es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
											Suelo considerar a la audiencia de TED como una maravillosa colección
											de algunas de las personas más eficaces, inteligentes,
											intelectuales, conocedoras,
											experimentadas e innovadoras del mundo.
											Y creo que eso es cierto.
											Sin embargo, también tengo razones para creer
											que muchos, si no es la mayoría, de ustedes
											están atando sus zapatos mal.
									","
											Costumo pensar no público TED
como um maravilhoso grupo
											de algumas das pessoas mais eficientes,
											inteligentes, intelectuais, conhecedoras,
											viajadas e inovadoras do mundo.
											E penso que é verdade.
											Mas também tenho razões para acreditar
											que muitos de vocês, senão a maioria,
											andam a apertar os atacadores
da forma errada.
									","
											TED dinleyenlerini dünyadaki en etkin,
											akıllı, entellektüel,
											bilgili, dünya insanı ve yenilikçi insanlardan bazılarının
											harikulade bir koleksiyonu olarak düşünürdüm.
											Ve bence bu gerçek.
											Buna rağmen hepiniz olmasa bile çoğunuzun
											gerçekte ayakkabılarını yanlış bağladığına dair
											inancım var
									","
											J'ai coutume de considérer le public de TED comme une merveilleuse collection
											rassemblant certaines des personnes les plus efficaces, intelligentes,
											intellectuelles, savantes,
											expérimentées et innovantes du monde.
											Et je pense que c'est vrai.
											Pourtant, j'ai aussi raison de croire
											que bon nombre d'entre vous, si ce n'est la plupart,
											attachent leurs lacets de chaussures de travers.
									","
											Ich bin daran gewöhnt das TED Publikum als eine wunderbare Sammlung
											einiger der effektivsten, intelligentesten,
											intellektuellsten, erfahrensten,
											weisesten und innovativsten Menschen der Welt zu sehen.
											Und ich glaube, dass das wahr ist.
											Dennoch habe ich Grund zu der Annahme,
											dass viele, wenn nicht die meisten, von Ihnen
											in Wahrheit ihre Schuhe falsch zubinden.
									",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
","
","
","
","
",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
","
","
","
","
",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
											Bueno, sé que eso parece ridículo.
											Sé que parece ridículo.
											Y créanme, he vivido esa misma vida triste
											hasta hace unos 3 años.
											Y lo que me pasó fue
											que compré un par de zapatos, que para mí eran muy caros.
											Pero esos zapatos vinieron con cordones de nylon redondo,
											y no podía mantenerlos atados.
											Así que regresé a la zapatería y le dije al vendedor,
											""Me encantan los zapatos, pero detesto los cordones"".
											Les dio una mirada y dijo: ""Oh, los está atando mal"".
											Hasta ese momento,
											yo hubiese pensando que, a los 50 años,
											una de las tareas diarias que realmente dominaba
											era atarme los zapatos.
											Pero no era así –déjenme mostrarles–
									","
											Eu sei que isto parece ridículo.
											Sei que isto parece ridículo.
											E, acreditem, eu vivi a mesma triste vida
até há cerca de três anos.
											O que me aconteceu foi que comprei
											o que, para mim,
foi um par de sapatos muito caro.
											Mas esses sapatos vinham
com atacadores redondos de nylon,
											e não conseguia mantê-los apertados.
											Então voltei à loja e disse ao gerente,
											""Adoro os sapatos,
mas detesto os atacadores.""
											Ele deu uma olhadela e disse:
""Está a apertá-los mal.""
											Ora, até àquele momento,
											eu teria pensado que, aos 50 anos,
											uma das capacidades da vida
que eu tinha realmente aprendido
											era apertar os atacadores.
											Mas não — vou demonstrar.
									","
											Şimdi bunun komik göründüğünü biliyorum.
											Biliyorum komik görünüyor.
											Ama bana inanın, aynı üzüntüyü 3 yıl önce
											yaşadım.
											Yaşadığım şey, kendime aldığım
											çok pahalı bir çift ayakkabıydı.
											Fakat bu ayakkabılar kalın naylon bacıklarla gelmişti,
											onları bağlayamadım.
											Bu yüzden aldığım dükkana geri dönüp sahibine dedim ki,
											""Ayakkabılara bayıldım ancak bağcıklardan nefret ettim.""
											Bana bir bakış atıp dedi ki, ""Aa, onları yanlış bağlıyorsun.""
											Şimdi o ana kadar,
											düşündüm ki, 50'ye gelmiş biri olarak,
											gerçekten çuvalladığım hayat becerilerinden bir tanesi
											ayakkabılarımı bağlamaktı.
											Çok fazla değil, izin verin göstereyim.
									","
											Je sais que ça semble ridicule.
											Je sais que ça semble ridicule.
											Et croyez-moi, j'ai vécu la même triste vie
											jusqu'à il y a environ 3 ans
											Et ce qui m'est arrivé
											c'est que j'ai acheté ce qui pour moi était une paire de chaussures très chère.
											Mais ces chaussures avaient des lacets de nylon ronds,
											et je n'arrivais pas à les garder attachés.
											Alors je suis retourné au magasin et j'ai dit au propriétaire,
											""j'adore ces chaussures, mais je déteste les lacets.""
											Il a jeté un coup d'oeil et a dit, ""Oh vous les attachez de travers.""
											Et jusqu'à ce moment-là,
											j'aurais pensé, qu'arrivé à l'âge de 50 ans,
											une des aptitudes dans la vie que j'avais vraiment acquise
											était le laçage de mes chaussures.
											Et bien non, permettez-moi de faire la démonstration.
									","
											Nun, ich weiß, dass das lächerlich erscheint.
											Ich weiß, dass das lächerlich erscheint.
											Und glauben Sie mir, ich lebte, bis vor
											etwa drei Jahren, das gleiche traurige Leben.
											Und dann passierte es, dass
											ich – für meine Verhältnisse – ein sehr teures Paar Schuhe kaufte.
											Aber diese Schuhe hatten runde Nylon-Schnürsenkel,
											und sie gingen mir immer wieder auf.
											Also ging ich zurück zum Laden und sagte zu dem Besitzer,
											""Ich liebe diese Schuhe, aber ich hasse die Schnürsenkel.""
											Er warf einen Blick drauf und sagte, ""Oh, Sie binden sie falsch.""
											Jetzt hätte ich bis zu diesem Moment
											gedacht, dass im Alter von 50,
											eine der Fertigkeiten, die ich wirklich kapiert hatte,
											war, meine Schuhe zu binden.
											Aber so war es nicht – lassen Sie mich es Ihnen zeigen.
									",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
","
","
","
","
",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
											Esta es la forma
											en que la mayoría de nosotros aprendió a atarse los zapatos.
											Ahora bien, como resultó… gracias.
											Esperen, hay más.
											Como resultó,
											este nudo tiene una forma fuerte y otra débil,
											y nos enseñaron la forma débil.
											Y así es cómo se distinguen.
											Si jalan la trenza desde la base del nudo,
											verán que el lazo se orienta hacia
											abajo a lo largo del eje del zapato.
											Esta es la forma débil del nudo.
									","
											É desta forma que nos ensinaram
a apertar os atacadores.
											Ora, o que acontece...
											(Aplausos)
											Esperem, há mais.
											O que acontece,
											há uma forma forte
e uma forma fraca deste nó,
											e nós aprendemos a usar a forma fraca.
											É assim que se distingue.
											Se puxarem o atacador
na base do nó,
											verão que o laço
irá orientar-se a si mesmo
											ao longo do eixo do sapato.
											É a forma fraca do nó.
									","
											Bu yol çoğumuza öğretilen
											bağlama şekli.
											Şimdi ortaya çıkan — teşekkür ederim.
											Bekleyin, daha var.
											Ortaya çıkan,
											bu düğümün bir sağlam şekli bir de zayıf şekli var,
											ve bize zayıf olanı öğretilmiş.
											Ve nasıl yapıldığını anlatacağım.
											Eğer ipleri düğümün tabanından çekerseniz,
											düğümün kendini ayakkabıya paralel olarak aşağıya
											yönlendirecek.
											Bu düğümün zayıf biçimi.
									","
											Voici comment
											on a appris à la plupart d'entre nous à attacher nos lacets.
											Et il s'avère — merci.
											Attendez, ce n'est pas fini.
											Et il s'avère que
											il y a une forme forte et une forme faible pour ce noeud,
											et on nous a appris à faire la forme faible,
											Et voilà comment faire la différence.
											Si vous tirez les bouts à la base du noeud,
											vous verrez que la boucle s'oriente
											le lond de l'axe de la chaussure.
											C'est la forme faible du noeud.
									","
											Die meisten von uns lernten,
											auf diese Weise unsere Schuhe zu binden.
											Wie sich jetzt herausstellt – Danke.
											Warten Sie, es kommt noch mehr.
											Wie sich herausstellt,
											gibt es eine starke und eine schwache Form dieses Knotens,
											und uns wurde die schwache Form beigebracht.
											Und so können Sie es feststellen.
											Wenn Sie an den Strängen am Anfang des Knotens ziehen,
											dann werden Sie sehen, dass die Schleife sich entlang
											der Achse der Schuhe ausrichtet.
											Das ist die schwache Form des Knotens.
									",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
","
","
","
","
",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
"
											Pero no se preocupen.
											Si empezamos de nuevo
											y simplemente vamos en la otra dirección
											alrededor del lazo,
											tenemos esto, la forma fuerte del nudo.
											y si jalamos el cordón debajo del nudo,
											veremos que el lazo se orienta
											a lo largo del eje transversal del zapato.
											Este es un nudo más fuerte. Se desatará con menos frecuencia.
											Se agacharán menos.
											Y no solo eso, también se ve mejor.
									","
											Mas não se preocupem.
											Se recomeçarmos e formos na outra direção
											à volta do laço,
											temos isto, a forma forte do nó.
											E se puxarem o atacador por debaixo do nó,
											verão que o laço se orienta a si próprio
											transversalmente ao eixo do sapato.
											Este é um nó mais forte.
Desatar-se-á menos vezes.
											Irá desapontar-vos menos vezes.
											E não só, tem melhor aspeto.
									","
											Endişeye gerek yok.
											Yeniden başlarsak ve
											düğümün basitçe
											diğer yönünden gidersek,
											bunu elde ediyoruz, güçlü bir düğüm.
											Eğer bağlantıyı düğümün altından çekerseniz,
											fiyonkun kendini ayakkabının eninin tersine
											yönlendirdiğini göreceksiniz.
											Bu güçlü bir düğüm. Kolay çözülmeyecektir.
											Sizi daha az yarı yolda bırakacaktır.
											Ve yalnızca bu değil, daha iyi görünecektir.
									","
											Mais pas d'inquiétude.
											Si on recommence
											et qu'on va simplement dans l'autre sens
											autour de la boucle,
											on obtient ceci, la forme forte du noeud.
											Et si vous tirez les cordons sous le noeud,
											vous verrez que la boucle s'oriente
											dans l'axe transversal de la chaussure.
											C'est un noeud plus solide. Il se défera moins souvent.
											Il vous laissera moins tomber.
											Et non seulement ça, mais il a meilleure allure.
									","
											Aber seien Sie nicht beunruhigt.
											Wenn wir von vorne anfangen
											und einfach andersherum um
											die Schlaufe gehen,
											bekommen wir dies – die starke Form des Knotens.
											Und wenn Sie an den Strängen unterhalb des Knotens ziehen,
											sehen Sie, dass die Schleife sich entlang
											der Querachse der Schuhe ausrichtet.
											Dies ist ein stärkerer Knoten. Und er wird sich seltener auflösen.
											Er wird Sie seltener im Stich lassen.
											Und nicht nur das, er sieht besser aus.
									",How to tie your shoes,Terry Moore,2:59,"culture,demo,entertainment"
