en,es,fr,title,speaker,duration,tags
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											So, I want to talk to you
about the forgotten middle.
											To me, they are the students,
coworkers and plain old regular folks
											who are often overlooked
											because they're seen
as neither exceptional nor problematic.
											They're the kids we think we can ignore
											because their needs for support
don't seem particularly urgent.
											They're the coworkers
											who actually keep the engines
of our organizations running,
											but who aren't seen as the innovators
who drive excellence.
											In many ways, we overlook
the folks in the middle
											because they don't keep us
up awake at night
											wondering what crazy thing
they're going to come up with next.
									","
											Quiero hablarles hoy 
de la olvidada franja del medio.
											Para mí, son los estudiantes, compañeros
de trabajo, y gente común y corriente
											a quienes ignoramos a menudo
											porque no son vistos como 
excepcionales ni problemáticos.
											Son los jóvenes que creemos
que podemos ignorar
											porque parecerían no necesitar apoyo
de manera particularmente urgente.
											Son los compañeros de trabajo
											que realmente mantienen los motores
de nuestras organizaciones funcionando,
											pero no son vistos como
innovadores que impulsan la excelencia.
											En muchas formas, ignoramos
a las personas del medio
											porque no nos mantienen en vela
											con la incertidumbre
de cuál será su próxima locura.
									","
											Je veux vous parler de ceux qu'on oublie
au cœur de notre machine sociale.
											Je les définis comme les étudiants,
collègues et tous ces gens très banals
											auxquels on prête rarement attention
car ils ne sont considérés
											ni comme exceptionnels,
ni comme problématiques.
											Ce sont les gosses
qu'on pense pouvoir ignorer
											parce que leurs besoins d'aide
ne paraissent guère urgents.
											Ce sont les collègues
											qui font tourner concrètement la machine
dans toutes nos organisations,
											mais qui ne sont pas perçus
comme des innovateurs d'excellence.
											Nous avons mille façons d'ignorer
les gens égarés dans cet entre-deux
											car ce ne sont pas eux
les auteurs de nos nuits blanches,
											quand nous nous demandons
quelle folie ils vont encore inventer.
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											And the truth is that we've come
to rely on their complacency
											and sense of disconnection
											because it makes our work easier.
									","
											Y la verdad es que hemos llegado
a confiar en su conformismo
											y en su sentido de desconexión
											porque nos facilita el trabajo.
									","
											En vérité, nous avons pris l'habitude
de compter sur leur indolence
											et leur relative déconnexion des enjeux
											parce que ça rend notre travail
tellement plus facile.
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											You see, I know a little bit
about the forgotten middle.
											As a junior high school student,
I hung out in the middle.
											For a long time,
I had been a good student.
											But seventh grade was a game changer.
											I spent my days gossiping, passing notes,
											generally goofing off with my friends.
											I spent my homework time on the phone,
reviewing each day's events.
											And in many ways, although I was
a typical 12-year-old girl,
											my ambivalence about my education
led to pretty average grades.
									","
											A decir verdad, algo sé 
de esa olvidada franja del medio.
											Como estudiante de secundaria,
pasé un buen tiempo en ese lugar.
											Durante mucho tiempo,
había sido una buena estudiante.
											Pero el séptimo grado 
fue un punto de inflexión.
											Me pasaba el día contando
chismes, pasando notas,
											generalmente perdiendo 
el tiempo con mis amigos.
											En lugar de hacer la tarea,
											me la pasaba en el teléfono
repasando lo ocurrido en el día.
											Y en muchos sentidos, aunque era
una típica niña de 12 años,
											mi ambivalencia en mi educación
me significó tener calificaciones promedio.
									","
											Voyez-vous, j'en sais un rayon
sur ces gens oubliés là au milieu.
											Collégienne, j'errais dans cet entre-deux.
											Pendant longtemps, j'ai été bonne élève.
											Mais, en classe de 5e, tout a changé.
											Je passais mes journées en bavardages,
ou glissant des mots à mes voisins,
											traînant le plus souvent avec mes amis.
											Au lieu de faire mes devoirs,
											j'étais sur mon téléphone
à commenter les événements du jour.
											J'étais certes finalement
une fillette de 12 ans typique,
											mais mon relatif désintérêt des études
											eut pour effet que mes notes
étaient juste passables.
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											Luckily for me, my mother understood
something important,
											and that was that my location
was not my destination.
											As a former research librarian
and an educator,
											my mother knew that I was capable
of accomplishing a lot more.
											But she also understood
											that because I was a young
black woman in America,
											I might not have opportunities
out of the middle
											if she wasn't intentional
about creating them.
									","
											Afortunadamente, mi madre 
entendió algo importante:
											que el lugar en que estaba 
no era mi destino.
											Como exbibliotecaria 
de investigación y educadora,
											mi madre sabía que yo era 
capaz de lograr mucho más.
											Pero también sabía que, como 
joven negra en EE. UU.,
											podría no tener oportunidades
fuera de la franja media
											si ella no las creaba intencionalmente.
									","
											Heureusement pour moi,
ma mère comprit un truc important,
											à savoir que cette médiocrité
n'était pas ma place finale attitrée.
											Ancienne éducatrice
et bibliothécaire de recherche,
											ma mère savait que j'étais
capable de beaucoup plus.
											Mais elle comprenait aussi
											qu'en tant que jeune femme,
noire et vivant aux États-Unis,
											mes occasions de me sortir de là
ne seraient pas nombreuses
											si elle ne créait pas
elle-même ces occasions.
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
											So she moved me to a different school.
											She signed me up for leadership
activities in my neighborhood.
											And she began to talk to me more seriously
											about college and career options
I could aspire to.
											My mother's formula for getting me
out of the middle was pretty simple.
											She started with high expectations.
											She made it her business to figure out
how to set me up for success.
											She held me accountable
											and, along the way,
she convinced me that I had the power
											to create my own story.
											That formula didn't just help me
get out of my seventh grade slump —
											I used it later on in New York City,
											when I was working with kids
who had a lot of potential,
											but not a lot of opportunities
to go to and complete college.
									","
											Decidió entonces cambiarme de escuela,
											me inscribió en actividades
de liderazgo en el barrio,
											y empezó a hablarme más en serio
											sobre la universidad y las opciones
de carreras a las que podía aspirar.
											El plan de mi madre para sacarme
de esa franja del medio era muy simple.
											Empezó con altas expectativas.
											Se encargó de descubrir
cómo prepararme para el éxito.
											Me hizo responsable
											y, en el camino, me convenció
de que yo tenía el poder
											para crear mi propia historia.
											Ese plan no solo me ayudó a salir
del pozo que fue mi séptimo grado,
											sino que lo usé más tarde
en la ciudad de Nueva York,
											cuando trabajé con niños
que tenían mucho potencial,
											pero no muchas oportunidades
para ir la universidad y graduarse.
									","
											Elle m'a donc changée d'école.
											Elle m'a inscrite à des activités locales
encourageant la prise de responsabilités.
											Et elle s'est mise à me parler
plus sérieusement
											de la fac et des possibilités de carrière
auxquelles j'étais en droit d'aspirer.
											Pour m'extirper de cet entre-deux,
ma mère avait une recette simple :
											elle a placé haut la barre dès le début.
											Elle se mit en tête
de me préparer au succès.
											Elle me plaça mon destin entre les mains
											et, en chemin, elle me convainquit
que j'avais le pouvoir
											de créer ma propre histoire.
											Cette recette ne m'a pas seulement aidée
à me sortir des marécages de la 5e.
											Je m'en suis servie plus tard à New York
											quand je travaillais avec des enfants
qui avaient beaucoup de potentiel,
											mais peu d'opportunités
pour poursuivre leurs études.
									","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
"
","
","
","How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,12:58,"education,children,personal growth,motivation,success,potential"
