es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Is the obesity crisis hiding a bigger problem?,Peter Attia,15:58,"health,health care,medical research,medicine,obesity,public health"
"
											Nunca olvidaré aquél día
											de la primavera de 2006.
											Yo era un residente de cirugía
											en el hospital Johns Hopkins,
											que estaba atendiendo llamadas de emergencia.
											Me llamaron a la sala de urgencias 
a eso de las 2 de la mañana
											para ver a una mujer 
con una úlcera diabética
											en el pie.
											Todavía recuerdo esa especie 
de olor a carne podrida
											mientras corría la cortina para verla.
											Todo el mundo ahí estaba de acuerdo 
con que esta mujer estaba muy enferma
											y que necesitaba estar en el hospital.
											Eso no se cuestionaba.
											La pregunta que me hacían era diferente,
											""¿necesita ella también una amputación?""
											Repasando lo que pasó aquella noche,
											desearía con desesperación 
poder creer que traté a aquella mujer
											esa noche con la misma empatía y compasión
											que le mostré a aquella 
recién casada de 27 años
											que vino a urgencias tres noches antes
											con un lumbago
											que al final resultó ser cáncer de 
páncreas en estado avanzado.
											En su caso, sabía que no había 
nada que pudiera hacer
											para salvar su vida.
											El cáncer estaba demasiado extendido,
											pero estaba decidido
											a hacer todo lo posible 
para que se sintiera
											más cómoda, así que 
le traje una manta
											y una taza de café,
											y otra para sus padres.
											Pero lo más importante, 
es que no la juzgué
											porque obviamente 
ella no había hecho nada
											para provocar su situación.
											Entonces, ¿por qué 
solo unas noches después,
											parado en la misma sala de urgencias
y mientras decidía
											que efectivamente necesitaba una amputación,
											¿por qué traté a esta paciente de diabetes
con un desprecio tan amargo?
											Verán. A diferencia de la mujer 
de la noche anterior,
											esta mujer tenía diabetes tipo 2
											y estaba gorda,
											y todos sabemos que eso ocurre 
por comer demasiado
											y por no hacer suficiente 
ejercicio, ¿verdad?
											Quiero decir, ¡no es que sea tan dificil!
											Mientras la miraba tumbada 
en la cama, me decía a mí mismo:
											""Si solo te hubieras cuidado un poco
											no estarías ahora en esta situación,
											con un médico que nunca has visto
											a punto de amputarte la pierna"".
											¿Por qué creía que 
estaba bien si la juzgaba?
											Me gustaría decir que no lo sé,
											pero la verdad es que sí.
											Verán. En la arrogancia de mi juventud,
											pensé que tenía todo cubierto:
											comió demasiado; tuvo mala suerte;
											le dio diabetes; caso cerrado.
											Irónicamente, en aquel 
momento de mi vida,
											también hacía investigación sobre el cáncer,
											terapias inmunológicas para el melanoma, 
para ser específico,
											y en ese campo se me enseñaba 
a cuestionarlo todo de verdad,
											a probar todas las suposiciones
											y a elevarlas a los más altos 
estándares científicos posibles.
											Sin embargo, cuando se trataba de 
una enfermedad como la diabetes,
											que mata ocho veces más
a estadounidenses que el melanoma,
											nunca cuestioné 
la sabiduría convencional,
											solo asumía que la secuencia 
patológica de eventos
											era ciencia probada.
											Tres años más tarde, me di cuenta 
de lo equivocado que estaba,
											pero esta vez yo era el paciente.
											A pesar de hacer tres o cuatro 
horas diarias de ejercicio
											y de seguir a rajatabla 
la pirámide de alimentos,
											había ganado mucho peso 
y había desarrollado algo
											llamado síndrome metabólico.
											Algunos de ustedes, tal vez, 
han oído hablar de eso.
											Me había vuelto 
resistente a la insulina.
											Piensen en la insulina 
como una hormona maestra
											que controla lo que nuestro cuerpo 
hace con los alimentos que comemos:
											si los quema o si los almacena.
											Esto, en la jerga, se denomina 
""partición de combustible"".
											Las fallas en la producción de 
insulina son incompatibles con la vida
											y la resistencia a la insulina, 
como su nombre lo indica,
											es cuando tus células se vuelven 
cada vez más resistentes
											al efecto de la insulina 
tratando de hacer su trabajo.
											Una vez que eres resistente a la insulina,
											estás en camino de contraer diabetes,
											que es lo que ocurre cuando el páncreas
											se embolata entre esta resistencia 
y esta producción de insulina.
											Ahora los niveles de azúcar 
en la sangre empiezan a subir,
											y sucede toda una cascada 
de eventos patológicos,
											una especie de espirales fuera de control
que pueden conducir a enfermedades cardíacas,
											cáncer e incluso Alzheimer,
											y amputaciones, al igual que 
esa mujer unos años atrás.
											Con ese susto, estuve ocupado 
cambiando radicalmente mi dieta;
											sumando y restando cosas que 
la mayoría de ustedes encontraría
											seguramente chocante.
											Hice esto y perdí 18 kg, curiosamente 
mientras hacía menos ejercicio.
											Como pueden ver, 
ya no tengo sobrepeso
											y lo que es más importante, 
no tengo resistencia a la insulina.
											Y algo todavía más importante, me quedé
											con tres preguntas candentes 
que ya no me abandonarían:
											¿Cómo me pasó esto a mí, 
que supuestamente
											estaba haciendo todo bien?
											Si el saber convencional sobre 
nutrición había fallado conmigo,
											¿era posible que le estuviera 
fallando a alguien más?
											Me obsesioné de forma casi maniática,
											tratando de entender la real relación
											entre obesidad y resistencia a la insulina,
que subyacía a estas preguntas.
											La mayoría de los investigadores 
cree que la obesidad
											es la causa de la resistencia a la insulina.
											Lógicamente, entonces, si quieres 
tratar la resistencia a la insulina,
											tienes que conseguir que 
las personas pierdan peso, ¿cierto?
											Tratar la obesidad.
											Pero, ¿y si es al revés?
											¿Qué pasa si la obesidad no es, en absoluto,
la causa de la resistencia a la insulina?
											De hecho, ¿qué pasa si es un síntoma
de un problema mucho más profundo,
											como la punta de un iceberg proverbial?
											Sé que parece una locura, 
porque obviamente estamos
											en medio de una epidemia de 
obesidad, pero ¡escúchenme!
											¿Qué pasa si la obesidad 
es un mecanismo de defensa
											contra un problema mucho más siniestro 
que está ocurriendo dentro de las células?
											No estoy sugiriendo que 
la obesidad sea benigna,
											lo que estoy sugiriendo es 
que puede ser el menor
											de dos males metabólicos.
											Puedes pensar en la resistencia a la insulina 
como la capacidad reducida de nuestras células
											para hacer partición del combustible,
											como mencioné hace un momento,
											tomando esas calorías que ingerimos,
											quemando algunas apropiadamente
y almacenando algunas apropiadamente.
											Cuando nos hacemos 
resistentes a la insulina,
											la homeostasis se desvía 
de este estado.
											Y ahora, cuando la insulina 
le dice a una célula,
											""Quiero que quemes más energía"",
											más de lo que la célula considera 
seguro, esta responde,
											""No, gracias, en realidad prefiero 
almacenar esta energía"".
											Y en vista de que, en realidad, las células 
de grasa carecen de la mayor parte de
											la compleja maquinaria celular 
que se encuentra en otras células,
											estas son, probablemente, 
el lugar más seguro para guardarla.
											Entonces, para muchos de nosotros, 
unos 75 millones de estadounidenses,
											la respuesta adecuada 
a la resistencia a la insulina
											puede en realidad ser almacenarla 
como grasa, no a la inversa;
											volverse resistente a la insulina 
como respuesta a la obesidad.
											Esta es una distinción muy sutil,
											pero las implicaciones 
podrían ser profundas.
											Consideren la siguiente analogía:
											Piensen en el moretón 
que sale en su espinilla
											cuando sin darse cuenta se golpean 
en la pierna con la mesa del café.
											¡Claro que el moretón duele 
como el infierno!, y seguramente
											no les guste el aspecto 
descolorido, pero todos sabemos
											que el hematoma en sí 
no es el problema.
											De hecho, es lo contrario. 
Es una respuesta saludable al trauma,
											todas esas células inmunes 
corriendo al sitio de la lesión
											para encerrar esos residuos 
celulares y evitar la propagación
											de la infección a otras partes del cuerpo.
											Ahora, imaginen que pensamos 
que los moretones eran el problema,
											y que desarrollamos 
un sistema médico gigante
											y una cultura basada en 
el tratamiento de hematomas:
											cremas enmascarantes, 
analgésicos, lo que quieran,
											ignorando todo el tiempo 
el hecho de que la gente
											todavía seguía golpeándose 
las espinillas en las mesas de café.
											¿Cuánto mejor sería 
si tratáramos la causa,
											diciéndole a la gente 
que preste atención
											cuando caminan 
por la sala de estar,
											en lugar del efecto?
											Dar con la causa y el efecto correctos
											hace toda la diferencia del mundo.
											Equivocarse no afecta en nada a 
los accionistas de la industria farmacéutica,
											pero nada bueno hace a la gente 
con las espinillas magulladas.
											Causa y efecto.
											Lo que estoy sugiriendo es que
											tal vez tengamos 
la causa y el efecto erróneos
											sobre la resistencia a 
la insulina y la obesidad.
											Quizás deberíamos preguntarnos:
											¿es posible que la resistencia a la insulina 
cause el aumento de peso
											y las enfermedades 
asociadas con la obesidad,
											por lo menos en 
la mayoría de la gente?
											¿Y si ser obeso es solo 
una respuesta metabólica
											a algo mucho más amenazador,
											una epidemia subyacente,
											por la que deberíamos 
estar preocupados?
											Echemos un vistazo a 
algunos hechos sugerentes.
											Sabemos que 30 millones 
de estadounidenses obesos
											no tienen resistencia a la insulina
											y, por cierto, no parecen estar en
											mayor riesgo de padecer enfermedades 
que las personas delgadas.
											Por el contrario, sabemos que 
6 millones de personas delgadas
											en los Estados Unidos son 
resistentes a la insulina,
											y por cierto, parecen 
tener mayor riesgo
											de sufrir las enfermedades metabólicas
que mencioné hace un momento
											que la contraparte obesa.
											No sé por qué, pero 
quizá sea porque,
											en su caso, sus células 
no han logrado descrifrar
											la accion correcta a seguir 
con ese exceso de energía.
											Entonces, si puedes ser obeso 
y no tener resistencia a la insulina,
											y puedes ser delgado y tenerla,
											esto sugiere que la obesidad 
puede ser una cara falsa
											de lo que está pasando.
											Así que, ¿qué pasa si estamos 
peleando la guerra equivocada,
											combatiendo la obesidad en lugar 
de la resistencia a la insulina?
											Peor aún, ¿qué pasa si 
culpando a los obesos,
											estamos culpando a las víctimas?
											¿Y si algunas de nuestras ideas 
fundamentales acerca de la obesidad
											están mal?
											Personalmente no puedo permitirme 
más el lujo de la arrogancia;
											mucho menos el de la certeza.
											Tengo mis propias ideas sobre lo que 
podría estar en el núcleo de todo esto,
											pero estoy abierto a otras.
											Mi hipótesis, porque todo el mundo 
siempre me pregunta,
											es esta:
											Si te preguntas de qué está 
intentando protegerse una célula
											cuando se vuelve resistente a la insulina,
											la respuesta probablemente 
no sea demasiada comida.
											Es más probable que sea demasiada 
glucosa: azúcar en la sangre.
											Sabemos que los granos 
y almidones refinados
											elevan el azúcar en 
la sangre a corto plazo,
											y hay incluso razones 
para creer que el azúcar
											puede conducir directamente 
a la resistencia a la insulina.
											Así que si se ponen estos 
procesos fisiológicos a trabajar,
											mi hipótesis es que podría ser 
el aumento de la ingesta
											de cereales refinados, azúcares 
y almidones lo que conduce
											a esta epidemia de 
obesidad y diabetes,
											pero a través de 
la resistencia a la insulina,
											y no necesariamente sólo por comer 
en exceso y hacer poco ejercicio.
											Cuando perdí 18 kg 
hace unos años,
											lo hice simplemente 
evitando esas cosas,
											lo cual sugiere que tengo un sesgo
											basado en mi experiencia personal.
											Pero eso no significa 
que mi sesgo sea malo,
											y más importante, todo esto puede 
ser probado científicamente.
											Pero el primer paso 
es aceptar la posibilidad
											que nuestras creencias actuales 
acerca de la obesidad,
											la resistencia a la insulina y 
la diabetes podrían ser erróneas
											y, por lo tanto, deben ser probadas.
											Voy a apostar mi carrera en esto.
											Hoy, dedico todo mi tiempo 
a trabajar en este problema,
											e iré a donde me lleve la ciencia.
											He decidido que lo que 
no puedo y no haré más,
											es fingir que tengo las respuestas 
cuando no es así.
											He sido humillado lo suficiente 
por todo lo que no sé.
											El año pasado, fui bastante afortunado
											al trabajar en este problema 
con el equipo más increible
											de investigadores de diabetes 
y obesidad del país,
											y la mejor parte es,
											que al igual que Abraham Lincoln 
se rodeó de un equipo de rivales,
											nosotros hemos hecho lo mismo.
											Hemos reclutado 
un equipo de científicos rivales,
											los mejores y más brillantes.
Todos tienen diferentes hipótesis
											sobre la causa de esta epidemia:
											Algunos piensan que es debido 
a demasiadas calorías consumidas;
											otros piensan que es 
por demasiado grasa dietética;
											otros que se debe a muchos granos 
y almidones refinados.
											Pero este equipo multidisciplinario
											de investigadores altamente 
escépticos y talentosos
											está de acuerdo en dos cosas.
											En primer lugar, que este problema es 
sencillamente demasiado importante
											como para continuar ignorándolo 
porque creemos que sabemos la respuesta,
											y segundo, que si estamos 
dispuestos a equivocarnos,
											si estamos dispuestos a desafiar 
la sabiduría convencional
											con los mejores experimentos 
que la ciencia puede ofrecer,
											podemos resolver este problema.
											Sé que la idea de dar 
una solución es tentadora,
											algún tipo de acción o política, 
alguna prescripción dietética...
											""Coma esto, no eso"",
											pero si queremos hacerlo bien,
											vamos a tener que hacer 
mucha más ciencia rigurosa
											antes de que podamos 
escribir esa receta.
											Brevemente. Para abordar esto, 
nuestro programa de investigación
											se enfoca en tres temas meta, 
o preguntas.
											En primer lugar, ¿cómo los diferentes 
alimentos que consumimos
											impactan en nuestro metabolismo, 
hormonas y enzimas,
											y a través de qué mecanismos moleculares?
											En segundo lugar, con base en estas ideas,
											¿puede la gente hacer 
los cambios necesarios en sus dietas
											de una manera segura y práctica?
											Y finalmente, una vez que 
identificamos qué cambios
											seguros y prácticos puede 
realizar la gente en su dieta,
											¿Cómo podemos dirigir 
su comportamiento en esa dirección,
											de forma que se convierta en la norma
											en lugar de la excepción?
											Sólo porque sabes 
que tienes que hacer, no significa
											que siempre vayas a hacerlo.
											A veces tenemos que poner 
indicaciones cerca a las personas
											para hacerlo más fácil, 
y lo crean o no,
											eso puede estudiarse científicamente.
											No sé cómo va a terminar este viaje,
											pero al menos está más claro para mí:
											No podemos seguir culpando a 
nuestros pacientes con sobrepeso y diabetes
											como yo lo hice.
											La mayoría de ellos en realidad 
quieren hacer lo correcto,
											pero tienen que saber lo que es;
											y va a funcionar.
											Sueño con el día en que 
nuestros pacientes puedan
											deshacerse de su exceso de peso.
											y curarse de la resistencia a la insulina,
											porque como profesionales de la medicina,
											hemos arrojado 
nuestro exceso de equipaje mental
											y nos hemos curado a nosotros mismos 
de la resistencia a las nuevas ideas, lo suficiente
											para volver a nuestros 
ideales originales:
											mentes abiertas, el valor 
para desechar ideas de ayer
											cuando no parecen estar funcionando,
											y el entendimiento de que 
la verdad científica no es definitiva,
											sino que está en constante evolución.
											Mantenerse en ese camino 
será mejor para nuestros pacientes
											y mejor para la ciencia.
											Si la obesidad no es más 
que una cara falsa
											de la enfermedad metabólica,
											¿Qué bien hacemos 
al castigar esa cara falsa?
											A veces pienso en 
aquella noche en urgencias,
											hace siete años.
											Ojalá pudiera hablar 
con esa mujer otra vez.
											Me gustaría decirle cuánto lo siento.
											Le diría que, como médico, le presté
											la mejor atención clínica que pude,
											pero como ser humano
											la defraudé.
											No necesitabas 
mi juicio y mi desprecio.
											Necesitabas mi empatía y compasión,
											y por encima de todo, 
necesitabas un médico
											que estuviera dispuesto a considerar
											que tal vez no defraudaste al sistema.
											Quizás el sistema, 
del que yo formaba parte,
											te estaba fallando.
											Si estás viendo esto ahora,
											Espero que puedas perdonarme.
											(Aplausos)
									","
											2006 ilkbaharındaki
											o günü asla unutmayacağım.
											Johns Hopkins Hastanesi'nde
											cerrahi uzmanıydım ve
											acil çağrılarını alıyordum.
											Bir gece saat 2'de, acil servisten
											ayağında diabetik yara olan
											bir kadını görmek üzere çağırıldım.
											Perdeyi açtığım anda aldığım o çürümüş et kokusunu
