en,tr,de,title,speaker,duration,tags
"
","
","
",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
											What has the War on Drugs 
done to the world?
											Look at the murder and mayhem in Mexico,
											Central America, so many 
other parts of the planet,
											the global black market estimated
											at 300 billion dollars a year,
											prisons packed in the 
United States and elsewhere,
											police and military drawn 
into an unwinnable war
											that violates basic rights, 
and ordinary citizens
											just hope they don't get 
caught in the crossfire,
											and meanwhile, more people using
											more drugs than ever.
											It's my country's history 
with alcohol prohibition
											and Al Capone, times 50.
									","
											Uyuşturucuyla savaşın 
dünyaya ne faydası oldu?
											Meksika, Orta Amerika
ve gezegenin birçok yerindeki
											cinayet ve kargaşaya bakın.
											Küresel kara borsa yıllık
tahmini 300 milyar dolar civarında.
											ABD ve başka yerlerdeki hapishaneler
ağzına kadar doldu.
											Polis ve asker, temel hakları ihlal eden,
											kazanılamayacak bir savaşa 
çekilmiş durumda
											ve sıradan vatandaşlar 
çapraz ateşte kalmamak için dua ediyor.
											Bu arada, uyuşturucu kullanımı da 
her zamankinden daha fazla.
											Tarihimizdeki Al Capone ve alkol yasağının
elli kat kötüsü bu.
									","
											Was hat der ""Krieg gegen Drogen""
der Welt gebracht?
											Schauen Sie sich Mord und Chaos in Mexiko,
											Mittelamerika und so vielen anderen 
Orten auf diesem Planeten an;
											der globale Schwarzmarkt wird
											auf 300 Mrd. Euro Jahresumsatz geschätzt,
											die Gefängnisse in den USA
und anderswo sind überfüllt,
											Polizei und Militär sind in einen
aussichtslosen Krieg verwickelt,
											der Grundrechte verletzt, 
und einfache Bürger hoffen,
											dass sie nicht ins Kreuzfeuer geraten.
											Derweil nehmen mehr Menschen
											mehr Drogen als jemals zuvor.
											Es ist wie die Geschichte in meinem Land
											mit Alkoholverbot und Al Capone
— nur 50-mal schlimmer.
									",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
","
","
",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
											Which is why it's 
particularly galling to me
											as an American that we've 
been the driving force
											behind this global drug war.
											Ask why so many countries criminalize
											drugs they'd never heard of,
											why the U.N. drug treaties emphasize
											criminalization over health,
											even why most of the money worldwide
											for dealing with drug abuse goes not
											to helping agencies but those that punish,
											and you'll find the good old U.S. of A.
									","
											İşte bu yüzden, bir Amerikalı olarak,
											küresel uyuşturucu savaşının
önderliğini yapmamız
											beni özellikle yaralıyor.
											Neden bir çok ülkenin daha önce adını bile
duymadığı ilaçları yasa dışı saydığını,
											neden BM uyuşturucu antlaşmalarının
sağlığa değil suça vurgu yaptığını,
											hatta neden uyuşturucuyla mücadeleye 
ayrılan paranın çoğunun
											bağımlılığı tedavi eden kurumlar yerine
											cezalandıranlara verildiğini sorun.
											Cevaplarda hep ABD'yi bulacaksınız.
									","
											Darum schmerzt es mich 
als Amerikaner besonders,
											dass wir die treibende Kraft
											hinter diesem globalen Drogenkrieg sind.
											Warum kriminalisieren
so viele Länder Drogen,
											von denen sie noch nie gehört haben,
											warum ziehen UN-Drogen-Abkommen
											Kriminalisierung der Gesundheit vor,
											und warum geht weltweit das meiste Geld,
											das gegen Drogenmissbrauch verwendet wird,
											nicht an Hilfs-, sondern
an Strafeinrichtungen?
											Das sind die guten alten USA.
									",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
","
","
",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
											Why did we do this?
											Some people, especially in Latin America,
											think it's not really about drugs.
											It's just a subterfuge for advancing
											the realpolitik interests of the U.S.
											But by and large, that's not it.
											We don't want gangsters and guerrillas
											funded with illegal drug money
											terrorizing and taking over other nations.
											No, the fact is, America really is crazy
											when it comes to drugs.
											I mean, don't forget, we're 
the ones who thought
											that we could prohibit alcohol.
											So think about our global drug war
											not as any sort of rational policy,
											but as the international projection
											of a domestic psychosis.
											(Applause)
									","
											Peki biz bunu neden yaptık?
											Bazı insanlar, 
özellikle de Latin Amerikalılar,
											meselenin uyuşturucu 
olmadığını düşünüyorlar.
											Bu sadece, ABD'nin askeri çıkarlarını
kollamak için kullandığı bir bahane.
											Ama tam olarak öyle de değil.
											Yasadışı uyuşturucu parasıyla
finanse edilip terör estiren
											ve diğer ülkeleri ele geçiren
											gangster ve gerillaları istemiyoruz
											Doğrusunu söylemek gerekirse,
											uyuşturucu söz konusu olunca,
Amerika kafadan çatlak.
											Unutmayalım, biz alkolü yasaklayabileceğini
düşünen insanlarız.
											Yani küresel uyuşturucu savaşını
rasyonel bir politika olarak değil,
											yurt içinde yaşanan psikozun
uluslararası yansıması olarak düşünün.
											(Alkışlar)
									","
											Warum machen wir das?
											Manche Leute, speziell 
in Südamerika, glauben,
											dass es nicht wirklich um Drogen geht.
											Es ist ein Vorwand, um realpolitische
Interessen der USA voranzubringen.
											Aber im Großen und Ganzen 
ist es nicht das.
											Wir wollen keine Kriminellen und Guerillas
											mit illegalen Drogengeldern finanzieren,
											die dann andere Länder 
terrorisieren und übernehmen.
											Nein, Amerika ist einfach verrückt, 

											wenn es um Drogen geht.
											Vergessen Sie nicht, wir sind diejenigen,
											die glaubten, 
Alkohol verbieten zu können.
											Sehen Sie unseren globalen Drogenkrieg
											weniger als vernünftige Politik,
											sondern mehr als 
eine internationale Projektion
											einer heimischen Psychose.
											(Applaus)
									",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
","
","
",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
											But here's the good news.
											Now it's the Russians leading
the Drug War and not us.
											Most politicians in my country
											want to roll back the Drug War now,
											put fewer people behind bars, not more,
											and I'm proud to say as an American
											that we now lead the world
											in reforming marijuana policies.
											It's now legal for medical purposes
											in almost half our 50 states,
											millions of people can 
purchase their marijuana,
											their medicine, in government-
licensed dispensaries,
											and over half my fellow 
citizens now say it's time
											to legally regulate and tax marijuana
											more or less like alcohol.
											That's what Colorado and 
Washington are doing,
											and Uruguay, and others 
are sure to follow.
									","
											İyi haber:
											Şu an uyuşturucu savaşının lideri
biz değiliz, Ruslar.
											Ülkemdeki çoğu politikacı,
											uyuşturucu savaşından vaz geçmek, .
											daha fazla değil, daha az insanı
hapsetmek istiyor.
											Amerikalı olarak gururla diyorum ki,
											artık esrar politikalarındaki
düzenlemelerle önderlik ediyoruz dünyaya.
											Esrarın tıbbi amaçlı kullanımı,
50 eyaletin neredeyse yarısında yasal,
											milyonlarca insan, ruhsatlı eczanelerden
ilaç olarak esrar alabiliyor,
											Yurttaşlarımın yarısı,
tıpkı alkol gibi,
											esrarın yasal düzenlemesinin
											ve vergilendirilmesinin 
zamanı geldi diyor.
											Colorado ve Washington öyle yapıyor.
											Uruguay ve diğerleri de 
elbette aynısını yapacaktır.
									","
											Aber hier sind die guten Nachrichten:
											Jetzt sind die Russen führend
im Drogenkrieg und nicht wir.
											Die meisten Politiker in meinem Land
											wollen den Drogenkrieg zurückfahren,
											weniger statt mehr Leute
hinter Gitter bringen,
											und als Amerikaner erwähne ich stolz,
											dass wir weltweit führend beim
Reformieren der Marihuanapolitik sind.
											In fast der Hälfte unserer
50 Bundesstaaten
											wurde es für medizinische 
Zwecke legalisiert,
											Millionen Menschen können 
ihr Marihuana, ihre Medizin,
											in staatlich zugelassenen
Ausgabestellen kaufen.
											Mehr als die Hälfte
meiner Mitbürger sagt, es sei Zeit,
											Marihuana ähnlich wie Alkohol
											gesetzlich zu regulieren und zu besteuern.
											Das machen Colorado,
Washington und Uruguay,
											und andere werden bestimmt folgen.
									",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
","
","
",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
"
											So that's what I do:
											work to end the Drug War.
											I think it all started growing up
											in a fairly religious, moral family,
											eldest son of a rabbi,
											going off to university where I
											smoked some marijuana
											and I liked it. (Laughter)
											And I liked drinking too, but it was obvious
											that alcohol was really the
more dangerous of the two,
											but my friends and I could get busted
											for smoking a joint.
									","
											İşte benim yaptığım da 
uyuşturucu savaşını bitirmeye çalışmak.
											Sanırım bu işin başlangıcı,
											oldukça dindar ve ahlaklı bir ailede,
											bir hahamın en büyük oğlu olarak yetişip,
											üniversitede biraz esrar içmemle 
ve bundan hoşlanmama dayanıyor.
											(Kahkahalar)
											Ben içki içmeyi de severim,
ama o zaman bile barizdi ki
											alkol daha tehlikeli olduğu halde,
											ben ve arkadaşlarım,
esrar içtiğimiz için tutuklanabilirdik.
									","
											Das mache ich also:
											mich für ein Ende 
des Drogenkrieges einsetzen.
											Es begann alles damit,
											dass ich in einer recht religiösen,
moralischen Familie
											als ältester Sohn eines Rabbi aufwuchs,
											an die Universität ging,
											wo ich ein bisschen Marihuana rauchte
											und es mir gefiel. (Lachen)
											Ich trank auch gerne, aber es war klar,
											dass Alkohol das Gefährlichere 
von beiden war.
											Aber meine Freunde und ich konnten
											wegen eines Joints hinter Gittern landen.
									",Why we need to end the War on Drugs,Ethan Nadelmann,17:26,"crime,global issues,policy,narcotics"
