en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
											Today, I am going to talk about anger.

											When I was 11,
											seeing some of my friends 
leaving the school
											because their parents 
could not afford textbooks
											made me angry.
											When I was 27,
											hearing the plight
of a desperate slave father
											whose daughter was 
about to be sold to a brothel
											made me angry.
											At the age of 50,
											lying on the street,
in a pool of blood,
											along with my own son,
											made me angry.
									","
											Hoy, voy a hablar de la ira.
											Cuando tenía 11 años,
											ver a algunos de mis amigos
abandonar la escuela
											porque sus padres
no podían pagar los libros,
											hizo que me enojara.
											Cuando tenía 27,
											oír la súplica desesperada
de un trabajador esclavo
											cuya hija iba a ser
vendida a un burdel,
											hizo que me enojara.
											A los 50,
											estar tendido en un charco
de sangre en la calle,
											junto a mi hijo,
											eso hizo que me enojara.
									","
											Bugün öfke hakkında konuşacağım.
											11 yaşımdayken
											bazı arkadaşlarımın
											aileleri okul kitaplarını
											alamıyor diye okulu bıraktığını görmek
											beni öfkelendirdi.
											27 yaşımdayken,
											kızı geneleve satılmak üzere olan
											umutsuz köle bir babanın zor durumunu
											duymak beni öfkelendirdi.
											50 yaşımda,
											sokaktaki kan havuzunda
											oğlumla birlikte yatıyor olmak
											beni öfkelendirdi.
									","
											Aujourd'hui, je vais
vous parler de la colère.
											À 11 ans,
											quand j'ai vu certains de mes amis
renoncer à l'école
											parce que leurs parents ne pouvaient 
pas leur acheter les manuels scolaires,
											je me suis mis en colère.
											À 27 ans,
											quand j'ai appris la situation 
d'un père en esclavage et désespéré
											dont la fille était sur le point 
d'être envoyée dans un bordel,
											je me suis mis en colère.
											À 50 ans,
											tombé dans la rue, 
gisant dans mon sang,
											accompagné de mon fils,
											je me suis mis en colère.
									","
											Heute werde ich über Wut sprechen.
											Als ich 11 Jahre alt war
											und sah, dass einige meiner Freunde
die Schule verließen,
											weil ihre Eltern sich 
die Bücher nicht leisten konnten,
											machte mich das wütend.
											Als ich 27 Jahre alt war
											und von der Misere eines verzweifelten
Vaters in Sklavenschaft hörte,
											dessen Tochter 
an ein Bordell verkauft werden sollte,
											machte mich das wütend.
											Als ich im Alter von 50 Jahren
auf der Straße in einer Blutlake
											neben meinem eigenen Sohn lag,
											machte mich das wütend.
									","
											Hoje, vou falar sobre a ira.
											Quando eu tinha 11 anos,
											ver alguns dos meus amigos
abandonar a escola
											porque os pais não podiam pagar
os livros escolares
											fez-me ficar zangado.
											Quando eu tinha 27 anos,
											ouvir a súplica desesperada
de um pai escravo,
											cuja filha estava prestes
a ser vendida a um bordel,
											fez-me ficar zangado.
											Aos 50 anos,
											estendido no chão da rua
numa poça de sangue,
											ao lado do meu filho,
											fez-me ficar zangado.
									",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
","
","
","
","
","
",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
											Dear friends, for centuries
we were taught anger is bad.
											Our parents, teachers, priests —
											everyone taught us how to control 
and suppress our anger.
											But I ask why?
											Why can't we convert our anger
for the larger good of society?
											Why can't we use our anger
											to challenge and change
the evils of the world?
											That I tried to do.
									","
											Queridos amigos, durante siglos
nos enseñaron que la ira es mala.
											Nuestros padres, maestros, sacerdotes...
											todos nos enseñaron 
a controlar y reprimir la ira.
											Pero me pregunto ¿por qué?
											¿Por qué no podemos usar
la ira por el bien común?
											¿Por qué no podemos usar la ira
											para manejar y cambiar lo malo del mundo?
											Esto es lo que trato de hacer.
									","
											Sevgili dostlar, yüzyıllardır
											bize öfkenin kötü olduğu öğretildi.
											Ailemiz, öğretmenlerimiz, din adamlarımız
											herkes bize öfkemizi nasıl kontrol edeceğimizi
											nasıl bastıracağımızı öğretti.
											Peki soruyorum neden?
											Neden öfkemizi toplum için
											daha iyi olacak biçimde dönüştüremiyoruz ?
											Neden öfkemizi dünyadaki kötülüklerle savaşmak
											ve onları değiştirmek için kullanamıyoruz?
											Benim yapmaya çalıştığım şey işte bu.
									","
											Chers amis, depuis des siècles, 
on nous a appris
											que la colère, c'est mal.
											Nos parents, nos enseignants, nos prêtres
											tout le monde nous a enseigné comment
maîtriser et réprimer notre colère.
											Mais je pose la question : pourquoi ?
											Pourquoi ne pas transformer notre colère
pour le plus grand bien de la société ?
											Pourquoi ne pas nous en servir
											pour contester les maux de ce monde
dans le but d'y remédier ?
											C'est ce que j'essaie de faire.
									","
											Liebe Freunde, über Jahrhunderte
wurde uns erklärt, dass Wut schlecht ist.
											Unsere Eltern, Lehrer, Geistliche —
											alle haben uns gelehrt, unsere Wut
zu kontrollieren und zu unterdrücken.
											Ich frage mich aber: Warum?
											Warum können wir unsere Wut
											nicht in einen Nutzen
für die Gesellschaft umwandeln?
											Warum können wir unsere Wut 
nicht verwenden,
											um das Böse in der Welt 
herauszufordern und zu ändern?
											Das habe ich nämlich versucht.
									","
											Queridos amigos, durante séculos,
ensinaram-nos que a ira é má.
											Os nossos pais, professores, padres,
											todos nos ensinaram como controlar
e suprimir a nossa ira.
											Mas eu pergunto: Porquê?
											Porque é que não podemos converter
a nossa ira, a bem da sociedade?
											Porque é que não podemos usar a nossa ira
											para desafiar e mudar os males do mundo?
											Eu tentei fazer isso.
									",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
","
","
","
","
","
",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
											Friends,
											most of the brightest ideas
came to my mind out of anger.
											Like when I was 35 and sat 
in a locked-up, tiny prison.
											The whole night, I was angry.
											But it has given birth to a new idea.
											But I will come to that later on.
											Let me begin with the story
of how I got a name for myself.
									","
											Amigos,
											la mayor parte de las mejores ideas
se me ocurrieron estando iracundo.
											Como cuando tenía 35 años
											y estaba encerrado en un calabozo.
											Durante toda la noche estuve enojado.
											Pero se me ocurrió una nueva idea.
											Pero llegaré a eso más adelante.
											Comenzaré con una historia
de cómo conseguí un nombre.
									","
											Arkadaşlar,
											Aklıma gelen en parlak fikirlerin
											çoğu öfkeden dolayıydı.
											Tıpkı 35 yaşımdayken kilitli, ufacık bir
											hapiste oturduğumda olduğu gibi.
											Bütün gece öfkeliydim.
											Ama bu yeni bir fikrin doğmasını sağladı.
											Buna daha sonra tekrar döneceğim.
											Önce size adımı nasıl aldığıma dair
											bir hikaye anlatmakla başlayayım.
									","
											Mes amis,
											c'est grâce à la colère qu'il m'est venu
à l'esprit la plupart de brillantes idées.
											Comme lorsqu'à 35 ans, je me suis 
trouvé enfermé dans une petite prison.
											Toute la nuit, j'étais en colère.
											Mais cette colère a donné naissance
à une nouvelle idée.
											Mais j'en parlerai plus tard.
											Commençons par l'histoire de mon nom.
									","
											Freunde,
											die meisten meiner Ideen
kamen mir in der Wut.
											Zum Beispiel, als ich mit 35 in 
einem kleinen Gefängnis eingesperrt war.
											Ich war die ganze Nacht wütend.
											Aber dadurch wurde eine neue Idee geboren.
											Dazu aber später.
											Ich fange erst einmal damit an,
wie ich zu meinem Namen kam.
									","
											Meus amigos,
											a maior parte das minhas melhores ideias
resultaram da ira.
											Como quando eu tinha 35 anos
											e estava preso numa prisão minúscula.
											Estive zangado toda a noite.
											Mas isso fez nascer uma nova ideia.
											Vou voltar a isso mais adiante.
											Vou começar por contar
como consegui um nome para mim.
									",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
","
","
","
","
","
",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
											I had been a big admirer 
of Mahatma Gandhi since my childhood.
											Gandhi fought and lead 
India's freedom movement.
											But more importantly,
											he taught us how to treat 
the most vulnerable sections,
											the most deprived people, 
with dignity and respect.
											And so, when India was celebrating
											Mahatma Gandhi's 
birth centenary in 1969 —
											at that time I was 15 —
											an idea came to my mind.
											Why can't we celebrate it differently?
											I knew, as perhaps
many of you might know,
											that in India, a large number of people
are born in the lowest segment of caste.
											And they are treated as untouchables.
											These are the people —
											forget about allowing them 
to go to the temples,
											they cannot even go into the houses 
and shops of high-caste people.
									","
											Yo era un gran admirador de 
Mahatma Gandhi desde la infancia.
											Gandhi luchó y lideró el movimiento
de la libertad de India.
											Pero lo más importante,
											nos enseñó cómo tratar
a los sectores más vulnerables,
											a los más desfavorecidos,
con justicia y respeto.
											Así que cuando India celebró
											el centenario de Mahatma Gandhi en 1969
											—en ese momento yo tenía 15 años—
											se me ocurrió una idea.
											¿Por qué no podemos celebrarlo
de manera diferente?
											Yo sabía, como tal vez
saben muchos de Uds.,
											que en India un gran número de personas
nacen en la casta más baja.
											Son tratados como intocables.
											Estas personas
											no pueden entrar a los templos,
											ni entrar en casas y tiendas
de las castas superiores.
									","
											Çocukluğumdan beri
											Mahatma Gandhi'nin büyük hayranıydım.
											Gandhi Hindistan'ın özgürlük hareketi için savaştı ve önderlik etti.
											Ama daha da önemlisi,
											o bize en korunmasız gruplara, en yoksul insanlara
											itibar ve saygıyla nasıl davranacağımızı öğretti.
											Böylece, Hindistan 1969'da
											Mahatma Gandhi'nin doğumunun yüzüncü yılını kutlarken
											— ozaman ben 15 yaşındaydım —
											aklıma bir fikir geldi.
											Neden bunu daha farklı şekilde kutlayamıyoruz?
											Muhtemelen çoğunuzun bildiği gibi, Hindistan'da
											doğanların büyük çoğunluğun
											en alt tabakadan olduğunu biliyordum
											ve onlara dokunulmazlar gibi davranılıyordu.
											Bu insanlar,
											tapınaklara girmelerine izin verilmesini bırakın
											üst sınıftakilerin evlerine ya da marketlerine bile giremezler.
									","
											Depuis mon enfance, j'admirais beaucoup
le mahatma Gandhi.
											Gandhi a mené la lutte pour
l'indépendance de l'Inde.
											Mais plus important encore,
											il nous a montré comment agir envers
les groupes les plus défavorisés,
											les gens les plus démunis : 
avec dignité et respect.
											À l'époque, quand l'Inde fêtait
											le centenaire de la naissance 
du mahatma Gandhi en 1969,
											j'avais 15 ans à l'époque,
											une idée m'est venue à l'esprit.
											Pourquoi ne pas le fêter 
de façon différente ?
											Je savais, comme beaucoup 
d'entre vous le savent peut-être,
											qu'en Inde, un grand nombre de personnes
nées dans les castes les plus basses
											sont considérées comme « intouchables ».
											Ces gens n'ont pas le droit
											d'entrer dans une temple,
											ils n'ont même pas droit d'entrer 
dans les maisons et les magasins
											des gens de haute caste.
									","
											Ich bin seit meiner Kindheit
ein großer Verehrer von Mahatma Gandhi.
											Gandhi führte Indiens
Freiheitsbewegung an.
											Aber was viel wichtiger ist,
er hat uns gelehrt,
											den verletzlichen,
benachteiligten Menschen
											mit Würde und Respekt zu begegnen.
											Als Indien im Jahr 1969
											Mahatma Gandhis 100. Geburtstag feierte
											— zu diesem Zeitpunkt war ich 15 —
											hatte ich eine Idee.
											Warum können wir das 
nicht auch anders feiern?
											Ich wusste, wie möglicherweise 
viele von Ihnen auch,
											dass in Indien viele Menschen 
in der untersten Kaste geboren werden.
											Sie werden als ""Unberührbare"" behandelt.
											Das sind jene Menschen —
											sie können nicht die Tempel besuchen,
											nicht einmal in die Häuser oder Geschäfte
von Menschen in höheren Kasten gehen.
									","
											Fui um grande admirador
de Mahatma Gandhi, desde criança.
											Gandhi lutou e liderou
o movimento de libertação da Índia.
											Mas, mais importante ainda,
											ensinou-nos a tratar
os setores mais vulneráveis,
											as pessoas com maiores privações,
com dignidade e respeito.
											Quando a Índia estava a festejar, em 1969,
											o centenário do aniversário
de Mahatma Gandhi
											— na altura eu tinha 15 anos —
											tive uma ideia.
											Porque é que não fazemos
uma celebração diferente?
											Eu sabia, como muitos de vós devem saber,
											que, na Índia, um grande número de pessoas
nasce no segmento mais baixo das castas.
											São tratados como intocáveis.
											Estas são as pessoas
											— esqueçam que não lhes é permitida
a entrada nos templos —
											elas nem sequer podem entrar
nas casas e nas lojas
											das pessoas da casta alta.
									",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
","
","
","
","
","
",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
"
											So I was very impressed with 
the leaders of my town
											who were speaking very highly against
the caste system and untouchability
											and talking of Gandhian ideals.
											So inspired by that, I thought,
let us set an example
											by inviting these people to eat food
cooked and served
											by the untouchable community.
											I went to some low-caste,
so-called untouchable, people,
											tried to convince them,
but it was unthinkable for them.
											They told me, ""No, no. It's not possible.
It never happened.""
											I said, ""Look at these leaders,
											they are so great, 
they are against untouchability.
											They will come. If nobody comes, 
we can set an example.""
											These people thought that I was too naive.
											Finally, they were convinced.
									","
											Así que me impresionó ver
a los líderes de la comunidad
											pronunciarse contra el sistema
de castas intocables
											y hablando de las ideas de Gandhi.
											Así, inspirado por ellos,
pensé, vamos a dar ejemplo
											invitando a comer a estas personas
											comida preparada y servida por intocables.
											Fui a ver a personas de las castas
inferiores, llamados intocables,
											traté de convencerlos,
pero era impensable para ellos.
											Me dijeron: ""No, no,
no es posible, nunca sucedió"".
											Y les dije: ""Miren a estos líderes,
											son tan grandes que están
en contra de la intocabilidad.
											Vendrán, y si no viene nadie,
podemos dar el ejemplo"".
											La gente pensaba que 
yo era demasiado ingenuo.
											Finalmente, les convencí.
									","
											Böylece şehrimde
											kast sistemi ve dokunulmazlığa
											son derece karşı bir biçimde konuşan ve
											Gandhi'nin ideallerinden bahseden
											liderlerden çok etkilenmiştim.
											Bundan esinlendim ve düşündüm,
											bir örnek olup, bu insanları
											dokunulmazlar topluluğunun yaptığı ve sunduğu
											yemeklerden yemeye davet edelim.
											Alt sınıftan -sözde dokunulmaz denen-
											insanlara gittim,
											onları ikna etmeye çalıştım ama
											bu onlar için düşünülecek bir şey değildi.
											Bana: ""Hayır, hayır. Bu imkansız.
											Asla olmaz."" dediler.
											Onlara dedim ki: ""Şu liderlere bakın,
											hepsi çok iyi ve dokunulmazlığa karşılar.
											Onlar gelecekler. Eğer kimse gelmezse,
											biz bir örnek teşkil edebiliriz.
											Bu insanlar benim çok saf olduğumu düşündüler.
											Sonunda ikna oldular.
									","
											Mais les paroles des dirigeants
politiques de ma ville m'ont impressionné
											puisqu'ils dénonçaient le système de
castes et l'intouchabilité
											tout en prônant les idéaux de Gandhi.
											Inspiré par eux, j'ai décidé 
de faire un exemple
											en invitant ces personnes à
un repas préparé et servi
											par les membres de 
la communauté « intouchable ».
											J'ai rencontré des personnes issues de la
basse caste, les soi-disant intouchables,
											pour les convaincre, mais pour eux, l'idée
était tout simplement inconcevable.
											Ils m'ont dit : « Non, c'est impossible. 
Ça ne s'est jamais produit. »
											J'ai dit : « Regardez ces dirigeants,
											ils sont formidables, 
ils s'opposent à l’intouchabilité.
											Ils seront là. Si personne ne vient,
nous servirons d'exemple. »
											Ils m'ont jugé trop naïf,
											mais ils se sont déclarés convaincus.
									","
											Ich war sehr beeindruckt 
von den Oberhäuptern meiner Stadt,
											die sich stark gegen das Kastensystem 
und die Unberührbarkeit aussprachen
											und von den Idealen Gandhis sprachen.
											Inspiriert davon, 
wollte ich ein Zeichen setzen
											und diese Menschen 
zu einem Essen einladen,
											zubereitet und serviert
von den Unberührbaren.
											Ich ging zu Menschen der niederen Kaste,
den sogenannten Unberührbaren,
											und versuchte, sie zu überzeugen, 
aber es war undenkbar für sie.
											Sie sagten mir: ""Nein, das geht nicht. 
So etwas hat es noch nie gegeben.""
											Ich sagte: ""Schaut euch 
diese Anführer an, sie sind großartig,
											und gegen die Unberührbarkeit.
											Sie werden kommen, und wenn keiner kommt,
setzen wir ein Zeichen.""
											Diese Menschen dachten, ich sei zu naiv.
											Aber ich konnte sie überzeugen.
									","
											Por isso, fiquei muito impressionado
com os líderes da minha localidade
											que estavam a insurgir-se
contra o sistema intocável de castas
											e a falarem dos ideais de Gandhi.
											Fiquei tão inspirado por aquilo
que pensei:
											""Vamos dar o exemplo
e vamos convidar essas pessoas
											""para comerem comida cozinhada e servida
											""pela comunidade intocável"".
											Fui a uma casta baixa,
os chamados intocáveis.
											Tentei convencê-los,
mas para eles aquilo era impensável.
											Disseram-me: 
""Não. Não é possível. Nunca aconteceu.""
											Eu disse: ""Olhem para estes líderes.
											""Eles são fantásticos,
são contra a intocabilidade.
											""Eles virão. Se ninguém vier,
nós podemos dar o exemplo.""
											Aquelas pessoas pensaram
que eu era muito ingénuo.
											Por fim, consegui convencê-los.
									",How to make peace? Get angry,Kailash Satyarthi,18:29,"activism,peace,social change"
