en,es,tr,title,speaker,duration,tags
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											These are some photos of me
volunteering in a Cambodian orphanage
											in 2006.
											When these photos were taken,
											I thought I was doing a really good thing
											and that I was really helping those kids.
											I had a lot to learn.
									","
											Aquí algunas fotos de mi voluntariado 
en un orfanato camboyano
											en 2006.
											Cuando se tomaron estas fotos,
											pensé que estaba haciendo 
una cosa realmente buena
											y que realmente ayudaba a esos niños.
											Tenía mucho que aprender.
									","
											Bunlar, 2006 yılında Kamboçya'da
yetimhanede gönüllü olduğum
											zamana ait fotoğraflar.
											Bu fotoğrafların çekildiği zaman,
											gerçekten güzel bir şey yaptığımı ve
											o çocuklara gerçekten 
yardım ettiğimi düşünüyordum.
											Öğrenmem gereken çok şey vardı.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											It all started for me
when I was 19 years old
											and went backpacking
through Southeast Asia.
											When I reached Cambodia,
											I felt uncomfortable being on holiday
surrounded by so much poverty
											and wanted to do something to give back.
											So I visited some orphanages
and donated some clothes and books
											and some money
											to help the kids that I met.
									","
											Todo comenzó para mí cuando tenía 19 años
											al irme de mochilera 
por el sudeste asiático.
											Cuando llegué a Camboya,
											me sentía incómoda estando de vacaciones 
rodeada de tanta pobreza
											y quería hacer algo para contribuir.
											Así que visité algunos orfanatos 
y doné ropa, libros
											y algo de dinero
											para ayudar a los niños que conocí.
									","
											Benim için her şeyin başlangıcı,
19 yaşındayken
											Güneydoğu Asya'yı sırt çantasıyla
gezmeye gitmemdi.
											Kamboçya'ya ulaştığımda,
											sefaletle çevrili bir yerde, tatilde
olduğum için huzursuz hissettim
											ve karşılığında bir şey yapmak istedim.
											Bu yüzden, yetimhaneleri ziyaret ettim,
ve tanıştığım çocuklara yardım etmek için
											biraz kıyafet, kitap
											ve biraz para bağışladım.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											But one of the orphanages I visited
was desperately poor.
											I had never encountered poverty
like that before in my life.
											They didn't have funds for enough food,
											clean water
											or medical treatment,
											and the sad little faces on those kids
											were heartbreaking.
											So I was compelled
to do something more to help.
											I fund-raised in Australia and returned
to Cambodia the following year
											to volunteer at the orphanage
for a few months.
											I taught English and bought
water filters and food
											and took all of the kids to the dentist
for the first time in their lives.
									","
											Pero uno de los orfanatos que 
visité era desesperadamente pobre.
											Nunca había encontrado 
esa pobreza antes en mi vida.
											No tenían fondos para comida suficiente,
											agua limpia,
											o tratamiento médico,
											y los rostros tristes en esos niños
											eran desgarradores.
											Así que me sentí obligada 
a hacer algo más para ayudar.
											Recaudé fondos en Australia y 
regresé a Camboya al año siguiente
											para ser voluntaria 
en el orfanato unos meses.
											Enseñé inglés y compré 
filtros de agua y comida
											y llevó a todos los niños al dentista 
por primera vez en sus vidas.
									","
											Fakat gittiğim yetimhanelerden biri,
son derece fakirdi.
											Hayatımda böyle bir
sefaletle karşılaşmamıştım.
											Yiyecek için, temiz su için
											veya tıbbi masraflar için
											yeterli kaynakları yoktu.
											Çocukların üzgün minik suratları
											içler acısıydı.
											Bu yüzden, daha fazla yardım için
bir şey yapmaya mecburdum.
											Avustralya'da para topladım ve
yetimhanede birkaç ay gönüllü olmak için
											Kamboçya'ya geri döndüm.
											İngilizce öğrettim,
su filtreleri ve yiyecek aldım
											ve bütün çocukları hayatlarında ilk
defa diş hekimine götürdüm.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											But over the course of the next year,
											I came to discover that this orphanage
that I had been supporting
											was terribly corrupt.
											The director had been embezzling
every cent donated to the orphanage,
											and in my absence, the children
were suffering such gross neglect
											that they were forced to catch mice
to feed themselves.
											I also found out later
											that the director had been physically
and sexually abusing the kids.
											I couldn't bring myself
to turn my back on children
											who I had come to know and care about
											and return to my life in Australia.
											So I worked with a local team
and the local authorities
											to set up a new orphanage
and rescue the kids
											to give them a safe new home.
									","
											Pero a lo largo del siguiente año,
											vi que este orfanato 
al que había estado apoyando
											era terriblemente corrupto.
											El director había estado desviando 
cada centavo donado al orfanato,
											Y en mi ausencia, los niños sufrían 
una negligencia tan grave
											que se vieron obligados 
a atrapar ratones para alimentarse.
											También me enteré más tarde
											que el director había abusado física 
y sexualmente de los niños.
											No podía dar la espalda a los niños
											que conocía y por los que me preocupaba
											y volver a mi vida en Australia.
											Así que trabajé con un equipo local 
y las autoridades locales
											para organizar un nuevo orfanato 
y rescatar a los niños
											para darles un nuevo hogar seguro.
									","
											Fakat geçen bir yıl boyunca,
											desteklediğim yetimhanenin
korkunç bir şekilde
											yozlaşmış olduğunu keşfettim.
											Yetimhaneye bağışlanan her bir kuruşu,
müdür zimmetine geçiriyordu.
											Yokluğumda çocuklar
o kadar bakımsız kalmışlardı ki
											kendilerini doyurmak için
fare yakalamak zorunda kalmışlardı.
											Ayrıca, sonradan öğrendim ki
											müdür çocuklara fiziksel
ve cinsel şiddet uyguluyormuş.
											Bildiğim ve önemsediğim bu çocuklara,
											sırtımı çevirip Avustralya'daki hayatıma
											geri dönemedim.
											Bu yüzden, yeni bir yetimhane kurmak
ve o çocukları kurtarmak,
											onlara yeni ve güvenli
bir ev vermek için yerli gruplarla
											ve yerel yetkililerle beraber çalıştım.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											But this is where my story takes
another unexpected turn.
											As I adjusted to my new life
running an orphanage in Cambodia,
											(Khmer) I learned
to speak Khmer fluently,
											which means that I learned
to speak the Khmer language fluently.
											And when I could communicate
properly with the kids,
											I began to uncover some strange things.
											Most of the children we had removed
from the orphanage
											were not, in fact, orphans at all.
											They had parents,
											and the few that were orphaned
had other living relatives,
											like grandparents and aunties and uncles
											and other siblings.
									","
											Pero aquí es donde mi historia 
toma un giro inesperado.
											Mientras me adaptaba a mi nueva vida 
dirigiendo un orfanato en Camboya,
											(En jemer) aprendí a hablar 
jemer con fluidez,
											que en español significa que aprendí 
a hablar jemer con fluidez.
											Y cuando pude comunicarme
correctamente con los niños,
											comencé a descubrir cosas extrañas.
											La mayoría de los niños 
que habíamos sacado del orfanato
											no eran, de hecho, huérfanos en absoluto.
											Tenían padres,
											y los pocos huérfanos 
tenían otros parientes vivos,
											como abuelos y tías y tíos
											y otros hermanos.
									","
											Fakat, hikayem burada yine 
beklenmedik bir şekil aldı.

											Yeni hayatımı Kamboçya'da yetimhane
işletmeye göre ayarladığım için,
											(Kimerce) akıcı şekilde 
Kimerce konuşmayı öğrendim.
											""Kimer dilini akıcı olarak konuşmayı
öğrendim"" dedim.
											Çocuklarla doğru dürüst 
iletişime geçince,
											bazı garip şeyleri keşfetmeye başladım.
											Yetimhaneden aldığımız çocukların çoğu
											aslında yetim değillermiş.
											Anne babaları varmış
											ve yetim olan birkaçının yaşayan
başka akrabaları varmış,
											mesela dedeleri-nineleri,
teyze-halaları amca-dayıları
											ve başka kardeşleri.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											So why were these children
living in an orphanage
											when they weren't orphans?
											Since 2005, the number
of orphanages in Cambodia
											has risen by 75 percent,
											and the number of children
living in Cambodian orphanages
											has nearly doubled,
											despite the fact
											that the vast majority of children
living in these orphanages
											are not orphans in the traditional sense.
											They're children from poor families.
											So if the vast majority of children
living in orphanages
											are not orphans,
											then the term ""orphanage""
											is really just a euphemistic name
for a residential care institution.
											These institutions go
by other names as well,
											like ""shelters,"" ""safe houses,""
""children's homes,"" ""children's villages,""
											even ""boarding schools.""
									","
											Entonces, ¿por qué estos niños 
vivían en un orfanato
											si no eran huérfanos?
											Desde 2005 el número 
de orfanatos en Camboya
											ha aumentado en un 75 %,
											y el número de niños que 
viven en orfanatos camboyanos
											casi se ha duplicado,
											a pesar del hecho de que
											la inmensa mayoría de los niños 
que viven en estos orfanatos
											no son huérfanos 
en el sentido tradicional.
											Son niños de familias pobres.
											Así que si la gran mayoría de 
los niños que viven en orfanatos
											no son huérfanos,
											entonces el término ""orfanato""
											es realmente un eufemismo para 
una institución de cuidado residencial.
											A estas instituciones 
se las llaman también
											""refugios"", ""casas seguras"", 
""casas de niños"", ""pueblos de niños"",
											incluso ""internados"".
									","
											Peki neden bu çocuklar 
yetimhanede yaşıyorlardı
											yetim olmadıkları halde?
											2005'ten beri, Kamboçya'daki
yetimhanelerin sayısı
											%75 oranında arttı
											ve Kamboçya'da yetimhanelerde
yaşayan çocukların sayısı
											neredeyse iki katına çıktı,
											her ne kadar
											yetimhanede yaşayan çocukların
büyük bir çoğunluğu
											geleneksel anlamda yetim olmasa da.
											Onlar fakir ailelerin çocukları.
											Yani eğer yetimhanede yaşayan çocukların
büyük bir çoğunluğu
											yetim değilse,
											o zaman ""yetimhane"" kavramı
											gerçekte kalıcı bakım kurumunun
sadece örtmeceli ismi.
											Bu kurumlar başka 
isimlerle de adlandırılıyor,
											örneğin ""sığınaklar"", ""güvenli evler""
""çocuk evleri"", ""çocuk köyleri,""
											hatta ""yatılı okullar"".
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											And this problem is not just
confined to Cambodia.
											This map shows some of the countries
that have seen a dramatic increase
											in the numbers of residential
care institutions
											and the numbers of children
being institutionalized.
											In Uganda, for example,
											the number of children
living in institutions
											has increased by more than
1,600 percent since 1992.
											And the problems posed
by putting kids into institutions
											don't just pertain to the corrupt
and abusive institutions
											like the one that I rescued the kids from.
											The problems are with all forms
of residential care.
									","
											Y este problema no se limita 
solo a Camboya.
											Este mapa muestra algunos de los países 
donde se ha visto un aumento dramático
											del número de instituciones 
de cuidado residencial
											y del número de niños que 
están siendo institucionalizados.
											En Uganda, por ejemplo,
											el número de niños 
que viven en instituciones
											ha aumentado en más de 1600 % desde 1992.
											Y los problemas que plantea 
internar a los niños en instituciones
											no solo se vinculan a las instituciones 
corruptas y abusivas
											como de las que rescaté a los niños.
											Los problemas son de 
atención residencial de todo tipo.
									","
											Bu sorun sadece
Kamboçya ile sınırlı değil.
											Bu harita, kalıcı bakım kurumlarının

											ve kuruma yerleşen çocuk sayısında
belirgin artış olan
											ülkeleri gösteriyor.
											Örneğin, Uganda'da
											kurumlarda yaşayan çocuk sayısı
											1992 yılından beri %1600'den fazla arttı.
											Ayrıca, çocukları kurumlara yerleştirmenin
oluşturduğu sorunlar
											sadece benim çocukları kurtardığım
kurum gibi 

											yozlaşmış ve istismarcı
kurumlarla ilgili değildi.
											Problemler, sürekli bakım kurumlarının 
her şeklinde bulunmakta.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											Over 60 years of international
research has shown us
											that children who grow up in institutions,
											even the very best institutions,
											are at serious risk
of developing mental illnesses,
											attachment disorders,
											growth and speech delays,
											and many will struggle
with an inability to reintegrate
											back into society later in life
											and form healthy relationships as adults.
											These kids grow up
without any model of family
											or of what good parenting looks like,
											so they then can struggle
to parent their own children.
											So if you institutionalize
large numbers of children,
											it will affect not only this generation,
											but also the generations to come.
									","
											Más de 60 años de investigación 
internacional nos han demostrado
											que los niños que crecen en instituciones,
											incluso las mejores instituciones,
											están en grave riesgo 
de desarrollar enfermedades mentales,
											trastornos del vinculo afectivo,
											retrasos de crecimiento y del habla,
											y muchos lucharán contra 
su incapacidad para reintegrarse
											en la sociedad más adelante en la vida
											y formar relaciones 
saludables como adultos.
											Estos niños crecen 
sin ningún modelo de familia
											o de lo que pudiera 
ser una buena educación
											para que puedan luchar para 
ser padres de sus propios hijos.
											Así que si se institucionaliza 
un gran número de niños,
											afectará no solo a esta generación,
											sino también a generaciones venideras.
									","
											60 yıldan uzun süren uluslararası
çalışma bize gösterdi ki;
											kurumlarda yetişen çocuklar,
											en iyi kurumlardan biri de olsa,
											akıl hastalığına yakalanma,
bağlanma sorunu yaşama,
											gelişme ve konuşmada gecikme
											gibi ciddi tehlike altındalar

											ve çoğu sonraki hayatlarında
topluma karışmada ve yetişkin olarak
											sağlıklı ilişki kurmada
											yetersizlikleri ile mücadele ediyorlar.
											Bu çocuklar önlerinde örnek 
bir aile olmadan ve
											ve iyi ebeveyn olmanın ne olduğunu
bilmeden büyüyorlar,
											bu yüzden sonrasında kendileri
ebeveyn olmada zorlanıyorlar.
											Yani, çok sayıda çocuğu
kuruma gönderirseniz
											bu sadece o nesli değil
											gelecek nesli de etkiliyor.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
											We've learned these lessons
before in Australia.
											It's what happened
to our ""Stolen Generations,""
											the indigenous children
who were removed from their families
											with the belief
that we could do a better job
											of raising their children.
									","
											Hemos aprendido 
estas lecciones antes en Australia.
											Es lo que pasó con 
nuestras ""Generaciones Robadas"".
											Los niños indígenas que 
fueron separados de sus familias
											con la creencia de que 
podríamos hacer un mejor trabajo
											al educar a sus hijos.
									","
											Bu dersleri biz Avustralya'da
önceden öğrendik.
											Bizim ""Kayıp Nesil""imize olan da bu;
											yetiştirme konusunda daha iyi bir
											iş yapacağımız inancıyla
											ailelerinden alınan yerli çocuklar.
									",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
"
","
","
",Why we need to end the era of orphanages,Tara Winkler,13:11,"activism,family,children,poverty,social change,TEDx"
