es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
											Chris Anderson: Dime, Elon, ¿qué clase de locura
											te llevó a intentar aventurarte
											en la industria automotriz y a fabricar un coche completamente eléctrico?
									","
											Chris Anderson: Elon, que tipo de sonho louco
											o convenceu a pensar em tentar
											integrar a indústria automobilística e construir 
um carro totalmente elétrico?
									","
											Chris Anderson: Elon, nasıl çılgın bir hayal
											seni otomobil sanayisine girmeye ve
											elektrikli araba üretmeyi düşünmeye ikna etti?
									","
											Chris Anderson: Elon, what kind of crazy dream
											would persuade you to think of trying
											to take on the auto industry and build an all-electric car?
									","
											Chris Anderson : Elon, quel genre de rêve fou
											vous a convaincu 
de vous en prendre à l'industrie automobile
											et de construire une voiture tout-électrique ?
									","
											Chris Anderson: Elon, 
welcher verrückte Traum
											hat Sie dazu gebracht, 
den Versuch zu unternehmen,
											es mit der Automobilindustrie aufzunehmen und 
ein komplett mit Strom betriebenes Auto zu bauen?
									","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
","
","
","
","
","
","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
											Elon Musk: Bueno, en realidad todo se remonta a cuando estaba en la universidad.
											Me preguntaba cuáles serían los problemas que condicionarían
											el futuro del mundo o de la humanidad.
											Creo que es de vital importancia que tengamos transporte
											y producción de energía sostenibles.
											El de la energía sostenible
											es el mayor problema que tenemos que resolver en este siglo,
											independientemente de preocupaciones medioambientales.
											De hecho, incluso si producir CO2 fuera bueno para el medio ambiente,
											y, teniendo en cuenta que nos estamos quedando sin hidrocarburos,
											necesitamos encontrar maneras sostenibles para funcionar.
									","
											Elon Musk: Bem, isso vem de quando 
andava na universidade.
											Eu pensei: ""Quais são os problemas que mais irão
											""afetar o futuro do mundo ou o futuro da humanidade?""
											Eu penso que é extremamente importante 
termos um transporte sustentável
											e uma produção de energia sustentável.
											Em geral, o problema da energia sustentável
											é o maior problema que temos de 
resolver neste século,
											independentemente das preocupações ambientais.
											Na verdade, mesmo que a produção de CO&lt;sub&gt;2&lt;/sub&gt;
fosse boa para o meio ambiente,
											dado que estamos a ficar sem hidrocarbonetos,
											precisamos de encontrar alguma forma 
de sermos sustentáveis.
									","
											Elon Musk: Aslında hikaye üniversite dönemime kadar uzanıyor.
											Dünyanın geleceğini ya da insanlığın geleceğini
											en çok etkileyebilecek problemler nelerdir diye düşündüm.
											Bence sürdürülebilir taşımacılık ve sürdürülebilir
											enerji üretimi son derece önemli.
											Genel sürdürülebilir enerji sorunu bu yüzyıl
											içinde çevre sorunlarından bağımsız olarak
											çözmemiz gereken en büyük problem.
											İşin aslı, CO2 üretimi çevre için iyi bile olsa,
											hidrokarbonlarımız tükenecek,
											sürdürülebilir çalışma olanakları bulmalıyız.
									","
											Elon Musk: Well, it goes back to when I was in university.
											I thought about, what are the problems that are most likely
											to affect the future of the world or the future of humanity?
											I think it's extremely important that we have sustainable transport
											and sustainable energy production.
											That sort of overall sustainable energy problem
											is the biggest problem that we have to solve this century,
											independent of environmental concerns.
											In fact, even if producing CO2 was good for the environment,
											given that we're going to run out of hydrocarbons,
											we need to find some sustainable means of operating.
									","
											Elon Musk : Eh bien, 
ça remonte à quand j'étais à l'université.
											Je me suis demandé quels étaient 
les problèmes les plus sucesptibles
											d'affecter le futur du monde 
ou le futur de l'humanité ?
											Je pense qu'il est extrêmement important 
que nous ayons des transports durables
											et une production d'énergie renouvelable.
											Ce genre de problème d'énergie renouvelable 
dans son ensemble
											est le plus gros problème 
que nous devrons résoudre durant ce siècle,
											indépendamment des problèmes environnementaux.
											En fait, même si produire du CO2 
était bon pour l'environnement,
											étant donné que nous allons être à court d'hydrocarbures,
											nous devons trouver 
des moyens de fonctionnement durables.
									","
											Elon Musk: Das fing schon damals an der Uni an.
											Ich fragte mich, welche Probleme
am ehesten die Zukunft der Welt
											oder die der Menschheit beeinflussen würden.
											Ich denke, dass es äußerst wichtig ist, 
dass wir nachhaltigen Verkehr
											und nachhaltige Energieerzeugung haben werden.
											Nachhaltige Energie 
ist das größte Problem,
											das wir dieses Jahrhundert lösen müssen,
											unabhängig von Umweltproblemen.
											Auch wenn es tatsächlich gut für 
die Umwelt wäre, CO2 zu produzieren,
											wenn man bedenkt, dass uns bald 
die Kohlenwasserstoffe ausgehen werden,
											müssen wir nachhaltige Treibstoffe finden.
									","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
","
","
","
","
","
","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
											CA: La mayoría de la electricidad de EEUU proviene
											de la quema de combustibles fósiles.
											¿Cómo es posible que un coche que se alimenta de esa electricidad pueda ayudar?
									","
											CA: A maioria da eletricidade americana vem
											da queima de combustíveis fósseis.
											Como é que um carro elétrico
que usa essa eletricidade pode ajudar?
									","
											CA: Amerikan elektriğinin büyük bir bölümü
											fosil yakıtların yanmasından geliyor.
											Böyle üretilen elektriğin prizine takılan bir araba nasıl yardımcı olabilir?
									","
											CA: Most of American electricity comes from
											burning fossil fuels.
											How can an electric car that plugs into that electricity help?
									","
											CA : La plupart de l'électricité aux Etats-Unis provient
											de combustibles fossiles.
											Comment une voiture électrique 
qui se branche sur l'électricité peut aider ?
									","
											CA: Der größte Anteil 
des elektrischen Stromes stammt
											aus der Verbrennung fossiler Brennstoffe.
											Wie kann ein Elektroauto, 
das mit Strom aufgeladen wird, da helfen?
									","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
","
","
","
","
","
","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
											EM: Bien, la respuesta consta de dos partes.
											La primera es que, incluso cuando se usa el mismo combustible,
											se produce energía en la central eléctrica
											y se la utiliza para cargar coches eléctricos, es más ventajoso.
											Si, por ejemplo, usamos gas natural,
											que es el hidrocarburo más abundante,
											si lo quemamos en una
											turbina de gas moderna de General Electric,
											obtenemos alrededor de un 60% de eficiencia.
											Si utilizamos el mismo combustible en un motor de combustión interna de un coche,
											obtenemos alrededor de un 20% de eficiencia.
											El motivo es que, en una central electrica convencional,
											podemos tener algo que pesa mucho más,
											es mucho más voluminoso
											y podemos usar el calor sobrante
											para accionar una turbina de vapor a modo de
											fuente secundaria de energia.
											En definitiva, incluso teniendo en cuenta las pérdidas por transmisión y demás,
											incluso usando la misma fuente de energía, sigue siendo el doble de eficiente
											recargar un coche eléctrico y producir la energía en la central eléctrica.
									","
											EM: Certo. Há duas vertentes para essa resposta.
											A primeira é que, mesmo que se use
a mesma fonte de energia
											e se produza energia na central elétrica
											e se recarregue carros elétricos com isso, 
ainda se tem vantagens.
											Então, se pegarmos, digamos, no gás natural,
											que é a fonte predominante de 
combustíveis hidrocarbonados,
											se a queimarmos numa moderna
											turbina elétrica a gás natural 
da General Electric,
											obteremos perto de 60 % de eficiência.
											Se colocarmos aquele mesmo combustível 
num carro de combustão interna,
											obteremos cerca de 20 % de eficiência.
											E a razão é que, na central elétrica,
											poderemos ter algo que pesa muito mais,
											é volumoso,
											e podemos aproveitar o calor libertado
											para rodar uma turbina a vapor e gerar
											uma fonte secundária de energia.
											Então, mesmo tendo em consideração
as perdas por transferência de energia,
											e mesmo usando a mesma fonte de energia, 
obtemos pelo menos o dobro do lucro energético
											carregando um carro elétrico 
pela queima de combustível na central elétrica.
									","
											EM: Doğru. Bunun cevabının iki ana elemanı var.
											Biri, aynı yakıt kaynağını kullanarak
											enerji santralinizde enerji üretseniz
											ve onun elektrikli arabanızı şarj etseniz de, hala daha iyi durumdasınız.
											Mesela diyelim doğal gaz
											ki en yaygın hidrokarbon yakıt kaynağı,
											eğer onu modern General Elektrik
											doğal gaz türbününde yakarsanız,
											neredeyse %60 verim elde edersiniz.
											Eğer aynı yakıtı içten yanmalı bir motora koyarsanız,
											%20 verim elde edersiniz.
											Bunun gerekçesi ise, sabit enerji santralinde,
											daha ağır, daha büyük hacimli bir şeyi
											çalıştırabiliyorsunuz,
											ayrıca atık ısıyı alıp
											buhar türbinine verirseniz
											ikinci bir şekilde enerji elde edebilirsiniz.
											Sonuç olarak, aktarım kaybını ve her şeyi hesaba kattığınızda dahi,
											aynı yakıt kaynağını kullanarak enerji santralinde onu yakıp
											elektrikli arabanızı şarj ederek en az iki kat daha iyi durumdasınız.
									","
											EM: Right. There's two elements to that answer.
											One is that, even if you take the same source fuel
											and produce power at the power plant
											and use it to charge electric cars, you're still better off.
											So if you take, say, natural gas,
											which is the most prevalent hydrocarbon source fuel,
											if you burn that in a modern
											General Electric natural gas turbine,
											you'll get about 60 percent efficiency.
											If you put that same fuel in an internal combustion engine car,
											you get about 20 percent efficiency.
											And the reason is, in the stationary power plant,
											you can afford to have something that weighs a lot more,
											is voluminous,
											and you can take the waste heat
											and run a steam turbine and generate
											a secondary power source.
											So in effect, even after you've taken transmission loss into account and everything,
											even using the same source fuel, you're at least twice as better off
											charging an electric car, then burning it at the power plant.
									","
											EM : Il y a deux éléments pour cette réponse.
											Premièrement, même si vous prenez
la même source de combustible,
											produisez du courant dans la centrale
											et que vous l'utilisez pour charger vos voitures électriques, c'est toujours mieux.
											Donc si vous prenez, par exemple, du gaz naturel,
											qui est la source de combustibles d'hydrocarbure 
la plus répandue
											si vous brûlez ça
											dans une turbine à gaz naturel moderne,
											vous obtiendrez environ 60% de rendement.
											Si vous mettez ce même combustible dans une voiture à moteur à combustion,
											vous obtiendrez environ 20% de rendement.
											La raison est que, dans une centrale immobile,
											vous pouvez vous permettre d'avoir 
quelque chose qui pèse beaucoup plus,
											qui est volumineux,
											et vous pouvez utiliser la chaleur dégagée
											pour faire tourner une turbine à vapeur
											et générer une deuxième source de courant.
											Donc dans la pratique, même en tenant compte 
de la perte par transmission et tout,
											même si vous utilisez la même source de combustibles, c'est au moins deux fois mieux
											de charger une voiture électrique 
et donc de brûler ce combustible dans une centrale.
									","
											EM: Ok. Die Antwort darauf
besteht aus zwei Teilen.
											Zum einen, selbst wenn man den 
gleichen ursprünglichen Brennstoff nutzt
											und damit Energie im Kraftwerk produziert
											und damit dann Elektroautos auflädt,
ist man damit immer noch besser dran.
											Also, wenn man zum Beispiel Erdgas nimmt,
											der am weitesten verbreitete 
Kohlenwasserstoff-Brennstoff,
											wenn man das in einer modernen
											General-Electric-Erdgasturbine verbrennt,
											erreicht man einen Wirkungsgrad von circa 60%.
											Der gleiche Brennstoff 
im Verbrennungsmotor eines Autos
											erreicht ungefähr 20%.
											In einem stationären Kraftwerk 
kann man viel einfacher
											etwas nehmen, das viel mehr wiegt und
											sehr voluminös ist,
											und man kann die Abwärme abnehmen,
											damit eine Dampfturbine betreiben
											und erhält so eine sekundäre Energiequelle.
											Selbst wenn man den Übertragungsverlust 
und so weiter berücksichtigt,
											erreicht man mit derselben Menge 
Kraftstoff mindestens doppelt so viel,
											wenn man ein Elektroauto auflädt, 
als wenn man ihn im Kraftwerk verbrennt.
									","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
","
","
","
","
","
","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
"
											CA: Ese escalamiento implica eficiencia.
									","
											CA: Esse nível proporciona eficiência.
									","
											CA: Boyut verimlilik sağlıyor.
									","
											CA: That scale delivers efficiency.
									","
											CA : Cela crée une économie d'échelle.
									","
											CA: Diese Größenordnung liefert Effizienz.
									","The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,21:04,"energy,entrepreneur,exploration,innovation,solar energy,space,technology,transportation,electricity"
