en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
											Does anybody know when the stethoscope was invented?
											Any guesses? 1816.
											And what I can say is, in 2016,
											doctors aren't going to be walking around with stethoscopes.
											There's a whole lot better technology coming,
											and that's part of the change in medicine.
									","
											¿Alguien sabe cuándo se inventó el estetoscopio?
											¿Nadie? Fue en 1816.
											Y lo que puedo decir es que en el 2016,
											los médicos no irán por ahí con estetoscopios.
											Una tecnología mucho mejor está por venir.
											Y eso es parte del cambio en la medicina.
									","
											Stetoskopun ne zaman icat edildiğini bilen var mı?
											Tahmin edin? 1816'da.
											Ve şunu söyleyebilirim ki, 2016'ya geldiğimizde
											artık doktorlar ortalıktala stetoskopları ile dolanmıyor olacaklar.
											Çok daha iyi bir teknoloji ortaya çıkıyor.
											Ve bu, tıptaki değişimin bir parçası olacak.
									","
											Quelqu'un sait-il quand le stéthoscope a été inventé ?
											En 1816 !
											Je peux vous dire qu'en 2016
											les docteurs ne se promèneront plus avec leur stéthoscope.
											Il y a de bien meilleures technologies qui arrivent.
											C'est l'un des changements de la médecine.
									","
											Weiß jemand, wann das Stethoskop erfunden wurde?
											Will jemand raten? 1816.
											Und ich kann Ihnen sagen, dass im Jahr 2016
											Ärzte nicht mehr mit Stethoskopen herumlaufen werden.
											Eine sehr viel bessere Technologie ist im Anmarsch.
											Und das ist Teil der Veränderung in der Medizin.
									",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
","
","
","
","
",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
											What has changed our society
											has been wireless devices.
											But the future are digital medical wireless devices, OK?
									","
											Lo que ha cambiado a nuestra sociedad
											han sido los aparatos inalámbricos.
											Pero el futuro son los aparatos inalámbricos médicos. ¿Bien?
									","
											Toplumumuzu değişime götüren şeylerden
											biri kablosuz cihazlar oldu.
											Ama gelecek dijital tıbbi cihazların ta kendisi olacak.
									","
											Ce qui a changé notre société,
											ce sont les appareils sans fil.
											Le futur : ce sont les instruments médicaux sans fil.
									","
											Was unsere Gesellschaft verändert hat,
											sind drahtlose Geräte.
											Aber die Zukunft, das sind digitale, medizinische, drahtlose Geräte. Ok?
									",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
","
","
","
","
",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
											So, let me give you some examples of this
											to kind of make this much more concrete.
											This is the first one. This is an electrocardiogram.
											And, as a cardiologist, to think that you could see in real time
											a patient, an individual, anywhere in the world
											on your smartphone,
											watching your rhythm — that's incredible,
											and it's with us today.
									","
											Así que déjenme darles algunos ejemplos al respecto
											para concretar mucho más.
											Éste es el primero. Esto es un electrocardiograma.
											Y como cardiólogo, pensar que se puede ver en tiempo real
											a un paciente, a un individuo en cualquier parte del mundo
											a través del teléfono inteligente,
											y observar su ritmo cardiaco es increíble.
											Y esto ya existe hoy.
									","
											Şimdi size bunu daha net gösterebilmek
											için bazı örnekler vermek istiyorum.
											Bu ilki. Bir elektrokardiyogram (EKG cihazı)
											Bır kardiyolog olarak, dünyanın herhangi bir yerindeki
											birinin, bir hastanın kalp atışlarını
											akıllı telefonunuzda
											görüntüleyebilmek olağanüstü birşey.
											Ve bugün bu teknolojiye sahibiz.
									","
											Laissez-moi vous en montrer quelques exemples
											pour rendre ça plus concret.
											Ça, c'est le 1er. C'est un électrocardiogramme.
											En tant que cardiologue, savoir que vous pouvez voir en temps réel
											un patient, une personne, n'importe où dans le monde
											sur votre portable,
											voir son rythme, c'est incroyable.
											Ça existe aujourd'hui.
									","
											Ich will Ihnen ein paar Beispiele geben,
											um das noch genauer zu machen.
											Dies ist das erste Beispiel. Das ist ein Elektrokardiogramm.
											Und stellen Sie sich vor, als Kardiologe, dass Sie in Echtzeit
											von einem Patienten, einer Person irgendwo auf der Welt
											auf Ihrem Smartphone
											den Herzrhythmus sehen können, das ist unglaublich.
											Und das gibt es heute.
									",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
","
","
","
","
",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
											But that's just the beginning.
											You check your email while you're sitting here.
											In the future you're going to be checking all your vital signs,
											all your vital signs: your heart rhythm,
											your blood pressure, your oxygen, your temperature, etc.
											This is already available today.
									","
											Pero esto sólo es el principio.
											Ustedes revisan su correo mientras están aquí sentados.
											En el futuro, revisarán sus constantes vitales,
											todas sus constantes vitales, su ritmo cardíaco,
											la presión sanguínea, el oxígeno, la temperatura, etc.
											Y esto ya está hoy en día a nuestra disposición.
									","
											Ama bu sadece bir başlangıç
											Şu anda burada otururken e-postalarını kontrol edebiliyorunuz.
											Gelecekte hayati verilerinizi kontrol edebiliyor olacaksınız.
											tüm hayati verilerinizi, kalp ritminizi
											kan basıncınızı, oksijen yüzdenizi, vücut ısınızı, vs.
											Bu da neredeyse şu anda mümkün.
									","
											Et c'est juste le commencement.
											Vous surveillez vos e-mails pendant que vous êtes là.
											Dans le futur, vous surveillerez toutes vos fonctions vitales.
											Votre rythme cardiaque.
											Votre pression artérielle, votre oxygène, votre température, etc.
											C'est déjà disponible aujourd'hui.
									","
											Aber, das ist erst der Anfang.
											Sie überprüfen Ihre E-Mail, während Sie hier sitzen.
											In der Zukunft können Sie Ihre gesamten Vitalparameter kontrollieren.
											Alle Ihre Vitalparameter, Ihren Herzrhythmus
											Ihren Blutdruck, Ihren Sauerstoff, Ihre Temperatur, usw.
											Das gibt es bereits heute.
									",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
","
","
","
","
",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
"
											This is AirStrip Technologies.
											It's now wired — or I should say, wireless —
											by taking the aggregate of these signals
											in the hospital, in the intensive care unit,
											and putting it on a smartphone for physicians.
											If you're an expectant parent,
											what about the ability to monitor, continuously,
											fetal heart rate, or intrauterine contractions,
											and not having to worry so much that things are
											fine as the pregnancy,
											and moving over into the time of delivery?
									","
											Esto es tecnología AirStrip
											Está conectado o debería decir desconectado,
											al agregar todas estas señales
											en el hospital, en la unidad de cuidado intensivo,
											y poniéndolas en un teléfono inteligente para los médicos.
											Si usted espera un bebé,
											¿qué le parece poder monitorear continuadamente
											la frecuencia cardiaca del feto o las contracciones intrauterinas,
											y no tener que preocuparse tanto de que las cosas estén
											bien a medida que el embarazo
											avanza al momento del parto.
									","
											Bu bir AirStrip cihazı.
											Şu anda uygulamada, kablosuz olarak
											hastanede, yoğun bakımda yatan hastalardan
											aldığı sinyalleri, doktorların elindeki
											akıllı telefonlara gönderiyor.
											Diyelim ki bebek bekliyorsunuz,
											fötal kalp atışını ya da rahmin kasılmalarını
											durmadan takip edebilme yetisine sahip olmak
											ve hamilelik ve hatta doğum boyunca herşeyin
											yolunda gittiğinden
											emin olmak imkanına ne dersiniz?
									","
											Ça vient de AirStrip Technologies.
											Cela marche
											en captant ses signaux
											dans les hôpitaux, dans les unités de soins intensifs,
											et en les mettant sur un portable pour médecin.
											Si vous attendez un enfant,
											il s'agit de surveiller en permanence
											les battements du coeur du foetus ou les contractions intra-utérines
											sans avoir à s'inquiéter à propos
											de la grossesse ou
											de l'heure à laquelle se rendre à la maternité.
									","
											Das ist AirStrip Technologie.
											Es ist jetzt verdrahtet, oder besser drahtlos,
											indem man die Summe dieser Signale
											im Krankenhaus, auf der Intensivstation, sammelt
											und sie auf ein Smartphone für Ärzte leitet.
											Wenn Sie ein Kind erwarten,
											wie wäre es, kontinuierlich
											die fetale Herzfrequenz oder intrauterine Kontraktionen zu überwachen,
											und sich nicht soviel sorgen zu müssen, ob alles
											gut geht in der Schwangerschaft,
											und bis zur Entbindung.
									",The wireless future of medicine,Eric Topol,16:58,"disease,health,health care,medicine,technology,TEDMED"
