en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
											If you've been thinking about US politics
											and trying to make sense of it
for the last year or so,
											you might have hit on something
like the following three propositions:
											one, US partisanship
has never been so bad before;
											two,
											for the first time,
it's geographically spatialized —
											we're divided between the coasts,
which want to look outwards,
											and the center of the country,
which wants to look inwards;
											and third,
											there's nothing we can do about it.
									","
											Si han pensado en la política de EE.UU.
											y han tratado de darle sentido 
en el último año más o menos,
											puede que hayan encontrado 
alguna de estas tres posturas:
											primero, el partidismo en EE.UU. 
nunca había sido tan acentuado;
											segundo,
											por primera vez, está 
distribuido geográficamente,
											nos dividimos entre las costas 
que quieren mirar al exterior,
											y el centro del país,
que quiere mirar al interior;
											y tercero,
											no podemos hacer nada al respecto.
									","
											Eğer ABD politikası hakkında düşündüyseniz
											ve geçen yıllar hakkında herhangi bir
anlam çıkarmaya çalıştıysanız,
											şuna benzer üç öneriye
denk gelebilirsiniz:
											Bir, ABD'deki particilik
bu kadar kötü olmamıştı;
											iki,
											ilk defa, coğrafi açıdan ayrılmış;
											dışa dönük olmak isteyen kıyılar
											ve içe dönük olmak isteyen
merkez olarak ayrıldık
											ve üç,
											bunun üzerine yapabileceğimiz bir şey yok.
									","
											Wenn Sie über US-Politik nachgedacht haben
											und etwa letztes Jahr
versucht haben, diese zu verstehen,
											sind Sie eventuell auf folgende
Behauptungen gestoßen:
											Erstens, US-Parteigängertum
war noch nie so schlimm.
											Zweitens, zum ersten Mal
ist es geografisch geordnet —
											wir sind getrennt in die Küsten,
die nach außen schauen wollen,
											und das Zentrum des Landes,
das nach innen schauen will.
											Und drittens,
											wir können nichts daran ändern.
									",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
","
","
","
",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
											I'm here to today to say
that all three of these propositions,
											all of which sound reasonable,
											are not true.
											In fact,
											our US partisanship goes all the way back
											to the very beginning of the republic.
											It was geographically spatialized
in almost eerily the same way
											that it is today,
											and it often has been
throughout US history.
											And last,
											and by far most importantly,
											we actually have
an extraordinary mechanism
											that's designed to help us manage
factional disagreement and partisanship.
											That technology is the Constitution.
											And this is an evolving, subtly,
supplely designed entity
											that has the specific purpose
											of teaching us how to manage
factional disagreement
											where it's possible to do that,
											and giving us techniques
for overcoming that disagreement
											when that's possible.
									","
											Hoy vine a decirles 
que estas tres posturas,
											que suenan razonables,
											no son verdaderas.
											De hecho,
											el partidismo de EE.UU. se remonta
											a los comienzos de la república.
											Extrañamente, estaba distribuido
geográficamente casi de la misma manera
											que en la actualidad,
											y así ha sido a lo largo 
de la historia de EE.UU.
											Y por último, y por mucho,
lo más importante,
											en realidad tenemos
un mecanismo extraordinario
											pensado para manejar el partidismo
y los conflictos entre facciones.
											Esa tecnología es la Constitución.
											Una entidad en evolución, sutil,
diseñada con flexibilidad,
											con el propósito específico
											de enseñarnos a manejar
el desacuerdo entre facciones
											cuando eso es posible,
											y de darnos técnicas
para superar ese desacuerdo
											cuando es posible.
									","
											Ben bugün, bu üç önerinin
- oldukça mantıklı gözüken
											tüm bu önerilerin - doğru olmadığını
											söylemeye geldim.
											Aslında,
											ABD'deki particilik
cumhuriyetimizin en başına
											kadar uzanıyor.
											O zaman da aynı şekilde
coğrafi açıdan ayrışmıştı
											- tıpkı bugünkü gibi -
											ve ABD tarihinde çoğunlukla
bu şekildeydi.
											Son olarak
											ve en önemlisi olarak,
											aslında olağanüstü bir sistemimiz var,
bu sistem partiler arası anlaşmazlığı
											ve particiliği kontrol etmemize
yardım edecek şekilde düzenlenmiş.
											Bu teknoloji Anayasa.
											Anayasa gelişen, sinsice ve zarifçe
tasarlanmış bir kurum;
											imkan olduğunda,

											partiler arası anlaşmazlığı
nasıl kontrol edeceğimizi öğretme gibi
											özel bir amacı olan
											ve mümkünse anlaşmazlığı çözmek için
											yöntemler gösteren bir kurum.
									","
											Ich bin heute hier, um zu sagen,
dass alle diese Behauptungen,
											die alle angemessen scheinen,
											nicht wahr sind.
											Unser Parteigängertum reicht weit zurück,
											zum Anfang der Republik.
											Es war geografisch geradezu
unheimlich ähnlich geordnet wie heute,
											und so war es häufig in der US-Geschichte.
											Zuletzt, und bei weitem am wichtigsten,
											haben wir tatsächlich
einen außergewöhnlichen Mechanismus,
											der parteiische Unstimmigkeit und
Parteigängertum kontrollieren soll.
											Dieser Mechanismus ist die Verfassung.
											Sie ist eine unauffällige, 
elastisch konstruierte Einheit,
											die den Zweck hat,
											uns das Kontrollieren der parteiischen
Unstimmigkeiten zu lehren,
											wo es möglich ist,
											und uns Verfahren liefert, diese
Unstimmigkeit möglichst zu überwinden.
									",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
","
","
","
",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
											Now, in order to tell you the story,
											I want to go back
to a pivotal moment in US history,
											and that is the moment
											when factional disagreement
and partisanship was born.
											There actually was a birth moment —
											a moment in US history
when partisanship snapped into place.
											The person who's at the core
of that story is James Madison.
											And at the moment that this began,
											James Madison was riding high.
											He himself was the Einstein
of not only the US Constitution,
											but of constitutional thought
more globally,
											and, to give him his due,
											he knew it.
											In a period of time of just three years,
											from 1785 to 1788,
											he had conceived, theorized,
designed, passed and gotten ratified
											the US Constitution.
									","
											Ahora, para contar la historia,
											quiero volver a un momento crucial 
en la historia de EE.UU. :
											al nacimiento del partidismo
y del desacuerdo entre facciones.
											Fue el momento de nacimiento...
											un momento en la historia de EE.UU.
en el que surge el partidismo.
											James Madison es el eje de esta historia.
											Y todo comenzó
											cuando James Madison estaba en su apogeo.
											Él mismo era el Einstein no solo
de la Constitución de EE.UU.,
											sino de un pensamiento
constitucional más global,
											y, hay que reconocerlo, él lo sabía.
											En un período de solo tres años,
											de 1785 a 1788,
											concibió, teorizó, diseñó, 
aprobó y logró ratificar
											la Constitución de EE.UU.
									","
											Şimdi, hikayeyi anlatabilmek için,
											ABD tarihinde çok önemli bir ana
geri dönmek istiyorum,
											bu an
											partiler arası anlaşmazlığın ve
particiliğin doğduğu an.
											Gerçekten bir doğum anı vardı—
											ABD tarihinde, particiliğin
yerine yerleştiği bir an.
											Bu hikayenin merkezindeki kişi
James Madison idi.
											Bu an, James Madison'un başarılı
											olmasıyla başladı.
											Kendisi, sadece ABD Anayasası'nın değil,
daha çok küresel olarak,
											anayasal düşüncenin Einstein'i idi,
											hakkını vermek gerekirse,
											bunu biliyordu.
											Sadece üç yıllık bir süre içinde
											1785'ten 1788'e kadar,
											ABD Anayasası'nı düşündü,
teorileştirdi, tasarladı, geçirdi
											ve yürürlüğe soktu.
									","
											Um Ihnen die Geschichte zu erzählen,
											möchte ich zu einem entscheidenden
Moment in der US-Geschichte zurückkehren:
											dem Moment,
											in dem parteiische Unstimmigkeit
und Parteigängertum entstanden.
											Es gab tatsächlich eine Geburtsstunde —
											einen Moment in der US-Geschichte,
als Parteigängertum geboren wurde.
											Die Person im Zentrum dieser Geschichte
											ist James Madison.
											In dem Moment als dies begann,
											war James Madison erfolgreich.
											Er selbst war der Einstein, 
nicht nur der US-Verfassung,
											sondern auch der konstitutionellen Idee
im weiteren Sinne,
											und, das muss man ihm lassen,
											das wusste er.
											In gerade mal drei Jahren,
											von 1785 bis 1788,
											hat er die US-Verfassung
geplant, theoretisiert, gestaltet,
											verabschiedet und ratifiziert.
									",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
","
","
","
",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
											And just to give you
some sense of the enormity
											of what that accomplishment actually was,
											although Madison
couldn't have known it at the time,
											today that same constitutional technology
that he invented is still in use
											not only in the US,
											but, 230 years later,
											in places like Canada,
											India,
											South Africa,
											Brazil.
											So in an extraordinary range
of contexts all over the world,
											this technology is still the dominant,
											most used, most effective technology
to manage governance.
									","
											Y solo para darles
una idea de la enormidad
											de lo que representaba este logro,
											ni siquiera Madison 
pudo saber en ese momento
											que hoy la misma tecnología constitucional
que él inventó sigue en uso
											no solo en EE.UU., sino, 230 años después,
											en lugares como Canadá,
											India,
											Sudáfrica,
											Brasil.
											En un rango extraordinario
de contextos en todo el mundo,
											esta tecnología sigue siendo dominante,
											la más usada y la más efectiva
para gestionar la gobernanza.
									","
											Bu başarının aslında ne olduğunun
											devasalığını hissettirmek için
şunu belirtmeliyim
											-aslında Madison o zaman bunu bilemezdi-
											o zaman icat ettiği
aynı anayasal teknoloji hala kullanılmakta
											sadece ABD'de değil,
											230 yıl sonra
											Kanada,
											Hindistan,
											Güney Afrika,
											Brezilya gibi yerlerde de.
											Yani, dünya çapındaki
olağanüstü kaynak çeşitliliğinde
											bu teknoloji hala baskın,
											sıklıkla kullanılan ve
en etkili teknoloji.
									","
											Nur um Ihnen eine Idee
von der immensen Bedeutung
											der damaligen Leistung zu geben,
											obwohl Madison es damals
nicht hätte wissen können,
											derselbe konstitutionelle Mechanismus,
den er erfand, ist noch immer in Gebrauch,
											nicht nur in den USA,
											sondern auch, 230 Jahre später,
											in Ländern wie Kanada,
											Indien,
											Südafrika
											und Brasilien.
											Also in vielen verschiedenen
Kontexten weltweit
											ist dieser Mechanismus der dominierende,
											meist genutzte, effektivste Mechanismus
der Regierungsgewalt.
									",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
","
","
","
",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
"
											In that moment,
											Madison believed that,
having solved this problem,
											the country would run smoothly,
											and that he had designed a technology
											that would minimize
the results of factions
											so there would be no political parties.
											Remarkably, he thought
he had designed a constitution
											that was against political parties
											and would make them unnecessary.
									","
											En ese momento,
											Madison creía que,
habiendo resuelto esto,
											el país funcionaría sin problemas,
y que había diseñado una tecnología
											que minimizaría los resultados 
de las facciones
											y que así ya no habría partidos políticos.
											Sorprendentemente, pensó que había
diseñado una constitución
											en contra de los partidos políticos,
que los haría innecesarios.
									","
											O zamanda,
											Madison bu problemin çözülmesiyle
											ülkenin sorunsuzca
yönetileceğine inandı
											ve bir teknoloji tasarladı,
											grupların sonuçlarını azaltacak
											böylece, hiçbir siyasi parti olmayacaktı.
											Önemli bir şekilde, siyasi partilere karşı

											bir anayasa düzenlediğini ve siyasi
											partileri önemsizleştirdiğini düşündü.
									","
											Damals glaubte Madison,
durch seine Lösung dieses Problem,
											würde das Land reibungslos laufen
											und dass er eine Methode entwickelte habe,
											die die Folgen von Uneinigkeiten
minimieren würde,
											sodass es keine Parteien mehr gäbe.
											Erstaunlicherweise dachte er,
											seine Verfassung wäre gegen Parteien
											und würde diese unnötig machen.
									",Hamilton vs. Madison and the birth of American partisanship,Noah Feldman,14:17,"government,history,United States,politics"
