en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
											I saw a UFO once.
											I was eight or nine,
											playing in the street with a friend
who was a couple of years older,
											and we saw a featureless silver disc
hovering over the houses.
											We watched it for a few seconds,
											and then it shot away incredibly quickly.
											Even as a kid,
											I got angry it was ignoring
the laws of physics.
											We ran inside to tell the grown-ups,
											and they were skeptical —
											you'd be skeptical too, right?
											I got my own back a few years later:
											one of those grown-ups told me,
											""Last night I saw a flying saucer.
											I was coming out of the pub
after a few drinks.""
											I stopped him there.
I said, ""I can explain that sighting.""
									","
											Bir kez UFO görmüştüm.
											Sekiz veya dokuz yaşındaydım,
											benden iki yaş büyük bir arkadaşımla
dışarıda oyun oynuyordum,
											evlerin üzerinde asılı duran
gümüş bir disk görmüştük.
											Birkaç saniye izledik,
											sonra inanılmaz bir hızla uzaklaştı.
											Çocukken bile
											fizik kurallarını görmezden
geldiği için sinirlenmiştim.
											Yetişkinlere söylemek için içeri koştuk
											ama onlar bu durumdan şüpheliydi,
											siz de şüphe duyardınız, değil mi?
											Yıllar sonra aynısını ben de yaptım.
											Bu yetişkinlerden biri bana
											''Dün gece bir uçan daire gördüm.
											Birkaç duble içip
bardan çıkmıştım.'' dedi.
											Orada sözünü kestim.
''Ne gördüğünü açıklayabilirim.'' dedim.
									","
											J'ai déjà vu un OVNI.
											J'avais huit ou neuf ans,
											et je jouais dans la rue avec un copain,
un peu plus âgé que moi.
											Nous avons observé une soucoupe argentée
qui planait au-dessus des maisons.
											Nous l'avons regardée quelque secondes
											avant qu'elle ne disparaisse
à une vitesse fulgurante.
											J'étais un enfant,
											mais ça m'a contrarié
qu'elle défie les lois de la physique.
											On a couru à la maison
pour raconter ça aux adultes
											mais ils étaient sceptiques.
											Vous auriez été sceptiques aussi !
											Moi aussi, je l'ai été
des années plus tard.
											Un adulte m'a affirmé :
											« J'ai vu une soucoupe
volante hier soir.
											Je sortais d'un bar
où je venais de boire un verre. »
											Je l'ai empêché de continuer et dit :
« Je peux expliquer ça. »
									","
											Ich sah einmal ein Ufo.
											Ich war acht oder neun,
											ich spielte mit einem
älteren Freund auf der Straße
											als wir eine unförmige silberne Scheibe
über den Häusern schweben sahen.
											Wir sahen ihr einige Sekunden zu,
											dann flitzte sie
unglaublich schnell davon.
											Sogar als Kind ärgerte mich
											das Ignorieren der physikalischen Gesetze.
											Wir rannten ins Haus, um es
den Erwachsenen zu erzählen
											und sie waren skeptisch —
											Sie wären auch skeptisch, oder?
											Ein paar Jahre später bestätigte es sich,
											als einer der Erwachsenen erzählte:
											""Letzte Nacht sah ich
eine fliegende Untertasse.
											Ich kam gerade aus dem Pub
nach ein paar Drinks.""
											Ich unterbrach ihn und sagte:
""Ich kann es erklären.""
									",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
","
","
","
",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
","
","
","
",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
											Psychologists have shown
we can't trust our brains
											to tell the truth.
											It's easy to fool ourselves.
											I saw something,
											but what's more likely —
											that I saw an alien spacecraft,
											or that my brain misinterpreted
the data my eyes were giving it?
											Ever since though I've wondered:
											Why don't we see
flying saucers flitting around?
											At the very least,
											why don't we see life
out there in the cosmos?
											It's a puzzle,
											and I've discussed it
with dozens of experts
											from different disciplines
over the past three decades.
											And there's no consensus.
											Frank Drake began searching
for alien signals back in 1960 —
											so far, nothing.
											And with each passing year,
											this nonobservation,
											this lack of evidence
for any alien activity gets more puzzling
											because we should see them, shouldn't we?
									","
											Psikologlar doğruyu söylerken
											beynimize güvenemeyeceğimizi gösterdi.
											Kendimizi kandırıyor olabiliriz.
											Ben bir şey gördüm,
											ama daha da olası olan şey
											dünya dışı bir uzay gemisi gördüm
											veya beynim gözlerimin
gördüğü şeyi yanlış yorumladı.
											O zamandan beri şunu merak ettim:
											Neden gezinen uçan daireler görmüyoruz?
											En azından,
											kozmoz içerisinde
neden hiç hayat görmüyoruz?
											Karmaşık bir konu
											ve farklı alanlardan pek çok kişiyle
											30 yıl boyunca bu konuyu tartıştım.
											Ortak bir kanı yok.
											Frank Drake 1960 yılında
dünya dışı sinyal aramaya başladı,
											şimdiye dek bir şey bulunamadı.
											Ayrıca her geçen yıl
											dünya dışı bir aktiviteye ilişkin
											bu yapılamayan gözlem ve kanıt eksikliği
daha da karmaşık bir hâl alıyor,
											çünkü onları görmemiz lazım, değil mi?
									","
											Les psychologues ont prouvé
que nos cerveaux
											ne nous racontent pas la vérité.
											On est aisément dupé.
											J'ai vu quelque chose, certes,
mais qu'est-ce qui est le plus probable :
											une vision d'un vaisseau extraterrestre
											ou mon cerveau qui déforme les données
que mes yeux lui ont transmises ?
											Depuis, je ne cesse de me demander
											pourquoi nous ne voyons pas
des soucoupes volantes dans le ciel.
											Tout du moins,
											pourquoi ne voyons-nous pas de vie
dans le cosmos ?
											C'est un mystère.
											J'en discute avec
des dizaines de spécialistes
											de différentes formations
depuis trente ans.
											Il n'y a pas de consensus sur le sujet.
											Frank Drake a commencé à chercher
des signaux extraterrestres dès 1960.
											Mais rien. Nada.
											Avec chaque année qui passe,
											cette non-observation,
											ce manque de preuve d'une quelconque
activité extraterrestre
											devient de plus en plus intrigant
car on devrait les détecter, non ?
									","
											Psychologen zeigten, dass wir
unserem Gehirn nicht trauen können,
											dass es die Wahrheit sagt.
											Es ist leicht, uns zu täuschen.
											Ich sah etwas,
											aber was ist wahrscheinlicher,
											dass ich ein Alien-Raumschiff sah
											oder, dass mein Gehirn die Daten,
die meine Augen lieferten, missverstand?
											Seitdem habe ich mich gefragt:
											Wieso sehen wir keine
fliegenden Untertassen rumflitzen?
											Warum sehen wir zumindest
kein Leben da draußen im Kosmos?
											Es ist ein Rätsel,
											und ich habe darüber
die letzten drei Jahrzehnte
											mit dutzenden Experten
verschiedener Fachrichtungen diskutiert.
											Man kann sich nicht einigen.
											Frank Drake begann 1960
nach Aliensignalen zu suchen —
											bislang nichts.
											Mit jedem weiteren Jahr
wird diese Nichtsichtung,
											die Beweisnot für Alienleben,
immer rätselhafter,
											da wir sie ja sehen sollten, oder?
									",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
","
","
","
",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
											The universe is 13.8 billion years old,
											give or take.
											If we represent the age
of the universe by one year,
											then our species came into being
about 12 minutes before midnight,
											31st December.
											Western civilization
has existed for a few seconds.
											Extraterrestrial civilizations
could have started in the summer months.
											Imagine a summer civilization
											developing a level of technology
more advanced than ours,
											but tech based on accepted physics though,
											I'm not talking wormholes
or warp drives — whatever —
											just an extrapolation
of the sort of tech that TED celebrates.
											That civilization could program
self-replicating probes
											to visit every planetary
system in the galaxy.
											If they launched the first probes
just after midnight one August day,
											then before breakfast same day,
											they could have colonized the galaxy.
											Intergalactic colonization
isn't much more difficult,
											it just takes longer.
											A civilization from any one
of millions of galaxies
											could have colonized our galaxy.
									","
											Evren 13,8 milyar yaşında,
											ortalama olarak.
											Evrenin yaşını bir yılla
temsil ediyor olsak
											o hâlde insanoğlu gece yarısından
12 dakika önce var olmaya başlamış olurdu,
											31 Aralık gecesı.
											Batı medenıyeti ise yalnızca
birkaç saniye yaşamış olurdu.
											Dünya dışı medeniyetlerin
yaz aylarında başlamış olması gerekirdi.
											Bir yaz medeniyeti hayal edin,
											bizimkinden daha gelişmiş
bir teknoloji geliştirmiş olsunlar,
											ama teknoloji kabul edilen
fiziğe dayanıyor.
											Solucan deliği veya uzay
motorlarından bahsetmiyorum -
											sadece TED'in de tanıttığı
teknolojinin gelişmiş versiyonu.
											Bu medeniyet kendini kopyalayan
uzay araçları programlayarak
											galaksideki tüm gezegen sistemini
ziyaret edebilir.
											İlk araçlarını bir Ağustos günü
gece yarısı fırlatsalar
											aynı gün kahvaltı vaktine kadar
											galaksiyi kolonize edebilirlerdi.
											Galaksiler arası kolonileşme
çok daha zor değil,
											sadece daha uzun sürüyor.
											Milyonlarca galaksiden
birindeki bir medeniyet
											bizim galaksimizi kolonize edebilirdi.
									","
											L'univers est vieux
de 13,8 milliards d'années,
											plus ou moins.
											Si nous représentons l'âge de l'univers
sur une échelle d'un an,
											notre espèce existe
depuis minuit moins 12 minutes,
											le 31 décembre.
											La civilisation occidentale
existe depuis quelques secondes.
											Des civilisations extraterrestres auraient
pu exister depuis l'été.
											Imaginez une civilisation estivale
											qui aurait développé une technologie
plus avancée que la nôtre,
											mais qui repose
sur les lois de la physique -
											je ne parle pas de trou de ver
ou de distorsions du temps,
											seulement l'extrapolation
des technologies célébrées par TED.
											Cette civilisation pourrait programmer
des sondes auto-réplicantes
											pour visiter tous les systèmes
planétaires de la galaxie.
											S'ils avaient lancé les premières sondes
juste après minuit en août,
											le lendemain, au petit-déjeuner,
											ils auraient colonisé la galaxie.
											La colonisation intergalactique
est à peine plus compliquée.
											Elle prend juste plus de temps.
											Une civilisation venue de n'importe
laquelle des millions de galaxies
											aurait colonisé la nôtre.
									","
											Das Universum ist etwa
13,8 Milliarden Jahre alt.
											Wenn wir das Alter des Universums
als ein Jahr darstellen,
											dann entstand unsere Spezies
											ungefähr am 31. Dezember
um 12 Minuten vor Mitternacht.
											Die westliche Zivilisation
existiert seit ein paar Sekunden.
											Außerirdische Zivilisationen könnten
in den Sommermonaten begonnen haben.
											Stellen Sie sich
eine Sommerzivilisation vor,
											die eine fortschrittlichere Technologie
als unsere entwickelt,
											die jedoch auf geltender Physik beruht.
											Ich rede nicht von Wurmlöchern
oder Warp-Antrieben,
											nur von einer Extrapolation
einer Technik, die TED preist.
											Diese Zivilisation könnte
reproduktive Sonden programmieren,
											um jedes Planetensystem
in der Galaxie zu besuchen.
											Wenn man die ersten Sonden
direkt nach Mitternacht
											an einem Augusttag startet,
											könnte man am selben Tag vor dem Frühstück
die Galaxie kolonisiert haben.
											Intergalaktische Kolonisation
ist nicht schwieriger,
											sie dauert nur länger.
											Eine Zivilisation aus jeder
der Millionen Galaxien
											hätte unsere Galaxie kolonisieren können.
									",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
","
","
","
",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
"
											Seems far-fetched?
											Maybe it is,
											but wouldn't aliens engage
in some recognizable activity —
											put worldlets around a star
to capture free sunlight,
											collaborate on a Wikipedia Galactica,
											or just shout out
to the universe, ""We're here""?
									","
											Kulağa imkânsız mı geliyor?
											Belki de öyledir,
											ama dünya dışı varlıklar, görebileceğimiz
bir faaliyette bulunmazlar mıydı?
											Mesela güneş ışığından faydalanmak için
bir yıldızın çevresine bir obje koymak,
											edinilen bilgiler için
ortak bir kaynak oluşturmak
											veya tüm evrene ''Biz buradayız''
diye bağırmak gibi.
									","
											Ça vous semble tiré par les cheveux ?
											Peut-être
											mais les extraterrestres n'auraient-ils
pas des activités visibles,
											des équipements autour d'étoiles
pour capter l'énergie solaire,
											des collaborations sur Wikipedia Galactica
											ou simplement des appels dans l'univers :
« Nous sommes là ! » ?
									","
											Scheint weit hergeholt?
											Vielleicht ist es das,
											aber würden Außerirdische
nicht Bemerkenswertes unternehmen —
											Mini-Welten um einen Stern stellen,
um freies Sonnenlicht einzufangen,
											bei einer Wikipedia Galactica mitwirken
											oder einfach ""Wir sind hier!""
ins Universum rufen?
									",Where are all the aliens?,Stephen Webb,13:18,"astronomy,cosmos,universe,science,space,physics,time,exploration,Planets"
