en,tr,es,title,speaker,duration,tags
"
","
","
",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
											A cold January day of 2005,
											I took one of my most important
drives of my life.
											I was on this road in upstate New York,
											trying to find this old factory.
											The day before,
I received a flyer in the mail
											that said, ""Fully equipped
yogurt plant for sale.""
											I threw it in the garbage can.
											And 20 minutes later,
I picked it up and called the number.
											The plant was 85 years old,
											and it was closing.
											So I decided to go see it.
									","
											2005’te soğuk bir Ocak günü
											yaşamımın en önemli
araba yolculuğunu yaptım.
											New York'un kuzeyinde bir yoldaydım.
											Eski bir fabrikayı bulmaya çalışıyordum.
											Ve bir gün önce postada
bir broşür bulmuştum:
											“Tam teçhizatlı
yoğurt fabrikası satılık .”
											Çöpe attım gitti.
											Yirmi dakika sonra,
broşürü çöpten alıp numarayı aradım.
											Fabrika 85 yıllıktı.
											Kapatılmak üzereydi.
											Gidip görmeye karar verdim.
									","
											En un día frío de enero de 2005
											hice uno de los viajes
más importantes de mi vida.
											Iba en una autopista
al norte de Nueva York
											intentando ubicar una fábrica antigua.
											El día anterior había recibido
un volante en el correo
											que decía: ""Se vende fábrica de yogur
totalmente equipada"".
											Lo tiré al bote de la basura.
											Veinte minutos más tarde,
lo recogí y llamé al número.
											La fábrica tenía 85 años
											y estaba por cerrar.
											Decidí ir a verlo.
									",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
","
","
",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
											At this time,
											I wasn't sure where this road
or my life was going.
											I owned a small cheese shop
											but really hated business.
											But the hills and the roads
and the smells are all familiar.
											I grew up in Turkey,
in a similar environment,
											near the Kurdish mountains.
											My family made cheese and yogurt;
											I grew up listening to shepherd's stories.
											We didn't have much,
											but we had the moon and the stars,
simple food, each other.
											Eventually, I came to America.
											I didn't even know New York had farms.
											I made it to upstate, and I never left.
											Now I'm lost.
									","
											O esnada
											bu yolun veya hayatın beni
nereye götüreceğinden emin değildim.
											Küçük bir peynir dükkânım vardı
											ama işten nefret ediyordum.
											Ancak tepeler, yollar
ve burnuma gelen kokular tanıdıktı.
											Türkiye’de, buraya benzer bir yerde,
											Kürt dağları yakınında büyüdüm.
											Ailem peynir ve yoğurt üretirdi.
											Çoban hikâyeleri dinleyerek büyüdüm.
											Fazla bir şeyimiz yoktu,
											ama Ay, yıldızlar, sade yiyeceklerimiz
ve her şeyden önce ailemiz vardı.
											Sonunda okumak için Amerika’ya geldim.
											New York’ta çiftlikler
olduğunu bile bilmiyordum.
											Eyaletin kuzeyine bir kez gittim,
bir daha da ayrılmadım
											…ama kaybolmuştum.
									","
											En ese momento
											no sabía hacia dónde me llevaba
esta ruta o la vida.
											Era dueño de una pequeña tienda de quesos
											pero odiaba los negocios.
											Las colinas, las carreteras
y los olores me eran familiares.
											Crecí en un sitio parecido en Turquía,
											cerca de las montañas kurdas.
											Mi familia hacía queso y yogur;
											crecí escuchando
las historias de los pastores.
											No teníamos mucho,
											pero teníamos la luna, las estrellas,
alimentos sencillos y buena compañía.
											Eventualmente, emigré a EE. UU.
											No sabía que Nueva York tenía granjas.
											Llegué al norte del estado
y allí me quedé.
											Ahora estaba perdido.
									",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
","
","
",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
											I passed the road sign
that said ""Dead end.""
											Then soon after,
											there it was:
											the factory.
											The smell hit me first.
											It was a like a milk container
left out in the sun.
											The walls were so thick,
											paints were peeling,
there were cracks everywhere.
											The factory was so old,
the owners thought it was worthless.
											I thought they left a zero off,
											I couldn't believe the price.
											As I entered in,
											I stopped noticing things.
											All I could see were the people.
											There were 55 of them.
											Just quiet.
											Their only job was
to break the plant apart
											and close it forever.
									","
											Bir tabelanın yanından geçtim:
“Çıkmaz Sokak.”
											Ve hemen sonra
											işte oradaydı,
											fabrika karşıma çıktı.
											Kokuyu hemen fark ettim.
											Güneşin altında bırakılmış
süt kabı gibi kokuyordu.
											Duvarlar çok kalındı,
											boyalar soyulmuştu,
her yerde çatlaklar vardı.
											Fabrika o kadar eskiydi ki sahipleri
fabrikanın değersiz olduğunu düşünüyordu.
											Bir sıfırı eksik yazdıklarını sandım.
											Fiyat o kadar düşüktü ki...
											İçeri girdim.
											Bir anda etrafa bakmayı bıraktım.
											Tek gördüğüm insanlardı.
											Toplam 55 kişiydiler.
											Çok sessizdi…
											Tek işleri, tesisi parçalara ayırmak
											ve temelli kapatmaktı.
									","
											Pasé la señal de tráfico
que decía ""Callejón sin salida"".
											Y muy pronto
											allí estaba:
											la fábrica.
											Lo primero que sentí fue el olor.
											Era como un contenedor de leche
abandonado al sol.
											Tenía paredes gruesas,
											pintura desprendiéndose
y grietas por todas partes.
											La fábrica era tan antigua que
los dueños pensaron que no valía nada.
											Pensé que le faltaba un cero;
											no podía creer el precio.
											Cuando entré
											dejé de notar todo lo demás.
											Todo lo que veía era la gente.
											Habían 55 personas.
											Todos estaban callados.
											Su único trabajo era desmontar la fábrica

											y cerrarla para siempre.
									",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
","
","
",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
											I was met with a guy named Rich,
											the production manager.
											He offered to take me around,
show me around.
											He didn't say much,
											but around every corner,
he would point out some stories.
											Rich worked there for 20 years.
											His father made yogurt before him,
											and his grandfather
made cream cheese before that.
											You could tell that Rich felt guilty
											that this factory
was closing on his watch.
									","
											Rich adında bir kişi beni karşıladı,
											üretim müdürü.
											Bana etrafı gezdirip gösterdi.
											Çok konuşmuyordu
											ama her bir noktada anılarını anlatıyordu.
											Rich 20 yıl fabrikada çalışmıştı.
											Ondan önce babası yoğurt yapıyormuş
											hatta büyükbabası da krem peynir yaparmış.
											Rich’in kendini suçlu hissettiği belliydi
											çünkü fabrika onun zamanında kapanıyordu.
									","
											Conocí a Rich,
											el gerente de producción.
											Se ofreció a mostrarme los alrededores.
											No hablaba mucho
											pero en cada rincón me contaba
algunas de sus historias.
											Rich había trabajado allí por 20 años.
											Su padre hacía yogurt antes que él
											y su abuelo hacía queso crema
antes que su padre.
											Podría decir que Rich se sentía culpable
											de que la fábrica se cerraba
bajo su mando.
									",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
","
","
",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
"
											What hit me the hardest at that time
											was that this wasn't just an old factory.
											This was a time machine.
											This is where people built lives,
they left for wars,
											they bragged about home runs
and report cards.
											But now, it was closing.
											And the company
wasn't just giving up on yogurt,
											it was giving up on them.
											As if they were not good enough.
											And I was shocked
how these people were behaving.
											There was no anger, there were no tears.
											Just silence.
											With grace, they were
closing this factory.
											I was so angry
											that the CEO was far away,
											in a tower or somewhere,
											looking at the spreadsheets
											and closing the factory.
											Spreadsheets are lazy.
											They don't tell you about people,
they don't tell you about communities.
											But unfortunately,
											this is how too many
business decisions are made today.
									","
											O an beni en çok etkileyen şey,
											buranın yalnızca
eski bir fabrika olmamasıydı.
											Burası bir zaman makinesiydi.
											İnsanların hayatlarını inşa ettiği,
savaşmak için bıraktıkları bir yerdi,
											beyzboldan ve karnelerden
övünerek söz ettikleri bir yer.
											Ama artık kapatılıyordu.
											Şirket yalnızca yoğurttan değil,
											çalışanlarından da vazgeçiyordu.
											Yeterince iyi değillermiş gibi.
											Beni en çok etkileyen ise
insanların davranışlarını görmek oldu.
											Gözyaşı yoktu. Öfkelenen yoktu.
											Sadece sessizlik vardı.
											Onurlu bir şekilde
fabrikayı kapatıyorlardı.
											Çok sinirlenmiştim.
											CEO orada bile değildi,
											cam kulesinde bir yerde,
											önündeki hesap tablolarına bakıyor
											ve fabrikayı kapatıyordu.
											Hesap tabloları tembeldir.
											Size insanlar ve topluluklar hakkında
hiçbir şey söylemezler.
											Ne yazık ki
											günümüzde işle ilgili birçok karar
bu şekilde alınıyor.
									","
											Lo que más me conmovió en ese momento
											no fue que solo se trataba
de una fábrica antigua.
											Esta era una máquina de tiempo.
											Aquí fue donde la gente construyó
sus vidas, fueron a la guerra,
											y se alardearon de sus jonrones
y de sus calificaciones.
											Pero ahora cerraba.
											No era que la compañía
renunciaba al yogur,
											era que renunciaba a ellos.
											Como si no fueran
lo suficientement buenos.
											Y la actitud de esa gente me sorprendía.
											No había enojo ni lágrimas.
											Solo silencio.
											Cerraban la fábrica con gracia.
											Me molestaba tanto
											que el director ejecutivo
estuviera tan lejos,
											en algún edificio en otra parte
											mirando sus hojas de cálculo
											mientras cerraba la fábrica.
											Las hojas de cálculos son irrelevantes.
											No te hablan de la gente
o de las comunidades.
											Pero, desafortunadamente,
											así es como muchas decisiones 
se toman hoy en día.
									",The anti-CEO playbook,Hamdi Ulukaya,17:17,"business,society,leadership,economics,work,social change"
