en,fr,title,speaker,duration,tags
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											So last year, I ran for mayor
of my hometown, Tulsa, Oklahoma.
											And I was the underdog.
											I was running against
a two-term incumbent,
											and my opponent ran
the classic partisan playbook.
											He publicized his endorsement
of Donald Trump.
											He publicized a letter
that he sent to President Obama
											protesting Syrian refugees,
											even though none of them
were coming to Tulsa.
									","
											L'année dernière, je me suis présenté 
pour être maire de Tulsa, dans l'Oklahoma.
											Et j'étais donné perdant.
											Je me mesurais au sortant titulaire 
de deux mandats,
											et mon adversaire a déroulé 
le schéma partisan habituel.
											Il revendiqua la caution de Donald Trump.
											Il rendit publique une lettre 
qu'il avait envoyée au Président Obama
											contre l'afflux de réfugiés syriens,
											bien qu'aucun ne soit venu à Tulsa.
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											(Laughter)
									","
											(Rires)
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											He ran ads on TV that my kids thought
made me look like Voldemort,
											and sent out little gems
in the mail, like this.
											[America's most liberal
labor union has endorsed]
									","
											Il fit des pubs télé qui faisait de moi 
le sosie de Voldemort, d'après mes gamins,
											envoya des mails avec ce genre de perles :
											[le syndicat le plus libéral d'Amérique 
les soutient]
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											Never mind that ""America's
most liberal labor union,""
											as defined by this ad, was actually
the Tulsa Firefighters Union,
											hardly a famed bastion of liberalism.
									","
											Peu importe que le « syndicat
le plus libéral d'Amérique »
											dont parle sa pub soit, en fait, 
le syndicat des pompiers de Tulsa,
											pas vraiment connu 
pour être un bastion du libéralisme.
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											(Laughter)
									","
											(Rires)
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											Never mind that while she was
running for president
											and he was serving
in his final year in that office,
											Hillary, Barack and I could just
never find the time to get together
											and yuck it up about
the Tulsa mayor's race.
									","
											Peu importe si, alors qu'elle se lançait 
dans la course présidentielle
											et qu'il terminait sa dernière année 
dans cette fonction,
											ni Hillary, ni Barack, ni moi n'avons
jamais trouvé le temps
											de faire les clowns ensemble 
dans la course à la mairie de Tulsa.
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											(Laughter)
									","
											(Rires)
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
","
",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
"
											Never mind that I, like my opponent,
											am a Republican.
									","
											Peu importe que, comme mon adversaire,
											je sois un Républicain.
									",A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,13:33,"collaboration,community,government,data,humanity,democracy,politics,society,leadership,social change,TEDx"
