es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
											Organizo información, soy diseñador gráfico.
											Por profesión, trato de darle sentido
											a menudo a cosas que no tienen mucho sentido de por sí.
									","
											Benim yaptığım iş bilgileri organize etmektir. Ben bir grafik tasarımcısıyım.
											Profesyonel olarak, genellikle kendi başlarına bir anlam ifade etmeyen
											şeylere bir anlam yüklemeye çalışırım.
									","
											Mon travail, c'est d'organiser l'information.
Je suis un designer graphique.
											Dans mon métier, j'essaie de donner du sens
											à des choses qui n'en ont souvent pas
par elles-mêmes.
									","
											Ich gestalte Informationen.
Ich bin Grafikdesigner.
											In meinem Beruf versuche ich häufig,
											aus Dingen klug zu werden,
die nicht sehr sinnvoll sind.
									",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
","
","
","
",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
											Mi padre puede que no entienda qué hago
											para ganarme la vida.
											Mi ascendencia por esa parte es de agricultores.
											De una minoría étnica denominada griegos pónticos.
											Vivían en Asia Menor y huyeron a Grecia
											luego de un genocidio hace unos cien años,
											y desde entonces la migración ha estado
											presente en mi familia.
											Mi padre se mudó a Alemania, estudió allí y se casó.
											Como resultado ahora tengo medio cerebro alemán
											con todo el pensamiento analítico
											y esa conducta levemente perdedora que eso conlleva.
											Y, por supuesto, significaba que era extranjero en ambos países,
											y eso, claro, hizo que me resultara muy fácil
											migrar también, según la tradición familiar.
									","
											Belki babam tam olarak benim yaptığım işin
											ne olduğunu anlayamayabilir.
											Baba tarafımdan sülalemiz çiftçilermiş.
											Babam Pontus Rumları olarak adlandırılan etnik azınlığın bir parçası.
											Onlar Küçük Asya'da yaşadılar ve yaklaşık yüz yıl önce olan
											bir soykırımdan sonra Yunanistan'a kaçtılar
											ve o tarihten itibaren göç bir şekilde
											ailemde bir konu haline geldi.
											Babam Almanya'ya taşındı, orada okudu, evlendi
											ve bunun bir sonucu olarak ben, bütünüyle analitik düşünen
											ve onunla birlikte ortaya çıkan biraz şapşal
											davranış biçimini de içeren yarı Alman bir beyne sahibim.
											Elbette bu her iki ülkede de yabancı olduğum anlamına geldi
											ve bu durum kuşkusuz benim için göç etmeyi oldukça kolay
											bir hale getirdi, iyi bir aile geleneği, baktığınız zaman.
									","
											Mon père ne comprendrait sans doute pas
											ce que je fais pour gagner ma vie.
											Mes ancêtres paternels étaient des paysans.
											Il fait partie de cette minorité qu'on appelle
les Grecs Pontiques.
											Ils vivaient en Asie Mineure, et ont fui vers la Grèce
											après un génocide, il y a environ un siècle,
											et depuis ce temps là,
l'émigration a été en quelque sorte
											un leitmotiv dans ma famille.
											Mon père est allé en Allemagne, y a fait ses études et s'y est marié,
											et du coup je me retrouve avec ce cerveau
à moitié Allemand,
											avec toute la façon de penser analytique,
											et le comportement légèrement ringard qui va avec.
											Et bien sûr, cela a fait de moi un étranger
dans ces deux pays,
											ce qui a fait qu'il m'a été très facile
d'émigrer à mon tour,
											dans la plus pure tradition familiale, si l'on peut dire.
									","
											Mein Vater versteht wohl nicht,
womit ich mein Geld verdiene.
											Seine Vorfahren waren Landwirte.
											Er gehört zu der Minderheit
der Pontos-Griechen.
											Die lebten in Kleinasien und
flohen nach einem Völkermord
											vor etwa hundert Jahren nach Griechenland
											und seitdem war Migration
eine gewisse Thematik in meiner Familie.
											Mein Vater zog nach Deutschland,
studierte dort, heiratete
											und als Folge habe ich jetzt
ein ›halb-deutsches‹ Gehirn
											mit all dem ganzen analytischen Denken und
											dem etwas gestörten Verhalten,
das daher kommt.
											Damit war ich in beiden Ländern ein Fremder
											und damit fiel es auch mir sehr leicht,
											sozusagen ›in guter Familientradition‹
zu migrieren.
									",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
","
","
","
",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
											Por supuesto, la mayoría de los viajes que emprendemos
											día a día ocurren dentro de la ciudad y en particular
											si uno conoce la ciudad, ir de A a B
											puede parecer bastante obvio, ¿no?
											Pero la pregunta es, ¿por qué es obvio?
											¿Cómo sabemos a dónde estamos yendo?
									","
											Fakat tabi ki, gün begün yaptığımız yolculukların çoğu
											bir şehrin sınırları içindedir ve özellikle
											şehri biliyorsanız, A'dan B'ye gitmek
											oldukça bariz görünebilir, değil mi?
											Fakat soru şu ki; neden bu kadar bariz?
											Nereye gittiğimizi nasıl biliyoruz?
									","
											Mais bien sûr, la plupart des voyages
que nous entreprenons chaque jour
											se restreignent à une même ville.
											Et, surtout si vous la connaissez bien,
aller du point A au point B
											peut sembler assez évident, non ?
											Mais la question est : pourquoi est-ce évident ?
											Comment savons-nous où nous allons ?
									","
											Aber die meisten unserer Fahrten
											machen wir tagtäglich
innerhalb einer Stadt
											und besonders, wenn man die Stadt kennt,
											ist es ganz einfach, von A nach B zu kommen,
oder?
											Aber die Frage ist:
»Warum ist es so einfach?«
											Woher wissen wir, wo es lang geht?
									",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
","
","
","
",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
											Quedé varado en un puerto de Dublín
											hace unos 12 años, como profesional extranjero,
											y estoy seguro de que Uds. han pasado por esto antes, ¿no?
											Uno llega a una nueva ciudad, y el cerebro trata
											de darle sentido a ese nuevo lugar.
											Una vez que uno encuentra su lugar, su hogar,
											empieza a construir el mapa cognitivo de su entorno.
											En esencia, es este mapa virtual que existe sólo
											en el cerebro. Todos los animales lo hacen,
											aunque todos usamos herramientas un poco diferentes.
											Los humanos, claro, no vamos por ahí
											marcando el territorio como los perros.
											No corremos por allí emitiendo chillidos ultrasónicos, como los murciélagos.
											No lo hacemos,
											aunque una noche de juerga pueda ser bastante agitada. (Risas)
									","
											Yaklaşık 12 yıl önce Dublin'de bir vapur iskelesine
											vardım, profesyonel bir yabancı, baktığınız zaman ve
											eminim daha önce hepinizin böyle bir tecrübesi oldu, değil mi?
											Yeni bir şehre geliyorsunuz ve beyniniz
											bu yeni yerin anlamını kavramaya çalışıyor.
											Bir kere yerinizi, evinizi, bulduğunuz zaman
											çevrenizin bu zihinsel haritasını oluşturmaya başlarsınız.
											Sadece beyninizde oluşan bu sanal harita
											temel bir gerekliliktir. Her ne kadar bizler bir parça farklı araç
											ve gereçler kullansak da, tüm hayvan türleri bunu yapar.
											Biz insanlar, tabi ki köpekler gibi etrafta dolaşıp
											kendi bölgemizi kokuyla işaretlemeyiz
											Ayrıca yarasalar gibi yüksek frekanslı tiz sesler çıkarıp oradan oraya da koşmayız.
											Bunları kesinlikle yapmayız, Temple Bar bölgesinde
											oldukça hovarda bir gece geçirmiş olsak bile. (Gülüşmeler)
									","
											J'ai débarqué d'un ferry dans le port de Dublin
il y a 12 ans,
											un étranger professionnel, si l'on peut dire,
											et je suis sûr que vous avez tous déjà vécu ça, non ?
											Vous arrivez dans une nouvelle ville,
											et votre cerveau essaie de se repérer
dans ce nouvel endroit.
											Une fois que vous avez trouvé votre base,
votre maison,
											vous commencez à construire cette carte cognitive de votre environnement.
											C'est au fond une carte virtuelle
qui n'existe que dans votre cerveau.
											Toutes les espèces animales font ça,
											même si nous utilisons tous des outils
légèrement différents.
											Nous les humains, bien sûr, nous n'allons pas
à droite et à gauche
											marquer notre territoire avec des odeurs,
comme les chiens.
											Nous n'allons pas partout en émettant des ultrasons, comme les chauves-souris.
											Ça n'est pas notre genre,
											bien qu'une soirée dans le quartier de Temple Bar puisse échapper à tout contrôle. (Rires)
									","
											Als ›professioneller Fremder‹ landete ich
vor 12 Jahren in einem Dubliner Hafen,
											Als ›professioneller Fremder‹ landete ich
vor 12 Jahren in einem Dubliner Hafen,
											und ich bin sicher, Sie alle
haben das schon mal erlebt:
											Sie kommen neu in einer Stadt an
und Ihr Gehirn versucht,
											diesen neuen Ort zu erfassen.
											Kaum haben Sie Ihren Bezugspunkt,
Ihr Zuhause,
											beginnen Sie, eine kognitive Karte
Ihrer Umgebung zu erstellen.
											Das ist so eine virtuelle Karte, die nur
											in Ihrem Gehirn existiert.
Alle Tierarten tun das,
											wenn auch mit etwas
unterschiedlichen Mitteln.
											Wir Menschen laufen natürlich nicht umher
											und markieren unser Revier, wie die Hunde.
											Wir fliegen nicht umher und senden
Ultraschalllaute aus, wie die Fledermäuse.
											Wir tun das nicht, obwohl
											eine Nacht im Stadtviertel Temple Bar
ziemlich wild werden kann. (Gelächter)
									",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
","
","
","
",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
"
											No, para apropiarnos de un lugar hacemos dos cosas importantes.
											Primero, nos movemos en trayectos lineales.
											Por lo general encontramos una calle principal y eso
											se vuelve un mapa lineal en nuestra mente.
											Pero nuestra mente lo simplifica, ¿sí?
											Percibimos cada calle como una línea recta,
											e ignoramos los giros y las curvas de las mismas.
											No obstante, para hacer un giro en una calle secundaria
											nuestra mente tiende a ajustar ese giro en un ángulo de 90°.
											Esto, por supuesto, produce momentos graciosos
											cuando uno está en alguna ciudad antigua de un trazado
											circular, ¿no?
											Quizá ya les ha pasado, ¿verdad?
											Digamos que están en algún lugar de una calle secundaria que
											sale de la plaza de la catedral y quieren llegar
											a otro lugar de una calle lateral como esa.
											El mapa cognitivo de la mente puede decir: ""Aris,
											regresa a la plaza de la catedral, gira
											en un ángulo de 90° y camina hacia esa otra calle secundaria"".
											Pero, por alguna razón, ese día se aventuran
											y de repente descubren que ambos lugares
											en realidad están a un edificio de distancia.
											No sé Uds. pero yo siempre siento como que encontré
											un agujero de gusano o un portal interdimensional.
									","
											Hayır, biz bir yeri benimsemek için iki önemli şey yaparız.
											Birincisi doğrusal bir güzergahta ilerleriz.
											Genellikle bir ana cadde buluruz ve bu ana cadde
											zihnimizde bir doğrusal şerit haritası haline gelir.
											Ama zihnimiz onu oldukça basitleştirir, değil mi?
											Bütün caddeler genellikle düz bir çizgi olarak algılanır
											ve caddelerin yaptığı küçük viraj ve dönüşleri adeta gözardı ederiz.
											Fakat ara bir sokağa bir dönüş yaptığımız zaman,
											beynimiz bu dönüşü 90 derecelik bir açıya ayarlama eğilimindedir.
											Bu durum tabii ki, bir nevi dairesel şehir mantığını sürdüren
											tarihsel bir şehrin yerleşim planı içinde olduğunuz zaman
											bazı komik anlara neden olur.
											Belki böyle bir tecrübe de yaşamışsınızdır, değil mi?
											Diyelim ki, siz kilise meydanından dışarıya doğru uzanan
											bir ara sokaktaki noktadasınız ve işte bu şekilde
											ara sokaktaki bir diğer noktaya ulaşmak istiyorsunuz.
											Zihninizdeki idraksal harita size şunu söyleyebilir, ""Aris,
											kilise meydanına geri dön, 90 derecelik bir dönüş yap
											ve caddenin diğer tarafından aşağıya doğru yürü.""
											Ama bir şekilde o gün maceraperest hissediyorsunuz
											ve aniden iki noktanın aslında sadece tek bir bina
											mesafesinde olduğunu keşfediyorsunuz.
											Sizi bilmem ama ben her zaman solucan deliğini ya da
											boyutlar arası giriş kapısını bulmuş gibi hissederim.
									","
											Non, nous faisons deux choses importantes
pour nous approprier un endroit.
											Premièrement, nous nous déplaçons
selon des trajectoires rectilignes.
											Habituellement, nous trouvons une rue principale,
et cette rue principale
											devient dans notre esprit une longue carte
à une dimension.
											Mais notre esprit simplifie les choses, vous voyez ?
											Chaque rue est en général perçue
comme une ligne droite,
											et nous éludons, en quelque sorte, 
les petits tours et détours qu'elle fait.
											Cependant, quand nous tournons
dans une rue transversale,
											notre esprit a tendance à ramener ce virage
à un angle de 90 degrés.
											Bien sûr, cela provoque des moments assez drôles,
											quand on est dans une vieille ville
											dont le tracé suit une logique circulaire,
n'est-ce pas ?
											Peut-être avez-vous déjà vécu cela, vous aussi,
non ?
											Mettons que vous soyez à un certain point
d'une rue transversale,
											qui part de la place principale de la cathédrale,
											et que vous vouliez aller à un point
d'une autre rue transversale, tout simplement.
											La carte cognitive dans votre esprit peut vous dire :
											""Aris, retourne à la place de la cathédrale,
fait un virage à angle droit,
											et descend cette autre rue transversale.""
											Mais, pour une raison ou pour une autre,
vous vous sentez d'humeur aventureuse ce jour là,
											et vous découvrez tout à coup que les deux points
											étaient en fait à un seul immeuble de distance.
											Je ne sais pas pour vous, mais moi,
j'ai toujours l'impression d'avoir découvert
											un trou de ver, ou un portail inter-dimensionnel.
									","
											Wir machen uns einen Ort
in zwei wichtigen Schritten zu eigen:
											Zunächst bewegen wir uns auf geraden Wegen.
											Meist finden wir eine Hauptstraße
und diese Hauptstraße
											macht unser Kopf zu einer Geraden.
											Unser Verstand macht es sich schön einfach.
											Straßen werden generell
als Geraden aufgefasst,
											wir ignorieren die typischen
kleinen Wendungen und Biegungen.
											Wenn wir in eine Seitenstraße abbiegen
											macht unser Verstand aus dieser Abbiegung
gerne einen 90-Grad-Winkel.
											Das sorgt natürlich für lustige Momente,
											wenn Sie in einer alten Stadt sind,
deren Struktur
											irgendwie kreisförmig ist.
											Vielleicht kennen Sie das auch:
											Nehmen wir an, Sie befinden sich
auf einer Straße,
											die von einem Domplatz abgeht,
und Sie wollen
											an einen Punkt auf
eine Parallelstraße kommen.
											Ihre gedankliche Karte könnte
Ihnen sagen: »Aris, geh zurück
											zum Domplatz, mache eine 90-Grad-Wende
											und geh dann in die andere Seitenstraße.«
											Aber an diesem Tag sind Sie wagemutig
											und da dämmert es Ihnen plötzlich,
dass diese beiden Punkte tatsächlich
											nur ein Gebäude auseinander liegen.
											Wie geht es Ihnen dabei? 
Mir geht es immer,
											als entdeckte ich ein Wurmloch oder
ein Tor zu einem Paralleluniversum.
									",Making sense of maps,Aris Venetikidis,16:36,"TEDx,design,interface design,map,transportation,brain"
