es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
											Vengo del Líbano
											y creo que correr puede cambiar el mundo.
											Sé que lo que acabo de decir simplemente no es obvio.
									","
											Eu sou do Líbano,
											e acredito que a corrida pode mudar o mundo.
											Sei que o que acabo de dizer 
não é simplesmente óbvio.
									","
											Lübnan'dan geliyorum
											ve koşmanın dünyayı değiştirebileceğine inanıyorum.
											Az önce söylediğim şeyin tamamen açık olmadığını biliyorum.
									","
											Je viens du Liban,
											et je pense que courir
peut changer le monde.
											Je sais que ce que je viens de dire
n'est vraiment pas évident.
									","
											Ich komme aus dem Libanon
											und ich glaube, dass rennen die Welt verändern kann.
											Ich weiß, dass was ich gerade gesagt habe
nicht offensichtlich ist.
									",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
","
","
","
","
",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
											Ya saben, el Líbano como país ya fue una vez destruido
											por una larga y sangrienta guerra civil.
											Honestamente, no sé por qué le llaman guerra civil
											si no tiene nada de civil.
											Con Siria al norte, Israel y Palestina al sur,
											nuestro gobierno todavía
											se encuentra fragmentado e inestable.
											Por años, el país ha estado dividido
											por la política y la religión
											Sin embargo, una vez al año,
											nos encontramos realmente unidos,
											y eso es cuando se lleva a cabo la maratón.
									","
											Como sabem, o Líbano como país 
já foi destruído uma vez
											por uma longa e sangrenta guerra civil.
											Sinceramente, não sei 
por que lhe chamam guerra civil
											quando não há nada de civilizado nisso.
											Com a Síria a norte, Israel e Palestina a sul,
											e o nosso governo, até este momento,
											ainda está fragmentado e instável.
											Durante anos, o país tem estado dividido
											entre política e religião.
											Mesmo assim, um dia por ano,
											nós unimo-nos verdadeiramente,
											e é quando a maratona acontece.
									","
											Bilirsiniz, bir zamanlar Lübnan, ülke olarak,
											uzun ve kanlı bir iç savaşta yok edilmişti.
											Dürüst olmak gerekirse, içeriğinde sivil hiçbir şey
											yokken ona neden iç savaş dediklerini bilmiyorum.
											Kuzey'de Suriye, Güney'de İsrail ve Filistin ile birlikte, bizim
											devletimiz bu ana kadar hala
											dengesiz ve parçalanmış.
											Yıllarca, bu ülke siyaset ve din arasında
											bölündü.
											Ama yine de yılda bir kez,
											gerçek anlamda birlikte olabiliyoruz:
											Maratonun gerçekleştiği zamanda.
									","
											Vous savez, le Liban est un pays
qui a été détruit
											par une longue et sanglante guerre civile.
											Honnêtement, je ne sais pas pourquoi
on appelle ça une guerre civile
											alors qu'il n'y a rien de civil là dedans.
											Avec la Syrie au nord, 
Israël et la Palestine au sud,
											notre gouvernement,
même encore aujourd'hui,
											reste fragmenté et instable.
											Pendant des années, le pays a été divisé
											par la politique et la religion.
											Cependant, un jour par an,
											nous sommes vraiment tous unis,
											et c'est quand le marathon se déroule.
									","
											Bekanntermaßen ist der Libanon ein Land, 
das bereits einmal zerstört wurde,
											durch einen langen und blutigen Bürgerkrieg.
											Ehrlich gesagt weiß ich nicht,
warum es Bürgerkrieg genannt wird,
											wenn daran nichts bürgerliches ist.
											Mit Syrien im Norden, Israel und Palästina im Süden
											und unserer Regierung, die momentan
											immer noch geteilt und instabil ist,
											war das Land jahrelang geteilt
											zwischen Politik und Religion.
											Wie dem auch sei, an einem Tag im Jahr
											stehen wir vereint zusammen
											und das ist, wenn der Marathon veranstaltet wird.
									",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
","
","
","
","
",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
											Solía ser maratonista.
											Correr largas distancias no era solo bueno para mi salud,
											sino también me ayudaba a meditar y a soñar en grande.
											Por lo que mientras más corría,
											más grandes se hacían mis sueños,
											hasta que una mañana fatídica,
											mientras entrenaba, fui atropellada por un bus.
											Casi muero, estaba en coma,
											estuve en el hospital por 2 años,
											y fui sometida a 36 operaciones para volver a caminar.
									","
											Eu já fui uma corredora de maratona.
											A corrida de longa distância não era só boa 
para o meu bem-estar
											mas ajudava-me a meditar e a sonhar alto.
											Quanto maiores eram as distâncias que eu corria,
											maiores os meus sonhos se tornavam,
											até uma trágica manhã,
											enquanto treinava, 
fui atropelada por um autocarro.
											Quase morri, entrei em coma,
											fiquei no hospital durante dois anos,
											e passei por 36 cirurgias 
para poder andar outra vez.
									","
											Ben maraton koşucusuydum.
											Uzun mesafe koşusu sadece sağlığım için iyi değildi.
											Düşünmeme ve büyük hayaller kurmama yardımcı oluyordu.
											Bundan dolayı daha uzak mesafeleri koştukça,
											hayallerim daha da büyüyordu.
											Uğursuz bir sabah idmanda iken
											bir otobüs bana çarptı.
											Neredeyse ölüyordum. Komadaydım.
											İki yıl boyunca hastanede kaldım ve
											tekrar yürüyebilmek için 36 ameliyat geçirdim.
									","
											J'étais une coureuse de marathon.
											Courir sur de longues distances
n'était pas seulement bon pour mon bien-être,
											ça m'a également aidée à méditer
et à rêver en grand.
											Plus je courais sur de longues distances,
											plus mes rêves étaient grands,
											jusqu'au matin fatidique,
											où un bus m'a renversée
alors que je m'entraînais.
											J'ai failli mourir,
je suis tombée dans le coma,
											je suis restée à l'hôpital pendant deux ans,
											et j'ai subi 36 interventions chirurgicales
pour pouvoir marcher à nouveau.
									","
											Ich war eine Marathon-Läuferin.
											Langstreckenlauf war nicht nur 
gut für mein Wohlbefinden,
											sondern half mir auch dabei zu meditieren 
und große Träume zu wagen.
											Je weiter ich lief,
											desto größer wurden meine Träume,
											bis zu einem schicksalhaften Morgen
											an dem ich während meines Trainings 
von einem Bus angefahren wurde.
											Ich bin fast gestorben, war im Koma,
											blieb für zwei Jahre im Krankenhaus
											und erduldete 36 Operationen, 
um wieder laufen zu können.
									",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
","
","
","
","
",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
											Tan pronto como salí del coma,
											me di cuenta que no era la misma maratonista que solía ser
											por lo que decidí que, ya que no iba a poder correr,
											quería asegurarme de que otros pudieran.
											Así que desde mi cama del hospital
											le pedí a mi esposo que comenzara a tomar notas,
											y unos meses después,
											nació la maratón.
									","
											Logo que saí do coma,
											dei-me conta de que já não era a mesma 
corredora que costumava ser,
											por isso decidi que 
se não podia correr eu mesma,
											eu queria fazer com que outros pudessem.
											Então, do meu leito no hospital,
											pedi ao meu marido para começar a tomar notas,
											e poucos meses depois,
											a maratona nasceu.
									","
											Komadan çıkar çıkmaz,
											Artık eskiden olduğum aynı koşucu olmadığımı fark ettim.
											Bundan dolayı eğer kendim koşamayacaksam
											başkalarının koşabileceğinden emin olmak istediğime karar verdim.
											Böylece hastane yatağımdan çıkınca,
											kocamdan notlar almaya başlamasını istedim
											ve birkaç ay sonra,
											maraton doğmuştu.
									","
											Dès que je suis sortie du coma,
											j'ai réalisé que je ne pouvais plus
courir comme avant.
											Alors j'ai décidé
que si je ne pouvais pas courir moi-même,
											je voulais m'assurer 
que les autres le puissent.
											Alors quand je suis sortie
de mon lit d'hôpital
											j'ai demandé à mon mari
de commencer à prendre des notes,
											et quelques mois plus tard,
											le marathon était né.
									","
											Sobald ich aus dem Koma erwachte,
											stellte ich fest, dass ich nicht mehr 
die gleiche Läuferin war wie zuvor,
											also entschied ich, wenn ich 
nicht selbst laufen konnte
											wollte ich sicherstellen, 
dass andere es können.
											Während ich noch im Krankenhausbett lag,
											bat ich meinen Mann Notizen zu machen
											und ein paar Monate später
											war der Marathon Realität.
									",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
","
","
","
","
",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
"
											Organizar una maratón como reacción a un accidente
											puede sonar extraño,
											pero en ese entonces, incluso durante mi estado más vulnerable,
											necesitaba soñar en grande.
											Necesitaba algo que me alejara de mi dolor,
											un objetivo para lograr.
											No quería apenarme ni tampoco dar pena,
											por lo que pensé en organizar una maratón
											para retribuir a mi comunidad,
											construir puentes con el mundo exterior,
											e invitar a corredores a que vengan al Líbano
											para correr por el ideal de la paz.
											Organizar una maratón en el Líbano
											no se parece en lo más mínimo a organizar una en Nueva York.
											¿Cómo introduces el concepto de ""correr""
											en una nación que está constantemente al borde de la guerra?
											¿Cómo le pides a aquellos que una vez se peleaban
											y se mataban entre sí
											que se unan y corran todos juntos?
											Es más, ¿cómo convences a la gente
											para que corra una distancia de 26.2 millas
											en un momento en el que ni siquiera
											están al tanto de la palabra ""maratón""?
											Por lo que tuvimos que empezar desde cero.
									","
											Organizar uma maratona como 
reação a um acidente
											pode soar estranho,
											mas naquela hora, mesmo durante 
a minha condição mais vulnerável
											eu precisava de sonhar alto.
											Eu precisava de algo que me tirasse 
a minha dor,
											um objetivo para visualizar.
											Eu não queria ter pena de mim, 
nem que outros tivessem,
											e pensei que, organizando uma maratona,
											eu poderia retribuir à minha comunidade,
											fazer pontes com o mundo lá fora,
											e convidar corredores para virem ao Líbano
											e correrem sob a proteção da paz.
											Organizar uma maratona no Líbano
											definitivamente não é como organizar uma
em Nova Iorque.
											Como é que se apresenta o conceito de correr
											a uma nação constantemente à beira da guerra?
											Como pedir àqueles que estavam a lutar
											e a matarem-se uns aos outros
											para se juntarem e correrem 
uns ao lado dos outros?
											E mais, como se convence as pessoas
											a correrem uma distância de 42 km
											quando elas nem sequer estão familiarizadas
											com a palavra ""maratona""?
											Bem, tivemos que começar do zero.
									","
											Bir kazaya karşılık maraton başlatmak
											size ilginç gelebilir.
											Fakat o zamanlar, en hassas olduğum durumda bile
											büyük düşünmeye ihtiyacım vardı.
											Beni acımdan alıkoyabilecek bir şeye ihtiyacım vardı,
											dört gözle bekleyeceğim bir amaca.
											Ne kendime acımak ne de acınmak istiyordum,
											ve böyle bir maraton organize edersem,
											toplumuma geri ödeyebileceğimi,
											dış dünya ile köprüler kurabileceğimi düşündüm
											ve koşucuları Lübnan'a gelip
											bir barış şemsiyesi altında koşmaya davet ettim.
											Lübnan'da maraton düzenlemek
											kesinlikle New York'da maraton düzenlemek gibi değil.
											Sürekli savaş eşiğinde olan bir millete koşu
											kavramını nasıl açıklarsınız?
											Bir zamanlar birbirleri ile savaşan
											ve birbirlerini öldürenlerden
											birlik olup yan yana koşmalarını nasıl istersiniz?
											Bundan daha da fazlası, insanların ""maraton"" kelimesine
											bile aşina olmadığı bir durumda,
											onları 26.2 mil koşmaya
											nasıl ikna edesiniz?
											Bundan dolayı sıfırdan başlamak zorundaydık.
									","
											Organiser un marathon
suite à un accident
											peut paraître étrange,
											mais à cette époque là, 
même quand j'étais au plus mal,
											j'avais besoin de rêver en grand.
											J'avais besoin de quelque chose
qui me sorte de ma souffrance,
											d'un but à atteindre.
											Je ne voulais pas m'apitoyer sur mon sort,
ni que l'on ait pitié de moi,
											et j'ai pensé qu'en organisant
un tel marathon,
											je pourrais rendre quelque chose
à ma communauté,
											me raccrocher au monde extérieur,
											et inviter les coureurs à venir au Liban
											pour courir sous la bannière de la paix.
											Organiser un marathon au Liban
											n'a vraiment rien à voir
avec l'organisation d'un marathon à New York.
											Comment présenter le concept de courir
											à une nation qui est constamment
au bord de la guerre ?
											Comment demander
à ceux qui se sont combattu
											et entre-tués hier
											de se rassembler pour courir côte à côte ?
											Plus encore, 
comment convaincre les gens
											de courir sur une distance de 42,2 kilomètres
											à une époque où ils ne savaient même pas
											ce que le mot « marathon » signifie ?
											Il nous a donc fallu partir de zéro.
									","
											Einen Marathon als Reaktion 
auf einen Unfall zu organisieren,
											hört sich vielleicht merkwürdig an,
											aber zu der Zeit, selbst während 
ich am verletzlichsten war,
											musste ich große Träume haben.
											Ich brauchte etwas, 
dass mich vom Schmerz löste,
											ein Ziel, auf das ich mich fokussieren konnte.
											Ich wollte mir nicht selbst leid tun, 
oder dass andere Mitleid hatten,
											und so dachte ich, dass ich durch 
das Organisieren eines Marathons
											meiner Gemeinschaft etwas zurückgeben könnte,
											Brücken mit der Außenwelt bauen
											und Läufer in den Libanon einladen könnte,
											um unter der Schirmherrschaft 
des Friedens zu laufen.
											Die Organisation eines Marathons im Libanon
											ist definitiv nicht das gleiche 
wie die Organisation von einem in New York.
											Wie macht man das Konzept des Laufens
											einer Nation verständlich, 
die ständig kurz vor dem Krieg steht?
											Wie fragt man die, die sich früher bekämpft
											und getötet haben,
											zusammenzukommen und nebeneinander zu laufen?
											Und noch wichtiger, wie überzeugt man Menschen
											eine Strecke von 42km zu laufen,
											wenn ihnen nicht einmal
											das Word ""Marathon"" bekannt ist?
											Also mussten wir ganz von vorn anfangen.
									",Making peace is a marathon,May El-Khalil,10:16,"culture,global issues,sports,violence,war"
