en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											(Banjo plays)
									","
											(Banjo)
									","
											(Banjo çalıyor)
									","
											(Accompagnement au banjo)
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											(Banjo and guitar play)
									","
											(Banjo y guitarra)
									","
											(Banjo ve gitar çalıyor.)
									","
											(Accompagnement au banjo
et à la guitare)
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											(Sings) Is this what it's like
											to be alive?
									","
											(Canto) ¿De esto se trata
											estar vivo?
									","
											Yaşamak böyle 
(Şarkı Söylüyor)
											bir şey mi?
									","
											(Chant) Est-ce ça l'effet que ça fait
											d'être vivant ?
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											I reached the point of no return
									","
											Alcancé el punto de no retorno
									","
											Çıkmaz yola girdim.
									","
											J'ai atteint le point de non-retour
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											and I don't know if I've been burned
									","
											y no sé si he estado ardiendo
									","
											Hayatımdaki yanmış köprüler
									","
											et je crois que mon âme se consume
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											from the burned bridges in my life,
											thinkin' you were wrong
											and I was right.
									","
											por los puentes quemados de mi vida,
											pensando que te equivocabas
											y yo tenía razón.
									","
											acaba beni de yaktı mı?
											Ben doğruydum
											sen yanlış
									","
											avec les ponts de ma vie
auxquels j'ai mis feu,
											convaincue que tu avais tort
											et que j'avais raison.
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											Maybe I messed up,
									","
											Quizás lo eché a perder,
									","
											Belki beceremedim
									","
											J'ai dû déconner,
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											either way it's too late for us.
									","
											es demasiado tarde para nosotros.
									","
											ama zaten bizim için çok geçti.
									","
											en tout cas
c'est trop tard pour nous.
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											'Cause baby I'm old with regret,
									","
											Porque, querido, 
estoy vieja y arrepentida,
									","
											Çünkü bebeğim pişmanlık beni yaşlandırdı,
									","
											Car, mon amour,
rongé par les regrets,
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											wishin' I could hold you and just forget.
									","
											deseando poder abrazarte y solo olvidar.
									","
											sana sarılmayı ve unutmayı 
hayal ediyorum hep.
									","
											je rêve de te serrer dans mes bras
et de tout oublier.
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
											Since I can't I'll just be
home but homesick,
									","
											Como no puedo, estaré 
en casa, con nostalgia,
									","
											Yapamayacağım için evdeyim ama 
eve hasret kaldım.
									","
											C'est impossible alors je reste
à la maison, avec le mal de toi,
									","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
"
","
","
","
","""Dead Romance""",Boy Girl Banjo,3:42,"music,live music,guitar,performance art,performance,vocals"
