en,tr,fr,title,speaker,duration,tags
"
","
","
",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
											Listen to the sounds
of why hearing matters
											to the Alaskan Native people.
									","
											Alaska yerlileri için
											duymanın ne kadar önemli 
olduğuna kulak verin.
									","
											Écoutez pourquoi
bien entendre est important
											pour les peuples autochtones d'Alaska.
									",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
","
","
",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
											Hearing loss makes it hard
to fish on the open water,
											hunt caribou and harvest berries,
											activities central
to Alaskan Native culture.
											Hearing loss isn't unique to rural Alaska.
											It's global.
											The Global Burden of Disease Project
estimates there are 1.1 billion people
											living with hearing loss worldwide.
											That's more people than the entire
population here in sub-Saharan Africa.
											Over 80 percent are in low-
and middle-income countries,
											and many have no access to hearing care.
									","
											Duyma kaybı, açık denizde balık tutma,
											geyik avlama ve meyve hasatı gibi
											Alaska Yerli kültürünün önemli
aktivitelerini zorlaştırıyor.
											Duyma kaybı kırsal Alaska'ya özgü değil.
											Küresel bir sorun.
											Küresel Hastalık Yükü Projesi,
dünya çapında duyma kaybıyla yaşayan
											1,1 milyar insan olduğunu tahmin ediyor.
											Bu Sahara altı Afrika'nın
toplam nüfusundan daha fazla.
											Bunların %80'inden fazlası
düşük veya orta gelirli ülkeler
											ve çoğunun tedaviye erişimi yok.
									","
											La perte d'audition rend difficile
la pêche en eau libre,
											la chasse au caribou
et la cueillette de baies,
											des activités au cœur de la culture
des autochtones d'Alaska.
											La perte d'audition n'est pas cantonnée
aux régions rurales d'Alaska.
											Elle est mondiale.
											Le projet Global Burden of Disease estime
que 1,1 milliard de personnes
											subissent des pertes d'audition
dans le monde.
											C'est plus que la population totale,
ici, en Afrique subsaharienne.
											Plus de 80% habitent dans des
pays à faibles et moyens revenus,
											et beaucoup n'ont pas accès
à des soins auditifs.
									",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
","
","
",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
											The impact on people's lives
is tremendous.
											Anuk is a three-year-old boy
I treated in Alaska.
											Ear infections started
when he was barely four months old.
											His parents brought him into clinic,
											worried he didn't say much
compared to his brothers.
											Sure enough, many rounds of infections
had resulted in hearing loss.
											Without treatment, Anuk's speech
will continue to lag behind.
											He's more likely to do worse in school,
											have worse job prospects
											and experience social isolation.
									","
											Bunun insan hayatına etkisi çok fazla.
											Anuk, Alaska'da tedavi ettiğim
3 yaşında bir çocuk.
											Henüz dört aylıkken 
kulak enfeksiyonları geçirmiş.
											Anne babası onu hastaneye götürüyorlar,
											erkek kardeşlerine kıyasla
pek konuşmadığı için endişe içindeler.
											Anlayacağınız, üst üste tekrarlayan kulak
enfeksiyonu duyma kaybıyla sonuçlanmış.
											Tedavi olmadan Anuk'un konuşması
gelişme gösteremeyecek.
											Muhtemelen okulda başarısını etkileyecek,
											iş olanaklarını daraltacak
											ve sosyal olarak da dışlanacak.
									","
											L'impact sur la vie
de ces gens est immense.
											Anuk est un garçon de trois ans
que j'ai soigné en Alaska.
											Il a commencé à avoir des otites
alors qu'il avait tout juste quatre mois.
											Ses parents l'ont emmené à la clinique,
											inquiets, car il ne parlait pas beaucoup,
comparé à ses frères.
											Effectivement, des otites à répétition
avaient dégénéré en perte d'audition.
											Sans traitement, son élocution
continuera d'être à la traîne.
											Il sera plus enclin à être
mauvais à l'école,
											à avoir un moins bon avenir professionnel
											et à être isolé socialement.
									",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
","
","
",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
											But it doesn't have to be this way.
											The World Health Organization estimates
that half of all global hearing loss
											can be prevented.
											If Anuk's hearing loss
is identified and treated promptly,
											his life and the opportunities
he has as he grows up
											could look vastly different.
									","
											Ama böyle olmak zorunda değil.
											Dünya Sağlık Örgütü 
küresel duyma kaybının yarısının
											önlenebileceği kanısında.
											Anuk'un duyma kaybı düzgün bir şekilde
teşhis ve tedavi edilirse
											büyürken edineceği 
tüm fırsatlar ve hayatı
											tamamen farklı olabilir.
									","
											Mais il ne doit pas
forcément en être ainsi.
											Selon l'Organisation Mondiale de la Santé,
la moitié de toutes ces pertes d'audition
											peuvent être évitées.
											Si la perte d'audition d'Anuk est
décelée et soignée à temps,
											sa vie ainsi que les opportunités
qu'il aura en grandissant
											seront totalement différentes.
									",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
","
","
",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
"
											I'm an ear surgeon working
with partners around the world
											on new pathways
for hearing loss prevention.
											This solution comes from my collaboration
with a tribal health organization
											called the Norton Sound
Health Corporation.
											Hearing loss evaluation traditionally
requires testing by an audiologist
											in a soundproof room,
											with a lot of permanent equipment.
											An ear surgeon then examines
Anuk's ears under a microscope
											and decides a treatment plan.
											These resources simply aren't
available in remote settings.
											In a state where 75 percent of communities
aren't connected to a hospital
											by road,
											an expensive flight is required.
											To overcome these barriers,
Alaska has developed
											a state-of-the-art telemedicine system
											that connects over 250
village health clinics
											with specialists who triage
all types of health concerns.
											My colleagues have validated
that ear-related telemedicine consults
											are equivalent to an in-person exam.
											In 2016, travel was prevented
for 91 percent of patients
											receiving specialty telemedicine
in the Norton Sound region.
											Telemedicine has saved over 18 million
in travel costs in this single region
											over the past 15 years.
									","
											Ben bir kulak cerrahıyım
ve tüm dünyada partnerlerimle birlikte
											duyma kaybı önlenmesi için
yeni yöntemler üzerinde çalışıyorum.
											Bu çözüm için Norton Sound
Health Corporation adında
											kabile şeklinde faaliyet gösteren
bir sağlık örgütüyle işbirliği yapıyorum.
											Duyma kaybı değerlendirmesi
ses geçirmez bir odada
											daimi bir dizi ekipman eşliğinde,
											bir odyolog tarafından yapılıyor.
											Sonra kulak cerrahı Anuk'ın kulaklarını
mikroskopta muayene ediyor
											ve tedavi yöntemine karar veriyor.
											Bu kaynaklar ücra yerlerde mevcut değil.
											Toplulukların %75'inin kara yoluyla
hastane erişimi olmadığı bir eyalette
											pahalı bir uçak yolculuğu gerekiyor.
											Bu engelleri aşmak adına,

											250 köy hastanesini, her alanda 
triyaj yapan uzmanlara bağlayan
											Alaska'da son model 
bir teletıp sistemi geliştirildi.
											Meslektaşlarım kulak için
teletıp danışmalarının
											bizzat muayenelere 
eşdeğerde olduğunu doğruladı.
											2016 yılında, Norton Sound bölgesinde

											özel teletıp hizmeti alan hastaların
yüzde 91'i için seyahate gerek kalmadı.
											Teletıp son 15 yıl içinde
yalnızca tek bir bölgede
											18 milyon insanı
seyahat masrafından kurtardı.
									","
											Chirurgienne des oreilles, je travaille
avec des associés internationaux
											pour trouver de nouveaux moyens
de prévenir la perte d'audition.
											La solution est venue de ma collaboration
avec une organisation de santé autochtone
											appelée Norton Sound Health Corporation.
											Habituellement, c'est un audiologue
qui mesure la perte d'audition
											dans une salle insonorisée,
											avec beaucoup de matériel.
											Puis, un chirurgien spécialisé examine
les oreilles d'Anuk avec un microscope
											et décide du traitement à suivre.
											Tout cela n'est tout bonnement pas
disponible dans les régions reculées.
											Dans un État où 75% des
communautés n'ont pas accès à un hôpital
											via des routes,
											des vols chers sont nécessaires.
											Pour surmonter ces obstacles,
l'Alaska a développé
											un système de télémédecine de pointe
											qui connecte plus de 250
de centres médicaux de villages
											avec des spécialistes qui gèrent
tous les problèmes de santé.
											Mes collègues ont attesté que
les téléconsultations pour les oreilles
											sont aussi efficaces
qu'un examen en personne.
											En 2016, le déplacement de
91% des patients a été évité
											grâce à de la télémédecine spécialisée
dans la baie de Norton Sound.
											La télémédecine y a fait économiser
plus de 18 millions de dollars en trajet
											au cours des 15 dernières années.
									",This simple test can help kids hear better,Susan Emmett,5:24,"communication,health,health care,illness,hearing,medical research,medicine,public health,TED Fellows,science,society,technology"
