en,fr,tr,title,speaker,duration,tags
"
","
","
",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
											Three people are at a dinner party.
											Paul, who’s married, is looking at Linda.
											Meanwhile, Linda is looking at John, 
who’s not married.
											Is someone who’s married looking 
at someone who’s not married?
											Take a moment to think about it.
									","
											Trois personnes sont à un dîner.
											Paul, qui est marié, regarde Linda.
											Au même moment, Linda regarde John,
qui n'est pas marié.
											Quelqu'un de marié regarde-t-il
quelqu'un de non marié ?
											Pensez-y un moment.
									","
											Akşam yemeği buluşmasında üç kişi var.
											Evli olan Paul, Linda'ya bakıyor.
											Bu sırada da Linda,
evli olmayan John'a bakıyor.
											Evli biri, evli olmayan birine mi bakıyor?
											Biraz düşünün.
									",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
","
","
",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
											Most people answer that there’s 
not enough information to tell.
											And most people are wrong.
											Linda must be either married 
or not married—there are no other options.
											So in either scenario, someone married 
is looking at someone who’s not married.
											When presented with the explanation, 
most people change their minds
											and accept the correct answer,
											despite being very confident 
in their first responses.
									","
											La plupart des gens disent qu'il n'y pas
assez d'informations pour le savoir.
											Mais la plupart des gens ont tort.
											Linda doit être mariée, ou non :
il n'y pas d'autre option.
											Dans les deux cas, quelqu'un de marié
regarde quelqu'un qui n'est pas marié.
											Devant cette explication,
la plupart des gens changent d'avis
											et acceptent la réponse correcte,
											même s'ils étaient très sûrs
de leur première réponse.
									","
											Pek çok kimse yeterli bilginin
olmadığını söyleyecektir.
											Pek çok kimse yanılıyor.
											Linda evlidir ya da değildir
— başka seçenek yok.
											Yani her iki durumda da,
evli biri, evli olmayan birine bakıyor.
											Durum, açıklamasıyla verilince
insanların çoğu fikrini değiştirir
											ve ilk cevapları konusunda
											emin olmalarına rağmen,
doğru cevabı kabul ederler.
									",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
","
","
",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
											Now let’s look at another case.
											A 2005 study by Brendan Nyhan 
and Jason Reifler
											examined American attitudes regarding 
the justifications for the Iraq War.
											Researchers presented participants 
with a news article
											that showed no weapons 
of mass destruction had been found.
											Yet many participants not only continued 
to believe that WMDs had been found,
											but they even became more convinced 
of their original views.
									","
											Regardons maintenant un autre cas.
											Une étude datant de 2005,
de Brendan Nyhan et Jason Reifler,
											a étudié les comportements américains
envers les motifs de la guerre en Irak.
											Les chercheurs ont montré aux participants
un article de journal
											selon lequel on n'avait pas trouvé
d'armes de destruction massive.
											Non seulement certains participants
continuaient de croire
											qu'on avait trouvé ces armes,
											mais ils étaient d'autant plus convaincus
de leur opinion initiale.
									","
											Şimdi başka bir duruma göz atalım.
											2005'de Brendan Nyhan ve Jason Reifler
tarafından yapılan bir çalışmada
											Amerikalılar'ın, Irak Savaşı'yla ilgili
fikirlere yönelik tutumlarını inceledi.
											Araştırmacılar, katılımcılara
bir gazete haberi sundular.
											Haberde, hiçbir kitle imha silahının
bulunmadığı yazmakta.
											Pek çok katılımcı KİS'lerin
bulunduğuna inanmakla kalmadı,
											hâlihazırda inandıkları fikirle ilgili de
daha fazla güven sahibi oldular.
									",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
","
","
",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
											So why do arguments change people’s minds 
in some cases and backfire in others?
											Arguments are more convincing when they 
rest on a good knowledge of the audience,
											taking into account 
what the audience believes,
											who they trust,
											and what they value.
									","
											Pourquoi certains arguments font changer
les gens d'avis et d'autres font inverse ?
											Les arguments sont plus convaincants
											quand ils reposent sur une bonne
connaissance du public,
											en prenant en compte ce qu'il croit,
en qui les gens ont confiance,
											et ce qui leur est important.
									","
											Öyleyse, neden iddialar insanları bazen
ikna ederken, bazen geri tepiyor?
											Tartışmalar, dinleyicilerin
inançları, kime güvendikleri
											ve hangi değerlere
önem verdikleri hesaba katılarak
											bir temele oturtulduğunda
											daha ikna edici olurlar.
									",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
","
","
",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
"
											Mathematical and logical arguments 
like the dinner party brainteaser work
											because even when people 
reach different conclusions,
											they’re starting from 
the same set of shared beliefs.
											In 1931, a young, unknown mathematician 
named Kurt Gödel presented a proof
											that a logically complete
system of mathematics was impossible.
											Despite upending decades of
work by brilliant mathematicians
											like Bertrand Russell and David Hilbert,
											the proof was accepted
											because it relied on axioms that 
everyone in the field already agreed on.
									","
											Les arguments mathématiques et logiques
comme le casse-tête du dîner fonctionnent
											parce que même si l'on parvient
à des solutions différentes,
											on commence à partir du même ensemble
de croyances communes.
											En 1931, un jeune mathématicien inconnu
appelé Kurt Gödel présenta une preuve
											qu'un système mathématique
logiquement complet était impossible.
											Même si elle renversait le travail
de mathématiciens brillants
											comme Bertrand Russell et David Hilbert,
											la preuve fut acceptée,
											parce qu'elle se basait sur des axiomes
admis par tous les experts du domaine.
									","
											Akşam yemeği bilmecesinde olduğu gibi,

											matematiksel ve mantıksal 
iddialar işe yarar,
											çünkü insanlar farklı sonuçlara 
ulaştıklarında dahi,
											ortak inanç dizilerinden başlarlar.
											1931 yılında, Kurt Gödel adlı,
tanınmayan genç bir matematikçi,
											mantıken eksiksiz bir matematik
sisteminin imkânsız olduğu kanıtını sundu.
											Bertrand Russell ve David Hilbert gibi
parlak matematikçilerin
											on yıllarca süren
tam tersi çalışmalarına rağmen
											kanıt kabul edildi.
											Çünkü bu alandaki herkesin çoktan 
kabul ettiği aksiyomlara dayalıydı.
									",How can you change someone's mind?,Hugo Mercier,4:41,"politics,TED-Ed,communication,Debate"
