en,es,fr,title,speaker,duration,tags
"
","
","
",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
											I love airplanes.
											Oh — I love airplanes.
											So, when I went to college
in the late 90s,
											it was obvious that I was
going to study aerospace.
											And you wouldn't believe
how many people told me,
											""Oh no, not aerospace.
											Aerospace is going to be boring,
											everything in aerospace
has already been done.""
											Well, they were a little bit off the mark.
											And in fact, I think the next decade
											is going to be another
golden age for aviation.
											For one thing, and this is
where I get excited,
											flight is about to get
a lot more personal.
									","
											Me encantan los aviones.
											Oh... me encantan los aviones.
											Cuando fui a la universidad
a finales de los 90
											era obvio de que estudiaría 
ciencia aeroespacial.
											Y no creerán la cantidad
de gente que me dijo:
											""Oh no, no ciencia aeroespacial.
											Será aburrido,
											ya todo está hecho"".
											Estaban equivocados.
											De hecho, creo que la próxima década
											será otra era dorada de la aviación.
											Una de las razones
por las que me emociono
											es el hecho de que volar será
mucho más personalizado.
									","
											J'aime les avions.
											Oh la la... J'aime les avions.
											Alors, quand je suis allé à la fac
à la fin des années 90,
											il était évident que j'allais
étudier l'aérospatiale.
											Vous ne croiriez pas
combien de gens m'ont dit :
											« Oh non, pas l'aérospatiale.
											Ça va être ennuyeux,
											tout en aérospatiale a déjà été inventé. »
											Bon, ils se sont un peu trompés.
											En fait, je pense
que la prochaine décennie
											sera un nouvel âge d'or pour l'aviation.
											D'abord, et c’est là où je m'enthousiasme,
											le trafic aérien va bientôt
devenir plus personnel.
									",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
","
","
",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
											So, a little compare and contrast.
											In the last century,
											large commercial airplanes
have connected cities across the globe.
											And 100 years ago,
											it would have been
unthinkable for all of us
											to fly here from around the world
for a five-day conference.
											But we did, and most of us
probably without a second thought.
											And that's a remarkable
achievement for humanity.
											But on a day-to-day basis,
we still spend a lot of time in cars.
											Or actively trying to avoid it.
											Some of my best friends
live in San Francisco,
											I live in Mountain View,
about 40 miles away.
											We're all busy.
											At the end of the day,
											we're separated by something like
two hours of heavy traffic.
											So frankly, we haven't seen
each other in a few months.
									","
											Hagamos un poco 
de comparación y contraste.
											En el siglo pasado,
											aviones gigantes comerciales
conectaron ciudades en todo el mundo.
											Y 100 años antes,
											era inimaginable que alguno de nosotros
											voláramos de todas partes del mundo 
a una conferencia de cinco días.
											Pero lo hicimos y, posiblemente, 
la mayoría ni lo pensaría dos veces.
											Es un logro notable para la humanidad.
											Pero en el día a día, aún pasamos
mucho tiempo en nuestros autos.
											O tratamos de evitarlo en lo posible.
											Algunos de mis mejores amigos
viven en San Francisco
											y yo vivo en Mountain View,
a unos 64 kilómetros de distancia.
											Todos estamos ocupados.
											Al final del día,
											lo que nos separa es como
dos horas de tráfico pesado.
											La verdad es que no nos hemos visto
en un par de meses.
									","
											Faisons d'abord une comparaison
pour contraster ça.
											Le siècle dernier,
											les gros avions commerciaux ont connecté
des villes partout dans le monde.
											Et il y a 100 ans,
											il aurait été inimaginable pour nous tous
											de prendre l'avion jusqu'ici
pour une conférence de cinq jours.
											Mais on l'a fait, et la plupart
d'entre nous, sans y accorder une pensée.
											C'est une réussite
remarquable pour l'humanité.
											Mais chaque jour, nous passons encore
trop de temps dans nos voitures.
											Ou en essayant activement de l'éviter.
											Quelques-uns de mes meilleurs amis
habitent à San Francisco.
											J'habite à Mountain View,
à environ 60 km de distance.
											On est tous occupés.
											À la fin de la journée,
											nous sommes séparés par environ
deux heures de trafic intense.
											Franchement, on ne s'est pas vus
depuis des mois.
									",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
","
","
",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
											Now, I work in downtown San Jose,
which is near the airport.
											And there are actually days
when I can leave work,
											get on a plane and fly to Los Angeles
											faster than I can drive to San Francisco.
											Cities are only getting more populated,
											the roads are full, and it's really
difficult to expand them.
											And so in a lot of places,
											there really aren't a lot
of good solutions
											for getting around traffic.
									","
											Trabajo en el centro de 
San José, cerca del aeropuerto.
											Hay días en los que
puedo salir del trabajo,
											abordar un avión y volar a Los Ángeles
											incluso más rápido 
que manejar a San Francisco.
											Las ciudades se están llenando de gente,
											las carreteras están llenas
y expandirlas es realmente difícil.
											Así que en muchos sitios
											no hay muchas soluciones
											para evitar el tráfico.
									","
											Je travaille au centre de San Jose,
à proximité de l'aéroport.
											Il y a en fait des jours
où je peux sortir du boulot,
											prendre un avion
et voler jusque Los Angeles
											plus vite que si je conduis
à San Francisco.
											Les villes deviennent plus peuplées,
											les routes sont engorgées
et c'est très difficile de les élargir.
											Donc, dans beaucoup d'endroits,
											il n'y a pas beaucoup de bonnes solutions
pour contourner le trafic.
									",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
","
","
",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
											But what if you could fly over it?
											The sky is underutilized,
											and I would argue it will never be
as congested as the roads are.
											First of all, you've got
a whole other dimension,
											but also just safety considerations
and air-traffic management
											will not allow bumper-to-bumper
traffic in the sky.
											Which means, in many cases,
											flying can be a long-term,
compelling alternative
											to traveling on the ground.
									","
											Pero ¿qué si pudieras sobrevolarlo?
											El cielo está infrautilizado
											y nunca estará tan congestionado
como las carreteras.
											Primero, se trata de otra dimensión,
											pero también hay consideraciones 
sobre seguridad
											y manejo de tráfico aéreo
											no permitirían tráfico pesado en el cielo.
											Lo que significa
											que volar puede ser una alternativa
más tentadora en el largo plazo
											que viajar en tierra.
									","
											Et si on pouvait voler
au-dessus des embouteillages ?
											Le ciel est sous-exploité,
											et je prétends que le ciel ne sera
jamais aussi encombré que les autoroutes.
											Premièrement, on a une autre dimension.
											De plus, les considérations de sécurité
et la gestion de trafic aérien
											ne permettront pas au trafic aérien
de voler pare-choc contre pare-choc.
											Ce qui signifie, dans bien des cas,
											que le trafic aérien peut être une
alternative à long terme attirante
											aux voyages au sol.
									",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
","
","
",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
"
											So imagine this:
											you call an Uber, it takes you
to a nearby landing spot —
											we call these vertiports —
											there's an airplane waiting for you there,
											flies you over all
of the traffic in the middle,
											and on the other side, another Uber
takes you to your friend's house.
											And I said Uber,
											but I really think we need
to congratulate the Lyft branding team
											for their forward thinking
in choosing their brand.
									","
											Imagínense esto:
											llaman a un Uber para que los lleven
al sitio de aterrizaje más cercano
											—los llamamos vertipuertos—
											un avión los esperará allí
											y los llevará volando sobre todo
el tráfico de en medio,
											y al otro lado, otro Uber
los llevará a la casa de sus amigos.
											Digo Uber,
											pero creo que debemos felicitar
al equipo de mercadotecnia de Lyft
											por el nombre tan apropiado
que eligieron para la compañía.
									","
											Donc, imaginez cela :
											vous appelez un Uber qui vous amène
à un point d'atterrissage proche,
											on les appelle « vertiports »,
											un avion vous y attend
											pour vous emmener
en survolant tout ce trafic en bas,
											de l'autre côté du trafic où un autre Uber
vous emmène chez votre ami.
											J'ai bien dit Uber
											et je pense qu'on doit
féliciter l'équipe marketing de Lyft
											pour leur clairvoyance
en choisissant leur marque.
									",How autonomous flying taxis could change the way you travel,Rodin Lyasoff,8:08,"technology,innovation,aircraft,future,flight,entrepreneur,engineering,urban,urban planning,drones,invention"
