en,es,title,speaker,duration,tags
"
","
",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
											In 1969 in July,
											three Americans launched into space.
											Now, they went to the surface of the moon,
											they famously made
the great leap for mankind.
											Buzz Aldrin, Neil Armstrong,
they walked on the surface,
											they planted this flag.
											It's rightly celebrated as a moment
that in America we say is a triumph.
											We think it was this
amazing accomplishment.
											They didn't just leave behind
this flag, though.
											They also left behind a plaque.
											This plaque is a beautiful object,
											and one that I want to talk to you
a little bit about.
											First, you might notice
that there's two globes,
											representing all of earth.
											And then there's this beautiful statement:
											""We came in peace for all mankind.""
											Now, at first, this is just
nice poetic language,
											but it's also set in a typeface
that's perfect for this moment.
											It seems industrial, it seems engineered.
											It also is the best possible name
											you could come up with
for something on the moon: Futura.
									","
											En julio de 1969,
											tres estadounidenses volaron al espacio.
											Viajaron a la superficie de la luna,
											dieron el famoso gran salto
para la humanidad.
											Buzz Aldrin y Neil Armstrong
caminaron sobre la superficie,
											plantaron esta bandera.
											Se celebra, con razón,
como momento triunfante en EE.UU.
											Pensamos que fue un logro maravilloso.
											Sin embargo, no solo dejaron esta bandera,
											también dejaron una placa.
											Esta placa es un hermoso objeto,
											del cual me gustaría hablarles un poco.
											Primero, podrían notar que hay dos globos,
											que representan toda la Tierra.
											También está esta hermosa declaración:
											""Vinimos en son de paz
en nombre de toda la humanidad"".
											A primera vista, parece
un bello lenguaje poético,
											pero está escrito con un tipo de letra
perfecto para este momento.
											Parece industrial, parece diseñado.
											Tiene el nombre más adecuado
											que se le podría ocurrir
para un objeto en la luna: Futura.
									",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
","
",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
											Now, I want to talk to you about fonts,
											and why this typeface is perfect
for this moment.
											But it's actually more
than just ceremonial.
											Now, when all of you arrived here today,
											you actually had to think about fonts.
											You might not realize it,
											but you're all unconscious
experts on typography.
											Typography is the study
of how fonts inhabit our world,
											they're the visual language
of the words we use.
											Here's the thing
that's funny about this, though.
											I know you're probably not like me,
you're not a font nerd,
											maybe some of you are,
but if you're not, that's alright,
											because I might spend hours every day
											trying to pick the perfect typeface
for the perfect project,
											or I might spend thousands
of dollars every year,
											trying to get ones
with the right features.
											But all of you actually spend hours
every day, evaluating fonts.
											If you don't believe me,
think about how you got here.
											Each of you had to judge by the signs
											and maybe even on your phone,
											which signals to trust
and which to ignore.
											You were evaluating fonts.
									","
											Deseo hablarles de tipos de letra,
											y por qué es perfecta para este momento.
											pero en realidad es más
que algo ceremonial.
											Cuando todos Uds. llegaron aquí hoy,
											tuvieron que pensar en tipos de letra.
											Puede que no lo sepan,
											pero todos Uds. son expertos
inconscientes en la tipografía.
											La tipografía es el estudio de cómo
los tipos de letra llenan nuestro mundo,
											son el lenguaje visual
de las palabras que usamos.
											Sin embargo, hay algo gracioso en esto.
											Probablemente no sean como yo,
nerd de la tipografía,
											tal vez algunos lo son,
pero no importa si no lo son,
											porque yo podría pasar horas cada día
											escogiendo la tipografía perfecta
para el proyecto perfecto,
											o gastar miles de dólares cada año
											buscando unas con
las características adecuadas.
											Pero Uds. pasan horas cada día
analizando tipos de letra.
											Si no me creen,
piensen en cómo llegaron aquí.
											Cada uno juzgó por las señales,
											y quizás utilizando su móvil,
											qué señales seguir y cuáles ignorar.
											Analizaban tipos de letra.
									",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
","
",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
											Or maybe when you're just
buying a new product,
											you have to think about
whether something is expensive
											or cheap or hard to get or easy to find.
											And the funny thing about it is,
											this may not seem extraordinary to you,
											but the moment you see
something out of place,
											you recognize it right away.
									","
											Quizás al comprar un nuevo producto,
											reflexionan sobre si es costoso,
											barato, difícil de conseguir,
o fácil de encontrar.
											Lo curioso es que,
											si bien podría parecerles ordinario,
											pero en en el momento que
ven algo fuera de lugar
											lo reconocen de inmediato.
									",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
","
",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
											(Laughter)
									","
											(Risas)
									",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
","
",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
"
											The thing I love about typography,
											and why I love fonts
and why I love Futura,
											is that, for me,
what I study is everywhere.
											Every street that I walk down,
every book that I pick up,
											every thing that I read
is filled with the thing I love.
											Now, once you understand the history
and what happens with typography,
											you actually have a history
of everything before you.
									","
											Lo que amo de la tipografía
											y lo que amo de los tipos
de letra y de Futura
											es que, para mí, lo que estudio
se encuentra en todas partes.
											Cada calle que recorro,
cada libro que tomo,
											cada cosa que leo
está llena con lo que amo.
											Una vez entendida la historia
de lo que pasa con la tipografía,
											se tiene una historia de todo
lo que tienen delante de Uds.
									",How a typeface helped launch Apollo,Douglas Thomas,14:26,"design,typography,space,humanity,history,Moon,solar system,TEDx"
