en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
											Our world has many superheroes.
											But they have the worst of
all superpowers: invisibility.
											For example, the catadores,
											workers who collect recyclable 
materials for a living.
											Catadores emerged from 
social inequality, unemployment,
											and the abundance of solid waste
											from the deficiency of the 
waste collection system.
											Catadores provide a heavy, 
honest and essential work
											that benefits the entire population.
But they are not acknowledged for it.
											Here in Brazil, they collect 90 percent
of all the waste that's actually recycled.
									","
											Nuestro mundo tiene
muchos superhéroes.
											Pero tienen el peor de
los superpoderes: la invisibilidad.
											Por ejemplo, los catadores,
											los trabajadores que recolectan
materiales reciclables para vivir.
											Los catadores surgieron de
la desigualdad social, el desempleo,
											y la abundancia de residuos sólidos
											de la deficiencia del sistema
de recolección de residuos.
											Los catadores proporcionan
un trabajo pesado,
											honesto y esencial que beneficia
a toda la población.
											Pero ellos no son reconocidos por ello.
											Aquí en Brasil, recogen el 90 %
de los residuos que se reciclan.
									","
											O nosso mundo tem muitos super-heróis.
											Mas têm o pior de todos os superpoderes:
a invisibilidade.
											Por exemplo, os catadores,
											trabalhadores que vivem 
de recolher materiais recicláveis.
											Os catadores nasceram 
da desigualdade social,
											do desemprego e da abundância 
de desperdícios sólidos
											do deficiente sistema 
de recolha do lixo.
											Os catadores executam um trabalho pesado, 
honesto e essencial
											que beneficia toda a população.
											Mas ninguém lhes agradece por isso.
											Aqui no Brasil, recolhem 90% 
de todo o lixo que é reciclado.
									","
											Notre monde est rempli de super héros,
											qui possèdent le pire de tous
les super pouvoirs : l'invisibilité.
											Par exemple, les chiffonniers,
											des travailleurs qui vivent du
ramassage de déchets recyclables.
											Les chiffonniers sont nés 
des inégalités sociales, du chômage,
											de l'abondance de déchets solides
											non traités par le système 
de collecte des déchets.
											Le travail des chiffonniers est
pénible, honnête et capital.
											Il bénéficie à toute la population.
Mais il n'est pas reconnu.
											Ici, au Brésil, les chiffonniers ramassent
90% de tous les déchets recyclés.
									","
											Superhelden gibt es viele,
											aber sie haben die schlechteste
aller Superkräfte: Unsichtbarkeit.
											Zum Beispiel die ""Catadores""
[Müllsammler],
											Menschen, die mit dem Sammeln
wiederverwertbarer Materialien
											ihren Lebensunterhalt bestreiten.
											Ihre Tätigkeit entstand durch 
soziale Ungleichheit, Arbeitslosigkeit
											und einem Übermaß an Müll,
											das durch mangelnde 
Abfallentsorgung entstand.
											Die Catadores haben eine
schwere, ehrbare und wichtige Arbeit,
											von der alle profitieren.
Sie bekommen jedoch keinerlei Anerkennung.
											Hier in Brasilien sammeln sie 90 Prozent
allen Mülls, der recycelt wird.
									",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
","
","
","
","
",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
											Most of the catadores work independently,
											picking waste from the streets and 
selling to junk yards at very low prices.
											They may collect over 300 kilos
											in their bags, shopping carts, 
bicycles and carroças.
											Carroças are carts
built from wood or metal
											and found in several streets in Brazil,
											much like graffiti and street art.
											And this is how I first met these 
marginalized superheroes.
									","
											La mayoría de los catadores
trabajan independientemente,
											recogiendo los residuos y vendiéndolos
a depósitos de chatarra a precios muy bajos.
											Pueden recolectar más de 300 kilos
											en sus bolsas, carritos de compra,
bicicletas y carroças.
											Las carroças son carritos
construidos de madera o de metal
											y se encuentran en las calles de Brasil,
											al igual que el graffiti
y el arte callejero.
											Y así es como conocí a estos
superhéroes marginados.
									","
											A maior parte dos catadores 
trabalha independentemente,
											apanhando o lixo das ruas e vendendo-o 
a sucateiros a preços muito baixos.
											Podem recolher mais de 300 quilos
											em sacos, carrinhos de compras, 
bicicletas e carroças.
											As carroças são carrinhos 
feitos de madeira ou metal
											e vemo-los em diversas ruas no Brasil,
											tal como os <i>graffiti</i> e a arte de rua.
											Foi assim que conheci, pela primeira vez, 
estes super-heróis marginalizados.
									","
											La plupart d'entre eux travaillent
de façon indépendante,
											ils ramassent les déchets dans la rue
											et les vendent à très bas prix, 
à des décharges.
											Ils peuvent récolter plus de 300 kilos
											dans des sacs ou des caddies,
sur leur vélo ou dans leur ""carroças"".
											Les ""carroças"" sont des charrettes
en bois ou en métal
											que l'on trouve 
dans plusieurs rues du Brésil,
											tout comme les graffitis et le street art.
											C'est comme ça que j'ai rencontré
ces super héros marginalisés.
									","
											Viele von ihnen arbeiten unabhängig,
											sammeln den Müll auf den Straßen und
verkaufen ihn günstig an Schrottplätze.
											Mit Taschen, Einkaufswagen, 
Fahrrädern und Carroças
											sammeln sie bis zu über 300 Kilo Müll.
											Carroças sind Holz- oder Metallwagen,
											die man fast überall in Brasilien sieht,
											fast so wie Graffiti oder Straßenkunst.
											So habe ich diese Superhelden-
Randgruppe zum ersten Mal gesehen:
									",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
","
","
","
","
",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
											I am a graffiti artist and activist
											and my art is social, environmental 
and political in nature.
											In 2007, I took my work beyond walls
and onto the carroças,
											as a new urban support for my message.
											But at this time, 
giving voice to the catadores.
											By adding art and humor to the cause,
it became more appealing,
											which helped call attention 
to the catadores
											and improve their self-esteem.
											And also, they are famous now 
on the streets, on mass media and social.
									","
											Yo soy un artista del graffiti y activista
											y mi arte es social, ambiental
y de naturaleza política.
											En 2007, llevé mi trabajo más allá
de las paredes, a las carroças,
											como un nuevo soporte urbano
para mi mensaje.
											Pero esta vez,
dando voz a los catadores.
											Adicionar arte y humor a la causa,
la hizo más atractiva,
											y ayudó a llamar la atención
hacia los catadores
											y mejorar su autoestima.
											También, son famosos ahora en las calles,
en los medios de comunicación y las redes.
									","
											Sou artista de <i>graffiti</i> e ativista.
											A minha arte é social, ambientalista 
e política, por natureza.
											Em 2007, levei a minha arte 
para além das paredes, para as carroças,
											como um novo meio de suporte 
para a minha mensagem.
											Mas, desta vez, dando voz aos catadores.
											Ao juntar arte e humor à causa, 
ela tornava-se mais apelativa,
											o que ajudava a chamar a atenção 
para os catadores
											e a melhorar a sua autoestima.
											Eles agora são conhecidos nas ruas,
											nos meios de comunicação 
e nas redes sociais.
									","
											Je suis un artiste graffeur
et un militant,
											et mon art est social, écologique
et politique par nature.
											En 2007, j'ai déplacé mon travail 
des murs aux charrettes,
											un nouveau support urbain
pour mon message.
											Mais en donnant cette fois
la voix aux chiffonniers.
											En associant l'art et l'humour à la cause
celle-ci est devenue plus séduisante,
											ce qui a contribué à attirer l'attention 
sur les chiffonniers
											et à leur redonner confiance en eux.
											Et ils sont maintenant célèbres 
dans les rues, les médias et la société.
									","
											Ich bin Graffiti-Künstler und Aktivist,
											meine Werke sind sozialer, ökologischer 
und politischer Natur.
											2007 habe ich sie von den Wänden
auf die Carroças übertragen,
											um meine Botschaft auf eine
neue urbane Art zu verstärken.
											Damals hauptsächlich, um den Catadores
eine Stimme zu geben.
											Mit Kunst und Humor wird 
die Sache ansprechender.
											Das half den Catadores, 
Aufmerksamkeit zu bekommen
											und ihr Selbstbewusstsein zu stärken.
											Sie sind jetzt berühmt auf den Straßen,
in den Sozialen- und Massenmedien.
									",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
","
","
","
","
",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
											So, the thing is,
											I plunged into this universe 
and have not stopped working since.
											I have painted over 200 
carroças in many cities
											and have been invited to do exhibitions 
and trips worldwide.
											And then I realized that catadores,
in their invisibility,
											are not exclusive to Brazil.
											I met them in Argentina, Chile,
											Bolivia, South Africa, Turkey
											and even in developed countries such
as the United States and Japan.
											And this was when I realized that I needed
to have more people join the cause
											because it's a big challenge.
											And then, I created a collaborative 
movement called Pimp My Carroça —
											(Laughter) — which is 
a large crowdfunded event.
											Thank you.
											(Applause).
											So Pimp My Carroça is a large 
crowdfunded event
											to help catadores and their carroças.
											Catadores are assisted by well-being 
professionals and healthcare,
											like physicians, dentists, podiatrists, 
hair stylists, massage therapists
											and much more.
											But also, they also receive safety shirts,
gloves, raincoats and eyeglasses
											to see in high-definition the city,
											while their carroças are renovated
by our incredible volunteers.
											And then they receive safety items, too:
											reflective tapes, horns and mirrors.
											Then, finally, painted by a street artist
											and become part of part of this huge, 
amazing mobile art exhibition.
									","
											Entonces, la cosa es,
											me sumergí en este universo
y no he dejado de trabajar desde entonces.
											He pintado más de 200 carroças
en muchas ciudades
											y me han invitado a hacer exposiciones
y viajes por todo el mundo.
											Y luego me di cuenta de que
los catadores, en su invisibilidad,
											no son exclusivos de Brasil.
											Los conocí en Argentina, Chile,
											Bolivia, Sudáfrica, Turquía
											e incluso en países desarrollados
como Estados Unidos y Japón.
											Fue entonces que me di cuenta de que
necesitaba sumar más gente a la causa
											porque es un gran reto.
											Y entonces, he creado un movimiento
colaborativo llamado Pimp My Carroça
											(Risas) financiado colectivamente.
											Gracias.
											(Aplausos)
											Pimp My Carroça es un gran evento
financiado colectivamente
											para ayudar a los catadores
y sus carroças.
											Los catadores son asistidos
por profesionales de la salud,
											como médicos, dentistas, podólogos,
estilistas, masajistas
											y mucho más.
											También reciben camisas de seguridad,
guantes, impermeables y gafas
											para ver en alta definición la ciudad,
											mientras que sus carroças son renovadas
por nuestros increíbles voluntarios.
											Reciben los elementos
de seguridad, también:
											cintas reflectantes, bocinas y espejos.
											Entonces, finalmente,
pintado por un artista de la calle
											se convierte en parte de esta enorme,
increíble exposición de arte itinerante.
									","
											Portanto, a coisa é esta:
											Mergulhei neste universo e nunca mais 
parei de trabalhar, desde então.
											Pintei mais de 200 carroças 
em muitas cidades
											e tenho sido convidado para fazer 
exposições e viagens pelo mundo.
											Então, percebi que os catadores, 
na sua invisibilidade,
											não existem só no Brasil.
											Encontrei-os na Argentina, no Chile,
											na Bolívia, na África do Sul, na Turquia
											e até em países desenvolvidos, 
como nos EUA e no Japão.
											Foi então que percebi que precisava 
de mais pessoas para aderirem a esta causa
											porque é um grande desafio.
											Assim, criei um movimento de colaboração,
chamado ""Pimp My Carroça""...
											(Risos)
											...que é um enorme acontecimento 
financiado pelo público.
											(Aplausos)
											Obrigado.
											Portanto, o ""Pimp My Carroça""
											é um grande acontecimento 
financiado pelo público
											para ajudar os catadores 
e as suas carroças.
											Os catadores têm 
assistência de profissionais
											da segurança social 
e de cuidados de saúde,
											como médicos, dentistas, pedicuros, 
cabeleireiros, massagistas
											e muitos mais.
											Também recebem camisas de segurança, 
luvas, impermeáveis e óculos
											para verem a cidade em alta definição.
											As carroças deles são renovadas 
pelos nossos incríveis voluntários.
											Também recebem artigos de segurança:
											fitas refletoras, buzinas e espelhos.
											Finalmente, pintadas por um artista de rua
											e passando a fazer parte desta enorme 
exposição de espantosa arte móvel.
									","
											Le fait est que,
											j'ai investi cet univers et que je 
n'ai cessé de travailler depuis.
											J'ai redécoré plus de 200 charrettes
dans de nombreuses villes
											et j'ai été invité à exposer et à voyager
dans le monde entier.
											J'ai alors réalisé que les chiffonniers
et leur invisibilité,
											n'étaient pas le privilège du Brésil.
											J'en ai rencontré en Argentine, au Chili,
											en Bolivie, en Afrique du Sud, en Turquie
											et même dans des pays développés 
comme les États-Unis et le Japon.
											J'ai compris à ce moment que j'avais
besoin de monde pour soutenir cette cause
											car c'était un sacré défi.
											J'ai donc créé un mouvement collaboratif
que j'ai appelé Pimp My Carroça —
											(Rires) — projet à large financement
participatif.
											Merci.
											(Applaudissements).
											Donc Pimp My Carroça est 
un projet participatif
											destiné à aider les chiffonniers 
et leurs charrettes.
											Les chiffonniers peuvent voir des 
professionnels de la santé et du bien-être
											comme des médecins, des dentistes, des 
pédicures, des coiffeurs, des masseurs
											et bien d'autres encore.
											Mais ils reçoivent aussi des tee-shirts, 
gants, impers et lunettes de sécurité
											pour voir la ville en haute définition.
											pendant que nos incroyables bénévoles
rénovent leurs charrettes.
											On leur fournit aussi un 
équipement de sécurité :
											des bandes fluos, des 
klaxons et des rétros.
											Une fois repeinte par un artiste urbain,
											la charrette contribue à cette incroyable
exposition d'art itinérante.
									","
											Die Sache ist die,
											dass ich mich in dieses Universum stürzte
und mit meiner Arbeit nie aufgehört habe.
											Ich habe über 200 Carroças in 
vielen Städten bemalt
											und wurde weltweit 
zu Ausstellungen eingeladen.
											Dann ist mir klar geworden, 
dass die Catadores
											nicht nur in Brasilien
unsichtbar sind.
											Ich habe sie in Argentinien, Chile,
											Bolivien, Südafrika, der Türkei
											und selbst in Industriestaaten wie
den USA und Japan gesehen.
											Da habe ich gemerkt, dass ich
mehr Unterstützer brauche,
											da es eine große Herausforderung ist.
											Also habe ich die Gemeinschaftsbewegung
											""Pimp my Carroça"" gegründet 
[Motz meinen Müllwagen auf] —
											(Lachen) — ein großes, 
gemeinsam finanziertes Projekt.
											Dankeschön.
											(Applaus)
											""Pimp my Carroça"" ist 
ein großes Crowdfunding-Projekt,
											das den Catadores mit 
ihren Carroças helfen soll.
											Sie erhalten professionelle Unterstützung
											von Ärzten, Zahnärzten, Orthopäden,
Frisören, Massagetherapeuten
											und vielen mehr.
											Sie bekommen außerdem Sicherheitskleidung,
Handschuhe, Regenjacken und Brillen,
											damit sie die Stadt richtig sehen können,
											während die Carroças von unseren 
freiwilligen Helfern renoviert werden.
											Auch die bekommen Sicherheitsausrüstung:
											Reflektierstreifen, Hupen und Spiegel.
											Zum Schluss werden sie 
von Straßenkünstlern bemalt
											und werden Teil dieser großen,
außergewöhnlichen mobilen Ausstellung.
									",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
","
","
","
","
",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
"
											Pimp My Carroça took to the streets
of São Paulo, Rio de Janeiro and Curitiba.
											But to meet the demand in other cities,
including outside of Brazil,
											we have created Pimpx,
which is inspired by TEDx,
											and it's a simplified, do-it-yourself,
crowdfunded edition of Pimp My Carroça.
											So now everybody can join.
									","
											Pimp My Carroça salió a las calles
de São Paulo, Rio de Janeiro y Curitiba.
											Pero para satisfacer la demanda en
otras ciudades, incluso fuera de Brasil,
											hemos creado Pimpx,
que se inspira en TEDx,
											una edición de Pimp My Carroça financiada
colaborativamente, simplificada, casera.
											Así que ahora todo el mundo puede unirse.
									","
											O ""Pimp My Carroça"" invadiu as ruas 
de São Paulo, Rio de Janeiro e Curitiba.
											Mas, para satisfazer a procura 
noutras cidades, incluindo fora do Brasil,
											criámos o Pimpx, que se inspirou no TEDx.
											(Risos)
											É uma versão simplificada, 
faça-você-mesmo,
											do ""Pimp My Carroça"",
											financiada pelo público.
											Agora, toda a gente pode colaborar.
									","
											Pimp My Carroça a investi les rues de
Sao Paulo, Rio de Janeiro et Curitiba.
											Et pour pouvoir répondre à la demande
dans d'autres villes et hors Brésil,
											nous avons créé PIMPx, sur le même
principe que TEDx,
											des répliques simplifiées et artisanales,
de Pimp My Carroça.
											Tout le monde peut donc 
participer maintenant
									","
											""Pimp my Carroça"" eroberte die Straßen
São Paulos, Rio de Janeiros und Curitibas.
											Um das auch in anderen Städten
außerhalb Brasiliens umzusetzen,
											haben wir ""Pimpx"", inspiriert durch TEDx,
gegründet, (Lachen)
											eine vereinfachte Do-It-Yourself-Version 
von ""Pimp My Carroça"".
											So kann jeder mitmachen.
									",Trash cart superheroes,Mundano,5:22,"Brazil,TED Fellows,art,social change,street art"
