en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
											I have a very difficult task.
											I'm a spectroscopist.
											I have to talk about astronomy without showing you
											any single image of nebulae or galaxies, etc.
											because my job is spectroscopy.
											I never deal with images.
											But I'll try to convince you
											that spectroscopy is actually something which can
											change this world.
											Spectroscopy can probably answer the question,
											""Is there anybody out there?""
											Are we alone? SETI.
											It's not very fun to do spectroscopy.
									","
											Tengo una misión difícil,
											soy espectroscopista.
											Tengo que hablar de astronomía sin mostrarles
											ni una sola imagen de nebulosas o galaxias, etc.
											porque mi trabajo es la espectroscopia.
											Nunca trabajo con imágenes,
											y voy a intentar convencerles
											de que la espectroscopia puede realmente
											cambiar este mundo.
											La espectroscopia podría responder a la pregunta:
											""¿hay alguien más ahí fuera?""
											¿Estamos solos? SETI.
											La espectroscopia no es algo divertido.
									","
											Benim görevim çok zor.
											Ben bir spektroskopistim.
											Eğer o nedir derseniz... Size galaksilerin veya nebulaların
											tek bir fotoğrafını göstermeden astronomiden bahsetmek derim.
											çünkü benim işim spektroskopi (ışınların dalga boyu ölçümü).
											İşim gereği görüntülerle uğraşmam.
											Ama yine de sizi
											spektroskopinin dünyayı değiştirebilecek bir şey olduğuna
											ikna etmeye çalışacağım.
											Spektroskopi muhtemelen şu soruyu cevaplandırabilir:
											""Dünya dışı yaşam var mı?""
											""Evrende yalnız mıyız?"" SETI
											Doğrusu spektroskopiyle uğraşmak çok da eğlenceli değil.
									","
											J'ai une dure mission.
											Je suis spectroscopiste.
											Et je dois vous parler d'astronomie sans vous montrer
											la moindre image de nébuleuse, de galaxie ou autre..
											parce que mon job c'est la spectroscopie.
											Je ne manipule jamais d'image.
											Mais je vais essayer de vous convaincre
											que la spectroscopie est un domaine
											qui peut changer ce monde.
											La spectroscopie peut surement répondre à la question :
											""Est ce qu'il y a quelqu'un la haut ?""
											Sommes-nous seuls ? SETI.
											Ce n'est pas très marrant de faire de la spectroscopie.
									","
											Ich habe eine sehr schwierige Aufgabe.
											Ich bin ein Spektroskopist
											Ich muss über Astronomie reden, ohne Ihnen
											ein einziges Bild von Nebeln 
oder Galaxien etc. zu zeigen,
											weil mein Beruf Spektroskopie ist.
											Ich arbeite nie mit Bildern.
											Aber ich werde versuchen, 
Sie zu überzeugen,
											dass Spektroskopie 
wirklich etwas ist,
											das die Welt verändern kann.
											Spektroskopie kann vielleicht
die Frage beantworten:
											""Gibt es irgend jemanden da draußen?""
											Sind wir allein? SETI.
											Spektroskopie ist nicht 
sonderlich spannend.
									",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
","
","
","
","
",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
											One of my colleagues in Bulgaria,
											Nevena Markova, spent about 20 years
											studying these profiles.
											And she published 42 articles
											just dedicated to the subject.
											Can you imagine? Day and night, thinking,
											observing, the same star for 20 years
											is incredible.
											But we are crazy. We do these things.
											(Laughter)
									","
											Una de mis colegas en Bulgaria,
											Iviana Marcos*, dedicó unos 20 años
											al estudio de estos perfiles
											y publicó 42 artículos
											dedicados exclusivamente a ellos.
											¿Pueden imaginárselo? Día y noche pensando,
											observando la misma estrella durante 20 años
											es increíble.
											Debemos de estar locos para hacer lo que hacemos.
											(Risas)
									","
											Bulgaristan'daki bir meslektaşım,
											Neviana Markova, yaklaşık 20 yılını
											bu profilleri çalışarak geçirdi.
											Ve sırf bu konuya adanmış
											42 makale yayınladı.
											Düşünsenize!.. Gece gündüz, 20 sene boyunca,
											aynı yıldızı gözlemlemek
											gerçekten inanılmaz.
											Ama bizler çılgınız. Böyle şeyler yaparız.
											(Kahkahalar)
									","
											Un de mes collègues en Bulgarie,
											Neviana Markova, a passé une vingtaine d'années
											à étudier ces courbes.
											Et elle a publié pas moins de 42 articles
											juste sur ces courbes.
											Vous vous imaginez ? Réfléchir nuit et jour,
											observer la même étoile pendant 20 ans,
											c'est incroyable.
											Mais nous sommes fous. Nous le faisons.
											(rires)
									","
											Eine meiner Kolleginnen in Bulgarien,
											Nevena Markova, hat etwa
20 Jahre damit verbracht,
											diese Profile zu studieren.
											Und sie hat 42 Artikel veröffentlicht,
											nur über dieses Thema.
											Können Sie sich das vorstellen? 
Tag und Nacht, nachdenken,
											beobachten, den selben 
Stern 20 Jahre lang,
											das ist unglaublich.
											Aber wir sind verrückt. 
Wir machen solche Sachen.
											(Lachen)
									",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
","
","
","
","
",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
											And I'm not that far.
											I spent about eight months working on these profiles.
											Because I've noticed
											a very small symmetry
											in the profile of one of the planet host stars.
											And I thought, well maybe there is Lithium-6 in this star,
											which is an indication that this star
											has swallowed a planet.
											Because apparently you can't have this fragile isotope
											of Lithium-6 in the atmospheres of sun-like stars.
											But you have it in planets and asteroids.
											So if you engulf planet or large number of asteroids,
											you will have this Lithium-6 isotope
											in the spectrum of the star.
											So I invested more than eight months
											just studying the profile of this star.
									","
											Mi caso no es para menos.
											Pasé unos ocho meses trabajando en estos perfiles,
											porque percibí
											una pequeña simetría
											en el perfil de una de las estrellas con planeta en órbita
											y pensé que tal vez habría litio-6 en esta estrella,
											lo cual indicaría que esta estrella
											ha engullido un planeta.
											Porque, según parece, este frágil isótopo de litio-6
											no puede existir en la atmósfera de estrellas similares al Sol,
											pero sí existe en planetas y asteroides.
											Entonces engullendo un planeta o una gran cantidad de asteroides,
											se puede tener este isótopo de litio-6
											en el espectro de la estrella.
											Así que dediqué más de ocho meses
											solamente a estudiar el perfil de esta estrella.
									","
											Ben o kadar ileri gitmedim.
											Bu profilleri inceleyerek yaklaşık 8 ay geçirdim.
											Çünkü gezegen sahibi yıldızlardan birinin
											spektrumunu incelerken
											çok küçük bir simetri farkettim.
											Ve dedim ki, eğer bu yıldızın içinde Lityum-6 varsa,
											bu, bu yıldızın bir gezegen yutmuş olabileceğini
											gösterir.
											Çünkü normalde Güneş benzeri yıldızlar
											Lityum-6 barındırmazlar.
											Amam gezegenler ve asteroidler barındırır.
											Eğer yıldız bir gezegen veya bir çok asteroid yutmuşsa,
											yıldızdan gelen ışın spektrumunda
											Lityum-6 izotopunu görebilirsiniz.
											Böylece 8 ayımı bu yıldızdan gelen
											lityum profilini inceleyerek geçirdim.
									","
											Et moi aussi je sombre.
											J'ai passé huit mois à travailler sur ces courbes.
											Parce que j'ai remarqué
											une très légère symétrie
											dans le spectre d'une étoile avec une exoplanète.
											Et je me suis dit, et bien, peut-être qu'il y a du Lithium-6 dans cette étoile,
											ce qui est une indication que cette étoile
											a absorbé une planète.
											Parce qu'en fait vous ne pouvez pas avoir cet isotope éphémère
											du Lithium-6 dans l'athmosphère d'une étoile ressemblant au soleil.
											Mais il peut exister dans les planètes et les astéroïdes.
											Donc si vous avalez un paquet d'astéroïdes ou une planète,
											on verra cet isotope du Lithium
											dans votre spectre.
											J'ai donc passé plus de huit mois
											à étudier la courbe du lithium de cette étoile.
									","
											Und ich bin ziemlich ähnlich.
											Ich habe etwa acht Monate lang 
an diesen Profilen gearbeitet.
											Weil ich eine
											sehr kleine Asymmetrie
											im Profil eines planetaren 
Zentralsterns bemerkt habe.
											Und ich dachte: Vielleicht ist 
Lithium-6 in diesem Stern,
											was darauf hindeutet, 
dass dieser Stern
											einen Planeten verschluckt hat.
											Denn anscheinend gibt es dieses 
instabile Isotop Lithium-6
											nicht in der Atmosphäre von
sonnenähnlichen Sternen.
											Aber es kommt in Planeten 
und Asteroiden vor.
											Wenn also ein Stern einen Planeten 
oder viele Asteroiden verschlingt,
											gibt es dieses Lithium-6-Isotop
											im Spektrum des Sterns.
											Also habe ich mehr als acht 
Monate nur damit verbracht,
											das Spektrum dieses 
Sterns zu untersuchen.
									",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
","
","
","
","
",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
											And actually it's amazing,
											because I got phone calls from many reporters asking,
											""Have you actually seen the planet going into a star?""
											Because they thought that if you are having a telescope,
											you are an astronomer so what you are doing
											is actually looking in a telescope.
											And you might have seen the planet going into a star.
											And I was saying, ""No, excuse me.
											What I see is this one.""
											(Laughter)
											It's just incredible. Because nobody understood really.
											I bet that there were very few people
											who really understood what I'm talking about.
											Because this is the indication that the planet went into the star.
											It's amazing.
									","
											Y la verdad es que es increíble
											porque recibía llamadas de muchos periodistas que me preguntaban:
											""¿Pero has visto de verdad a la estrella engullendo el planeta?""
											Porque creían que al tener un telescopio
											eres un astrónomo y lo que haces es
											mirar por el telescopio
											y puede ser que hayas visto el planeta siendo engullido por una estrella.
											Y yo decía: ""No, disculpen,
											lo que yo veo es esto.""
											(Risas)
											Es increíble, nadie podía realmente entenderlo.
											Imagino que habría algunos pocos
											que realmente entendían de lo que estaba hablando,
											porque esto es lo que indica que la estrella engulló el planeta.
											Es extraordinario.
									","
											Aslında gülünç olan
											bir çok gazetecinin beni arayıp ""Yani yıldızın gezegeni yuttuğunu
											gördünüz mü?"" diye sorması oldu.
											Çünkü ilk akıllarına gelen şu oldu:Astronomsanız ve
											bir teleskopunuz varsa...
											...onunla gökyüzüne bakarsınız.
											Ve gerçekten de bir yıldızın bir gezegeni yuttuğunu görebilirsiniz.
											Ama ben: ""Hayır, kusura bakmayın ama
											benim gördüğüm buydu."" dedim.
											(Kahkahalar)
											Gerçekten inanılmaz. Kimse ne dediğimi anlamadı.
											Neden bahsettiğimi olsa olsa
											bir kaç kişi anlamıştır.
											Ama bu gerçekten yıldızın gezegeni yuttuğunu gösteriyor.
											İnanılmaz.
									","
											Et en fait c'est fou,
											parce que des journalistes m'ont demandé :
											""Vous avez vraiment vu la planète rentrer dans l'étoile ?""
											Parce qu'ils pensent que si vous avez un télescope,
											vous êtes un astronome et donc que vous
											ne faites que regarder dans un télescope.
											Et que vous pourriez avoir vu une planète rentrer dans une étoile.
											Je leur ai répondu : ""Non, pardonnez-moi.
											Ce que j'ai vu c'est ça""
											(rires)
											C'est incroyable. Parce que personne ne comprend vraiment.
											Je parie qu'il y a eu très peu de personnes
											qui ont compris de quoi je parlais.
											Parce que ça, ça montre qu'une planète est rentré dans cette étoile.
											C'est incroyable.
									","
											Und es ist wirklich erstaunlich,
											weil ich Anrufe von vielen 
Reportern bekam, die fragten:
											""Haben Sie wirklich einen Planeten 
in einen Stern fliegen sehen?""
											Weil sie dachten, wenn 
man ein Teleskop hat,
											sei man ein Astronom, 
was man also macht,
											sei eigentlich, durch ein 
Teleskop zu sehen.
											Und man könnte gesehen haben, 
wie der Planet in den Stern fliegt.
											Und ich sagte: ""Nein, entschuldigen Sie.""
											Was ich sehe, ist das hier.""
											(Lachen)
											Es ist einfach unglaublich. 
Weil niemand es richtig verstand.
											Ich wette, es gab sehr wenige Leute,
											die wirklich verstanden, 
wovon ich redete.
											Denn dies ist der Hinweis, dass der Planet 
von dem Stern verschluckt wurde.
											Es ist toll.
									",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
","
","
","
","
",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
"
											The power of spectroscopy
											was actually realized
											by Pink Floyd already in 1973.
											(Laughter)
											Because they actually said that
											you can get any color you like
											in a spectrum.
											And all you need is time and money
											to make your spectrograph.
											This is the number one high resolution,
											most precise spectrograph on this planet, called HARPS,
											which is actually used to detect
											extrasolar planets and sound waves
											in the atmospheres of stars.
									","
											El poder de la espectroscopia
											fue advertido
											por Pink Floyd ya en 1973.
											(Risas)
											Cuando dijeron aquello de que
											puedes conseguir cualquier color
											en un espectro.
											Todo lo que necesitas es tiempo y dinero
											para fabricar tu espectrógrafo.
											Éste que vemos es el número uno, el espectrógrafo de alta resolución
											con más precisión del planeta, el HARPS,
											que se usa para localizar
											planetas y ondas sonoras extrasolares
											en las atmósferas estelares.
									","
											Spektroskopinin gücünü
											aslında daha 1973'te
											Pink Floyd anlamıştı.
											(Kahkahalar)
											Çünkü onlar aslında dediler ki
											bir spektrumdan istediğin
											renki alabilirsin.
											Tüm ihtiyacın olan, iyi bir spektrograf yapmak için
											gerekli zaman ve para.
											Bu, gezegendeki en hassas ve
											en yüksek çözünürlüklü spektrograf, HARPS.
											Güneş sistemi dışı gezegenleri ve
											ses dalgalarını, yıldızların atmosferini
											inceleyerek tespit eder.
									","
											La portée de la spectroscopie
											a en fait été comprise
											par les Pink Floyd dès 1973.
											(rires)
											Parce qu'ils ont dit que
											l'on peut obtenir n'importe quelle couleur
											dans un spectre.
											Tout ce dont vous avez besoin c'est de temps et d'argent
											pour construire votre spectrographe.
											Ceci est le meilleur spectrographe haute résolution
											au monde, on l'appelle HARPS,
											on l'utilise pour détecter
											des exoplanètes et les sons émis
											dans l'athmosphère des étoiles.
									","
											Die Macht der Spektroskopie
											wurde sogar schon 1973
											von Pink Floyd erkannt.
											(Lachen)
											Weil sie gesagt haben,
											dass man jede beliebige Farbe
											in einem Spektrum haben kann.
											Und alles, was man braucht, 
ist Zeit und Geld,
											um sich einen 
Spektrographen zu bauen.
											Das ist der führende 
hochauflösende,
											der präziseste Spektrograph auf diesem 
Planeten, genannt HARPS,
											der dazu verwendet wird,
											extrasolare Planeten 
und Schallwellen
											in der Atmosphäre von 
Sternen zu entdecken.
									",How spectroscopy could reveal alien life,Garik Israelian,15:52,"astronomy,chemistry,life,science,technology,universe,telescopes,Sun"
