en,fr,title,speaker,duration,tags
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											Do you ever wonder why we're surrounded
with things that help us do everything
											faster and faster and faster?
											Communicate faster,
											but also work faster, bank faster,
											travel faster, find a date faster,
											cook faster, clean faster
and do all of it all at the same time?
											How do you feel about cramming
even more into every waking hour?
									","
											Savez-vous pourquoi nous sommes entourés
de choses qui nous aident à tout faire
											de plus en plus vite ?
											Communiquer plus vite,
											travailler plus vite,
accéder plus vite à ses comptes,
											voyager plus vite,
trouver un rencard plus vite,
											cuisiner plus vite, nettoyer plus vite
et faire tout ça en même temps ?
											Qu'est-ce que ça vous fait de caser
toutes ces tâches dans une seule journée ?
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											Well, to my generation of Americans,
											speed feels like a birthright.
											Sometimes I think
our minimum speed is Mach 3.
											Anything less, and we fear
losing our competitive edge.
											But even my generation
is starting to question
											whether we're the masters of speed
											or if speed is mastering us.
									","
											Eh bien, pour ma génération d'Américains,
											la rapidité semble être
un droit de naissance.
											Parfois, je pense qu'on a 
une vitesse minimale de Mach 3.
											En dessous, on craint de perdre 
notre avantage concurrentiel.
											Mais même ma génération
commence à se demander
											si nous maîtrisons la vitesse
											ou si c'est la vitesse qui nous maîtrise.
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											I'm an anthropologist
at the Rand Corporation,
											and while many anthropologists
study ancient cultures,
											I focus on modern day cultures
and how we're adapting
											to all of this change
happening in the world.
											Recently, I teamed up with an engineer,
Seifu Chonde, to study speed.
											We were interested both in how people
are adapting to this age of acceleration
											and its security and policy implications.
											What could our world look like in 25 years
											if the current pace of change
keeps accelerating?
											What would it mean for transportation,
											or learning, communication,
											manufacturing, weaponry
											or even natural selection?
											Will a faster future make us
more secure and productive?
											Or will it make us more vulnerable?
									","
											Je suis anthropologue
pour Rand Corporation.
											La plupart d'entre nous
étudie les cultures anciennes,
											mais moi, je me concentre
sur les cultures modernes
											et sur notre adaptation
à tous ces changements mondiaux.
											Récemment, avec l'ingénieur Seifu Chonde,
nous avons étudié la vitesse.
											Nous voulions voir comment les gens
s'adaptent à cette ère d’accélération
											et les incidences
sur la politique et la sécurité.
											À quoi ressemblera le monde dans 25 ans
											si la vitesse actuelle de changement
ne cesse d’accélérer ?
											Qu'adviendrait-il des transports,
											de l'apprentissage, de la communication,
											de l'industrie, de l'armement
											ou encore de la sélection naturelle ?
											Un futur plus rapide apportera-t-il
plus de sécurité et de productivité ?
											Ou nous rendra-t-il plus vulnérables ?
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											In our research, people accepted
acceleration as inevitable,
											both the thrills and the lack of control.
											They fear that if they were to slow down,
											they might run the risk
of becoming obsolete.
											They say they'd rather
burn out than rust out.
											Yet at the same time,
											they worry that speed could
erode their cultural traditions
											and their sense of home.
											But even people who are winning
at the speed game
											admit to feeling a little uneasy.
											They see acceleration as widening
the gap between the haves,
											the jet-setters who are buzzing around,
											and the have-nots,
											who are left in the digital dust.
									","
											Dans notre étude, les gens considèrent
l'accélération comme inévitable,
											à la fois l'excitation
et le manque de contrôle.
											Ils craignent que s'ils devaient ralentir,
											ils prendraient le risque
de devenir obsolètes.
											Ils préfèreraient s'épuiser
que se rouiller.
											Pourtant, en même temps,
											ils craignent que cela affaiblisse
leurs traditions culturelles
											et leur sentiment d'appartenance.
											Mais même ceux qui gagnent
ce jeu de vitesse
											admettent se sentir mal à l'aise.
											Ils trouvent que cette accélération
accentue l'écart entre les riches,
											les jet-setteurs qui font le buzz,
											et les pauvres
											qui sont mis de côté à l'ère du numérique.
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											Yes, we have good reason to forecast
that the future will be faster,
											but what I've come to realize
											is that speed is paradoxical,
											and like all good paradoxes,
											it teaches us about the human experience,
											as absurd and complex as it is.
									","
											Oui, nous avons de bonnes raisons
de prévoir que le futur sera plus rapide,
											mais j'ai compris
											que la vitesse est paradoxale,
											et que comme avec tout paradoxe,
											nous apprenons des choses
sur l'expérience humaine,
											aussi absurde et complexe que ce soit.
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											The first paradox is that we love speed,
											and we're thrilled by its intensity.
											But our prehistoric brains
aren't really built for it,
											so we invent roller coasters
and race cars and supersonic planes,
											but we get whiplash, carsick,
											jet-lagged.
											We didn't evolve to multitask.
											Rather, we evolved to do one thing
with incredible focus,
											like hunt — not necessarily
with great speed
											but with endurance for great distance.
											But now there's a widening gap
between our biology and our lifestyles,
											a mismatch between what our bodies are
built for and what we're making them do.
											It's a phenomenon my mentors have called
""Stone Agers in the fast lane.""
									","
											Le premier paradoxe :
nous adorons la vitesse
											et son intensité nous emballe.
											Mais nos cerveaux préhistoriques
ne sont pas conçus pour cela,
											alors nous créons des montagnes russes,
des bolides et des avions supersoniques
											mais nous souffrons du coup du lapin, 
du mal des transports
											ou du décalage horaire.
											On n'a pas évolué pour être multitâches
											mais pour faire une seule chose
avec une concentration incroyable
											comme la chasse,
pas forcément avec rapidité
											mais avec de l'endurance
sur une longue distance.
											Mais l'écart se creuse entre
notre biologie et nos modes de vie,
											une incompatibilité entre
ce pour quoi notre corps est fait
											et ce que nous lui faisons faire.
											Ce phénomène, mes mentors l'ont nommé :
											« Les hommes préhistoriques
sur la voie rapide ».
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											(Laughter)
									","
											(Rires)
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											A second paradox of speed is that
it can be measured objectively. Right?
											Miles per hour, gigabytes per second.
											But how speed feels,
											and whether we like it,
											is highly subjective.
											So we can document
											that the pace at which we are adopting
new technologies is increasing.
											For example, it took 85 years
from the introduction of the telephone
											to when the majority of Americans
had phones at home.
											In contrast, it only took 13 years
for most of us to have smartphones.
											And how people act and react to speed
											varies by culture and among
different people within the same culture.
											Interactions that could be seen
as pleasantly brisk and convenient
											in some cultures
											could be seen as horribly rude in others.
											I mean, you wouldn't go asking
for a to-go cup at a Japanese tea ceremony
											so you could jet off
to your next tourist stop.
											Would you?
									","
											Le deuxième paradoxe de la vitesse :
on peut la mesurer objectivement.
											Kilomètres par heure,
gigabits par seconde.
											Pourtant, la façon dont on la ressent
											et dont on l'apprécie
											est extrêmement subjective.
											Nous pouvons prouver
											que la vitesse à laquelle nous adoptons
les nouvelles technologies augmente.
											Par exemple, il a fallu 85 ans
après le lancement du téléphone
											pour que la majorité des Américains
en possède un chez eux.
											En revanche, il a fallu 13 ans seulement
pour que nous ayons des smartphones.
											Face à la vitesse,
les actions et les réactions
											varient d'une culture à l'autre
et au sein d'une même culture.
											Selon les cultures, les interactions
pouvaient être considérées
											comme brusques et pratiques
											ou bien terriblement grossières.
											Vous ne demanderiez pas un thé à emporter
lors d'une cérémonie du thé japonaise
											pour vite rejoindre
votre prochaine destination.
											N'est-ce pas ?
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
											A third paradox
is that speed begets speed.
											The faster I respond,
the more responses I get,
											the faster I have to respond again.
											Having more communication
											and information at our fingertips
											at any given moment
											was supposed to make decision-making
easier and more rational.
											But that doesn't really
seem to be happening.
									","
											Le troisième paradoxe : 
la vitesse engendre de la vitesse.
											Plus vite je réponds,
plus j'ai de réponses,
											plus je dois répondre en retour.
											Pouvoir communiquer
											et avoir des informations à portée de main
											à n'importe quel moment
											était censé rendre les prises de décisions
plus simples et plus rationnelles.
											Mais ça ne semble pas être le cas.
									",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
"
","
",The unforeseen consequences of a fast-paced world,Kathryn Bouskill,9:26,"productivity,society,technology,TEDx,mindfulness,culture"
