es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
											Estamos perdiendo nuestra capacidad para escuchar.
											En una comunicación, pasamos el 60% del tiempo escuchando,
											pero no somos muy buenos en eso.
											Solo retenemos el 25% de lo que escuchamos.
											No Uds, no en esta charla,
											pero en general es algo cierto.
											Definimos la escucha como
											el proceso de extraer significado de un sonido.
											Es un proceso mental
											y es un proceso de extracción.
									","
											Nós estamos a perder a nossa capacidade de ouvir.
											Nós passamos cerca de 60% do nosso tempo comunicativo, a ouvir.
											Mas não somos muito bons a fazer isso.
											Nós retemos apenas 25% do que ouvimos.
											Não estou a falar de vocês, nem desta palestra,
											mas, geralmente, é verdade.
											Vamos definir o que é ouvir
											como dar significado aos sons.
											É um processo mental,
											e é um processo de extração.
									","
											Dinlememizi kaybediyoruz.
											İletişim zamanımızın yaklaşık yüzde 60'ını dinlemeye harcıyoruz,
											ama bunda çok da iyi değiliz.
											Duyduklarımızın sadece yüzde 25'ini aklımızda tutuyoruz.
											Sizi ya da bu konuşmayı kastetmiyorum,
											ama bu durum genellikle doğru.
											Dinlemeyi
											sesten anlam çıkarma olarak tanımlayalım.
											Zihinsel bir süreç
											ve bu bir çıkarım süreci.
									","
											Nous sommes en train de perdre l’écoute.
											Nous passons à peu près 60 % de notre temps de communication à l’écoute.
											Mais nous sommes assez mauvais.
											Nous retenons seulement 25 % de ce que nous entendons.
											Pas vous, pas pendant mon discours,
											mais c’est généralement vrai.
											Nous pouvons définir l’écoute comme
											le fait de donner du sens au son.
											C’est un processus mental,
											c’est un processus d’extraction.
									","
											Wir verlieren unser Hören.
											Wir verbringen grob 60 Prozent unserer Kommunikationszeit mit Zuhören.
											Aber wir sind nicht sehr gut darin.
											Wir behalten nur 25 Prozent von dem, was wir hören.
											Nun, nicht Sie, nicht dieser Vortrag,
											aber im Allgemeinen stimmt es.
											Lassen Sie uns hören definieren
											als 'aus Klang Bedeutung ziehen'.
											Es ist ein gedanklicher Prozess
											und es ist ein Prozess der Extraktion.
									",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
","
","
","
","
",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
											Para ello se usan técnicas muy interesantes.
											Una de ellas es el reconocimiento de patrones.
											(Ruido de Multitud) Así, en una fiesta como esta,
											si digo ""David, Sara, presten atención"",
											algunos se ponen en guardia.
											Reconocemos patrones
											que distinguen el ruido de la señal,
											y en especial nuestros nombres.
											La diferenciación es otra técnica que usamos.
											Si dejo este ruido fluctuante por más de un par de minutos,
											literalmente lo dejan de escuchar.
											Escuchamos las diferencias,
											ignoramos los sonidos que se mantienen constantes.
									","
											Nós usamos umas técnicas muito porreiras para fazer isso.
											Uma delas é o reconhecimento de padrões.
											(Barulho de multidão) Por isso, numa festa como esta,
											se eu disser, ""David, Sara, prestem atenção""
											alguns de vocês acabaram de ficar em alerta.
											Nós reconhecemos padrões
											para distinguir o barulho da informação,
											e especialmente o nosso nome.
											Diferenciação é outra técnica que nós usamos.
											Se eu deixar este barulho ligado por mais de dois minutos,
											vocês literalmente deixariam de ouvi-lo.
											Nós prestamos atenção às diferenças,
											dispensamos os sons que não mudam.
									","
											Bunu yapabilmek için çok güzel teknikler kullanıyoruz.
											Bu tekniklerden biri örüntü tanıma.
											(Kalabalık gürültüsü) Yani böyle bir kokteyl partisinde,
											eğer ""David, Sara, dikkatinizi verin"" dersem,
											bazılarınız doğrulur, dikkatini verir.
											Gürültüyü
											işaretten ve özellikle adımızdan ayırmak için
											örüntüleri tanıyoruz.
											Kullandığımız diğer bir teknik farklılaştırma.
											Bu pembe gürültüyü iki dakikadan fazla açık bırakırsam,
											siz bu gürültüyü artık duymazsınız.
											Biz farklılıkları dinliyoruz,
											aynı şekilde kalan sesleri önemsemiyoruz.
									","
											Nous utilisons des supers techniques pour ce faire.
											L’une d’elles est la reconnaissance de modèles.
											(Bruie de foule) Donc à une soirée comme celle-ci,
											si je dis, « David, Sara, écoutez-moi bien, »
											certains d'entre vous se seront redressés.
											Nous reconnaissons des modèles
											pour faire la distinction entre un bruit et un signal
											surtout s'il s'agit de notre nom.
											Différencier est une autre technique que nous utilisons.
											Si je laissais ce bruit rose pendant plus de deux ou trois minutes,
											vous cesseriez de l'entendre, littéralement.
											Nous prêtons attention aux différences,
											nous ne tenons pas compte de ce qui ne change pas.
									","
											Wir verwenden einige ziemlich coole Techniken dafür.
											Eine von ihnen ist die Erkennung von Mustern.
											(Partygeräusche) Wenn ich bei einer solchen Cocktailparty sage,
											""David, Sara, passen sie auf"",
											da haben sich einige von Ihnen gerade aufgesetzt.
											Wir erkennen Muster,
											um Signale von Geräuschen zu unterscheiden,
											besonders unseren Namen.
											Unterscheiden ist eine andere verwendete Technik.
											Wenn ich dieses rosa Geräusch für länger als einige Minuten laufen lasse,
											würden Sie buchstäblich aufhören, es zu hören.
											Wir hören auf Unterschiede,
											wir ignorieren Geräusche, die gleich bleiben.
									",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
","
","
","
","
",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
											Y, luego, tenemos todo un conjunto de filtros.
											Estos filtros nos llevan desde todos los sonidos
											hasta lo que prestamos atención.
											Muchas personas usan estos filtros
											de manera inconsciente.
											Pero en cierto modo le dan forma a nuestra realidad
											porque nos dicen a qué estamos prestando atención en este momento.
											Les doy un ejemplo:
											la intención es una parte importante de la escucha.
											Cuando me casé con mi esposa
											le prometí que la escucharía cada día
											como si fuese la primera vez.
											Bien, a diario no mantengo esa promesa.
											(Risas)
											Pero es una gran intención.
									","
											E depois há ainda toda uma gama de filtros.
											Estes filtros levam-nos de toda a imensidão de sons
											até aos que prestamos atenção.
											A maioria das pessoas não tem consciência
											de que usa estes filtros.
											Mas eles criam a nossa realidade, de certa forma,
											porque são eles que definem a que prestamos atenção a cada momento.
											Dou-vos um exemplo:
											A intenção é muito importante no som e na audição.
											Quando eu me casei com minha mulher,
											eu prometi-lhe que a ouviria todos os dias
											como se fosse a primeira vez.
											Ora, eu fico aquém dessa promessa diariamente.
											(Risos)
											Mas é uma excelente intenção num relacionamento.
									","
											Ve sonra bir dizi filtreler var.
											Bu filtreler bizi bütün gürültüden çıkarıp
											dikkatimizi verdiğimiz noktaya odaklıyor.
											Pek çok insan bu filtrelerden
											tamamen habersiz.
											Ama aslında onlar bir şekilde bizim gerçekliğimizi yaratıyorlar,
											çünkü şu anda neye ilgimizi verdiğimizi bize yansıtıyorlar.
											Size bunun bir örneğini vereyim:
											Seste ve dinlemede niyet çok önemlidir.
											Ben eşimle evlendiğim zaman, ona
											her gün onu, sanki ilk kezmiş gibi,
											dinleyeceğime söz verdim.
											Şimdi bu günlük olarak yapmakta eksik kaldığım bir şey.
											(Kahkahalar)
											Ama bir ilişkide sahip olunacak harika bir niyet bu.
									","
											Ensuite il y a toute une série de filtres.
											Ces filtres nous isolent de tous les sons
											pour ne laisser passer que ce à quoi nous faisons attention.
											La plupart des gens ne sont pas du tout conscient
											de l’existence de ces filtres.
											Mais en fait ils créent, en quelque sorte, notre réalité
											parce qu’ils nous disent ce à quoi nous faisons attention.
											Je vais vous donner un exemple :
											l’intention est très importante dans les sons, dans l'écoute.
											Quand j'ai épousé ma femme,
											je lui ai promis de l’écouter tous les jours
											comme si c’était la première fois.
											Bon, je manque à cette promesse tous les jours.
											(Rires)
											Mais c’est une bonne intention à avoir dans une relation.
									","
											Und dann gibt es eine ganze Reihe von Filtern.
											Diese Filter bringen uns von all den Geräuschen
											zu dem, was wir beachten.
											Die meisten Menschen sind sich dieser Filter
											nicht im Geringsten bewusst.
											Aber tatsächlich erschaffen sie irgendwie unsere Realität,
											denn sie sagen uns, wohin wir jetzt gerade unsere Aufmerksamkeit richten.
											Ich gebe Ihnen ein Beispiel dafür:
											Die Absicht ist sehr wichtig, wenn es um Klang und ums Hören geht.
											Als ich meine Frau heiratete,
											versprach ich Ihr, dass ich ihr jeden Tag zuhören würde,
											als ob es das erste Mal wäre.
											Das ist etwas, in dem ich täglich versagt.
											(Gelächter)
											Aber es ist eine tolle Absicht für eine Beziehung.
									",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
","
","
","
","
",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
											Pero eso no es todo.
											El sonido nos ubica en el espacio y en el tiempo.
											Si cierran los ojos, ahora, en esta sala,
											son conscientes del tamaño de la sala
											por la resonancia
											y los sonidos que se reflejan en la superficie.
											Y son conscientes de la cantidad de personas que los rodean
											por los micro-ruidos que están recibiendo.
											Y el sonido también nos ubica en el tiempo,
											porque en el sonido
											siempre hay tiempo.
											De hecho, yo diría que la escucha es la principal forma
											por la que experimentamos el flujo del tiempo
											desde el pasado hacia el futuro.
											""El sonido es el momento y el significado""; una gran cita.
									","
											Mas não é só.
											O som dá-nos uma posição no espaço e no tempo.
											Se fecharem os olhos agora mesmo, nesta sala,
											vocês terão consciência da dimensão dela
											através da reverberação
											e da ressonância dos sons nas superfícies.
											E também terão consciência da quantidade de pessoas à vossa volta,
											por causa dos micro-sons que recebem.
											E o som também nos posiciona no tempo,
											porque o som tem sempre
											uma medida de tempo incorporado nele.
											Na verdade, eu gostava de sugerir que a audição é a principal forma
											de sentirmos o passar do tempo
											do passado para o futuro.
											Então, ""A sonoridade é tempo e significado"" - uma grande citação.
									","
											Ama hepsi bu değil.
											Ses bizi yere ve zamana yerleştiriyor.
											Bu odada gözlerinizi şimdi kapatırsanız,
											yankılanmadan
											ve yüzeydeki hareket seslerinden
											odanın büyüklüğünün farkında olursunuz.
											Ve algıladığınız mikro-sesler sayesinde
											etrafınızda kaç kişinin olduğunun farkına varırsınız.
											Ve ses bizi zamana da yerleştirir,
											çünkü sesin içinde
											zaman daima saklıdır.
											Hatta dinlemenin bizim geçmişten geleceğe
											zaman akışını tecrübe etmemizin
											temel yolu olduğunu söyleyebilirim. Bu yüzden,
											""Ses verme niteliği zaman ve anlamdır"" — muazzam bir alıntı!
									","
											Mais ce n’est pas tout.
											Le son nous place dans l’espace et dans le temps.
											Si vous fermez les yeux là tout de suite dans cette salle,
											vous vous rendez compte de la taille de la pièce
											à partir de la réverbération
											et des rebonds des sons sur les surfaces.
											Et vous vous rendez compte de combien de personne vous entoure
											grâce aux micro-bruits que vous détectez.
											Et le son nous place également dans le temps,
											parce que le son contient
											toujours le temps en lui.
											En fait, je dirais que notre écoute est le principal moyen
											d'éprouver l’écoulement du temps
											du passé au futur.
											Donc, « La sonorité est le temps et le sens» , une belle citation.
									","
											Aber das ist nicht alles.
											Klang platziert uns in Raum und Zeit.
											Wenn Sie genau jetzt in diesem Raum die Augen schliessen,
											sind Sie sich der Grösse des Raumes bewusst
											durch den Widerhall
											und dem Klang, der von den Oberflächen abprallt.
											Und Sie sind sich bewusst, wieviele Menschen sich um sie herum befinden,
											wegen der Mikrogeräusche, die Sie aufnehmen.
											Klang platziert uns auch auf der Zeitachse,
											denn ein Klang hat immer
											Zeit mit eingebettet.
											Tatsächlich würde ich behaupten, dass unser Hören die Art ist,
											wie wir den Fluss der Zeit von Vergangenheit
											zu Zukunft hauptsächlich erfahren.
											""Klangfülle ist Zeit und Bedeutung"" ist ein grossartiges Zitat.
									",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
","
","
","
","
",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
"
											En el comienzo dije que estamos perdiendo nuestra capacidad de escucha.
											¿Por qué dije eso?
											Hay muchas razones.
											En primer lugar, inventamos formas de grabar...
											primero, la escritura, luego la grabación de audio
											y ahora la grabación de video.
											La ventaja de escuchar con atención
											simplemente ha desaparecido.
											Segundo, el mundo de ahora es tan ruidoso,
											(Ruido) y tenemos esta cacofonía
											visual y acústica,
											es muy difícil escuchar;
											escuchar es agotador.
											Muchas personas se refugian en sus auriculares,
											pero esto crece, y los espacios públicos como este,
											se tornan paisajes sonoros compartidos,
											millones de burbujas sonoras personales pequeñas y diminutas.
											En este escenario, nadie escucha a nadie.
									","
											Eu disse no início que estamos a perder a capacidade de ouvir.
											Porque é que disse isso?
											Bem, há várias razões.
											Primeiro, inventámos formas de registar —
											primeiro pela escrita, depois pela gravação de áudio
											e agora pela gravação de vídeo também.
											A recompensa de uma audição precisa e cuidadosa
											simplesmente desapareceu.
											Em segundo lugar, o mundo de hoje é tão barulhento,
											(Barulho) com esta cacofonia constante
											visual e auditiva,
											que é simplesmente difícil de ouvir;
											é cansativo ouvir com atenção.
											Muitas pessoas refugiam-se nos auscultadores,
											mas eles transformam grandes espaços públicos como este,
											paisagens sonoras partilhadas,
											em milhões de pequenas bolhas sonoras pessoais.
											Neste cenário, ninguém ouve ninguém.
									","
											Başlangıçta da söylediğim gibi, dinlememizi kaybediyoruz.
											Peki neden bunu söyledim?
											Pek çok sebebi var.
											Sebeplerden biri kayıt etmenin yollarını icat etmemiz —
											önce yazma, sonra ses kaydı
											ve şimdi de video kaydı.
											Doğru ve dikkatli dinlemenin değeri
											tamamen yok oldu.
											İkinci olarak, dünya artık çok gürültülü,
											(Gürültü) bu ahenksiz ses karmaşası devam ederken
											görsel ve işitsel olarak,
											dinlemek çok zor;
											dinlemek yorucu.
											Çok kişi kulaklıklarına sığınıyor,
											ama onlar burası gibi
											ses atmosferi paylaşılan büyük kamu alanlarını
											milyonlarca küçük kişisel ses kabarcıklarına dönüştürüyorlar.
											Bu senaryoda hiç kimse kimseyi dinlemiyor.
									","
											Je disais au début, nous perdons la capacité d’écouter.
											Pourquoi ai-je dis ça?
											Il y a plusieurs raisons à ça.
											Premièrement, nous avons inventé des systèmes d’enregistrement —
											d’abord l’écriture, ensuite l’enregistrement audio
											et maintenant l’enregistrement vidéo également.
											L’avantage d’écouter correctement et attentivement
											a simplement disparu.
											Deuxièmement, le monde est maintenant tellement bruyant,
											(Bruit) avec cette cacophonie continue
											sur le plan visuel et le plan auditif.
											il est difficile d’écouter ;
											c’est fatigant d’écouter.
											Beaucoup de gens se réfugient dans des casques,
											mais ils transforme de grands espaces comme celui-ci,
											des paysages sonores partagés,
											en des millions de toutes petites bulles de son personnelles.
											Dans ce scenario, personne n’écoute personne.
									","
											Zu Beginn sagte ich, wir verlieren unser Hören.
											Warum habe ich das gesagt?
											Nun, es gibt viele Gründe dafür?
											Erstens haben wir Wege erfunden, aufzuzeichnen –
											erst das Schreiben, dann Tonaufnahmen
											und jetzt auch Videoaufnahmen.
											Der hohe Wert davon, exakt und sorgfältig hinzuhören
											ist einfach verschwunden.
											Zweitens ist die Welt jetzt so laut
											(Lärm) mit dieser ganzen Kakophonie,
											die visuell und auditiv,
											dass es einfach schwierig ist,
											es ist ermüdend, zuzuhören.
											Viele leute flüchten sich zu Kopfhörern,
											aber diese verwandeln grosse, öffentliche Räume wie diesen,
											geteilte Klanglandschaften,
											in Millionen winzig kleine persönliche Klangblasen.
											In diesem Szenario hört niemand auf niemanden.
									",5 ways to listen better,Julian Treasure,7:50,"culture,sound,social change"
