en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
											In the year 1919,
											a virtually unknown German mathematician, named Theodor Kaluza
											suggested a very bold and, in some ways, a very bizarre idea.
											He proposed that our universe
											might actually have more than the three dimensions
											that we are all aware of.
											That is in addition to left, right, back, forth and up, down,
											Kaluza proposed that there might be additional dimensions of space
											that for some reason we don't yet see.
											Now, when someone makes a bold and bizarre idea,
											sometimes that's all it is — bold and bizarre,
											but it has nothing to do with the world around us.
											This particular idea, however —
											although we don't yet know whether it's right or wrong,
											and at the end I'll discuss experiments which, in the next few years,
											may tell us whether it's right or wrong —
											this idea has had a major impact on physics in the last century
											and continues to inform a lot of cutting-edge research.
									","
											En el año 1919
											un matemático Alemán, prácticamente desconocido, llamado Theodor Kaluza
											sugirió una idea muy audaz, y de algún modo, muy extraña.
											Él propuso que nuestro universo
											podría realmente tener más de las tres dimensiones
											de las que todos somos conscientes.
											Esto es en adición a izquierda, derecha, adelante, atrás, arriba y abajo,
											Kaluza propuso que podrían existir dimensiones adicionales del espacio
											que por alguna razón aún no somos capaces de ver
											Ahora, cuando alguien expone una idea audaz y extraña
											algunas veces eso es todo: es audaz y extraña,
											pero no tiene nada que ver con el mundo que nos rodea.
											Sin embargo, esta idea en concreto
											— aunque no sabemos todavía si es correcta o no,
											y al final daré detalles de experimentos que, en los próximos años,
											podrían decirnos si es o no correcta —
											esta idea ha tenido, en el último siglo, un gran impacto en física
											y continúa generando una gran cantidad de investigación de vanguardia.
									","
											Durant l'année 1919
											Un mathématicien allemand quasiment inconnu, du nom de Théodore Kaluza
											proposa une idée extrêmement audacieuse, et d'une certaine manière, très étrange
											Il suggéra que notre univers
											pourrait avoir en réalité plus de dimensions que les trois
											que nous connaissons tous
											C'est-à-dire qu'en plus de gauche, droite, en arrière, en avant, et en haut, en bas
											Kaluza suggéra qu'il pourrait y avoir des dimensions supplémentaires dans l'espace
											que pour une raison quelconque nous ne voyons pas encore
											Bon, quand quelqu'un émet une idée audacieuse et étrange
											parfois c'est tout ce que c'est: audacieux et étrange
											mais ça n'a rien à voir avec le monde qui nous entoure
											Cette idée en particulier, pourtant
											bien qu'on ne sache pas encore si elle juste ou fausse
											et à la fin je parlerai des expériences qui, dans quelques années,
											nous diront peut-être si elle est vraie ou fausse
											cette idée a eu un impact majeur sur la physique du siècle passé
											et elle continue à influencer une grande partie de la recherche de pointe.
									","
											Im Jahr 1919 entwickelte ein
											nahezu unbekannter deutscher Mathematiker, namens Theodor Kaluza
											eine sehr mutige und, in gewisser Weise, auch ziemlich bizarre Idee.
											Er schlug vor, dass unser Universum
											mehr als die drei Dimensionen haben könnte,
											die wir alle kennen. Zusätzlich zu
											links, rechts, vor, zurück und hoch, runter,
											schlug Kaluza vor, dass es zusätzliche Raumdimensionen geben könnte,
											die wir aus irgendwelchen Gründen noch nicht sehen können.
											Wenn nun jemand eine mutige und bizarre Idee äußert,
											ist sie manchmal nur das, mutig und bizarr,
											aber sie hat nichts mit den Dingen um uns herum zu tun.
											Diese besondere Idee jedoch,
											obwohl wir noch nicht wissen, ob sie richtig oder falsch ist,
											und ich werde am Ende Experimente vorstellen, die, in den nächsten Jahren,
											zeigen können, ob sie richtig oder falsch ist,
											diese Idee hatte einen bedeutenden Einfluss auf die Physik des letzten Jahrhunderts
											und ist auch weiterhin eine Quelle für aktuellste Forschungen.
									",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
","
","
","
",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
											So, I'd like to tell you something about the story of these extra dimensions.
											So where do we go?
											To begin we need a little bit of back story. Go to 1907.
											This is a year when Einstein is basking in the glow
											of having discovered the special theory of relativity
											and decides to take on a new project,
											to try to understand fully the grand, pervasive force of gravity.
											And in that moment, there are many people around
											who thought that that project had already been resolved.
											Newton had given the world a theory of gravity in the late 1600s
											that works well, describes the motion of planets,
											the motion of the moon and so forth,
											the motion of apocryphal of apples falling from trees,
											hitting people on the head.
											All of that could be described using Newton's work.
									","
											Por lo tanto, me encantaría decirles algunas cosas sobre la historia de esas dimensiones adicionales.
											Entonces, por donde empezamos?
											Para iniciar, debemos recordar un poco la historia. Volvamos a 1907.
											Este es el año, cuando Einstein estaba en todo su apogeo
											al haber descubierto la Teoría Especial de la Relatividad
											y decide iniciar un nuevo proyecto —
											el de tratar de entender totalmente, la omnipresente fuerza de gravedad.
											En ese momento, hay muchas personas
											que pensaban que aquel proyecto ya había sido resuelto.
											Newton había dado al mundo, a finales de 1600, una teoría de la gravedad
											que funciona bien, describe el movimiento de los planetas,
											el movimiento de la luna y todo lo demás,
											el movimiento de supuestas manzanas que caen de los árboles
											golpeando en la cabeza a la gente.
											Todo aquello,se podía describir usando el trabajo de Newton.
									","
											Et donc j'aimerais vous parler de l'histoire de ces dimensions supplémentaires
											Alors comment on fait ?
											Pour commencer il faut faire un peu d'histoire. Retourner en 1907.
											C'est une année durant laquelle Einstein est auréolé
											de la découverte de la théorie de la relativité restreinte
											et il décide de démarrer un nouveau projet
											pour tenter de comprendre complètement la grande et omniprésente force de la gravité
											Et à ce moment-là, beaucoup de gens autour de lui
											pensaient que la question avait déjà été résolue.
											Newton avait fourni au monde une théorie de la gravitation à la fin du 17è siècle
											qui fonctionne bien, décrit le mouvement des planètes
											le mouvement de la Lune, et ainsi de suite
											le mouvement de pommes apocryphes tombant des arbres
											sur la tête des gens
											Tout ça pouvait être décrit d'après le travail de Newton
									","
											Ich möchte Ihnen also etwas über die Geschichte dieser Extra-Dimensionen erzählen.
											Wo fangen wir an?
											Für den Anfang brauchen wir etwas Hintergrundwissen aus dem Jahr 1907.
											Dies ist das Jahr, als sich Einstein im Ruhm
											der Entdeckung der speziellen Relativitätstheorie sonnt
											und sich für ein neues Projekt entscheidet,
											um zu versuchen, die bedeutende, allgegenwärtige Kraft der Gravitation vollständig zu verstehen.
											In jener Zeit gab es viele Leute, die dachten,
											dass dieses Projekt bereits erledigt wäre. Newton hatte im
											späten 16. Jahrhundert der Welt eine Theorie der Gravitation gegeben,
											die gut funktioniert, die Bewegung der Planeten erklärt,
											die Bewegung des Mondes und so weiter,
											und die Bewegung zweifelhafter Äpfel, die von Bäumen fallen
											und auf den Köpfen der Leute landen.
											All dies kann mit Newtons Arbeit erklärt werden.
									",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
","
","
","
",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
											But Einstein realized that Newton had left something out of the story,
											because even Newton had written
											that although he understood how to calculate the effect of gravity,
											he'd been unable to figure out how it really works.
											How is it that the Sun, 93 million miles away,
											[that] somehow it affects the motion of the Earth?
											How does the Sun reach out across empty inert space and exert influence?
											And that is a task to which Einstein set himself —
											to figure out how gravity works.
											And let me show you what it is that he found.
											So Einstein found
											that the medium that transmits gravity is space itself.
											The idea goes like this:
											imagine space is a substrate of all there is.
									","
											Pero Einstein se dio cuenta de que Newton se había dejado algo,
											porque incluso, el mismo Newton había escrito
											que aunque entendía cómo calcular el efecto de la gravedad,
											no había podido descifrar cómo funciona realmente.
											Cómo es posible que el Sol, estando alejado a 93 millones de millas
											afecte de alguna forma el movimiento de la tierra?
											Cómo hace el sol para atravesar el espacio vacío e inerte y ejercer su influencia?
											Y esa fue la tarea que Einstein se encomendó a si mismo —
											descubrir cómo trabaja la gravedad.
											Y permítanme mostrarles qué es lo que encontró.
											Einstein encontró
											que el medio que trasmite la gravedad es el mismo espacio.
											La idea funciona así:
											imaginemos que el espacio es la base de todo lo que existe.
									","
											Mais Einstein se rendit compte que Newton avait oublié quelque chose dans son histoire
											car Newton lui-même avait écrit
											que même s'il comprenait comment calculer l'effet de la gravité
											il avait été incapable d'identifier comment elle fonctionne réellement
											Comment se fait-il que le Soleil, à 150 millions de km,
											influence d'une certaine manière le mouvement de la Terre ?
											Comment le Soleil l'atteint-il à travers l'espace vide et inerte, pour exercer son influence ?
											Et c'est une tâche à laquelle Einstein s'est attelé
											pour comprendre comment fonctionne la gravité.
											Laissez-moi vous montrer ce qu'il a trouvé
											Donc Einstein a découvert
											que le medium qui transmet la gravité, c'est l'espace lui-même
											Voilà l'idée:
											imaginez que l'espace est un substrat de tout ce qui existe
									","
											Aber Einstein bemerkte, dass Newton etwas offen gelassen hatte,
											denn selbst Newton hatte geschrieben,
											dass er zwar verstanden hat, wie man die Effekte der Gravitation berechnet,
											er aber nicht in der Lage sei, zu verstehen, wie sie wirklich funktioniert.
											Wie kann es sein, dass die Sonne, 149 Millionen Kilometer entfernt,
											irgendwie die Bewegung der Erde beeinflusst?
											Wie kann die Sonne leeren, toten Raum überwinden und Einfluss ausüben?
											Und dies ist die Aufgabe, die sich Einstein gestellt hat:
											Herauszufinden, wie die Gravitation funktioniert.
											Lassen Sie mich Ihnen zeigen, was es ist, das er fand.
											Einstein fand heraus,
											dass das Medium, das die Gravitation überträgt, der Raum selbst ist.
											Die Idee geht in etwa so: Stellen Sie sich vor,
											der Raum ist der Träger für alles was da ist.
									",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
","
","
","
",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
											Einstein said space is nice and flat, if there's no matter present.
											But if there is matter in the environment, such as the Sun,
											it causes the fabric of space to warp, to curve.
											And that communicates the force of gravity.
											Even the Earth warps space around it.
											Now look at the Moon.
											The Moon is kept in orbit, according to these ideas,
											because it rolls along a valley in the curved environment
											that the Sun and the Moon and the Earth can all create by virtue of their presence.
											We go to a full-frame view of this.
											The Earth itself is kept in orbit
											because it rolls along a valley in the environment that's curved
											because of the Sun's presence.
											That is this new idea about how gravity actually works.
									","
											Einstein dijo que el espacio es plano y nítido, en ausencia de materia.
											pero si hay materia en el entorno, por ejemplo el Sol,
											eso causa que el tejido del espacio se deforme, se curve.
											Y eso nos indica la presencia de la fuerza de gravedad.
											Incluso la tierra deforma el espacio a su alrededor.
											Ahora miremos a la luna.
											La luna, de acuerdo a estas ideas, se mantiene en órbita
											debido a que rueda a través de un valle en el espacio curvado
											que el sol, la luna y la tierra crean en virtud de su propia presencia
											Aqui tenemos una vista completa de esto.
											La tierra misma se mantiene en órbita
											porque rueda por un valle en el espacio que está curvado
											debido a la presencia del sol.
											Esa es la nueva idea acerca de cómo trabaja realmente la gravedad.
									","
											Einstein dit que l'espace est lisse et plat, si aucune matière n'est présente.
											Mais si de la matière est présente, comme le Soleil,
											cela provoque une déformation, une courbe dans la structure de l'espace.
											Et c'est ça qui transmet la force de la gravité.
											Même la Terre déforme l'espace autour d'elle
											Maintenant jetez un oeil à la Lune
											La Lune reste en orbite, d'après cette théorie,
											parce qu'elle roule le long d'une vallée dans cet environnement courbé
											que le Soleil, la Lune et la Terre peuvent tous créer par le simple fait de leur présence
											Maintenant la vue d'ensemble de tout ça
											La Terre elle-même est maintenue en orbite
											parce qu'elle roule le long d'une vallée dans l'environnement qui est courbé
											du fait de la présence du Soleil
											Voilà l'idée nouvelle sur le fonctionnement réel de la gravité
									","
											Einstein sagte: Der Raum ist ruhig und flach, solange keine Materie vorhanden ist.
											Wenn es aber Materie in der Umgebung gibt, wie etwa die Sonne,
											so wird von ihr die Struktur des Raums verzerrt und gekrümmt.
											Und dies überträgt die Kraft der Gravitation.
											Sogar die Erde verzerrt den Raum um sich herum.
											Schauen Sie sich jetzt den Mond an.
											Der Mond wird gemäß diesen Ideen auf seiner Bahn gehalten,
											weil er entlang eines Tales einer gekrümmten Umgebung entlang rollt,
											das die Sonne, der Mond und die Erde durch ihre bloße Anwesenheit hervorrufen kann.
											Schauen wir uns das im Überblick an.
											Die Erde wird auf ihrer Bahn gehalten,
											weil sie entlang eines Tales in einer Umgebung rollt, die gekrümmt ist
											wegen der Anwesenheit der Sonne.
											Das ist die neue Idee, wie die Gravitation tatsächlich funktioniert.
									",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
","
","
","
",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
"
											Now, this idea was tested in 1919 through astronomical observations.
											It really works. It describes the data.
											And this gained Einstein prominence around the world.
											And that is what got Kaluza thinking.
											He, like Einstein, was in search of what we call a unified theory.
											That's one theory
											that might be able to describe all of nature's forces from one set of ideas,
											one set of principles, one master equation, if you will.
											So Kaluza said to himself,
											Einstein has been able to describe gravity
											in terms of warps and curves in space —
											in fact, space and time, to be more precise.
											Maybe I can play the same game with the other known force,
											which was, at that time, known as the electromagnetic force —
											we know of others today, but at that time
											that was the only other one people were thinking about.
											You know, the force responsible for electricity
											and magnetic attraction and so forth.
									","
											Bien, esta idea fue probada en 1919 por medio de observaciones astronómicas.
											Realmente funciona. Describe los datos.
											y ésto hizo ganar a Einstein fama en todo el mundo.
											y eso es lo que mantuvo a Kaluza pensando.
											Él, como Einstein, estuvo buscando lo que llamamos una ""teoría unificada""
											Esa es una teoría
											que podría describir todas las fuerzas de la naturaleza desde un solo grupo de ideas
											un solo grupo de principios, una sola ecuación maestra, si lo desean.
											Asi que Kaluza, se dijo a si mismo,
											Einstein ha sido capaz de describir la gravedad
											en términos de deformación y curvaturas en el espacio —
											de hecho, espacio y tiempo, para ser mas precisos.
											Tal vez, yo podría aplicar el mismo principio con otra fuerza,
											que en esa época era conocida como fuerza electromagnética —
											sabemos de otras ahora, pero en esa época
											esa era la única en la que pensaba la gente.
											Ya saben, la fuerza responsable de la electricidad
											y la atracción magnética y eso.
									","
											Bon, cette idée a été testée en 1919 par des observations astronomiques
											Ça marche vraiment. Ça décrit les données.
											Et cela apporta la célébrité à Einstein dans le monde entier
											Et c'est ce qui a fait réfléchir Kaluza
											Comme Einstein, il était en quête de ce qu'on appelle une ""théorie unifiée""
											Il s'agit d'une théorie
											qui serait capable de décrire toutes les forces de la nature à partir d'un ensemble d'idées
											un ensemble de principes, une équation générale, si vous voulez.
											Donc Kaluza se dit,
											""Einstein a réussi à décrire la relativité""
											""en termes de déformations et de courbes de l'espace""
											en fait, de l'espace et du temps, pour être plus précis.
											""Peut-être que je peux faire la même chose avec l'autre force connue""
											qui était, à l'époque, connue comme la force électromagnétique.
											On en connaît d'autres aujourd'hui, mais à cette époque
											c'était la seule autre à laquelle les gens réfléchissaient.
											Vous savez, la force qui cause l'életricité
											et l'attraction magnétique, et ainsi de suite
									","
											Nun, diese Idee wurde 1919 durch astronomische Beobachtungen getestet.
											Sie funktioniert tatsächlich. Sie erklärt die Messwerte.
											Und dies machte Einstein weltweit bekannt.
											Und das ist, was Kaluza zum Nachdenken anregte. Er war, wie Einstein,
											auf der Suche nach dem, was wir eine ""Vereinheitlichte Theorie"" nennen.
											Das ist eine einzelne Theorie,
											die alle Kräfte der Natur aus einem einzigen Satz von Annahmen beschreiben könnte,
											einem Satz von Prinzipien, eine Hauptgleichung, wenn Sie so wollen.
											Kaluza sagte sich also:
											Einstein konnte die Gravitation in Gestalt von Verzerrungen
											und Krümmungen des Raumes erklären,
											eigentlich von Raum und Zeit, um genau zu sein.
											Vielleicht kann ich das gleiche Spiel mit der anderen damals bekannten Kraft machen,
											die, zu jener Zeit, als elektromagnetische Kraft bekannt war
											Wir wissen heute von weiteren, doch damals
											war sie die einzig andere, über die man nachdachte.
											Sie wissen schon. Die Kraft, die für die Elektrizität
											und magnetische Anziehung verantwortlich ist.
									",Making sense of string theory,Brian Greene,19:06,"String theory,physics,science,universe"
