fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
											Pour tout mettre en contexte
											et pour vous expliquer un peu mes origines
											afin que vous compreniez l'essentiel de ce que je vais dire
											et ce que je vais faire —
											ou bien ce que je vais vous dire que j'ai fait —
											vous comprendrez exactement pourquoi et comment j'ai eu la motivation d'arriver où j'en suis.
											J'ai eu mon diplôme de fin d'études dans un lycée de Cleveland dans l'Ohio en 1975.
											Alors, comme mes parents l'avaient fait à la fin de leurs études à l'étranger, nous sommes rentrés.
											J'ai fini mes études universitaire, obtenu mon diplôme de médecine en 1986.
											Et quand je suis devenu interne des hôpitaux,
											j'avais à peine de quoi entretenir la voiture de ma mère qui avait 13 ans,
											et j'étais un médecin rémunéré.
											Cela nous amène à la raison pour laquelle beaucoup d'entre nous qui sommes dans les professions libérales
											sont maintenant en diaspora, comme on dit.
											Alors, allons-nous laisser ceci devenir un état permanent,
											dans lequel nous sommes tous formés ici et puis nous nous en allons, sans jamais revenir?
											Peut-être pas, du moins je l'espère —
											car ce n'est pas ma vision.
									","
											Just to put everything in context,
											and to kind of give you a background to where I'm coming from,
											so that a lot of the things I'm going to say,
											and the things I'm going to do —
											or things I'm going to tell you I've done —
											you will understand exactly why and how I got motivated to be where I am.
											I graduated high school in Cleveland, Ohio, 1975.
											And just like my parents did when they finished studying abroad, we went back home.
											Finished university education, got a medical degree, 1986.
											And by the time I was an intern house officer,
											I could barely afford to maintain my mother's 13-year-old car —
											and I was a paid doctor.
											This brings us to why a lot of us, who are professionals,
											are now, as they say, in diaspora.
											Now, are we going to make that a permanent thing,
											where we all get trained, and we leave, and we don't go back?
											Perhaps not, I should certainly hope not —
											because that is not my vision.
									","
											Konuyu bir baglam icinde ele almak icin
											ve size benim nereden geldigim hakkinda biraz bilgi vereyim
											Soyleyecegim bir cok sey
											ve yapacagim seyler
											veya yaptigimi soyleyecegim seyler bununla ilgili
											Neden ve nasil burada olmaya motive oldugumu anlayacaksiniz
											Cleveland'da 1975 yilinda liseden mezun oldum.
											Ve anne-babamin yurtdisi tahsini bitirdiginde yaptigini yapip yurda geri dondum
											1986'da universite egitimimi tamamlayip tip derecesi aldim
											cerrahi uzmanligimi yaparken
											maddi gucum anca annemin 13 yillik arabasini kullanmama yetiyordu
											ve maasli bir doktordum
											iste bu yuzden biz profesyoneller
											simdi diaspora dedikleri seyin bir parcasiyiz
											Simdi bunu kalici hale getirecegiz
											yani biz egitim alip, ayrilip bir daha geri donmeyecek miyiz?
											Belki degil, umut ederim ki degil
											Cunku, bu benim vizyonum degil
									","
											Ich werde kurz den Kontext definieren,
											und Ihnen ein paar Hintergrundinformationen über mich geben,
											damit die Beweggründe für die Dinge, die ich Ihnen erzählen werde,
											die ich tun werde,
											und von denen ich behaupte, dass ich sie getan habe,
											für Sie erkenntlich werden, und wie ich dazu motiviert wurde.
											Ich habe 1975 in Cleveland, Ohio, meine Schulausbildung abgeschlossen.
											Und wie meine Eltern, nachdem sie im Ausland fertigstudiert hatten, gingen wir nach Hause.
											Von der Universität ging ich 1986 mit dem Doktortitel ab.
											Und als Arzt im Praktikum
											konnte ich mir kaum das 13 Jahre alte Auto meiner Mutter leisten –
											und ich war ein bezahlter Arzt.
											Und das bringt uns dazu, wieso viele von uns als Profis
											jetzt, wie man so schön sagt, Diaspora sind.
											Die Frage ist, wird das jetzt zu einer permanenten Sache,
											dass wir ausgebildet werden, verschwinden und nie zurückkehren?
											Vielleicht nicht, oder ich hoffe es doch nicht –
											denn das schwebt mir nicht vor.
									","
											Sólo para poner todo en contexto
											y dejarles saber de donde vengo
											para que muchas de las cosas que voy a decir
											y las cosas que voy a hacer
											o cosas que voy a decirles que he hecho
											ustedes entiendan exactamente por qué y cómo fui motivado para estar donde estoy.
											Me gradué de la escuela secundaria en Cleaveland, Ohio, en 1975.
											Y al igual que hicieron mis padres cuando terminaron de estudiar en el extranjero, volvimos a casa.
											Terminé la educación universitaria, me licencié en medicina en 1986.
											Y para cuando era un médico residente,
											apenas podía permitirme mantener el auto de trece años de mi madre,
											y yo era un doctor con un sueldo.
											Esto nos lleva a preguntarnos por qué muchos de los que somos profesionales
											estamos ahora, como dicen, en la diáspora.
											¿Vamos a hacer que sea algo permanente,
											donde todos nos formemos y nos marchemos, y no volvamos?
											Tal vez no, ciertamente espero que no
											porque no es así como yo lo veo.
									",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
","
","
","
","
",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
											Bon, pour faire bonne mesure, voici où se trouve le Nigeria sur la carte de l'Afrique,
											et la région du Delta se trouve exactement ici, et je suis sûr que tout le monde en a entendu parler.
											On y enlève des gens, c'est là où il y a du pétrole,
											ce pétrole dont je pense parfois qu'il nous a tous rendu fous au Nigéria.
											Mais, la pauvreté critique, cette diapo est tirée d'une présentation que j'ai faite
											il n'y a pas si longtemps. Gapminder.org raconte l'histoire du fossé
											entre l'Afrique et le reste du monde en ce qui concerne services de santé.
											Très intéressant.
									","
											All right, for good measure, that's where Nigeria is on the African map,
											and just there is the Delta region that I'm sure everybody's heard of.
											People getting kidnapped, where the oil comes from,
											the oil that sometimes I think has driven us all crazy in Nigeria.
											But, critical poverty: this slide is from a presentation I gave
											not that long ago. Gapminder.org tells the story of the gap
											between Africa and the rest of the world in terms of health care.
											Very interesting.
									","
											Pekala, Afrika haritasi uzerinde Nijerya'nin yaklasik nerede olduguna bakalim
											iste orada herkezin duydugundan emin oldugum Delta bolgesi
											insanlarin kacirildigi ve petrolun geldigi yer
											o petrol ki bazen Nijerya'daki herkezi cildirttigini dusunuyorum
											fakat, ciddi fakirlik, su yansi benim verdigim bir sunumdan
											uzun zaman once degil. Gapminder.org aradaki farki anlatiyor
											Afrika'da ve dunyanin geri kalani arasindaki saglik hizmetinin
											cok ilginc
									","
											Okay, der Vollständigkeit halber, hier ist Nigeria auf der Karte Afrikas,
											und genau dort ist die Deltaregion, von der sicherlich jeder gehört hat.
											Leute werden entführt, da kommt das Öl her,
											und ich glaube manchmal, das Öl hat uns in Nigeria verrückt gemacht.
											Thema kritische Armut: Diese Folie zeigte ich in einem Vortrag
											vor kurzer Zeit. Gapminder.org berichtet von der Lücke zwischen
											Afrika und dem Rest der Welt, was die medizinische Versorgung anbelangt.
											Sehr interessant.
									","
											Bueno, por si acaso, ahí es donde está Nigeria en el mapa de África,
											y justo ahí está la región del Delta que estoy seguro a todos les suena.
											Gente secuestrada, en el lugar de donde procede el petróleo,
											el petróleo que a veces pienso nos ha vuelto a todos locos en Nigeria.
											Pero, pobreza crítica, esta diapositiva es de una presentación que di
											no hace mucho. Gapminder.org cuenta la historia de la brecha
											entre África y el resto del mundo en términos de atención sanitaria.
											Muy interesante.
									",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
","
","
","
","
",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
											Dites-moi, combien pensez-vous qu'il y a de passagers sur ce taxi?
											Et, que vous le croyez ou non, c'est cela, un taxi au Nigeria.
											Et à la capitale, ou ce qui fut la capitale du Nigeria, Lagos,
											c'est un taxi et il y a des policiers à bord.
											Bon, dites-moi, combien de policiers pensez-vous qu'il y a sur ce taxi? Et maintenant? Il y en a trois.
											Alors, quand vous avez des gens comme ça — et croyez-moi ce n'est pas seulement la police
											qui utilise ces taxis à Lagos, nous le faisons tous, j'en ai pris moi-même,
											et moi non plus je ne portais pas de casque.
											Et il me revient à l'idée ce qui se passe quand l'un de nous
											sur un taxi comme celui-ci, tombe, a un accident, et doit aller à l'hôpital.
									","
											How many people do you think are on that taxi?
											And believe it or not, that is a taxi in Nigeria.
											And the capital — well, what used to be the capital of Nigeria — Lagos,
											that's a taxi, and you have police on them.
											So, tell me, how many policemen do you think are on this taxi? And now? Three.
											So, when these kind of people — and, believe me, it's not just the police
											that use these taxis in Lagos. We all do. I've been on one of these,
											and I didn't have a helmet, either.
											And it just reminds me of the thought of what happens when one of us
											on a taxi like this falls off, has an accident and needs a hospital.
									","
											Su takside kac kisi var sizce?
											ister inanin ister inanmayin, bu Nijerya'da bir taksi
											Baskentte, yani bir zamanlarin Nijerya baskenti Lagos
											bu bir taksi ve icinde polisler var
											simdi, soyleyin bana sizce bu takside kac polis var? ve simdi? Uc.
											Yani, bu insanlar ve inanin bana sadece polisler degil
											Lagos'ta taksileri kullaniyolar, hepimiz kullaniyoruz. ben de bunlarin bir tanesinin icindeydim
											ve ben de kask kullanmiyordum
											ve bu bana su dusunceyi hatirlatiyor: eger birimiz
											takside bir kaza gecirir ve hasteneye gitmesi gerekirse
									","
											Wie viele Leute, glauben Sie, sind auf diesem Taxi?
											Ob Sie es glauben oder nicht, das ist ein Taxi in Nigeria.
											In der Hauptstadt – oder das, was einmal die Hauptstadt war – Lagos,
											ist das ein Taxi, und die Polizei fährt auf ihnen.
											Was glauben Sie, wie viele Polizisten sind auf diesem Taxi? Na? Drei.
											Also wenn diese Leute – und es ist nicht nur die Polizei, glauben Sie mir,
											die diese Taxis in Lagos verwenden. Wir alle. Ich hab auf so einem gesessen
											und hatte auch keinen Helm auf.
											Und das erinnert mich an den Gedanken, was passiert, wenn von uns jemand
											von so einem Taxi herunterfällt, einen Unfall hat und ins Krankenhaus muss.
									","
											¿Cuántas personas creen ustedes que van en ese taxi ?
											Aunque no lo crean, eso es un taxi en Nigeria.
											Y la capital, bueno la que era la capital de Nigeria, Lagos,
											eso es un taxi y la policía va dentro.
											Entonces, díganme, ¿cuántos policías creen que están en este taxi? ¿Y ahora? Tres.
											Entonces, cuando esta gente, y créanme, no es sólo la policía
											los que utilizan estos taxis en Nigeria, todos los usamos, yo he estado en uno,
											y no tenía casco tampoco.
											Y eso me recuerda lo que ocurre cuando uno de nosotros
											en un taxi como éste se cae, tiene un accidente y necesita un hospital.
									",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
","
","
","
","
",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
											Croyez-le ou non, certains d'entre nous survivent.
											certains d'entre nous survivent au paludisme, nous survivons au SIDA.
											Et comme je dis à ma famille, et ma femme me le rappelle tout le temps,
											tu sais que tu risques ta vie chaque fois que tu vas dans ce pays-là,
											et elle a raison. Chaque fois qu'on y va,
											on sait que, si jamais vous avez besoin de soins intensifs,
											quelle que soit les soins en question— si vous avez un accident
											comme il y en a beaucoup, il s'en produit partout,
											où aller?
											Où va-t-on pour recevoir de l'aide pour ce genre de choses?
											Je ne dis pas ""au lieu de"", je dis "" aussi bien que"".
											SIDA, tuberculose, paludisme, fièvre typhoîde, la liste continue.
											Je dis, où vont les gens quand ils sont comme moi?
											Quand je rentre chez moi — et je fais toutes sortes de choses:
											j'enseigne, je forme, mais si j'attrape une de ces maladies,
											ou bien j'ai une de ces maladies chroniques, où aller?
											Quel est l'impact économique quand quelqu'un meurt ou bien devient invalide?
									","
											Believe it or not, some of us do survive.
											Some of us do survive malaria; we do survive AIDS.
											And like I tell my family, and my wife reminds me every time,
											""You're risking your life, you know, every time you go to that country.""
											And she's right. Every time you go there,
											you know that if you actually need critical care —
											critical care of any sort — if you have an accident —
											of which there are many, there are accidents everywhere —
											where do they go?
											Where do they go when they need help for this kind of stuff?
											I'm not saying instead of, I'm saying as well as,
											AIDS, TB, malaria, typhoid — the list goes on.
											I'm saying, where do they go when they're like me?
											When I go back home — and I do all kinds of things,
											I teach, I train — but I catch one of these things,
											or I'm chronically ill with one of those, where do they go?
											What's the economic impact when one of them dies or becomes disabled?
									","
											ister inanin ister inanmayin, bazilarimiz hayatta kaliyor.
											bazilarimiz sitmaya ve AIDS'e ragmen hayatta kaliyor
											ve aileme de soyledigim, ve karimin bana surekli hatirlattigi su
											sen o ulkeye her gittiginde hayatini tehlikeye attigini biliyorsun
											ve karim hakli. oraya her gittiginizde
											biliyorsunuz ki gercekten yogun bakima ihtiyaciniz olursa
											herhangi bir cesit yogun bakim - eger bir kaza gecirirseniz
											ki, kazalar her yerde cokca olur
											kazayi gecirenler nereye gider?
											soyle sorunlar icin bir yardima ihtiyac duyduklarinda nereye giderler?
											bunlarin yerine demiyorum bunlar icin de
											AIDS, tuberkuloz, sitma, tifo liste uzayip gidiyor
											sunu soyluyorum, benim gibi insanlar nereye gidiyorlar?
											Ulkeme geri dondugumde, ben cok cesitli isler yapiyorum
											ders veriyorum, egitiyorum fakat su hastaliklarin birine yakalanirsam
											veya su kronik hastaliklardan birini tasiyorsam, nereye gidebilirim?
											hastalardan biri olur yada sakat kalirsa ekonomik etki ne olur?
									","
											Ob Sie es glauben oder nicht, einige von uns überleben das.
											Einige von uns überleben Malaria, oder AIDS.
											Ich sage das öfter meiner Familie und meine Frau erinnert mich immer wieder daran:
											""Du riskierst dein Leben, jedes Mal, wenn du in dieses Land gehst.""
											Und sie hat recht. Bei jedem Besuch dort
											ist einem bewusst, dass Notversorgung –
											Notversorgung jeglicher Art, im Falle eines Unfalls,
											von denen es viele gibt, Unfälle passieren überall –
											wo geht man da hin?
											Wo gehen die Leute hin, wenn sie bei so etwas Hilfe brauchen?
											Ich sage nicht ""anstelle von"", sondern ich sage zusätzlich zu
											AIDS, Tuberkulose, Malaria, Typhus – und die Liste geht noch weiter.
											Ich frage also, wo gehen sie hin, wenn sie wie ich sind?
											Wenn ich nach Hause zurückkehre – und ich mache einen Haufen Dinge,
											ich unterrichte, ich trainiere – aber wenn ich mir so was einfange,
											oder an so etwas chronisch erkrankte – wo gehen die hin?
											Was hat der Tod oder die Behinderung so einer Person für wirtschaftliche Konsequenzen?
									","
											Aunque no lo crean, algunos de nosotros sobrevivimos.
											Algunos de nosotros sobrevivimos a la malaria, al SIDA.
											Y como le digo a mi familia, y como mi esposa me recuerda continuamente,
											estás arriesgando la vida, sabes, cada vez que vas a ese país...
											y tiene razón. Cada vez que vas allí,
											sabes que si de verdad necesitas cuidados intensivos...
											cuidados intensivos de cualquier tipo, si tienes un accidente,
											de los cuales hay muchos, hay accidentes en todos lados,
											¿adónde van ?
											¿Dónde van cuando necesitan ayuda para estas cosas?
											No estoy diciendo en vez de, estoy diciendo además de.
											SIDA, tuberculosis, malaria, fiebre tifoidea... y la lista sigue.
											Estoy diciendo, ¿dónde van cuando están como yo?
											Cuando vuelvo a casa... y hago todas esas cosas,
											enseño, formo, pero contraigo una de esas enfermedades,
											o soy enfermo crónico,¿dónde van?
											¿Cuál es el impacto económico cuando uno de ellos muere o queda discapacitado?
									",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
","
","
","
","
",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
"
											A mon avis, c'est considérable. Voilà où ils vont.
											Ces photos ne sont pas anciennes et ce n'est pas dans un pays opprimé
											C'est un grand hôpital. En fait, c'est un grand CHU au Nigéria.
											Et cette photo-là a moins d'un an, prise dans une salle d'opération.
											Voilà le matériel de stérilisation au Nigeria.
											Vous vous souvenez de tout ce pétrole?
											Oui, je suis désolé si ça rend certains d'entre vous malades, mais
											mais il faut que vous voyez ça. C'est le sol, vous voyez?
											Vous pouvez dire que c'est en partie un problème d'éducation.
											Vous pouvez dire que c'est un problème d'hygiène. Je ne dis pas que c'est à cause de la pauvreté.
											Ce que je veux dire, c'est que la vaccination ne nous suffit pas,
											le paludisme, le sida, parce que je veux être soigné
											dans un hôpital digne de son nom si quelque chose m'arrive là-bas.
											En fait, quand je commence à chercher des soutiens en disant
											""Hep! Vous, les cardiologues aux Etats-Unis,
											pouvez-vous venir chez moi et faire une mission?""
											Je veux qu'ils pensent, , ""Oui, il y a de l'espoir.""
									","
											I think it's quite significant. This is where they go.
											These are not old pictures and these are not from some downtrodden —
											this is a major hospital. In fact, it's from a major teaching hospital in Nigeria.
											Now that is less than a year old, in an operating room.
											That's sterilizing equipment in Nigeria.
											You remember all that oil?
											Yes, I'm sorry if it upsets some of you, but
											I think you need to see this. That's the floor, OK?
											You can say some of this is education.
											You can say it's hygiene. I'm not pleading poverty.
											I'm saying we need more than just, you know, vaccination,
											malaria, AIDS, because I want to be treated
											in a proper hospital if something happens to me out there.
											In fact, when I start running around saying,
											""Hey, boys and girls, you're cardiologists in the U.S.,
											can you come home with me and do a mission?""
											I want them to think, ""Well there's some hope.""
									","
											bence cok onemli. Hastalar nereye giderler?
											Bunlar eski resimler ya da cok fakir ve ezilmislerin resimleri degil
											bu buyuk bir hastane. Aslinda, bu Nijerya'daki buyuk akademik hastanelerden biri
											1 yildan kisa bir sure once, bir ameliyathane
											Bu Nijeryada bir sterilizasyon makinasi
											bu yagi hatirladiniz mi?
											Evet, bu resimlerle bazilarinizin keyfinizi kacirdiysam kusura bakmayin
											Bence, bunu gormelisiniz. Bu zemin. Tamam mi?
											Sunu soyleyebiliriniz bu konu egitimle de ilgili
											Hijyen diyebilirsiniz. Ben fakirligi savunmuyorum
											Dedigim su, bizim asidan
											sitma, AIDS'ten korunmamizdan fazlasina ihtiyacimiz var. Ben tedavi edilmek istiyorum
											uygun bir hastanede eger basima orada birsey gelirse
											Aslinda, kosusturmaya ve etrafimdakilere
											beyler ve hanimlar siz ABD'de kardiyoloji uzmanisiniz demeye basladigimda
											benimle ulkeme gelip onemli bir hizmet verir misiniz? diye sordugumda
											onlarin ""bir umut var"" diye dusunmelerini istiyorum
									","
											Ich behaupte, ziemlich bedeutende. Hier gehen sie hin.
											Das sind keine alten Fotos und sie kommen nicht aus irgendeinem Provinzloch –
											das ist ein riesiges Krankenhaus. Es ist ein riesiges Lehrkrankenhaus in Nigeria.
											Das Foto ist nicht einmal ein Jahr alt, und zeigt einen OP-Raum.
											So sterilisiert man in Nigeria.
											Erinnern Sie sich an das ganze Öl?
											Ja, es tut mir leid, wenn einige von Ihnen jetzt schockiert sind,
											aber Sie müssen sich das anschauen. Das ist der Fußboden.
											Einiges davon kann man auf die Ausbildung schieben.
											Einiges davon ist Hygiene. Ich schiebe nicht alles auf die Armut.
											Ich sage aber, wir brauchen mehr als nur Impfungen,
											Malaria- und AIDS-Behandlungen, weil ich in einem richtigen Krankenhaus
											behandelt werden möchte, wenn mir da draußen etwas passiert.
											Als ich anfing, den Leuten zu erzählen:
											""Hey, Mädels und Jungs, ihr seid Kardiologen in den USA,
											könnt ihr mit mir kommen und eine Mission erfüllen?""
											Ich möchte, dass sie denken, ""Es gibt immerhin etwas Hoffnung.""
									","
											Yo creo que es bastante significativo. Aquí es donde van.
											No son fotos antiguas, y ni son de ningún tugurio...
											se trata de un hospital importante. Son de un hospital escuela importante en Nigeria.
											Ésta es de hace menos de un año, en una sala de operaciones.
											Ese es un equipo esterilizador en Nigeria.
											¿Recuerdan todo ese petróleo?
											Si, lo siento si les afecta a algunos de ustedes, pero
											creo que tienen que ver esto. Ése es el piso, ¿de acuerdo?
											Pueden decir que parte de esto es educación.
											Pueden decir que es higiene. No estoy usando la pobreza como excusa.
											Estoy diciendo que necesitamos más que, ya saben, vacunas,
											malaria, SIDA, porque quiero que me traten
											en un hospital adecuado si me paso algo.
											De hecho, cuando empiezo a correr por ahí diciendo
											""hey, chicos y chicas, ustedes son cardiólogos en los Estados Unidos,
											¿pueden venir a casa conmigo y cumplir una misión?
											Quiero que piensen, ""Bueno, hay alguna esperanza"".
									",A hospital tour in Nigeria,Seyi Oyesola,14:23,"activism,design,health,health care,invention,public health,technology"
