en,pt,fr,title,speaker,duration,tags
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											As a lover of human anatomy,
											I'm so excited that we're finally
putting our bodies at the center of focus.
											Through practices
such as preventive medicine,
											patient empowerment
											and self-monitoring —
											down to now obsessing
over every single step we take in a day.
											All of this works to promote
											a healthy connection
between ourselves and our bodies.
									","
											Como admiradora da anatomia humana,
											sinto-me muito entusiasmada
por, finalmente,
											termos posto o nosso corpo
no centro das atenções
											Através de práticas
como a medicina preventiva,
											a decisão do doente
											e a automonitorização
											— hoje práticas obsessivas
em todos os passos que damos num dia —
											tudo isso contribui
											para uma relação mais saudável
entre nós e o nosso corpo.
									","
											En tant qu'amoureuse 
de l'anatomie humaine,
											cela m'enthousiasme que nous placions
enfin notre corps
											au centre de notre attention.
											À travers des pratiques 
comme la médecine préventive,
											la responsabilisation du patient,
											et l'auto-surveillance —
											jusqu'à même notre obsession
pour tous les pas accomplis par jour.
											Tout cela promeut
											un lien sain 
entre nous-même et notre corps.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											Despite all this focus
on the healthy self,
											general public knowledge
of the anatomical self is lacking.
											Many people don't know
the location of their vital organs,
											or even how they function.
											And that's because human anatomy
											is a difficult and time-intensive
subject to learn.
									","
											Apesar de toda esta atenção
quanto a um ser saudável,
											o grande público tem muita falta
de conhecimentos anatómicos.
											Muita gente não conhece
a localização dos órgãos vitais
											nem sequer como é que eles funcionam.
											Isto porque a anatomia humana
											é um assunto difícil e moroso de aprender.
									","
											Malgré toute cette attention 
à la santé,
											le grand public a une méconnaissance
de l'anatomie.
											Peu savent où se trouvent 
leurs organes vitaux,
											ni même comment ils fonctionnent.
											Et c'est parce que l'anatomie humaine
											est un sujet difficile 
et long à maîtriser.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											How many of you here
made it through anatomy?
											Wow, good —
											most of you are in medicine.
											I, like you, spent countless hours
memorizing hundreds of structures.
											Something no student of anatomy
could do without the help of visuals.
											Because at the end of the day,
											whether you remember
every little structure or not,
											these medical illustrations are what
makes studying anatomy so intriguing.
											In looking at them,
											we're actually viewing
a manual of our very selves.
									","
											Quantos aqui conseguiram
passar em anatomia?
											Uau! Muito bem,
											a maior parte andou em medicina.
											Tal como vocês, passei horas infindáveis
a decorar centenas de estruturas,
											uma coisa que nenhum estudante de anatomia
podia fazer sem a ajuda de desenhos.
											porque, afinal de contas,
											quer nos lembremos ou não
de todas as pequenas estruturas,
											aquelas ilustrações de medicina
											são o que torna muito intrigante
o estudo da anatomia.
											Ao olhar para elas,
											estamos a observar
um manual de nós próprios.
									","
											Combien d'entre vous 
en ont retenu quoi que ce soit ?
											Waouh, très bien —
											vous êtes pour la plupart
en médecine.
											J'ai moi aussi passé d'innombrables heures
à mémoriser des centaines de structures.
											Chose qu'aucun étudiant d'anatomie 
n'arrive à faire sans l'aide d'images.
											Parce qu'après tout,
											que vous vous souveniez ou non
de la moindre structure,
											ce sont ces illustrations médicales qui 
en rendent l'étude si fascinante.
											En les regardant,
											nous regardons en fait un manuel
de nous-mêmes.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											But what happens when we're done studying?
											These beautiful illustrations
are then shut back
											into the pages of a medical textbook,
											or an app,
											referenced only when needed.
											And for the public,
											medical illustrations
may only be encountered passively
											on the walls of a doctor's office.
									","
											Mas que acontece quando
deixamos de estudar?
											Aquelas belas ilustrações
ficam encerradas
											nas páginas dum manual de medicina,
											ou duma aplicação,
											a que só recorremos quando necessário.
											Para o público,
											as ilustrações de medicina
só se encontram passivamente
											nas paredes do gabinete de um médico.
									","
											Mais que se passe-t-il 
quand on a fini d'étudier ?
											Nous refermons ces belles illustrations
											dans les pages d'un manuel médical,
											ou d'une appli,
											n'y revenant que par nécessité.
											Et pour le public,
											il ne les rencontre que passivement
											sur les murs d'un cabinet médical.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											From the beginnings of modern medicine,
											medical illustration,
											and therefore anatomy,
											have existed primarily within
the realm of medical education.
											Yet there's something fascinating
happening right now.
											Artists are breaking anatomy
out of the confines of the medical world
											and are thrusting it
into the public space.
											For the past nine years,
I have been cataloguing and sharing
											this rise in anatomical art
with the public —
											all from my perspective
as a medical illustrator.
									","
											Desde os inícios da medicina moderna,
											a ilustração de medicina,
e, portanto, a anatomia,
											existiu sobretudo no reino
do ensino da medicina.
											Porém, está hoje a acontecer
uma coisa fascinante.
											Os artistas estão a libertar a anatomia
do isolamento do mundo médico
											e estão a introduzi-la no espaço público.
											Nos últimos nove anos,
tenho vindo a catalogar
											e a partilhar com o público
esta ascensão da arte anatómica,
											sempre na minha perspetiva
de ilustradora de medicina.
									","
											Depuis les débuts de la médecine moderne,
											l'illustration médicale,
											et donc l'anatomie,
											ont existé principalement dans le cadre
des études de médecine.
											Pourtant il se passe quelque chose
de fascinant en ce moment.
											Des artistes sont en train de sortir
l'anatomie du monde médical
											et la propulsent dans l'espace public.
											Depuis maintenant neuf ans,
je catalogue et partage
											cette montée de l'art anatomique
avec le public —
											tout cela de mon point de vue
d'illustratrice médicale.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											But before I get into showing you
how artists are reclaiming anatomy today,
											it's important to understand
how art influenced anatomy in the past.
									","
											Mas, antes de vos mostrar
											como os artistas estão hoje
a reclamar a anatomia,
											é importante perceber como, no passado,
a arte influenciou a anatomia.
									","
											Mais avant que je vous montre comment
les artistes s'approprient l'anatomie,
											il est important de comprendre comment
l'art a influencé l'anatomie dans le passé.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
											Now, anatomy is by its
very nature a visual science,
											and the first anatomists to understand
this lived during the Renaissance.
											They relied on artists
											to help advertise their discoveries
to their peers in the public.
											And this drive to not only teach
but also to entertain
											resulted in some of the strangest
anatomical illustrations.
									","
											A anatomia, pela sua natureza,
é uma ciência visual
											e os primeiros anatomistas a perceber isso
viveram durante o Renascimento.
											Serviam-se dos artistas
											para anunciar publicamente
as suas descobertas aos seus pares.
											Essa motivação para o ensino
e também para o entretenimento
											deu origem a ilustrações anatómicas
muito estranhas.
									","
											L'anatomie est par essence 
une science visuelle,
											et les premiers anatomistes à saisir cela
vivaient pendant la Renaissance.
											Ils dépendaient des artistes
											pour les aider à présenter
leurs découvertes à leurs confrères.
											Et ce désir de non seulement enseigner
mais également de divertir
											a donné de bien étranges illustrations.
									",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
"
","
","
",The spellbinding art of human anatomy,Vanessa Ruiz,11:22,"TEDMED,art,beauty,creativity,health,history,humanity,science and art,painting,medicine,science,visualizations,human body"
