en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
											Hi.
											My name's Sarah,
											and I've been priced out
of the housing market.
											In fact,
											I'm one of the majority of my generation
											who can't afford a home.
											And in 2017, home ownership
amongst young Australians
											has fallen to the lowest level
in recorded history.
											So, foolishly or otherwise,
											I decided to build my own home.
											But the prognosis
wasn't good there, either.
											Architects cater for the one percent,
											builders are scarce,
											so service is inconsistent
and prices are high.
											The single biggest investment in my life,
											and I was amazed
how little self-determination,
											choice
											and, ultimately, control I had.
											What's more, I was doubly surprised
at how vulnerable this made me feel.
											Frankly, I felt trapped.
									","
											Hola.
											Soy Sarah,
											y me encuentro excluida
del mercado de la vivienda.
											De hecho,
											soy una, como la mayoría
de los de mi generación,
											que no puede pagar su vivienda.
											Y en 2017, la propiedad de vivienda
entre los jóvenes australianos
											ha caído al nivel más bajo de la historia.
											Entonces, tontamente o no,
											decidí construir mi propia casa.
											Pero el pronóstico tampoco era bueno.
											Los arquitectos se ocupan del 1 %,
											hay pocos constructores,
											el servicio es inconsistente
y los precios son altos.
											La mayor inversión en mi vida,
											y lo extraordinario era ver 
la poca autodeterminación,
											opciones
											y, en última instancia, 
control, que tenía.
											Además, me sorprendió doblemente
lo vulnerable que esto me hizo sentir.
											Francamente, me sentí atrapada.
									","
											Selam.
											Adım Sarah
											ve ben de fiyatları yüzünden
ev alamıyorum.
											Aslında
											neslimin çoğunluğu, benim gibi
											yani ev alabilecek paraya sahip değil.
											2017'de, ev sahibi 
Avustralyalıların sayısı
											yazılı tarihin en düşük
seviyesine indi.
											Aptallıktan ya da 
başka sebeplerden
											kendi evimi inşa etmeye
karar verdim.
											Ama bu teşebbüsün öngörüsü
pek iyi gözükmüyordu.
											Mimarlar %1'lik kesime 
hitap ediyor
											müteahhitler sayıca az
											hizmetler tutarsız ve
fiyatları yüksek.
											Bu hayatımın en büyük
yatırımı olacaktı.
											Buna rağmen ne kadar az 
hür irademin,
											seçeneğimin
											ve kontrolümün olduğunu 
görmek beni şaşırtmıştı.
											Dahası, kendimi savunmasız hissederken
görmek, beni daha da şaşırtmıştı.
											Açıkcası, köşeye kıstırılmış hissettim.
									","
											Bonjour.
											Je m'appelle Sarah
											et j'ai été exclue du marché
immobilier : pas assez riche.
											En fait,
											je fais partie de la majorité
de ma génération
											qui n'a pas les moyens
d'acheter un logement.
											Et en 2017, le nombre de jeunes
australiens étant propriétaires
											est tombé au niveau
le plus bas de son histoire.
											Alors, bêtement ou pas,
											j'ai décidé de construire
ma propre maison.
											Mais le pronostic
n'était pas bon là non plus.
											Les architectes ne s'occupent
que des plus riches,
											les constructeurs se font rares,
											donc le service est inégal
et les prix sont élevés.
											Le plus gros investissement de ma vie
											et j'étais surprise du peu
d'autodétermination,
											des choix limités
											et donc du manque de contrôle que j'avais.
											Par ailleurs, j'étais
encore plus surprise de voir
											à quel point je me sentais vulnérable.
											Honnêtement, je me sentais piégée.
									",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
","
","
","
",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
											So, I reflected on this
for quite some time.
											And I realized
											what I wanted was democratized
design and construction.
											And that led to me asking
one very simple question:
											What is building a house?
											What is it?
											Well, it turns out that building a house
											is making a series of decisions,
some with physical consequences,
											within a defined set of parameters.
											Now, having worked in software
applications for some time now,
											this all sounded very familiar to me.
											I also couldn't understand
why we build on-site.
											No other major assembly in our lives
is constructed like this.
											Your car doesn't come to you in pieces
											with an extra 10 percent just in case,
											to be assembled at the mercy
of the elements.
											So why should your house?
									","
											Entonces, reflexioné sobre esto
durante bastante tiempo
											y después me di cuenta
											de que quería un diseño
y una construcción democratizados.
											Y eso me llevó
a preguntar algo muy simple:
											¿Qué significa construir una casa?
											¿Qué es?
											Bueno, resulta que construir una casa
											es tomar una serie de decisiones,
algunas con consecuencias físicas,
											dentro de un conjunto definido
de parámetros.
											Y, habiendo trabajado en aplicaciones
de software desde hace un tiempo,
											todo esto me sonaba muy familiar.
											Tampoco podía entender por qué 
construimos en el sitio propio.
											Ningún otro ensamble importante 
en nuestras vidas está construido así.
											Los autos no vienen en piezas
											con un 10 % adicional por si acaso,
											para ser montado a merced del clima.
											Entonces, ¿por qué
deberían serlo nuestras casas?
									","
											Uzunca bir süre bu durum 
üzerinde düşündüm.
											Şunu fark ettim.
											Aslında demokratikleşmiş
tasarım ve inşaatı arzuluyordum.
											Bu da beni şu basit soruya yöneltti:
											Bir evi inşa etmek ne demek?
											Nedir?
											Bir evin inşası aslında
											belirli değişkenlerin sınırları içinde,
fiziki sonuçları olabilecek
											kararların alınmasından oluşuyor.
											Bir zamandır yazılım sektöründe
çalıştığım için,
											bu durum bana oldukça tanıdık geldi.
											Ayrıca arsanın üzerinde niye 
inşaat yapıldığını da anlamadım.
											Hayatımızda önemi olan aletlerin
hiçbiri böyle bir araya getirilmiyordu.
											Araba sana parçalar hâlinde
											ne olur ne olmaz diye
%10 fazla parçayla gelmiyor.
											Hava koşullarının insafına 
kalarak bir araya da getirilmiyor.
											Eviniz niye böyle yapılsın?
									","
											Donc, j'y ai réfléchi
pendant un bon moment.
											Et j'ai réalisé
											que je voulais démocratiser la conception
et la construction de logements.
											Et j'en suis donc arrivée à me poser
une question très simple :
											qu'est-ce que c'est
que de construire une maison ?
											En quoi cela consiste-t-il ?
											Et bien, il s'avère
que construire une maison,
											c'est prendre une série de décisions, 
avec parfois des conséquences matérielles,
											le tout au sein d'un ensemble
défini de paramètres.
											Alors, travaillant dans le domaine
des logiciels depuis quelque temps,
											tout cela m'a semblé très familier.
											Je n'arrivais pas non plus à comprendre
pourquoi on construit sur place.
											Aucun autre assemblage majeur
dans notre vie
											n'est réalisé de cette manière.
											Vous ne recevez pas votre voiture en kit
											avec 10% es pièces en plus, au cas où,
											à assembler à la merci des imprévus.
											Donc pourquoi est-ce le cas
pour votre maison ?
									",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
","
","
","
",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
											So I built a computer game.
											A game that allows you to design your home
											and have it delivered to you.
											A game that puts the home builder
											back at the center of the largest
purchase in their life,
											elevating them from spectator to player.
											A game with full visibility of the costs
and environmental impact
											of each new attribute you add.
											Using modular components,
players select items from their library
											and drag them into their world.
											Each item, be it a wall, a solar battery
or even an armchair,
											contains all of the information
for the system to calculate costs,
											environmental impact
											and even a happiness tally for the player.
									","
											Así que construí un videojuego.
											Un juego que les permite diseñar su casa,
											y luego se las envía.
											Un juego que pone al constructor de casas
											en el centro de la compra
más grande de su vida,
											elevándolo de ser
espectador a ser jugador.
											Un juego con plena visibilidad
de los costos e impacto ambiental
											de cada nuevo atributo que agreguen.
											Usando componentes modulares,
los jugadores eligen de su biblioteca
											y traen los objetos a su mundo.
											Cada elemento, ya sea una pared,
una batería solar o incluso un sillón,
											tiene toda la información para que 
el sistema calcule los costos,
											impacto medioambiental
											e incluso un contador de 
felicidad para el jugador.
									","
											Bu yüzden bir bilgisayar
oyunu tasarladım.
											Oyun, evinizi tasarlamaya
											ve evin size nakil edilmesine yarıyor.
											Oyun fahri ev sahibini
											hayatlarının en büyük alışverişinin 
başına geçiriyor.
											Onu izleyiciden oyuncu
konumuna yüceltiyor.
											Oyunda, binaya eklenen her özelliğin,
fiyata ve çevreye etkisi
											bütün çıplaklığıyla gösteriliyor.
											Oyuncular kütüphaneden seçtikleri 
modüler bileşenleri kullanarak
											dünyalarına şekil veriyorlar.
											Her öğenin, duvar olsun, 
güneş pili ya da koltuğun
											bütün bilgileri kayıtlı ve 
böylece sistem fiyata etkilerini
											çevreye etkilerini
											ve hatta oyuncunun mutluluğuna
etkisini hesaplayabiliyor.
									","
											C'est ainsi que j'ai mis au point
un jeu sur ordinateur.
											Un jeu qui vous permet
de concevoir votre maison
											et que l'on vous la livre.
											Un jeu qui remet le constructeur de maison
											au centre du plus gros achat de sa vie,
											le promouvant du statut
de spectateur à celui de joueur.
											Un jeu avec une vue d'ensemble des coûts
et des impacts environnementaux
											pour chaque nouveau paramètre ajouté.
											En utilisant des modules, les joueurs
sélectionnent les articles du catalogue
											et les font glisser dans leur monde.
											Chaque article, que ce soit un mur,
une batterie solaire ou même un fauteuil,
											contient toutes les informations
nécessaires pour calculer les coûts,
											l'impact environnemental
											et même un score de bonheur
pour le joueur.
									",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
","
","
","
",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
											Eighty-three percent of home builders
said that next to cost,
											environmentally friendly features
were the most important things to them.
											So out of the gate, homes
are integrated with solar systems.
											Born green.
											Sustainable housing is often associated
with wealth and affluence,
											but that shouldn't be the case.
											In fact, truly sustainable housing
should be available to everyone
											and affordable for all.
											So, I had found a way to get
the control back that I was craving
											and give it to others.
									","
											El 83 % de los constructores de viviendas
dijeron que además del costo,
											las características ecológicas
fueron lo más importante para ellos.
											Entonces, fuera del portal las casas 
se integran con los sistemas solares.
											Nacen ecológicas.
											La vivienda sostenible suele asociarse
con la riqueza y la prosperidad,
											pero ese no debería ser el caso.
											De hecho, una vivienda verdaderamente
sostenible debería estar al alcance de todos
											y ser asequible para todos.
											Entonces, encontré una forma de 
recuperar el control que anhelaba
											y dárselo a otros.
									","
											Fahri ev sahiplerinin %83'ü
fiyatın dışında çevre dostu özelliklerin
											en çok etkilendikleri
özellikler olduğunu söylediler.
											Bu yüzden evler baştan beri
solar sistemlerle donatılı geliyorlar.
											Çevre dostu doğuyorlar.
											Sürdürülebilir konutlar çoğunlukla
zenginlik ve varlıkla ilişkilendiriliyor.
											Fakat bu sefer öyle olmayacak.
											Gerçekten sürdürülebilir konutlar,
herkese satılıyor olmalı
											ve uygun fiyatlarla satılmalı.
											Arzuladığım kontrole ulaşabilmenin
yolunu bulabilmiştim ve bu imkânı
											başkaları ile de paylaşabilmiştim.
									","
											Quatre-vingt-trois pourcent
des constructeurs disent qu'avec le coût,
											les caractéristiques écologiques
sont ce qui leur importe le plus.
											Donc dès le début, des systèmes solaires
sont intégrés aux logements.
											Ils naissent écologiques.
											Les logements durables sont souvent
associés à la richesse et l'aisance,
											mais cela ne devrait pas être ainsi.
											En fait, des logements réellement durables
devraient être disponibles pour tous
											et à un prix abordable pour tout le monde.
											Ainsi, j'avais trouvé le moyen
de récupérer ce contrôle qui me manquait
											et de l'offrir aux autres.
									",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
","
","
","
",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
"
											But something was still bugging me,
											something was still
keeping me up at night.
											What about those people
											who have genuinely no control
over where they live?
											Every hour — in the space
of your intermission —
											4,000 new homes are needed in the world.
											Wrap your head around that number.
											That's an astonishing 35 million homes
globally, every year.
											And in Australia alone,
											we have a shortfall of 250,000 dwellings.
											And in addition to that,
											we have 190,000 families
on the assisted-housing wait list;
											families in need of a home.
											Between now and 2050,
											when the global population
is set to move from today's 7.6 billion
											to tomorrow's 9.8 billion people,
											hundreds of millions of people
											will experience security, health
and safety issues.
									","
											Pero algo me seguía molestando,
											algo todavía me tenía despierta de noche.
											¿Qué pasa con esas personas
											que realmente no tienen control
sobre dónde viven?
											Cada hora, en el espacio del entreacto,
											se necesitan 4000 casas
nuevas en el mundo.
											Imaginen ese número.
											Eso es un asombroso 35 millones de 
hogares en todo el mundo, cada año.
											Y solo en Australia,
											tenemos un déficit de 250 000 viviendas.
											Además de eso,
											hay unas 190 000 familias en la lista
de espera para vivienda asistida;
											familias que necesitan un hogar.
											Entre ahora y 2050,
											cuando la población mundial
supere los 7600 millones de hoy
											hacia los 9800 millones
de personas de mañana,
											cientos de millones de personas
											experimentarán problemas
de seguridad, salud y seguridad.
									","
											Ama bir şey hâlâ
beni rahatsız ediyordu.
											Bir şey uykularımı kaçırıyordu.
											Ya yaşadıkları yer konusunda
gerçekten
											hiç kontrolü olmayan 
insanlar ne yapacaktı?
											Her saat — verdiğiniz ara
süresince —
											dünyada 4.000 ev ihtiyacı doğuyor.
											Şu sayıyı iyice düşünün.
											Bu dünya çapında yılda 
35 milyon ev anlamına geliyor.
											Sadece Avustralya'da
											250.000 konut açığımız var.
											Bunun yanı sıra
											190.000 aile yardımlı yaşam
konutu sırasında bekliyor
											bir ev ihtiyacı olan aileler.
											Şimdi ile 2050 arasında
											günümüzün 7.6 milyar olan küresel nüfusu

											yarının 9.8 milyarına ulaştığında
											yüzlerce milyon insan
											güvenlik ve sağlık
sorunları yaşayacak.
									","
											Mais une chose me tracassait encore,
											une chose me tenait encore
éveillée la nuit.
											Qu'en était-il des personnes
											qui n'ont vraiment aucun contrôle
sur l'endroit où elles vivent ?
											Rien qu'en une heure,
la durée de l'entracte,
											on recense un besoin de 4 000 logements
supplémentaires dans le monde.
											Réfléchissez bien à ce nombre.
											Ça équivaut à un total mondial faramineux
de 35 millions de logements chaque année.
											Rien qu'en Australie,
											il manque 250 000 logements.
											Et en plus de ça,
											190 000 familles sont sur liste d'attente
pour des logements sociaux ;
											des familles qui ont besoin
d'un logement.
											Entre aujourd'hui et 2050,
											où la population mondiale devrait passer
du chiffre actuel de 7,6 milliards
											au chiffre futur
de 9,8 milliards de personnes,
											des centaines de millions de personnes
											vont subir des problèmes de sûreté,
de santé et de sécurité.
									",A playful solution to the housing crisis,Sarah Murray,10:41,"architecture,gaming,homelessness,business,design,urban planning,entrepreneur"
