en,pt,tr,title,speaker,duration,tags
"
","
","
",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
											I was on a long road trip this summer,
											and I was having
a wonderful time listening
											to the amazing Isabel Wilkerson's
""The Warmth of Other Suns.""
											It documents six million black folks
fleeing the South from 1915 to 1970
											looking for a respite
from all the brutality
											and trying to get to a better
opportunity up North,
											and it was filled with stories
of the resilience and the brilliance
											of African-Americans,
											and it was also really hard to hear
all the stories of the horrors
											
and the humility,
and all the humiliations.
											It was especially hard to hear
about the beatings and the burnings
											and the lynchings of black men.
											And I said, ""You know,
this is a little deep.
											I need a break. I'm going
to turn on the radio.""
											I turned it on, and there it was:
											Ferguson, Missouri,
											Michael Brown,
											18-year-old black man,
											unarmed, shot by a white police officer,
laid on the ground dead,
											blood running for four hours
											while his grandmother and little children
and his neighbors watched in horror,
											and I thought,
											here it is again.
											This violence, this brutality
against black men
											has been going on for centuries.
											I mean, it's the same story.
It's just different names.
											It could have been Amadou Diallo.
											It could have been Sean Bell.
											It could have been Oscar Grant.
											It could have been Trayvon Martin.
									","
											Este verão, fiz uma grande viagem 
por estrada
											e passei um tempo maravilhoso a ouvir
											o espantoso ""The Warmth of Other Suns"" 
de Isabel Wilkerson.
											Documenta a fuga 
de seis milhões de negros do sul
											entre 1915 e 1970,
											à procura de alívio de toda a brutalidade
											e a tentar arranjar 
melhores oportunidades no norte.
											Está cheio de histórias 
da resistência e do fulgor
											dos afro-americanos.
											Era difícil ouvir todas as histórias
											dos horrores, da humildade 
e das humilhações.
											Era difícil sobretudo ouvir falar 
dos espancamentos e incêndios
											e dos linchamentos dos negros.
											E eu disse:
											""Isto é muito profundo,
											""preciso de uma pausa, 
vou ligar a telefonia"".
											Liguei-a e lá estava:
											Ferguson, no Missouri,
											Michael Brown,
											um negro de 18 anos,
											desarmado, baleado por um polícia branco,
estendido morto no chão,
											a esvair-se em sangue durante quatro horas
											enquanto a avó, crianças e vizinhos 
observavam horrorizados.
											E eu pensei:
											""Voltamos ao mesmo"".
											Esta violência, esta brutalidade 
contra os negros
											existe há séculos.
											É sempre a mesma história, 
só com nomes diferentes.
											Podia ter sido Amadou Diallo,
											podia ter sido Sean Bell,
											podia ter sido Oscar Grant,
											podia ter sido Trayvon Martin.
									","
											Bu yaz uzun bir yolculuk yaptım
											ve Isabel Wilkerson'ın harika eseri
											""The Warmth of Other Suns"" 
(Başka Güneşlerin Sıcaklığı)'ını
											dinlerken mükemmel zaman geçirdim.
											1915 ile 1970 arasında altı milyon
siyahinin güneyden kaçışını,
											tüm zulümden sonra bir soluklanma

											ve kuzeyde daha iyi olanaklar elde etmeye
çalışmalarını yazıya dökmüştü.
											Afrikalı Amerikanların dirençli ve parlak
											hikâyeleriyle doluydu ve aynı zamanda
											tüm dehşet verici hikâyeleri,
											tevazuyu ve aşağılamaları duymak
oldukça zordu.
											Özellikle de dayaklar, yakmalar ve
											siyahi insanların linç edilmesi.
											Dedim ki, ""Bilirsin bu biraz derin.
											Ara vermem gerek. Radyoyu açacağım.""
											Radyoyu açtım ve işte ordaydı:
											Ferguson, Missouri,
											Michael Brown,
											18 yaşındaki siyah adam,
											silahsız, beyaz polis tarafından vurulmuş,
kendinden geçmiş hâlde
											dört saattir kanı akıyordu.
											Büyükannesi, küçük çocukları ve komşuları
korku içinde izliyorlardı.
											Düşündüm ki,
											yine aynı şey.
											Siyahilere karşı bu şiddet, vahşet
											yüzyıllardır devam ediyor.
											Demek istediğim, aynı hikâye.
Yalnızca farklı isimlerle.
											Amadou Diallo olabilirdi.
											Sean Bell olabilirdi.
											Oscar Grant olabilirdi.
											Trayvon Martin olabilirdi.
									",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
","
","
",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
											This violence, this brutality,
											is really something that's part
of our national psyche.
											It's part of our collective history.
											What are we going to do about it?
											You know that part of us that still
crosses the street,
											locks the doors,
											clutches the purses,
											when we see young black men?
											That part.
									","
											Esta violência, esta brutalidade,
											é uma coisa que faz parte 
da nossa psique nacional.
											Faz parte da nossa história coletiva.
											Que vamos fazer quanto a isto?
											Vocês sabem que uma parte de nós mesmos
ainda atravessa a rua,
											tranca as portas,
											corre as persianas,
											quando vemos jovens negros?
											Essa parte...
									","
											Bu şiddet, bu vahşet
											gerçekten bizim milli ruhumuzun
bir parçası.
											Ortak tarihimizin bir parçası.
											Bununla ilgili ne yapacağız?
											Bilirsiniz bir kısmımız hâlen genç siyahi
adamlar gördüğünde,
											yolun karşısına geçiyor,
											kapıları kilitliyor,
											çantasını kontrol ediyor, değil mi?
											O kısım.
									",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
","
","
",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
											I mean, I know we're not
shooting people down in the street,
											but I'm saying that the same
stereotypes and prejudices
											that fuel those kinds of tragic incidents

											are in us.
											We've been schooled in them as well.
											I believe that we can stop
these types of incidents,
											these Fergusons from happening,
											by looking within
and being willing to change ourselves.
									","
											Sei que não andamos 
a alvejar pessoas na rua,
											mas afirmo que os mesmos 
estereótipos e preconceitos
											que alimentam este tipo 
de incidentes trágicos
											estão dentro de nós.
											Também fomos criados com eles.
											Acredito que podemos acabar 
com este tipo de incidentes,
											impedir que aconteçam estes Fergusons,
											olhando para nós mesmos 
e estando dispostos a mudar.
									","
											Yani, sokakta insanları
vurmadığımızı biliyorum
											ama içimizde bu tür olayları
ateşlemeye neden olan
											ön yargılar ve klişelerinde
											aynı şey olduğunu söylüyorum.
											Bu şekilde bir eğitim aldık.
											İnanıyorum ki bu tür vakaları,
											bu Ferguson olaylarını,
											içinden bakarak ve kendimizi değiştirmek
isteyerek durdurabiliriz.
									",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
","
","
",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
											So I have a call to action for you.
											There are three things that I want
to offer us today to think about
											as ways to stop Ferguson
from happening again;
											three things that I think will help us
											reform our images of young black men;
											three things that I'm hoping
will not only protect them
											but will open the world
so that they can thrive.
											Can you imagine that?
											Can you imagine our country
embracing young black men,
											seeing them as part of our future,
giving them that kind of openness,
											that kind of grace we give
to people we love?
											How much better would our lives be?
How much better would our country be?
									","
											Por isso, faço-vos um apelo à ação.
											Há três coisas que gostava de vos propor 
hoje para refletirem
											como formas de impedir 
que voltem a acontecer Fergusons:
											três coisas que acho que nos podem ajudar
											a alterar a nossa imagem de jovens negros,
											três coisas que, espero, os protegerão
											mas também abrirão o mundo,
											para que eles possam prosperar.
											São capazes de imaginar isso?
											Conseguem imaginar o nosso país 
a aceitar os jovens negros
											considerando-os como 
uma parte do nosso futuro,
											dando-lhes a abertura, a graça 
que damos às pessoas que amamos?
											Como não seriam melhores as nossas vidas?
											Como não seria melhor o nosso país?
									","
											Sizi harekete geçmeye çağırıyorum.
											Ferguson'un tekrar yaşanmamasını
düşünmemiz adına
											bugün bize üç şey önermek istiyorum;
											siyahiler hakkında görüşlerimizi
düzeltmek için
											bize yardımcı olabilecek üç şey.
											Sadece onların korunmasını değil
aynı zamanda dünyaya açılarak
											gelişebileceklerini umduğum üç şey.
											Bunu hayal edebiliyor musunuz?
											Ülkemizin genç siyahileri kucakladığını,
geleceğin parçası
											olarak görüldüklerini,
bu şeffaflığın verildiğini,
											sevdiğimiz insanlara bu lütfu vermeyi
hayal edebiliyor musunuz?
											Hayatlarımız ne kadar daha iyi olurdu?
Ülkemiz ne kadar kadar iyi olurdu?
									",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
","
","
",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
"
											Let me just start with number one.
											We gotta get out of denial.
											Stop trying to be good people.
											We need real people.
											You know, I do a lot of diversity work,
											and people will come up to me
at the beginning of the workshop.
											They're like, ""Oh, Ms. Diversity Lady,
we're so glad you're here"" —
											(Laughter) —
											""but we don't have a biased bone 
in our body.""
											And I'm like, ""Really?
											Because I do this work every day,
and I see all my biases.""
									","
											Vou começar pelo número um.
											Temos que sair da negação.
											Precisamos de deixar 
de tentar ser boas pessoas.
											Precisamos de pessoas reais.
											Eu faço um trabalho muito diversificado,
											as pessoas vêm ter comigo 
no início da ""workshop"" e dizem:
											""Mrs. Diversity Lady, 
ainda bem que está aqui...
											(Risos)
											""... mas não temos um único osso 
preconceituoso no nosso corpo"".
											E eu: ""A sério?
											""Porque eu faço este trabalho 
todos os dias
											""e vejo todos os meus preconceitos"".
									","
											Bir numara ile başlayayım.
											İnkar etmeyi bırakmalıyız.
											İyi insan olmaya çalışmayı durdurmalıyız.

											Gerçek insanlara ihtiyacımız var.

											Birçok farklılık çalışması yaptım,
											insanlar seminerin başında gelip
diyecekler ki;
											""Bayan Farklılık, burada olduğunuz için
çok memnunuz"" —
											(Kahkahalar) —
											""ama vücudumuzda ön yargılı kemik yok""
											Diyorum ki, ""Gerçekten mi?
											Çünkü her gün bu işi yapıyorum ve
bütün ön yargılarımı görüyorum.""
									",How to overcome our biases? Walk boldly toward them,Vernā Myers,17:49,"TEDx,inequality,race,social change,society,diversity"
