en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
											There's actually a major health crisis today
											in terms of the shortage of organs.
											The fact is that we're living longer.
											Medicine has done a much better job
											of making us live longer,
											and the problem is, as we age,
											our organs tend to fail more,
											and so currently
											there are not enough organs to go around.
											In fact, in the last 10 years,
											the number of patients requiring an organ has doubled,
											while in the same time,
											the actual number of transplants has barely gone up.
											So this is now a public health crisis.
									","
											Hoy en día hay una crisis de salud importante
											en cuanto a la escasez de órganos.
											El hecho es que estamos viviendo más tiempo.
											La medicina ha hecho un gran trabajo
											y ahora vivimos más.
											Pero el problema es que al envejecer
											los órganos tienden a fallar.
											Por eso actualmente
											no hay suficientes órganos.
											De hecho, en la última década,
											se ha duplicado la cantidad de pacientes que necesitan órganos
											y en el mismo tiempo
											la cantidad real de trasplantes sólo aumentó ligeramente.
											Y ahora hay una crisis de la salud pública.
									","
											Há uma grande crise de saúde hoje em dia
											em termos de escassez de órgãos.
											O facto é que estamos a viver mais tempo.
											A medicina tem feito um trabalho
cada vez melhor
											em fazer-nos viver mais.
											O problema é que,
à medida que envelhecermos,
											os nossos órgãos tendem a falhar mais.
											E, frequentemente,
não há órgãos suficientes.
											De facto, nos últimos 10 anos,
											duplicou o número de doentes
à espera de órgãos,
											enquanto, ao mesmo tempo,
											o número real de transplantes mal cresceu.
											Então agora isto é
uma crise de saúde pública.
									","
											Günümüzde, organ yokluğu nedeniyle
											ciddi bir sağlık hizmeti krizi yaşamaktayız.
											Gerçek şu ki, daha uzun yaşıyoruz.
											Tıp, bizleri daha uzun hayatta tutma konusunda
											oldukça başarılı.
											Ama sorun şu ki, yaşlanırken,
											organlarımızın yetmezliğe girme ihtimali de artıyor.
											Ve şu anda
											ortalıkta yeteri kadar organ yok.
											Aslında, geçtiğimiz 10 yıl içinde,
											organa ihtiyacı olan hastaların sayısı iki kat artarken,
											yapılan organ nakil ameliyatlarının
											sayısı çok az miktarda arttı.
											Şu anda bu bir halk sağlığı krizi durumunda.
									","
											Nous vivons en ce moment une crise sanitaire majeure
											en ce qui concerne le manque d'organes
											Nous vivons plus longtemps.
											La médecine a fait d'énormes progrès
											et nous fait vivre plus longtemps
											Le problème est que, alors que nous vieillissons,
											nos organes cessent de fonctionner plus souvent.
											Et donc, en ce moment,
											il n'y a simplement pas assez d'organes pour tous.
											De fait, ces 10 dernières années
											le nombre de patients nécessitant un organe a doublé
											alors que pendant cette même période
											le nombre de transplantations a à peine augmenté.
											C'est donc maintenant une crise sanitaire.
									","
											Heute steckt das Gesundheitswesen wegen
											Mangel an Organen in einer Krise.
											Fakt ist, dass wir länger leben.
											Die Medizin leistet bessere Arbeit und
											lässt uns damit länger leben.
											Leider neigen unsere Organe im
											Alter häufiger zum Versagen.
											Und im Moment
											sind nicht genügend Organe im Umlauf.
											So hat sich in den letzten 10 Jahren
											die Zahl der Patienten, die ein Organ benötigen,
											verdoppelt, während die Zahl
											faktisch vorhandener Transplantate kaum gestiegen ist.
											Deshalb herrscht eine Krise im Gesundheitswesen.
									",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
","
","
","
","
","
",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
											So that's where this field comes in
											that we call the field of regenerative medicine.
											It really involves many different areas.
											You can use, actually, scaffolds,
											biomaterials —
											they're like the piece of your blouse or your shirt —
											but specific materials you can actually implant in patients
											and they will do well and help you regenerate.
											Or we can use cells alone,
											either your very own cells
											or different stem cell populations.
											Or we can use both.
											We can use, actually, biomaterials
											and the cells together.
											And that's where the field is today.
									","
											Ahí es donde entra en juego este campo
											que llamamos medicina regenerativa.
											En realidad abarca muchas áreas diferentes.
											Se pueden usar matrices
											biomateriales
											que son como el material de una blusa o camisa
											pero diseñados específicamente para implantes en pacientes;
											funcionan bien y ayudan a la regeneración.
											O se puede usar células solas
											ya sean las de uno mismo
											o distintas poblaciones de células madre.
											O se puede usar ambas;
											en realidad se puede usar biomateriales
											junto con células.
											Ese es el estado de situación hoy.
									","
											É aqui que entra um campo
											a que chamamos medicina regenerativa.
											Isto envolve muitas áreas diferentes.
											Podem usar-se matrizes
de suporte extracelular,
											biomateriais
											— são como um pedaço
duma blusa ou duma camisa —
											mas materiais específicos
que se podem implantar em doentes
											e que serão bem sucedidos
e ajudarão à regeneração.
											Ou podemos utilizar apenas as células,
											tanto as vossas células
											como populações diferentes
de células estaminais.
											Ou podemos utilizar ambas as coisas.
											Podemos utilizar biomateriais
e as células, em conjunto.
											É aqui que estamos hoje, neste campo.
									","
											İşte, rejeneratif tıp dediğimiz bu bilim dalı da
											burada devreye giriyor.
											Çok farklı alanları içinde barındırıyor.
											Aslında, iskelet yapılar,
											biyomalzemeler kullanabilirsiniz —
											üzerinizdeki gömleğin bir parçası gibi görünen malzemeler bunlar—
											ama hastalara implante edebileceğiniz özel malzemeler
											ki bunlar organları yeniden oluşturarak hastaları iyileştirebilir.
											Veya hücreleri tek başına kullanabiliriz,
											bunlar sizin hücreleriniz de olabilir,
											veya başka kök hücre grupları da olabilir.
											Ya da her ikisini birden kullanabiliriz;
											hatta biyomalzemelerle hücreleri
											bir arada da kullanabiliriz.
											Ve, bugün bu alanın geldiği nokta burası.
									","
											Nous cherchons à la résoudre,
											à travers ce domaine que nous appelons la médecine régénératrice.
											Ce domaine comporte de nombreux sujets.
											Par exemple on peut utiliser des échafaudages
											des biomatériaux
											qui sont un peu comme un morceau de votre veste ou de votre chemise
											mais faits de biomatériaux que l'on peut implanter dans le patient
											et qui seront acceptés par le corps et pourront régénérer des tissus.
											Nous pouvons également utiliser uniquement des cellules,
											soit vos propres cellules
											soit des groupes différents de cellules souches.
											Nous pouvons également combiner ces deux types;
											par exemple des biomatériaux
											et des cellules en même temps
											et c'est là que ce domaine s'arrête aujourd'hui.
									","
											Hier kommt das Gebiet, das wir als
											regenerative Medizin bezeichnen, ins Spiel.
											Es umfasst viele verschiedene Felder.
											Man kann etwa Gerüste oder
											Biomaterialien verwenden –
											sie sind wie ein Stück Bluse oder Hemd – bestehen
											aber aus Materialien, die sich Patienten einsetzen lassen,
											Sie werden Ihnen gut tun und bei der Regeneration helfen.
											Wir können auch Zellen allein benutzen,
											entweder Ihre eigenen Zellen
											oder andere Stammzellenpopulationen.
											Oder beides zusammen;
											Wir können auch Biomaterialien
											und Zellen zusammen benutzen.
											Und da stehen wir heute.
									",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
","
","
","
","
","
",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
											But it's actually not a new field.
											Interestingly, this is a book
											that was published back in 1938.
											It's titled ""The Culture of Organs.""
											The first author, Alexis Carrel, a Nobel Prize winner.
											He actually devised some of the same technologies
											used today for suturing blood vessels,
											and some of the blood vessel grafts we use today
											were actually designed by Alexis.
											But I want you to note his co-author:
											Charles Lindbergh.
											That's the same Charles Lindbergh
											who actually spent the rest of his life
											working with Alexis
											at the Rockefeller Institute in New York
											in the area of the culture of organs.
									","
											Pero no es un campo nuevo.
											Curiosamente, este es un libro
											publicado en 1938.
											Se titula ""La cultura de los órganos"".
											El primer autor, Alexis Carrel, es ganador del Premio Nobel.
											En realidad ideó algunas de las mismas tecnologías
											usadas hoy para suturar vasos sanguíneos.
											Y algunos de los gráficos de vasos sanguinos actuales
											fueron diseñados por Alexis.
											Pero quiero que se fijen en el co-autor:
											Charles Lindbergh.
											Es el mismo Charles Lindbergh
											que pasó el resto de su vida
											trabajando con Alexis
											en el Instituto Rockefeller de Nueva York
											en la cultura de órganos.
									","
											Mas, na verdade, não é um campo novo.
											Curiosamente, este é um livro
que foi publicado em 1938.
											Intitula-se ""A cultura de órgãos.""
											O primeiro autor, Alexis Carrel,
vencedor do prémio Nobel.
											Ele intuiu algumas das mesmas tecnologias
											utilizadas hoje para suturar
vasos sanguíneos.
											E alguns dos enxertos de vasos sanguíneos
que utilizamos hoje em dia
											foram concebidos por Alexis.
											Mas quero que tomem nota deste coautor:
											Charles Lindbergh.
											É o mesmo Charles Lindbergh
											que passou o resto da vida
a trabalhar com Alexis
											no Rockefeller Institute em Nova Iorque
											na área da cultura de órgãos.
									","
											Ama aslında bu yeni bir alan değil.
											İlginçtir ki, bu kitap
											taa 1938 yılında yayınlanmış.
											Adı ""Organ Kültürleri"".
											Yazarlardan ilki, Alexis Carrel, bir Nobel Ödülü sahibi.
											Kan damarlarını dikmek için, günümüzde halen
											kullanılmakta olan bir teknoloji geliştirdi.
											Ve günümüzde bizim kullandığımız bazı kan damarı
											aslında Alexis tarafından tasarlanmıştı.
											Ama onunla birlikte kitabı yazan ikinci kişiye dikkat etmenizi istiyorum:
											Charles Lindbergh.
											Hayatının kalan kısmını,
											New York'taki Rockefeller Enstitüsünde
											Alexis ile birlikte organ kültürleri
											üzerinde çalışarak geçiren
											Charles Lindbergh'in ta kendisi.
									","
											Mais ce n'est en fait pas un nouveau domaine.
											Voici par exemple un livre
											publié en 1938.
											Son titre est ""La culture des organes.""
											Son premier auteur, Alexis Carrel, Prix Nobel,
											a par ailleurs inventé quelques unes des technologies
											toujours utilisées à ce jour pour la suturation des vaisseaux sanguins.
											Plusieurs des méthodes de représentations des vaisseaux sanguins que nous utilisons aujourd'hui
											ont également été inventées par Alexis.
											Mais j'aimerai que vous portiez votre attention sur son co-auteur,
											Charles Lindbergh.
											C'est le même Charles Lindbergh
											qui passa le reste de sa vie
											à travailler avec Alexis
											à l'Institut Rockefeller de New York
											sur la culture d'organes.
									","
											Eigentlich ist das nichts Neues.
											Interessanterweise wurde dieses
											Buch 1938 veröffentlicht.
											Es hat den Titel ""The Culture of Organs"".
											Der erste Autor, Alexis Carrel, ist Nobelpreisträger.
											Er entwickelte einige derselben Technologien,
											mit denen man heute Blutgefäße näht.
											Und einige der Blutgefäßplantate, die wir heute benutzen,
											wurden tatsächlich von Alexis entwickelt.
											Aber ich möchte auch den Mitautor nennen:
											Charles Lindbergh.
											Derselbe Charles Lindbergh,
											der den Rest seines Lebens mit
											Alexis im Rockefeller
											Institut in New York auf dem Gebiet der
											Organkultur zusammenarbeitete.
									",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
","
","
","
","
","
",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
											So if the field's been around for so long,
											why so few clinical advances?
											And that really has to do to many different challenges.
											But if I were to point to three challenges,
											the first one is actually the design of materials
											that could go in your body
											and do well over time.
											And many advances now,
											we can do that fairly readily.
											The second challenge was cells.
											We could not get enough of your cells to grow outside of your body.
											Over the last 20 years, we've basically tackled that.
											Many scientists can now grow many different types of cells.
											Plus we have stem cells.
											But even now, 2011,
											there's still certain cells that we just can't grow from the patient.
											Liver cells, nerve cells, pancreatic cells —
											we still can't grow them even today.
											And the third challenge is vascularity,
											the actual supply of blood
											to allow those organs or tissues to survive
											once we regenerate them.
									","
											Y si el campo ha existido durante tanto tiempo:
											¿por qué hubo tan pocos avances clínicos?
											Tiene que ver con muchos desafíos diferentes.
											Pero si tuviera que enumerar tres
											el primero sería el diseño de materiales
											que pueden entrar al cuerpo
											con buen desempeño en el tiempo.
											Ahora hay muchos avances
											que pueden lograrse con bastante facilidad.
											El segundo desafío serían las células.
											No podíamos hacer crecer la cantidad suficiente de células fuera del cuerpo.
											En los últimos 20 años básicamente hemos abordado el tema.
											Muchos científicos ahora pueden cultivar distintos tipos de células
											y además tenemos células madre.
											Pero incluso hoy, 2011,
											todavía hay ciertas células que no podemos cultivar a partir de pacientes:
											células hepáticas, nerviosas, pancreáticas;
											todavía hoy no podemos cultivarlas.
											Y el tercer desafío sería la vascularización,
											el suministro real de sangre
											que le permita a órganos o tejidos sobrevivir
											una vez regenerados.
									","
											Então, se este campo
existe há tanto tempo,
											porquê tão poucos avanços clínicos?
											Isso tem a ver
com muitos problemas diferentes.
											Mas, se eu tivesse
de apontar três problemas,
											o primeiro seria o ""design"" de materiais
											que podiam ser usados no corpo
											e dar-se bem com o tempo.
											Muitos avanços científicos depois,
											podemos fazê-lo sem grandes problemas.
											O segundo problema eram as células.
											Não obtínhamos células suficientes
para crescer fora do corpo.
											Nos últimos 20 anos,
superámos este problema.
											Hoje, podem cultivar-se
diversos tipos de células
											e, além disso,
temos as células estaminais.
											Mas mesmo agora, em 2011,
											há tipos de células que não conseguimos
cultivar ainda, a partir do doente.
											Células do fígado, células nervosas,
células pancreáticas
											— ainda não conseguimos cultivá-las,
mesmo hoje em dia.
											O terceiro problema é a vascularização,
											o fornecimento de sangue
											que permite que os órgãos
ou tecidos sobrevivam
											assim que os regeneramos.
									","
											Peki, bu alan bu kadar uzun zamandır var olmasına rağmen
											neden klinik ilerlemeler bu kadar az?
											Bunun nedeni pekçok farklı zorluk aslında.
											Ama en önemli üç zorluktan bahsedecek olursam,
											ilki, vücudunuza girecek malzemelerin
											tasarımı ve uzun süre
											dayanıklıklarının sağlanması.
											Son zamanlardaki yenilikler sayesinde
											bunu artık oldukça iyi yapabiliyoruz.
											İkinci zorluk hücrelerle ilgili.
											Yeterince çok sayıda hücrenin vücudunuz dışında üremesini sağlayamıyorduk.
											Son 20 yıldır, aslında bununla uğraştık.
											Artık, pekçok bilimadamı farklı yapıda hücreler üretebiliyor —
											ayrıca artık kök hücreler de var.
											Ama hala, 2011 yılında bile
											hastadan alıp çoğaltamadığımız bazı hücreler var.
											Karaciğer hücreleri, sinir hücreleri, pankreas hücreleri —
											bunları günümüzde bile çoğaltamıyoruz.
											Üçüncü zorluk ise damar yapıları,
											bu organları bir defa rejenere ettikten sonra
											onlara kan akımının ulaşmasını
											sağlayan yapılar.
									","
											Donc, si ce domaine existe depuis si longtemps,
											pourquoi n'avoir eu que si peu d'avancées médicales?
											Il existe bien sûr beaucoup de difficultés à surmonter.
											Mais si je devais en choisir trois,
											la première serait la création de matériaux
											capables d'être transplantés dans un corps
											et de ne pas en être rejetés.
											Après beaucoup de résultats positifs,
											nous pouvons désormais réaliser cela assez efficacement.
											Le deuxième problème était celui des cellules.
											Nous n'arrivions pas à cultiver assez de cellules en dehors de leur corps d'origine.
											Ces 20 dernières années, nous avons à peu près réussi a résoudre ce problème.
											Beaucoup de scientifiques cultivent beaucoup de différents types de cellules
											et nous avons en plus les cellules souches.
											Mais malgré tout cela, en 2011,
											il existe toujours des cellules que nous ne pouvons pas cultiver à partir d'un patient.
											les cellules du foie, les cellules nerveuses, les cellules pancréatiques,
											nous ne pouvons pas les cultiver, même aujourd'hui.
											Et enfin le troisième problème est celui de la vascularité
											c'est a dire l'arrivée de sang
											vers ces tissus ou ces organes, pour leur permettre de survivre
											après les avoir régénérés.
									","
											Wenn es dieses Gebiet schon so lange gibt,
											warum nur so geringe klinische Fortschritte?
											Dahinter stecken viele verschiedene Herausforderungen.
											Sollte ich Ihnen drei Herausforderungen nennen,
											dann wäre die erste die Entwicklung von
											implantierbaren Materialien,
											sich über die Zeit halten.
											Bei so vielen Fortschritten sind wir
											heutzutage fast schon so weit.
											Die zweite Herausforderung wären Zellen.
											Wir konnten nicht genug eigene Zellen außerhalb des Körpers züchten.
											In den letzten 20 Jahren haben wir das im Grunde gelöst.
											Viele Wissenschaftler können jetzt viele verschiedene Zellarten züchten –
											auch haben wir Stammzellen.
											Aber selbst jetzt, 2011,
											lassen sich bestimmte Zellen immer noch nicht außerhalb züchten.
											Leberzellen, Nervenzellen, Pankreaszellen –
											die können wir selbst heute nicht züchten.
											Die dritte Herausforderung wäre Vaskularität,
											die eigentliche Blutzufuhr,
											die diese Organe oder Gewebe überleben lässt,
											wenn wir sie einmal regeneriert haben.
									",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
","
","
","
","
","
",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
"
											So we can actually use biomaterials now.
											This is actually a biomaterial.
											We can weave them, knit them, or we can make them like you see here.
											This is actually like a cotton candy machine.
											You saw the spray going in.
											That was like the fibers of the cotton candy
											creating this structure, this tubularized structure,
											which is a biomaterial
											that we can then use
											to help your body regenerate
											using your very own cells to do so.
											And that's exactly what we did here.
									","
											Ahora podemos usar biomateriales.
											Esto en realidad es un biomaterial.
											Podemos tejerlo, tricotarlo, o darle la forma que ven aquí.
											Esto es como una máquina de copos de azúcar.
											Se ve la pulverización
											que como las fibras de los copos de azúcar
											crean la estructura, esta estructura tubular,
											que es un biomaterial
											que luego puede usarse
											para ayudar en la regeneración del cuerpo
											usando las propias células para hacerlo.
											Y eso es exactamente lo que hicimos aquí.
									","
											Agora, podemos utilizar biomateriais.
											Isto é um biomaterial.
											Podemos tecê-lo, tricotá-lo,
ou podemos fazê-lo como se vê aqui.
											Isto é como uma máquina de algodão doce.
											Viram o ""spray"" a entrar.
											É como as fibras do algodão doce.
											criando esta estruturaem forma de tubo,
											que é um biomaterial
que podemos utilizar
											para ajudar o vosso corpo a regenerar
											usando as vossas células para o fazer.
											É exatamente o que fizemos aqui.
									","
											Artık burada biyomalzemeri kullanabiliyoruz.
											Bu gördüğünüz bir biyomalzeme.
											Bunlar örebilir, düğümeyebilir ya da burada gördüğünüz şekle getirebiliriz.
											Bu gördüğünüz, pamuk helva makinasına benzer bir cihaz.
											İçine sprey sıkıldığını görüyorsunuz.
											Bir pamuk helvanın içindeki lifler gibi
											bu tüp benzeri yapıyı oluşturuyor
											ki bu daha sonra
											kendi hücrelerinizi kullanarak
											vücudunuzun yenilenmesi için
											kullanacağımız bir biyomalzeme.
											Burada yaptığımız şey bu.
									","
											Alors nous utilisons désormais des biomatériaux.
											Comme par exemple celui-ci.
											Nous pouvons les tresser, les tricoter, ou les faire comme vous le voyez ici.
											Cette machine ressemble beaucoup a une machine à barbe à papa.
											Vous voyez ce spray à l'intérieur,
											comme des fibres d'une barbe à papa,
											qui créent cette structure, ce tubulaire
											qui est un biomatériau
											que nous pouvons utiliser ensuite
											pour aider votre corps à se régénérer
											en utilisant vos propres cellules.
											C'est exactement ce que nous avons fait ici.
									","
											Wir können jetzt also Biomaterialien verwenden.
											Das ist ein Biomaterial.
											Wir können sie weben, stricken, oder nach diesem Muster hier anfertigen.
											Das funktioniert wie eine Maschine für Zuckerwatte.
											Sie sehen, wie das Spray herein geht,
											genau wie die Fasern von Zuckerwatte,
											sie schafft diese Struktur, diese röhrenartige Struktur,
											die wir als Biomaterial zur
											Hilfe bei der Regeneration Ihres
											Körpers benutzen können,
											wobei wir Ihre eignen Zellen verwenden.
											Und genau das haben wir hier getan.
									",Printing a human kidney,Anthony Atala,17:24,"Surgery,health care,invention,medical research,prosthetics"
