es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
											El 14 de marzo de este año
											publiqué este cartel en Facebook.
											Es una imagen mía y de mi hija
											sosteniendo la bandera israelí.
											Intentaré explicar el contexto del porqué
											y el cuándo lo publiqué.
									","
											A 14 de março deste ano,
											publiquei um póster no Facebook.
											Esta é uma imagem minha com a minha filha,
											a segurar a bandeira israelita.
											Vou tentar explicar-vos o contexto do porquê
											e quando eu o publiquei.
									","
											Bu yıl, 14 Mart'ta,
											bu posteri Facebook'a koydum.
											Bu, benim ve İsrail bayrağını tutan
											kızımın bir resmi.
											Size, nasıl ve neden yayınladığımla ilgili sebepleri
											anlatmaya çalışacağım.
									","
											On March 14, this year,
											I posted this poster on Facebook.
											This is an image of me and my daughter
											holding the Israeli flag.
											I will try to explain to you about the context of why
											and when I posted.
									","
											Le 14 mars de cette année,
											j'ai posté ça sur Facebook.
											C'est une image de ma fille et moi,
											avec le drapeau d'Israël.
											Je vais tenter de vous expliquer pourquoi je l'ai postée
											et quand je l'ai postée.
									","
											Am 14. März dieses 
Jahres habe
											ich dieses Poster auf 
Facebook gepostet.
											Dies ist ein Bild von mir 
und meiner Tochter
											auf dem wir eine 
israelische Flagge halten.
											Ich werde versuchen den 
Kontext zu erläutern, warum
											und wann ich 
es postete.
									",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
","
","
","
","
","
",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
											Unos días antes estaba sentado esperando
											en la cola de la tienda
											y el dueño y uno de los clientes
											estaban charlando.
											El dueño le explicaba al cliente
											que íbamos a recibir 10 000 misiles en Israel.
											Y el cliente decía: no, 10 000 al día.
											(Risas)
									","
											Uns dias antes, estava sentado à espera
											na fila para a mercearia,
											e o dono e um dos clientes
											estavam a falar um com o outro,
											e o dono estava a explicar ao cliente
											que nós íamos ter 10 000 mísseis em Israel.
											E o cliente estava a dizer: ""Não, são 10 000 por dia.""
											(Risos)
									","
											Birkaç gün önce, marketin orada
											oturmuş bekliyordum
											ve market sahibi ile müşterinin biri,
											birbirleriyle konuşuyordu.
											Market sahibi müşteriye
											İsrail'den 10.000 füze alacağımızı söylüyordu.
											Müşteri hayır dedi, bir günde 10.000.
											(Gülüşmeler)
									","
											A few days ago, I was sitting waiting
											on the line at the grocery store,
											and the owner and one of the clients
											were talking to each other,
											and the owner was explaining to the client
											that we're going to get 10,000 missiles on Israel.
											And the client was saying, no, it's 10,000 a day.
											(Laughter)
									","
											Il y a quelques jours, je faisais la queue
											au supermarché,
											et le propriétaire et un de ses clients
											se parlaient,
											et le propriétaire expliquait au client
											qu'on allait lancer 10 000 missiles sur Israël.
											Et le client disait, non, c'est 10 000 par jour.
											(Rires)
									","
											Vor einigen Tagen 
wartete ich in
											der Schlange 
im Supermarkt.
											Der Besitzer und 
einer der Kunden
											sprachen 
miteinander.
											Der Besitzer erklärte 
dem Kunden,
											dass 10.000 Raketen auf Israel 
niedergehen werden.
											Der Kunde sagte: ""Nein, es 
sind 10.000 pro Tag.""
											(Lachen)
									",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
","
","
","
","
","
",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
											(""10 000 misiles""). Este es el contexto.
Así estamos en Israel.
											Estamos viendo venir la guerra
con Irán desde hace 10 años,
											y la gente está, digamos, asustada.
											Es como si cada año
fuera la última oportunidad
											que tenemos para hacer algo
acerca de la guerra con Irán.
											Es como que, si no actuamos
ahora será demasiado tarde,
											y así desde hace 10 años.
									","
											(""10 000 mísseis""). Este é o contexto. 
É assim que estamos hoje em Israel.
											Temos esta guerra com o Irão que vai agora
fazer 10 anos,
											e temos pessoas, sabem, com medo.
											É como se todos os anos fosse o último minuto
											para fazermos alguma coisa acerca 
da guerra com o Irão.
											É como se: ""Se não agirmos agora, 
é demasiado tarde para sempre"",
											há 10 anos, agora.
									","
											(""10.000 füze "") İçerik bu. Bu, İsrail'de olduğumuz durum.
											İran'la 10 yıl süren bir savaşımız var
											ve bizler, bildiğiniz gibi, korkuyoruz.
											İran'la savaşta yapabileceğimiz bir şeylerin
											her yılı son dakika gibi.
											Şimdi harekete geçmezsek, 10 yıldır olduğu gibi
											hep çok geç olacak.
									","
											(""10,000 missiles"") This is the context. This is where we are now in Israel.
											We have this war with Iran coming for 10 years now,
											and we have people, you know, afraid.
											It's like every year it's the last minute
											that we can do something about the war with Iran.
											It's like, if we don't act now, it's too late forever,
											for 10 years now.
									","
											(""10.000 missiles"") C'est ça le contexte. C'est là où on en est en Israël.
											Ça fait 10 ans que nous avons la menace de la guerre avec Iran.
											et les gens ont peur, vous savez.
											C'est comme si chaque année était la dernière minute
											où nous pouvions faire quelque chose au sujet de la guerre avec l'Iran.
											C'est comme si, si nous n'agissons pas maintenant, il sera trop tard
											depuis 10 ans maintenant.
									","
											[""10.000 Raketen""] Das ist der Kontext. 
Das ist, wo wir jetzt stehen in Israel.
											Wir befinden uns im Krieg mit 
Iran seit nunmehr 10 Jahren
											und es gibt Menschen 
die Angst haben.
											Es ist als ob jedes Jahr 
der letzte Moment ist
											etwas gegen den Krieg mit 
Iran zu unternehmen.
											Es ist als ob es für immer zu spät 
sein wird, wenn wir nicht jetzt
											handeln, und das seit 
nunmehr 10 Jahren.
									",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
","
","
","
","
","
",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
											Así que, de alguna manera,
eso me hizo reaccionar.
											Soy diseñador gráfico, así que
hice carteles con este tema
											y publiqué el que les acabo de mostrar.
											Gran parte del tiempo hago carteles,
los publico en Facebook,
											a mis amigos les gustan,
no les gustan,
											casi nunca les gustan,
no los comparten,
											no hacen nada,
											y es solo otro día que pasó.
											Así que me fui a la cama
y me olvidé de ello.
											En mitad de la noche me desperté
											porque siempre me despierto
en mitad de la noche,
											me fui al ordenador
y vi todos esos puntos rojos,
											en Facebook, ya saben,
que nunca había visto antes.
											(Risas)
											Y me dije: ""¿Qué está pasando?""
											Así que me acerqué
al ordenador y empecé a mirar
											y descubrí a mucha gente hablándome,
											a muchos de los cuales no conocía,
											y algunos de ellos eran de Irán.
											Y me dije: ¿Qué es esto?
											Porque tienen que entender
											que en Israel no hablamos con gente de Irán.
											No conocemos a nadie de Irán.
											Es como si en Facebook
sólo tuvieras amigos de...
											es como si sólo tus vecinos
pudieran ser tus amigos en Facebook.
											Y resulta que ahora gente
de Irán me estaba hablando.
									","
											Portanto, a certa altura, tornou-se para mim, sabem,
											sou um <i>designer</i> gráfico, por isso,
fiz pósters sobre isso
											e publiquei aquele que vos mostrei há bocado.
											A maior parte do tempo, faço pósters, 
publico-os no Facebook,
											os meus amigos gostam, não gostam,
											a maior parte do tempo não gostam, 
não os partilham,
											não fazem nada,
											e é outro dia.
											Então fui dormir, e isso tinha ficado por ali, para mim.
											E mais tarde, durante a noite, acordei
											porque estou sempre a acordar durante a noite,
											e fui para o computador e vi todos aqueles 
pontos vermelhos,
											sabem, no Facebook, que nunca tinha visto antes.
											(Risos)
											E fiquei, tipo: ""O que é que está a acontecer?""
											Então, fui para o computador e comecei a olhar,
											e, de repente, vejo muitas pessoas a falar comigo,
											a maioria delas que não conheço,
											e algumas delas do Irão,
											o que é...: ""O quê?""
											Porque, têm de compreender,
											em Israel nós não falamos com pessoas do Irão.
											Não conhecemos pessoas do Irão.
											É como, no Facebook, só temos amigos de...
											é tipo, os nossos vizinhos são os nossos 
amigos no Facebook.
											E agora, pessoas do Irão estão a falar comigo.
									","
											Yani bir noktada,
											bir grafik tasarımcısı olarak bu konuyla ilgili posterler yapmam gerektiğini hissettim
											ve bir tanesini önce size gösterdim.
											Çoğu zaman, posterler tasarlarım ve onları Facebook'ta yayınlarım.
											Arkadaşlarım beğenirler veya beğenmezler.
											Çoğu zaman beğenmezler, paylaşmazlar,
											çoğunlukla,
											hiçbir şey yapmazlar.
											Sonunda yatmaya gittim, bu benim için böyleydi.
											daha sonra, gecenin bir vakti uyandım,
											çünkü, geceleri daima uyanırım.
											Bilgisayarımın başına gittim ve bütün bu kırmızı noktaları gördüm.
											biliyorsunuz, Facebook'ta daha önce böyle bir şey görmemiştim.
											(Gülüşmeler)
											Ve ""Ne oluyor yahu? ""dedim ..
											Bilgisayar başına geldim ve bakmaya başladım.
											Birdenbire pek çok insan benle konuşmaya başladı.
											Çoğunu tanımam,
											Pek azı İran'dan olur,
											Hangisi, Ne?
											Çünkü, İsrail'de İranlı bir insanla
											konuşamayacağını anlamalısın.
											İranlı insanları tanımıyoruz.
											Bu, Facebook'ta sadece arkadaşlarınızdan biri gibi..
											Bu, komşularınızın Facebbok'ta arkadaşınız olması gibi.
											Şimdi İranlılar benimle konuşuyorlar.
									","
											So at some point it became, you know, to me,
											I'm a graphic designer, so I made posters about it
											and I posted the one I just showed you before.
											Most of the time, I make posters, I post them on Facebook,
											my friends like it, don't like it,
											most of the time don't like it, don't share it,
											don't nothing,
											and it's another day.
											So I went to sleep, and that was it for me.
											And later on in the night, I woke up
											because I'm always waking up in the night,
											and I went by the computer and I see all these red dots,
											you know, on Facebook, which I've never seen before.
											(Laughter)
											And I was like, ""What's going on?""
											So I come to the computer and I start looking on,
											and suddenly I see many people talking to me,
											most of them I don't know,
											and a few of them from Iran,
											which is — What?
											Because you have to understand,
											in Israel we don't talk with people from Iran.
											We don't know people from Iran.
											It's like, on Facebook, you have friends only from —
											it's like your neighbors are your friends on Facebook.
											And now people from Iran are talking to me.
									","
											Alors, je suis arrivé au point où, vous savez, pour moi,
											en tant que graphiste, j'en ai fait des posters,
											et j'ai posté celui que je viens de vous montrer.
											La plupart du temps, je fais des posters, je les mets sur Facebook,
											mes amis les aiment, ne les aiment pas,
											la plupart du temps ils ne les aiment pas, ne les partagent pas,
											ne font rien,
											et c'est un jour normal.
											Je suis donc allé me coucher et pour moi c'était la fin de l'histoire.
											Plus tard cette nuit, je me suis réveillé
											parce que je me lève toujours pendant la nuit,
											je suis allé sur l'ordinateur et j'ai vu tous ces points rouges,
											vous les connaissez, sur Facebook, ce que je n'avais jamais vu avant.
											(Rires)
											Et je me suis demandé, « Qu'est-ce que se passe ? »
											Je me suis alors assis à l'ordinateur, j'ai commencé à regarder,
											et tout d'un coup beaucoup de gens me parlaient,
											je ne connaissais pas la plupart d'entre eux
											et quelques uns venaient d'Iran,
											ce qui est — Quoi ?
											Parce que vous devez comprendre
											qu'en Israël, on ne parle pas avec les gens d'Iran.
											On ne connait personne qui vient d'Iran.
											C'est comme sur Facebook, vous avez seulement des amis de—
											c'est comme si vos voisins sont vos amis sur Facebook.
											Et maintenant, des gens d'Iran me parlent.
									","
											Irgendwann dachte ich,
											ich bin ein Grafikdesigner, ich 
sollte Poster dazu machen.
											Und ich postete das, was 
ich Ihnen vorhin gezeigt habe.
											Meistens mache ich Poster 
und poste sie auf Facebook;
											meine Freunde liken sie 
oder liken sie nicht.
											Meisten liken sie sie 
nicht, teilen sie nicht,
											machen nichts.
											Und ein neuer 
Tag beginnt.
											Also ging ich ins Bett 
und das war es für mich.
											Später in der Nacht 
wachte ich auf.
											Ich wache immer 
nachts auf.
											Ich ging am Computer vorbei 
und sah all die roten Punkte,
											Sie wissen schon, auf Facebook. 
Ich habe sie nie zuvor gesehen.
											(Lachen)
											Und ich dachte: 
""Was ist los?
											Also gehe ich zum Computer 
und beginne zu schauen.
											Plötzlich reden viele 
Menschen mit mir,
											von denen ich die 
meisten nicht kenne.
											Einige sogar aus
dem Iran,
											es ist wie –
Was passiert?
											Sie müssen 
verstehen
											in Israel sprechen wir nicht 
mit Menschen aus dem Iran.
											Wir kennen keine 
Menschen aus dem Iran.
											Auf Facebook hat man 
nur Freunde aus –
											eigentlich sind deine Nachbarn 
deine Freunde auf Facebook.
											Und nun sprachen Menschen 
aus dem Iran mit mir.
									",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
","
","
","
","
","
",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
"
											Así que empecé a responder
a esta chica, que me decía
											que había visto el cartel
y le había dicho a su familia que viniese,
											como no todos tienen ordenador,
le pidió a su familia
											que fuesen a ver el cartel,
y estaban todos llorando en el salón.
									","
											Então comecei a responder a esta jovem, 
e ela estava a dizer-me
											que tinha visto o póster e tinha pedido 
à sua família para vir,
											porque eles não têm computador, ela pediu 
à família dela
											para vir ver o póster, e eles estavam todos 
sentados na sala de estar, a chorar.
									","
											Böylece, bu kıza cevap vermeye başlıyorum ve o bana
											posteri gördüğünü ve ailesine gelmek için sorduğunu anlatıyor.
											çünkü, onların bir bilgisayarı yok , ailesine,
											posteri görmek için geleceğini sordu, hepsi oturma odasında ağlayarak oturuyordu.
									","
											So I start answering this girl, and she's telling me
											she saw the poster and she asked her family to come,
											because they don't have a computer, she asked her family
											to come to see the poster, and they're all sitting in the living room crying.
									","
											J'ai commencé à répondre à cette fille, elle me disait
											qu'elle avait vu ce poster et elle a demandé à sa famille de venir,
											parce qu'ils n'ont pas d'ordinateur chez eux, elle a demandé à sa famille
											qu'elle vienne voir le poster et ils sont tous assis au salon et pleuraient.
									","
											Ich beginne einem Mädchen zu 
antworten, das mir erzählt,
											dass sie das Poster sah und ihre 
Familie bat zu ihr zu kommen.
											Sie haben keinen Computer, sie 
bittet sie zu kommen um das
											Poster zu sehen. Alle sitzen im 
Wohnzimmer und weinen.
									",Israel and Iran: A love story?,Ronny Edry,14:57,"Iran,Middle East,TEDx,design,global issues,peace"
