en,pt,tr,title,speaker,duration,tags
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											Do you remember your first kiss?
											Or that time you burned
the roof of your mouth
											on a hot slice of pizza?
											What about playing tag
or duck, duck, goose as a child?
											These are all instances where
we're using touch to understand something.
											And it's the basis of haptic design.
									","
											Lembram-se do vosso primeiro beijo?
											Ou daquela vez
que queimaram o céu da boca
											com um pedaço de ""pizza"" quente?
											E de jogar à apanhada ou
""aqui vai o lenço"", em criança?
											Isto são tudo situações em que
utilizamos o toque para perceber algo.
											E é a base do ""design"" háptico.
									","
											İlk öpücüğünüzü 
hatırlıyor musunuz?
											Ya da sıcak bir dilim pizzanın
damağınızı yaktığı o anı?
											Peki ya ebelemece ya da yağ satarım,
bal satarım oynadığınız günleri?
											İşte tüm bu anları,
dokunma duyumuzla kavrarız.
											Bu haptik tasarımın temelini oluşturur.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											""Haptic"" means of or relating to
the sense of touch.
											And we've all been using that
our entire lives.
											I was working on my computer
when my friend,
											seeing me hunched over typing,
walked over behind me.
											She put her left thumb
into the left side of my lower back,
											while reaching her right index finger
around to the front of my right shoulder.
											Instinctively, I sat up straight.
											In one quick and gentle gesture,
											she had communicated
how to improve my posture.
											The paper I was working on
at that very moment
											centered around developing new ways
to teach movement using technology.
											I wanted to create a suit
that could teach a person kung fu.
									","
											""Háptico"" está relacionado
com a sensação do toque.
											E nós temos vindo a utilizá-lo
toda a nossa vida.
											Eu estava a trabalhar no meu computador
quando a minha amiga,
											ao ver-me curvado a teclar,
veio por detrás de mim,
											Colocou o seu polegar esquerdo
no lado esquerdo da minha região lombar
											enquanto punha o indicador direito
pela frente do meu ombro direito.
											Instintivamente, eu endireitei-me.
											Num gesto rápido e subtil,
											ela comunicou-me
como melhorar a minha postura.
											O documento em que estava
a trabalhar naquele momento
											centrava-se em desenvolver novas formas
de ensinar movimento com tecnologia.
											Eu queria criar um fato que pudesse
ensinar ""kung fu"" a uma pessoa.
									","
											""Haptik"" dokunsal veya dokunma 
hissiyle alakalı demektir
											ki bu hayatımızın bir parçasıdır.
											Bir gün beni bilgisayara gömülmüş
bir şeyler karalarken gören arkadaşım
											arkamdan dolaşıp sağ baş parmağını
sırtımın sol alt kısmına bastırırken
											aynı anda da sağ işaret parmağını 
sağ omzuma bastırdı.
											Ben de içgüdüsel olarak 
sırtımı düzeltmek durumunda kaldım.
											Tek bir nazik ve hızlı dokunuşla
											duruşumu nasıl düzeltebileceğimi
bana göstermiş oldu.
											Tam da o an çalıştığım 
makalenin konusu ise
											teknolojinin yardımıyla hareketi
öğretmenin yeni yollarını keşfetmekti.
											İnsanlara kung fu'yu öğreten 
bir takım tasarlamak niyetindeydim.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											But I had no idea how
to communicate movement
											without an instructor being in the room.
											And in that moment,
it became crystal clear: touch.
											If I had vibrating motors
where she had placed each of her fingers,
											paired with motion-capture data
of my current and optimal posture,
											I could simulate the entire experience
											without an instructor
needing to be in the room.
											But there was still one important part
of the puzzle that was missing.
											If I want you to raise your wrist
two inches off of your lap,
											using vibration,
											how do I tell you to do that?
											Do I put a motor at the top of your wrist,
so you know to lift up?
											Or do I put one
at the bottom of your wrist,
											so it feels like you're being pushed up?
											There were no readily available answers
											because there was no commonly
agreed-upon haptic language
											to communicate information with.
									","
											Mas eu não fazia ideia de como
comunicar movimento
											sem um instrutor na sala.
											E nesse momento,
tornou-se claro como cristal: o toque.
											Se eu tivesse motores de vibração onde
ela tinha colocado cada um dos dedos,
											juntamente com dados de captura
de movimento da minha postura ótima,
											eu poderia simular toda a experiência
											sem precisar de um instrutor na sala.
											Mas ainda faltava uma peça
importante do ""puzzle"".
											Se eu quiser que levantem o pulso
a 5 centímetros do colo,
											utilizando a vibração,
											como vos digo para fazerem isso?
											Coloco um motor em cima do vosso pulso,
para o levantarem?
											Ou coloco-o em baixo no pulso,
											para sentirem que estão
a ser puxados para cima?
											Não havia respostas disponíveis
											porque não havia um acordo comum
de linguagem háptica
											para comunicar a informação.
									","
											Lakin bir eğitmen olmadan
											hareketleri nasıl öğreteceğime dair
hiçbir fikrim yoktu.
											İşte o anda her şey netleşti: Dokunmak!
											Eğer arkadaşımın parmaklarını 
koyduğu her noktaya
											mevcut ve optimum duruşuma ait verilerle 
eşleşen bir çift devinimli motor koyarsam
											tüm bu olayı herhangi bir eğitmen olmadan
tecrübe edebileceğimi düşünmeye başladım.
											Ancak halen daha eksik bir nokta vardı:
											Eğer bileğinizi titreşim kullanarak
											kucağınızdan 5 cm yukarı 
kaldırmak istersem
											bunu yapmanızı nasıl söylerim?
											Bileğinizin üzerine nasıl kaldıracağınızı
bilin diye bir motor mu koyardım
											yoksa altına bileğinizi itiyormuş gibi
hissettiren motorlar mı koyardım?
											Mecvut bir cevap yoktu
											çünkü bilgi ile iletişim kurmak için
											üzerinde anlaşmaya varılmış
bir dokunsal dil yoktu.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											So my cofounders and I
set out to create that language.
											And the first device we built
was not a kung fu suit.
									","
											Então, os meus cofundadores e eu
decidimos criar essa linguagem.
											O primeiro dispositivo que construímos
não foi um fato de ""kung fu"".
									","
											Böylece ortaklarımla birlikte
o dili ortaya çıkarttık.
											İlk ürettiğimiz cihaz
kung fu takımı değildi.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											But in a way, it was even more impressive
											because of its simplicity and usefulness.
											We started with the use case
of navigation,
											which is a simplified form of movement.
											We then created Wayband,
											a wrist-wearable device that could
orient a user toward a destination,
											using vibrating cues.
											We would ask people to spin around
											and to stop in a way that they felt
was the right way to go.
											Informally, we tried this
with hundreds of people,
											and most could figure it out
within about 15 seconds.
											It was that intuitive.
									","
											Mas, de certa forma,
era ainda mais impressionante
											pela sua simplicidade e utilidade.
											Começámos com o caso
do uso de navegação,
											que é uma forma simplificada de movimento.
											Depois criámos a Wayband,
											um dispositivo de pulso que pode orientar
o seu utilizador até um destino,
											utilizando sugestões vibratórias.
											Pedíamos a pessoas para rodar
											e para parar quando sentissem
que era a direção certa a seguir.
											Informalmente, experimentámos isto
em centenas de pessoas,
											e a maioria conseguiu perceber
em cerca de 15 segundos.
											Era muito intuitivo.
									","
											Fakat bir şekilde sadeliği
ve kullanışlılığı nedeniyle
											daha da etkileyiciydi.
											Basitleştirilmiş bir hareket biçimi olan
											navigasyon kullanımıyla başladık.
											Daha sonrasında 
titreşimli ipuçlarını kullanarak
											kullanıcıyı bir hedefe yönlendirebilen 
bileklik yani takılabilir bir cihaz olan
											Wayband'ı yarattık.
											İnsanlardan etrafta dönmelerini
											ve doğru yol olduğunu düşündükleri
yönde durmalarını isterdik.
											Gayriresmi olarak
bunu yüzlerce kişiyle denedik
											ve çoğu 15 saniye içinde çözebildi.
											O kadar sezgiseldi.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											Initially, we were just trying to get
people out of their phones
											and back into the real world.
											But the more we experimented,
											the more we realized that those
who stood to benefit most from our work
											were people who had little or no sight.
											When we first approached
a blind organization, they told us,
											""Don't build a blind device.
											Build a device that everyone can use
											but that's optimized
for the blind experience.""
											We created our company WearWorks
with three guiding principles:
											make cool stuff,
											create the greatest impact we can
in our lifetimes
											and reimagine an entire world
designed for touch.
									","
											Inicialmente, apenas tentávamos
tirar as pessoas do telemóvel
											trazendo-as de volta ao mundo real.
											Mas quanto mais experimentávamos,
											mais percebíamos que aqueles que
mais podiam beneficiar do nosso trabalho
											eram as pessoas com pouca
ou nenhuma visão.
											Quando abordámos uma organização
de cegos, eles disseram-nos:
											""Não construam um dispositivo para cegos.
											""Construam um dispositivo
que todos possam usar
											""mas que esteja otimizado
para pessoas cegas.""
											Criámos a nossa empresa WearWorks
com três princípios orientadores:
											fazer coisas fixes,
											criar o maior impacto possível
no nosso tempo de vida
											e reimaginar um mundo inteiro
feito para o toque.
									","
											Başlangıçta insanları
telefonlarından kurtarmaya
											ve gerçek dünyaya
geri getirmeye çalışıyorduk.
											Ancak daha fazla deney yaptıkça
											işimizden en fazla faydalanmaya
çalışanların çok az
											veya hiç göremeyenler
olduğunu daha fazla anladık.
											Körler için olan bir kuruluşa gittiğimizde
											""Körler için bir cihaz yapmayın.
											Herkesin kullanabileceği
											ancak körlük deneyimi için optimize 
edilmiş bir cihaz yaratın"" dediler.
											WearWorks şirketimizi 
üç yol gösterici ilkeyle yarattık:
											Harika şeyler yapın,
											yaşamlarımızda yapabileceğimiz
en büyük etkiyi yaratın
											ve dokunmak için tasarlanmış
tüm bir dünyayı yeniden hayal edin.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											And on November 5, 2017,
											Wayband helped a person who was blind
											run the first 15 miles
of the New York City Marathon
											without any sighted assistance.
									","
											E em 5 de novembro de 2017,
											a Wayband ajudou uma pessoa cega
											a correr os primeiros 15 km
da Maratona de Nova Iorque
											sem nenhuma ajuda de alguém com visão.
									","
											5 Kasım 2017'de
											Wayband, kör birinin New York City
Maratonunun ilk 25 kilometresini
											görüşlü bir yardım olmaksızın 
koşmasını sağladı.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											It didn't get him through the entire race
due to the heavy rain,
											but that didn't matter.
									","
											Não conseguiu levá-la até ao fim
devido à chuva forte
											mas isso não foi importante.
									","
											Sağanak yağıştan dolayı
yarışın tamamını bitiremedi
											ama sorun değil.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											We had proved the point:
											that it was possible to navigate
a complex route using only touch.
									","
											Tínhamos provado o nosso ponto:
											que era possível navegar por uma rota
complexa utilizando apenas o toque.
									","
											Kanıtlanmış bir iddiamız vardı:
											Sadece dokunuşu kullanarak 
karmaşık bir rotada gezinmek mümkündü.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											So, why touch?
											The skin has an innate sensitivity
											akin to the eyes' ability
to recognize millions of colors
											or the ears' ability to recognize
complex pitch and tone.
											Yet, as a communications channel,
											it's been largely relegated to
Morse code-like cell phone notifications.
											If you were to suddenly receive
a kiss or a punch,
											your reaction would be
instinctive and immediate.
											Meanwhile, your brain would be playing
catch-up on the back end
											to understand the details
of what just occurred.
											And compared to instincts,
conscious thought is pretty slow.
											But it's a lightning bolt
											compared to the snail's pace
of language acquisition.
											I spent a considerable amount of time
											learning Spanish, Japanese,
German and currently Swedish,
											with varying degrees of failure.
									","
											Então, porquê o toque?
											A pele tem uma sensibilidade inata
											parecida com a capacidade dos olhos
de reconhecerem milhões de cores
											ou dos ouvidos de reconhecerem
tons complexos.
											No entanto, enquanto canal de comunicação,
											isto tem sido relegado a notificações
de telemóvel tipo código Morse.
											Se vos dessem um beijo
ou um soco, de repente,
											a vossa reação seria
instintiva e imediata.
											Enquanto isso, o vosso cérebro
estaria a tentar recuperar
											e entender os detalhes
do que tinha acabado de acontecer.
											E comparada com os instintos,
a consciência é muito lenta.
											Mas é um relâmpago,
											comparada com a velocidade de caracol
da aquisição linguística.
											Passei um tempo considerável
											a aprender espanhol, japonês,
alemão e atualmente sueco,
											com vários níveis de fracasso.
									","
											Neden dokunma?
											Cilt, gözlerin milyonlarca rengi 
tanıma kabiliyetine
											veya kulakların karmaşık perde 
ve tonu tanıma yeteneğine
											benzer doğuştan gelen
bir duyarlılığa sahiptir.
											Yine de bir iletişim kanalı olarak
											büyük ölçüde Mors koduna benzer
cep telefonu bildirimlerine düşürüldü.
											Birdenbire bir öpücük
veya bir yumruk alacak olsaydınız
											tepkiniz içgüdüsel ve ani olurdu.
											Bu sırada beyniniz arka uçta
yeni ortaya çıkanların ayrıntılarını
											anlamak için yakalamaca oynuyor olacaktı.
											İçgüdülere kıyasla
bilinçli düşünce oldukça yavaştır.
											Ancak salyangozun yol alma hızı ile
karşılaştırıldığında bir yıldırımdır.
											Değişik derecelerde başarısızlıkla
											İspanyolca, Japonca, Almanca
ve şu anda İsveççe öğrenmek için
											çok fazla zaman harcadım.
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
","
","
",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Wearable tech that helps you navigate by touch,Keith Kirkland,6:21,"technology,sight,Senses,blindness,innovation,future,TED Residency,design,invention,entrepreneur"
