en,fr,title,speaker,duration,tags
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											So, I have a pretty fun job,
											which is to figure out
what makes people happy.
											It's so fun, it might almost seen
a little frivolous,
											especially at a time where
we're being confronted
											with some pretty depressing headlines.
											But it turns out that studying happiness
might provide a key
											to solving some of the toughest
problems we're facing.
											It's taken me almost a decade
to figure this out.
									","
											J'ai un boulot plutôt amusant :
											découvrir ce qui rend les gens heureux.
											C'est si amusant que cela peut
presque sembler un peu frivole,
											en particulier à une époque
où nous sommes confrontés
											à des gros titres plutôt déprimants.
											Mais il s'avère qu'étudier le bonheur
pourrait offrir une clé
											pour résoudre certains
des problèmes les plus complexes
											auxquels nous faisons face.
											Cela m'a pris près d'une décennie
pour le comprendre.
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											Pretty early on in my career,
											I published a paper in ""Science""
with my collaborators,
											entitled, ""Spending Money
on Others Promotes Happiness.""
											I was very confident in this conclusion,
											except for one thing:
											it didn't seem to apply to me.
									","
											Au début de ma carrière,
											j'ai publié un article dans « Science »
avec mes collaborateurs
											intitulé : « Dépenser
de l'argent pour les autres
											accroît notre sentiment de bonheur ».
											J'avais pleine confiance
en cette conclusion
											à part sur un point :
											cela ne semblait pas s'appliquer à moi.
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											(Laughter)
									","
											(Rires)
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											I hardly ever gave money to charity,
											and when I did,
											I didn't feel that warm glow
I was expecting.
											So I started to wonder if maybe
there was something wrong with my research
											or something wrong with me.
											My own lackluster emotional response
to giving was especially puzzling
											because my follow-up studies revealed
that even toddlers exhibited joy
											from giving to others.
									","
											Je donnais rarement
de l'argent aux charités
											et même quand je le faisais,
											je ne ressentais pas
											ce sentiment chaleureux
auquel je m'attendais.
											J'ai commencé à me demander
											s'il y avait quelque chose
qui clochait dans ma recherche
											ou quelque chose qui clochait chez moi.
											Ma réponse émotionnelle terne
au fait de donner était déroutante
											car mes études suivantes ont révélé
											que mêmes les bambins
faisaient preuve de joie
											en donnant aux autres.
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											In one experiment, my colleagues
Kiley Hamlin, Lara Aknin and I
											brought kids just under
the age of two into the lab.
											Now, as you might imagine,
											we had to work with a resource
that toddlers really care about,
											so we used the toddler equivalent of gold,
											namely, Goldfish crackers.
									","
											Dans une expérience, mes collègues
Kiley Hamlin, Lara Aknin et moi
											avons amené au labo des enfants
ayant un peu moins de deux ans.
											Vous pouvez l'imaginer,
											nous devions travailler avec une ressource
qui importe beaucoup aux bambins,
											alors nous avons utilisé
leur équivalent de l'or,
											soit des gâteaux.
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
											(Laughter)
									","
											(Rires)
									",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
"
","
",Helping others makes us happier — but it matters how we do it,Elizabeth Dunn,14:29,"community,happiness,society,psychology,social change,humanity,science"
