es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
											Cuando hablamos de corrupción,
											hay ciertos tipos de personas
que vienen a la mente.
									","
											Yozlaşma hakkında konuştuğumuzda,
											aklımıza gelen tipik insan türleri vardır.
									","
											Quand on parle de corruption,
											nous avons des stéréotypes en tête.
									","
											Wenn wir über Korruption sprechen,
											kommen uns bestimmte Arten von 
Menschen in den Sinn.
									",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
","
","
","
",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
											Tenemos a los megalómanos de la Unión Soviética.
											Saparmurat Niyazov, era uno de ellos.
											Hasta su muerte en 2006,
											fue el líder todopoderoso de Turkmenistán,
											un país de Asia Central, rico en gas natural.
											Ahora bien, a él le encantaba dictar decretos presidenciales,
											y en uno renombró los meses del año
											incluyendo uno a su nombre y al de su madre.
											Gastó millones de dólares
											para crear un extraño culto a su personalidad,
											y su mayor triunfo fue la construcción
											de una estatua de sí mismo de 12 metros de altura, bañada en oro
											que se erguía orgullosa en la plaza central de la capital
											y que rotaba siguiendo al sol.
											Era un tipo un poco inusual.
									","
											Eski Sovyet megalomanları var.
											Saparmurat Niyazov onlardan birisidir.
											2006'daki ölümününe kadar,
											Orta Asya'nın doğal gaz bakımından zengin bir ülkesi olan...
											...Türkmenistan'ın mutlak güce sahip lideriydi.
											Başkanlık kararnameleri çıkarmayı gerçekten severdi.
											Bir kararname ile ayların isimlerini kendisinin...
											...ve annesinin isimleriyle değiştirmişti.
											Tuhaf bir kişi kültü yaratmak için...
											...milyonlarca dolar harcadı...
											...ve görkeminin doruk noktası...
											...başkentin ana meydanında gururla duran...
											...ve güneşi takip etmesi için döndürülen 12 metre yüksekliğinde...
											...altın kaplama heykelinin inşasıydı.
											Biraz tuhaf bir adamdı.
									","
											Il y a les anciens mégalomanes soviétiques.
											Saparmurat Niyazov était l'un d'entre eux.
											Jusqu'à sa mort en 2006,
											il était le tout-puissant dirigeant du Turkmenistan,
											un pays d'Asie Centrale riche en gaz naturel.
											Il aimait vraiment émettre des décrets présidentiels.
											L'un d'entre eux a renommé les mois de l'année,
											leur donnant son propre nom
ou celui de sa mère.
											Il a dépensé des millions de dollars
											à créer un étrange culte de la personnalité.
											Son titre de gloire fut la construction
											d'une statue plaquée or
de 12 mètres de haut le représentant,
											qui s'érigeait fièrement
dans le parc central de la capitale,
											et pivotait afin de suivre le soleil.
											C'était un homme peu commun.
									","
											Da gibt es die ehemaligen
sowjetischen Größenwahnsinnigen,
											Saparmyrat Nyýazow zum Beispiel.
											Bis zu seinem Tod 2006
											war er der allmächtige Machthaber Turkmenistans,
											einem zentralasiatischen Land reich an Erdgas.
											Er liebte es wirklich Präsidialdekrete zu erlassen.
											In einem davon benannte er 
die Monate des Jahres um;
											sein Name und der seiner Mutter
waren auch dabei.
											Er gab Millionen von Dollar aus,
											um einen bizarren Personenkult zu schaffen
											und die Krönung dieses Kultes war die Errichtung
											einer 12 Meter hohen,
vergoldeten Statue seiner selbst,
											die stolz auf dem Hauptplatz
der Hauptstadt stand
											und sich dem Lauf der Sonne
entsprechend drehte.
											Er war ein etwas ungewöhnlicher Kerl.
									",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
","
","
","
",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
											Y luego está el cliché,
											el dictador africano, ministro u oficial.
											Tenemos a Teodorín Obiang.
											Su papá es presidente vitalicio de Guinea Ecuatorial,
											una nación en el occidente africano que ha exportado
											miles de millones de dólares de petróleo desde los 90
											y no obstante tiene un historial infame en derechos humanos.
											La mayoría de sus habitantes
											viven en una pobreza realmente miserable
											a pesar de tener un ingreso per cápita a la par
											con el de Portugal.
											Así que Obiang hijo se compra
											una mansión de USD 30 millones en Malibú, California.
											He estado frente a la entrada
											y puedo decirles que es una vista majestuosa.
											Compró una colección de arte avaluada en €18 millones
											que pertenecía al diseñador de modas Yves Saint Laurent,
											un montón de increíbles autos deportivos,
											algunos con un costo de un millón de dólares c.u.,
											ah, y también un jet Gulfstream.
											Escuchen esto:
											hasta hace poco, recibía al mes, oficialmente, un salario
											menor a 7 000 dólares.
									","
											Sonra şu klişe var:
											Afrikalı diktatör, bakan ya da resmi görevli.
											Teodorín Obiang var.
											Babası, 1990'lardan beri milyarlarca dolar değerinde...
											...petrol ihraç eden, ancak...
											...dehşet verici insan hakları sicili olan...
											...Ekvator Ginesi'nin hayat boyu başkanıdır.
											Kişi başına düşen gelir bakımından...
											...Portekiz'le eşit olmasına rağmen...
											...halkının büyük bir çoğunluğu...
											...gerçekten sefalet içinde yaşıyor.
											Küçük Obiang ise kendisine California, Malibu'da...
											...30 milyon dolar değerinde bir malikane aldı.
											Malikanenin ön kapılarını gördüm.
											Muhteşem bir genişlikte olduğunu söyleyebilirim.
											Önceden moda tasarımcısı Yves Saint Laurent'e ait olan...
											...18 milyon avroluk bir sanat koleksiyonu,
											bazılarının her biri milyonlarca dolar eden...
											...bir yığın harika spor araba...
											...ve tabi bir de Gulfstream jet de aldı.
											Şimdi şunu anlayın:
											Yakın bir zamana kadar ayda 7,000 dolardan az...
											...bir resmi maaş kazanıyordu.
									","
											Ensuite il y a ce cliché,
											celui du dictateur, ministre ou officiel africain.
											Il y a Teodorin Obiang.
											Son papa est président à vie
de la Guinée Équatoriale,
											une nation d'Afrique de l'Ouest qui a exporté
											pour des milliards de dollars de pétrole
depuis les années 90,
											et possède pourtant un bilan épouvantable
en matière de Droits de l'Homme.
											La très grande majorité de sa population
											vit dans la plus grande pauvreté
											malgré un revenu par habitant proche
											de celui du Portugal.
											Donc Obiang junior, eh bien, il s'est offert
											un hôtel particulier à Malibu en Californie
pour 30 millions de dollars.
											Je l'ai vu de près,
											et je peux vous dire
que c'est un magnifique domaine.
											Il a acheté, pour un montant de 18 millions de dollars, une collection d’œuvres d'art,
											ayant jadis appartenu
au grand couturier Yves Saint-Laurent.
											Un tas de fabuleuses voitures de sport,
											certaines valant plus d'un million de dollars —
											Oh, et un jet également.
											Comprenez bien :
											jusque récemment, il gagnait, officiellement,
											un peu moins de 7000 dollars par mois.
									","
											Und dann gibt es dieses Klischee,
											des afrikanischen Diktators, 
Ministers oder Funktionärs.
											Da gibt es Teodorin Obiang.
											Sein Papa ist Präsident auf Lebenszeit 
von Äquatorialguinea,
											einem westafrikanischen Staat,
											der seit den 1990ern 
Milliarden Dollar Öl exportiert hat
											und trotzdem eine schockierende
Menschenrechtssituation aufweist.
											Die große Mehrheit der Menschen
											lebt in wirklich extremer Armut,
											obwohl das Prokopfeinkommen
											dem Portugals gleicht.
											Obiang Junior kaufte sich zum Beispiel
											eine 30 Mio. Dollar Villa in Malibu, 
Kalifornien.
											Ich stand vor seinem Haus.
											Es ist ein prachtvolles Anwesen.
											Er kaufte eine 18 Mio. Euro
teure Kunstsammlung,
											die früher dem Modedesigner
Yves Saint Laurent gehörte,
											einen Haufen fabelhafter Sportwagen,
											von denen einige pro Stück 
1 Mio. Dollar wert sind,
											ah, und auch einen Gulfstream-Jet.
											Und jetzt hört euch das an:
											Bis vor Kurzem hatte er ein offizielles, 
monatliches Gehalt
											von weniger als 7.000 Dollar.
									",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
","
","
","
",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
											Y luego tenemos a Dan Etete,
											el exministro de petróleo de Nigeria,
											durante el régimen del presidente Abacha,
											y sucede que es a la vez un blanqueador de dinero convicto.
											Hemos gastado una gran cantidad de tiempo
											investigando un trato de USD 1000 millones;
											así es, USD 1000 millones,
											en un trato petrolero en el que estaba involucrado,
											y lo que encontramos fue muy alarmante,
											pero diré más al respecto más adelante.
									","
											Ve Dan Etete var.
											Başkan Abacha'nın döneminde Nijerya'nın...
											...eski petrol bakanıydı...
											...ve tesadüfe bakın ki o da hüküm giymiş bir kara para aklayıcısıdır.
											İçinde bulunduğu bir milyar dolarlık...
											—aynen öyle bir milyar dolar —
											...bir petrol anlaşmasını incelemek için...
											...çok fazla zaman harcadık...
											...ve bulduğumuz şey oldukça şok ediciydi,
											bu konuda daha sonra konuşacağım.
									","
											Enfin il y a Dan Etete.
											Lui était ministre du pétrole du Nigéria
											sous le Président Abacha,
											et par pure coïncidence, il est également
coupable de blanchiment d'argent.
											Nous avons passé énormément de temps
											à enquêter sur un contrat pétrolier
d'un milliard de dollars,
											— j'ai bien dit un milliard —
											dans lequel il était impliqué,
											et ce que nous avons découvert
était plutôt scandaleux,
											mais je reviendrai là-dessus plus tard.
									","
											Dann ist da noch Dan Etete.
											Er war der ehemalige Ölminister Nigerias
											unter Präsident Abacha
											und, natürlich zufällig, 
auch ein verurteilter Geldwäscher.
											Wir haben viel Zeit damit verbracht,
											ein 1 Milliarden Dollar Geschäft
											‒ Sie hören richtig ‒ 
eine Milliarden Dollar-
											Ölgeschäft zu untersuchen, 
in das er verwickelt war,
											und was wir herausfanden,
war schockierend,
											aber dazu später noch mehr.
									",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
","
","
","
",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
"
											Así que es fácil pensar que la corrupción sucede
											por allá en algún lado,
											y que lo llevan a cabo un grupo de déspotas codiciosos
											e individuos malintencionados en países
											de los cuales, personalmente, sabemos muy poco
											y con los que no nos sentimos vinculados
											y donde lo que sucede no nos afecta.
											Pero ¿sólo sucede allá?
									","
											Bizim kişisel olarak hakkında...
											...çok az şey bildiğimiz...
											...ve neler döndüğü konusunda gerçekten ilgisiz...
											...ve etkilenmemiş hissettiğimiz ülkelerde...
											...yozlaşmanın bir takım açgözlü despotlar ve kişiler tarafından...
											...oralarda bir yerlerde de yapıldığını...
											...ve bunun olduğunu düşünmek kolaydır.
											Peki bu sadece orada bir yerde mi oluyor?
									","
											Il est facile de croire que la corruption, ça se passe
											ailleurs, très loin de nous,
											que c'est le fait d'avides dictacteurs
											ou de bons à rien dans des pays dont,
											finalement, nous savons très peu de choses,
											avec lesquels nous n'avons aucun lien,
											et où ce qui se passe ne nous concerne pas.
											Mais cela n'arrive-t-il qu'ailleurs?
									","
											Es ist einfach zu denken, dass Korruption
											irgendwo da drüben passiert
											und von einem Haufen gieriger Despoten
											und Individuen in Ländern vollzogen wird,
											über die wir persönlich wenig wissen
											und keinen Bezug dazu haben
											und es uns kalt lässt, was da passiert.
											Aber gibt es sie nur dort?
									",Meet global corruption's hidden players,Charmian Gooch,14:27,"business,corruption,energy,global issues"
