en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
											Traditional prescriptions for growth
in Africa are not working very well.
											After one trillion dollars
in African development-related aid
											in the last 60 years,
											real per capita income today
is lower than it was in the 1970s.
											Aid is not doing too well.
									","
											Las recetas tradicionales de crecimiento
en África no están funcionando muy bien.
											Después de un billón de dólares
en ayuda al desarrollo de África
											en los últimos 60 años,
											el ingreso real per cápita actual
es menor que en la década de 1970.
											La ayuda no está funcionando
demasiado bien.
									","
											As prescrições tradicionais 
para o crescimento em África
											não estão a funcionar muito bem.
											Depois de um bilião de dólares de ajuda
para o desenvolvimento africano
											nos últimos 60 anos,
											o rendimento real per capita hoje
é menor do que era na década de 1970.
											A ajuda não está a ir muito bem.
									","
											Geleneksel büyüme reçeteleri 
Afrika'da pek işe yaramıyor.
											Son 60 yılda, 
Afrika'nın kalkınması için yapılan
											bir trilyon dolar yardımdan sonra bile
											bugün, kişi başına düşen gelir 
1970'lerde olduğundan daha düşük seviyede.
											Yardımlar pek işe yaramıyor.
									","
											Die traditionellen Ansätze für Wachstum 
funktionieren in Afrika nicht gut.
											Selbst nach einer Billion Dollar
die in den letzten 60 Jahren
											hier an Entwicklungshilfe angekommen ist,
											ist das Pro-Kopf-Einkommen 
niedriger als in den 1970ern.
											Die Hilfe hilft nicht wirklich.
									","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
","
","
","
","
","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
											In response,
											the Bretton Woods institutions —
the IMF and the World Bank —
											pushed for free trade not aid,
											yet the historical record
shows little empirical evidence
											that free trade leads to economic growth.
									","
											En respuesta,
											las instituciones de Bretton Woods,
el FMI y el Banco Mundial,
											impulsadas por el libre comercio
no proporcionan ayudas,
											sin embargo, la historia muestra
poca evidencia empírica
											de que el libre comercio
lleve al crecimiento económico.
									","
											Em resposta,
											as instituições de Bretton Woods 
— do FMI e do Banco Mundial —
											forçam para o livre comércio, 
não para a ajuda.
											No entanto o registo histórico
poucos indícios empíricos mostram
											de que o comércio livre 
conduz ao crescimento económico.
									","
											Buna karşılık olarak,
											Bretton Woods kuruluşları, 
yani IMF ve Dünya Bankası,
											yardım yerine 
serbest ticarette ısrar etti.
											Fakat tarihte, serbest ticaretin
ekonomik büyüme sağladığını gösteren
											çok az ampirik kanıt var.
									","
											Daher setzten sich 
der IMF und die Weltbank
											für freien Handel anstatt Finanzhilfe ein.
											Doch auch dieses historische Engagement
zeigt kaum empirisch belegte Ergebnise,
											dass Freihandel zu 
ökonomischem Wachstum führt.
											Das neue Wundermittel sind Mikrokredite.
									","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
","
","
","
","
","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
											The newly prescribed 
silver bullet is microcredit.
											We seem to be fixated
on this romanticized idea
											that every poor peasant in Africa
is an entrepreneur.
											(Laughter)
											Yet my work and travel
in 40-plus countries across Africa
											have taught me that most people
want jobs instead.
									","
											La fórmula milagrosa recién
prescrita es el microcrédito.
											Parece que estamos obsesionados
con esta idea romántica
											de que cada campesino pobre
en África es un empresario.
											(Risas)
											Sin embargo, mi trabajo y viajes
por más de 40 países de África
											me han enseñado que en vez de eso,
la mayoría de la gente quiere empleo.
									","
											A moderna receita milagrosa 
é o microcrédito.
											Parece que estamos fixados
nessa ideia romântica
											de que cada camponês pobre em África
é um empresário.
											(Risos)
											No entanto, o meu trabalho e as viagens
por mais de 40 países em toda a África
											ensinaram-me que a maioria das pessoas
o que quer é um emprego.
									","
											Tavsiye edilen yeni sihirli çözüm 
ise mikro kredi.
											Romantik bir şekilde,
Afrika'daki her fakir köylünün
											bir girişimci olduğu 
fikrine sabitlenmişiz.
											(Kahkahalar)
											40'dan fazla Afrika ülkesine 
olan seyahatlerimde
											aslında çoğu insanın istediğinin 
iş olduğunu gördüm.
									","
											Irgendwie halten wir an dieser Idee fest,
											dass in jedem armen Bauer in Afrika
ein Unternehmer steckt.
											(Lachen)
											Meine Erfahrungen von Reisen und Arbeiten
in über 40 afrikanischen Ländern
											zeigen aber, dass die meisten 
einfach nur Jobs haben wollen.
									","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
","
","
","
","
","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
											My solution: Forget micro-entrepreneurs.
											Let's invest in building
pan-African titans
											like Sudanese businessman Mo Ibrahim.
											Mo took a contrarian bet on Africa when
he founded Celtel International in '98
											and built it into a mobile 
cellular provider
											with 24 million subscribers
across 14 African countries by 2004.
											The Mo model might be better
than the everyman entrepreneur model,
											which prevents an effective means
of diffusion and knowledge-sharing.
											Perhaps we are not at a stage in Africa
											where many actors and small enterprises
leads to growth through competition.
									","
											Mi solución: Olvídense
de los microempresarios.
											Invirtamos en la construcción
de titanes panafricanos
											como el empresario sudanés Mo Ibrahim.
											Mo adoptó una posición
contraria a África
											al fundar Celtel Internacional en 1998
											creando un proveedor de
telefonía celular móvil
											con 24 millones de suscriptores
en 14 países africanos en 2004.
											El modelo Mo podría ser mejor que el del
emprendedor para toda persona corriente,
											lo que impide un medio eficaz de difusión
y de intercambio de conocimientos.
											Tal vez no estamos en una etapa
en África, donde muchos actores
											y pequeñas empresas llevan al
crecimiento movidos por la competencia.
									","
											A minha solução: 
Esqueçam os microempresários.
											Vamos investir na construção
de titãs pan-africanos
											como o empresário sudanês Mo Ibrahim.
											Mo fez uma aposta contrária em África,
											quando criou 
a Celtel International em 1998
											e a fundiu com uma
operadora de telemóveis
											com 24 milhões de assinantes
em 14 países africanos em 2004.
											O modelo de Mo pode ser melhor
que o modelo de empresário para todos,
											que impede um meio eficaz
de difusão e partilha de conhecimentos.
											Talvez não estejamos numa fase em África
											em que muitos agentes e pequenas empresas
											podem gerar o crescimento 
através da competição.
									","
											Çözümüm şu: Mikro girişimcileri unutun.
											Sudanlı iş adamı Mo İbrahim gibi
											Pan-Afrikalı devler yaratmak için
yatırım yapalım.
											Mo 1998'de Afrika'ya aykırı davranıp
riske girerek Celtel International'ı kurdu
											ve onu 2004'te, 
14 farklı Afrika ülkesinde
											toplam 24 milyon aboneye sahip 
bir GSM operatörüne dönüştürdü.
											Mo modeli, herkesin girişimci 
olduğunu varsayan,
											etkili bir dağılımı ve bilgi paylaşımını
engelleyen modelden daha iyi olabilir.
											Belki de Afrika'da, bir sürü 
oyuncunun ve küçük girişimcinin
											rekabet yoluyla büyümeyi sağlayacağı 
bir aşamada değiliz.
									","
											Meine Lösung: Vergesst Mikro-Unternehmer.
											Investieren wir stattdessen in den Aufbau
pan-afrikanischer Großunternehmen,
											wie der sudanische Unternehmer Mo Ibrahim.
											Mo betrat unbekannten Boden,
als er Celtel International 1998 gründete
											und bis 2004 zu einem Mobilfunkanbieter
mit über 24 Millionen Nutzern
											in über 14 afrikanischen Ländern aufbaute.
											Das Mo-Modell ist wahrscheinlich besser
als jedes Kleinunternehmer-Modell,
											das eine Verbreitung von Wissen 
eher verhindert.
											Vielleicht haben wir es 
in Afrika noch nicht erreicht,
											dass viele Arbeiter und kleine Unternehmen
zum Wachstum durch Wettbewerb beitragen.
									","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
","
","
","
","
","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
"
											Consider these two alternative scenarios.
											One: You loan 200 dollars 
to each of 500 banana farmers
											allowing them to dry 
their surplus bananas
											and fetch 15 percent more revenue
at the local market.
											Or two: You give 100,000 dollars
to one savvy entrepreneur
											and help her set up a factory
that yields 40 percent additional income
											to all 500 banana farmers
and creates 50 additional jobs.
											We invested in the second scenario,
											and backed 26-year-old
Kenyan entrepreneur Eric Muthomi
											to set up an agro-processing
factory called Stawi
											to produce gluten-free
banana-based flour and baby food.
											Stawi is leveraging economies of scale
											and using modern manufacturing processes
to create value for not only its owners
											but its workers, who have
an ownership in the business.
											Our dream is to take an Eric Muthomi
and try to help him become a Mo Ibrahim,
											which requires skill, financing,
local and global partnerships,
											and extraordinary perseverance.
									","
											Tengan en cuenta estos
dos escenarios alternativos.
											Uno: Uno presta USD 200 a cada uno
de los 500 productores de banano
											lo que permite que sus
bananos excedentes se sequen
											y que obtengan 15 % más de
ingresos en el mercado local.
											O dos: se da USD 100 000
a un empresario con experiencia
											y se le ayuda a constituir una fábrica
que produzca el 40 % de ingresos
											a los 500 productores de banano
creando 50 empleos adicionales.
											Invertimos en el segundo escenario,
											para apoyar al empresario keniano
Eric Muthomi, de 26 años,
											a montar una fábrica de procesamiento
de productos agrícolas llamada Stawi
											que produce harina a base de plátano
y alimentos sin gluten para bebés.
											Stawi aprovecha las economías
de escala y el uso
											de procesos de fabricación modernos para
crear valor no solo para sus propietarios
											sino para sus trabajadores con
una participación en el negocio.
											Nuestro sueño es tener un Eric Muthomi y
ayudarle a convertirse en un Mo Ibrahim,
											lo que requiere habilidad, financiación,
alianzas locales y mundiales,
											y una extraordinaria perseverancia.
									","
											Considerem 
estes dois cenários alternativos.
											Um: Emprestamos 200 dólares
a cada um dos 500 produtores de banana
											permitindo-lhes secar
as bananas excedentes
											e obter mais 15% de receita
no mercado local.
											Ou dois: Damos 100 mil dólares
a uma empresária experiente
											e ajudamo-la a montar uma fábrica
que produz 40% de receitas adicionais
											a todos os 500 produtores de banana
e cria 50 postos de trabalho adicionais.
											Nós investimos no segundo cenário
											e apoiámos Eric Muthomi
um empresário queniano de 26 anos
											para a criação de uma fábrica 
de processamento agrícola chamada Stawi
											para produzir uma farinha de 
banana sem glúten e comida para bebés.
											A Stawi está a aproveitar
as economias de escala
											e a usar modernos processos de fabrico
para criar valor não só para os seus donos
											mas para os seus trabalhadores, que têm
uma participação no negócio.
											O nosso sonho é agarrar num Eric Muthomi
											e tentar ajudá-lo 
a tornar-se num Mo Ibrahim.
											Isso requer habilidade, financiamento,
parcerias locais e globais
											e uma perseverança extraordinária.
									","
											Şu iki alternatif senaryoyu düşünün.
											Birincisi; 500 tane muz üreticisine
üretim fazlası muzlarını kurutmaları
											ve yerel pazarda hasılatlarını
%15 oranında arttırmaları için
											200'er dolar kredi veriyorsunuz.
											Ya da ikincisi; akıllı bir girişimciye
100.000 dolar verip
											onun, 500 muz üreticisine %40 ek gelir 
ve ek olarak 50 yeni iş imkânı sağlayacak
											bir fabrika kurmasına yardım ediyorsunuz.
											İkinci senaryoya yatırım yaptık
											ve 26 yaşındaki
Kenyalı girişimci Eric Muthomi'nin
											glütensiz muz unu 
ve bebek maması üretmek için
											Stawi diye bir tarımsal ürün işleme
fabrikası kurmasını destekledik.
											Stawi ölçek ekonomilerinden yararlanıyor
											ve sadece sahipleri için değil, 
aynı zamanda işe ortak olan
											çalışanları için de değer yaratmak için
modern üretim yöntemlerini kullanıyor.
											Hayalimiz Eric Muthomi gibi birini alıp
onun Mo İbrahim'e dönüşmesini sağlamak.
											Bunun için yeteneğe, finansmana, 
yerel ve küresel ortaklıklara
											ve olağanüstü bir azme 
sahip olmak gerekiyor.
									","
											Stellen Sie sich folgende Szenarios vor:
											Ersteres, Sie verleihen 200 Dollar
an je 500 Bananen-Farmer,
											wodurch sie die überschüssigen Bananen 
trocknen können,
											und dadurch 15 % mehr Einnahmen 
auf dem Markt machen.
											Oder das zweite Szenario:
Sie investieren 100 000 Dollar
											in ein cleveres Geschäftsmodell
ein Unternehmen aufzubauen,
											das für 40 % mehr Einkünfte der Farmer
und 50 weitere Jobs sorgt.
											Wir haben in Letzteres investiert
											und den 26 Jahre jungen Eric Muthomi 
darin unterstützt,
											seine nahrungsmittelverarbeitende Firma
namens ""Stawi"" aufzubauen,
											die auf Bananenbasis glutenfreies
Mehl und Babynahrung herstellt.
											Stawi nutzt die Massenproduktion
											und moderne Manufakturprozesse,
die nicht nur den Inhabern nützen,
											sondern auch den Arbeitern,
die Anteile des Unternehmens besitzen.
											Unser Ziel ist es, Eric Muthomi
zu einem Mo Ibrahim zu machen,
											wozu wir das nötige Können,
lokale und globale Partner,
											sehr viel Durchhaltevermögen und natürlich
auch die passende Finanzierung brauchen.
									","In praise of macro — yes, macro — finance in Africa",Sangu Delle,5:53,"Africa,TED Fellows,economics,entrepreneur,investment"
