en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
											What was the most
difficult job you ever did?
											Was it working in the sun?
											Was it working to provide food
for a family or a community?
											Was it working days and nights
trying to protect lives and property?
											Was it working alone
											or working on a project
that wasn't guaranteed to succeed,
											but that might improve
human health or save a life?
											Was it working to build something,
create something, make a work of art?
											Was it work for which you were never sure
											you were fully understood or appreciated?
											The people in our communities
who do these jobs
											deserve our attention, our love
and our deepest support.
									","
											Qual foi o trabalho mais difícil
que já fizeram?
											Foi trabalhar ao sol?
											Foi trabalhar para arranjar comida
para uma família ou para a comunidade?
											Foi trabalhar dias e noites
para proteger vidas e bens?
											Foi trabalhar sozinho
											ou trabalhar num projeto
sem garantias de ter êxito
											mas que podia melhorar a saúde das pessoas
ou salvar uma vida?
											Foi trabalhar para construir ou criar
qualquer coisa, fazer uma obra de arte?
											Foi trabalhar numa coisa
											sem ter a certeza
de que seria entendida ou apreciada?
											Nas nossas comunidades, as pessoas
que fazem este tipo de trabalho
											merecem a nossa atenção, o nosso amor
e o nosso apoio mais profundo.
									","
											Bugüne kadar hayatınızda yaptığınız
en zor iş neydi?
											Güneşin altında çalışmak?
											Bir aile ya da halka yiyecek sağlamak
için mi çalıştınız?
											Gece gündüz, canlıları korumak ve hayatınız
için mi çalıştınız?
											Yalnız başınıza ya da
											başarılı olacağınızın garantisi olmayan
ama insan sağlığını iyileştirebilecek

											ve hayat kurtarabilecek bir işte mi çalıştınız?
											Bir şeyler üretmek ya da yaratmak,
sanat eseri oluşturmak için mi çalıştınız?
											Beğenmediğiniz ya da
tam olarak anladığınıza
											bir türlü emin olamadığınız bir
işte mi çalıştınız?
											Halkımızın içinde, bu işleri
yapan kimseler;
											ilgimizi, sevgimizi ve en derin desteğimizi
hak ediyorlar.
									","
											Quel a été votre job le plus difficile ?
											Un job en plein soleil ?
											Travailler pour nourrir une famille ?
une communauté ?
											Nuit et jour à
protéger des vies et des biens ?
											Seul ?
											Ou sur un projet sans garantie de réussite
											mais pouvant améliorer
la santé ou sauver des vies ?
											Pour construire,
créer, faire une œuvre d'art ?
											Un travail où vous n'étiez jamais sûr
											d'être vraiment compris ou apprécié ?
											Les personnes qui font tout cela

											méritent notre attention, notre amour
et tout notre soutien.
									",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
","
","
","
",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
											But people aren't the only ones
in our communities
											who do these difficult jobs.
											These jobs are also done
by the plants, the animals
											and the ecosystems on our planet,
											including the ecosystems I study:
the tropical coral reefs.
											Coral reefs are farmers.
											They provide food, income
and food security
											for hundreds of millions
of people around the world.
											Coral reefs are security guards.
											The structures that they build
protect our shorelines
											from storm surge and waves,
											and the biological systems
that they house filter the water
											and make it safer for us to work and play.
											Coral reefs are chemists.
											The molecules that we're discovering
on coral reefs are increasingly important
											in the search for new antibiotics
and new cancer drugs.
											And coral reefs are artists.
											The structures that they build
											are some of the most
beautiful things on planet Earth.
											And this beauty is the foundation
of the tourism industry
											in many countries with few
or little other natural resources.
									","
											Mas não são só as pessoas,
nas nossas comunidades,
											que fazem estes trabalhos difíceis.
											Estes trabalhos também são feitos
pelas plantas, pelos animais
											e pelos ecossistemas do nosso planeta,
											incluindo os ecossistemas que eu estudo,
os recifes de corais tropicais.
											Os recifes de corais são lavradores.
											Fornecem comida, receitas 
e segurança alimentar
											a centenas de milhões de pessoas
em todo o mundo.
											Os recifes de corais
são guardas de segurança.
											As estruturas que constroem
protegem as linhas costeiras
											do avanço das tempestades e das ondas
											e os sistemas biológicos
que albergam, filtram a água
											e tornam-na mais segura
para o nosso trabalho e recreio.
											Os recifes de corais são químicos.
											As moléculas que estamos a descobrir
nos recifes de corais
											são cada vez mais importantes
											na pesquisa de novos antibióticos
e novas drogas contra o cancro.
											Os recifes de coral são artistas.
											As estruturas que constroem são
das coisas mais belas do planeta Terra.
											Esta beleza é a base
da indústria do turismo
											em muitos países com poucos
ou nenhuns recursos naturais.
									","
											Ancak bu zor işler, sadece toplumumuzdaki
											insanlar tarafından yapılmıyor.
											Bu görevler aynı zamanda, bitkiler,
hayvanlar ve benim de
											üzerinde çalıştığım tropikal mercan
resiflerinin de
											dahil olduğu yeryüzü ekosistemleri
tarafından da icra ediliyor.
											Mercan resifleri adeta birer çiftçi gibi.
											Yeryüzündeki yüz milyonlarca insan için
											gıda ve gelir kapısı, gıda güvencesi
anlamına geliyor.
											Mercan resifleri güvenlik görevlisidir.
											İnşa ettikleri şekiller sayesinde
kıyı şeritlerimizi, gel git
											akıntılarından ve dalgalardan koruyor.
											Suyu filtre edebilen biyolojik sistemleri
sayesinde suda iş görmek ve
											hareket etmek bizim için daha güvenli
hale geliyor.
											Mercan resifleri kimyagerdir.
											Üzerlerinde keşfettiğimiz moleküller
yeni antibiyotik ve kanser ilaçlarının
											araştırmaları için gittikçe artan bir önem
arz ediyor.
											Mercan resifleri sanatçıdır.
											Oluşturdukları şekiller,
											dünyadaki en güzel şeylerden biridir.
											Aynı zamanda bu güzellik, birkaç tane
ya da az miktarda diğer
											doğal kaynaklarla birlikte birçok ülkede,
turizm endüstrisinin temelini oluşturur.
									","
											Mais il n'y a pas que des gens
											qui font ces métiers difficiles.
											Il y a aussi les plantes, les animaux
											et les écosystèmes de notre planète,
											dont ceux que j'étudie :
les récifs coralliens tropicaux.
											Les coraux sont des fermiers :
											ils procurent nourriture, revenus
et sécurité alimentaire
											à des centaines de millions
de gens dans le monde.
											Ce sont des agents de sécurité :
											les structures qu'ils construisent
protègent nos côtes
											des ondes de tempête et des vagues.
											Les systèmes biologiques qu'ils abritent
filtrent l'eau
											la rendant plus sûre 
pour le travail, les loisirs.
											Les coraux sont des chimistes :
											on y découvre des molécules
de plus en plus importantes
											pour créer de nouveaux antibiotiques
ou des anti cancers.
											Ce sont des artistes :
											leurs structures
											sont parmi les plus belles choses
de notre planète,
											et c'est à la base du tourisme
											dans des pays qui n'ont
pas ou peu d'autres ressources.
									",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
","
","
","
",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
											So for all of these reasons,
all of these ecosystem services,
											economists estimate the value
of the world's coral reefs
											in the hundreds of billions
of dollars per year.
											And yet despite all that hard work
being done for us
											and all that wealth that we gain,
											we have done almost everything
we possibly could to destroy that.
											We have taken the fish out of the oceans
											and we have added in fertilizer, sewage,
											diseases, oil, pollution, sediments.
											We have trampled the reefs physically
with our boats, our fins, our bulldozers,
											and we have changed the chemistry
of the entire sea,
											warmed the waters and made storms worse.
											And these would all be bad on their own,
											but these threats magnify each other
											and compound one another
and make each other worse.
									","
											Por todas estas razões,
por todos estes serviços de ecossistemas
											os economistas calculam
o valor dos recifes de coral mundiais
											em centenas de milhares
de milhões de dólares por ano.
											Apesar de todo o trabalho árduo
que está a ser feito
											e de toda a riqueza que ganhamos,
											temos feito todos os possíveis
para os destruir.
											Temos esgotado os peixes do oceano,
											temos espalhado fertilizantes, esgotos,
											doenças, petróleo, poluição, sedimentos.
											Temos danificado os recifes fisicamente
com barcos, barbatanas, ""bulldozers""
											e temos alterado a química de todo o mar,
											temos aquecido as águas
e piorado as tempestades.
											Todas estas coisas seriam más só por si,
											mas há três ameaças, qual delas a pior
											e, todas juntas,
agravam-se umas às outras.
									","
											Bütün bu sebeplerden, tüm bu
ekosistem hizmetlerinden ötürü,
											iktisatçılar, dünyadaki mercan
resiflerinin yıllık ekonomik
											değerinin yüz milyarlarca dolar olduğunu
düşünüyorlar.
											Yine de, bizim için sarf edilen bu kadar
çabaya ve
											kazandığımız tüm zenginliğe rağmen,
											yapabileceğimiz her şekilde onları
neredeyse yok ettik.
											Okyanuslardan balıkları çıkardık ve
											yerine; suni gübre, kanalizasyon atıkları
											hastalıklar, petrol, kirlilik ve tortu bıraktık.
											Resifleri, botlarımızla, salma omurgalarımız
ile, dozerlerle çiğnedik.
											Bu yüzden, bütün denizin kimyasını, suları
ısıtmak ve
											fırtınaları kötüleştirmek suretiyle
değiştirmiş olduk.
											Zaten bütün bunlar onlar için
yeterince kötüyken
											bir de buna; birbirini büyüten,
											yoğunlaştıran ve daha da kötü yapan
tehlikeler eklenmiş oldu.
									","
											Pour toutes ces raisons,
tous ces services,
											les économistes estiment la valeur
des récifs coralliens
											à des centaines de milliards
de dollars par an.
											Pourtant, malgré tout ce travail
fait pour nous
											et tout ce qu'on y gagne,
											on a pratiquement tout fait
pour détruire cela.
											On a vidé les océans des poissons,
											ajouté engrais, eaux usées,
											maladies, pétrole, pollution, sédiments.
											On a abimé les récifs
avec nos bateaux, nos engins,
											on a changé la chimie des mers,
											réchauffé les eaux,
aggravé les tempêtes.
											Tout ça est déjà négatif en soi,
											mais ces menaces s'amplifient,
											en se combinant,
elles empirent.
									",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
","
","
","
",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
											I'll give you an example.
											Where I live and work, in Curaçao,
a tropical storm went by a few years ago.
											And on the eastern end of the island,
											where the reefs are intact and thriving,
											you could barely tell
a tropical storm had passed.
											But in town, where corals had died
from overfishing, from pollution,
											the tropical storm picked up
the dead corals
											and used them as bludgeons
to kill the corals that were left.
											This is a coral that I studied
during my PhD —
											I got to know it quite well.
											And after this storm
took off half of its tissue,
											it became infested with algae,
											the algae overgrew the tissue
and that coral died.
											This magnification of threats,
this compounding of factors
											is what Jeremy Jackson describes
as the ""slippery slope to slime.""
											It's hardly even a metaphor
because many of our reefs now
											are literally bacteria
and algae and slime.
									","
											Vou dar-vos um exemplo.
											Vivo e trabalho em Curaçau,
											onde há uns anos
houve uma tempestade tropical.
											Na ponta leste da ilha,
											onde os recifes estão intactos
e de boa saúde,
											quase não se percebia que tinha passado
uma tempestade tropical.
											Mas na cidade,
onde os corais tinham morrido
											por causa da pesca exagerada
e da poluição,
											a tempestade tropical
agarrou nos corais mortos
											e usou-os como projéteis
matando os corais que restavam.
											Isto é um coral que eu estudei
durante o doutoramento.
											Fiquei a conhecê-lo muito bem.
											Depois de aquela tempestade ter arrancado
metade do tecido dele,
											ele ficou infestado de algas.
											As algas cobriram o tecido
e o coral morreu.
											Jeremy Jackson descreve esta maximização
de ameaças, este composto de fatores,
											como a ""rampa escorregadia para o lodo"".
											Nem sequer é uma metáfora
porque muitos dos recifes atualmente
											são literalmente bactérias, algas e lodo.
									","
											Size bir örnek vereceğim.
											Yaşadığım ve çalıştığım ülke olan Curaçao'da
birkaç yıl önce tropikal bir fırtına yaşandı.
											Resiflerin el değmemiş ve sağlam olduğu
											adanın doğu bölgesine baktığınızda,
											fırtınanın hemen hemen hiç etkilemediğini
söyleyebilirdiniz.
											Ancak, aşırı avlanma, kirlilik nedeniyle
mercanların ölmüş olduğu şehirde,
											tropikal fırtına ölü mercanları
yerden alıp
											onları sopa gibi kullanarak diğer
mercanları öldürmüştü.
											Doktoram boyunca bu resif üzerinde
çalışmıştım.
											Orayı çok iyi bilmek zorundaydım.
											Fırtına resifin yarısını süpürüp
gittikten sonra
											kalan bölümü yosunlarla kaplandı.
											Yosunlar aşırı geliştiği için mercanları
öldürdüler.
											Büyüyen tehlikeler ve yoğunlaşan faktörler
											Jeremy Jackson'ın ""Çamurlaşan kaygan 
yamaç"" ifadesini anımsatıyordu.
											Bu hiç de bir istiare değil, çünkü
resiflerimizin çoğu bugünlerde,

											abartısız şekilde bakteri, yosun ve
çamurla kaplı.
									","
											Un exemple :
											où je vis, à Curaçao,
il y a eu une tempête tropicale.
											A l'extrémité est de l'île ;
											où les récifs sont intacts et prospèrent,
											on voit à peine qu'une tempête a eu lieu.
											Mais où ils ont été détruits
par la surpêche, la pollution,
											la tempête a emporté 
les coraux morts
											et s'en est servie de matraques
pour tuer ceux qui restaient.
											En voici un que j'ai étudié
pendant mon doctorat.
											Je le connais bien.
											La tempête a arraché la moitié
de ses tissus biologiques
											et il a été envahi d'algues
											qui ont étouffé les tissus, 
et le corail est mort.
											Ces menaces amplifiées,
cette conjugaison de facteurs,
											c'est ce que Jackson appelle
la pente morbide vers le mucus.
											Ce n'est pas une métaphore,
car nombre de coraux
											ne sont plus que bactéries,
algues et mucus.
									",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
","
","
","
",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
"
											Now, this is the part of the talk
											where you may expect me
to launch into my plea
											for us to all save the coral reefs.
											But I have a confession to make:
											that phrase drives me nuts.
											Whether I see it in a tweet,
in a news headline
											or the glossy pages
of a conservation brochure,
											that phrase bothers me,
											because we as conservationists
have been sounding the alarms
											about the death
of coral reefs for decades.
											And yet, almost everyone I meet,
no matter how educated,
											is not sure what a coral is
or where they come from.
											How would we get someone to care
about the world's coral reefs
											when it's an abstract thing
they can barely understand?
											If they don't understand
what a coral is or where it comes from,
											or how funny or interesting
or beautiful it is,
											why would we expect them
to care about saving them?
									","
											Cheguei à parte da palestra
											em que vocês esperam
que eu lance o meu apelo:
											""Salvemos os recifes de coral"".
											Mas tenho que fazer uma confissão:
											esta frase enfurece-me.
											Quer a veja num ""tweet"",
quer num cabeçalho do jornal,
											ou nas páginas lustrosas duma brochura
na defesa da conservação,
											esta frase incomoda-me,
											porque nós, conservacionistas,
temos vindo a tocar o alarme
											quanto à morte dos recifes de coral,
há décadas.
											No entanto, quase toda a gente
que eu encontro,
											por mais instruída que seja,
											não sabe bem o que é um coral
ou de onde é que eles surgem.
											Como é que as pessoas se hão de preocupar
com os recifes de coral mundiais,
											se é uma coisa abstrata,
que elas mal conhecem?
											Se elas não percebem o que é um coral
ou de onde é que ele aparece,
											ou como é giro e interessante e belo,
											porque é que havemos de esperar
que se preocupem em salvá-los?
									","
											Konuşmamın bu bölümünde muhtemelen
											benden, mercan resiflerini kurtarmak için
gerekli bahaneleri
											ortaya dökmemi ve savunmamı bekliyorsunuz.
											Bir şeyi itiraf etmek zorundayım.
											Bu tabir beni deli ediyor.
											Bir gazete manşetinde, atılan bir
tweette ya da kuşe kağıdına
											basılmış bir doğal kaynakları koruma
broşüründe bunu görsem de,
											bu tabir canımı oldukça sıkıyor.
											Zira biz çevreciler, mercan resiflerinin
ölümleri hakkında
											alarmın çaldığını on yıllardır
dile getiriyoruz.
											Şimdiye kadar, ne kadar eğitimli olursa
olsun, görüştüğüm hemen herkes,
											mercanların nereden geldiğinden veya
tam olarak ne olduğundan emin değil.
											Dünyadaki mercan resifleri
anlaşılması güç, soyut bir obje iken,
											birisinin onları önemsemesini
nasıl sağlarız?
											Eğer mercanın nereden geldiğini,
ne olduğunu ya da ne kadar
											eğlenceli ve ilginç veyahut güzel olduğunu
anlamazlarsa,
											neden onları korumayı önemseyeceklerini
düşünelim ki?
									","
											C'est ici dans la conférence
											qu'on peut s'attendre
à ce que je lance mon appel :
											« Sauvons les coraux »
											Mais je dois avouer
											que cette expression me rend folle.
											A chaque fois, dans les tweets, 
les titres de journaux
											ou dans les beaux documents
sur la nature,
											ces mots m'énervent,
											car nous, les défenseurs
de l'environnement, alertons
											sur la mort des coraux 
depuis des décennies.
											Pourtant parmi les gens que je rencontre,
même cultivés,
											peu savent ce que sont les coraux
et d'où ils viennent.
											Comment amener quelqu'un
à se soucier des coraux
											quand ce n'est qu'une abstraction
qu'il comprend à peine.
											S'il ne comprend ni leur nature,
ni leur origine,
											ni à quel point ils sont curieux,
intéressants, beaux,
											comment s'attendre
à ce qu'il les protège ?
									",How we're growing baby corals to rebuild reefs,Kristen Marhaver,13:46,"animals,biology,environment,climate change,microbiology,mission blue,nature,oceans,science,pollution,water,TED Fellows,marine biology,coral reefs"
