en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
											So, I want to start out with
											this beautiful picture from my childhood.
											I love the science fiction movies.
											Here it is: ""This Island Earth.""
											And leave it to Hollywood to get it just right.
											Two-and-a-half years in the making.
											(Laughter)
											I mean, even the creationists give us 6,000,
											but Hollywood goes to the chase.
											And in this movie, we see what we think is out there:
											flying saucers and aliens.
											Every world has an alien, and every alien world has a flying saucer,
											and they move about with great speed. Aliens.
									","
											Me gustaría empezar
											con esta película bella de cuando era niño.
											Me encantan las películas de ciencia ficción.
											Aquí está: ""Regreso a la Tierra"".
											Confía en Hollywood para que salga bien.
											Dos años y medio de producción.
											(Risas)
											Me refiero a que, incluso los creacionistas nos conceden seis mil años,
											pero Hollywood va más allá.
											Y en esta película, vemos lo que creemos que está en el espacio exterior:
											platillos voladores y extraterrestres.
											Cada mundo tiene un extraterrestre y cada mundo extraterrestre tiene un platillo volador,
											y se mueven a gran velocidad. Extraterrestres.
									","
											Çocukluğumdaki bu güzel
											ile başlamak istiyorum.
											Bilim kurgu filmlerini severim.
											İşte burada:”This Island Earth”.
											Ve bunu Hollywood’a bırakın.
											Bu film 2.5 yılda yapıldı.
											(Kahkaha)
											Demek istediğim yaratıcılar bize 6.000 sene verir;
											fakat Hollywood takip eder
											Ve bu filmde orada ne olduğunu düşüneceğimizi görebiliriz:
											uçan daireler ve uzaylılar.
											dünyada uzaylılar vardır ve her uzaylı dünyasında da uçan daireleri vardır
											ve onlar da yüksek hızla hareket ederler. Uzaylılar.
									","
											Alors, je voudrais commencer avec
											cette magnifique image de ma jeunesse.
											J'adore les films de science-fiction.
											Le voilà: ""Les Survivants de l'infini.""
											Et faites confiance à Hollywood pour que ça soit bien fait.
											Deux ans et demi de réalisation.
											(Rires)
											Enfin je veux dire, même les créationnistes nous en donnent 6000,
											mais Hollywood va droit au but.
											Et dans ce film, nous voyons les choses qu'on imagine là-haut:
											soucoupes volantes et extraterrestres.
											Chaque monde comporte un extraterrestre, et chaque monde extraterrestre possède une soucoupe volante,
											et ils se déplacent à grande vitesse. Les extraterrestres !
									","
											Anfangen möchte ich gerne mit
											diesem schönem Foto aus meiner Kindheit.
											Ich liebe Science-Fiction Filme.
											Hier ist es: ""Metaluna IV antwortet nicht""
											und überlasse es Hollywood es richtig hinzukriegen.
											Zweieinhalb Jahre in der Herstellung.
											(Lachen)
											Sogar die Kreationisten geben uns 6,000
											aber Hollywood kommt gleich zur Sache.
											Und in diesem Film sehen wir was wir denken was dort draußen existiert.
											Fliegende Untertassen und Außerirdische.
											Jede Welt hat Außerirdische und jede außerirdische Welt hat fliegende Untertassen
											und sie bewegen sich mit großer Geschwindigkeit. Ausserirdische.
									","
											Vou começar com esta bela imagem
da minha infância.
											Adoro filmes de ficção científica.
											Este é ""A Ilha da Terra"".
											Podemos confiar em Hollywood
para estar bem feito.
											Dois anos e meio na sua produção.
											(Risos)
											Ou seja, até os criacionistas
nos dão 6000 anos,
											mas Hollywood quer esmerar-se.
											Neste filme, vemos as coisas
que imaginamos existirem lá em cima:
											discos voadores e extraterrestres.
											Cada mundo tem um extraterrestre
											e cada extraterrestre tem um disco voador
											que se desloca a grande velocidade.
											Os extraterrestres!
									",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
","
","
","
","
","
",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
											Well, Don Brownlee, my friend, and I finally got to the point
											where we got tired of turning on the TV
											and seeing the spaceships and seeing the aliens every night,
											and tried to write a counter-argument to it,
											and put out what does it really take for an Earth to be habitable,
											for a planet to be an Earth, to have a place
											where you could probably get not just life, but complexity,
											which requires a huge amount of evolution,
											and therefore constancy of conditions.
											So, in 2000 we wrote ""Rare Earth."" In 2003, we then asked,
											let's not think about where Earths are in space, but how long has Earth been Earth?
											If you go back two billion years,
											you're not on an Earth-like planet any more.
											What we call an Earth-like planet is actually a very short interval of time.
									","
											Bueno, mi amigo Don Brownlee y yo finalmente llegamos al punto
											en el que nos cansamos de encender la tele
											y ver las naves espaciales y a los extraterrestres cada noche,
											y tratamos de escribir un argumento en contra
											y publicar realmente qué se necesita para que una Tierra sea habitable,
											para que un planeta sea una Tierra, para tener un lugar
											donde puedas probablemente tener no solo vida, sino complejidad,
											lo cual requiere una evolución enorme
											y por lo tanto unas condiciones constantes.
											En el 2000 escribimos ""Rare Earth"". En el 2003, preguntamos
											no pensemos dónde están las Tierras en el espacio, sino ¿cuánto tiempo la Tierra ha sido Tierra?
											Si regresan a dos mil millones de años atrás,
											ya no están en un planeta semejante a la Tierra.
											Lo que llamamos un planeta semejante a la Tierra es en realidad un período de tiempo muy corto.
									","
											Pekiala, Don Brownlee, dostum, artık
											her gece televizyonu açıp
											uzaygemilerini ve uzaylıları görmekten,
											ve onlar hakkında sonu gelmez tartışmalar yazılmasından bıktım,
											ve dünyanın yaşanabilir olmasını tam olarak ne kadar sürdü,
											ve dünyanın yaşanabilir olmasını tam olarak ne kadar sürdü,
											sadece bir hayatın olması değil , aynı zamanda kompleks bir yaşantının olması,
											ki bu çok büyük bir evrime
											ve dolayısı ile belli bir sayıda olaya ihtiyaç duyuyor.
											Sonuç olarak 2000 yılında ""Rare Earth.""’ü yazdık. Ardından 2003’de,
											uzayda kaç gezegen olduğunu düşünmektense, gezegenimizin ne kadar zamandır gezegen olduğunu sorduk?
											Eğer 2 mailyar yıl geriye giderseniz,
											şu anki dünya gibi bir gezegende olmadığınızı görürsünüz.
											Aslında dünya gibi bir gezegen diye adlandırdığımız şey çok kısa bir zaman dilimini kapsar.
									","
											Et bien, Don Brownlee, mon ami, et moi en sommes finalement arriver au point
											d'en avoir marre d'allumer la télé
											et de voir les vaisseaux spatiaux et de voir les extraterrestres tous les soirs,
											et avons essayé d'écrire un contre-argument,
											et d'énoncer tout ce qu'il faut vraiment pour qu'une Terre soit habitable,
											pour qu'une planète soit une Terre, pour avoir un endroit
											où vous pourriez probablement avoir non seulement la vie, mais aussi la complexité,
											qui nécessite un degré avancé d’évolution,
											et par conséquent une stabilité des conditions.
											Alors, en 2000, nous avons écrit ""Rare Earth."" En 2003, nous nous sommes alors demandés,
											ne réfléchissons pas à où les Terres se trouvent dans l'espace, mais à depuis combien de temps la Terre a-t-elle été la Terre?
											Si vous revenez il y a deux milliards d'années,
											vous n'êtes plus sur une planète de type terrestre.
											Ce qu'on appelle une planète de type terrestre occupe en fait un laps de temps très court
									","
											Also, mein Freund Don Brownlee und Ich sind schließlich zur Stelle gekommen
											wo wir keine Lust mehr hatten den Fernseher einzuschalten
											und jede Nacht Raumschiffe und Außerirdischen zu sehen,
											und haben versucht dazu ein Gegenargument zu schreiben,
											um zu zeigen was eine Erde wirklich braucht um bewohnbar zu sein,
											wie eine Planet zur Erde wird, einen Ort zu haben
											wo man nicht nur Leben sondern auch Komplexität hat
											was eine riesige Menge Evolution erfordert,
											und damit die Gleichmäßigkeit von Konditionen.
											Also, im Jahre 2000 schreiben wir ""Unsere einsame Erde"". In 2003 fragten wir,
											lass uns nicht darüber denken wie viele Erden es im Weltall gibt, sonder wie lange die Erde schon die Erde ist?
											Wenn sie 2 Milliarden Jahre zurückgehen,
											sind wir nicht mehr auf einem Erdähnlichen Planet.
											Was wir einen Erdähnlichen Planeten nennen ist eigentlich eine sehr kurze Zeitspanne.
									","
											O meu amigo Don Brownlee e eu
acabámos por chegar ao ponto
											de ficarmos cansados de ligar a TV
											e ver naves espaciais
e extraterrestres todas as noites,
											e tentámos escrever um argumento
contrariando isso,
											e descrever o que seria preciso
para tornar uma Terra habitável,
											para um planeta ser como a Terra,
											ter um lugar onde não houvesse
só vida, mas complexidade,
											que exigisse um grau avançado de evolução
											e, portanto, de uma estabilidade
de condições.
											Em 2000, escrevemos ""Rare Earth"".
											E em 2003 perguntámos:
											""Não pensemos onde está a Terra no espaço
mas há quanto tempo é que a Terra é Terra?""
											Se recuarmos 2000 milhões de anos,
											já não estamos num planeta
como a Terra.
											Aquilo a que chamamos
um planeta como a Terra
											ocupa um lapso de tempo muito curto.
									",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
","
","
","
","
","
",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
											Well, ""Rare Earth"" actually
											taught me an awful lot about meeting the public.
											Right after, I got an invitation to go to a science fiction convention,
											and with all great earnestness walked in.
											David Brin was going to debate me on this,
											and as I walked in, the crowd of a hundred started booing lustily.
											I had a girl who came up who said, ""My dad says you're the devil.""
											You cannot take people's aliens away from them
											and expect to be anybody's friends.
											Well, the second part of that, soon after —
											and I was talking to Paul Allen; I saw him in the audience,
											and I handed him a copy of ""Rare Earth.""
											And Jill Tarter was there, and she turned to me,
											and she looked at me just like that girl in ""The Exorcist.""
											It was, ""It burns! It burns!""
											Because SETI doesn't want to hear this.
											SETI wants there to be stuff out there.
											I really applaud the SETI efforts, but we have not heard anything yet.
											And I really do think we have to start thinking
											about what's a good planet and what isn't.
									","
											Bueno, ""Rare Earth""
											me enseñó muchísimo sobre conocer al público.
											Justo después, me invitaron a una convención sobre ciencia ficción,
											y con gran seriedad entré.
											David Brin me iba a contradecir en esto,
											y, al entrar, una multitud comenzó a abuchearme ostensiblemente.
											Una niña vino y me dijo: ""Mi papá dice que eres el demonio"".
											No puedes quitarle a la gente sus extraterrestres
											y pretender ser amigo de todo el mundo.
											Bien, la segunda parte de eso, poco después...
											y estaba hablando con Paul Allen; lo vi en la audiencia,
											y le di una copia de ""Rare Earth"".
											Y Jill Tarter estaba allí, se volvió hacia mí,
											y me miró como esa chica en ""El Exorcista"".
											Era, ""¡me quema, me quema!""
											porque SETI no quiere oír esto.
											SETI quiere que haya algo allí fuera.
											Realmente aplaudo los esfuerzos de SETI, pero aún no hemos escuchado nada.
											Realmente pienso que tenemos que empezar a pensar
											sobre qué es un buen planeta y qué no lo es.
									","
											""Rare Earth” halk hakkında bana
											çok şey öğretti.
											Hemen sonra, bir bilim kongresine gitmek için davet aldım
											ve büyük bir istekle içeri girdim.
											David Brin bu konuda tartışacaktı ve ben içeri girdiğim sırada
											yüzlercesi şiddetle yuhalamaya basladı.
											Bir kız vardı bana gelip dedi ki “benim babam diyor ki sen şeytansın”
											Sen insanların yabaniliklerini onlardan alamazsın
											ve onlardan arkadaşlık beklentisine giremezsin.
											İkinci kısmında, hemen sonra Paul Alien ile konuşuyordum.
											Onu seyirciler arasında gördüm
											ve Rare Earth kopyasından verdim.
											Ve Jill Tarter ordaydı ve bana döndü
											ve The Exorcist’ deki kız gibi bana baktı.
											""Yanıyor! Yanıyor!""
											Çünkü SETI bunu duymak istemez.
											SETI orada birşeyler olmasını istiyor.
											Seti uğraşını alkışladım ama daha hiçbir şey duymadık.
											Ve gerçekten düşündüm de bizim iyi gezegen nedir ve değildir
											hakkında düşünmeye başlamamız gerekiyor.
									","
											Et bien, ""Rare Earth"" en fait
											m'apprit énormément beaucoup de choses à propos du contact avec le public.
											Juste après, j'ai eu une invitation pour une convention de science-fiction,
											et j'y allai très sérieusement.
											David Brin allait débattre avec moi sur ça,
											et au moment d’entrer, une foule d'une centaine de personnes commença à me huer vigoureusement.
											Une fille est venue me voir et m’a dit: ""Mon père dit que vous êtes le diable.""
											Vous ne pouvez pas priver les gens de leurs extraterrestres
											et rester fréquentable
											Bien, la seconde partie de cela, peu après —
											et j'étais en train de parler à Paul Allen; je l'avais vu dans le public,
											et je lui avais donné une copie de ""Rare Earth.""
											et Jill Tarter était là, et elle s'est tourné vers moi,
											puis elle me fixa comme cette fille dans ""l'exorciste.""
											C'était, ""brûle en enfer! Brûle!""
											Parce que la SETI (la recherche d'une intelligence extraterrestre) ne veut pas entendre ça.
											la SETI (la recherche d'une intelligence extraterrestre) veut qu'il y ait des choses là-haut.
											Je félicite sincèrement les efforts de la SETI, mais nous n'avons rien entendu pour le moment.
											Et je pense vraiment que nous devons commencer à penser
											à ce qui est une bonne planète et ce qui ne l'est pas.
									","
											Also, ""Unsere einsame Erde""
											brachte mir jede Menge über das Treffen mit dem Publikum bei.
											Gleich danach erhielt ich eine Einladung zu einer Science-Fiction Convention,
											und bin mit aller Ernsthaftigkeit hineingegangen.
											David Brin wollte gegen mich debattieren,
											und als ich hereinspazierte, fing die Menschenmenge an mich kräftig auszupfeifen.
											Ein Mädchen kam auf mich zu mir und sagte:"" Mein Vater sagt du bist der Teufel"".
											Man kann die Außerirdischen den Leuten nicht wegnehmen
											und erwarten jedermanns Freund zu sein.
											Nun, der zweite Teil davon, bald darauf-
											und ich sprach mit Paul Allen. Ich sah ihm im Publikum,
											und gab im eine Ausgabe von ""Unsere einsame Erde"".
											Und Jill Tarter war anwesend, und drehte sich zu mir um
											und sah mich an wie das Mädchen in ""Der Exorzist""
											als ob, ""Es brennt! Es brennt!""
											Denn SETI will das nicht hören.
											SETI will dass da Draußen Dinge sind.
											Ich applaudiere den SETI Bemühungen, aber wir haben bisher noch nichts gehört.
											Und ich denke wir müssen darüber nachdenken
											Was ein guter Planet ist, und was nicht.
									","
											""Rare Earth"" ensinou-me muito
quanto ao contacto com o público.
											Logo a seguir, recebi um convite
para uma convenção de ficção científica
											e lá fui, com grande honestidade.
											David Brin ia debater isso comigo.
											Quando entrei, uma multidão de cem pessoas
começou a vaiar-me fortemente.
											Uma rapariga veio ter comigo e disse:
""O meu pai diz que você é o diabo"".
											Não podemos privar as pessoas
dos seus extraterrestres
											e esperar sermos amigos delas.
											A segunda parte, pouco depois
											— eu estava a falar com Paul Allen;
tinha-o visto na audiência
											e tinha-lhe dado
uma cópia de ""Rare Earth"".
											Jill Tarter estava lá, virou-se para mim,
											olhou para mim, como aquela rapariga
em ""O Exorcista"" e disse:
											""Arde! Arde!""
											Porque o SETI não quer ouvir isto.
											O SETI quer que haja coisas lá em cima.
											Eu aplaudo os esforços do SETI,
mas ainda não ouvimos nada.
											Penso muito a sério
que devemos começar a pensar
											o que é um bom planeta e o que não é.
									",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
","
","
","
","
","
",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
											Now, I throw this slide up because it indicates to me that,
											even if SETI does hear something, can we figure out what they said?
											Because this was a slide that was passed
											between the two major intelligences on Earth — a Mac to a PC —
											and it can't even get the letters right —
											(Laughter)
											— so how are we going to talk to the aliens?
											And if they're 50 light years away, and we call them up,
											and you blah, blah, blah, blah, blah,
											and then 50 years later it comes back and they say, Please repeat?
											I mean, there we are.
									","
											Bien, añado esta diapositiva porque me indica que,
											incluso si SETI escucha algo, ¿podemos averiguar qué es lo que han dicho?
											Porque pasé esta diapositiva
											por las dos inteligencias mayores de la Tierra, de Mac a PC,
											y ni siquiera puede poner las letras correctamente...
											(Risas)
											... ¿entonces cómo vamos a hablarle a los extraterrestres?
											Si ellos están a 50 años luz, y si los llamamos,
											y tú bla, bla, bla, bla,
											y 50 años después regresa y dicen, ¿pueden repetir?
											Me refiero a que, aquí lo tenemos.
									","
											Şimdi,bu slaydı bir kenara bırakalım çünkü,
											eğer SETI bile bir şey duyacak olursa, ne söylediklerini anlayabilir miyiz?
											Çünkü az önce geçtiğimiz slayt
											dünyadaki iki farklı dehanın değişimiydi — bir Mac’den bir PC’ye —
											ve harfleri doğru bile alamıyor —
											(KAHKAHALAR)
											–o zaman uzaylılarla nasıl konuşacağız?
											Ve eğer 50 ışık yılı uzaklıktılarsa, ve eğer onları ararsak,
											ve bla bla bla bla konuşursanız,
											ve 50 yıl sonra buraya gelip sorsalar, Lütfen tekrar eder misiniz?
											Yani söylemek istediğim işte bu durumdayız.
									","
											Maintenant, j'affiche cette diapositive parce que elle m'indique que,
											même si la SETI entend quelque chose, pouvons nous arriver à comprendre ce qu'ils disent ?
											Parce que cela est une diapositive qui fut transferrée
											entre les deux intelligences terriennes majeures — d'un Mac à un PC —
											et on n'est même pas capable d'afficher les lettres correctement —
											(Rires)
											— Alors comment allons-nous parler aux extraterrestres ?
											Et si ils sont à 50 années lumières de chez nous, et que nous les appelons
											et on blah, blah, blah, blah,
											et alors 50 ans après ça revient et ils disent, vous pourriez répéter s'il vous plait?
											Enfin, on en est là.
									","
											Nun, ich zeige diese Folie die darauf hinweist,
											dass selbst wenn SETI etwas hört, können wir verstehen was sie gesagt haben?
											Denn diese Folie wurde weitergereicht
											zwischen zwei bedeutenden Intelligenzen der Erde, von einem Mac zu einem PC,
											und es bekommt nicht einmal die Buchstaben richtig hin.
											(Lachen)
											Und wie sollen wir mit den Außerirdischen reden?
											Und wenn sie 50 Lichtjahre weit weg sind und wir sie anrufen,
											und man bla bla bla bla bla
											und 50 Jahre später kommt es zurück und sie sagen, ""Bitte nochmal?""
											Nun, da sind wir.
									","
											Eu mostro este diapositivo
porque me indica que,
											mesmo que o SETI oiça qualquer coisa,
podemos perceber o que eles dizem?
											Porque isto é um diapositivo
que foi transferido
											entre as duas maiores inteligências
da Terra — de um Mac para um PC —
											e nem sequer percebo bem as letras.
											(Risos)
											Então, como é que vamos falar
com os extraterrestres?
											Se estiverem a 50 anos-luz,
e nós lhes ligássemos,
											e nós: bla bla bla bla bla,
											e 50 anos depois, recebêssemos a resposta:
											""Podem repetir?""
											Ou seja, nós estamos aqui.
									",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
","
","
","
","
","
",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
"
											Our planet is a good planet because it can keep water.
											Mars is a bad planet, but it's still good enough for us to go there
											and to live on its surface if we're protected.
											But Venus is a very bad — the worst — planet.
											Even though it's Earth-like, and even though early in its history
											it may very well have harbored Earth-like life,
											it soon succumbed to runaway greenhouse —
											that's an 800 degrees [Fahrenheit] surface —
											because of rampant carbon dioxide.
									","
											El nuestro es un buen planeta porque puede albergar agua.
											Marte es un mal planeta, pero es suficientemente bueno como para ir allá
											y vivir en su superficie si estamos protegidos.
											Pero Venus en muy malo, el peor planeta.
											A pesar de ser semejante a la Tierra, e incluso al principio de su historia
											pudo haber albergado vida semejante a la de la Tierra,
											pronto sucumbió a un efecto invernadero galopante...
											una superficie de 800 grados centígrados...
											a causa del aumento del dióxido de carbono.
									","
											Bizim gezegenimiz çok güzel bir gezegendir çünkü su bulundurur.
											Mars kötü bir gezegendir; fakat bizim oraya gitmemiz için ve eğer korunabilirsek,
											dış yüzeyinde yaşamak için iyi bir gezegendir.
											Fakat Venüs çok kötü (en kötü) gezegendir.
											Onun Dünya gibi olmasına rağmen
											ve onun tarihindeki geçmişine rağmen
											Dünya’daki yaşam muhafaza edilir,
											karbondioksitin yayılmasından dolayı dış yüzeyi
											800 Santigrad derece olur serada da yaşılması dayanılmaz olur.
									","
											Notre planète est une bonne planète parce qu'elle peut garder l'eau.
											Mars est une mauvaise planète, mais c'est toujours assez bien pour qu'on aille voir là-bas
											et vivre sur sa surface si on est protégé.
											Mais Venus est une très mauvaise — la pire — planète.
											Même si c'est une planète de type terrestre, quand bien même tôt dans son histoire
											elle a très bien pu abriter une vie de type terrestre,
											elle a vite succombé à un emballement de l'effet de serre —
											c'est une surface à 800 degrés centigrades —
											à cause d'un dioxyde de carbone galopant.
									","
											Unser Planet ist ein guter Planet weil er Wasser halten kann.
											Mars ist ein schlechter Planet, aber immer noch gut genug das wir dort hin können
											um auf seiner Oberfläche zu leben, wenn wir geschützt sind.
											Aber Venus ist ganz schlecht, der schlechteste Planet.
											Obwohl sie Erdähnlich ist und obwohl sie am Anfang ihrer Geschichte
											Erdähnliches Leben beherbergt haben könnte,
											ist sie bald dem durchgehendem Treibhaus erlegen
											also eine 462 Grad Oberfläche
											wegen zügellosem Kohlendioxid.
									","
											O nosso planeta é um bom planeta
porque mantém a água.
											Marte é um mau planeta,
mas ainda é bom para lá irmos
											e viver à superfície,
se estivermos protegidos.
											Mas Vénus é um planeta
muito mau —o pior.
											Apesar de ser como a Terra
e, embora no início da sua história,
											possa ter albergado vida
parecida com a da Terra,
											rapidamente sucumbiu aos gases
com efeito de estufa
											— é uma superfície com mais de 400º C —
											por causa do excesso
de dióxido de carbono.
									",A theory of Earth's mass extinctions,Peter Ward,19:41,"dinosaurs,disease,environment,history,life,science,space"
