en,fr,tr,title,speaker,duration,tags
"
","
","
",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
											I just want to share with you
											what I have been experiencing
over the last five years
											in having the great privilege of traveling
											to many of the poorest
countries in the world.
									","
											J'aimerais partager avec vous
											ce que j'ai vécu durant
les cinq dernières années
											en ayant le privilège de voyager
											dans nombre des pays
les plus pauvres du monde.
									","
											Sizinle son beş yıldır
											dünyanın en fakir noktalarına
seyahat etme olanağımla
											neler tecrübe ettiğimi
											paylaşmak istiyorum.
									",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
","
","
",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
											This scene is one
I see all the time everywhere,
											and these young children
are looking at a smartphone,
											and the smartphone is having a huge impact
in even the poorest countries.
											I said to my team, you know,
											what I see is a rise in aspirations
all over the world.
											In fact, it seems to me
that there's a convergence of aspirations.
											And I asked a team of economists
to actually look into this.
											Is this true?
											Are aspirations converging
all around the world?
											So they looked at things like Gallup polls
about satisfaction in life
											and what they learned was
that if you have access to the internet,
											your satisfaction goes up.
											But another thing happens
that's very important:
											your reference income,
											the income to which you compare your own,
											also goes up.
											Now, if the reference income
of a nation, for example,
											goes up 10 percent
											by comparing themselves to the outside,
											then on average,
											people's own incomes
have to go up at least five percent
											to maintain the same
level of satisfaction.
											But when you get down
into the lower percentiles of income,
											your income has to go up much more
											if the reference income
goes up 10 percent,
											something like 20 percent.
											And so with this rise of aspirations,
											the fundamental question is:
											Are we going to have a situation
											where aspirations
are linked to opportunity
											and you get dynamism and economic growth,
											like that which happened
in the country I was born in, in Korea?
											Or are aspirations
going to meet frustration?
									","
											Cette scène est une scène
que je vois constamment, partout,
											et ces jeunes enfants
regardent un smartphone ;
											les smartphones ont un impact énorme,
même dans les pays les plus pauvres.
											J'ai dit à mon équipe
											que je voyais une hausse
des aspirations à travers le monde.
											En fait, il me semble qu'il y ait
une convergence des aspirations.
											J'ai demandé à une équipe d'économistes
de se pencher sur la question.
											Est-ce vrai ?
											Est-ce que les aspirations convergent
à travers le monde ?
											Ils ont considéré les sondages de Gallup
sur la satisfaction dans la vie
											et ils ont appris que si vous avez
accès à internet,
											vous satisfaction augmente.
											Mais une chose importante se produit :
											votre revenu de référence,
											le revenu auquel vous comparez le vôtre,
											augmente également.
											Par exemple, si le revenu
de référence d'une nation
											augmente de 10%
											en se comparant à l'extérieur,
											alors en moyenne,
											les revenus des gens doivent
augmenter d'au moins 5%
											pour maintenir le même
niveau de satisfaction.
											Mais quand vous allez dans les percentiles
de revenus les plus bas,
											votre revenu doit augmenter bien plus
											si le revenu de référence augmente de 10%,
											il doit augmenter d'environ 20%.
											Avec la hausse des aspirations,
											la question fondamentale est :
											allons-nous avoir une situation
											où les aspirations
sont liées aux opportunités
											et où l'on obtient dynamisme
et croissance économique,
											comme ce qu'il s'est produit
dans mon pays natal, la Corée ?
											Ou est-ce que les aspirations
génèreront de la frustration ?
									","
											Bu görüntü 
her yerde karşılaştığım bir şey,
											bu çocuklar 
bir akıllı telefona bakıyor
											ve bu telefonlar dünyanın en fakir
ülkelerinde bile büyük etkiler yaratıyor.
											Takımıma dedim ki:
Biliyor musunuz,
											tüm dünyada hayallerin ve beklentilerin
çoğaldığını görüyorum.
											Hatta hayallerin
örtüştüğünü görüyorum.
											Bir grup ekonomistten bunu
araştırmalarını istedim.
											Bu gerçek mi?
											Yani tüm dünyada 
beklentiler örtüşüyor mu?
											Gallup anketleri gibi şeylere bakıp
hayat tatminliğine baktılar
											ve öğrendikleri şu oldu:
Eğer internetiniz varsa,
											tatminlik düzeyiniz artıyor.
											Ama olan önemli bir husus daha var:
											kendi gelirinizi kıyaslarken
											baz aldığınız gelir de
											yükseliyor.
											Örneğin, bir toplumun
baz aldığı gelir
											yüzde on kadar yükselirse,
											yani diğer ülkelerle kıyaslanırken,
											o zaman ortalama olarak
											insanların kendi gelirleri de
aynı memnuniyet seviyesine
											ulaşabilmesi için 
en az yüzde on kadar yükselmeli.
											Ama daha düşük gelir
yüzdeliklere geldiğinizde,
											referans alınan gelir yüzde 10 artarsa,
											sizin gelirinizin daha fazla 
artıyor olması lazım...
											yüzde 20 kadar daha.
											Bu artan beklentiler karşısında,
											sorulması gereken önemli soru şu:
											Beklentilerin fırsatlarla bağlantılı
											olduğu dinamik, ekonomik büyümenin
											benim doğduğum ülke olan Kore'deki gibi
											bir ortama mı geçeceğiz,
											yoksa beklentiler hüsrana mı dönüşecek?
									",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
","
","
",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
											This is a real concern,
because between 2012 and 2015,
											terrorism incidents
increased by 74 percent.
											The number of deaths from terrorism
went up 150 percent.
											Right now, two billion people
											live in conditions
of fragility, conflict, violence,
											and by 2030, more than 60 percent
of the world's poor
											will live in these situations
of fragility, conflict and violence.
											And so what do we do
about meeting these aspirations?
											Are there new ways of thinking
											about how we can rise
to meet these aspirations?
											Because if we don't,
I'm extremely worried.
											Aspirations are rising as never before
because of access to the internet.
											Everyone knows how everyone else lives.
											Has our ability to meet those aspirations
											risen as well?
									","
											C'est un vrai problème
parce qu'entre 2012 et 2015,
											les incidents terroristes
ont augmenté de 74%.
											Le nombre de morts dues au terrorisme
a augmenté de 150%.
											Deux milliards de personnes
											vivent dans des conditions
de fragilité, conflit, violence
											et d'ici à 2030, plus de 60%
des pauvres du monde
											vivront dans ces situations
de fragilité, conflit et violence.
											Que faire pour satisfaire
ces aspirations ?
											Y a-t-il de nouvelles idées
											pour arriver
à satisfaire ces aspirations ?
											Car si nous n'y arrivions pas,
je serais extrêmement inquiet.
											Les aspirations croissent plus que jamais
du fait de l'accès à internet.
											Tout le monde sait
comment les autres vivent.
											Est-ce que notre capacité
à satisfaire ces aspirations
											a également augmenté ?
									","
											Bu gerçek bir endişe,
çünkü 2012 ve 2015 yılları arasında
											terörizm olayları yüzde 74 arttı.
											Terörizmden ölenlerin sayısı 
yüzde 150 arttı.
											Bugün yaklaşık iki milyar insan
											kritik şartlarda, çatışma ve savaş
ortamında yaşıyor
											ve 2030 yılına kadar dünyadaki
fakir kesimin yüzde 60'ı
											bu kritik şartlarda, çatışma ve savaş 
altında yaşıyor olacak.
											Peki bu beklentileri karşılamak için
neler yapmaktayız?
											Bu beklentileri karşılamak için
											yeni düşünme şekilleri var mı?
											Çünkü eğer bulmazsak,
çok endişeliyim
											İnternet sayesinde beklentiler
hiç olmadığı kadar artmakta.
											Herkes herkesin nerede yaşadığını biliyor.
											Peki bu beklentileri 
karşılama kabiliyetimiz de
											aynı şekilde arttı mı?
									",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
","
","
",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
											And just to get at the details of this,
											I want to share with you
my own personal story.
											This is not my mother,
											but during the Korean War,
											my mother literally took her own sister,
											her younger sister, on her back,
											and walked at least part of the way
											to escape Seoul during the Korean War.
											Now, through a series of miracles,
											my mother and father both got
scholarships to go to New York City.
											They actually met in New York City
and got married in New York City.
											My father, too, was a refugee.
											At the age of 19, he left his family
in the northern part of the country,
											escaped through the border
											and never saw his family again.
											Now, when they were married
and living in New York,
											my father was a waiter
at Patricia Murphy's restaurant.
											Their aspirations went up.
											They understood what it was like
to live in a place like New York City
											in the 1950s.
									","
											Pour rentrer dans les détails,
											je veux partager avec vous
mon histoire personnelle.
											Ce n'est pas ma mère
											mais durant la guerre de Corée,
											ma mère a littéralement pris
sa propre sœur,
											sa sœur cadette, sur son dos
											et a marché au moins un bout du chemin
											pour fuir Séoul durant la guerre de Corée.
											Grâce à une série de miracles,
											ma mère et mon père ont tous deux
obtenu une bourse pour aller à New York.
											Ils se sont rencontrés à New York
et s'y sont mariés.
											Mon père était aussi un réfugié.
											A l'âge de 19 ans, il a quitté sa famille
vivant dans le Nord du pays,
											a passé la frontière
											et n'a jamais revu sa famille.
											Quand ils se sont mariés,
ils vivaient à New York,
											mon père était serveur
dans le restaurant de Patricia Murphy.
											Leurs aspirations se sont accrues.
											Ils comprenaient ce que c'était de vivre
dans un endroit comme New York
											dans les années 1950.
									","
											Bunu daha detaylı aktarabilmek için
											sizinle kendi hikayemi
paylaşmak istiyorum.
											Bu benim annem değil
											ama Kore Savaşı esnasında
											Seul'dan kaçmak için Kore Savaşı boyunca
											Annem kız kardeşini yükledi,
											yani küçük kız kardeşini sırtında taşıdı
											ve yolun en azından bir kısmını yürüdü.
											Bir seri mucizelerle,
											annem ve babam New York'a 
gitmek için burslar kazandılar.
											Aslında New York'ta tanıştılar
ve New York'ta evlendiler.
											Babam da bir mülteciydi.
											19 Yaşında ailesini
ülkenin kuzeyinde bırakarak
											sınırdan kaçtı
											ve ailesini bir daha hiç görmedi.
											New York'ta evlenip 
yaşamaya başladıktan sonra
											Babam Patricia Murphy'nin
restoranında garsonluk yaptı.
											Beklentileri yükselmişti.
											1950'lerde New York City gibi
bir yerde yaşamanın
											nasıl bir şey olduğunu anlamıştılar.
									",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
","
","
",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
"
											Well, my brother was born
and they came back to Korea,
											and we had what I remember
as kind of an idyllic life,
											but what was happening
in Korea at that time
											was the country was one
of the poorest in the world
											and there was political upheaval.
											There were demonstrations just down
the street from our house all the time,
											students protesting
against the military government.
											And at the time,
											the aspirations of the World Bank Group,
the organization I lead now,
											were extremely low for Korea.
											Their idea was that Korea would
find it difficult without foreign aid
											to provide its people with more
than the bare necessities of life.
											So the situation is
Korea is in a tough position,
											my parents have seen
what life is like in the United States.
											They got married there.
My brother was born there.
											And they felt that in order
to give us an opportunity
											to reach their aspirations for us,
											we had to go and come back
to the United States.
									","
											Mon frère est né
et ils sont retournés en Corée,
											nous avons eu une vie idyllique,
d'après mes souvenirs,
											mais à cette époque,
											la Corée était un des pays
les plus pauvres du monde.
											Il y avait une crise politique.
											Il y avait constamment des manifestations
dans notre rue,
											des étudiants manifestant
contre le gouvernement militaire.
											A l'époque,
											les aspirations du groupe
de la Banque mondiale,
											que je dirige aujourd'hui,
											étaient extrêmement basses pour la Corée.
											Leur idée était que, sans aide
internationale, la Corée aurait du mal
											à assurer autre chose que les premières
nécessités de son peuple.
											La situation en Corée est difficile,
											mes parents avaient vu
ce qu'était la vie aux États-Unis.
											Ils s'y sont mariés. Mon frère y est né.
											Ils pensaient que
pour nous donner l'opportunité
											d'atteindre les aspirations
qu'ils avaient pour nous,
											il nous fallait partir
et revenir aux États-Unis.
									","
											Erkek kardeşim doğunca,
Kore'ye geri döndüler
											ve hatırladığım kadarıyla
sakin bir hayatımız vardı
											ama o sıralarda Kore
											dünyanın en fakir ülkelerinden biriydi
											ve siyasi bir devrim vardı.
											Evimizin sokağının sonunda hep
protestolar yapılırdı,
											öğrenciler militar devlete karşı 
eylemler yapıyorlardı.
											O zamanlar,
											şu anda yönetmekte olduğum
Dünya Bankası'nın
											Kore hakkında beklentileri 
oldukça zayıftı.
											Onlara göre Kore dış yardımlar olmadan
											halkı için basit gerekleri bile
sunmakta zorluk çekecek bir ülkeydi.
											Dolayısıyla, durum şu:
Kore zor bir durumda
											ve ailem Amerikadaki hayatın nasıl
olduğunu gördüler.
											Orda evlendiler,
kardeşim de orada doğdu.
											Bizlere fırsatlar sunmak
ve bizler için olan
											beklentilerini gerçekleştirmek için
											yeniden Amerika'ya dönmeleri
gerektiğini düşündüler.
									",Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,22:12,"Africa,big problems,business,capitalism,children,collaboration,communication,economics,global issues,future,goal-setting,government,health,history,immigration,humanity,infrastructure,innovation,investment,Internet,politics,refugees,potential,social change,resources,social media,society,global development"
