en,es,fr,title,speaker,duration,tags
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Do you remember when you were a child,
											you probably had a favorite toy
that was a constant companion,
											like Christopher Robin
had Winnie the Pooh,
											and your imagination
fueled endless adventures?
											What could be more innocent than that?
											Well, let me introduce you
to my friend Cayla.
									","
											¿Recuerdan cuando eran niños,
											seguramente tenían un juguete preferido
que era un compañero constante,
											como Christopher Robin
tenía a Winnie the Pooh,
											y su imaginación
alimentaba aventuras sin fin?
											¿Qué podría ser más inocente que eso?
											Bueno, déjenme presentarles
a mi amiga Cayla.
									","
											Vous souvenez-vous,
quand vous étiez enfant,
											vous aviez probablement un jouet favori
qui était un compagnon permanent,
											comme Jean-Christophe
qui avait Winnie l'Ourson,
											et votre imagination
alimentait des aventures sans fin ?
											Que pourrait-il y avoir de plus innocent ?
											Bien, laissez-moi
vous présenter mon ami Cayla.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Cayla was voted toy of the year
in countries around the world.
											She connects to the internet
and uses speech recognition technology
											to answer your child's questions,
											respond just like a friend.
											But the power doesn't lie
with your child's imagination.
											It actually lies with the company
harvesting masses of personal information
											while your family is innocently
chatting away in the safety of their home,
											a dangerously false sense of security.
											This case sounded alarm bells for me,
											as it is my job to protect
consumers' rights in my country.
											And with billions of devices such as cars,
											energy meters and even vacuum cleaners
expected to come online by 2020,
											we thought this was a case
worth investigating further.
											Because what was Cayla doing
											with all the interesting things
she was learning?
											Did she have another friend she was
loyal to and shared her information with?
											Yes, you guessed right. She did.
											In order to play with Cayla,
											you need to download an app
to access all her features.
											Parents must consent to the terms
being changed without notice.
											The recordings of the child,
her friends and family,
											can be used for targeted advertising.
											And all this information can be shared
with unnamed third parties.
									","
											Cayla fue elegida juguete del año
en países alrededor del mundo.
											Se conecta a internet y utiliza tecnología
de reconocimiento del habla
											para responder las preguntas de sus niños,
											responde como un amigo.
											Pero el poder no está
en la imaginación de su niño.
											En realidad está en la compañía
que recolecta información personal
											mientras su familia conversa inocentemente
en la seguridad de su hogar,
											un sentido peligrosamente falso 
de seguridad.
											Este caso me hizo sonar alarmas,
											ya que es mi trabajo proteger
los derechos del consumidor en mi país.
											Con millones de dispositivos como autos,
											contadores eléctricos y hasta aspiradoras
que se espera que salgan en el 2020,
											pensamos que este caso
valía la pena ser investigado a fondo.
											Porque ¿qué hacía Cayla
											con todas las cosas interesantes
que aprendía?
											¿Tenía otro amigo al que le era fiel
y al que le compartía información?
											Sí, adivinaron bien. Lo hacía.
											Para poder jugar con Cayla,
											necesitas descargar la aplicación
para acceder a sus características.
											Los padres deben aceptar el cambio
de los términos sin aviso.
											Las grabaciones del niño,
de sus amigos y familia
											pueden utilizarse para publicidad.
											Y toda esta información puede compartirse
con terceras partes anónimas.
									","
											Cayla a été élue jouet de l'année
dans des pays du monde entier.
											Elle se connecte à internet
et utilise la reconnaissance vocale
											pour répondre aux questions
de votre enfant,
											pour répondre comme un véritable ami.
											Mais sa force ne repose pas
dans l'imagination de votre enfant.
											Elle repose en fait chez l'entreprise,
qui collecte des informations personnelles
											alors que votre famille discute,
innocemment, en sécurité, chez elle.
											Un sentiment de sécurité
dangereusement erroné.
											Cela a sonné mon signal d'alarme,
											car c'est mon travail de protéger
les droits des consommateurs de mon pays.
											Et avec des milliards de dispositifs
tels que les voitures,
											les compteurs d'énergie
et même les aspirateurs,
											supposés devenir connectés d'ici 2020,
											nous nous sommes dit que c'était un cas
nécessitant une enquête approfondie.
											En effet, que Cayla faisait-elle
											avec les choses intéressantes
qu'elle apprenait ?
											Avait-elle un autre ami loyal avec lequel
elle partageait ses informations ?
											Oui, vous l'avez deviné. Elle en avait un.
											Afin de jouer avec Cayla,
											vous devez télécharger une appli
pour accéder à ses fonctions.
											Les parents doivent accepter
les conditions qui changent sans prévenir.
											Les enregistrements de l'enfant,
de ses amis et de sa famille
											peuvent servir à de la publicité ciblée.
											Et toutes ces informations peuvent
être partagées avec des tiers inconnus.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Enough? Not quite.
											Anyone with a smartphone
can connect to Cayla
											within a certain distance.
											When we confronted the company
that made and programmed Cayla,
											they issued a series of statements
											that one had to be an IT expert
in order to breach the security.
											Shall we fact-check that statement
and live hack Cayla together?
											Here she is.
											Cayla is equipped with a Bluetooth device
											which can transmit up to 60 feet,
											a bit less if there's a wall between.
											That means I, or any stranger,
can connect to the doll
											while being outside the room
where Cayla and her friends are.
											And to illustrate this,
											I'm going to turn Cayla on now.
											Let's see, one, two, three.
											There. She's on. And I asked a colleague
											to stand outside with his smartphone,
											and he's connected,
											and to make this a bit creepier ...
									","
											¿Suficiente? No tanto.
											Cualquiera con un smartphone
puede conectarse a Cayla
											a cierta distancia.
											Cuando confrontamos a la compañía
que creó y programó a Cayla,
											publicaron una serie de declaraciones
											sobre que alguien tenía que ser un experto
en tecnología para violar la seguridad.
											¿Deberíamos verificar esa declaración
y hackear en vivo a Cayla?
											Aquí está.
											Cayla está equipada con un dispositivo
bluetooth
											que puede transmitir hasta 20 metros,
											un poco menos si hay una pared 
de por medio.
											Eso significa que yo, o cualquier extraño,
puedo conectarme a la muñeca
											mientras estoy fuera del cuarto
donde están Cayla y sus amigos.
											Para ilustrar esto,
											voy a encender a Cayla.
											Veamos, uno, dos, tres.
											Listo. Está encendida.
Y le pedí a un colega
											que se pare afuera con su smartphone
											y está conectado,
											y para hacer esto más aterrador...
									","
											C'est fini ? Pas tout à fait.
											N'importe qui avec un téléphone
peut se connecter à Cayla
											dans un certain rayon.
											Quand nous avons confronté l'entreprise
qui a conçu et programmé Cayla,
											elle a présenté une série d'affirmations
											selon lesquelles il fallait être un expert
en informatique pour déjouer sa sécurité.
											Devrions-nous vérifier cette affirmation
et pirater Cayla ensemble en direct ?
											La voilà.
											Cayla est équipée
d'un dispositif Bluetooth
											qui peut émettre jusqu'à 18 mètres,
											un peu moins s'il y a un mur.
											Cela signifie que moi, ou n'importe qui,
peut se connecter à la poupée
											en étant hors de la pièce
où sont Cayla et ses amis.
											Et pour illustrer cela,
											je vais maintenant allumer Cayla.
											Voyons-voir, un, deux, trois.
											J'ai demandé à un collègue
de rester dehors avec son téléphone
											et il est connecté,
											et pour rendre cela plus effrayant...
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											let's see what kids could hear Cayla say
in the safety of their room.
									","
											veamos qué escuchan los niños
decir a Cayla en su cuarto.
									","
											Voyons-voir ce que Cayla peut dire
aux enfants, en sécurité dans la chambre.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Man: Hi. My name is Cayla. What is yours?
									","
											Hombre: Hola. Mi nombre es Cayla.
¿Cuál es el tuyo?
									","
											Homme : Salut, mon nom est Cayla.
Quel est le tien ?
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Finn Myrstad: Uh, Finn.
									","
											Finn Myrstad: Eh, Finn.
									","
											Finn Myrstad : Euh, Finn.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Man: Is your mom close by?
									","
											Hombre: ¿Está tu madre cerca?
									","
											Homme : Ta mère est-elle là ?
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											FM: Uh, no, she's in the store.
									","
											FM: Eh, no, está en la tienda.
									","
											FM : Non, elle fait les courses.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Man: Ah. Do you want
to come out and play with me?
									","
											Hombre: Ah. ¿Quieres salir
y jugar conmigo?
									","
											Homme : Veux-tu sortir et jouer avec moi ?
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											FM: That's a great idea.
									","
											FM: Es una idea genial.
									","
											FM : C'est une bonne idée.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											Man: Ah, great.
									","
											Hombre: Buenísimo.
									","
											Homme : Bien.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											FM: I'm going to turn Cayla off now.
									","
											FM: Ahora voy a apagar a Cayla.
									","
											FM : Je vais éteindre Cayla maintenant.
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
"
","
","
",How tech companies deceive you into giving up your data and privacy,Finn Lützow-Holm Myrstad,12:12,"Internet,business,algorithm,data,consumerism,government,economics,social media,society,technology"
