en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
											What if you could take a pill or a vaccine
											and, just like getting over a cold,
											you could heal your wounds faster?
											Today, if we have
an operation or an accident,
											we're in the hospital for weeks,
											and often left with scars
and painful side effects
											of our inability to regenerate
or regrow healthy, uninjured organs.
											I work to create materials
											that instruct our immune system to give us
the signals to grow new tissues.
											Just like vaccines instruct
our body to fight disease,
											we could instead instruct
our immune system
											to build tissues
and more quickly heal wounds.
									","
											¿Qué pasaría si pudieramos
tomar una píldora o una vacuna,
											y, al igual que salir de un resfriado,
											pudiéramos sanar 
nuestras heridas más rápido?
											Hoy, si tenemos una operación
o un accidente,
											estamos en el hospital semanas
											y a menudo con cicatrices
y dolorosos efectos secundarios
											debido a nuestra incapacidad 
para regenerar órganos sanos e ilesos.
											Trabajo para crear materiales
											que ordenen a nuestro sistema inmune dar
las señales para regenerar nuevos tejidos.
											Así como las vacunas ordenan a
nuestro cuerpo combatir las enfermedades,
											en su lugar, podríamos ordenar
a nuestro sistema inmune
											formar tejidos y sanar
más rápidamente las heridas.
									","
											E se pudessem tomar
um comprimido ou uma vacina
											e curar uma constipação?
											Pudessem curar as feridas
mais rapidamente?
											Hoje, se formos operados
ou tivermos um acidente,
											vamos estar num hospital durante semanas,
											e muitas vezes ficamos com cicatrizes 
e efeitos colaterais dolorosos
											da nossa incapacidade para regenerar
ou fazer crescer órgãos saudáveis.
											O meu trabalho é criar materiais
											que instruam o sistema imunitário a dar
sinais para que cresçam novos tecidos.
											Tal como as vacinas instruem o nosso corpo
para combater uma doença,
											nós poderíamos instruir o nosso 
sistema imunitário
											para desenvolver tecidos 
rapidamente cicatrizar feridas.
									","
											Et si on pouvait prendre
une pilule ou un vaccin
											et, juste comme guérir d’un rhume,
											on soignerait nos plaies plus rapidement ?
											Aujourd’hui, après une opération
ou un accident,
											on reste à l’hôpital des semaines,
											on garde des cicatrices
et des séquelles douloureuses
											car notre corps est incapable
de régénérer des organes sains.
											Je travaille pour créer des matériaux
											qui donnent instruction
à notre système immunitaire
											de transmettre un signal
pour régénérer des tissus.
											Tout comme les vaccins aident le corps
à lutter contre la maladie,
											on peut pousser notre système immunitaire
											à aider à fabriquer des tissus
et guérir les plaies plus vite.
									","
											Bir hap aldığınızı veya aşı vurulduğunuzu
											ve tıpkı nezle atlatır gibi
											yaralarınızın daha hızlı
iyileştiğini hayal edin.
											Bugün bir ameliyat veya kaza sonucunda
											haftalarca hastanede kalıyoruz
											ve genellikle yaralar
ve acı veren yan etkiler oluyor
											çünkü sağlıklı ve yaralanmamış organ
yenileme kabiliyetimiz yok.
											Yeni dokular geliştirebilmek için
											bağışıklık sistemimizi uyaracak
materyaller yapmaya çalışıyorum.
											Tıpkı aşıların bedenimizi
hastalıkla savaşması için uyarması gibi
											biz de bağışıklık sistemimize
dokular geliştirerek
											yaraları daha hızlı
iyileştirmesini öğretebiliriz.
									",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
","
","
","
","
",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
											Now, regrowing body parts out of nowhere
might seem like magic,
											but there are several organisms
that can achieve this feat.
											Some lizards can regrow their tails,
											the humble salamander
can completely regenerate their arm,
											and even us mere humans
can regrow our liver
											after losing more than half
of its original mass.
									","
											Regenerar partes del cuerpo
de la nada puede parecer magia,
											pero hay varios organismos que
pueden alcanzar dicho objetivo.
											Algunas lagartijas pueden
regenerar sus colas,
											La humilde salamandra puede
regenerar por completo su brazo,
											e incluso nosotros, los humanos
podemos regenerar nuestro hígado.
											después de perder más de la mitad
de su masa original.
									","
											fazer crescer partes do corpo do nada, 
pode parecer magia
											mas há vários organismos
que conseguem atingir esta proeza.
											Alguns lagartos conseguem 
regenerar as suas caudas,
											a humilde salamandra consegue 
regenerar completamente o seu braço,
											e até nós meros humanos conseguimos 
regenerar o nosso fígado
											depois de perder mais de metade
da sua massa original.
									","
											Régénérer des parties du corps
peut paraître impossible,
											mais plusieurs organismes vivants
peuvent réaliser cet exploit.
											Des lézards peuvent 
faire repousser leur queue,
											la salamandre peut régénérer
ses membres totalement,
											et même nous, simples humains,
pouvons régénérer notre foie
											après avoir perdu plus de la moitié
de sa masse.
									","
											Organları yoktan var etmek
sihir gibi görünebilir
											fakat bunu başarabilen
bir dizi organizma var.
											Bazı kertenkele türleri kuyruklarını,
											semenderler kollarını tamamen
yeniden oluşturabilirler
											ve biz insanlar bile karaciğerimizi
yeniden oluşturabiliyoruz,
											üstelik kütlesinin en yarısını
kaybettikten sonra.
									",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
","
","
","
","
",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
											To make this magic
a bit closer to reality,
											I'm investigating how our body
can heal wounds and build tissue
											through instructions
from the immune system.
											From a scrape on your knee
to that annoying sinus infection,
											our immune system defends
our body from danger.
											I'm an immunologist,
											and by using what I know
about our body's defense system,
											I was able to identify key players
											in our fight to build back
our cuts and bruises.
									","
											Para hacer que esta magia esté 
más cercana a la realidad,
											estoy investigando cómo nuestro cuerpo
puede curar heridas y formar tejido.
											a través de instrucciones
del sistema inmune.
											Desde un rasguño en la rodilla
hasta esa molesta sinusitis,
											nuestro sistema inmune 
defiende nuestro cuerpo del peligro.
											Soy inmunóloga,
											y al usar lo que sé sobre
el sistema de defensa de nuestro cuerpo,
											pude identificar a los actores clave
											en nuestra lucha por sanar
nuestros cortes y contusiones.
									","
											Para fazer com que esta magia
fique mais perto da realidade,
											investigo a forma como o nosso corpo
pode curar feridas e criar tecido
											através de instruções
do sistema imunitário.
											Desde um arranhão no joelho até àquela
infecção respiratória irritante,
											o sistema imunitário defende 
o nosso corpo do perigo.
											Sou imunologista,
											e usando o que sei acerca do sistema
de defesa do nosso corpo,
											identifiquei peças chave
											na nossa luta para regenerar
cortes e ferimentos.
									","
											Afin de rendre possible cette magie,
											j’étudie la façon dont le corps guérit
les plaies et régénère les tissus
											à l’aide du système immunitaire.
											D’une éraflure au genou à cette infection
ennuyeuse des sinus,
											notre système immunitaire
défend notre corps du danger.
											Je suis immunologue,
											et utilisant mes connaissances
du système de défense du corps,
											j’ai pu identifier des clés
											dans notre combat pour
guérir des blessures.
									","
											Bu sihri gerçekliğe
biraz daha yaklaştırmak için
											bedenlerimizin bağışıklık sisteminden
gelen yönergeler aracılığıyla
											yaraları iyileştirmesi
ve doku yapabilmesini araştırıyorum.
											Dizinizdeki bir sıyrıktan
sinir bozucu sinüzite kadar,
											bağışıklık sistemimiz bedenimizi
tehlikelere karşı korur.
											Ben bir immünoloğum
											ve vücudun savunma sistemi
hakkındaki bilgimden yararlanarak
											kesikler ve morluklara karşı
											vücudun verdiği savaştaki
önemli etkenleri belirledim.
									",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
","
","
","
","
",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
											When looking at materials
that are currently being tested
											for their abilities to help regrow muscle,
											our team noticed that after treating
an injured muscle with these materials,
											there was a large number of immune cells
											in that material
and the surrounding muscle.
											So in this case,
											instead of the immune cells rushing off
towards infection to fight bacteria,
											they're rushing toward an injury.
											I discovered a specific
type of immune cell,
											the helper T cell,
											was present inside
that material that I implanted
											and absolutely critical for wound healing.
									","
											Cuando examinamos los materiales
que se están probando
											por sus habilidades para ayudar
a regenerar el músculo,
											nuestro equipo notó que tras tratar
un músculo lesionado con estos materiales,
											había una gran cantidad
de células inmunitarias
											en ese material
y en el músculo circundante.
											Así que, en este caso,
en vez de que las células inmunes
											vayan hacia la infección 
para combatir las bacterias,
											se van hacia una lesión.
											Descubrí un tipo específico
de célula inmune,
											la célula T auxiliar,
											presente dentro de 
ese material que implanté.
											y absolutamente crítico
para la curación de heridas.
									","
											Quando olhamos para os materiais 
que estão a ser testados actualmente
											pela sua capacidade de ajudar 
a renovar músculos,
											a nossa equipa notou que, depois de tratar
um músculo danificado com estes materiais,
											havia um elevado número de células imunes
											nesse material e em redor do músculo.
											Neste caso,
											em vez de as células irem em direcção
à infecção para combater bactérias,
											correm para o ferimento.
											Descobri que um tipo específico
de células imunes
											— a célula T auxiliar —
											estava presente
dentro do material que implantei
											e foi absolutamente essencial
para a cicatrização do ferimento.
									","
											Pendant des recherches
sur des matériaux à l’essai
											pour leurs capacités
à régénérer les muscles,
											l'équipe a constaté qu'après avoir traité
un muscle endommagé avec ces matériaux,
											il y avait un grand nombre
de cellules immunitaires
											dans ce matériau et le muscle à proximité.
											Dans ce cas-ci,
											au lieu de combattre l’infection,
les cellules immunitaires
											s'accumulent pour réparer la blessure.
											J’ai découvert qu'un type de cellule 
immunitaire spécifique,
											la cellule T auxiliaire,
											était présent à l’intérieur 
du matériau implanté
											et essentiel pour la guérison
des blessures.
									","
											Şu an denenmekte olan materyallerin
											yeniden kas oluşturma
yeteneklerine bakılınca
											ekibim fark etti ki bu materyallerle
yaralanmış bir kası tedavi ettikten sonra
											o materyal ve onu çevreleyen kasta
											çok fazla sayıda
bağışıklık hücresi oluyordu.
											Yani bu durumda,
											bağışıklık hücreleri bakteriyle savaşmak
için enfeksiyona hücum etmek yerine
											yaralanmaya hücum ediyorlar.
											Spesifik bir bağışıklık hücresi keşfettim,
											yardımcı T hücresi,
											naklini yaptığım materyalin içinde vardı
											ve yara iyileşmesi için
kesinlikle çok önemliydi.
									",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
","
","
","
","
",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
"
											Now, just like when you were a kid
and you'd break your pencil
											and try and tape it back together again,
											we can heal,
											but it might not be
in the most functional way,
											and we'll get a scar.
											So if we don't have these helper T cells,
											instead of healthy muscle,
											our muscle develops
fat cells inside of it,
											and if there's fat in our muscle,
it isn't as strong.
											Now, using our immune system,
											our body could grow back
without these scars
											and look like what it was
before we were even injured.
									","
											Al igual que cuando
eramos niños y rompíamos el lápiz
											e intentábamos pegarlo de nuevo,
											nos podemos curar,
											pero puede que no sea
de la manera más funcional,
											y tengamos una cicatriz.
											Así, si no tenemos
estas células T auxiliares,
											en lugar de músculo sano,
											nuestro músculo desarrolla
células de grasa en su interior,
											y si hay grasa en nuestro músculo,
no es tan fuerte.
											Usando nuestro sistema inmune,
											nuestro cuerpo podría regenerar
sin estas cicatrices.
											y parecerse a lo que era 
antes de lesionarnos.
									","
											Tal como quando eram crianças
e partiam um lápis
											e usavam fita para o colar de novo,
											nós podemos curar,
											mas pode não ser da forma mais funcional,
											e ficamos com uma cicatriz.
											Se não tivermos as células T auxiliares,
											em vez de músculo saudável,
											o nosso músculo desenvolve
células gordas dentro dele,
											e se houver gordura no músculo, 
este não é tão forte.
											Usando o nosso sistema imunológico,
											o nosso corpo pode regenerar 
sem estas cicatrizes
											e parecer tal como era antes do ferimento.
									","
											Comme lorsque, enfant,
on cassait son crayon
											et qu'on essayait de le recoller,
											nous pouvons guérir,
											mais ça peut ne pas se faire
de façon optimale,
											et ça laisse une cicatrice.
											Si nous n’avions pas
ces lymphocytes T auxiliaires,
											au lieu de muscle sain,
											nous aurions des cellules adipeuses,
											et les muscles ne seraient pas
assez puissants.
											En utilisant notre système immunitaire,
											le corps peut se réparer
sans ces cicatrices
											et avoir la même apparence
qu’avant la blessure.
									","
											Tıpkı çocukken kaleminizin kırılması
											ve parçaları bantla yapıştırmanız gibi
											biz de iyileşebiliriz
											ama pek işlevsel olmayabilir
											ve yara izimiz olur.
											Yani sağlıklı kas yerine
											bu yardımcı T hücreleri olmazsa
											kaslarımız içlerinde
yağ hücreleri oluşturuyor
											ve kasların içinde yağ varsa
o kadar güçlü olmuyorlar.
											Bağışıklık sistemimizi kullanarak
											bedenimiz yara izi olmadan
o kısmı geliştirebilir
											ve o kısım hiç yaralanmamış
gibi görünebilir.
									",How we could teach our bodies to heal faster,Kaitlyn Sadtler,4:57,"technology,biomechanics,science,biology,health,human body,future,TED Fellows,medical research"
