en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
											Today 40 million Americans are indebted
for their passage to the new economy.
											Too poor to pay their way through college,
											they now owe lenders
more than one trillion US dollars.
											They do find what jobs they can get
											to pay off a debt
that is secured on their person.
											In America,
											even a bankrupt gambler
gets a second chance.
											But it is nearly impossible
											for an American to get discharged
their student loan debts.
									","
											Hoy día, 40 millones de estadounidenses
están endeudados
											por su entrada a la nueva economía.
											Sin dinero para pagar 
sus estudios universitarios,
											deben ahora a sus acreedores
más de un billón de USD.
											Toman cualquier trabajo
											para pagar una deuda a su nombre.
											En Estados Unidos,
											aun un apostador en bancarrota
tiene una segunda oportunidad.
											Pero es casi imposible
que a un Estadounidense
											se le puedan condonar sus
préstamos y deudas de estudiante.
									","
											40 millions d'Américains
sont aujourd'hui endettés,
											au moment de leur passage
vers la nouvelle économie.
											Trop pauvres pour accéder à l'université,
											ils doivent à présent à leurs bailleurs
plus de 1000 milliards de dollars.
											Ils doivent trouver le travail
qui leur permet
											de rembourser leur dette individuelle.
											Aux États-Unis,
											même un joueur fauché
a le droit à une seconde chance.
											Mais c'est presqu'impossible
											pour un Américain de se voir libéré
de ses prêts étudiants.
									","
											14 Millionen Amerikaner sind auf ihrem Weg
in die neue Wirtschaft verschuldet.
											Sie können sich das Studium nicht leisten
											und schulden Kreditgebern
nun über eine Billion Dollar.
											Sie nehmen alle möglichen Jobs an,
											um die Schulden auf ihrem Namen zu tilgen.
											In Amerika bekommt sogar
											ein bankrotter Spieler eine zweite Chance.
											Aber es ist fast unmöglich,
											dass einem Amerikaner die
Studienschulden erlassen werden.
									",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
","
","
","
",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
											Once upon a time in America,
											going to college did not mean
graduating with debt.
											My friend Paul's father
graduated from Colorado State University
											on the GI Bill.
											For his generation,
											higher education was free or almost free,
											because it was thought of
as a public good.
											Not anymore.
											When Paul also graduated
from Colorado State University,
											he paid for his English degree
by working part-time.
											30 years ago,
											higher education tuition
was affordable, reasonable,
											and what debts you accumulated,
you paid off by graduation date.
											Not anymore.
											Paul's daughter followed in his footsteps,
											but with one difference:
											when she graduated five years ago,
											it was with a whopping debt.
									","
											Alguna vez en Estados Unidos
											ir a la universidad no significaba
graduarse endeudado.
											El padre de mi amigo Paul se graduó 
de la Universidad del Estado de Colorado
											en el <i>GI Bill</i>.
											Para su generación,
											la educación superior era gratuita
o casi gratuita,
											porque se pensaba que era un bien público.
											Ahora ya no.
											Cuando Paul también se graduó
de la Universidad del Estado de Colorado,
											pagó por su título en Inglés
trabajando medio tiempo.
											Hace treinta años,
											la colegiatura de educación superior
se podía pagar, era razonable,
											y las deudas que se acumulaban,
se pagaban en la fecha de graduación.
											Ya no es esto posible.
											La hija de Paul siguió sus pasos
											pero con una diferencia:
											cuando se graduó hace cinco años,
											fue con una enorme deuda.
									","
											Autrefois aux États-Unis,
											aller à l'université n'était pas synonyme
d'être diplômé avec une dette.
											Le père de mon ami Paul est diplômé
de l'Université du Colorado
											avec le GI Bill.
											Pour sa génération,
											les études supérieures
étaient gratuites ou presque,
											car considérées comme
un bien de service public.
											Ce n'est plus le cas.
											Lorsque Paul fut aussi diplômé
de l'Université du Colorado,
											il avait financé son diplôme d'anglais
en travaillant à temps partiel.
											Il y a 30 ans,
											les frais des études
étaient abordables, raisonnables,
											et peu importe les dettes accumulées,
vous les payiez avant d'être diplômé.
											Ce n'est plus le cas.
											La fille de Paul a suivi ses traces,
											mais avec une différence :
											lorsqu'elle a été diplômée il y a 5 ans,
											elle avait une dette énorme.
									","
											Früher einmal bedeutete
ein Studium in den USA nicht,
											dass man beim Abschluss verschuldet war.
											Der Vater meines Freundes Paul
schloss die Colorado State University
											als Soldat kostenlos ab.
											Für seine Generation
											war höhere Bildung
kostenlos oder fast kostenlos,
											da man sie als
öffentliches Gut betrachtete.
											Jetzt nicht mehr.
											Als Paul die Colorado
State University besuchte,
											finanzierte er sein Englischstudium
durch Teilzeitarbeit.
											Vor 30 Jahren
											waren Studiengebühren
leistbar und angemessen.
											Die angehäuften Schulden
waren beim Abschluss abbezahlt.
											Jetzt nicht mehr.
											Pauls Tochter folgte seinen Fußstapfen,
											jedoch mit einem Unterschied:
											Als sie ihr Studium
vor fünf Jahren abschloss,
											hatte sie einen Berg Schulden.
									",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
","
","
","
",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
											Students like Kate have to take on a loan
											because the cost of higher education
has become unaffordable
											for many if not most American families.
											But so what?
											Getting into debt to buy
an expensive education
											is not all bad if you could pay it off
											with the increased income
that you earned from it.
											But that's where the rubber
meets the road.
											Even a college grad
earned 10 percent more in 2001
											than she did in 2013.
									","
											Los estudiantes como Kate 
tienen que pedir préstamos
											porque los costos de educación superior
se han vuelto inalcanzables
											para la gran mayoría 
o todas las familias estadounidenses.
											¿Y cuál es el problema?
											Endeudarse para comprar
una educación cara
											no está mal si retorna la inversión
											con el ingreso creciente
que se gane por ella.
											Pero allí es donde comienza 
todo el problema.
											Incluso un recién graduado de universidad
ganaba 10 % más en 2001
											de lo que ganaba en el 2013
									","
											Des étudiants comme Kate
doivent faire un prêt
											car le coût des études supérieures
est devenu inabordable
											pour beaucoup sinon la majorité
des familles américaines.
											Mais, et alors ?
											S'endetter pour se payer
une formation coûteuse
											n'est pas mauvais en soi
si vous pouvez le rembourser
											avec l'augmentation de salaire
obtenue avec celle-ci.
											Mais c'est bien là le problème.
											Même un diplômé de l'université
gagnait 10% de plus en 2001
											que ce qu'elle gagnait en 2013.
									","
											Studenten wie Kate müssen
einen Kredit aufnehmen,
											da sich viele, ja die meisten,
amerikanischen Familien
											höhere Bildung nicht mehr leisten können.
											Na und?
											Kreditschulden für eine teure Ausbildung
sind nicht so schlimm,
											wenn man sie mit dem daraus folgenden
höheren Einkommen tilgen kann.
											Aber genau das ist der springende Punkt.
											Ein College-Absolvent verdiente 2001
											um 10 Prozent mehr als im Jahr 2013.
									",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
","
","
","
",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
											So ...
											tuition costs up,
											public funding down,
											family incomes diminished,
											personal incomes weak.
											Is it any wonder that more
than a quarter of those who must
											cannot make their student loan payments?
											The worst of times
can be the best of times,
											because certain truths flash up
in ways that you can't ignore.
											I want to speak of three of them today.
									","
											Así que...
											la colegiatura sube,
											el fondo público baja,
											el ingreso familiar disminuye,
											los ingresos personales decrecen.
											¿Sorprende entonces el hecho que más 
de un cuarto de aquellos que deben,
											no pueden pagar 
sus préstamos por estudios?
											El peor de los tiempos
puede ser el mejor de ellos,
											porque ciertas verdades brillan
en formas que no se pueden ignorar.
											Quiero hablar de tres 
de ellas el día de hoy.
									","
											Donc...
											les frais de scolarité augmentent,
											le financement public diminue,
											les revenus des foyers diminuent,
											les revenus personnels baissent.
											N'est-ce donc pas surprenant que
plus d'un quart de ceux qui le doivent
											ne peuvent pas rembourser
leur prêt étudiant ?
											Le pire des moments peut être
le meilleur des moments,
											car certaines vérités apparaissent
d'une manière que vous ne pouvez ignorer.
											Je veux parler de 3
d'entre elles aujourd'hui.
									","
											Also ...
											höhere Studiengebühren,
											sinkende staatliche Unterstützung,
											geringeres Familieneinkommen,
											schwache persönliche Einkünfte.
											Verwundert es da, wenn
mehr als ein Viertel der Schuldner
											ihre Studienkredite
nicht mehr abzahlen können?
											Die schlimmsten Zeiten
können die besten sein,
											weil manche Tatsachen ans Licht kommen,
die man nicht mehr ignorieren kann.
											Heute möchte drei davon ansprechen.
									",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
","
","
","
",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
"
											1.2 trillion dollars of debts for diplomas
											make it abundantly obvious
											that higher education
is a consumer product you can buy.
											All of us talk about education
just as the economists do now,
											as an investment that you make
to improve the human stock
											by training them for work.
											As an investment you make
to sort and classify people
											so that employers
can hire them more easily.
											The U.S. News &amp; World Report
ranks colleges
											just as the consumer report
rates washing machines.
											The language is peppered with barbarisms.
											Teachers are called ""service providers,""
											students are called ""consumers.""
											Sociology and Shakespeare
and soccer and science,
											all of these are ""content.""
									","
											1.2 de billones de USD en deuda
por los diplomas
											hacen abundantemente obvio el hecho
											que la educación superior es un producto 
de consumo que se puede comprar.
											Todos hablamos de la educación
como lo hacen los economistas,
											como una inversión que se hace
para mejorar los activos humanos
											al entrenarlos para trabajar.
											Como una inversión que se hace
para poder clasificar a la gente
											para que los empleadores
puedan contratar más fácilmente.
											El reporte de <i>U.S. News &amp; World</i>
evalúa las universidades
											tal y como un reporte del consumidor
evalúa lavadoras.
											El lenguaje está plagado de barbarismos.
											Llaman a los maestros
""proveedores de servicio"",
											a los estudiantes se les llama
""consumidores"".
											Sociología y Shakespeare
y el fútbol y la ciencia,
											son todos el ""contenido"".
									","
											1200 milliards de dollars de dettes
pour les diplômes,
											ce qui met en évidence
											que les études supérieures sont un produit
de consommation que vous pouvez acheter.
											Nous tous parlons de l'éducation comme
le font les économistes aujourd'hui,
											comme un investissement
pour améliorer le capital humain
											en les formant pour travailler.
											Comme un investissement
pour trier et classer les gens
											de telle manière que les employeurs
puissent les embaucher plus facilement.
											Le U.S. News &amp; World Report
classe les universités
											comme le font les tests consommateurs
pour les machines à laver.
											Le langage est saupoudré de barbarismes.
											Les professeurs sont appelés
des « fournisseurs de services »,
											les étudiants sont appelés
des « consommateurs ».
											La sociologie, Shakespeare
le football et les sciences,
											tout cela est appelé le « contenu ».
									","
											1,2 Billionen Dollar Schulden für Diplome
											zeigen deutlich auf,
											dass höhere Bildung
eine käufliche Ware ist.
											Wir alle sprechen heute über Bildung
wie es Ökonomen tun,
											als eine Investition, mit dem man
das Humankapital verbessert,
											indem man es zur Arbeit ausbildet.
											Wie bei einem Investitionsgut
sortiert und klassifiziert man Menschen,
											damit Arbeitgeber sie
leichter einstellen können.
											Der Bericht ""U.S. News &amp; World""
bewertet Hochschulen
											wie ein Konsumentenschutzbericht
Waschmaschinen.
											Die Sprache ist voller Grausamkeiten.
											Lehrer nennt man ""Dienstleister"",
											Studenten sind ""Konsumenten"".
											Soziologie, Shakespeare, Fußball
und Naturwissenschaft
											sind alles ""Inhalte"".
									",How college loans exploit students for profit,Sajay Samuel,11:48,"big problems,education,economics,choice,culture,society,work,investment,TEDx"
