en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
											A computer is an incredibly powerful means
											of creative expression,
											but for the most part,
											that expression is confined to the screens
											of our laptops and mobile phones.
											And I'd like to tell you a story about
											bringing this power of the computer
											to move things around and interact with us
											off of the screen and into the physical world
											in which we live.
									","
											Um computador é um meio 
incrivelmente poderoso
											de expressão criativa,
											mas na maior parte,
											essa expressão limita-se aos ecrãs
											dos nossos portáteis e telemóveis.
											Gostaria de vos contar uma história
											sobre usar este poder do computador
											para mover coisas e interagir connosco
											fora do ecrã e dentro do mundo físico
											em que vivemos.
									","
											Aslında bilgisayar yaratıcılığı ifade etmede
											inanılmaz kuvvette bir araçtır.
											Ancak çoğunlukla, bu ifade
											dizüstü bilgisayarların ve cep telefonlarının
											ekranlarına hapsoluyor.
											Ve şimdi size bu bilgisayarların
											yaşadığımız fiziksel dünyada eşyaları
											etrafta hareket ettirme ve
											bizle etkileşime girme gücüyle alakalı bir hikaye
											anlatmak istiyorum.
									","
											L'ordinateur est un moyen
incroyablement puissant
											d'expression créative
											mais pour la majeure partie
											cette expression se limite aux écrans
											de nos ordinateurs et téléphones portables.
											Et j'aimerais vous raconter
une histoire sur
											comment amener ce pouvoir
hors de l'ordinateur
											pour faire bouger des choses 
et interagir avec nous
											hors de l'écran et dans le monde physique
											dans lequel on vit.
									",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
","
","
","
",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
											A few years ago, I got a call from
											a luxury fashion store called Barneys New York,
											and the next thing I knew,
											I was designing storefront kinetic sculptures
											for their window displays.
									","
											Há alguns anos, recebi uma chamada
											de uma loja de moda de luxo 
chamada Barneys New York,
											e quando dei conta
											estava a criar 
esculturas cinéticas virtuais
											para as suas montras.
									","
											Birkaç yıl önce, New York'ta Barneys adındaki
											pahalı bir moda mağazasından bir telefon aldım.
											Ve bir sonraki hatırladığım şey,
											mağaza vitrinleri için kinetik hareketli
											heykel tasarımları yapıyordum.
									","
											Il y a quelques années, j'ai eu un appel
											d'un magasin de luxe 
appelé Barneys New York
											et tout d'un coup voilà que
											j'étais en train de concevoir
des sculptures cinétiques
											pour les vitrines de leurs devantures.
									",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
","
","
","
",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
											This one's called ""The Chase.""
											There are two pairs of shoes,
											a man's pair and a woman's pair,
											and they play out this slow, tense chase
											around the window
											in which the man scoots up behind the woman
											and gets in her personal space,
											and then she moves away.
											Each of the shoes has magnets in it,
											and there are magnets underneath the table
											that move the shoes around.
									","
											Esta chama-se ""A Perseguição"".
											Tem dois pares de sapatos,
											um de homem e outro de senhora,
											e fazem uma perseguição lenta e tensa
											à volta da janela
											em que o homem vai atrás da senhora
											e entra no seu espaço pessoal,
											e então ela afasta-se.
											Cada sapato tem ímanes,
											e há ímanes por baixo da mesa
											que fazem mover os sapatos.
									","
											Bunun adı: ""The Chase"" (Kovalamaca)
											İki çift ayakkabı var.
											Bir çift erkeğe öteki kadına ait.
											Pencerenin etrafında yavaş, gergin bir
											kovalamaca oyunu oynuyorlar;
											Adam kadının arkasından yaklaşıyor
											ve onun kişisel bölgesine giriyor.
											Ve kadın uzaklaşıyor...
											Her ayakkabının içinde mıknatıs var,
											masanın altında da olan mıknatıslar yardımıyla
											ayakkabılar hareket edebiliyorlar.
									","
											Celui-ci s'appelle « La Poursuite ».
											Il y a deux paires de chaussures,
											celle d'un homme et celle d'une femme,
											et elles jouent cette poursuite
lente et tendue
											dans toute la vitrine
											dans laquelle l'homme 
arrive derrière la femme
											et se met dans son espace personnel,
											et ensuite elle s'éloigne.
											Chacune des chaussures 
a des aimants à l'intérieur,
											et il y a des aimants 
en-dessous de la table
											qui font bouger les chaussures.
									",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
","
","
","
",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
											My friend Andy Cavatorta was building
											a robotic harp for Bjork's Biophilia tour
											and I wound up building the electronics
											and motion control software
											to make the harps move and play music.
											The harp has four separate pendulums,
											and each pendulum has 11 strings,
											so the harp swings on its axis and also rotates
											in order to play different musical notes,
											and the harps are all networked together
											so that they can play the right notes
											at the right time in the music.
									","
											O meu amigo Andy Cavatorta 
estava a construir
											uma harpa robótica para a digressão 
Biophilia da Bjork
											e eu acabei por fazer a electrónica
											e o ""software"" de controlo de movimento
											para mover as harpas e pô-las a tocar.
											A harpa tem quatro pêndulos separados,
											e cada pêndulo tem 11 cordas,
											de modo que a harpa oscila 
no seu eixo e também roda
											de modo a tocar diferentes
notas musicais,
											e as harpas estão interligadas
											de modo a tocarem as notas certas
											na altura certa, na música.
									","
											Arkadaşım Andy Cavatora Björk'ün
											Biophilia turu için bir robotik arp tasarlıyordu.
											Ben de bu arpın hareketi ve müzik yapabilmesi için
											elektronik aksamını ve hareketleri kontrol eden
											yazılımını tasarlamaya başladım.
											Arpın dört farklı sarkaca sahip,
											her sarkaçta da 11 tane tel var.
											Yani, arp hem kendi ekseninde salınıyor hem de
											dönüyordu. Bu sayede farklı müzik notaları çıkıyordu.
											Bütün arplar birbine bağlı olduğundan,
											müziğin doğru anında,
											doğru notayı çalabiliyordu.
									","
											Mon ami Andy Cavatorta construisait
											une harpe robotique 
pour la tournée Biophilia de Bjork
											et j'ai fini par construire l'électronique
											et le logiciel de contrôle du mouvement
											pour faire bouger et jouer la harpe.
											La harpe a quatre balanciers séparés,
											et chaque balancier a 11 cordes,
											donc la harpe se balance 
selon son axe et fait une rotation
											pour jouer plusieurs notes de musique
											et les harpes sont toutes en réseau
											pour qu'elles puissent jouer
les bonnes notes
											au bon moment de la musique.
									",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
","
","
","
",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
"
											I built an interactive chemistry exhibit
											at the Museum of Science and Industry in Chicago,
											and this exhibit lets people use physical objects
											to grab chemical elements off of the periodic table
											and bring them together to cause
											chemical reactions to happen.
											And the museum noticed that people
											were spending a lot of time with this exhibit,
											and a researcher from a science education center
											in Australia decided to study this exhibit
											and try to figure out what was going on.
											And she found that the physical objects
											that people were using were helping people
											understand how to use the exhibit,
											and were helping people learn in a social way.
									","
											Construí uma exposição interactiva 
de química
											no Museu de Ciência e Indústria 
em Chicago,
											e esta exposição permite que as pessoas 
usem objectos físicos
											para pegar em elementos químicos 
da tabela periódica
											e juntá-los para produzir
											reacções químicas.
											O museu reparou que as pessoas
											dedicavam muito tempo a esta exposição,
											e uma investigadora de um centro 
educativo de ciência
											na Austrália decidiu estudar 
esta exposição
											para tentar perceber 
o que se estava a passar.
											
E ela descobriu que os objectos físicos
											que as pessoas usavam ajudavam-nas
											a perceber como usar a exposição,
											e ajudavam-nas a aprender 
de um modo social.
									","
											Bir interaktif kimya gösteri masası yapmıştım.
											Chicago Bilim ve Sanat Müzesi içinde bulunan
											bu masa insanların fiziksel aletler kullanarak
											kimyasal elementleri periyodik tablodan seçmesini
											ve kimyasal reaksiyonların
											gerçekleşmesi için bir araya getirmesini sağlıyordu.
											Müze belli bir süre sonra insanların
											bu masada çokça zaman geçirdiklerini farketti.
											Bu sebepten Avusturalya'daki
											bir bilim-eğitim merkezinden bir araştırmacı
											bu masayı iyice inceleyip
											sebepin ne olduğunu bulmaya çalıştı.
											Sonuç, insanların fiziksel objelerle girdikleri
											etkileşim, onların bu masayı nasıl kullanacaklarını
											anlamalarında onlara yardım ediyor,
											sosyal bir yolla öğrenmelerini sağlıyor.
									","
											J'ai bâti une exposition de chimie
											au Musée des Sciences 
et de l'Industrie à Chicago,
											et cette exposition permet aux personnes
d'utiliser des objets physiques
											pour attraper des éléments chimiques
hors de la table périodique
											et les amener ensemble pour causer
											des réactions chimiques.
											Le musée a remarqué que les personnes
											passaient beaucoup de temps
à cette exposition
											et un chercheur d'un centre
d'éducation scientifique
											en Australie a décidé 
d'étudier cette exposition
											pour essayer de comprendre 
ce qui était en train de se passer.
											Elle a trouvé que les objets physiques
											que les personnes utilisaient aidaient
											pour comprendre
comment utiliser l'exposition,
											et aidaient les personnes
à apprendre d'une manière sociale.
									",The best computer interface? Maybe ... your hands,James Patten,6:12,"Senses,TED Fellows,design,interface design,computers,programming"
