es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
											No estoy seguro de que cada persona aquí
											esté familiarizada con mis fotografías.
											Quiero comenzar mostrándoles 
unas pocas fotografías
											y después hablaré.
									","
											Não estou certo de que
todas as pessoas aqui
											estejam familiarizadas 
com as minhas fotografias.
											Vou começar por vos 
mostrar algumas fotografias
											e depois falarei.
									","
											Buradaki herkesin, benim resimlerime
											aşina olduklarını zannetmiyorum.
											Size birkaç resim göstererek
başlamak istiyorum,
											sonrasında konuşacağım.
									","
											I'm not sure that every person here
											is familiar with my pictures.
											I want to start to show just a few pictures to you,
											and after I'll speak.
									","
											Je ne suis pas sûr que chacun ici
											connaisse mes photos.
											Je veux commencer 
par vous montrer juste quelques photos
											et après je parlerai.
									","
											Ich weiß nicht, ob alle hier
											mit meinen Fotos vertraut sind.
											Vorerst zeige ich Ihnen eine Auswahl
											und dann werde ich sprechen.
									",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
","
","
","
","
","
",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
											Debo contarles un poco de mi historia,
											porque estaré hablando sobre ella
											durante mi discurso aquí.
											Nací en 1944 en Brasil,
											en los tiempos en que Brasil aún
no era una economía de mercado.
											Nací en una granja,
											una granja que tenía más del 50 %
de bosque tropical [aún].
											Un lugar maravilloso.
											Vivía con aves y animales increíbles,
											nadaba en nuestros pequeños ríos
con nuestros caimanes.
											Cerca de 35 familias vivían en esta granja
											y todo lo que producíamos en ella,
lo consumíamos.
											Muy pocas cosas iban al mercado.
											Una vez al año, la única cosa
que iba al mercado
											era el ganado que producíamos
											y hacíamos viajes de casi 45 días
											para llegar al matadero,
											llevando miles de cabezas de ganado,
											y cerca de 20 días viajando
											para volver nuevamente a nuestra granja.
									","
											Devo contar-vos um 
pouco da minha história
											porque é sobre isso que vamos falar
											durante o meu discurso aqui.
											Eu nasci no Brasil em 1944,
											numa época em que o Brasil ainda 
não era uma economia de mercado.
											Nasci numa quinta,
											uma quinta em que mais 
de metade ainda era floresta tropical.
											Um sítio maravilhoso.
											Vivi com pássaros e animais incríveis.
											Nadei nos nossos lagos 
com os nossos caimões.
											Eram cerca de 35 famílias 
que viviam nesta quinta
											e tudo o que produzíamos lá, consumíamos.
											Muito pouco ia para o mercado.
											Uma vez por ano, a única coisa 
que ia para o mercado
											era o gado que criávamos.
											Fazíamos viagens de 45 dias
											até chegarmos ao matadouro para
											trazermos centenas de cabeças de gado.
											Eram cerca de 20 dias 
para a viagem de regresso
											até estarmos de volta à quinta.
									","
											Biraz geçmişimden bahsetmeliyim
											çünkü buradaki konuşmam boyunca
											bunun hakkında konuşacağım.
											1944'te Brezilya'da doğdum.
											O zamanlar Brezilya henüz piyasa
ekonomisi değildi.
											Bir çiftlikte doğdum.
											Yarısından fazlası hâlâ
yağmur ormanı olan bir çiftlik
											Müthiş bir yer.
											Olağanüstü kuşlar, hayvanlarla yaşadım.
											Küçük nehirlerimizde Güney Amerika
timsahlarıyla beraber yüzdüm.
											Bu çiftlikte yaşayan yaklaşık 
35 aile vardı
											ve bu köyde ürettiklerimizi tüketiyorduk.
											Ürettiklerimizin çok azı pazara gidiyordu.
											Yılda bir kez, pazara giden tek şey
											yetiştirdiğimiz sığırlardı
											ve binlerce sığırı
											mezbahaya götürmek için
											yaklaşık 45 günlük bir
yolculuk yapıyorduk.
											Çiftliğe geri dönmek için
											20 gün daha yollarda geçirirdik.
									","
											I must speak to you a little bit of my history,
											because we'll be speaking on this
											during my speech here.
											I was born in 1944 in Brazil,
											in the times that Brazil was not yet a market economy.
											I was born on a farm,
											a farm that was more than 50 percent rainforest [still].
											A marvelous place.
											I lived with incredible birds, incredible animals,
											I swam in our small rivers with our caimans.
											It was about 35 families that lived on this farm,
											and everything that we produced on this farm, we consumed.
											Very few things went to the market.
											Once a year, the only thing that went to the market
											was the cattle that we produced,
											and we made trips of about 45 days
											to reach the slaughterhouse,
											bringing thousands of head of cattle,
											and about 20 days traveling back
											to reach our farm again.
									","
											Je dois vous parler 
un petit peu de mon histoire,
											parce que nous allons en parler
											durant ma présentation ici.
											Je suis né en 1944 au Brésil,
											au temps où le Brésil 
n'était pas encore une économie de marché.
											Je suis né dans une ferme,
											une ferme qui était constituée 
de forêt tropicale à plus de 50%.
											Un endroit merveilleux.
											J'ai vécu avec des oiseaux incroyables, 
des animaux incroyables,
											j'ai nagé dans nos petites rivières 
avec nos caïmans.
											Il y avait environ 35 familles 
qui vivaient dans cette ferme,
											et tout ce que nous produisions dans cette ferme, 
nous le consommions.
											Très peu de choses allaient jusqu'au marché.
											Une fois par an, la seule chose 
qui allait au marché
											c'était le bétail que nous élevions,
											et il nous fallait environ 45 jours
											pour atteindre l'abattoir,
											amenant des milliers de têtes de bétail,
											et environ 20 jours de voyage
											pour rentrer à la ferme.
									","
											Zuerst spreche ich über 
meine eigene Geschichte,
											weil wir im Laufe der Vortrages
											darauf zurückkommen werden.
											Ich wurde 1944 in Brasilien geboren,
											zu einer Zeit als Brasilien 
noch keine Marktwirtschaft hatte.
											Ich wurde auf einer Farm geboren,
											deren Fläche zu über 50 % 
von Regenwald bedeckt war.
											Ein sagenhaft schöner Ort.
											Ich wuchs mit fantastischen
Vögeln und Tieren auf.
											Ich schwamm zusammen 
mit Kaimanen in unseren kleinen Flüssen.
											Etwa 35 Familien lebten auf dem Hof
											und alles, was wir auf diesem Bauernhof produzierten, verbrauchten wir auch.
											Nur wenig wurde zum Markt gebracht.
											Einmal im Jahr verkauften wir
											unser Rindfleisch am Markt.
											Die Reise zum Schlachthaus
											dauerte 45 Tage.
											Wir brachten tausende Rinder dorthin
											und wir reisten etwa 20 Tage lang
											zurück zu unserer Farm.
									",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
","
","
","
","
","
",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
											Cuando tenía 15 años,
											tuve la necesidad 
de dejar este lugar
											e ir a un pueblo un poco más grande,
mucho más grande,
											donde hice la segunda parte
de la escuela secundaria.
											Ahí aprendí diferentes cosas.
											Brasil se estaba comenzando a urbanizar,
industrializar
											y conocía la política.
Me hice un poco radical,
											era miembro de los partidos de izquierda
											y me hice activista.
											Fui a la universidad para ser economista.
											Hice un máster en economía.
									","
											Quando tinha 15 anos,
											vi-me obrigado a deixar este lugar
											e ir para uma cidade um 
pouco maior – muito maior –
											onde completei a segunda 
parte do ensino secundário.
											Aí, aprendi muitas coisas diferentes.
											O Brasil começava a urbanizar-se, 
a industrializar-se,
											e eu conhecia a política. 
Tornei-me um pouco radical.
											Era membro dos partidos de esquerda
											e tornei-me ativista.
											Fui para a universidade 
para me tornar economista.
											Tirei mestrado em economia.
									","
											15 yaşımdayken,
											buradan ayrılmak ve
											ortaokulu okuduğum biraz daha büyük
olan bir kente -çok daha büyük-
											gitmek benim için gerekli olmuştu.
											Orada değişik şeyler öğrendim.
											Brezilya kentleşmeye ve
sanayileşmeye başlıyordu.
											Siyaseti biliyordum.
Biraz radikal bir tavır içine girmiştim,
											solcu partilerin üyesiydim
											ve bir aktivist olmuştum.
											Ekonomist olmak için üniversiteye gittim.
											Yüksek lisansımı ekonomi bölümünde yaptım.
									","
											When I was 15 years old,
											it was necessary for me to leave this place
											and go to a town a little bit bigger — much bigger —
											where I did the second part of secondary school.
											There I learned different things.
											Brazil was starting to urbanize, industrialize,
											and I knew the politics. I became a little bit radical,
											I was a member of leftist parties,
											and I became an activist.
											I [went to] university to become an economist.
											I [did] a master's degree in economics.
									","
											Quand j'ai eu 15 ans,
											il a fallu que je quitte ce lieu
											pour aller dans une ville un peu plus grande — 
beaucoup plus grande
											où j'ai été au lycée.
											Là-bas, j'ai appris différentes choses.
											Le Brésil commençait 
à s'organiser et s'industrialiser,
											et je connaissais la politique. 
Je suis devenu un peu radical,
											j'étais membre de partis gauchistes,
											et je suis devenu militant.
											Je suis allé à l'université 
pour devenir économiste.
											J'ai fait un master en économie.
									","
											Mit 15 Jahren
											verließ ich diesen Ort,
											um in einer Stadt, die etwas größer 
– sehr viel größer – war,
											den zweiten Teil der 
Oberstufe zu absolvieren.
											Da lernte ich ganz andere Dinge.
											Die Urbanisierung und Industrialisierung 
begannen gerade damals in Brasilien
											und ich lernte die Politik kennen.
Ich war etwas radikal.
											Ich war Mitglied einiger linken Parteien
											und wurde zum Aktivisten.
											An der Universtität studierte ich Wirtschaft
											und machte den Masterabschluss.
									",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
","
","
","
","
","
",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
											Y la cosa más imporante en mi vida
											también pasó durante este tiempo.
											Conocí a una chica increíble
											que se convirtió en mi mejor amiga
de toda la vida
											y mi socia en todo
lo que he hecho hasta ahora,
											mi esposa, Lélia Wanick Salgado.
									","
											E a coisa mais importante da minha vida
											aconteceu nesta altura.
											Conheci uma rapariga incrível
											que se tornou na minha 
melhor amiga de uma vida
											e a minha sócia em tudo 
o que fiz até agora,
											a minha mulher, Lélia Wanick Salgado.
									","
											Hayatımdaki en önemli şey de
											bu sırada meydana geldi.
											Hayat boyu en iyi arkadaşım ve
											şimdiye kadar yaptığım her işte 
yanımda olacak olan,
											harika bir kızla tanıştım.
											Eşim, Lélia Wanick Salgado.
									","
											And the most important thing in my life
											also happened in this time.
											I met an incredible girl
											who became my lifelong best friend,
											and my associate in everything that I have done till now,
											my wife, Lélia Wanick Salgado.
									","
											Et la chose la plus importante dans ma vie
											s'est aussi produite à ce moment-là.
											J'ai rencontré une fille incroyable
											qui est devenue ma meilleure amie 
pour toute ma vie,
											et mon associée
dans tout ce que j'ai fait jusqu'à maintenant,
											ma femme, Lélia Wanick Salgado.
									","
											Da passierte auch das Wichtigste
											in meinem Leben.
											Ich lernte eine atemberaubende Frau kennen,
											die ein Leben lang 
meine beste Freundin werden sollte,
											und meine Unterstützerin, bei allem, 
was ich bis heute getan habe:
											Meine Frau, Lélia Wanick Salgado.
									",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
","
","
","
","
","
",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
"
											Brasil se radicalizó con mucha fuerza.
											Luchamos muy duro contra la dictadura,
											en un momento
que era necesario para nosotros:
											o ibamos a la clandestinidad
armados
											o nos ibamos de Brasil.
Eramos muy jóvenes
											y nuestra organización creyó que
era mejor para nosotros que nos fueramos
											y fuimos a Francia,
											donde hice un doctorado en economía,
											Lélia se convirtió en arquitecta.
											Trabajé después
para un banco de inversiones.
											Hice muchos viajes,
proyectos económicos
											de desarrollo financiado en África
con el Banco Mundial.
									","
											O Brasil radicalizou-se muito depressa.
											Lutámos muito contra a ditadura,
											numa altura em que era necessário
											entrar na clandestinidade 
com armas em punho
											ou deixar o Brasil. Eramos muito jovens
											e a nossa organização achou que 
seria melhor que partíssemos.
											Então, fomos para França,
											onde tirei doutoramento em economia.
											A Lélia tornou-se arquiteta.
											Depois trabalhei para 
um banco de investimento.
											Fizemos imensas viagens, 
desenvolvimento financeiro,
											projetos económicos em 
África com o World Bank.
									","
											Brezilya son derece radikalleşti.
											Diktatörlüğe karşı şiddetle savaştık.
											Çok geçmeden, ya gizlice silahlanmak
											ya da Brezilya'dan ayrılmak gerekliydi.
											Çok gençtik ve
											örgütümüz gitmemizin bizim için
daha iyi olacağını düşündü.
											Ekonomi doktoramı
											yaptığım Fransa'ya gittik.
											Léila mimar oldu.
											Sonra yatırım bankasında çalıştım.
											Dünya Bankası ile birçok kez
Afrika'ya giderek,
											finansal kalkınmayı, ekonomi projelerini 
organize ettik.
									","
											Brazil radicalized very strongly.
											We fought very hard against the dictatorship,
											in a moment it was necessary to us:
											Either go into clandestinity with weapons in hand,
											or leave Brazil. We were too young,
											and our organization thought it was better for us to go out,
											and we went to France,
											where I did a PhD in economics,
											Léila became an architect.
											I worked after for an investment bank.
											We made a lot of trips, financed development,
											economic projects in Africa with the World Bank.
									","
											Le Brésil s'est radicalisé très fortement.
											Nous nous sommes battus violemment 
contre la dictature,
											au moment où c'était nécessaire 
pour nous tous.
											Il fallait soit vivre dans la clandestinité, 
les armes à la main,
											soit quitter le Brésil. 
Nous étions trop jeunes,
											et notre organisation pensait 
qu'il était mieux pour nous de partir,
											et nous sommes allés en France,
											où j'ai fait un doctorat en économie,
											et Léila est devenue architecte.
											J'ai ensuite travaillé 
pour une banque d'investissement.
											Nous avons beaucoup voyagé, 
financé le développement,
											des projets économiques en Afrique 
avec la Banque Mondiale.
									","
											In Brasilien spitzte sich die Situation zu.
											Wir kämpften gegen die Diktatur an.
											Dann mussten wir uns entscheiden:
											Entweder leben wir versteckt,
mit Waffen ausgerüstet,
											oder wir verlassen Brasilien. 
Wir waren zu jung,
											weshalb unsere Organisation entschloss, 
dass wir lieber auswandern sollten,
											und wir gingen nach Frankreich.
											Dort promovierte ich in 
Wirtschaftswissenschaften
											und Léila wurde Architektin.
											Daraufhin arbeitete ich 
für eine Investmentbank.
											Wir unternahmen viele Reisen und 
mit der Weltbank finanzierten wir
											Entwicklungs- und Wirtschaftsprojekte in Afrika.
									",The silent drama of photography,Sebastião Salgado,16:53,"Brazil,activism,environment,global issues,photography"
