en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
											Nine years ago, I worked
											for the U.S. government in Iraq,
											helping rebuild the electricity infrastructure.
											And I was there, and I worked in that job
											because I believe that technology
											can improve people's lives.
											One afternoon, I had tea with a storekeeper
											at the Al Rasheed Hotel in Baghdad,
											and he said to me, ""You Americans,
											you can put a man on the moon,
											but when I get home tonight,
											I won't be able to turn on my lights.""
											At the time, the U.S. government had spent
											more than two billion dollars
											on electricity reconstruction.
											How do you ensure technology reaches users?
											How do you put it in their hands
											so that it is useful?
									","
											Hace nueve años, trabajé
											para el gobierno de 
EE. UU. en Irak,
											ayudando a reconstruir 
la infraestructura eléctrica.
											Estaba allí, y trabajé en eso
											porque creo que la tecnología
											puede mejorar la vida de la gente.
											Una tarde, tomaba 
té con un almacenista
											del Hotel Al Rasheed en Bagdad,
											y él me dijo, 
""Uds. los americanos,
											pueden poner a 
un hombre en la Luna,
											pero cuando yo llegue 
a casa esta noche,
											no podré encender las luces"".
											En ese momento, el gobierno 
estadounidense había gastado
											más de 2 mil millones de dólares
											en la reconstrucción 
del sistema eléctrico.
											¿Cómo asegurar que la 
tecnología llegue a los usuarios?
											¿Cómo poner en sus manos
											algo que es útil?
									","
											9 yıl önce, Irak'taki
											elektrik altyapısını tekrar oluşturmak için
											Amerikan hükümeti adına çalıştım.
											Oradaydım, o işte çalışıyordum
											çünkü o teknolojinin insan hayatlarını
											iyileştirebileceğine inanıyordum.
											Bir öğleden sonra, Bağdat'taki Al Rasheed Hotel’inde
											bir kilerci ile çay içiyordum
											ve bana dedi ki; “Siz Amerikalılar,
											bir adamı aya gönderebiliyorsunuz
											ama ben akşam eve gittiğimde
											ışıklarımı açamayacağım.”
											Bunu söylediğinde, ABD hükümeti
											elektrik yeniden yapılandırması için
											iki milyar dolardan fazla harcamıştı.
											Teknolojinin kullanıcılara ulaştığından nasıl emin olursunuz?
											Bunu nasıl onların avucunun içine koyarsınız
											ki faydalı olabilsin?
									","
											Vor neun Jahren arbeitete ich
											für die US-Regierung im Irak
											am Wiederaufbau des Stromnetzes.
											Ich war dort und arbeitete in diesem Job,
											weil ich denke, dass Technik
											das Leben der Menschen 
verbessern kann.
											Eines Nachmittags trank ich in Bagdad
											im Al-Rasheed-Hotel 
mit einem Ladenbesitzer Tee
											und er sagte zu mir: ""Ihr Amerikaner
könnt einen Menschen
											zwar auf den Mond schicken,
											aber wenn ich heute nach Hause komme,
											werde ich nicht einmal 
Licht anmachen können.""
											Zu jener Zeit hatte die US-Regierung
											mehr als 2 Milliarden Dollar 
auf den Wiederaufbau
											des Stromnetzes verwendet.
											Wie stellt man sicher, 
dass Technologie die Anwender erreicht?
											Wie übergibt man sie ihnen,
											so dass sie für die Leute nützlich ist?
									",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
","
","
","
",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
											So those are the questions that my colleagues and I
											at D-Rev ask ourselves.
											And D-Rev is short for Design Revolution.
											And I took over the organization four years ago
											and really focused it on developing products
											that actually reach users,
											and not just any users,
											but customers who live on
less than four dollars a day.
											One of the key areas we've been working on recently
											is medical devices, and while it may not be obvious
											that medical devices have something in common
											with Iraq's electricity grid then,
											there are some commonalities.
											Despite the advanced technology,
											it's not reaching the people who need it most.
									","
											Así que esas son las preguntas 
que mis colegas y yo
											en D-Rev nos hacemos.
											D-Rev es la abreviatura 
de Diseño Revolucionario.
											Me hice cargo de 
la organización hace 4 años
											y la enfoqué en el 
desarrollo de productos
											que realmente 
lleguen a los usuarios,
											y no solo a cualquier usuario,
											sino a los clientes que viven 
con menos de 4 dólares al día.
											Una de las áreas claves que hemos 
estado trabajando recientemente
											son los dispositivos médicos, 
y aunque puede no ser obvio
											los dispositivos médicos 
tienen algo en común
											con la red eléctrica de Irak,
											hay algunos puntos en común.
											A pesar de lo avanzada 
de la tecnología,
											no está llegando a las 
personas que más lo necesitan.
									","
											Sonuç olarak bunlar meslektaşlarımın ve benim
											D-Rev’de kendimize yönelttiğimiz sorular.
											D-Rev, Design Revolution(Tasarım Devrimi)’un kısaltması.
											Dört yıl önce organizasyonun başına geçtim
											ve onu gerçekten kullanıcılara ulaşacak
											ürünler geliştirmeye odakladım
											ve bu sadece ortalama bir kullanıcı için değil,
											günlük dört dolardan azı ile geçimini sağlayan alıcılar içindi.
											Son zamanlarda üzerinde çalıştığımız ana konulardan birisi
											tıbbi aletler ve apaçık bir ortak nokta görülemese de
											tıbbi aletler ile
											Irak’ın elektrik şebekesi arasında
											bazı ortak noktaları var.
											İlerlemiş teknolojiye rağmen
											buna en çok ihtiyaç duyan insanlara ulaşamıyor.
									","
											Diese Art Fragen stellen sich 
meine Kollegen und ich
											bei D-Rev.
											D-Rev steht für Design-Revolution.
											Ich übernahm die Organisation 
vor mehr als vier Jahren
											und konzentrierte mich stark auf 
die Entwicklung
											von Produkten, die ihre Nutzer erreichen,
											nicht nur irgendwelche Nutzer,
											sondern diejenigen, die von 
weniger als 4 Dollar pro Tag leben.
											Einer unserer Schwerpunkte 
der letzten Zeit
											sind medizinische Geräte. 
Die Parallele von
											medizinischen Geräten zu
dem Stromnetz des Iraks
											sind nicht offensichtlich,
											doch es gibt sie.
											Trotz der fortgeschrittenen Technologie
											erreichen beide nicht die, 
die sie am meisten brauchen.
									",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
","
","
","
",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
											So I'm going to tell you about one of
the projects we've been working on,
											the ReMotion Knee, and it's a prosthetic knee
											for above-knee amputees.
											And this project started when
the Jaipur Foot Organization,
											the largest fitter of prosthetic limbs in the world,
											came to the Bay Area and they said,
											""We need a better knee.""
											Chances are, if you're living on
less than four dollars a day,
											and you're an amputee,
											you've lost your limb in a vehicle accident.
											Most people think it's land mines,
											but it's a vehicle accident.
											You're walking by the side of the road
											and you're hit by a truck,
											or you're trying to to jump on a moving train,
											you're late for work, and your pant leg gets caught.
											And the reality is that if
you don't have much money,
											like this young named Kamal right here,
											the option you really have
											is a bamboo staff to get around.
											And how big a problem is this?
											There's over three million amputees every year
											who need a new or replacement knee.
									","
											Así que voy a contarles uno de los 
proyectos en que hemos estado trabajando,
											la Rodilla de ReMovimiento, 
una rodilla protésica
											para amputados transfemorales.
											Este proyecto inició cuando 
la Jaipur Foot Organization,
											el mayor proveedor 
de prótesis del mundo,
											llegó a Bay Area y dijeron:
											""Necesitamos una rodilla mejor"".
											Lo más probable, si vives 
con menos de 4 dólares al día
											y estás amputado,
											es que hayas perdido la pierna 
en un accidente de tránsito.
											La gente cree que 
son la minas terrestres,
											pero son los accidente de tránsito.
											Estás caminando por 
un lado de la carretera
											y eres atropellado 
por un camión,
											o estás tratando de saltar 
de un tren en movimiento,
											vas tarde al trabajo y 
el pantalón se queda atrapado.
											Y la realidad es que si 
no tienes mucho dinero,
											como este joven 
aquí llamado Kamal,
											la opción que tienes
											es un bastón de 
bambú para moverte.
											Y ¿qué tan grande 
es el problema?
											Cada año hay más de 3 millones 
de personas con amputaciones
											que necesitan una rodilla 
nueva o un reemplazo.
									","
											Size üzerinde çalıştığımız projelerden birinden bahsedeceğim;
											ReMotion Knee, diz üstünden ampute kişiler için yapılmış
											bir tip protez.
											Bu proje dünyada en çok protez uzuv montajı yapan
											Jaipur Foot Organizasyonu’nun
											Körfez Bölgesi’ne gelip
											“Bize daha iyi bir diz lazım.” demesi ile başladı.
											Eğer günde dört dolardan azı ile ile geçinmeye çalışıyorsanız
											ve ampute iseniz uzvunuzu büyük ihtimal ile
											bir araç kazasında kaybetmişsinizdir.
											Çoğu insanın aklına mayınlar gelir
											ama doğrusu araç kazalarıdır.
											Yolun kenarında yürüyorsunuzdur
											ve bir kamyon gelip size çarpar
											ya da hareket halindeki bir trene atlayarak binmeyi deniyorsunuzdur
											işe geç kalmışsınızdır ve pantolonunuzun paçası sıkışır kalır.
											Eğer fazla paranız yoksa gerçek şudur ki,
											buradaki Kamal isimli genç gibi,
											etrafta dolaşmak için elinizdeki tek seçenek
											bambudan yapılmış bir çubuktur.
											Peki bu ne kadar büyük bir problem oluşturuyor?
											Dünyada her yıl üç milyondan fazla kişinin
											ilk kez veya değiştirmek için protez dize ihtiyacı oluyor
									","
											Ich möchte Ihnen von 
einem unserer Projekte erzählen,
											dem ""ReMotion Knee"". 
Es ist eine Knieprothese
											bei einer Knieexartikulation.
											Dieses Projekt begann, als die 
""Jaipur Foot Organization"",
											der weltgrößte Vertreter 
von Gelenkprothesen,
											in die Bay Area kam und sagte:
											""Wir brauchen ein besseres Knie.""
											Wenn man von weniger als 
vier Dollar pro Tag lebt
											und amputiert ist, hat man sein Gliedmaß
											wahrscheinlich bei einem Fahrzeugunfall 
verloren.
											Die meisten glauben, es waren Landminen,
											aber es sind Fahrzeugunfälle.
											Sie laufen am Straßenrand entlang
											und werden von einem LKW angefahren,
											oder Sie wollen auf 
einen fahrenden Zug aufspringen,
											kommen zu spät und 
da verfängt sich Ihr Hosenbein.
											Und wenn Sie dann nicht 
viel Geld haben,
											wie dieser junge Mann namens Kamal hier,
											dann ist Ihre einzige 
Möglichkeit der Fortbewegung
											ein Bambusstab.
											Wie groß ist dieses Problem?
											Pro Jahr benötigen mehr als 
drei Millionen Amputierte
											ein neues Knie oder ein Ersatzknie.
									",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
","
","
","
",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
											And what are their options?
											This is a high-end. This is
what we'd call a ""smart knee.""
											It's got a microprocessor inside.
											It can pretty much do anything,
											but it's 20,000 dollars,
											and to give you a sense of who wears this,
											veterans, American veterans coming
back from Afghanistan or Iraq
											would be fit with something like this.
											This is a low-end titanium knee.
											It's a polycentric knee, and all that that means
											is the mechanism, is a four-bar mechanism,
											that mimics a natural human knee.
											But at 1,400 dollars, it's still too expensive
											for people like Kamal.
											And lastly, here you see a low-end knee.
											This is a knee that's been designed specifically
											for poor people.
											And while you have affordability,
											you've lost on functionality.
											The mechanism here is a single axis,
											and a single axis is like a door hinge.
											So you can think about how unstable that would be.
											And this is the type of mechanism
									","
											Y ¿cuáles son sus opciones?
											Esta es la superior. Es lo que 
llamamos una ""rodilla inteligente"".
											Tiene un microprocesador interno.
											Puede hacer casi cualquier cosa,
											pero vale 20 mil dólares,
											y para darles una idea 
de quién las usa,
											veteranos estadounidenses 
de Afganistán o Irak
											encajarían con algo 
como esto.
											Esta es una rodilla 
intermedia de titanio.
											Es una rodilla policéntrica, 
que significa
											que el mecanismo, es un 
mecanismo de 4 barras,
											imita una rodilla 
humana natural.
											Pero vale 1 400 dólares, 
todavía es demasiada cara
											para gente como Kamal.
											Y por último, aquí se 
puede ver un rodilla básica.
											Esta es una rodilla que se 
ha diseñado específicamente
											para los pobres.
											No obstante que es asequible,
											se pierde funcionalidad.
											El mecanismo aquí 
es de un solo eje,
											y un solo eje es como 
una bisagra de puerta.
											Así que pueden imaginar 
lo inestable que será.
											Este es el tipo de mecanismo
									","
											Peki bu insanların seçenekleri neler?
											Bu yüksek kalite. Bizim deyişimizle “akıllı diz”.
											İçinde mikroişlemci bulunuyor.
											Hemen hemen her şeyi yapabiliyor
											fakat 20,000 dolar
											ve size bunu kimlerin kullandığı hakkında bir fikir edindireyim;
											eski askerler, Amerika’nın Afganistan veya Irak’tan dönen eski askerleri
											böyle bir şeye sahip olabiliyorlar.
											Bu düşük kalite titanyum diz.
											Çok merkezli bir diz ve bu da mekanizma demek,
											dört çubuklu mekanizma.
											Doğal insan dizini taklit ediyor.
											Fakat 1400 dolar ve bu hâlâ
											Kamal gibileri için fazlasıyla pahalı.
											Son olarak gördüğünüz düşük kalite bir diz.
											Bu diz özellikle
											fakir insanlar için tasarlanmış.
											Maddi yönden rahat karşılanması sağlarken
											işlevsellikten kaybedilmiş.
											Buradaki mekanizma tek eksenli
											ve bu tek eksen aynı kapı menteşesi gibi.
											Yani ne kadar dengesiz olacağını tahmin edebilirsiniz.
											Bu Jaipur Foot Organizasyonu’nun
									","
											Welche Möglichkeiten haben sie?
											Dies hier ist ein Hochleistungsknie. 
Wir nennen es ""cleveres Knie"".
											Darin gibt es einen Mikroprozessor.
											Es kann so ziemlich alles,
											kostet allerdings 20.000 Dollar.
											Um Ihnen einen Eindruck 
seiner Träger zu verleihen:
											US-amerikanische Kriegsveteranen 
aus Afghanistan oder dem Irak
											würden so ein Knie erhalten.
											Hier haben wir ein einfaches Titan-Knie.
											Es ist ein polyzentrisches Knie
											mit Viergelenk-Koppelgetriebe,
											das das natürliche 
menschliche Knie imitiert.
											Doch mit 1.400 US-Dollar ist es
											für Menschen wie Kamal 
immer noch zu teuer.
											Und schließlich das einfachste Knie.
											Dieses Knie ist speziell für arme Leute
											entwickelt worden.
											Das kann man sich zwar leisten,
											es hat allerdings 
an Funktionalität verloren.
											Der Mechanismus hier ist 
eine einfache Achse,
											also wie das Scharnier einer Tür.
											Stellen Sie sich vor, 
wie instabil das ist.
											Diese Art Mechanismus verwendete also
									",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
","
","
","
",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
"
											that the Jaipur Foot Organization was using
when they were looking for a better knee,
											and I just wanted to give you a sense
of what a leg system looks like,
											because I'm showing you all these knees
											and I imagine it's hard to think 
how it all fits together.
											So at the top you have a socket,
											and this fits over someone's residual limb,
											and everyone's residual limb is a little bit different.
											And then you have the knee,
											and here I've got a single axis on the knee
											so you can see how it rotates,
											and then a pylon, and then a foot.
											And we've been able to develop a knee,
											a polycentric knee, so that type of knee
											that acts like a human knee, mimics human gait,
											for 80 dollars retail.
									","
											que la Jaipur Foot Organization utilizaba 
cuando buscaban una rodilla mejor,
											y solo quería darles una idea de 
cómo es un sistema de pierna,
											porque les voy a mostrar 
todas las rodillas
											y me imagino que es difícil 
pensar cómo todo encaja.
											En la parte superior 
tienen una articulación,
											y esto se ajusta a 
la extremidad residual,
											y cada muñón es 
un poco diferente.
											Y entonces tienen la rodilla,
											y aquí tengo un solo 
eje de la rodilla
											para que vean 
cómo se gira,
											y luego una columna 
y luego un pie.
											Hemos sido capaces 
de desarrollar una rodilla,
											una rodilla policéntrica, 
que es ese tipo de rodilla
											que actúa como una rodilla humana, 
imita la marcha humana,
											a 80 dólares 
precio de venta.
									","
											daha iyi bir diz ararken kullandığı diz tipi.
											Size bacağın sistem olarak nasıl göründüğü hakkında fikir vermek istiyorum
											çünkü size bunca diz gösterirken
											hepsinin düzenini anlamanın ne kadar zor olduğunu hayal edebiliyorum.
											En üstte bir oyuk var,
											bu oyuk bir kişinin uzvunun kalanına oturuyor
											ve herkesin uzvundan kalan kısmı birbirinden farklı.
											Bir de diz var,
											burada tek eksenli bir diz
											ve nasıl döndüğünü görebiliyorsunuz.
											Sonrasında sütun görevi gören kısım ve ayak.
											Biz çok merkezli,
											insan dizi gibi hareket edebilen,
											insan yürüyüşünü taklit edebilen bir dizi
											perakende 80 dolar olacak şekilde geliştirebildik.
									","
											die Jaipur Foot Organization, 
als sie nach einem besseren Knie suchten.
											Ich möchte Ihnen vermitteln,
was ein Beinsystem ist,
											da ich Ihnen all diese Knie zeige
											und sich das Gesamtbild 
schwierig vorstellen lässt.
											Oben befindet sich ein Schaft,
											der auf dem Oberschenkelstumpf sitzt.
											Jeder Stumpf ist unterschiedlich.
											Dann ist da das Knie
											und hier seine eine Achse,
											da können Sie die Rotation sehen,
											dann kommt ein Rohr, dann ein Fuß.
											Wir haben ein polyzentrisches Knie
entwickeln können,
											also eines mit dem Verhalten
											eines menschlichen Knies, 
mit menschlichem Gang,
											für einen Verkaufspreis von 80 USD.
									",The $80 prosthetic knee that's changing lives,Krista Donaldson,9:55,"design,innovation"
