en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
											For over a decade as a doctor,
											I've cared for homeless veterans,
											for working-class families.
											I've cared for people who 
live and work in conditions
											that can be hard, if not harsh,
											and that work has led me to believe
											that we need a fundamentally different way
											of looking at healthcare.
											We simply need a healthcare system
											that moves beyond just looking at the symptoms
											that bring people into clinics,
											but instead actually is able to look
											and improve health where it begins.
											And where health begins
											is not in the four walls of a doctor's office,
											but where we live
											and where we work,
											where we eat, sleep, learn and play,
											where we spend the majority of our lives.
									","
											Por más de una década como médico
											he atendido a indigentes mayores,
											familias de clase trabajadora,
											pacientes que viven y trabajan 
en condiciones difíciles o muy duras.
											Este trabajo me ha llevado 
a pensar que hace falta
											una forma fundamentalmente diferente 
de ver el cuidado de la salud.
											Necesitamos un sistema de salud
											que vaya más allá de los síntomas
											que llevan a la gente a las clínicas,
											necesitamos que pueda mirar
											y mejorar la salud donde comienza.
											Y la salud comienza
											no en las 4 paredes 
de un consultorio médico,
											sino donde vivimos
											y trabajamos,
											donde comemos, dormimos, 
aprendemos y jugamos,
											donde pasamos la mayor parte 
de nuestras vidas.
									","
											En tant que médecin, 
depuis plus de 10 ans,
											j'ai soigné des vétérans sans domicile,
											des familles de la classe ouvrière.
											J'ai soigné des gens qui vivent 
et travaillent dans des conditions
											qui peuvent être difficiles,
voire pénibles,
											et ce travail m'a amené à croire
											que nous devons avoir un regard
complètement différent
											sur les soins de santé.
											Il nous faut simplement 
un système de santé
											qui fasse plus que se contenter
d'observer les symptômes,
											qui amènent les gens dans les cliniques
											mais qui soit en fait capable d'observer
											et d'améliorer la santé là
où elle commence.
											Et là où la santé commence,
											ce n'est pas entre les quatre murs
d'un cabinet de médecin
											mais plutôt là où l'on vit,
											où l'on travaille,
											où l'on mange, dort, apprend et joue,
											là où l'on passe la majeure
partie de notre vie.
									","
											In über 10 Jahren als Arzt
habe ich obdachlose Veteranen
											und Familien der
sozialen Unterschicht behandelt.
											Ich habe Menschen behandelt, 

											die unter harten, gar brutalen,
Bedingungen leben und arbeiten,
											und diese Arbeit hat mir gezeigt,
											dass wir grundsätzlich anders
											auf das Gesundheitswesen schauen müssen.
											Das Gesundheitssystem
sollte nicht nur die Symptome,
											die Patienten ins Krankenhaus
führen, im Blick haben,
											es muss auch in der Lage sein,
											Gesundheit dort zu verbessern, 
wo sie ensteht.
											Gesundheit entsteht nicht
											in den 4 Wänden eines Behandlungszimmers,
											sondern dort, wo wir leben und arbeiten,
											wo wir essen, schlafen, lernen, spielen
											und den Großteil
unseres Lebens verbringen.
									",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
","
","
","
",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
											So what does this different 
approach to healthcare look like,
											an approach that can improve health where it begins?
											To illustrate this, I'll tell you about Veronica.
											Veronica was the 17th patient
											out of my 26-patient day
											at that clinic in South Central Los Angeles.
											She came into our clinic with a chronic headache.
											This headache had been going on
											for a number of years, and this particular episode
											was very, very troubling.
											In fact, three weeks before she came to visit us
											for the first time, she went to an 
emergency room in Los Angeles.
											The emergency room doctors said,
											""We've run some tests, Veronica.
											The results are normal, so
here's some pain medication,
											and follow up with a primary care doctor,
											but if the pain persists or if it worsens,
											then come on back.""
									","
											¿Cómo es esta perspectiva
diferente de ver la salud,
											una perspectiva que puede mejorar 
la salud donde comienza?
											Para ilustrar esto, 
voy a hablarles de Verónica.
											Verónica era mi paciente número 17
											en un día en el que tuve 26 pacientes,
											en esa clínica del sur 
de Los Ángeles.
											Llegó a nuestra clínica 
con dolor crónico de cabeza.
											El dolor de cabeza lo sufría
											desde hacía años 
y esta vez en particular
											era muy, muy alarmante.
											Tres semanas antes de que 
nos visitara por primera vez,
											ya había estado en una sala 
de emergencias en Los Ángeles.
											Los médicos de la sala 
de emergencias le dijeron:
											""Te hicimos algunos exámenes, Verónica.
											Los resultados son normales, así que 
ten unas medicinas para el dolor
											y has seguimiento con un médico general,
											pero si el dolor continúa 
o se agudiza, regresa"".
									","
											Alors à quoi ressemble cette
approche différente des soins de santé,
											une approche qui peut améliorer
la santé là où elle commence ?
											Pour l'illustrer ,
je vais vous parler de Veronica.
											Veronica était la 17e
											de mes 26 patients quotidiens
											dans cette clinique de South Central,
à Los Angeles.
											Elle est arrivée à notre clinique
avec un mal de tête chronique.
											Ce mal de tête durait depuis
											plusieurs années,
et cet épisode particulier
											était très, très troublant.
											En fait, trois semaines avant
sa première visite chez nous,
											elle était allée aux urgences 
à Los Angeles.
											Les médecins des urgences lui ont dit :
											« On a fait des tests, Veronica.
											Les résultats sont normaux,
alors voici des antalgiques
											et un suivi avec un médecin de ville,
											mais si la douleur persiste
											ou empire, revenez nous voir. »
									","
											Wie könnte also dieser 
andere Ansatz aussehen,
											der Gesundheit da verbessert, 
wo sie entsteht?
											Zur Veranschaulichung
erzähle ich Ihnen von Veronica.
											Veronica war an dem Tag 
die 17. von meinen 26 Patienten
											in einem Krankenhaus in 
South Central Los Angeles.
											Sie kam mit chronischen 
Kopfschmerzen zu uns.
											Sie litt seit einigen Jahren daran
											und diese Episode war
besonders schwerwiegend.
											Drei Wochen vor ihrem 
ersten Besuch bei uns
											war sie in einer Notaufnahme
in Los Angeles gewesen.
											Die Notärzte hatten zu ihr gesagt:
											""Veronica, wir haben Tests durchgeführt.
											Die Ergebnisse sind unauffällig.
											Nehmen Sie Schmerzmittel
											und gehen Sie zur Nachuntersuchung
zu einem Hausarzt.
											Hält der Schmerz an oder wird er 
schlimmer, kommen Sie wieder.""
									",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
","
","
","
",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
											Veronica followed those standard instructions
											and she went back.
											She went back not just once, but twice more.
											In the three weeks before Veronica met us,
											she went to the emergency room three times.
											She went back and forth,
											in and out of hospitals and clinics,
											just like she had done in years past,
											trying to seek relief but still coming up short.
											Veronica came to our clinic,
											and despite all these encounters
with healthcare professionals,
											Veronica was still sick.
									","
											Verónica siguió estas instrucciones
											y regresó.
											Y no solo una vez, sino dos veces más.
											Tres semanas antes de que Verónica 
viniera a nosotros,
											ya había ido a la sala 
de emergencia 3 veces.
											Había ido y venido,
											a diferentes hospitales y clínicas,
											tal como lo había hecho 
en años anteriores
											tratando de buscar 
una cura sin encontrarla.
											Verónica llegó a nuestra clínica
											y a pesar de todas estas consultas 
con diferentes médicos,
											Verónica aún estaba enferma.
									","
											Veronica a suivi 
ces instructions élémentaires
											et elle est revenue.
											Elle est revenue non pas une,
mais deux autres fois.
											Pendant les trois semaines
avant notre rencontre,
											Veronica est allée aux urgences
trois fois.
											Elle a fait des aller-retours
											dans les hôpitaux et les cliniques,
											tout comme elle l'avait fait
dans les dernières années,
											en essayant de chercher un soulagement,
mais sans résultat.
											Veronica est venue à notre clinique
											et malgré toutes ces rencontres
avec des professionnels de santé,
											elle était toujours malade.
									","
											Veronica befolgte diese 
Standard-Anweisungen
											und kam zurück.
											Sie kam nicht nur einmal zurück, 
sondern noch zweimal.
											In den drei Wochen, 
bevor Veronica zu uns kam,
											war sie dreimal 
in der Notaufnahme gewesen.
											Sie fuhr hin und wieder zurück,
											ständig im Krankenhaus und bei Ärzten,
											wie auch schon in den Jahren zuvor,
											auf der vergeblichen Suche nach Linderung.
											Veronica kam in unser Krankenhaus

											und trotz all der Begegnungen mit Ärzten
											war sie immer noch krank.
									",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
","
","
","
",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
											When she came to our clinic, though, 
we tried a different approach.
											Our approach started with our medical assistant,
											someone who had a GED-level training
											but knew the community.
											Our medical assistant asked some routine questions.
											She asked, ""What's your chief complaint?""
											""Headache.""
											""Let's get your vital signs"" —
											measure your blood pressure and your heart rate,
											but let's also ask something equally as vital
											to Veronica and a lot of patients like her
											in South Los Angeles.
											""Veronica, can you tell me about where you live?
											Specifically, about your housing conditions?
											Do you have mold? Do you have water leaks?
											Do you have roaches in your home?""
											Turns out, Veronica said yes
to three of those things:
											roaches, water leaks, mold.
											I received that chart in hand, reviewed it,
											and I turned the handle on the door
											and I entered the room.
									","
											Al llegar a nuestra clínica 
usamos un método diferente.
											Nuestro método fue comenzar 
con un asistente médico,
											alguien con un nivel técnico,
											pero que conocía la comunidad.
											Nuestro asistente médico 
le hizo unas preguntas de rutina:
											""¿Cuál es tu queja principal?""
											- ""Dolor de cabeza"".
											- ""Te tomaré tus signos vitales"",
											medimos su presión arterial 
y ritmo cardíaco,
											pero también le preguntamos 
algo igualmente vital
											para Verónica y para
muchos pacientes como ella
											del sur de Los Ángeles.
											""Verónica, háblame del sitio donde vives,
											específicamente 
de las condiciones de tu casa.
											¿Tienes moho? ¿Filtraciones de agua?
											¿Hay cucarachas en tu casa?
											Resulta que Verónica dijo que sí 
a estas 3 cosas:
											cucarachas, filtraciones de agua y moho.
											Recibí el reporte y lo revisé,
											abrí la puerta
											y entré en el cuarto.
									","
											Dans notre clinique, toutefois,
on a essayé une approche différente.
											Ça a commencé avec
notre assistante médicale,
											qui avait un diplôme de niveau bac,
											mais qui connaissait la communauté.
											L'assistante médicale a posé
les questions de routine.
											Elle a demandé :
« De quoi souffrez-vous en priorité ? »
											« D'un mal de tête. »
											« On va prendre vos signes vitaux,
											mesurer votre tension
et votre rythme cardiaque »,
											mais on va aussi poser des
questions tout aussi vitales
											à Veronica et à beaucoup d'autres patients
											comme elle à South Los Angeles.
											« Veronica, pouvez-vous me parler
de l'endroit où vous vivez ?
											Et surtout, de l'état de votre logement ?
											Y a-t-il des moisissures, des fuites d'eau ?
											Y a-t-il des cafards chez vous ? »
											Il s'est avéré que Veronica a répondu
oui pour les cafards,
											les fuites d'eau et les moisissures.
											J'ai eu le dossier en main, 
je l'ai regardé,
											j'ai ouvert la porte
											et je suis entré dans la pièce.
									","
											Als sie zu uns kam, versuchten wir
einen anderen Ansatz.
											Es begann mit unserer Assistenzärztin.
											Sie hatte erst das Abitur,
											kannte aber die Gemeinde.
											Sie stellte ein paar Routinefragen:
											""Was sind Ihre Hauptbeschwerden?""
											""Kopfschmerzen.""
											Wir messen ihre wichtigsten Werte —
											ihren Blutdruck und ihren Puls,
											aber wir fragen Veronica und
Patienten wie sie in South L.A.
											auch ebenso Wesentliches:
											""Veronica, wo leben Sie?
											Unter welchen Bedingungen?
											Gibt es dort Schimmel? 
Gibt es dort Wasserschäden?
											Haben Sie Ungeziefer im Haus?""
											Tatsächlich bejahte Veronica 
drei dieser Fragen:
											Ungeziefer, Wasserschäden, Schimmel.
											Ich bekam ihre Akte, prüfte sie,
drückte auf die Türklinke
											und betrat das Behandlungszimmer.
									",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
","
","
","
",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
"
											You should understand that Veronica,
											like a lot of patients that I have
the privilege of caring for,
											is a dignified person, a formidable presence,
											a personality that's larger than life,
											but here she was
											doubled over in pain sitting on my exam table.
											Her head, clearly throbbing, was resting in her hands.
											She lifted her head up,
											and I saw her face, said hello,
											and then I immediately noticed something
											across the bridge of her nose,
											a crease in her skin.
											In medicine, we call that crease the allergic salute.
											It's usually seen among children
who have chronic allergies.
											It comes from chronically rubbing
one's nose up and down,
											trying to get rid of those allergy symptoms,
											and yet, here was Veronica, a grown woman,
											with the same telltale sign of allergies.
											A few minutes later, in asking
Veronica some questions,
											and examining her and listening to her,
											I said, ""Veronica, I think I know what you have.
											I think you have chronic allergies,
											and I think you have migraine
headaches and some sinus congestion,
											and I think all of those are 
related to where you live.""
											She looked a little bit relieved,
											because for the first time, she had a diagnosis,
											but I said, ""Veronica, now let's
talk about your treatment.
											We're going to order some
medications for your symptoms,
											but I also want to refer you to
a specialist, if that's okay.""
									","
											Sepan que Verónica,
											como muchos pacientes 
que he tenido el privilegio de atender,
											es una persona digna, 
con una gran presencia,
											una personalidad radiante,
											pero allí estaba,
											doblada por el dolor, sentada 
en mi cama de examinación.
											Su cabeza, claramente en agonía, 
descansaba sobre sus manos.
											Levantó su cabeza,
											vi su rostro, le dije hola,
											e inmediatamente noté algo
											en el puente de su nariz,
											una pequeña arruga en la piel.
											En medicina llamamos a esta arruga 
el saludo del alérgico.
											Se ve usualmente en niños 
que sufren de alergias crónicas.
											Se debe al frote continuo de la nariz, 
hacia arriba y abajo,
											al tratar de aliviar 
los síntomas de las alergias,
											pero aquí estaba Verónica, 
una mujer adulta
											con las mismas marca de las alergias.
											Unos minutos más tarde, después 
de hacerle algunas preguntas,
											de examinarla y escucharla,
											le dije: ""Verónica, 
creo que sé qué tienes.
											Creo que tienes una alergia crónica.
											Tienes migrañas y sinusitis nasal,
											y todo está relacionado 
con el sitio donde vives"".
											Se veía un poco más aliviada
											porque por primera vez 
tenía un diagnóstico,
											pero le dije: ""Verónica, ahora 
hablemos de tu tratamiento.
											Vamos a recetarte algunas medicinas 
para los síntomas,
											pero también quiero referirte 
a un especialista, si te parece bien"".
									","
											Il faut comprendre que Veronica,
											comme beaucoup de patients
que j'ai eu le privilège de soigner,
											est une personne digne,
de belle prestance,
											une personnalité plus grande
											que nature, mais elle était là,
											pliée en deux de douleur
sur ma table d'examen.
											Sa tête, qui visiblement élançait,
reposait dans ses mains.
											Elle a relevé la tête,
											et j'ai vu son visage,
je lui ai dit bonjour,
											et j'ai tout de suite remarqué
											quelque chose sur l'arrête de son nez,
											un pli dans sa peau.
											En médecine, on appelle
ce pli 'le salut allergique'.
											On le voit généralement chez les enfants
qui ont des allergies chroniques.
											Il apparaît quand on frotte son nez 
de haut en bas de façon chronique
											pour essayer de se débarrasser
des symptômes de l'allergie.
											Et voilà Veronica, une femme adulte,
											avec le même signe révélateur d'allergie.
											Quelques minutes après 
avoir questionné Veronica,
											après l'avoir examinée et écoutée,
											j'ai dit : « Veronica, je crois 
savoir ce que vous avez.
											Je crois que vous souffrez
d'allergies chroniques,
											de migraines, de maux de tête
et de congestion des sinus,
											et je crois que tout ça est lié
à l'endroit où vous vivez. »
											Elle a semblé un peu soulagée
											parce que pour la première fois,
elle recevait un diagnostic.
											Mais j'ai dit : « Veronica, parlons 
maintenant de votre traitement.
											Nous allons commander
des médicaments pour vos symptômes,
											mais je vais aussi vous envoyer
voir un spécialiste, si ça vous va. »
									","
											Veronica, wie viele andere Patienten,
											
die ich behandeln durfte,
											ist eine würdevolle Person 
mit unglaublicher Präsenz,
											mit einer umwerfenden Persönlichkeit,
											aber nun saß sie da
											und krümmte sich vor Schmerzen 
an meinem Untersuchungstisch.
											Sie hielt ihren vor Schmerz 
pochenden Kopf in ihren Händen.
											Sie hob den Kopf.
											Ich sah ihr Gesicht, begrüßte sie
											und sah sofort
quer über ihren Nasenrücken
											eine Falte in ihrer Haut.
											In der Medizin nennen wir das 
den ""allergischen Gruß"".
											Das sieht man oft bei Kindern 
mit chronischen Allergien.
											Es kommt vom ständigen Nasereiben,
											eine Reaktion auf die ganzen
Allergiesymptome.
											Aber Veronica trug als erwachsene Frau
											dasselbe unverkennbare 
Anzeichen für Allergien.
											Kurz nachdem ich Veronica 
dieselben Fragen gestellt,
											sie untersucht und ihr zugehört hatte,
											sagte ich: ""Veronica, ich glaube
ich weiß, was Ihnen fehlt.
											Ich glaube, Sie haben
chronische Allergien,
											Migräne und Nebenhöhlenverstopfung
											und all dies hängt 
mit Ihrer Wohnsituation zusammen.""
											Sie sah etwas erleichtert aus,
											denn zum 1. Mal hatte sie eine Diagnose.
											""Veronica, sprechen wir 
über Ihre Behandlung.
											Wir werden einige Medikamente 
gegen Ihre Symptome verschreiben,
											aber ich möchte Sie auch gerne 
an einen Spezialisten verweisen.""
									",What makes us get sick? Look upstream,Rishi Manchanda,18:13,"health,health care"
