en,fr,title,speaker,duration,tags
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											The most romantic thing to ever happen to me online
											started out the way most things do:
											without me, and not online.
											On December 10, 1896, the man on the medal,
											Alfred Nobel, died.
											One hundred years later, exactly, actually,
											December 10, 1996,
											this charming lady, Wislawa Szymborska,
											won the Nobel Prize for literature.
											She's a Polish poet.
											She's a big deal, obviously,
											but back in '96, I thought I had never heard of her,
											and when I checked out her work,
											I found this sweet little poem,
											""Four in the Morning.""
									","
											La chose la plus romantique qui me soit 
jamais arrivée en ligne
											a commencé comme la plupart des choses :
											sans moi, et pas sur internet.
											Le 10 décembre 1896,
l'homme sur cette médaille,
											Alfred Nobel, est mort.
											Cent ans après, très exactement,
											le 10 décembre 1996,
											cette charmante femme,
Wislawa Szymborska,
											a gagné le Prix Nobel de littérature.
											C'est une poète polonaise.
											C'est une femme très importante,
évidemment,
											mais à l'époque, en 1996, je pensais
n'avoir jamais entendu parler d'elle,
											et quand j'ai jeté un œil à son travail,
											j'ai trouvé cet adorable petit poème,
											« Quatre heures du matin »
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											""The hour from night to day.
											The hour from side to side.
											The hour for those past thirty...""
									","
											« L'heure entre la nuit et le jour.
											L'heure entre un côté et l'autre.
											L'heure pour les plus de trente ans... »
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											And it goes on, but as soon as I read this poem,
											I fell for it hard,
											so hard, I suspected we must have met
											somewhere before.
											Had I shared an elevator ride with this poem?
											Did I flirt with this poem
											in a coffee shop somewhere?
											I could not place it, and it bugged me,
											and then in the coming week or two,
											I would just be watching an old movie,
											and this would happen.
									","
											Et ça continue,
mais dès que j'ai lu ce poème,
											j'en suis tombé amoureux,
											tellement que je me suis dit
qu'on devait s'être rencontré
											quelque part auparavant.
											Avais-je partagé un ascenseur
avec ce poème ?
											Avais-je flirté avec ce poème
											dans un café quelque part ?
											Je ne pouvais pas situer cette rencontre,
et ça me rongeait,
											et puis, 1 semaine ou 2 après,
											je regardais un vieux film,
											et voici ce qu'il s'est passé :
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											(Video) Groucho Marx: Charlie, you
should have come to the first party.
											We didn't get home till around four in the morning.
									","
											(Vidéo) Groucho Marx : Charlie, 
t'aurais dû venir à la première fête.
											Nous ne sommes pas rentrés avant environ
quatre heures du matin.
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											Rives: My roommates would have the TV on,
											and this would happen.
									","
											Rives : Mes colocataires avaient 
allumé la télé,
											et voici ce qu'il s'est passé :
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											(Music: Seinfeld theme)
									","
											(Musique : générique de Seinfield)
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											(Video) George Costanza: Oh boy, 
I was up til four in the morning
											watching that Omen trilogy.
									","
											(Vidéo) George Costanza : Hey, je suis
resté debout jusqu'à quatre heures du mat'
											à regarder la trilogie
de « La Malédiction ».
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											Rives: I would be listening to music,
											and this would happen.
									","
											Rives : J'écoutais de la musique,
											et voici ce qu'il s'est passé :
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											(Video) Elton John: ♪ It's four o'clock
in the morning, damn it. ♪
									","
											(Vidéo) Elton John: ♪ Il est quatre heures
du matin, bon sang. ♪
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											Rives: So you can see what was going on, right?
											Obviously, the demigods of coincidence
											were just messing with me.
											Some people get a number stuck in their head,
											you may recognize a certain name or a tune,
											some people get nothing, but four in the morning
											was in me now, but mildly,
											like a groin injury.
											I always assumed it would just go away
											on its own eventually,
											and I never talked about it with anybody,
											but it did not, and I totally did.
									","
											Rives : Vous voyez ce qu'il se passait,
n'est-ce pas ?
											Évidemment, les demi-dieux
de la Coïncidence
											se jouaient de moi.
											Certaines personnes voient
un numéro partout,
											on peut reconnaître un certain nom
ou une mélodie,
											certains n'ont rien de tout ça,
mais maintenant quatre heures du matin
											était ancré en moi, doucement,
											comme une blessure à l'aine.
											J'ai toujours pensé que ça s'en irait,
simplement,
											un jour, de soi-même,
											et je n'en ai jamais parlé
avec qui que ce soit,
											mais ça n'est pas parti,
et ouais, j'en ai parlé.
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											In 2007, I was invited to speak at TED
											for the second time,
											and since I was still an authority on nothing,
											I thought, what if I made a multimedia presentation
											on a topic so niche
											it is actually inconsequential
											or actually cockamamie.
											So my talk had some of my
four in the morning examples,
											but it also had examples
											from my fellow TED speakers that year.
											I found four in the morning in a novel
											by Isabel Allende.
											I found a really great one
											in the autobiography of Bill Clinton.
											I found a couple in the work of Matt Groening,
											although Matt Groening told me later
											that he could not make my talk
											because it was a morning session
											and I gather that he is not an early riser.
											However, had Matt been there,
											he would have seen this mock conspiracy theory
											that was un-freaking-canny for me to assemble.
											It was totally contrived
											just for that room, just for that moment.
											That's how we did it in the pre-TED.com days.
											It was fun. That was pretty much it.
									","
											En 2007, j'ai été invité à parler lors
d'un événement TED
											pour la deuxième fois,
											et puisque je n'étais toujours
spécialiste d'aucun domaine,
											j'ai pensé : et si je faisais
une présentation multimédia
											sur un sujet si spécifique
											qu'il est vraiment insignifiant,
											ou alors vraiment farfelu ?
											Dans mon discours, il y avait certains
de mes exemples de quatre heures du matin,
											mais il y avait aussi des exemples
											empruntés aux autres orateurs de TED
de cette année-là.
											J'ai trouvé quatre heures du matin
dans un roman
											d'Isabel Allende.
											J'en ai trouvé une très bonne occurrence
											dans l'autobiographie de Bill Clinton.
											J'en ai trouvé quelques-unes
dans le travail de Matt Groening,
											bien que Matt Groening m'ait dit
plus tard
											qu'il ne pourrait assister à mon exposé
											car c'était un matin
											et j'ai compris que c'était pas
un lève-tôt.
											En tous cas, si Matt avait été là,
											il aurait été témoin de cette parodie
de théorie du complot
											que j'avais montée moi-même
de manière totalement étrange.
											Je l'ai entièrement inventée
											juste pour cette salle,
juste pour ce moment.
											C'est comme ça qu'on faisait
lorsque TED.com n'existait pas.
											C'était marrant. 
C'était à peu près tout.
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											When I got home, though,
the emails started coming in
											from people who had seen the talk live,
											beginning with, and this is still my favorite,
											""Here's another one for your collection:
											'It's the friends you can call
up at 4 a.m. that matter.'""
											The sentiment is Marlene Dietrich.
											The email itself was from another very
											sexy European type,
											TED Curator Chris Anderson.
											(Laughter)
											Chris found this quote
											on a coffee cup or something,
											and I'm thinking, this man is the Typhoid Mary
											of ideas worth spreading, and I have infected him.
											I am contagious,
											which was confirmed less than a week later
											when a Hallmark employee scanned and sent
											an actual greeting card
											with that same quotation.
											As a bonus, she hooked me up
with a second one they make.
											It says, ""Just knowing I can call you
											at four in the morning if I need to
											makes me not really need to,""
											which I love, because together these are like,
											""Hallmark: When you care enough
											to send the very best twice,
											phrased slightly differently.""
									","
											Cependant, quand je suis rentré chez moi,
j'ai commencé à recevoir des e-mails
											de la part de personnes qui avaient vu
l'exposé en direct,
											à commencer par, et c'est toujours
mon préféré :
											En voici une de plus pour
votre collection :
											« Ce sont les amis que vous pouvez appeler
à 4h du matin qui comptent vraiment. »
											Cette pensée est signée Marlène Dietrich.
											L'email lui-même venait
											d'un autre Européen très sexy,
											l'administrateur de TED, Chris Anderson.
											(Rires)
											Chris a trouvé cette citation
											écrite sur une tasse de café
ou quelque chose comme ça,
											et j'ai pensé,
cet homme est la MaryTyphoïde* 
(1ère porteuse saine de la typhoïde)
											des idées méritant d'être répandues*,
et je l'ai infecté.
(slogan de TED)
											Je suis contagieux,
											ce qui fut confirmé moins
d'une semaine plus tard,
											quand une employée de Hallmark
a scanné puis m'a envoyé
											une vraie carte de vœux
											sur laquelle il y avait
cette même citation.
											En bonus, elle m'a envoyé
une autre de leurs cartes.
											Elle disait : « Le simple fait de savoir
que je peux t'appeler
											à quatre heures du matin
si j'en ai besoin
											suffit à ce que je n'en ai
pas vraiment besoin. »
											ce que j'ai adoré, parce qu'ensemble,
c'est un peu comme si ces cartes disaient :
											« Hallmark : lorsque quelqu'un compte
tellement pour vous
											que vous leur envoyez le meilleur
deux fois,
											dit de manière légèrement différente. »
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											I was not surprised at the TEDster
											and New Yorker magazine overlap.
											A bunch of people sent me this when it came out.
											""It's 4 a.m.—maybe you'd sleep
better if you bought some crap.""
									","
											Je n'ai pas été surpris par
les recoupements qu'il y a eu
											entre les TEDsters
et le New Yorker magazine.
											Plusieurs personnes m'ont envoyé
ceci à sa sortie.
											« Il est 4h du mat, peut-être que tu
dormirais mieux si tu achetais des trucs. »
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											I was surprised at the TEDster/""Rugrats"" overlap.
											More than one person sent me this.
									","
											J'ai été surpris par les recoupements
entre les TEDsters et les Razmoket.
											Plus d'une personne m'a envoyé ceci.
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
","
",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
"
											(Video) Didi Pickles: It's
four o'clock in the morning.
											Why on Earth are you making chocolate pudding?
									","
											(Vidéo) Lucie Cornichon : 
Il est quatre heures du matin.
											Pourquoi diable es-tu en train de faire
du pudding au chocolat ?
									",The Museum of Four in the Morning,Rives,14:04,"entertainment,humor,online video,spoken word,storytelling"
