es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
											﻿Voy a hablares de una aflicción de la que sufro.
											Tengo la extraña sensación de que muchos de ustedes
											sufren de lo mismo.
											Cuando recorro una galería de arte
											con salas y salas llenas de pinturas,
											luego de 15 o 20 minutos,
											me doy cuenta de que no estoy pensando en las pinturas.
											No estoy conectada con ellas.
											Más bien, estoy pensando en esa taza de café
											que necesito desesperadamente para despejarme.
											Sufro de fatiga de las galerías.
									","
											Size çektiğim bir ızdırabımdan bahsedeceğim.
											Ve içimde bir çoğunuzun aynı ızdırabı çektiğine
											dair komik bir his var.
											Bir sanat galerisi geziyor,
											odalar dolusu tablolara bakıyorken,
											bir 15-20 dakika sonrasında
											resimler hakkında düşünmediğimi fark ediyorum.
											Onlarla bağlantı kurmuyorum.
											Onun yerine, beni uyandırmasına son derece
											ihtiyaç duyduğum bir fincan kahveyi düşünüyorum.
											Galeri yorgunluğundan muzdaribim.
									","
											I'm going to tell you about an affliction I suffer from.
											And I have a funny feeling that quite a few of you
											suffer from it as well.
											When I'm walking around an art gallery,
											rooms and rooms full of paintings,
											after about 15 or 20 minutes,
											I realize I'm not thinking about the paintings.
											I'm not connecting to them.
											Instead, I'm thinking about that cup of coffee
											I desperately need to wake me up.
											I'm suffering from gallery fatigue.
									","
											Je vais vous parler d'un mal dont je souffre.
											Et j'ai la sensation que beaucoup d'entre vous
											en souffrent aussi.
											En me promenant dans un musée d'art,
											dans des salles pleines de tableaux
											après 15 à 20 minutes,
											je me rends compte que je ne pense pas aux tableaux.
											Je ne me connecte pas aux tableaux.
											Par contre, je pense à cette tasse de café
											dont j'ai terriblement besoin pour me réveiller.
											Je souffre de fatigue de galerie.
									","
											Ich werde Ihnen jetzt von einem Gebrechen erzählen,
unter dem ich leide.
											Und ich habe das komische Gefühl,
dass auch einige von Ihnen
											darunter leiden.
											Wenn ich durch eine Kunstgalerie gehe,
											durch Räume und Räume voller Gemälde,
											bemerke ich nach 15 oder 20 Minuten,
											dass ich nicht über die Gemälde nachdenke.
											Ich kann mich nicht mit ihnen verbinden.
											Stattdessen denke ich an die Tasse Kaffee,
											die ich dringend brauche,
um wieder wach zu werden.
											Ich leide an Kunstgalerie-Erschöpfung.
									",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
","
","
","
","
",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
											¿Cuántos de ustedes sufren de lo mismo?
											Sí. ¡Ah, ah, ah!
											A veces puede durar más
											de 20 minutos, otras incluso menos,
											pero creo que todos la sufrimos. ¿Y sienten la
											culpa que la acompaña?
											En mi caso, veo las pinturas expuestas
											y pienso, alguien decidió ponerlas ahí,
											cree que son lo suficientemente buenas para estar ahí,
											pero no siempre concuerdo.
											De hecho, casi nunca concuerdo.
									","
											Aranızdan kaç kişi —
											evet. Ha ha, ha ha!
											Şimdi, belki 20 dakikadan daha fazla dayanabilirsiniz,
											ya da belki daha az, ama hepimizin
											bunu yaşadığını düşünüyorum. Peki bununla birlikte
											gelen bir suçluluk hissediyor musunuz?
											Benim için, duvardaki resimlere bakıyorum,
											ve onları oraya koymaya karar veren kişinin,
											onların o duvarı hakedecek kadar iyi olduklarını düşündüğünü düşünüyorum
											ama onu her zaman göremiyorum.
											Doğrusu, çoğu zaman görmüyorum.
									","
											How many of you out there suffer from —
											yes. Ha ha, ha ha!
											Now, sometimes you might last longer
											than 20 minutes, or even shorter,
											but I think we all suffer from it. And do you have
											the accompanying guilt?
											For me, I look at the paintings on the wall
											and I think, somebody has decided to put them there,
											thinks they're good enough to be on that wall,
											but I don't always see it.
											In fact, most of the time I don't see it.
									","
											Combien d'entre vous en souffrent,
											oui. Ha ha, ha ha !
											Vous pourriez parfois tenir plus
											de 20 minutes, ou moins,
											mais je crois que nous en souffrons tous. Et avez-vous
											le sentiment de culpabilité qui l'accompagne ?
											Moi, je regarde les tableaux accrochés aux murs
											et je pense que quelqu'un a décidé de les mettre là,
											quelqu'un pense qu'ils sont assez bons pour être sur ce mur,
											mais je ne le vois pas toujours.
											En fait, la plupart du temps je ne le vois pas.
									","
											Wie viele von Ihnen da draußen leiden daran –
											ja. Ha ha, ha ha!
											Nun, manchmal halten Sie vielleicht länger
											als 20 Minuten durch, oder sogar kürzer,
											aber ich denke, wir alle leiden daran.
Und haben Sie
											auch die begleitenden Schuldgefühle?
											Ich sehe mir die Gemälde an der Wand an
											und ich denke, jemand hat entschieden,
sie dort aufzuhängen,
											und denkt, dass sie gut genug sind,
um an dieser Wand zu sein,
											aber ich kann nicht immer erkennen, warum.
											Tatsächlich erkenne ich es meistens nicht.
									",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
","
","
","
","
",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
											Y salgo sintiéndome infeliz.
											Me siento culpable e infeliz conmigo misma,
											más que pensar que hay algo malo en las pinturas,
											creo que hay algo malo en mí.
											Y no es una experiencia agradable salir así de una galería.
									","
											Ve oradan gerçekten mutsuz ayrılıyorum.
											Resimde yanlış bir şey olduğuna inanmaktansa,
											bende bir hata olduğuna inanarak, kendimi
											suçlu ve mutsuz hissediyorum.
											Ve bu iyi bir tecrübe değil, yani bir sergiyi mutsuz terketmek.
									","
											And I leave feeling actually unhappy.
											I feel guilty and unhappy with myself,
											rather than thinking there's something wrong with the painting,
											I think there's something wrong with me.
											And that's not a good experience, to leave a gallery like that.
									","
											Et en fait je repars insatisfaite.
											Je me sens coupable et insatisfaite ;
											au lieu de penser qu'il y a quelque chose qui cloche dans ces tableaux,
											je pense que quelque chose cloche chez moi.
											Et quitter un musée comme ça, ce n'est pas une belle expérience.
									","
											Und so macht mich der Besuch unglücklich.
											Ich fühle mich schuldig und
unzufrieden mit mir selbst,
											anstatt zu denken, dass etwas
mit dem Gemälde nicht stimmt,
											denke ich, dass mit mir etwas nicht stimmt.
											Und es ist keine gute Erfahrung,
eine Kunstgalerie so zu verlassen.
									",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
","
","
","
","
",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
											(Risas)
									","
											(Gülüşmeler)
									","
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
","
","
","
","
",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
"
											Creo que debemos darnos un respiro.
											Si piensas en ir a un restaurante,
											cuando miras el menú, ¿esperas pedir
											cada cosa que hay en el menú?
											¡No! Elijes.
											Si vas a una tienda por departamentos a comprar una camisa,
											¿te vas a probar cada una
											y vas a quererlas todas?
											Claro que no, serás selectivo. Es lo esperado.
											¿Cómo es, entonces, que no se espera
											que seas selectivo cuando vas a una galería de arte?
											¿Por qué se supone que tenemos que tener una conexión con cada una de las pinturas?
									","
											Bence kendimize bu kadar yüklenmeyi bırakmalıyız.
											Bir restorana gitmeyi düşündüğümüzde,
											menüye bakarken, sizden menüdeki her şeyi
											sipariş etmeniz beklenir mi?
											Hayır! Seçersiniz.
											Tişört almak icin bir alışveriş merkezine gittiğinizde
											bütün tişörtleri dener, ya da
											hepsini ister misiniz?
											Tabi ki de hayır, seçici olabilirsiniz. Bu beklenir.
											Peki nasıl oluyor da, bir sanat galerisine gittiğimizde
											seçici olmamız o kadar da beklenmiyor?
											Neden her bir tabloyla bir bağ kurmamız gerekiyor?
									","
											The thing is, I think we should give ourselves a break.
											If you think about going into a restaurant,
											when you look at the menu, are you expected to order
											every single thing on the menu?
											No! You select.
											If you go into a department store to buy a shirt,
											are you going to try on every single shirt
											and want every single shirt?
											Of course not, you can be selective. It's expected.
											How come, then, it's not so expected
											to be selective when we go to an art gallery?
											Why are we supposed to have a connection with every single painting?
									","
											En fait, il faudrait qu'on s'accorde un peu de répit.
											Si vous allez dans un restaurant,
											en regardant le menu, est-ce qu'on s'attend à ce que vous commandiez
											tout ce qu'il y a sur le menu ?
											Non ! Vous choisissez.
											Si vous allez dans un grand magasin pour acheter une chemise,
											est-ce que vous allez essayer et vouloir
											toutes les chemises ?
											Bien sûr que non, vous pouvez sélectionner. C'est normal.
											Alors comment se fait-il alors
											que vous ne puissiez pas choisir dans un musée ?
											Pourquoi devrions-nous avoir un déclic pour chaque tableau ?
									","
											Nun, ich finde, dass wir nicht so hart mit uns sein sollten.
											Wenn Sie in ein Restaurant gehen wollen,
											wenn Sie sich die Speisekarte ansehen,
wird dann von Ihnen erwartet,
											dass Sie alles auf der Karte bestellen?
											Nein! Sie wählen aus.
											Wenn Sie in ein Kaufhaus gehen,
um ein Hemd zu kaufen,
											probieren Sie dann jedes einzelne Hemd an
											und wollen jedes einzelne?
											Natürlich nicht, Sie können wählerisch sein.
Das wird erwartet.
											Wie kommt es dann,
dass es nicht erwartet wird,
											wählerisch zu sein,
wenn wir in eine Kunstgalerie gehen?
											Warum sollen wir eine Verbindung
zu jedem einzelnen Gemälde haben?
									",Finding the story inside the painting,Tracy Chevalier,14:21,"entertainment,history,storytelling,art"
