en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
											I'm excited to be here to speak about vets,
											because I didn't join the Army
											because I wanted to go to war.
											I didn't join the Army because I had a lust
											or a need to go overseas and fight.
											Frankly, I joined the Army because
											college is really damn expensive,
											and they were going to help with that,
											and I joined the Army because
											it was what I knew,
											and it was what I knew that I thought I could do well.
									","
											Me emociona estar aquí 
para hablar de los veteranos
											porque no ingresé al ejército
											porque quisiera ir a la guerra.
											No ingresé al ejército 
porque tuviera el deseo
											o la necesidad de ir 
al extranjero y combatir.
											Para ser sincero, 
ingresé al ejército porque
											la universidad es realmente muy cara
											y el ejército iba a ayudarme a pagarla,
											y también ingresé al ejército porque
											era algo que conocía
											y era algo conocido 
que creí que podría hacer bien.
									","
											Je suis excité d'être ici
pour parler des vétérans,
											parce que je ne me suis pas
engagé dans l'armée
											parce que je voulais aller à la guerre.
											Je ne me suis pas engagé
parce que j'avais un désir
											ou un besoin d'aller à l'étranger
et de me battre.
											Honnêtement, je me suis engagé parce que
											l'université c'est vraiment très cher,
											et que l'armée allait m'aider pour ça,
											et je me suis engagé parce que
											c'était ce que je connaissais,
											et que je pensais que c'était
ce que je pouvais bien faire.
									","
											Ich bin aufgeregt, hier zu sein,
und über Veteranen zu sprechen.
											Ich ging nicht zur Armee,
											weil ich in den Krieg ziehen wollte.
											Ich bin der Armee nicht beigetreten,
											weil ich Lust oder das Bedürfnis hatte,
ins Ausland zu gehen und zu kämpfen.
											Offen gesagt bin ich
der Armee beigetreten,
											weil das College verdammt teuer ist
											und sie mir dabei helfen würden.
											Ich bin der Armee auch beigetreten,
											weil es etwas ist, das ich kenne,
											und was ich dachte, das ich gut kann.
									",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
","
","
","
",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
											I didn't come from a military family.
											I'm not a military brat.
											No one in my family ever
had joined the military at all,
											and how I first got introduced to the military
											was when I was 13 years old
											and I got sent away to military school,
											because my mother had been threatening me
											with this idea of military school
ever since I was eight years old.
									","
											No provengo de una familia de militares.
											No soy hijo de militares.
											Nadie en mi familia
jamás estuvo en al ejército,
											y mi primer contacto con el ejército
											fue cuando tenía 13 años
											y me enviaron a una escuela militar
											porque mi mamá me había advertido
											que me enviaría a una escuela militar
desde que tenía ocho años.
									","
											Je ne viens pas d'une famille militaire.
											Je ne suis pas un fils de militaire.
											Personne dans ma famille
ne s'était jamais engagé,
											et j'ai découvert l'armée
											quand j'avais 13 ans
											et que j'ai été envoyé
dans une école militaire,
											parce que ma mère m'avait menacé
											de m'y envoyer depuis que j'avais 8 ans.
									","
											Ich komme aus keiner Militärfamilie.
											Ich bin kein Militärskind.
											Keiner in meiner Familie
war jemals bei der Armee
											und ich wurde erstmals
auf die Armee aufmerksam,
											als ich 13 Jahre alt war.
											Ich wurde weggeschickt
auf die Militärschule,
											weil meine Mutter mir das angedroht hatte,
											seitdem ich 8 Jahre alt war.
									",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
","
","
","
",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
											I had some issues when I was coming up,
											and my mother would always tell me, she's like,
											""You know, if you don't get this together,
											I'm going to send you to military school.""
											And I'd look at her, and I'd say, ""Mommy,
											I'll work harder.""
											And then when I was nine years old,
											she started giving me brochures
to show me she wasn't playing around,
											so I'd look at the brochures, and I'm like,
											""Okay, Mommy, I can see you're
serious, and I'll work harder.""
											And then when I was 10 and 11,
											my behavior just kept on getting worse.
											I was on academic and disciplinary probation
											before I hit double digits,
											and I first felt handcuffs on my wrists
											when I was 11 years old.
											And so when I was 13 years old,
											my mother came up to me, and she was like,
											""I'm not going to do this anymore.
											I'm going to send you to military school.""
											And I looked at her, and I said, ""Mommy,
											I can see you're upset, and
I'm going to work harder.""
											And she was like, ""No, you're going next week.""
											And that was how I first got introduced
											to this whole idea of the military,
											because she thought this was a good idea.
									","
											Era un poco problemático
cuando estaba creciendo
											y mi madre siempre me decía cosas como:
											""Si no cambias tu actitud
te enviaré a una escuela militar"".
											Yo la miraba y le decía: ""Mami
											voy a esforzarme más"".
											Luego, cuando tenía 9 años,
comenzó a darme folletos
											para probarme que no estaba bromeando,
											yo los miraba y le decía:
											""Bien, mami, veo que es en serio
y voy a esforzarme más"".
											Y, luego, cuando tenía 10 u 11 años,
											mi comportamiento siguió empeorando.
											Estaba en probatoria
académica y disciplinaria,
											antes de cumplir los 10 años,
											y a los 11 años 
tenía esposas en las muñecas.
											Entonces, cuando tenía 13 años,
mi madre se me acercó y me dijo:
											""No voy a hacer esto de nuevo.
											Te enviaré a la escuela militar"".
											Yo la miré y le dije: ""Mami,
											entiendo que estés molesta
y voy a esforzarme más"".
											Y me dijo: 
""No, te vas la semana próxima"".
											Y así fue como tuve mi primer contacto
											con el ejército,
											porque ella pensó que era una buena idea.
									","
											J'étais un enfant à problèmes
en grandissant,
											et ma mère me disait toujours :
											« Tu sais, si tu n'arranges pas ça,
											je vais t'envoyer
dans une école militaire. »
											Et je la regardais et lui disais :
											« Maman, je vais travailler plus dur. »
											Et quand j'ai eu neuf ans,
											elle a commencé à me donner des brochures,
pour me montrer qu'elle ne plaisantait pas
											alors je regardais les brochures
et je disais :
											« Maman, je vois que tu es sérieuse,
et je vais travailler plus dur. »
											Et quand j'ai eu 10 ou 11 ans,
											mon comportement a continué à s'empirer.
											J'étais en probation
académique et disciplinaire
											avant d'avoir 10 ans,
											et j'ai senti des menottes sur mes
poignets pour la première fois
											quand j'avais 11 ans.
											Alors quand j'ai eu 13 ans,
											ma mère est venue me voir
et elle m'a dit :
											« Ça ne peut plus continuer comme ça.
											Je vais t'envoyer
dans une école militaire. »
											Je l'ai regardée et je lui ai dit :
											« Maman, je vois que tu es contrariée,
et je vais travailler plus dur. »
											Et elle m'a dit :
« Non, tu y vas la semaine prochaine. »
											C'est comme cela
											que j'ai découvert l'armée,
											parce qu'elle pensait
que c'était une bonne idée.
									","
											Ich hatte einige Probleme
in meiner Kindheit
											und meine Mutter sagte immer zu mir:
											""Wenn du das nicht hin bekommst,
											schicke ich dich auf die Militärschule.""
											Da sagte ich:
											""Mami, ich strenge mich ab jetzt mehr an.""
											Und als ich 9 war,
											gab sie mir Broschüren, um mir
zu zeigen, dass sie es ernst meinte.
											Ich sagte:
											""Okay, Mami, du meinst es
ernst. Ich strenge mich mehr an.""
											Als ich dann 10–11 war,
											wurde mein Verhalten nur noch schlimmer.
											Ich bekam Disziplinarmaßnahmen,
											bevor wir die zweistelligen
Zahlen durchnahmen,
											und ich hatte das erste Mal
Handschellen an meinen Gelenken,
											als ich 11 war.
											Als ich 13 war,
											kam meine Mutter zu mir und sagte:
											""Ich halte das nicht mehr aus.
											Ich schicke dich auf die Militärschule.""
											Ich sagte:
											""Mami, ich weiß, du bist traurig.
Ich strenge mich mehr an.""
											Und sie: ""Nein, du gehst nächste Woche.""
											So habe ich zum ersten Mal
											das Konzept des Militärs kennengelernt,
											denn sie dachte,
es sei eine gutes Konzept.
									",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
","
","
","
",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
											I had to disagree with her wholeheartedly
											when I first showed up there,
											because literally in the first four days,
											I had already run away five times from this school.
											They had these big black gates
that surrounded the school,
											and every time they would turn their backs,
											I would just simply run out of the black gates
											and take them up on their offer
that if we don't want to be there,
											we can leave at any time.
											So I just said, ""Well, if that's the case,
											then I'd like to leave."" (Laughter)
											And it never worked.
											And I kept on getting lost.
									","
											No podía estar más en desacuerdo
											cuando entré allí por primera vez,
											porque durante los primeros cuatro días
ya me había escapado cinco veces.
											Tenía esas grandes puertas 
metálicas negras que la rodeaban
											y en cuanto los militares se daban vuelta 
simplemente las cruzaba
											y aceptaba su oferta de que podíamos 
irnos cuando ya no quisiéramos estar allí.
											Y yo pensaba: ""Bueno, si así son 
las cosas, entonces quiero irme"". (Risas)
											Nunca funcionó.
											Y continué yéndome.
									","
											J'étais complètement
en désaccord avec elle
											quand je suis allé là-bas
pour la première fois :
											rien que les quatre premiers jours,
											je m'étais déjà enfui
cinq fois de l'école.
											Il y avait ces grands barrières noires
autour de l'école,
											et à chaque fois qu'ils tournaient le dos,
											je sautais par dessus
											et acceptais leur proposition
que si nous ne voulions pas être là,
											nous pouvions partir quand nous voulions.
											Donc, je disais juste :
											« Bien, si c'est ainsi,
j'aimerais partir. » (Rires)
											Et ça n'a jamais fonctionné.
											Je me perdais à chaque fois.
									","
											Ich musste ihr sehr widersprechen,
											als ich zuerst dort ankam,
											weil ich in den ersten vier Tagen
											fünfmal von der Schule abgehauen bin.
											Da waren große schwarzen Tore,
											und jedes Mal, wenn sie nicht hinsahen,
											rannte ich aus den Toren hinaus,
nahm ihr Angebot an:
											Wenn du nicht hier sein willst,
											kannst du jederzeit gehen.
											Also sagte ich: ""Wenn das so ist,
											dann möchte ich gehen."" (Lachen)
											Aber es funktionierte nie.
											Ich war weiterhin verloren.
									",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
","
","
","
",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
"
											But then eventually,
											after staying there for a little while,
											and after the end of that first year
											at this military school,
											I realized that I actually was growing up.
											I realized the things that I enjoyed about this school
											and the thing that I enjoyed about the structure
											was something that I'd never found before:
											the fact that I finally felt like I
was part of something bigger,
											part of a team, and it actually mattered to people
											that I was there,
											the fact that leadership wasn't just a punchline there,
											but that it was a real, actually core part
											of the entire experience.
											And so when it was time for me to actually
											finish up high school,
											I started thinking about what I wanted to do,
											and just like probably most students,
											had no idea what that meant or what I wanted to do.
											And I thought about the people who I
											respected and admired.
											I thought about a lot of the people,
											in particular a lot of the men, in my life
											who I looked up to.
											They all happened to wear the uniform
											of the United States of America,
											so for me, the question and the answer
											really became pretty easy.
											The question of what I wanted to do
											was filled in very quickly with saying,
											I guess I'll be an Army officer.
									","
											Pero finalmente
											luego de estar allí por un tiempo,
											y luego de terminar el primer año
											en esta escuela militar,
											me di cuenta de que estaba madurando.
											Supe que lo que me gustaba de esta escuela
											y lo que me gustaba de su estructura
											era algo que nunca antes había encontrado:
											finalmente me sentí
parte de algo mayor,
											parte de un equipo,
y que a la gente realmente
											le importaba que estuviera allí,
											que el liderazgo no era solo 
parte del discurso
											sino que de verdad 
era una parte esencial
											de toda la experiencia.
											Entonces, cuando llegó 
el verdadero momento
											de terminar la secundaria,
											comencé a pensar qué quería hacer,
											y, al igual que probablemente la mayoría 
de los estudiantes,
											no sabía qué significaba eso 
ni qué quería hacer.
											Pensé en todas las personas
											que respetaba y admiraba.
											Pensé en muchas personas,
											en particular en muchos 
de los hombres, que conocía,
											y que admiraba.
											Todos ellos usaban el uniforme
											de los Estados Unidos de América,
											entonces, la pregunta y su respuesta
											se volvieron mucho más fáciles.
											La pregunta ""¿Qué quiero hacer?""
											fue respondida muy fácilmente con
											""Supongo que seré 
oficial del ejército"".
									","
											Et puis finalement,
											après être resté là-bas quelque temps,
											et après la fin de la première année
											dans cette école militaire,
											je me suis rendu compte
que je grandissais.
											Je me suis rendu compte que
ce que j'aimais dans cette école,
											dans cette structure,
											était quelque chose que je n'avais
jamais trouvé avant :
											j'avais l'impression d'appartenir
à quelque chose de plus grand,
											de faire partie d'une équipe,
et que cela importait aux gens
											que je sois là,
											le leadership n'était pas
juste un slogan là-bas,
											mais c'était réel, une partie fondamentale
											de l'expérience.
											Et quand il fut temps pour moi
											de finir le lycée,
											j'ai commencé à réfléchir
à ce que je voulais faire,
											et comme probablement
la plupart des étudiants,
											je ne savais pas ce que ça voulait dire
ou ce que je voulais faire.
											Et j'ai pensé aux gens
											que je respectais et admirais.
											J'ai pensé à beaucoup de personnes,
											particulièrement beaucoup d'hommes,
											qui faisaient partie de ma vie
et que je respectais.
											Il s'est avéré qu'ils portaient tous
											l'uniforme des États-Unis d'Amérique,
											donc pour moi, la question et la réponse
											sont devenues vraiment simples.
											La question de ce que je voulais faire
											s'est résolue très rapidement en disant :
											je crois que je vais devenir officier.
									","
											Aber als ich schließlich
											eine Weile dort war,
											erkannte ich am Ende des ersten Jahres
											in der Militärschule,
											dass ich endlich erwachsen wurde.
											Mir wurde bewusst, ich mochte etwas
											an der Schule und an der Struktur,
											das ich vorher nie gefunden hatte:
											die Tatsache, dass ich fühlte,
Teil etwas Größerem,
											Teil eines Teams zu sein,
und es die Leute interessierte,
											dass ich dort war;
											die Tatsache, dass Führung
nicht nur eine Pointe war,
											sondern tatsächlich
ein zentraler Bestandteil
											der gesamten Erfahrung.
											Als es Zeit für mich war,
											meinen Schulabschluss zu machen,
											begann ich, darüber nachzudenken,
was ich machen wollte,
											und wie die meisten Schüler
											wusste ich es nicht
oder gar, was das bedeutete.
											Ich dachte über die Menschen nach,
											die ich respektierte und bewunderte.
											Ich dachte an viele Menschen,
											besonders an die Männer in meinem Leben,
											zu denen ich aufsah,
											und diese trugen alle die Uniform
											der Vereinigten Staaten von Amerika.
											Also wurde dieses Frage-Antwort-Spiel
											ziemlich leicht für mich.
											Auf die Frage, was ich machen wollte,
											fand sich sehr schnell eine Antwort:
											Ich wollte Armeeoffizier werden.
									",How to talk to veterans about war,Wes Moore,14:27,"peace,war,PTSD,communication,military"
