en,es,tr,title,speaker,duration,tags
"
","
","
",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
											I'd like you to take a moment
											and consider what
you are wearing right now.
											I have a deep, philosophical
question for you.
											Why are we not all wearing
comfortable pajamas right now?
									","
											Me gustaría que Uds. se tomaran
un momento y pensaran
											qué ropa llevan ahora.
											Les planteo una pregunta
profunda y filosófica:
											¿por qué no llevamos
pijamas confortables ahora?
									","
											Sizden bir dakikanızı ayırıp
											ne giydiğinize bakmanızı istiyorum.
											Size derin, felsefi bir sorum var.
											Neden hepimiz şu an
rahat pijamalarımızı giymiyoruz?
									",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
","
","
",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
","
","
",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
											Well, I'm a psychologist
and not a mind reader,
											although many people think
that's the same thing.
											I can bet you that your response
is somewhere along the lines of,
											""I'm expected to not wear pj's in public""
											or ""I don't want people
to think I am a slob.""
											Either way, the fact that we all
chose to wear business casual clothing,
											as opposed to our favorite
pair of sweatpants,
											is not a silly coincidence.
											Instead, it reveals two
defining human characteristics.
									","
											Soy psicóloga no alguien 
que lea la mente,
											aunque mucha gente piensa
que son lo mismo.
											Apuesto a que la respuesta sea algo como:
											""No debo llevar pijama en público"",
											o ""No quiero que la gente piense
que soy descuidado"".
											De todos modos, el hecho de que todos
elegimos llevar ropa informal de trabajo,
											en vez de los pantalones
de chandal favoritos,
											no es una simple casualidad.
											En cambio, revela dos
características humanas determinantes.
									","
											Birçok kişi aynı şey olduğunu düşünse de
											ben bir psikoloğum, zihin okuyucu değil.
											Cevabınızın ""Toplum içinde 
pijama giymemem bekleniyor""
											ya da ""İnsanların beni bir pasaklı olarak
düşünmesini istemiyorum""
											gibi bir şey olduğuna bahse girebilirim.
											Her halükarda gerçek şu ki
hepimizin favori eşofman altımızın aksine
											iş yerine uygun kıyafetler seçmemiz
											saçma bir rastlantı değil.
											Buna karşın insanı tanımlayan
iki özelliği açığa vuruyor.
									",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
","
","
",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
											The first is that we are cognizant
of what other people value,
											like what they will approve
or disapprove of,
											such as not wearing pj's
to these sorts of settings.
											And two, we've readily used
this information to guide our behavior.
											Unlike many other species,
											humans are prone to tailor their behavior
in the presence of others
											to garner approval.
											We spend valuable time putting on make up,
											choosing the right picture
and Instagram filter,
											and composing ideas
that will undoubtedly change the world
											in 140 characters or less.
											Clearly, our concern
with how other people will evaluate us
											is a big part of being human.
											Despite this being
a big human trait, however,
											we know relatively little
about when and how
											we come to care
about the opinion of others.
									","
											La primera es que somos conscientes
de lo que los demás valoran,
											lo que aprueban o desaprueban,
											tal como no llevar pijama
en ese tipo de ambiente.
											La segunda es que de inmediato
hemos usado esa información
											para orientar nuestro comportamineto.
											A diferencia de otras especies,
											el ser humano es propenso a adaptar
su comportamiento ante los demás
											para obtener aprobación.
											Empleamos mucho tiempo maquillándonos,
											eligiendo la mejor foto
y el filtro de Instagram,
											y redactando ideas que sin duda
cambiarán el mundo
											en 140 caracteres o menos.
											Es evidente que la preocupación
de cómo nos evalúan los demás
											es una parte importante del ser humano.
											Aunque es un rasgo natural del ser humano,
											sin embargo, se sabe muy poco
sobre cuándo y cómo
											nos empezó a importar
la opinión de los demás.
									","
											Birincisi: Diğer insanların
neyi beğenip beğenmedikleri gibi
											değerlerinin ne olduğunun farkındayız.
											Mesela pijama giymemek bu türde bir olay.
											İkincisi: Bu bilgiyi davranışlarımıza
rehberlik etmesi için kullandık.
											Diğer bir çok türün aksine,
											insanlar beğenilmek için davranışlarını
											diğerlerinin varlığına 
uydurma eğilimindedir.
											Değerli zamanımızı makyaj yaparak,
											doğru resmi, Instagram filtresini seçerek
											ya da 140 karakter veya daha azında
											dünyayı değiştirecek fikri
oluşturarak harcıyoruz.
											Açıkça, insanların bizi nasıl 
değerlendireceği kaygısı
											insan olmanın büyük bir parçası.
											Bu insan olmanın büyük özelliği 
olmasına rağmen
											diğerlerinin fikirlerini ne zaman ve nasıl
											umursamamız gerektiğini daha az biliyoruz.
									",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
","
","
",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
"
											Now, this is a big question
that requires many studies.
											But the first step
to uncovering this question
											is to investigate when in development
											we become sensitive
to others' evaluations.
											I have spent the past four years
at Emory University
											investigating how an infant,
											who has no problem walking
around the grocery store in her onesie,
											develops into an adult
that fears public speaking
											for fear of being negatively judged.
									","
											Ese es un tema muy importante
que requiere muchos estudios.
											Pero el primer paso para revelarlo
											es investigar cuándo, en el desarrollo,
											nos volvimos sensibles
a la evaluación de los demás.
											He pasado los cuatro últimos años
en la Universidad Emory,
											investigando como un niño,
											que, sin ningún problema,
va al supermercado llevando su peluche,
											se convierte en adulto
que tiene miedo a hablar en público
											y a que le evalúan negativamente.
									","
											Bu, birçok araştırma 
gerektiren büyük bir soru.
											Bu soruyu ortaya çıkarmak için ilk adım
											başkalarının değerlerine
duyarlı olduğumuz zamandaki
											gelişmeleri araştırmaktır.
											Son dört yılı, Emory Üniversitesi'nde
											markette tulumuyla yürümekte 
sorunu olmayan bir bebeğin,
											nasıl olumsuz yargılanmaktan korktuğu için
											toplum içinde konuşmaktan çekinen
											bir yetişkine dönüştüğünü araştırdım.
									",When do kids start to care about other people's opinions?,Sara Valencia Botto,10:11,"children,communication,development,youth,parenting,emotions,decision-making,psychology,empathy,self,TEDx"
