fr,en,tr,es,title,speaker,duration,tags
"
","
","
","
",The moon illusion,Andrew Vanden Heuvel,3:53,"TED-Ed,animation,Moon,space,illusion,sight,science"
"
											Avez-vous déjà remarqué
											comme la pleine lune semble plus grande
											quand elle est proche de l'horizon
											que lorsqu'elle est au-dessus de votre tête?
											Vous n'êtes pas le seul.
											Les gens ont réfléchi à cet étrange phénomène
											depuis les temps anciens,
											et aussi surprenant que ce soit,
ils n'ont pas encore
											trouvé de grande explication,
											mais ce n'est pas dû à un manque d'efforts.
											Certains des plus grands penseurs -
											Aristote,
											Ptolémée,
											Léonard de Vinci,
											Descartes
											- ont essayé de résoudre le problème
											mais sans jamais trouver d'explication adéquate.
											Une des premières suggestions
											était que l'image de la lune dans le ciel
											est réellement plus grande près de l'horizon.
											Peut-être parce que l'atmosphère de la Terre
agit comme une loupe géante,
											grossissant la lune
quand elle se lève et se couche.
											Mais cette explication ne tient pas.
											Au contraire, la réfraction de l'atmosphère
											rendrait la lune légèrement plus petite.
											En outre, si vous calculez
											la taille de la lune visible
											dans différentes positions,
											elle ne change jamais.
											Mais alors, pourquoi semble-t-elle plus grosse
											quand elle se lève?
											Ce doit être une sorte d'illusion optique.
											La question est, laquelle?
											Une explication est l'illusion d'Ebbinghaus,
											quand deux objets identiques semblent différents
											à cause de la taille relative
											des objets qui les entourent.
											Ici les deux cercles au centre ont la même taille.
											Peut-être que la lune semble
plus grande près de l'horizon
											parce qu'elle est près de minuscules arbres,
											maisons
											et tours au loin.
											Mais quand la lune est plus haut dans le ciel,
											elle est entourée
par l'immensité obscure de la nuit
											et semble toute petite en comparaison.
											Une autre possibilité est
la célèbre illusion de Ponzo.
											Si vous avez déjà essayé
de dessiner en perspective,
											vous savez que plus vous rapprochez
une chose de l'horizon
											plus vous devez la dessiner petite.
											Notre cerveau compense automatiquement cela
											en percevant les objets proches de l'horizon
											comme étant plus grands
qu'ils ne sont en réalité.
											Les deux lignes jaunes dans ce dessin
											sont de même taille,
											mais celle du dessus semble plus grande
											parce que nous l'interprétons comme s'éloignant
											toujours plus loin à l'horizon.
											Donc, entre Ponzo et Ebbinghaus,
											il semble que nous avons résolu le mystère
											de l'illusion de la lune,
											mais, malheureusement,
il reste quelques détails
											qui compliquent la donne.
											D'une part, si ce n'était
que l'effet d'Ebbinghaus,
											alors on devrait s'attendre
à ce que l'illusion de la lune
											disparaisse pour les pilotes
qui volent au dessus des nuages
											étant donné qu'il n'y aurait
aucun autre objet plus petit
											près de la ligne d'horizon.
											Or, en réalité, les pilotes et les marins sur l'océan
											disent quand même voir l'illusion de la lune.
											D'autre part, si ce n'était que
notre cerveau qui auto-compensait
											la taille des objets près de l'horizon,
											alors on devrait s'attendre
à voir l'illusion de la lune
											dans un planétarium
											où tout le ciel,
											ainsi que l'horizon,
											est visible sur une coupole sphérique
au-dessus de nos têtes.
											Les études montrent que, cependant,
											ce n'est pas le cas.
											Pour compliquer les choses,
											il semble que l'illusion de la lune
disparaît entièrement
											si vous vous penchez
											et regardez la lune entre vos jambes.
											Bon, ça devient ridicule!
											Aujourd'hui une des explications
les plus prometteuses
											est appelée « Convergence binoculaire ».
											Notre cerveau évalue la distance des objets
											et leurs tailles apparentes
											par l'accommodation de nos yeux.
											Quand vous regardez l'horizon,
											vos yeux s'accommodent pour voir au loin
											et donc notre cerveau sait
que vous regardez au loin.
											La lune apparaît d'une certaine taille.
											Votre cerveau pense qu'elle est loin,
											ce qu'elle est,
											et donc vous en concluez naturellement
que la lune doit être grande.
											Mais quand vous regardez le ciel de nuit,
											il n'y a rien sur lequel
vos yeux puissent se focaliser,
											ils se mettent donc par défaut
sur leur point de repos,
											qui se situe seulement
à quelques mètres plus loin.
											Par conséquent votre cerveau pense
que la lune est bien plus près
											qu'elle ne l'est réellement,
											et vous vous dites
											que la lune n'est pas aussi grande
que vous l'imaginiez.
											Plutôt que d'expliquer pourquoi la lune
											semble plus grande à l'horizon,
											la « Convergence binoculaire » explique
											pourquoi la lune semble plus petite
au-dessus de nos têtes.
											Toujours pas satisfait?
											Bon, franchement,
de nombreux scientifiques non plus,
											donc le débat sur l'illusion
de la lune fait toujours rage
											et risque de continuer aussi longtemps
que nous la verrons
											dans le ciel la nuit.
									","
											Have you ever noticed
											how the full moon looks bigger
											when it's near the horizon
											than when it's high over head?
											If so, you're not alone.
											People have wondered about this strange effect
											since ancient times,
											and surprisingly, we still don't have
											a great explanation,
