es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Quiero contarles una breve historia
											de una página de error 404 y de la lección que esta me dejó.
											Pero para empezar, sería bueno que entendamos bien
											qué es una página de error 404.
									","
											Vou contar-vos uma breve história
											de uma página de erro 404
e de uma lição aprendida como resultado.
											Mas para começar, ajuda compreender
											o que é uma página 404.
									","
											Bugün ""404 sayfası"" ve onun sonucunda öğrenilen bir dersin
											hikayesini kısaca anlatmayı denemek istiyorum.
											Başlangıç için, 404 sayfasının ne olduğunu
											göstermek daha iyi anlamanıza yardımcı olabilir.
									","
											So what I want to try to do is tell a quick story
											about a 404 page and a lesson that was learned as a result of it.
											But to start it probably helps to have an understanding
											of what a 404 page actually is.
									","
											Ce que je veux essayer de faire, c'est vous raconter
											une brève histoire de la page 404 et une leçon que j'ai apprise en conséquence.
											Mais pour commencer, il vaut peut-être mieux comprendre
											ce qu'est vraiment une page 404.
									","
											Ich möchte Ihnen eine kurze Geschichte erzählen
											über eine 404-Fehlerseite und was man aus ihr lernte.
											Für den Anfang hilft es wahrscheinlich zu verstehen,
											was eine 404-Seite eigentlich ist.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											La página 404 es esto.
											Es esa experiencia fallida en la web.
											Es la página que aparece por defecto
											cuando buscamos un sitio web
											y no lo encontramos.
											Al llegar allí, nos invade un sentimiento de fracaso.
											Quiero que piensen un poco en esto y que recuerden por sí mismos;
											es un fastidio cuando uno se topa con esto.
											Porque nos sentimos como en una relación que fracasa.
									","
											Aquilo é uma página 404.
											É aquela experiência cortante da web.
											É uma página padrão
											de quando pedimos a um website
algo que ele não encontra.
											Então aparece a página 404.
											É inerente o sentimento de quebra
quando isto acontece.
											Quero que pensem um bocado
nisto, lembrem-se,
											é irritante quando apanham esta coisa
											porque é a mesma sensação
de uma relação destruída.
									","
											404 sayfası budur.
											İnternetteki bozuk deneyimdir.
											Bu tam olarak, bir siteye girmek istediğinizde
											ve o site bulunamadığında çıkan standart sayfadır.
											Ve bu önünüze 404 sayfası olarak çıkar.
											Bunu gördüğünüzde doğal olarak bir hayal kırıklığı hissi yaşarsınız.
											Ve bu konuda biraz düşünmenizi istiyorum, kendi hissettiklerinizi hatırlayın,
											bununla karşı karşıya kalmak sinir bozucudur.
											Çünkü bitmiş bir ilişki hissi verir.
									","
											The 404 page is that.
											It's that broken experience on the Web.
											It's effectively the default page
											when you ask a website for something and it can't find it.
											And it serves you the 404 page.
											It's inherently a feeling of being broken when you go through it.
											And I just want you to think a little bit about, remember for yourself,
											it's annoying when you hit this thing.
											Because it's the feeling of a broken relationship.
									","
											La page 404 c'est ça.
											C'est cette expérience brisée du web.
											C'est en effet la page par défaut
											quand vous demandez à un site web quelque chose et qu'il ne le trouve pas.
											Et il vous sert la page 404.
											C'est par nature une impression d'être en panne quand vous tombez dessus.
											Et je veux juste que vous réfléchissiez un peu, que vous vous souveniez,
											c'est énervant quand vous tombez là-dessus.
											Parce que c'est l'impression d'une relation brisée.
									","
											Die 404-Seite ist das.
											Es ist diese zerrüttende Erfahrung im Internet.
											Im Wesentlichen ist es die Standardseite
											für Anfragen an Websites, die nicht gefunden werden können.
											Also bekommt man die 404-Seite.
											Es ist ein zerstörendes Gefühl, wenn man da durch muss.
											Denken Sie mal darüber nach, erinnern Sie sich,
											es ist nervig auf dieses Ding zu stoßen.
											Es ist das Gefühl einer gestörten Beziehung.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Y por ello, es interesante pensar en eso,
											¿de dónde proviene del error 404?
											De hecho, es de una familia de errores,
											un conjunto de relaciones fallidas,
											y cuando empezamos a hurgar en ellas,
											parece la lista de comprobación de
un terapeuta sexual o un consejero de parejas.
											Cuanto más abajo, más problemáticas se vuelven las cosas.
									","
											É interessante pensar
de onde vem o 404.
											Vem de uma família de erros
											um conjunto de erros de relações,
											que, conforme fui pesquisando,
quase parece uma lista de verificação
											de um terapeuta sexual
ou conselheiro para casais.
											Quando chegamos ao fim,
as coisas ficam mesmo perigosas.
									","
											Ve işte bu noktada 404'ün nereden geldiğini
											düşünmek de ilginçtir.
											Bu aslında hatalar ailesinden geliyor —
											ilişki hatalarından oluşan kocaman bir grup,
											bunları araştırmaya başladığımda,
											neredeyse bir seks terapisti veya evlilik danışmanının kontrol listesi gibiydi.
											Listenin altına iniyorsunuz ve her şey biraz şüpheli hâle geliyor.
									","
											And that's where it's actually also interesting to think about,
											where does 404 come from?
											It's from a family of errors actually —
											a whole set of relationship errors,
											which, when I started digging into them,
											it looks almost like a checklist
for a sex therapist or a couples counselor.
											You sort of get down there to the bottom and things get really dicey.
									","
											Et c'est là qu'il est aussi intéressant de réfléchir,
											d'où vient la page 404 ?
											En fait elle vient de la famille des erreurs,
											tout un ensemble d'erreurs relationnelles,
											qui, quand j'ai commencé à creuser la question,
											ressemblait presque à une checklist d'un sexologue ou d'un conseiller conjugal.
											Vous descendez là tout en bas et les choses deviennent vraiment incertaines.
									","
											Also wäre es interessant zu erfahren,
											wo 404 überhaupt herkommt.
											Es stammt aus einer Reihe von Fehlern –
											einer ganzen Serie von Beziehungsstörungen,
											die, wenn man sie genau untersucht,
											fast wie eine Agenda für einen Partner- oder Sexberater aussieht.
											Wenn man sie durchliest, wird es am Ende richtig schmuddelig.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Sí.
									","
											Sim.
									","
											Evet.
									","
											Yes.
									","
											Oui.
									","
											Ja.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Están en todas partes,
											tanto en los sitios grandes como en los pequeños.
											Esta es una experiencia global.
									","
											Mas isto está por todo o lado.
											Estão nos sites em grande, em pequeno.
											É uma experiência global.
									","
											Fakat bunlar her yerde.
											Büyüklü küçüklü bütün sitelerde.
											Bu küresel bir deneyimdir.
									","
											But these things are everywhere.
											They're on sites big, they're on sites small.
											This is a global experience.
									","
											Mais ces choses sont partout,
											Elles sont sur les grands sites, elles sont sur les petits sites.
											C'est dans le monde entier.
									","
											Aber diese Dinger sind überall.
											Auf großen Seiten, auf kleinen Seiten.
											Sie sind ein weltweites Phänomen.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											La página 404 nos dice
											que nos hemos caído por las grietas.
											Y no es una buena experiencia
											si no estamos acostumbrados a este tipo de cosas.
											Pueden usar un Kinect
											y hacer bailar unicornios
											y hacer brotar arco iris de sus teléfonos móviles.
											Esperamos todo, menos un error 404.
											Y cuando aparece es como una bofetada en la cara.
											Traten de pensar en el efecto que produce un error 404.
											Es como ir a Starbucks
											y encontrar al tipo detrás del mostrador,
											pero no hay leche descremada.
											Y le decimos: “Oye, ¿podrías traer la leche descremada?”
											Y este sale de detrás del mostrador sin pantalones.
											Y pensamos: “¡Oh!, yo no quería ver eso”.
											Esa es la sensación del error 404.
									","
											O que uma página 404 nos diz
											é que fomos ignorados.
											E isso não é uma boa sensação
											quando estamos habituados
a experiências assim.
											Podemos entrar no Kinect
											e podemos ter unicórnios a dançar
											e arco-íris que aparecem no telemóvel.
											Ninguém procura uma página 404.
											Quando aparece uma,
é como um estalo na cara.
											Se pensarmos como seria sentir uma 404,
											seria como ir ao Starbucks,
											estar um tipo atrás do balcão
											nós estamos ali e não há leite desnatado.
											Pedimos:
""Pode trazer-me o leite desnatado?""
											Ele sai de trás do balcão
e não têm calças.
											E nós: ""Oh, eu não queria ver isto"".
											Esta é a sensação de uma 404.
									","
											404 sayfasının size söylediği şey
											çatlakların içine düştüğünüzdür.
											Ve bu tip deneyimlere alıştığınızda
											bunun iyi bir deneyim olmadığını anlarsınız.
											Kineckt'inizi açıp
											dans eden tek boynuzlu atlara ve
											telefonunuzdan fışkıran gök kuşaklarına sahip olabilirsiniz.
											Bir 404 sayfası kesinlikle aradığınız şey değildir.
											Bununla karşılaşırsınız ve suratınıza bir tokat gibi çarpar.
											404 sayfasının nasıl hissettireceğini düşünürsek,
											sanki Starbucks'a gitmişsindir
											ve tezgahın arkasında bu adam vardır,
											siz oradasınızdır ve hiç yağsız süt kalmamıştır.
											Ve ""yağsız süt getirebilir misiniz?"" dersin.
											Tezgahın arkasından çıkar ve pantolonu üstünde yoktur.
											""Bunu görmek istememiştim."" dersin.
											İşte 404 hissi bu.
									","
											What a 404 page tells you
											is that you fell through the cracks.
											And that's not a good experience
											when you're used to experiences like this.
											You can get on your Kinect
											and you can have unicorns dancing
											and rainbows spraying out of your mobile phone.
											A 404 page is not what you're looking for.
											You get that, and it's like a slap in the face.
											Trying to think about how a 404 felt,
											and it would be like if you went to Starbucks
											and there's the guy behind the counter
											and you're over there and there's no skim milk.
											And you say, ""Hey, could you bring the skim milk?""
											And they walk out from behind the counter and they've got no pants on.
											And you're like, ""Oh, I didn't want to see that.""
											That's the 404 feeling.
									","
											Ce qu'une page 404 vous dit
											c'est que vous êtes passé dans les mailles du filet.
											Et ce n'est pas une bonne expérience
											quand vous avez l'habitude d'expériences comme celle-ci.
											Vous pouvez aller sur votre Kinect
											et vous pouvez avoir des licornes qui dansent
											et des arcs-en-ciel qui sortent de votre téléphone portable.
											Une page 404 n'est pas ce que vous cherchez.
											Vous obtenez ça, et c'est comme une claque en pleine figure.
											Essayer de réfléchir à l'impression que produit une page 404,
											ce serait comme si vous alliez chez Starbucks
											et il y a le gars derrière le comptoir
											et vous êtes là-bas, et il n'y a pas de lait écrémé.
											Et vous dites, « Hey, pouvez-vous m'apporter le lait écrémé ? »
											Et il sort de derrière le comptoir et il n'a pas de pantalon.
											Et vous vous dites, « Oh, je ne voulais pas voir ça. »
											C'est l'impression de la page 404.
									","
											Eine 404-Seite sagt dir,
											dass du durchs Raster gefallen bist.
											Und das ist nichts Angenehmes,
											wenn man so etwas gewöhnt ist.
											Sie können an Ihre Kinect gehen
											und Einhörner tanzen lassen
											und Regenbogen aus Handys sprudeln sehen.
											Die 404-Seite ist nichts, wonach man sich sehnt.
											Da ist sie, und es ist wie ein Schlag ins Gesicht.
											Man kann die 404-Erfahrung mit einem
											Besuch bei Starbucks vergleichen, bei dem der Verkäufer
											hinter der Theke steht und es gibt keine
											Magermilch mehr auf der Theke. Also fragt man:
											""Hey, könnten Sie mir noch Magermilch bringen?""
											Und er kommt hinter der Theke hervor und ist untenrum nackt.
											Das ist das ""Das wollte ich echt nicht sehen""-Gefühl.
											Das ist das 404-Gefühl.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Quiero decir, he oído hablar de eso.
									","
											Quer dizer, ouvi dizer.
									","
											Demek istediğim, böyle şeyler duydum.
									","
											I mean, I've heard about that.
									","
											Je veux dire, j'en ai entendu parler.
									","
											Also, das habe ich irgendwann mal gehört.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Esto es importante y aquí entra en juego porque
											nos adentramos en una incubadora de tecnología,
											y había 8 nuevas empresas.
											Y esas empresas se centran en lo que son, no en lo que no son,
											hasta que un día Athletepath,
											un sitio web especializado en servicios para deportistas extremos,
											encontró este video.
									","
											O motivo por que isto surge
e o porquê de ser importante
											é eu liderar uma Incubadora Tecnológica,
											tínhamos oito ""start-ups"".
											concentradas naquilo que são
e não naquilo que não são,
											até ao dia em que o Athletepath,
											que é um site de serviços
para atletas radicais,
											descobriu este vídeo.
									","
											Bütün bunların ortaya çıkıp önemli bir faktör olduğu nokta şu ki,
											ben teknoloji alanında yeni başlayanlara destek veren ve yardım eden bir şirkette başkanlık ediyorum
											ve o gün, internet sitelerine yeni başlayacak sekiz adet kuruluş vardı.
											Ve hepsi ne olmadıklarına değil ama ne olduklarına odaklıydılar
											ta ki bir gün Athletepath,
											ekstrem atletlere servis odaklı bir site,
											bu videoyu bulana dek.
									","
											So where this comes into play and why this is important
											is I head up a technology incubator,
											and we had eight startups sitting around there.
											And those startups are focused on what they are, not what they're not,
											until one day Athletepath,
											which is a website that focuses on services for extreme athletes,
											found this video.
									","
											Et là où ça entre en jeu, et ce pourquoi c'est important
											est que je suis à la tête d'un incubateur de technologie,
											et nous avions 8 startups qui attendaient.
											Et ces startups se concentrent sur ce qu'elles sont, pas sur ce qu'elles ne sont pas,
											jusqu'à ce qu'un jour Athletepath,
											qui est un site web centré sur les services pour sportifs de l'extrême,
											trouve cette vidéo.
									","
											Das Ganze wurde wichtig für mich,
											weil ich eine Ideenschmiede leite,
											in der wir acht Startups betreuen.
											Diese konzentrierten sich auf das, was sie sind, nicht das, was sie nicht sind
											bis eines Tages ""Athletepath"",
											eine Website, die Dienste für Extremsportler anbietet,
											dieses Video fand.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											(Video) Un tipo: ¡Joey!
									","
											(Vídeo) Joey!
									","
											(Video) Adam: Joey!
									","
											(Video) Guy: Joey!
									","
											(Vidéo) Type : Joey !
									","
											(Video) Mann: Joey!
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Multitud: ¡Guau!
									","
											Ohhhh!
									","
											Kalabalık: Vav!
									","
											Crowd: Whoa!
									","
											Foule : Ouah !
									","
											Menge: Oha!
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											Renny Gleeson: Usted acaba de... no, él no está bien.
											Incorporaron ese video en su página 404
											y fue como una revelación para todos.
											Finalmente había una página
											que hacía sentir la experiencia de una 404.
									","
											Renny Gleeson: Não, ele não está bem.
											Pegaram neste vídeo
e incorporaram-no numa página 404
											e foi como se se fizesse luz para todos.
											Porque, finalmente, havia uma página
											que passava a mesma sensação
de apanhar com uma página 404.
									","
											Renny Gleeson: Sen sadece... hayır, o iyi degil.
											Bu videoyu kaydettiler ve bunu 404 sayfalarına iliştirdiler
											ve bu oradaki herkesin kafasında bir ampul yaktı.
											Çünkü sonunda bir 404 sayfasiyla karşı karşıya gelme
											hissine benzer bir sayfa yaratılmıştı.
									","
											Renny Gleeson: You just ... no, he's not okay.
											They took that video and they embedded it in their 404 page
											and it was like a light bulb went off for everybody in the place.
											Because finally there was a page
											that actually felt like what it felt like to hit a 404.
									","
											Renny Gleeson : Vous... non, il ne va pas bien.
											Ils ont pris cette vidéo et l'ont incorporée à leur page 404.
											Et c'était comme si une ampoule s'était éteinte pour tout le monde dans le bureau.
											Parce que finalement il y avait une page
											qui donnait vraiment l'impression de ce que ça faisait de tomber sur une page 404.
									","
											Gleeson: Das ist... Nein, ihm geht es nicht gut.
											Athletepath nahm das Video und integrierte es in ihre 404-Seite
											und es war ähnlich einer Erleuchtung für uns alle.
											Weil da endlich eine Seite war,
											die wirklich ausdrückte, was eine 404-Seite ausmacht.
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen) (Beifall)
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Lachen) (Beifall)
									","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
"
","
","
","
","
","
","404, the story of a page not found",Renny Gleeson,4:07,"marketing,technology,web"
