en,es,title,speaker,duration,tags
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											I am an ideas activist.
											That means I fight
for ideas I believe in
											to have their place in the sun,
											regardless of which side
of the equator they were born.
											As well I should.
											I myself am from that part of the world
											often euphemistically referred to
as either ""the Global South""
											or ""the developing world.""
											But let's be blunt about it:
											when we say those words,
what we really mean is the poor world —
											those corners of the world
with ready-made containers
											for the hand-me-down ideas
of other places and other people.
									","
											Yo soy activista de ideas.
											Eso quiere decir que lucho
por las ideas en las que creo
											para que tengan su momento de gloria,
											sin importar en qué lado
de la línea del ecuador se gestaron.
											Como debe ser,
											yo mismo soy de ese lugar del mundo
											muchas veces referido
con el eufemismo de ""el Sur Global"",
											o ""el mundo en desarrollo.""
											Pero seamos francos con esto:
											cuando usamos esas palabras,
lo que queremos decir es el mundo pobre,
											aquellas esquinas del mundo
con contenedores listos
											para llenarse de ideas de segunda mano
de otros lugares y de otras personas.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											But I'm here to depart
a little bit from the script
											and to try and convince you
											that these places are actually
alive and bubbling with ideas.
											My real issue is: Where do I even start?
											So maybe Egypt, Alexandria,
											where we meet Rizwan.
											When he walks outside his souk,
											walks into a pharmacy for heart medicine
											that can prevent the blood
in his arteries from clotting,
											he confronts the fact that,
											despite a growing epidemic
											that currently accounts for 82 percent
of all deaths in Egypt,
											it is the medicines that
can address these conditions
											that counterfeiters,
ever the evil geniuses they are,
											have decided to target.
											Counterfeiters making knockoff medicines.
									","
											Pero, yo estoy aquí para salirme
un poco del guion
											y tratar de convencerlos
											de que estos lugares, en realidad,
están vivos y llenos de ideas.
											Mi verdadero problema es:
¿Por dónde empezar?
											Quizás en Egipto, Alejandría,
											donde conocimos a Rizwan.
											Cuando él se va de su zoco,
											se dirige a una farmacia 
por su medicina para el corazón
											para prevenir que la sangre 
en sus arterias se coagule.
											Se enfrenta al hecho de que,
											a pesar de una creciente epidemia
											que es la causa del 82 %
de todas las muertes en Egipto,
											son las medicinas 
para tratar esas condiciones
											que los falsificadores,
como genios malvados que son,
											han decidido desarrollar.
											Los falsificadores crean
imitaciones de medicinas.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											Luckily for Rizwan,
											my team and I,
											working in partnership with the largest
pharmaceutical company in Africa,
											have placed unique codes —
think of them like one-time passwords —
											on each pack of the best-selling
heart medicine in Egypt.
											So when Rizwan buys heart medicine,
											he can key in these one-time passwords
											to a toll-free short code
											that we've set up on all
the telecom companies in Egypt
											for free.
											He gets a message —
call it the message of life —
											which reassures him
											that this medicine is not one of the 12
percent of all medicines in Egypt
											that are counterfeits.
									","
											Afortunadamente para Rizwan,
											mi equipo y yo,
											trabajando junto a la mayor
farmacéutica en África,
											hemos puesto códigos únicos,
una especie de contraseña temporal,
											en cada envase de la medicina 
para el corazón más vendida en Egipto.
											Así que, cuando Rizwan compra su medicina,
											puede enviar esa contraseña temporal
											a un código sin cargo
											que hemos configurado en todas 
las compañías telefónicas de Egipto
											gratuitamente.
											Él recibe un mensaje, 
llamado el mensaje de vida,
											que le asegura
											que esta medicina no corresponde 
a una del 12 % de las medicinas en Egipto
											que son falsificadas.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											From the gorgeous banks of the Nile,
											we glide into the beautiful
Rift Valley of Kenya.
											In Narok Town, we meet Ole Lenku,
salt-of-the-earth fellow.
											When he walks into an agrodealer's shop,
											all he wants is certified
and proper cabbage seeds
											that, if he were to plant them,
											will yield a harvest rich enough
											that he can pay for
the school fees of his children.
											That's all he wants.
											Unfortunately,
											by the reckoning of most
international organizations,
											40 percent of all the seeds
sold in Eastern and Southern Africa
											are of questionable quality,
											sometimes outrightly fake.
											Luckily for Ole,
											once again, our team has been at work,
											and, working with the leading
agriculture regulator in Kenya,
											we've digitized the entire
certification process
											for seeds in that country,
											every seed — millet, sorghum, maize —
											such that when Ole Lenku
keys in a code on a packet of millet,
											he's able to retrieve
a digital certificate
											that assures him that the seed
is properly certified.
									","
											Desde las maravillosas orillas del Nilo,
											nos deslizamos al hermoso
Valle del Rift en Kenia.
											En la ciudad de Narok,
conocemos a Ole Lenku,
											un compañero en ser sal de la tierra.
											Cuando va a una tienda agrícola,
todo lo que necesita
											son semillas de repollo
certificadas y en buen estado
											que, si él las plantara,
											producirían una cosecha
lo suficientemente buena
											como para pagar la escuela de sus hijos.
											Eso es todo lo que desea.
											Desafortunadamente,
											según la mayoría de 
las organizaciones internacionales,
											el 40 % de todas las semillas vendidas
en África Oriental y del Sur
											son de calidad cuestionable,
											algunas veces totalmente fraudulentas.
											Afortunadamente para Ole,
											una vez más, nuestro equipo
ha hecho su trabajo
											y, en conjunto con el principal
regulador de agricultura en Kenia
											hemos digitalizado 
todo el proceso de certificación
											para las semillas en ese país,
											cada semilla como mijo, sorgo, maíz,
											de modo que cuando Ole Lenku envía
un código de un paquete de mijo,
											puede recibir un certificado digital
											que le asegura que la semilla
está correctamente certificada.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											From Kenya, we head to Noida in India,
											where the irrepressible Ambika
											is holding on very fast to her dream
of becoming an elite athlete,
											safe in the knowledge that
											because of our ingredients
rating technology,
											she's not going to ingest
something accidentally,
											which will mess up her doping tests
											and kick her out of the sports she loves.
									","
											Desde Kenia, nos dirigimos
a Noida en India,
											donde la insuperable Ambika
											se afirma al sueño de convertirse
en una atleta de elite,
											confiada al saber que
											debido a nuestra tecnología
de índice de ingredientes
											no comerá por accidente,
											algo que pudiera arruinarle
las pruebas de dopaje
											y descalificarla de los deportes que ama.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											Finally, we alight in Ghana,
											my own home country,
											where another problem needs addressing —
											the problem of under-vaccination
or poor-quality vaccination.
											You see, when you put some vaccines
into the bloodstream of an infant,
											you are giving them a lifetime insurance
											against dangerous diseases
that can cripple them or kill them.
											Sometimes, this is for a lifetime.
											The problem is that vaccines
are delicate organisms really,
											and they need to be stored
between two degrees and eight degrees.
											And if you don't do that,
they lose their potency,
											and they no longer confer the immunity
											the child deserves.
											Working with computer vision scientists,
											we've converted simple markers
on the vials of vaccines
											into what you might regard
as crude thermometers.
											So then, these patterns change slowly
over time in response to temperature
											until they leave a distinct pattern
on the surface of the vaccine,
											such that a nurse,
with a scan of the phone,
											can detect if the vaccine was stored
properly in the right temperature
											and therefore is still good for use
											before administering this to the child —
											literally securing the next generation.
									","
											Finalmente, llegamos a Gana,
											mi país natal,
											donde otro problema debe resolverse,
											el problema de poca vacunación o
vacunación de baja calidad.
											Verán, cuando se inyectan vacunas 
en el flujo sanguíneo de un infante,
											se les da un seguro de vida
											contra peligrosas enfermedades 
que podrían discapacitarlos o matarlos.
											Algunas veces, esto es de por vida.
											El problema es que las vacunas
son organismos delicados,
											y necesitan ser almacenados
a una temperatura entre 2 - 8 ºC.
											Y si Uds. no hacen eso,
las vacunas pierden su potencial,
											y ya no pueden entregar la inmunidad
											que los niños merecen.
											Trabajando con científicos
en computación gráfica,
											hemos convertido sencillas marcas
sobre los frascos de las vacunas
											en lo que podrían considerar
como simples termómetros.
											Estos patrones cambian en el tiempo
en respuesta a la temperatura
											hasta que dejan un patrón distintivo
en la superficie de la vacuna,
											de tal modo que una enfermera
con un escáner en el teléfono,
											puede detectar si la vacuna fue
almacenada a la temperatura correcta
											y por lo tanto es buena para su uso
											antes de administrarla al niño,
											literalmente asegurando
la próxima generación.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											These are some of the solutions at work
saving lives, redeeming societies,
											in these parts of the world.
											But I would remind you
											that there are powerful ideas behind them,
											and I'll recap a few.
											One, that social trust
is not the same as interpersonal trust.
											Two, that the division between
consumption and regulation
											in an increasingly interdependent world
											is no longer viable.
											And three, that decentralized autonomy,
											regardless of what our blockchain
enthusiasts in the West —
											whom I respect a lot — say,
											are not as important as reinforcing
social accountability feedback loops.
											These are some of the ideas.
									","
											Estas son algunas de las soluciones
que salvan vidas y redimen a la sociedad,
											en esta parte del mundo.
											Pero yo les recordaría
											que hay ideas poderosas detrás de ellas,
											y voy a resumir algunas.
											Uno, que la confianza social no es
lo mismo que la confianza interpersonal.
											Dos, que la separación entre
el consumo y la regulación
											en un mundo cada vez más independiente
											ya no es viable.
											Y tres, que la autonomía descentralizada,
											pese a lo que digan los adeptos a 
la cadena de bloques de Occidente,
											a quienes respeto mucho,
											no es tan importante como reforzar
los ciclos de retroalimentación social.
											Estas son algunas de las ideas.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											Now, every time I go somewhere
and I give this speech
											and I make these comments
and I provide these examples,
											people say, ""If these ideas
are so damn brilliant,
											why aren't they everywhere?
											I've never heard of them.""
											I want to assure you,
											the reason why you have not
heard of these ideas
											is exactly the point I made
in the beginning.
											And that is that there are
parts of the world
											whose good ideas simply don't scale
											because of the latitude
on which they were born.
											I call that ""mental latitude imperialism.""
									","
											Cada vez que voy a algún lugar
y doy esta charla
											y hago estos comentarios
y doy estos ejemplos
											la gente dice,
""si esas ideas son tan brillantes,
											¿por qué no están por todas partes?
Nunca escuché de ellas"".
											Quiero asegurarles,
											que la razón por la que
no han oído estas ideas
											es exactamente el punto
que expuse al comienzo.
											Y es que hay lugares en el mundo
											donde las buenas ideas
simplemente no se expanden
											debido a la latitud donde han nacido.
											Lo llamo ""imperialismo de latitud mental"".
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											(Laughter)
									","
											(Risas)
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											That really is the reason.
									","
											Esa es realmente la razón.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											But you may counter and say, ""Well,
maybe it's an important problem,
											but it's sort of an obscure problem
in parts of the world.
											Why do you want
to globalize such problems?
											I mean, they are better local.""
											What if, in response, I told you
											that actually, underlying each
of these problems that I've described
											is a fundamental issue
of the breakdown of trust
											in markets and institutions,
											and that there's nothing more global,
more universal, closer to you and I
											than the problem of trust.
											For example, a quarter of all the seafood
marketed in the US is falsely labeled.
											So when you buy a tuna
or salmon sandwich in Manhattan,
											you are eating something that could be
banned for being toxic in Japan.
											Literally.
											Most of you have heard of a time
when horsemeat was masquerading as beef
											in burger patties in Europe?
											You have.
											What you don't know is that a good chunk
of these fake meat patties
											were also contaminated with cadmium,
which can damage your kidneys.
											This was Europe.
											Many of you are aware of plane crashes
and you worry about plane crashes,
											because every now and then, one of them
intrudes into your consciousness.
											But I bet you don't know
											that a single investigation uncovered
one million counterfeit incidents
											in the aeronautical
supply chain in the US.
									","
											Pero Uds. podrían responder,
""Quizá es un problema importante,
											pero es específico de algunas
partes del mundo.
											¿Por qué quieres globalizar
esos problemas?
											Es mejor que sean locales"".
											Y si en respuesta yo les dijera
											que, de hecho, cada uno
de los problemas que he descrito
											es un asunto fundamental
de pérdida de confianza
											en los mercados e instituciones,
											y que no hay nada más global o 
universal, más cercano a Uds. y a mí
											que el asunto de la confianza.
											Por ejemplo, el 25 % de los mariscos 
en EE. UU. se etiqueta fraudulentamente.
											Y cuando compran un sándwich
de atún o salmón en Manhattan.
											están comiendo algo que podría
haber sido prohibido en Japón por tóxico.
											Literalmente.
											¿Han oído del tiempo cuando la
carne de caballo se vendía como de vacuno
											en las hamburguesas en Europa?
											Lo han escuchado.
											Lo que no saben es que buena parte
de esa carne falsa
											también estaba contaminada con cadmio,
que puede dañar los riñones.
											Esto fue en Europa.
											Muchos de Uds. saben de los accidentes de
avión y están preocupados,
											porque alguno de ellos
se quedó en su conciencia.
											Pero apuesto a que no saben
											que una investigación descubrió
un millón de incidentes
											en la cadena de producción
aeronáutica en EE. UU.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
											So this is a global problem, full stop.
											It's a global problem.
											The only reason we are not addressing it
with the urgency it deserves
											is that the best solutions,
											the most advanced solutions,
the most progressive solutions,
											are, unfortunately, in parts of the world
where solutions don't scale.
											And that is why it is not surprising
											that attempts to create this same
verification models for pharmaceuticals
											are now a decade behind
in the USA and Europe,
											while it's already available in Nigeria.
											A decade, and costing
a hundred times more.
											And that is why, when you walk
into a Walgreens in New York,
											you cannot check the source
of your medicine,
											but you can in Maiduguri
in Northern Nigeria.
											That is the reality.
									","
											Así que esto es un problema global.
											Es un problema global.
											La única razón de que no lo afrontemos
con la urgencia que merece
											es que las mejores soluciones,
											las soluciones más avanzadas,
más progresivas,
											están, desafortunadamente, en lugares
del mundo donde no pueden expandirse.
											Y por eso no es sorprendente
											que los intentos por crear el mismo
modelo de verificación en farmacias
											están una década atrás 
en EE. UU. y Europa,
											mientras ya está disponible en Nigeria.
											Una década, y cuesta cien veces más
											Por eso, cuando van 
a un Walgreens en Nueva York,
											no pueden corroborar el origen
de su medicina,
											pero sí pueden en Maiduguri,
al norte de Nigeria
											Esa es la realidad.
									","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
"
","
","To help solve global problems, look to developing countries",Bright Simons,9:48,"development,medicine,markets,Africa,innovation,food,entrepreneur,global issues"
