en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
											I'm assuming everyone here has watched
											a TED Talk online at one time or another, right?
											So what I'm going to do is play this.
											This is the song from the TED Talks online.
											(Music)
											And I'm going to slow it down
											because things sound cooler when they're slower.
											(Music)
											Ken Robinson: Good morning. How are you?
											Mark Applebaum: I'm going to —
Kate Stone: — mix some music.
											MA: I'm going to do so in a way that tells a story.
											Tod Machover: Something nobody's ever heard before.
											KS: I have a crossfader.
											Julian Treasure: I call this the mixer.
											KS: Two D.J. decks.
											Chris Anderson: You turn up the 
dials, the wheel starts to turn.
											Dan Ellsey: I have always loved music.
											Michael Tilson Thomas: Is it a melody 
or a rhythm or a mood or an attitude?
											Daniel Wolpert: Feeling everything 
that's going on inside my body.
											Adam Ockelford: In your brain is 
this amazing musical computer.
											MTT: Using computers and synthesizers to create 
works. It's a language that's still evolving.
											And the 21st century.
											KR: Turn on the radio. Pop into the discotheque.
											You will know what this person 
is doing: moving to the music.
											Mark Ronson: This is my favorite part.
											MA: You gotta have doorstops. That's important.
											TM: We all love music a great deal.
											MTT: Anthems, dance crazes, ballads and marches.
											Kirby Ferguson and JT: The remix: It 
is new music created from old music.
											Ryan Holladay: Blend seamlessly.
											Kathryn Schulz: And that's how it goes.
											MTT: What happens when the music stops?
											KS: Yay!
											(Applause)
											MR: Obviously, I've been watching a lot of TED Talks.
											When I was first asked to speak at TED,
											I wasn't quite sure what my angle was, at first,
											so yeah, I immediately started
watching tons of TED Talks,
											which is pretty much absolutely
											the worst thing that you can do
											because you start to go into panic mode, thinking,
											I haven't mounted a successful
expedition to the North Pole yet.
											Neither have I provided electricity
											to my village through sheer ingenuity.
											In fact, I've pretty much wasted most of my life
											DJing in night clubs
											and producing pop records.
									","
											Supongo que todos aquí han visto
											una plática de TED en 
línea alguna vez, ¿correcto?
											Entonces lo que 
haré es tocar esto
											Esta es la canción de 
las charlas de TED en línea.
											(Música)
											Y le voy a bajar la velocidad
											porque las cosas suenan 
mejor si van más lento.
											(Música)
											Ken Robinson: 
Buenos días. ¿Cómo están?
											Mark Applebaum: Yo voy a...
Kate Stone: ... mezclar un poco de música
											MA: Lo voy a hacer de tal 
manera que cuente una historia.
											Tod Machover: Algo que 
nadie ha escuchado antes
											KS: Yo tengo un crossfader.
											Julian Treasure: A esto 
lo llamo el mezclador.
											KS: Dos consolas de DJ.
											Chris Anderson: Prendes los marcadores, 
la rueda empieza a girar.
											Dan Ellsey: Siempre he amado la música
											Michael Tilson Thomas: es una melodía
un ritmo, un humor, o una actitud
											Daniel Wolpert: Sintiendo todo
lo que pasa dentro de mi cuerpo.
											Adam Ockelford: En tu cerebro está
esta asombrosa computadora musical.
											MTT: Usar computadoras y sintetizadores para crear
sí funciona. Es un lenguaje que sigue evolucionando.
											Y el siglo XXI.
											KR: Prende la radio. 
Ve a la discoteca
											Tú sabrás lo que esta persona
está haciendo: moviéndose con la música.
											Mark Ronson: Esta es mi parte favorita.
											MA: Necesitas topes de puerta. 
Eso es importante.
											TM: Todos amamos mucho la música.
											MMT: Himnos, ska, baladas y marchas.
											Kirby Ferguson y JT: La mezcla: música
nueva creada a partir de música vieja.
											Ryan Holladay: Mezcla sutilmente
											Kathryn Schulz: Y así es como va.
											MTT: ¿Qué pasa cuando la música para?
											KS: ¡Yei!
											(Aplausos)
											MR: Obviamente, he visto 
muchas charlas de TED.
											Cuando me pidieron 
hablar en TED
											no estaba muy seguro 
sobre qué ángulo tomar,
											entonces inmediatamente empecé 
a ver muchas charlas de TED
											lo cual es absolutamente
											lo peor que puedas hacer
											porque empiezas a entrar 
en pánico, pensando
											Aún no logro una exitosa 
expedición al polo norte
											ni he creado electricidad
											para mi pueblo 
con mi puro ingenio.
											Es más, he desperdiciado 
casi toda mi vida
											siendo DJ en clubes nocturnos
											y produciendo discos pop.
									","
											J'imagine que vous avez déjà tous regardé
											une conférence TED en ligne 
au moins une fois, n'est-ce pas ?
											Je vais vous en jouer le jingle.
											(Musique)
											Je vais le freiner :
											le son est plus cool quand il est ralenti.
											(Musique)
											Ken Robinson : Bonjour,
comment allez-vous ?
											Mark Applebaum : Je vais —
Kate Stone : — mixer la musique.
											MA : de manière à raconter une histoire,
											Tod Machover : 
quelque chose de tout à fait inédit.
											KS : J'ai un fader.
											Julian Treasure :
Voici la table de mixage.
											KS : Deux tables de DJ.
											Chris Anderson : Tournez les boutons,

											la platine se met en marche.
(musique scratchée)
											Dan Ellsey : J'ai toujours 
adoré la musique.
											Michael Tilson Thomas : 
Est-ce une mélodie, un rythme,
											un ambiance ou une attitude ?
											Daniel Wolpert : 
Ressentir tout ce qui se passe en moi.
											Adam Ockelford : Votre cerveau
											est un super ordinateur musical.
											MTT : Utiliser des PC et des synthétiseurs
											pour créer des œuvres.
											C'est un langage en cours d'évolution.
											(scratch)
											Le 21e siècle.
											KR : Allumez la radio. Allez en boîte.
											Vous comprendrez ce que fait l'autre :
											bouger au rythme de la musique.
(bis)
											Mark Ronson : Voici ma partie préférée.
											MA : Vous devez avoir des butoirs.
											Butoirs. C'est important.
											TM : Nous aimons tous la musique.
											MTT : Hymnes, dance music, 
ballades et marches.
											Kirby Ferguson et JT : remix : 
nouvelle musique basée sur une ancienne.
											Ryan Holladay : Se mêlant parfaitement.
											Kathryn Schulz : C'est la réalité.
											MTT : Qu'arrive-t-il 
quand la musique s'arrête ? (ter)
											KS : yai !
											(Applaudissements)
									","
											Buradaki herkesin
											bir kez de olsa internetten
TED Talks izlediğini varsayıyorum.
											Şimdi size şunu çalacağım.
											Bu, TED Talks'tan bir müzik.
											(Müzik)
											Yavaşlatıyorum
											çünkü yavaşken daha havalı oluyor.
											(Müzik)
											Ken Robinson: Günaydın. Nasılsınız?
											Mark Applebaum: Şimdi —
Kate Stone: — buna biraz müzik katacağım.
											MA: Böylece bir hikaye anlatacak.
											Tod Machover: Daha önce 
kimsenin duymadığı bir şey.
											KS: Bir crossfader'ım var.
											Julian Treasure: Adı karıştırıcı.
											KS: İki dj ünitesi.
											Chris Anderson: Düğmeleri açarsın,
tabla dönmeye başlar.
											Dan Ellsey: Müziği hep sevdim.
											Michael Thomas: Bu bir melodi, ritim,
hal veya tavır mı?
											Daniel Wolpert: Vücudumda olan 
her şeyi hissetmek.
											Adam Ockelford: Bu harika müzikal 
bilgisayar zihninin içinde.
											MTT: Üretirken bilgisayar ve sentezleyici 
kullanmak. Bu hâlâ evrilen bir dil.
											21. yüzyıl.
											KR: Radyoyu aç. Diskoya git.
											Bu insanın ne yaptığını öğrenin:
müziğe geçiş yapıyor.
											Mark Ronson: En sevdiğim bölüm bu.
											MA: Kapı tamponun olmalı. Bu önemli.
											TM: Hepimiz müziği çok seviyoruz.
											MTT: İlahiler, dans parçaları,
türküler ve marşlar.
											Kirby Ferguson ve JT: Remix: 
Eski müzikten yaratılan yeni bir müzik.
											Ryan Holladay: Kusursuzca harmanla.
											Kathryn Schulz: İşte böyle.
											MTT: Müzik kesildiğinde ne olur?
											KS: Oley!
											(Alkışlar)
											MR: Gördüğünüz gibi, 
çokça TED Talks izliyorum.
											TED'de konuşmam istediğinde, başlangıçta
											bakış açımın ne olduğundan 
emin değildim,
											hemen tonlarca TED Talks videosu
izlemeye başladım
											ki bu kesinlikle
											yapabileceğiniz en kötü şey
											çünkü henüz Kuzey Kutbu'na doğru
başarılı bir yolculuk
											gerçekleştirmedim diye düşünerek
panik havasına giriyorsunuz.
											Köyüme yaratıcı bir yolla
											elektrik de sağlamadım.
											Aslında, yaşamımın çoğunu
											gece kulüplerinde dj'lik yapıp
											pop şarkılar üreterek boşa geçirdim.
									",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
","
","
","
",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
											But I still kept watching the videos,
											because I'm a masochist,
											and eventually, things like Michael Tilson Thomas
											and Tod Machover, and seeing
											their visceral passion talking about music,
											it definitely stirred something in me,
											and I'm a sucker for anyone talking devotedly
											about the power of music.
											And I started to write down on these little note cards
											every time I heard something
											that struck a chord in me, pardon the pun,
											or something that I thought I could use,
											and pretty soon, my studio looked like this,
											kind of like a John Nash, ""Beautiful Mind"" vibe.
									","
											Pero seguí viendo los videos,
											porque soy un masoquista
											y con el tiempo, cosas 
como Michael Tilson Thomas
											y Tod Machover, y ver
											su pasión visceral 
al hablar de música
											definitivamente me conmovió,
											y soy un tonto para 
cualquiera hablando devotamente
											sobre el poder de la música.
											Y empecé a escribir 
estas pequeñas notas
											cada vez que escuchaba algo
											tocaba una cuerda en mí, 
perdón por el juego de palabras,
											o algo que pensaba que podría usar,
											y muy pronto, 
mi estudio se veía así,
											con una vibra de John Nash, 
en ""Mente Brillante"",
									","
											MR : Je l'avoue, 
j'ai regardé beaucoup de TED Talks.
											Quand on m'a demandé
											de prendre la parole à TED,
											je n'avais pas beaucoup d'idées.
											Alors, j'ai immédiatement commencé
											à écouter des tonnes de TED Talks.
											Ce qui est certainement 
la pire chose à faire.
											Je suis passé en mode « panique ».
											Je n'ai jamais mené 
d'expédition au Pôle Nord,
											ni amené l'électricité à mon village
											grâce à ma seule ingéniosité.
											En fait, j'ai gâché la plupart de ma vie
											à faire le Dj dans des boites de nuit
											et à produire de la musique pop.
									","
											Yine de videoları izlemeye devam ettim
											çünkü bir mazoşistim,
											en sonunda, Michael Tilson Thomas 
ve Tod Machover gibi kişiler
											ve müzikten konuştukları sıradaki

											içsel tutkularını görmek
											kesinlikle içimde bir şey canlandırdı.
											Kendini adayarak müziğin gücüyle ilgili
											konuşan herkese bayılıyorum.
											Bam telimi titreten
veya kullanabileceğimi düşündüğüm
											bir şey duyduğumda
											bu ufak not kartlarına yazmaya başladım,
											sözcük oyunu için kusura bakmayın,
											kısa süre içinde stüdyom 
böyle gözükmeye başladı,
											Akıl Oyunları filmindeki 
John Nash havasında.
									",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
","
","
","
",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
											The other good thing about watching TED Talks,
											when you see a really good one,
											you kind of all of a sudden wish the speaker
											was your best friend, don't you? Like, just for a day.
											They seem like a nice person.
											You'd take a bike ride, maybe share an ice cream.
											You'd certainly learn a lot.
											And every now and then they'd chide you,
											when they got frustrated that you couldn't really
											keep up with half of the technical things
they're banging on about all the time.
											But then they'd remember that
you're but a mere human
											of ordinary, mortal intelligence
											that didn't finish university,
											and they'd kind of forgive you,
											and pet you like the dog.
											(Laughter)
									","
											La otra cosa buena de 
ver las charlas de TED,
											cuando ves una realmente buena,
											de repente desearías que el orador
											fuera tu mejor amigo, ¿no?, 
como por un día.
											Parecen buenas personas
											Andarías en bicicleta, 
tal vez compartirían un helado
											Ciertamente aprenderías mucho.
											Y de vez en cuando te reprenden,
											cuando se frustran 
porque realmente no puedes
											entender la mitad de los tecnicismos
de los cuales hablan todo el tiempo
											Pero entonces se acuerdan 
que eres tan solo un humano
											de inteligencia común y corriente
											que no terminó la universidad,
											y te perdonan,
											te acariciarían como al perro.
											(Risas)
									","
											Mais j'ai persévéré avec les vidéos,
											car je suis masochiste.
											Des gens comme Michael Tilson Thomas
											et Tod Machover, qui témoignent
											de leur passion viscérale pour la musique,
											m'ont ému.
											J'ai un faible pour tous ceux 
qui parlent avec dévotion
											du pouvoir de la musique.
											J'ai donc commencé à prendre 
des notes sur des post-it
											quand j'entendais quelque chose
											qui me faisait vibrer, 
si j'ose dire,
											où quelque chose 
que je pensais pouvoir utiliser.
											Très vite, mon studio a ressemblé à ça.
											Je me sentais dans la peau de John Nash,
											dans « Un homme d'exception ».
									","
											TED Talks izlemenin diğer iyi yönü şu ki,
											iyi bir konuşmaya rastladığında,
											birdenbire konuşmacının en yakın arkadaşın
											olmasını diliyorsun, öyle olmuyor mu?
Bir günlüğüne de olsa.
											İyi biri gibi gözüküyorlar.
											Bisiklet sürersin, 
belki dondurmanı paylaşırsın.
											Kesinlikle çok şey öğrenirsin.
											Bazen de sürekli konuştukları
											teknik şeylerin yarısına bile
											yetişemediğin için hüsrana uğradıklarında
seni azarlarlar.
											Sonra sadece sıradan, 
üniversite bitirmemiş
											ölümlü bir zekaya sahip
											biri olduğunuzu hatırlar
											ve sizi affedip
											size bir köpeği sever gibi davranırlar.
											(Gülüşmeler)
									",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
","
","
","
",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
											Man, yeah, back to the real world,
											probably Sir Ken Robinson and I
											are not going to end up being best of friends.
											He lives all the way in L.A.
and I imagine is quite busy,
											but through the tools available to me — technology
											and the innate way that I approach making music —
											I can sort of bully our existences
											into a shared event,
											which is sort of what you saw.
											I can hear something that I love in a piece of media
											and I can co-opt it
											and insert myself in that narrative,
											or alter it, even.
									","
											¡Sí!, regresando al mundo real,
											probablemente 
Sir Ken Robinson y yo
											no acabemos siendo 
grandes amigos.
											Él vive hasta Los Ángeles y 
me imagino que está muy ocupado,
											pero con las herramientas 
a mi disposición... tecnología
											y la forma innata en 
la que hago música,
											puedo forzar nuestra existencia
											en un evento compartido
											que es algo como lo que vieron
											Podría escuchar algo que 
amo en una pieza de media
											y podría apropiármelo
											e insertarme en esa narrativa
											o inclusive alterarla.
									","
											Un autre avantage à regarder TED,
											c'est que, après un très bon discours,
											on a cette envie subite que l'orateur
											soit notre meilleur ami.
											Juste pour un jour.
											Ils ont l'air de gens bien.
											On ferait un tour de vélo ensemble,
											ou on mangerait une glace.
											On apprendrait beaucoup de choses.
											Ils nous gronderaient parfois,
											frustrés par notre ignorance
											des nombreux termes techniques
											qu'ils nous balancent continuellement.
											Mais ils se souviendraient
											que nous ne sommes que des mortels,
											d'une intelligence banale,
											sans diplôme universitaire.
											Ils nous pardonneraient,
											et nous cajoleraient, comme un chien.
											(Rires)
											Revenons sur Terre...
									","
											Gerçek dünyada,
muhtemelen Bay Ken Robinson ve ben
											iki yakın arkadaş olamayacağız.
											O Los Angeles'ta yaşıyor
											ve sanırım oldukça meşgul 
ama sahip olduğum araçlar
											- teknoloji ve doğuştan gelen
											müziğe yaklaşım şeklim - sayesinde,
											sizin de gördüğünüz gibi, varoluşumuzu
											ortak bir olguya doğru
											dönüştürmeye zorlayabilirim.
											Radyonun bir yerinde
sevdiğim bir şey duyabilir,
											onu alıp
											o öyküye kendimi yerleştirebilir,
											hatta onu değiştirebilirim.
									",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
","
","
","
",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
"
											In a nutshell, that's what I was trying to do
											with these things, but more importantly,
											that's what the past 30 years of music has been.
											That's the major thread.
											See, 30 years ago, you had the first digital samplers,
											and they changed everything overnight.
											All of a sudden, artists could sample
											from anything and everything that came before them,
											from a snare drum from the Funky Meters,
											to a Ron Carter bassline,
											the theme to ""The Price Is Right.""
											Albums like De La Soul's ""3 Feet High and Rising""
											and the Beastie Boys' ""Paul's Boutique""
											looted from decades of recorded music
											to create these sonic, layered masterpieces
											that were basically the Sgt. Peppers of their day.
											And they weren't sampling these records
											because they were too lazy to write their own music.
											They weren't sampling these records to cash in on
											the familiarity of the original stuff.
											To be honest, it was all about sampling
											really obscure things,
											except for a few obvious exceptions
											like Vanilla Ice and ""doo doo doo da da doo doo""
											that we know about.
											But the thing is,
											they were sampling those records
											because they heard something in that music
											that spoke to them
											that they instantly wanted to inject themselves
											into the narrative of that music.
											They heard it, they wanted to be a part of it,
											and all of a sudden they found themselves
											in possession of the technology to do so,
											not much unlike the way the Delta blues
											struck a chord with the Stones
and the Beatles and Clapton,
											and they felt the need to co-opt that music
											for the tools of their day.
											You know, in music we take something that we love
											and we build on it.
									","
											En resumen, eso es lo que 
estaba intentando hacer
											con estas cosas, pero sobre todo,
											eso es lo que han sido 
los últimos 30 años de música.
											Y esa es la mejor secuencia.
											Miren, hace 30 años, tuvieron 
los primeros 'samplers' digitales
											y lo cambiaron todo 
de un día para otro.
											Y de repente, 
los artistas podían 'samplear'
											de la nada y de todo lo que 
pasara en frente de ellos,
											desde un tambor 
de los Funky Meters,
											hasta el bassline de Ron Carter,
											el tema de ""Atínale al precio"".
											Álbumes como ""3 Feet High 
and Rising"" de De La Soul
											y ""Paul's Boutique"" 
de los Beastie Boys.
											tomados de décadas 
de música grabada
											para crear obras maestras 
sónicas hechas de capas
											que fueron básicamente 
el Sgt. Peppers de sus días
											Y ellos no estuvieron 
sampleando estos discos
											porque fueran perezosos 
para escribir su propia música.
											Ellos no estaba sampleando 
discos para cobrar por
											la familiaridad del sonido original.
											Para ser honestos, 
era solo cuestión de samplear
											cosas realmente oscuras,
											excepto por las pocas 
excepciones obvias
											como Vanilla Ice y 
""du du du da da du du""
											del que sabemos.
											Lo importante es,
											ellos estaban sampleando esos discos
											porque escucharon algo en esa música
											que les hablaba
											y ellos querían 
instantáneamente insertarse
											en la narrativa de esa música.
											Ellos la escucharon, querían 
formar parte de ella,
											y de repente 
se encontraron ellos mismos
											en posesión de 
la tecnología para hacerlo,
											no muy diferente 
como el Delta blues
											dejó un acorde con 
los Stones, los Beatles y Clapton,
											y sintieron la necesidad 
de apropiarse de esa música
											por las herramientas de sus días.
											Saben, en la música 
tomamos algo que amamos
											y construimos a partir de ahí.
									","
											Sir Ken Robinson et moi
											ne serons jamais les meilleurs amis.
											Il habite loin d'ici à L.A.
											Il est probablement très occupé.
											Mais avec les outils à ma disposition,
											la technologie et mon sens
de la création musicale,
											je peux forcer 
nos existences à se télescoper
											dans un événement commun :
											ce que je viens de partager avec vous.
											Quand j'entends quelque chose
											qui me plaît dans une œuvre,
											je peux me l'approprier,
											et m'introduire dans ce récit,
											ou même le modifier.
											En bref, c'est ce que j’essaie de faire
									","
											Kısacası, bu şeylerle
											yapmaya çalıştığım da bu 
ama daha önemlisi,
											müziğin son 30 yılı da bu şekilde.
											Ana başlık bu.
											30 yıl önce 
ilk dijital örnekleyiciler çıktı
											ve bu bir gecede her şeyi değiştirdi.
											Birden sanatçılar trampetten,
											Funky Meters'tan,
Ron Carter'ın bas dizilimine,
											""The Price Is Right"" müziğine kadar
											rastladıkları her şeyi
											örnekleyebilir duruma geldi.
											De La Soul'dan ""3 Feet High and Rising""
											ve Beastie Boys'tan ""Paul's Boutique""
											gibi albümler, kendi zamanlarının
Sgt. Pepper'ları olan
											sessel, katmanlı başyapıtlar
oluşturmak için kayıtlı müziğin
											onlarca yılı arasından talan edildi.
											Bu parçaları örneklemiyorlardı
											çünkü kendi şarkılarını yazmak için 
fazla tembellerdi.
											Bu parçaları orijinalinin şöhretinden
											yararlanmak için örneklemiyorlardı.
											Doğrusu, asıl iş
											hepimizin bildiği Vanilla Ice
											ve ""doo doo doo da da doo doo""
											gibi birkaç istisna dışında pek bilinmeyen
											şeyleri örneklemekti.
											Durum şu ki,
											o parçaları örnekliyorlardı
											çünkü bu müzikte o anda kendilerine
											ve müziklerinin hikayesine
											katmak istedikleri, onlarla konuşan
											bir şey duyuyorlardı.
											Onu duyup onun bir parçası olmak
											istediler ve birden kendilerini
											bunu yapacak teknolojiye 
sahip olarak buldular.
											Delta blues'un the Stones, the Beatles
											ve Clapton'ı anımsatması gibi 
bir durumdu bu
											ve kendi zamanlarının
cihazları adına bu müziği
											alma gereksinimini hissettiler.
											Bildiğiniz gibi, 
müzikte sevdiğimiz bir şeyi alır
											ve ona eklemeler yaparız.
									",How sampling transformed music,Mark Ronson,16:50,"music,performance,live music,entertainment"
