en,tr,fr,title,speaker,duration,tags
"
","
","
",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
											Dre Urhahn: This theater 
is built on Copacabana,
											which is the most famous 
beach in the world,
											but 25 kilometers away from here
											in the North Zone of Rio
											lies a community called Vila Cruzeiro,
											and roughly 60,000 people live there.
											Now, the people here in Rio mostly know
											Vila Cruzeiro from the news,
											and unfortunately, news 
from Vila Cruzeiro often
											is not good news.
											But Vila Cruzeiro is also the place
											where our story begins.
									","
											Dre Urhahn: Bu tiyatro dünyanın
en ünlü plajı
											Copacabana'da yapıldı.
											Fakat buraya 25 kilometre uzaklıkta,
											Rio'nun kuzeyinde
											Vila Cruzeiro isimli bir bölge var.
											Burada yaklaşık 60.000 kişi yaşıyor.
											Rio'da yaşayan insanlar Vila Cruzeiro'yu
											genellikle haberlerden tanıyor ve
											maalesef Vila Cruzeiro'dan gelen haberler
											genellikle iyi haberler değil.
											Ancak Vila Cruzeiro aynı zamanda
											bizim hikayemizin başladığı yer.
											Jeroen Koolhaas: On yıl önce Rio'ya
									","
											Ce théâtre est construit sur Copacabana,
											la plage la plus célèbre au monde.
											Mais à 25 kilomètres d'ici
											dans les Quartiers Nord de Rio,
											il y a une communauté appelée 
Vila Cruzeiro
											où vivent environ 60 000 habitants.
											En fait, les gens à Rio entendent parler
											de Villa Cruzeiro surtout 
dans les infos
											et malheureusement, 
les infos sur Vila Cruzeiro
											ne sont pas souvent bonnes.
											Mais Vila Cruzeiro est aussi l'endroit
											où notre histoire a commencé .
									",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
","
","
",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
											Jeroen Koolhaas: Ten years 
ago, we first came to Rio
											to shoot a documentary 
about life in the favelas.
											Now, we learned that favelas 
are informal communities.
											They emerged over the years
											when immigrants from the countryside
											came to the cities looking for work,
											like cities within the cities,
											known for problems like crime, poverty,
											and the violent drug war between
											police and the drug gangs.
											So what struck us was that
											these were communities that the people
											who lived there had built 
with their own hands,
											without a master plan
											and like a giant work in progress.
											Where we're from, in Holland,
											everything is planned.
											We even have rules for 
how to follow the rules.
											(Laughter)
									","
											gecekondu hayatı ile ilgili bir 
belgesel çekmek için geldik.
											Varoşların gayrıresmi topluluklar
olduğunu duymuştuk.
											Yıllar içinde köylerden kentlere
											iş için göç eden insanlar
											ile oluşmuş.
											Şehir içinde şehirler gibi...
											Cinayet, yoksulluk,
											polis ve uyuşturucu kartelleri
											arasındaki çatışmalarla ünlü.
											Bu topluluklarda yaşayan insanların
											evlerini, kendi elleriyle,
											bir planları olmadan
											yaptıklarını gördük.
											Hala devam eden dev bir proje gibi...
											Bizim geldiğimiz yerde, Hollanda'da,
											herşey planlıdır.
											Kurallara nasıl uyacağımıza dair
bile kurallarımız vardır.
											(Gülüşmeler)
									","
											Jeroen Koolhaas : Il y a 10 ans, 
on est venus à Rio,
											pour tourner un documentaire 
sur la vie dans les favelas.
											On a appris que les favelas 
sont des communautés informelles
											qui se sont développées
au fil des ans
											quand des gens de la campagne
ont migré vers la ville
											à la recherche d'un travail,
											et elles sont devenues 
des villes dans les villes,
											connues pour leur problèmes
de criminalité, de pauvreté
											et pour la violence de 
la guerre contre la drogue
											que la police livre contre 
les gangs de la drogue.
											Ce qui nous a marqués, c'est que
											ce sont des communautés que
leurs habitants
											ont construites de leur propres mains,
											sans plan d'ensemble
											et qu'elles sont en permanence 
en cours de construction
											En Hollande, d'où on vient,
											tout est planifié.
											On a même des règles 
sur la façon de suivre les règles !
											(Rires)
									",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
","
","
",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
											DU: So the last day of 
filming, we ended up
											in Vila Cruzeiro, and 
we were sitting down
											and we had a drink,
											and we were overlooking this hill
											with all these houses,
											and most of these houses looked unfinished,
											and they had walls of bare brick,
											but we saw some of these houses
											which were plastered and painted,
											and suddenly we had this idea:
											what would it look like if all these houses
											would be plastered and painted?
											And then we imagined one big design,
											one big work of art.
											Who would expect something like that
											in a place like this?
											So we thought, would that even be possible?
											So first we started to count the houses,
											but we soon lost count.
											But somehow the idea stuck.
									","
											DU: Çekimlerin son günü
											Vila Cruzeiro'da oturuyorduk,
											içki içiyorduk,
											bir tepeye bakıyorduk,
											tepe evlerle doluydu
											çoğu ev bitmemiş görünüyordu.
											Tuğla duvarları vardı
											ama bazıları
											sıvalı ve boyalıydı
											ve birden aklımıza bir fikir geldi,
											bütün evler sıvalı ve boyalı olsa
											nasıl olurdu?
											Büyük bir tasarım hayal ettik,
											bir sanat eseri...
											Böyle bir yerde bunun gibi bir şey
											kim beklerdi?
											Bu mümkün olabilir mi diye düşündük.
											Önce evleri saymaya başladık,
											kısa sürede hesabı karıştırdık.
											Yine de bu fikre takılmıştık.
									","
											DU: Donc le dernier jour du tournage,
											on s'est retrouvés, 
assis à Vila Cruzeiro,
											un verre à la main,
											et on surplombait cette colline 

											couverte de toutes ces maisons,
											et la plupart de ces maisons 
avaient l'air inachevées,
											avec des murs de briques nues.
											Mais certaines de ces maisons
											étaient enduites et peintes.
											Et tout à coup, on s'est demandé
											à quoi ça ressemblerait si
toutes ces maisons
											étaient enduites et peintes ?
											Et ensuite, on a imaginé 
un grand projet,
											une grande oeuvre d'art.
											Qui pourrait s'attendre à ça
											dans un endroit comme celui-ci ?
											Et on s'est dit, est-ce que 
ce serait seulement possible ?
											On a donc commencé 
à compter les maisons,
											mais on a vite perdu le fil.
											Mais cette idée est restée.
									",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
","
","
",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
											JK: We had a friend.
											He ran an NGO in Vila Cruzeiro.
											His name was Nanko,
											and he also liked the idea.
											He said, ""You know, everybody here
											would pretty much love 
to have their houses
											plastered and painted.
											It's when a house is finished.""
											So he introduced us to the right people,
											and Vitor and Maurinho became our crew.
											We picked three houses in
the center of the community
											and we start here. We made a few designs,
											and everybody liked this design
											of a boy flying a kite the best.
											So we started painting, 
and the first thing we did
											was to paint everything blue,
											and we thought that looked 
already pretty good.
											But they hated it. The people
who lived there really hated it.
											They said, ""What did you do?
											You painted our house in 
exactly the same color
											as the police station.""
											(Laughter)
											In a favela, that is not a good thing.
											Also the same color as the prison cell.
											So we quickly went ahead 
and we painted the boy,
											and then we thought we were finished,
											we were really happy, but still,
											it wasn't good because the little
kids started coming up to us,
											and they said, ""You know, 
there's a boy flying the kite,
											but where is his kite?""
											We said, ""Uh, it's art.
											You know, you have to imagine the kite.""
											(Laughter)
											And they said, ""No, no, no, 
we want to see the kite.""
											So we quickly installed a kite
											way up high on the hill,
											so that you could see 
the boy flying the kite
											and you could actually see a kite.
											So the local news started writing about it,
											which was great,
											and then even The Guardian wrote about it:
											""Notorious slum becomes open-air gallery.""
									","
											JK: Bir arkadaşımız vardı,
											Vila Cruzeiro'da bir STK'nın başındaydı.
											İsmi Nanko'ydu,
											o da bu fikri sevdi.
											""Biliyor musunuz buradaki herkesin
											evlerinin sıvalı ve boyalı olması
											hoşuna gider.
											Bu bir ev bittiğinde olur."" dedi.
											Bizi doğru insanlarla tanıştırdı.
											Böylelikle Vitor ve Maurinho ekibimiz oldu
											Merkezde üç ev seçtik ve
											buradan başladık.
Birkaç tasarım yaptık,
											herkes bu tasarımı sevdi,
											uçurtma uçuran bir çocuk.
											Boyamaya başladık, ilk yaptığımız şey
											her yeri maviye boyamak oldu,
											bu hali bile bize güzel gözüktü
											fakat orada yaşayan insanlar
nefret ettiler.
											""Ne yaptınız?"" dediler.
											Evimizi polis karakolu ile
											aynı renge boyadınız.""
											(Gülüşmeler)
											Bir gecekondu mahallesinde
bu iyi bir şey değil.
											Bir hücre ile de aynı renk.
											Biz de hemen devam edip çocuğu da çizdik,
											bitti diye düşünmüştük
											gerçekten mutluyduk
											fakat küçük çocuklar bize gelmeye başladı
											""Uçurtma uçuran bir çocuk var ama
											uçurtma nerede?"" dediler.
											""Bu sanat"" dedik.
											""Uçurtmayı hayal etmeniz gerekiyor.""
											(Gülüşmeler)
											""Hayır hayır, uçurtmayı görmek
istiyoruz."" dediler.
											Biz de hızlıca uçurtmayı ekledik,
											tepenin en üstüne,
											böylece çocuğun uçurtma
uçurduğu görünüyordu
											ve uçurtmayı da görüyordunuz.
											Yerel basın bunu yazmaya başladı,
											harikaydı,
											The Guardian bile bunu yazdı:
											""Kötü şöhretli gecekondu mahallesi
açık hava galerisi oldu.""
									","
											JK : Nous avions un ami
											qui gérait une ONG à Vila Cruzeiro
											et qui s'appelle Nanko
											et il a bien aimé notre idée.
											Il nous a dit : « Vous savez, 
tout le monde ici
											aimerait bien que sa maison
											soit enduite et peinte.
											Parce que ça voudrait dire que 
leur maison est terminée. »
											Alors, il nous a présenté à 
deux personnes essentielles,
											Vitor et Maurinho, 
qui sont devenus notre équipe.
											On a choisi trois maisons 
au centre du quartier,
											et c'est là qu'on a commencé. 
On a fait quelques croquis
											et celui que tout le monde a préféré
											était celui d'un garçon 
avec un cerf-volant.
											Alors on a commencé à peindre,
											et par peindre tout en bleu.
											Et on s'est dit que c'était déjà 
beaucoup mieux.
											Mais ils ont détesté ! Les gens 
du quartier ont vraiment détesté.
											Ils nous ont dit : « Mais 
qu'est-ce que vous avez fait ?
											Vous avez peint notre maison
exactement de la même couleur
											que le commissariat de police ! »
											(Rires)
											Dans une favela, ce n'est pas 
une bonne chose.
											C'était aussi la même couleur 
que la cellule de prison.
											On s'est donc dépêché 
de peindre le garçon,
											et on pensait qu'on avait fini.
											On était vraiment contents, mais bon,
											c'était pas bien parce que les gamins
sont venus nous voir et ont dit :
											« vous savez, il y a un garçon
qui fait voler le cerf-volant,
											mais où est le cerf-volant ? »
											On a répondu, 
« Ben, c'est de l'art,
											il faut imaginer le cerf-volant ».
											(Rires)
											Mais ils ont dit : « Pas question, 
on veut voir le cerf-volant. »
											On a donc vite installé un cerf-volant,
											très haut sur la colline,
											pour qu'on puisse voir le garçon
faire voler le cerf-volant
											et on voyait vraiment un cerf-volant.
											Les journaux locaux ont commencé 
à écrire des articles sur le projet,
											ce qui était super,
											et même le Guardian 
a publié un article :
											« Le fameux bidonville devient 
une galerie d'art en plein air. »
									",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
","
","
",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
"
											JK: So, encouraged by this success,
											we went back to Rio for a second project,
											and we stumbled upon this street.
											It was covered in concrete 
to prevent mudslides,
											and somehow we saw a sort of river in it,
											and we imagined this river
to be a river in Japanese style
											with koi carp swimming upstream.
											So we decided to paint that river,
											and we invited Rob Admiraal,
											who is a tattoo artist,
											and he specialized in the Japanese style.
											So little did we know that we would spend
											almost an entire year painting that river,
											together with Geovani
and Robinho and Vitor,
											who lived nearby.
											And we even moved into the neighborhood
											when one of the guys that 
lived on the street, Elias,
											told us that we could come 
and live in his house,
											together with his family,
											which was fantastic.
											Unfortunately, during that time,
											another war broke out between the police
											and the drug gangs.
											(Video) (Gunfire)
											We learned that during those times,
											people in communities 
really stick together
											during these times of hardship,
											but we also learned a 
very important element,
											the importance of barbecues. 
(Laughter)
											Because, when you throw a barbecue,
											it turns you from a guest into a host,
											so we decided to throw one
											almost every other week,
											and we got to know everybody 
in the neighborhood.
									","
											JK: Bu başarının getirdiği cesaretle
											Rio'da ikinci projemize başladık
											ve bu sokağa rastladık.
											Çamuru önlemek için beton ile kaplanmıştı,
											bunun içinde bir tür nehir gördük,
											Bu nehrin Japon tarzı olduğunu hayal ettik
											yukarı doğru bir Koi sazanı yüzecekti
											Nehri yapmaya karar verdik
											Rob Admiraal'i davet ettik.
											Kendisi Japon tarzında uzmanlaşmış
											bir dövme sanatçısıydı.
											Neredeyse bütün yılı bu nehri
											boyararak geçireceğimizi bilmiyorduk,
											yakınlarda oturan Geovani, Robinho
											ve Vitor ile birlikte...
											Aynı sokakta yaşayanlardan biri,
											Elias bizi ailesiyle birlikte
											evinde yaşamaya davet edince
											bu mahalleye taşındık.
											Bu mükemmeldi.
											Maalesef bu süreçte
											polis ile uyuşturucu kartelleri arasında
											bir savaş daha çıktı.
											(Silah sesleri)
											Bu zamanlarda bu topluluktaki
											insanların birbirine gerçekten
											destek olduklarını öğrendik.
											Öğrendiğimiz bir önemli unsur daha vardı,
											barbekünün önemi.
(Gülüşmeler)
											Bir barbekü partisi düzenlediğinizde
											bir misafirden ev sahibine dönüşüyordunuz
											Biz de hemen hemen
											her hafta yaptık.
											Neredeyse mahalledeki herkesle tanıştık.
									","
											JK : Encouragés par 
le succès de ce projet,
											on est retournés à Rio 
pour un deuxième projet,
											et on est tombé sur cette rue,
											bétonnée pour éviter 
les glissements de terrain,
											et nous, on y a vu comme une rivière,
											et on l'a imaginée semblable 
à une rivière de style japonais
											avec des carpes Koï 
qui remonteraient le courant.
											On a donc décidé 
de peindre cette rivière,
											et on a invité Rob Admiraal,
											un artiste tatoueur,
											spécialisé dans le style japonais.
											On n'avait pas imaginé 
que ça nous prendrait
											presque une année entière
pour peindre cette rivière,
											avec Geovani, Robinho et Vitor
											qui habitaient à côté.
											On s'est même installés dans le quartier
											quand l'un des types qui habitait 
dans cette rue, Elias,
											nous a invités à venir vivre chez lui,
											avec sa famille.
											C'était fantastique !
											Malheureusement, à cette époque,
											une nouvelle guerre a commencé
											entre la police et les gangs de la drogue
											(Vidéo) 
(Coups de feu)
											On a appris que, dans ces moments là,
											les gens dans ces communautés 
se serrent les coudes
											pendant ces moments
extrêmement difficiles,
											mais on a aussi appris 
quelque chose de très important :
											l'importance des barbecues !
(Rires)
											Parce que, quand on organise 
un barbecue,
											on n'est plus un invité, 
on devient un hôte.
											On a donc décidé d'organiser 
un barbecue
											preque toutes les deux semaines,
											ce qui nous a permis de rencontrer 
tous les gens du quartier.
									",How painting can transform communities,Haas&Hahn,11:23,"art,cities,community"
