en,pt,fr,title,speaker,duration,tags
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Why do we cheat?
											And why do happy people cheat?
											And when we say ""infidelity,""
what exactly do we mean?
											Is it a hookup, a love story,
paid sex, a chat room,
											a massage with a happy ending?
											Why do we think that men cheat
out of boredom and fear of intimacy,
											but women cheat out of loneliness
and hunger for intimacy?
											And is an affair always
the end of a relationship?
									","
											Porque traímos?
											E porque é que pessoas felizes traem?
											Quando dizemos ""infidelidade,"" 
o que queremos realmente dizer?
											É uma relação sexual, uma história de amor,
sexo pago, uma conversa online,
											uma massagem com final feliz?
											Porque é que achamos que os homens traem
por aborrecimento e medo de intimidade,
											mas as mulheres traem devido à solidão
e desejo de intimidade?
											Será uma traição sempre
o fim de uma relação?
									","
											Pourquoi trompons-nous ?
											Et pourquoi les gens heureux
trompent-ils ?
											Et quand on dit « infidélité »,
que veut-on dire exactement ?
											Est-ce un coup d'un soir, une histoire
d'amour, du sexe payé, une chat room,
											un massage qui finit bien ?
											Pourquoi pense-t-on que les hommes
trompent par ennui ou peur de l'intimité,
											mais les femmes trompent 
par solitude ou faim d'intimité ?
											Est-ce qu'une aventure marque toujours
la fin d'une relation ?
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											For the past 10 years,
I have traveled the globe
											and worked extensively
with hundreds of couples
											who have been shattered by infidelity.
											There is one simple act of transgression
											that can rob a couple
of their relationship,
											their happiness and their
very identity: an affair.
											And yet, this extremely common
act is so poorly understood.
											So this talk is for anyone
who has ever loved.
									","
											Nos últimos 10 anos,
viajei pelo mundo todo,
											e trabalhei extensivamente
com centenas de casais
											destruídos pela infidelidade.
											Há um simples acto de transgressão
											que consegue destruir a relação,
											a felicidade e a até mesmo a identidade
de um casal: um caso extraconjugal.
											E no entanto, este acto tão comum
é muito mal compreendido.
											Portanto, esta palestra é para 
qualquer pessoa que já tenha amado.
									","
											Durant les 10 dernières année,
j'ai voyagé à travers le monde
											et fait un travail considérable
avec des centaines de couples
											qui ont été bouleversés
par de l'infidélité.
											Il y a un acte de transgression simple
											qui peut voler sa relation à un couple,
											ainsi que son bonheur
et son identité : une aventure.
											Pourtant, cet acte extrêmement courant
est très peu compris.
											Donc cette conférence est pour
quiconque a déjà aimé.
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Adultery has existed
since marriage was invented,
											and so, too, the taboo against it.
											In fact, infidelity has a tenacity
that marriage can only envy,
											so much so, that this is
the only commandment
											that is repeated twice in the Bible:
											once for doing it, and once
just for thinking about it.
											(Laughter)
											So how do we reconcile
what is universally forbidden,
											yet universally practiced?
									","
											O adultério existe desde que
o casamento foi inventado,
											bem como o tabu contra o mesmo.
											Aliás, a infidelidade tem uma tenacidade
que o casamento só pode invejar,
											a tal ponto, que é o único mandamento
											que é repetido na Bíblia duas vezes:
											uma vez pelo acto, e outra 
apenas por pensar nele.
											(Risos)
											Portanto, como é que reconciliamos
o que é universalmente proibido,
											e, no entanto, universalmente praticado?
									","
											L'adultère existe
depuis que le mariage a été inventé,
											et il en est de même
pour le tabou qui l'entoure.
											En fait, l'infidélité a une ténacité
que le mariage ne peut qu'envier,
											à tel point que c'est le seul commandement
											qui est répété deux fois dans la Bible :
											une fois pour l'avoir fait
et une fois pour y avoir simplement pensé.
											(Rires)
											Comment réconcilier ce qui est
universellement interdit,
											et pourtant universellement fait ?
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Now, throughout history, men
practically had a license to cheat
											with little consequence,
											and supported by a host
of biological and evolutionary theories
											that justified their need to roam,
											so the double standard
is as old as adultery itself.
											But who knows what's really going on
under the sheets there, right?
											Because when it comes to sex,
											the pressure for men
is to boast and to exaggerate,
											but the pressure for women
is to hide, minimize and deny,
											which isn't surprising when you consider
that there are still nine countries
											where women can be killed for straying.
									","
											Ao longo da História, os homens tiveram
praticamente uma licença para trair
											sem grandes consequências,
											suportada por inúmeras teorias
biológicas e evolucionistas
											que justificavam a sua necessidade
de explorar,
											portanto, a duplicidade de critérios
é tão velha quanto o adultério em si.
											Mas quem é que sabe o que realmente
se passa debaixo dos lençóis?
											Porque é que, no que diz respeito a sexo,
											nos homens há uma pressão
para se gabarem e exagerarem,
											mas as mulheres são pressionadas
a esconder, minimizar e negar,
											o que não é surpreendente, 
tendo em conta que ainda há nove países
											onde as mulheres
podem ser mortas por adultério.
									","
											A travers l'histoire, les hommes
avaient quasiment le droit de tromper
											avec peu de conséquences,
											et c'était soutenu par les théories
biologiques et évolutionnaires
											qui justifiaient leur besoin d'errer,
											donc le double standard
est aussi vieux que l'adultère lui-même.
											Mais qui sait ce qu'il se passe ici
vraiment sous les draps ?
											Parce que quand il s'agit de sexe,
											la pression sur les hommes
est de se vanter et d'exagérer,
											mais la pression sur les femmes
est de cacher, minimiser et nier,
											ce qui n'est pas surprenant quand
on considère qu'il y a encore 9 pays
											où les femmes peuvent être tuées
pour avoir vagabondé.
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Now, monogamy used to be
one person for life.
											Today, monogamy is one person at a time.
											(Laughter)
											(Applause)
									","
											A monogamia costumava ser
estar com uma só pessoa toda a vida.
											Hoje, monogamia é estar com
uma pessoa de cada vez.
											(Risos)
											(Aplausos)
									","
											La monogamie, c'était 
une personne pour la vie.
											Aujourd'hui, la monogamie
c'est une personne à la fois.
											(Rires)
											(Applaudissements)
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											I mean, many of you probably have said,
											""I am monogamous in all my relationships.""
											(Laughter)
									","
											Muitos aqui já devem ter dito:
											""Sou monógamo
em todas as minhas relações.""
											(Risos)
									","
											Beaucoup d'entre vous
ont probablement dit :
											« Je suis monogame
dans toutes mes relations ».
											(Rires)
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											We used to marry,
											and had sex for the first time.
											But now we marry,
											and we stop having sex with others.
											The fact is that monogamy
had nothing to do with love.
											Men relied on women's fidelity
											in order to know whose children these are,
											and who gets the cows when I die.
									","
											Nós costumávamos casar,
											e fazer sexo pela primeira vez.
											Mas agora, casamo-nos
											e deixamos de ter sexo com outras pessoas.
											O facto é que a monogamia
não tinha nada a ver com amor.
											Os homens dependiam
da fidelidade das mulheres
											para saber de quem eram os filhos,
											e quem herdaria as vacas,
quando morressem.
									","
											Avant, on se mariait
											et on avait une relation sexuelle
pour la première fois.
											Maintenant, on se marie,
											et on arrête d'avoir
des relations sexuelles avec les autres.
											Le fait est que la monogamie
n'avait rien à voir avec l'amour.
											Les hommes comptaient
sur la fidélité des femmes
											pour savoir de qui étaient les enfants,
											et qui aura la vache lorsque je mourrai.
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Now, everyone wants to know
											what percentage of people cheat.
											I've been asked that question
since I arrived at this conference.
											(Laughter)
											It applies to you.
											But the definition of infidelity
keeps on expanding:
											sexting, watching porn, staying
secretly active on dating apps.
											So because there is no
universally agreed-upon definition
											of what even constitutes an infidelity,
											estimates vary widely,
from 26 percent to 75 percent.
											But on top of it, we are
walking contradictions.
											So 95 percent of us will say
that it is terribly wrong
											for our partner to lie
about having an affair,
											but just about the same
amount of us will say
											that that's exactly what we
would do if we were having one.
											(Laughter)
									","
											Agora, todos querem saber
											qual é a percentagem de traição.
											Têm-me perguntado isto
desde que cheguei a esta conferência.
											(Risos)
											Isto aplica-se a vocês.
											Mas a definição de infidelidade
continua a expandir-se:
											sexo por SMS, ver pornografia,
ser activo em aplicações de encontros.
											Portanto, por não haver uma
definição universal consensual
											do que constitui uma infidelidade,
											a estimativa varia amplamente,
de 26% a 75%.
											Mas para além disso, 
somos contradições ambulantes.
											Por isso, 95% de nós vão dizer
que é horrível
											que o nosso parceiro minta
em relação a ter um caso,
											mas quase a mesma quantidade dirá
											que isso seria exactamente o que fariam
se tivessem um.
											(Risos)
									","
											Maintenant, tout le monde veut savoir
											quel pourcentage de personnes trompent.
											On m'a posé cette question
depuis mon arrivée à cette conférence.
											(Rires)
											Cela s'applique à vous.
											Mais la définition de l'infidélité
continue de s'étendre :
											messages coquins, regarder du porno,
											rester secrètement actif
sur des applications de rencontre.
											Puisqu'il n'y a pas de définition
acceptée universellement
											de ce qui constitue une infidélité,
											les estimations varient largement
entre 26% et 75%.
											Mais, au-delà de ça, nous sommes
des contradictions ambulantes.
											95% d'entre nous disent
que c'est terriblement mal
											que notre partenaire mente
au sujet d'une aventure,
											mais environ 
autant d'entre nous diront
											que c'est exactement ce que nous ferions
si nous en avions une.
											(Rires)
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
											Now, I like this definition
of an affair —
											it brings together the three key elements:
											a secretive relationship,
which is the core structure of an affair;
											an emotional connection
to one degree or another;
											and a sexual alchemy.
											And alchemy is the key word here,
											because the erotic frisson is such that
the kiss that you only imagine giving,
											can be as powerful and as enchanting
											as hours of actual lovemaking.
											As Marcel Proust said,
											it's our imagination that is responsible
for love, not the other person.
									","
											Bem, eu gosto desta definição
de caso extraconjugal,
											ela junta os três elementos-chave:
											uma relação secreta,
que é o núcleo estrutural de um caso;
											uma ligação emocional
em maior ou menor grau;
											e uma alquimia sexual.
											E alquimia, aqui, é a palavra-chave,
											porque o frisson erótico é tal que
o beijo que apenas imaginam dar,
											pode ser tão poderoso e encantador
											quanto horas de relações sexuais.
											Como Marcel Proust disse,
											é a nossa imaginação que é responsável
pelo amor, não a outra pessoa.
									","
											J'aime cette définition
de ce qu'est une liaison —
											elle réunit trois éléments-clés :
											une relation secrète, qui est
la structure fondamentale d'une liaison ;
											une connexion émotionnelle,
à un degré ou à un autre ;
											et une alchimie sexuelle.
											Alchimie est ici le mot-clé
											car le frisson érotique est tel
que le baiser qu'on imagine donner,
											peut être aussi puissant et enchanteur
											que des heures à faire l'amour.
											Comme l'a dit Marcel Proust :
											c'est notre imagination
qui est responsable de l'amour,
											pas l'autre personne.
									",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
"
","
","
",Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:31,"culture,love,relationships,sex"
