en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
											At 7:45 a.m., I open the doors to a building
											dedicated to building, yet only breaks me down.
											I march down hallways cleaned up after me every day
											by regular janitors,
											but I never have the decency to honor their names.
											Lockers left open like teenage boys' mouths
											when teenage girls wear clothes that covers
											their insecurities but exposes everything else.
											Masculinity mimicked by men who grew up with no fathers,
											camouflage worn by bullies who are dangerously armed
											but need hugs.
											Teachers paid less than what it costs them to be here.
											Oceans of adolescents come here to receive lessons
											but never learn to swim,
											part like the Red Sea when the bell rings.
									","
											A las 7:45 a.m., abro 
las puertas a un edificio
											dedicado a construir, 
pero solo me derriba.
											Camino por pasillos que limpian
para mí todos los días
											los conserjes habituales,
											pero nunca he tenido la decencia 
de honrar sus nombres.
											Casilleros abiertos como 
bocas de niños adolescentes
											cuando las niñas adolescentes 
usan ropas que cubren
											sus inseguridades pero 
exponen todo lo demás.
											Masculinidad imitada por hombres 
que crecieron sin padres,
											camuflaje usado por los abusivos
que están peligrosamente armados
											pero que necesitan abrazos.
											Maestros pagados con menos de lo
que les cuesta estar aquí
											Océanos de adolescentes 
vienen aquí para recibir lecciones
											pero nunca aprenden a nadar,
											parten como el Mar Rojo 
cuando suena la campana.
									","
											Às 7:45 da manhã, abro as portas de um edifício
											dedicado à construção, mas só me deita abaixo.
											Eu marcho por corredores, 
limpos todos os dias depois de eu passar,
											por zeladores habituais,
											mas nunca tenho a decência 
de honrar os seus nomes.
											Cacifos deixados abertos 
como as bocas de rapazes adolescentes
											quando as raparigas adolescentes 
usam roupas que cobrem
											as suas inseguranças, mas expõem tudo o resto.
											Masculinidade imitada por homens 
que cresceram sem pai,
											camuflagem usada por bullies
que estão perigosamente armados,
											mas que precisam de abraços.
											Professores pagos com menos 
do que o que lhes custa estar aqui.
											Mares de adolescentes vêm aqui 
para ter aulas,
											mas nunca aprendem a nadar,
											parte são como o Mar Vermelho 
quando a campainha toca.
									","
											A 7:45 du matin, 
je pousse les portes d'un édifice
											dédié à l'édification, 
et qui pourtant ne fait que me détruire.
											Je marche le long de couloirs nettoyés 
chaque jour derrière moi
											par des concierges ordinaires,
											mais je n'ai jamais eu la décence
de les appeler par leurs noms.
											Des casiers laissés grand ouverts 
tels la bouche des adolescents
											quand les jeunes filles 
portent des vêtements dissimulant
											leurs complexes, 
mais exposant tout le reste.
											Une virilité mimée par des hommes 
qui ont grandit sans père,
											un camouflage que portent les durs, 
dangereusement armés,
											mais en manque d'affection.
											Des enseignants dont le salaire 
ne compense pas ce que leur coûte leur présence
											Des flots d'adolescents 
qui viennent suivre des cours
											mais qui n’apprennent jamais à nager,
											et se séparent comme la Mer Rouge 
dès que la sonnerie retentit.
									","
											Um 7:45 morgens öffne ich 
die Türen des Gebäudes,
											das aufbauen soll 
und mich doch zerstört.
											Ich gehe durch die Gänge, 
die der Hausmeister
											hinter mir herputzt,
											aber sein Name schert mich einen Dreck.
											Schließfächer, so weit geöffnet,
wie der Mund der Jungs,
											wenn Mädels mit ihrer 
Kleidung alles zeigen,
											nur um ihre Unsicherheit 
zu verbergen.
											Männlichkeit zeigen die Jungs, 
die ohne Väter aufgewachsen sind.
											Die Schläger tragen Tarnmuster 
und Waffen, aber sie brauchen
											ne' Umarmung.
											Lehrer bekommen weniger bezahlt,
als was es sie kostet, hier zu sein.
											Ein Strom von Jugend kommt,
um hier zu lernen,
											doch keiner lernt zu schwimmen.
											Mehr wie das Rote Meer,
wenn die Glocke läutet.
									","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
","
","
","
","
","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
											This is a training ground.
											My high school is Chicago,
											diverse and segregated on purpose.
											Social lines are barbed wire.
											Labels like ""Regulars"" and ""Honors"" resonate.
											I am an Honors but go home with Regular students
											who are soldiers in territory that owns them.
											This is a training ground to sort out the Regulars
											from the Honors, a reoccurring cycle
											built to recycle the trash of this system.
									","
											Esto es un campo de entrenamiento.
											Mi preparatoria es Chicago,
											diversa y segregada a propósito.
											Las líneas sociales 
son alambre de púas.
											Etiquetas como ""Regulares"" 
y ""con Honores"" resuenan.
											Soy un estudiante ""con Honores"" 
pero regreso a casa con estudiantes ""Regulares""
											que son soldados 
en territorios que los poseen.
											Se trata de un campo de entrenamiento 
para separar los ""Regulares""
											de los ""con Honores"", un ciclo recurrente
											construido para reciclar 
la basura de este sistema.
									","
											Este é um campo de treino.
											A minha escola secundária é Chicago,
											diversa e segregada de propósito.
											Linhas sociais são arame farpado.
											Rótulos como ""Médios"" e ""Menções Honrosas"" ressoam.
											Eu sou um Menção Honrosa,
mas vou pra casa com alunos médios
											que são soldados em território que os possui.
											Este é um campo de treino
para separar os Médios
											dos Menções Honrosas,
um ciclo recorrente
											criado para reciclar o lixo deste sistema.
									","
											C'est un terrain d'entraînement.
											Mon lycée est Chicago,
											plein de diversité et 
ségrégué intentionnellement.
											Les frontières sociales sont barbelées.
											Des étiquettes telles 
que « Passable » et « Avec Mention » résonnent.
											J'ai eu une Mention mais je rentre chez moi 
avec des étudiants Passables
											qui sont les soldats 
d'un territoire qui les possède.
											C'est un terrain d'entraînement 
pour distinguer les
											Avec Mentions des Passables, un cycle infini
											conçu pour recycler les déchets du système.
									","
											Das ist das Trainingsgelände.
											Meine Schule ist Chicago,
											bewusst getrennt und verschieden.
											Soziale Grenzen sind der Stacheldraht.
											Man hört von 
""Berufs- und Ehrensoldaten"".
											Ich gehör zu den Ehrensoldaten,
aber ich geh mit jenen heim,
											die Berufssoldaten auf dem 
Gelände sind, das sie versklavt.
											Das ist das Trainingsgelände,
auf dem die Spreu vom Weizen getrennt wird,
											ein unaufhörlicher Zyklus,
											um sich vom Abschaum zu entledigen.
									","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
","
","
","
","
","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
											Trained at a young age to capitalize,
											letters taught now that capitalism raises you
											but you have to step on someone else to get there.
											This is a training ground where one group
											is taught to lead and the other is made to follow.
											No wonder so many of my people spit bars,
											because the truth is hard to swallow.
											The need for degrees has left so many people frozen.
									","
											Entrenados desde una edad joven 
para capitalizar,
											las letras enseñan ahora 
que el capitalismo te eleva
											pero hay que pisar a 
alguien más para llegar allí.
											Este es un campo de 
entrenamiento donde a un grupo
											se le enseña a liderar 
y al otro se le enseña a seguir.
											No es de extrañar que mucha de 
mi gente escupa en los bares,
											porque la verdad es difícil de tragar.
											La necesidad de títulos ha 
dejado a muchas personas congeladas.
									","
											Treinadas desde cedo a capitalizar,
											as letras ensinaram agora 
que o capitalismo vos faz crescer,
											mas têm que passar por cima de alguém 
pra chegar lá.
											Este é um campo de treino onde um grupo
											é ensinado a liderar e o outro é feito para seguir.
											Não é de admirar 
que tantos do meu povo cuspam barras,
											porque a verdade é dura de engolir.
											A necessidade de diplomas 
deixou tantas pessoas congeladas.
									","
											Entraînés dès l'enfance 
à écrire en capitale,
											on leur enseigne que dorénavant 
c'est le capitalisme qui nous élève,
											mais qu'il nous faut écraser 
quelqu'un d'autre pour arriver au sommet.
											C'est un terrain d'entraînement 
sur lequel un groupe
											est dressé pour guider, 
et l'autre pour suivre.
											Et on s'étonne qu'autant de gens 
crachent des rimes,
											à cause d'une vérité difficile à avaler.
											Le besoin en diplôme 
a paralysé tellement de gens.
									","
											Von früh an trainiert, 
um sich zu vermarkten,
											Buchstaben gelehrt, 
um den Markt zu fördern,
											aber dafür musst du 
die anderen hinter dir lassen.
											Das ist das Trainingsgelände, 
in der eine Gruppe
											gelehrt wird zu führen und 
die andere gelehrt wird zu folgen.
											Kein Wunder, dass es 
meinen Kollegen hochkommt,
											denn die Wahrheit 
ist schwer zu verdauen.
											Der Druck einen Abschluss zu machen 
ließ schon viele erfrieren.
									","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
","
","
","
","
","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
											Homework is stressful,
											but when you go home every day and your home is work,
											you don't want to pick up any assignments.
											Reading textbooks is stressful,
											but reading does not matter when you feel
											your story is already written,
											either dead or getting booked.
											Taking tests is stressful,
											but bubbling in a Scantron does not stop
											bullets from bursting.
									","
											Las tareas son estresantes,
											pero cuando te vas a casa todos 
los días y tu hogar es trabajo,
											no quieres tomar ninguna tarea.
											Leer libros de texto es estresante,
											pero la lectura no importa cuando sientes
											que tu historia ya está escrita,
											ya sea muerta o archivada.
											Hacer exámenes es estresante,
											pero llenar un plantilla de
respuestas no detiene
											a las balas de estallar.
									","
											Os trabalhos de casa são stressantes,
											mas quando vocês voltam pra casa todos os dias
e a vossa casa é trabalho,
											vocês não querem pegar em nenhum trabalho (da escola).
											Ler livros escolares é stressante,
											mas a leitura 
não tem importância quando vocês sentem
											que a vossa história já está escrita,
											tanto morta ou arquivada.
											Fazer testes é stressante,
											mas marcar respostas múltiplas 
numa folha de teste não impede
											que as balas estourem.
									","
											Les devoirs sont stressants,
											mais quand tu rentres chez toi, 
et que chez toi, faut te mettre au travail,
											tu n'as pas envie de t'y mettre, à tes devoirs.
											Les manuels sont stressants,
											mais les lire n'est plus important lorsque tu sens
											que ton histoire est déjà écrite,
											qu'elle soit achevée, ou en cours d'écriture.
											Passer des examens est stressant,
											mais bouillir devant un QCM n'arrête
											pas la course des balles.
									","
											Hausarbeit ist stressig,
											aber wenn dein Zuhause 
die Herausforderung ist,
											dann willst du keine 
Aufgabe mehr machen.
											Bücher lesen ist stressig,
											aber Lesen ist sinnlos, wenn du weißt,
											dass deine Zukunft bereits geschrieben ist,
											entweder bist du tot oder wurdest verhaftet.
											Prüfungen sind stressig,
											aber Multiple-Choice-Fragen aufzublasen,
											heißt nicht, dass Patronen 
nicht mehr platzen.
									","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
","
","
","
","
","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
"
											I hear education systems are failing,
											but I believe they're succeeding at what they're built to do —
											to train you, to keep you on track,
											to track down an American dream that has failed
											so many of us all.
									","
											Oigo que los sistemas 
educativos están fallando,
											pero creo que están siendo exitosos 
para lo que están construidos:
											para entrenarte, 
para mantenerte en la ruta,
											para seguir un sueño americano
que le ha fallado
											a muchos de todos nosotros.
									","
											Ouço que os sistemas de educação estão a falhar,
											mas acredito que estão a conseguir 
o que pretendiam fazer —
											treinar-vos, manter-vos na linha,
											perseguir um Sonho Americano que falhou
											a tantos de nós.
									","
											On dit que les systèmes éducatifs 
sont en échec
											mais je crois qu'ils font très bien 
ce pourquoi ils sont conçus :
											vous former, vous garder dans les rangs,
											et vous faire courir 
après un rêve américain qui n'existe plus
											pour beaucoup d'entre nous.
									","
											Ich hör, das Bildungssystem scheitert,
											aber ich glaube, es folgt seinem Zweck –
											dich darauf zu trainieren, 
einem Traum hinterher zu laufen,
											der schon so viele von uns
											auf der Strecke liegen ließ.
									","""High School Training Ground""",Malcolm London,3:00,"education,poetry"
