en,tr,title,speaker,duration,tags
"
","
","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
											“Sometimes fate is like a small sandstorm
that keeps changing directions.
											You change direction 
but the sandstorm chases you.
											You turn again, but the storm adjusts.
											Over and over you play this out,
											like some ominous dance 
with death just before dawn.
											Why?
											Because this storm isn't something 
that blew in from far away…
											This storm is you.
Something inside of you.”
									","
											''Kader bazen sürekli yönünü değiştirerek
dönüp duran bir kum fırtınası gibidir.
											Sen yönünü değiştirirsin 
ama kum fırtınası peşinden gelir.
											Tekrar yön değiştirirsin ama fırtına da 
sana ayak uydurmak için yönünü değiştirir.
											Tekrar tekrar, 
sanki şafaktan hemen önce
											ölümle yapılan uğursuz bir dans gibi
aynı şey tekrarlanıp gider.
											Neden mi? Çünkü o fırtına uzaklardan
çıkıp gelmiş herhangi bir şey değildir.
											O fırtına aslında sensin. 
Senin içindeki bir şey.''
									","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
","
","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
											This quote,
											from the first chapter 
of Haruki Murakami’s ""Kafka on the Shore,""
											captures the teenage protagonist's 
turmoil.
											Desperate to escape his tyrannical father
											and the family curse 
he feels doomed to repeat,
											he renames himself Kafka 
after his favorite author
											and runs away from home.
											But memories of a missing mother,
											along with dreams 
that haunt his waking life,
											prove more difficult to outrun.
									","
											Haruki Murakami'nin ''Sahilde Kafka''
eserinin ilk bölümden bu alıntı
											yeni yetme başkahramanın 
çatışmasını yansıtıyor.
											Baskıcı babasından 
ve gerçekleşeceğine inandığı
											aile felaketi kehanetinden
umutsuzca kurtulmak için
											kendisine en sevdiği yazar olan 
Kafka'nın adını verir ve evden kaçar.
											Ancak onları terk eden 
annesinin anılarıyla
											uyanıkken bile aklından çıkmayan,

											peşini bırakmayan rüyalardan 
kaçmak çok daha zor olacaktır.
									","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
","
","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
											Published in Japanese in 2002
											and translated into English 
three years later,
											""Kafka on the Shore"" 
is an epic literary puzzle
											filled with time travel, hidden histories,
and magical underworlds.
											Readers delight in discovering 
how the mind-bending imagery,
											whimsical characters 
and eerie coincidences fit together.
									","
											2002 yılında Japonca yayımlanan 
ve üç yıl sonra İngilizceye çevrilen
											''Sahilde Kafka'' zaman yolculuğu,
gizli saklı tarihi öyküler
											ve büyülü alt dünyalarla dolu
muhteşem bir edebi yapboz.
											Okurlar akıl almaz betimlemeler,
ilginç karakterler
											ve esrarengiz tesadüflerin
iç içe geçişini keşfetmekten keyif alır.
									","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
","
","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
											Kafka narrates every second chapter,
											with the rest centering on an old man 
named Satoru Nakata.
											After awakening from a coma 
he went into during the Second World War,
											Nakata loses 
the ability to read and write–
											but gains a mysterious knack 
for talking to cats.
											When he’s asked to tail a missing pet,
											he’s thrown onto a dangerous path 
that runs parallel to Kafka’s.
									","
											Her iki bölümden ilki
Kafka tarafından anlatılır,
											kalan bölümlerde ise Satoru Nakata adında
yaşlı bir adamın öyküsü anlatılır.
											İkinci Dünya Savaşı sırasında
komaya giren Nakata,
											komadan uyandığında okuma yazma 
yeteneğini kaybetmiş
											ancak gizemli bir şekilde kedilerle 
konuşabilme yeteneği kazanmıştır.
											Kayıp bir kediyi bulması istendiğinde ise
											Kafka'nınki ile paralel giden 
tehlikeli bir yolculuğa atılır.
									","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
","
","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
"
											Soon prophecies come true, 
portals to different dimensions open up–
											and fish and leeches 
begin raining from the sky.
											But what ties these two characters 
together–
											and is it a force 
either one of them can control?
									","
											Kısa süre sonra kehanetler gerçekleşir, 
farklı boyutlara kapılar açılır -
											ve gökyüzünden balık ve sülükler 
yağmaya başlar.
											Ancak bu iki karakteri 
birbirine bağlayan şey ne -
											ve bu ikisinden birinin 
kontrol edebildiği bir güç mü?
									","Why should you read ""Kafka on the Shore""?",Iseult Gillespie,4:24,"animation,TED-Ed,novel,writing,book,literature,books,history"
