en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
											When I was nine years old,
											my mom asked me what I would want
my house to look like,
											and I drew this fairy mushroom.
											And then she actually built it.
											(Laughter)
									","
											Cuando tenía 9 años,
											mi madre me preguntó
qué casa me gustaría tener
											y le dibujé esta seta mágica.
											Que ella luego realmente construyó.
											(Risas)
									","
											9 yaşındayken annem bana büyüdüğümde

											nasıl bir eve sahip olmak 
istediğimi sordu.
											Ben de bu peri mantarını çizdim.
											O da onun gerçeğini yaptı.
											(Kahkahalar)
									","
											Alors que j'avais 9 ans,
											ma mère m'a demandé 
ce que je voulais comme maison.
											Alors je lui ai dessiné 
ce champignon magique
											et elle l'a construite.
											(Rires)
									","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
											I don't think I realized
this was so unusual at the time,
											and maybe I still haven't,
											because I'm still designing houses.
											This is a six-story bespoke home
on the island of Bali.
											It's built almost entirely from bamboo.
											The living room overlooks the valley
from the fourth floor.
											You enter the house by a bridge.
											It can get hot in the tropics,
											so we make big curving roofs
to catch the breezes.
											But some rooms have tall windows
to keep the air conditioning in
											and the bugs out.
											This room we left open.
											We made an air-conditioned, tented bed.
											And one client wanted a TV room
in the corner of her living room.
											Boxing off an area with tall walls
just didn't feel right,
											so instead, we made this giant woven pod.
									","
											Creo que por aquel entonces no me di 
cuenta de lo insólito que era
											y tal vez aún sigo
											porque todavía estoy diseñando casas.
											Esta es una casa de 6 plantas
hecha por encargo en la isla de Bali,
											y casi en su totalidad de bambú.
											El salón tiene vistas al valle
desde la cuarta planta,
											y se accede a ella por un puente.
											En los trópicos puede hacer mucho calor,
											así que hicimos estos grandes techos
curvos para aprovechar las brisas.
											Pero algunas habitaciones
tienen ventanales
											para mantener el aire acondicionado
dentro y a los insectos alejados.
											Dejamos esta habitación abierta.
											Hicimos una cama con dosel, climatizada.
											Y una clienta quería una sala de TV
en un rincón de su sala de estar.
											Dividir el espacio con muros
no parecía adecuado,
											así que preferimos hacer
esta gran capsula tejida.
									","
											O zaman bunun sıra dışı 
olduğunu düşünmüyorum,
											hala da düşündüğümü
sanmıyorum,
											çünkü hala 
ev tasarlıyorum.
											Bu Bali'de olan altı odalı 
kişiye özel inşa edilmiş ev.
											Evin büyük kısmında bambu kullanıldı.
											Oturma odası vadiye
dördüncü kattan bakıyor.
											Eve köprü yoluyla giriliyor.
											Tropikal orman çok sıcak olabiliyor
											bu yüzden esintiyi kolay alacak
büyük eğimli çatılar yaptık.
											Bazı odalara soğutma sistemi amacıyla 
uzun pencereler yaptık,
											tabi ki böcekler için değil.
											Bu odayı açık bıraktık.
											Soğutma sistemli,
perdeli, cibinlik yatak yaptık.
											Bir müşteri oturma odasının köşesinde 
bir televizyon odası istedi.
											Bir yeri uzun duvarlarla kutu tarzı yaptık
ama çok hoşumuza gitmedi
											onun yerine biz de 
devasa bir koza dokuduk.
									","
											Je n'avais pas compris
que c'était inhabituel,
											et aujourd'hui c'est pareil,
											puisque je conçois toujours des maisons.
											Voici une maison de six étages 
faite sur mesure sur l'île de Bali.
											Elle est faite presque entièrement
en bambou.
											Au 4ème étage,
le salon donne sur la vallée.
											On accède à la maison grâce à un pont.
											Comme il fait chaud dans les tropiques,
											on construit de grandes voûtes arrondies
pour attraper la brise.
											Certaines pièces ont de grandes fenêtres 
pour garder l'air climatisé dedans
											et les insectes dehors.
											On a laissé cette pièce ouverte.
											On a fabriqué
un lit à baldaquin climatisé.
											Un des clients voulait une salle télé 
dans un coin du salon.
											Comme on ne voulait pas fermer une zone 
avec de grands murs,
											on a fabriqué
cette nacelle tressée géante.
									","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
											Now, we do have all the necessary
luxuries, like bathrooms.
											This one is a basket
in the corner of the living room,
											and I've got tell you, some people
actually hesitate to use it.
											We have not quite figured out
our acoustic insulation.
											(Laughter)
											So there are lots of things
that we're still working on,
											but one thing I have learned

											is that bamboo will treat you well
if you use it right.
									","
											Hoy tenemos todo tipo de 
comodidades, incluso lavabos.
											Esto es un cesto en la esquina 
de la sala de estar,
											y debo admitir que algunos
dudan a la hora de usarlo.
											No hemos resuelto aún el problema 
del aislamiento acústico.
											(Risas)
											Así que hay un montón de cosas
en las que todavía trabajamos,
											pero una cosa que he aprendido
											es que se puede sacar provecho
del bambú si se usa correctamente.
									","
											Şimdi ihtiyacımız olan
tüm lükslere sahibiz, mesela banyolar.
											Oturma odasının köşesindeki sepet,
											tabi ki bazılarının kullanım konusunda
tereddüt ettiğini söylemem gerek.
											Ses yalıtımı konusunu hala,
tam olarak çözemedik.
											(Kahkahalar)
											Bu yüzden hala üzerinde çalıştığımız
birçok şey var.
											ancak öğrendiğim bir şey ise
											bambuyu iyi kullanırsan 
onun da sana iyi davranacağıdır.
									","
											Il y a aussi tout le confort nécessaire,
comme des toilettes.
											Celles-ci sont un panier 
dans un coin du salon,
											mais je dois vous dire, 
certains hésitent à les utiliser,
											parce qu'on a pas encore
trouvé l'isolation acoustique.
											(Rires)
											Il y a encore du travail
sur beaucoup de choses,
											mais une chose que j'ai apprise,
											c'est que le bambou s'occupe bien de vous,
si vous savez l'utiliser.
									","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
											It's actually a wild grass.
											It grows on otherwise unproductive land —
											deep ravines, mountainsides.
											It lives off of rainwater,
spring water, sunlight,
											and of the 1,450 species of bamboo
that grow across the world,
											we use just seven of them.
									","
											En realidad, es una planta silvestre.
											Crece en tierras de poco provecho,
											barrancos, laderas de montañas.
											Necesita agua de lluvia,
agua de manantial, la luz del sol,
											y de las 1450 especies de bambú
que crecen en todo el mundo,
											usamos solo 7.
									","
											Bambu aslında vahşi bir ot.
											Verimsiz arazide, derin vadide,
											dağ eteğinde bile yetişebiliyor.
											Yağmur suyu, kaynak suyu ve 
güneş ışığıyla beslenip büyür.
											1.450 tür bambu
dünyanın farklı bölgelerinde yetişiyor
											biz ise sadece 
bunun yedi türünü kullanıyoruz.
									","
											C'est en fait une herbe sauvage.
											Il pousse sur des terres 
où rien d'autre ne pousserait,
											dans des ravins, à flanc de montagne.
											Il vit d'eau de pluie, d'eau de source,
de la lumière du soleil.
											Des 1450 espèces de bambou
qui existent dans le monde,
											nous n'en utilisons que 7.
									","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
											That's my dad.
											He's the one who got me
building with bamboo,
											and he is standing in a clump
											of Dendrocalamus asper niger
that he planted just seven years ago.
											Each year, it sends up
a new generation of shoots.
											That shoot, we watched it grow a meter
in three days just last week,
											so we're talking about sustainable
timber in three years.
									","
											Ese es mi padre.
											Él es el que me animó
a construir con bambú,
											y está en medio de una zarza
											de Dendrocalamus asper niger
que plantó hace solo 7 años.
											Cada año, el bambú saca
una nueva generación de brotes.
											Este de aquí creció un metro
en solo 3 días la semana pasada,
											así que estamos hablando de cosechar
madera sostenible en 3 años.
									","
											Bu benim babam.
											Beni bambuyla inşa etmeye ikna eden oydu.
											7 yıl önce diktiği
											Dendrocalamus asper niger
kümesinin içinde duruyor.
											Her yıl, yeni nesil filizler gönderir.
											Geçen hafta, bu filizlerin üç günde
bir metre boy attığını gördük,
											burada 3 yıl içinde sürdürülebilir 
kerestelik ağaçlardan bahsediyoruz.
									","
											Ça, c'est mon père.
											C'est lui qui m'a fait découvrir
les bambous,
											là il se tient devant un massif
											de Dendrocalamus asper
qu'il a planté il y a tout juste 7 ans.
											Chaque année, il émet des nouvelles 
générations de pousses.
											Cette pousse, nous l'avons vue grandir
d'un mètre en 3 jours la semaine dernière,
											nous avons donc du bois durable
en à peine trois ans.
									","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
"
","
","
","
","Magical houses, made of bamboo",Elora Hardy,10:17,"architecture,design,sustainability"
