en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
											The Value of Nothing: Out of Nothing Comes Something.
											That was an essay I wrote when I was 11 years old
											and I got a B+. (Laughter)
											What I'm going to talk about: nothing out of something, and how we create.
											And I'm gonna try and do that within
											the 18-minute time span that we were told to stay within,
											and to follow the TED commandments:
											that is, actually, something that creates
											a near-death experience,
											but near-death is good for creativity.
											(Laughter) OK.
									","
											El valor de la nada: algo aparece de la nada.
											Se trata de un ensayo que escribí cuando tenía 11 años de edad
											y obtuve una B+. (Risas)
											¿De qué voy a hablar?: de algo que viene de la nada y de cómo lo creamos.
											Y voy a tratar de hacerlo, dentro de
											los 18 minutos de tiempo que se nos permite estar aquí,
											y siguiendo los mandamientos de TED:
											esto es, en realidad, algo que lleva
											a una experiencia cercana a la muerte,
											aunque la cercanía de la muerte es buena para la creatividad.
											(Risas) OK.
									","
											Hiçliğin değeri: hiçlikten birşey çıkar.
											Bu ben henüz 11 yaşındayken yazdığım bir makaleydi.
											ve bu makaleden not olarak B+ aldım.
											Şimdi konuşacağım konu: Hiçbir şeyden birşey çıkarma ve bizim yaratıcılığımız.
											Size bunu anlatmaya çalışacağım ve bunu,
											bana verilen 18 dakikalık zaman diliminde yapmam gerek,
											TED kuralları gereğince:
											ki bu, aslında, ölüme çok yakınmışsın gibi
											bir his veriyor,
											fakat ölümü yakından hissetme yaratıcılık için iyidir.
											(Gülüşmeler) TAMAM.
									","
											La valeur du rien : du rien survient quelque chose.
											C'était un essai que j'ai écrit quand j'avais 11 ans
											et j'ai eu B+. (Rires)
											Ce dont je vais parler : du rien venant de quelque chose, et comment nous créons.
											Et je vais essayer de le faire pendant
											les 18 minutes qu'on nous a dit de respecter,
											et de suivre les 10 commandements de TED :
											ce qui, en fait, est une chose qui crée
											une expérience de mort approchée,
											mais l'approche de la mort est bonne pour la créativité.
											(Rires) OK.
									","
											Der Nutzen des Nichts: Aus dem Nichts entsteht Etwas.
											Das war der Aufsatz, den ich mit 11 Jahren verfasste
											und für den ich eine 2+ bekam. (Lachen)
											Und darüber möchte ich jetzt reden: Über das Etwas aus dem Nichts und darüber, wie wir schaffen.
											Ich werde versuchen, dies innerhalb
											der 18 Minuten zu tun, die man uns hier gibt,
											und dabei den TED Geboten zu gehorchen:
											Der Gedanke daran lässt mich
											schon fast sterben, aber andererseits
											fördert Fast-Sterben ja die Kreativität.♫
											(Lachen) Ok.
									",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
","
","
","
","
",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
											So, I also want to explain,
											because Dave Eggers said he was going to heckle me
											if I said anything that was a lie, or not true to universal creativity.
											And I've done it this way for half the audience, who is scientific.
											When I say we, I don't mean you, necessarily;
											I mean me, and my right brain, my left brain
											and the one that's in between that is the censor
											and tells me what I'm saying is wrong.
											And I'm going do that also by looking at
											what I think is part of my creative process,
											which includes a number of things that happened, actually —
											the nothing started even earlier than the moment
											in which I'm creating something new.
											And that includes nature, and nurture,
											and what I refer to as nightmares.
									","
											Por eso, también quiero explicar,
											porque Dave Eggers dijo que iba a interrumpirme
											si decía alguna mentira, o que no fuese verdad para la creatividad universal.
											Así que he hecho esto para la mitad de la audiencia, que es científica.
											Cuando diga nosotros, no me refiero a ustedes, necesariamente;
											Me refiero a mí, y a mi cerebro derecho y al izquierdo,
											y a lo que hay enmedio, que es el censor
											que me dice que lo que digo no es correcto.
											Y voy a hacer eso también mirando
											a lo que creo que es parte de mi proceso creativo,
											que incluye una serie de cosas que me ocurren,
											la nada empieza incluso antes, en el momento
											en que estoy creando algo nuevo.
											Y que incluye naturaleza, y crianza,
											y a lo que yo me refiero como pesadillas.
									","
											Bunları size açıklamak istememin bir diğer sebebi de,
											eğer size evrensel yaratıcılık hakkında yalan veya yanlış bir şey söylersem
											Dave Eggers gelip başımın etini yiyeceğini söylemesidir.
											Ve ben bu açıklama yolunu, seyircilerimin yarısını oluşturan bilimsel düşünenler için seçiyorum.
											Ben ""biz"" dediğimde, zorunlu olarak sizi kastetmiyor olabilirim:
											Ben ""beni"" ve sağ beynimi, sol beynimi,
											ile ikisinin ortasında kalan algılayıcı ve
											bana söylediklerimin yanlış olduğunu anlatan kısmı kastediyorum.
											Ve bunu aynı zamanda yaratıcı sürecimin bir parçası
											olduğunu düşündüğüm, birden fazla şeyin oluşumunu içeren
											kısmına bakarak yapacağım; aslında—
											hiç birşey, benim yeni bir şey yarattığım anın
											çok öncesinden başlamıştı.
											Ve bu doğayı, yetiştirilişi,
											ve benim kabus diye adlandırdığım şeyleri kapsar.
									","
											Donc, je veux aussi préciser
											que Dave Eggers a dit qu'il allait m'interrompre
											si je disais quoi que ce soit de mensonger, ou de faux sur la créativité universelle.
											Et je l'ai fait de cette manière pour la moitié du public, qui est scientifique.
											Quand je dis ""nous"", je ne veux pas dire ""vous"" nécessairement ;
											je veux dire ""moi"", et mon cerveau droit, mon cerveau gauche,
											et celui qui est au milieu qui est le censeur
											et me dit que ce que je dis est faux.
											Et je vais faire ça tout en examinant
											ce que je crois être une part de mon processus créatif,
											qui inclut un nombre de choses qui sont arrivées, en réalité
											le rien a commencé bien avant le moment
											pendant lequel je crée quelque chose de nouveau.
											Et cela inclut la nature, et la nourriture,
											et ce que j'appelle les cauchemars.
									","
											Also, weiterhin möchte ich auch erklären
											warum Dave Eggers gesagt hat, er werde mich eiskalt unterbrechen
											falls ich lügen oder etwas erzählen sollte, was nicht allgemeine auf die Kreativität zutrifft.
											Ich habe es auf diese Art gemacht, weil die Hälfte des Publikums Wissenschaftler ist.
											Wenn ich ""wir"" sage, meine ich auch nicht zwangsläufig Sie;
											ich meine mich: Meine rechte Gehirnhälfte, meine linke,
											und dereinige, der dazwischen steht, ist der Kritiker,
											und diesr, sagt mir, dass das, was ich erzähle falsch sei.
											Dazu werde ich das unter die Lupe nehmen,
											was ich als Teil meines kreativen Prozesses betrachte,
											was übrigens auch ein paar tatsächliche Geschenisse beinhaltet —
											das Nichts fing noch vor dem Moment an,
											in dem ich begann, Neues zu schaffen.
											Und das beinhaltet sowohl Angeborenes als auch Anerzogenes
											sowie das, was ich als Albtraum bezeichne.
									",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
","
","
","
","
",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
											Now in the nature area, we look at whether or not
											we are innately equipped with something, perhaps
											in our brains, some abnormal chromosome
											that causes this muse-like effect.
											And some people would say that we're born with it in some other means.
											And others, like my mother,
											would say that I get my material from past lives.
											Some people would also say that creativity
											may be a function of some other neurological quirk —
											van Gogh syndrome — that you have a little bit of, you know, psychosis, or depression.
											I do have to say, somebody — I read recently
											that van Gogh wasn't really necessarily psychotic,
											that he might have had temporal lobe seizures,
											and that might have caused his spurt of creativity, and I don't —
											I suppose it does something in some part of your brain.
											And I will mention that I actually developed
											temporal lobe seizures a number of years ago,
											but it was during the time I was writing my last book,
											and some people say that book is quite different.
									","
											En lo natural, nos fijamos en si estamos o no
											innatamente dotados para algo, tal vez
											en nuestro cerebro, algunos cromosomas anormales
											que causan ese efecto similar a una musa
											y algunas personas dirán que nacimos con ello en cierto sentido,
											y otras, como mi madre,
											dirán que recibí mi material de vidas pasadas.
											Algunas personas dicen también que la creatividad
											puede estar en función de algún que otro capricho neurológico
											síndrome de Van Gogh - que tiene un poco de, psicosis, o depresión.
											Y alguien a quien leí recientemente, dijo
											que Van Gogh no fue necesariamente psicótico,
											que podría haber tenido convulsiones del lóbulo temporal,
											y que podrían haber causado su impulso de creatividad, y no sé -
											supongo que tenía algo en parte de su cerebro.
											Les diré que yo realmente sufrí
											hace años, convulsiones del lóbulo temporal,
											Duraron el tiempo en que escribí mi último libro,
											y algunas personas dicen que ese libro es muy diferente.
									","
											Şimdi doğa kısmında, biz
											doğuştan birşeyle donatılıp donatılmadığımıza bakarız, belki de
											beyinlerimizde, bir takım normal olmayan kromozomlar
											ilhamvari bir etkiyi tetikliyordur.
											Ve bazı insanlar bize doğumla gelen bu özelliği
											farklı yollardan edindiğimizi söylerler; ve diğerleri de, tıpkı annem gibi,
											benim materyalimi geçmiş hayatlardan alığımı söyler.
											Aynı zamanda bazı insanlar yaratıcılığın birtakım diğer
											beyinsel tuhaflığın sebep olduğu bir fonksiyon olduğunu söylerler —
											van Gogh sendromu — bu da sizde azıcık, bilirsiniz, psikoz ve depresyon var demek.
											Şunu da söylemek zorundayım, birisi — geçenlerde okuduğuma göre
											van Gogh gerçekte psikotik olmak zorunda değil —
											ki bu kişi bazen şakağından kaynaklı krizler geçiriyor olabilir,
											ve bu da yaratıcılığını fışkırtıyor olabilir, ve bende bu olmuyor —
											Sanırım bu beyninin bir kısmına birşeyler yapıyor.
											Ve şunu belirtmek isterim ki bende de
											birkaç yıl öncesinde bu tip beyinsel krizler oluşuyordu,
											fakat o zamanlar en son kitabımı yazıyordum,
											ve bazıları bu kitabın çok farklı olduğunu söylüyordu.
									","
											Maintenant dans la zone de la nature, nous regardons si
											nous sommes équipés à la naissance avec quelque chose, peut-être
											dans notre cerveau, quelque chromosome anormal
											qui cause l'effet de ""muse"".
											Et certaines personnes diraient que nous sommes nés avec, par d'autres moyens,
											et d'autres, comme ma mère,
											diraient que j'ai reçu ma matière de mes vies précédentes.
											Certaines personnes diraient aussi que la créativité
											peut être une fonction de quelqu'autre bizarrerie neurologique,
											le syndrome van Gogh - que vous avez un peu de, vous savez, psychose ou dépression.
											Je dois dire, quelqu'un croit - je l'ai lu récemment
											que van Gogh n'était pas vraiment nécessairement psychotique,
											qu'il aurait pu avoir des attaques dans les lobes temporaux,
											et cela aurait pu causer ses élans de créativité - et moi je ne le crois pas.
											Je suppose que cela fait quelque chose dans une partie de votre cerveau.
											Et je vais mentionner que j'ai effectivement eu
											des attaques dans les lobes temporaux il y a quelques années,
											mais c'était pendant que j'écrivais mon dernier livre,
											et certaines personnes disent que ce livre est plutôt différent.
									","
											Nun, das Angeborene betrachten heißt herausfinden,
											ob wir von Anfang an mit etwas ausgestattet sind, vielleicht
											durch unsere Hirnstruktur oder irgendein abnormales Chromosom,
											das für diesen musen-ähnlichen Effekt sorgt.
											Und manche Leute denken, dass wir auf andere Weise damit geboren werden,
											und manche, wie meine Mutter,
											glauben ich bekäme meine Inspiration aus einem früheren Leben.
											Es gibt auch Leute, die sehen in der Kreativität
											den Ausdruck irgendeiner neurologischen Eigenheit —
											das van Gogh Syndrom — dass man dafür, naja, ein bisschen an Wahnvorstellungen oder Depressionen leiden müsse.
											Ich muss sagen, dass jemand — habe ich kürzlich gelesen, sagt
											dass van Gogh gar nicht an einer Psychose litt,
											dass er Temporallappenanfälle gehabt haben könnte,
											die seine Kreativitätsschübe hervorriefen, und ich —
											ich nehme an, das macht irgendwas mit einem Teil des Gehirns.
											Und ich will noch erwähnen, dass ich tatsächlich
											vor ein paar Jahren mal Temporallappenanfälle gehabt habe,
											das war zu der Zeit als ich mein letztes Buch geschrieben habe,
											und einige Leute sagen, dieses Buch sei ganz anders.
									",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
","
","
","
","
",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
											I think that part of it also begins with a sense of identity crisis:
											you know, who am I, why am I this particular person,
											why am I not black like everybody else?
											And sometimes you're equipped with skills,
											but they may not be the kind of skills that enable creativity.
											I used to draw. I thought I would be an artist.
											And I had a miniature poodle.
											And it wasn't bad, but it wasn't really creative.
											Because all I could really do was represent in a very one-on-one way.
											And I have a sense that I probably copied this from a book.
											And then, I also wasn't really shining in a certain area that I wanted to be,
											and you know, you look at those scores, and it wasn't bad,
											but it was not certainly predictive that I would one day make
											my living out of the artful arrangement of words.
									","
											Creo que parte de esto empieza con una crisis de identidad:
											ya saben, ¿quién soy yo?, ¿por qué soy esta persona en particular?
											¿Por qué no soy negra como los demás?
											Puedes tener unas habilidades,
											pero puede que no sean habilidades que permiten la creatividad.
											Yo solía dibujar. Pensé ser una artista
											Dibujé un caniche miniatura.
											No estaba mal, pero no era muy creativo.
											Porque lo que hice fue representarlo de una sola forma.
											Y creo que probablemente estaba copiado de un libro.
											Así que no era muy brillante en un área en que quería serlo,
											y una lo sabe, lo ve en los resultados, y eso sin ser malos,
											pero realmente no predecían lo que un día haría:
											vivir creando ingeniosas composiciones de palabras.
									","
											Bence bu kısım kişilik bulma kriziyle başlıyor:
											bilirsinmiz, ben kimim, ben niye bu olduğum kişiyim,
											niye diğer insanlar gibi siyah değilim?
											Ve bazen siz birtakım becerilerle donatılırsınız,
											fakat bu beceriler sizin yaratıcılığınızı ortaya çıkaranlar olmayabilir.
											Eskiden çizerdim. Ressam olacağımı düşünürdüm.
											Ve minyatür bir kaniş cinsi köpeğim vardı.
											Ve çizimlerim kötü değildi, fakat yaratıcı da değildi.
											Çünkü aslında yaptığım birebir ifade etmekti.
											Ve öyle hissediyorum ki bunu büyük ihtimalle bu kitaptan kopyaladım.
											Ve sonrasında herhangi bir alanda belirgin bir şekilde istediğim gibi parlak değildim,
											ve biliyorsunuzdur, bu skorlara bakınca, ve kötü değil,
											fakat ilerde bir gün
											hayatımı kelimelerin sanatsal derlemesiyle kazanabileceğim kesinlikle tahmin edilemezdi.
									","
											Je pense qu'il commence en partie avec une crise du sentiment d'identité :
											vous savez, qui je suis, pourquoi suis-je cette personne-là,
											pourquoi ne suis-je pas noire comme tout le monde ?
											Et parfois vous êtes dotés de compétences,
											mais elles ne sont pas du genre à faciliter la créativité.
											J'ai dessiné. J'ai pensé que j'allais être une artiste.
											Et j'avais fait un caniche nain.
											Et c'était pas mal, mais ce n'était pas vraiment créatif.
											Parce que tout ce que je pouvais vraiment faire était de représenter dans une forme miroir.
											Et il me semble que je l'ai probablement copié d'un livre.
											Et puis je ne brillais pas dans une certaine matière où j'aurais voulu,
											et vous savez, vous regardez ces notes, et ce n'était pas mauvais,
											mais ce n'était certainement pas le signe qu'un jour je vivrai
											de mes arrangements artistiques de mots.
									","
											Ich glaube, zum Teil beginnt es auch mit einer Art Identitätskrise:
											naja, wer bin ich, warum bin ich so, wie ich bin,
											warum habe ich nicht schwarze Haut wie alle anderen auch?
											Und manchmal hat man bestimmte Fähigkeiten,
											aber diese müssen nicht zwangsläufig kreativitätsfördernd sein.
											Ich habe früher gemalt. Ich stellte mir vor, ich würde einmal Künstlerin werden.
											Und ich hatte einen Zwergpudel.
											Und das war nichts Schlimmes, aber es war auch nichts wirklich Kreatives.
											Denn alles, was ich konnte, war die Dinge ziemlich genau eins-zu-eins abzubilden.
											Ich glaube, das hatte ich aus einem Buch.
											Und dann glänzte ich auch nicht gerade auf dem Gebiet, in dem ich mir das sehr gewünscht hätte,
											und, jedenfalls, schaut man auf die Ergebnisse, und die waren nicht schlecht,
											aber es war auch nicht gerade vorherzusagen, dass ich eines Tages
											meinen Lebensunterhalt mit dem geschickten Arrangieren von Worten verdienen würde.
									",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
","
","
","
","
",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
"
											Also, one of the principles of creativity is to have a little childhood trauma.
											And I had the usual kind that I think a lot of people had,
											and that is that, you know, I had expectations placed on me.
											That figure right there, by the way,
											figure right there was a toy given to me when I was but nine years old,
											and it was to help me become a doctor from a very early age.
											I have some ones that were long lasting: from the age of five to 15,
											this was supposed to be my side occupation,
											and it led to a sense of failure.
									","
											Además, uno de los principios de la creatividad es tener un pequeño trauma infantil.
											Y yo he tenido el tipo de trauma que creo que mucha gente ha tenido,
											y es que tuve muchas expectativas puestas en mí.
											Esa figura de ahí, por cierto,
											es un juguete que me dieron cuando tenía nueve años,
											para que me ayudase a ser médico desde una edad muy temprana.
											Hubo otros que duraron más: desde los cinco años hasta los 15,
											se suponía que ese sería mi futuro trabajo,
											y eso causó una sensación de fracaso.
									","
											Ayrıca, yaratıcılığın prensiplerinden biri de küçük bir çocukken travme geçirmektir.
											Ve ben herkesin düşündüğü gibi olağan bir çocukluk geçirdim,
											ve bu şöyle, bilirsiniz, ben üzerimde beklentiler oluşturdum.
											Şurdaki şekil, bu arada,
											şu şekil ben henüz dokuz yaşındayken bana verilen bir oyuncaktı,
											ve bu bana doktor olabilmeme yardımcı olmak için çok genç bir yaşta verildi.
											Daha uzun sürenlerde oldu: beş yaşından 15 yaşına kadar,
											bu sözde benim yan işim olacaktı,
											ve sonunda başarısızlık duygusuna yol açtı.
									","
											De même, un des principes de la créativité est d'avoir un léger traumatisme d'enfance.
											Et j'ai eu le genre habituel que, je pense, beaucoup de gens ont eu,
											et c'était que, vous savez, on a misé des espoirs sur moi.
											Cette figurine-là, d'ailleurs,
											cette figurine-là était un jouet que j'ai reçu quand je n'avais que neuf ans,
											et c'était pour m'aider très tôt à devenir un docteur.
											J'en ai qui ont duré longtemps : de 5 à 15 ans,
											ceci était supposé être mon activité secondaire,
											et ça a mené à un sentiment d'échec.
									","
											Ein kleines Kindheitstrauma zu haben ist eine weitere Voraussetzung für Kreativität.
											Ich hatte das übliche, wie ich denke, das eine Menge Leute haben,
											und das war, naja, ich stellte, hohe Erwartungen an mich.
											Diese Figur dort drüben, nebenbei,
											dort drüben, war ein Spielzeug das ich geschenkt bekam als ich gerade neun war,
											und das sollte mich ermutigen, schon früh Arzt werden zu wollen.
											Ich habe einige, die hielten lange: Zwischen 5 und 15
											sollte dies meine Nebenbeschäftigung sein
											und das führte zu einem Gefühl des Versagens.
									",Where does creativity hide?,Amy Tan,22:52,"culture,entertainment,storytelling,writing"
