en,tr,fr,title,speaker,duration,tags
"
","
","
",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
											So, here's a prediction.
											If we get our cities right,
											we just might survive the 21st century.
											We get them wrong,
											and we're done for.
									","
											İşte size bir tahmin:
											eğer şehirlerimizi düzeltirsek
											21. yüzyıldan ancak o zaman 
sağ çıkabiliriz.
											Düzeltemezsek,
											bittik.
									","
											Voici une petite prédiction :
											si nous gérons bien nos villes,
											nous pourrions parvenir à survivre
au 21ème siècle.
											Ce n'est pas le cas aujourd'hui.
											Et c'est très sérieux.
									",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
","
","
",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
											Cities are the most extraordinary
experiment in social engineering
											that we humans have ever come up with.
											If you live in a city,
											and even if you live in a slum —
											which 20 percent of the world's
urban population does —
											you're likely to be healthier,
wealthier, better educated
											and live longer than your country cousins.
											There's a reason why three million people
are moving to cities
											every single week.
											Cities are where the future happens first.
											They're open, they're creative,
they're dynamic, they're democratic,
											they're cosmopolitan,
											they're sexy.
											They're the perfect antidote
to reactionary nationalism.
											But cities have a dark side.
											They take up just three percent
of the world's surface area,
											but they account for more than 75 percent
of our energy consumption,
											and they emit 80 percent
of our greenhouse gases.
											There are hundreds of thousands
of people who die in our cities
											every single year from violence,
											and millions more who are killed
as a result of car accidents
											and pollution.
											In Brazil, where I live,
											we've got 25 of the 50 most homicidal
cities on the planet.
											And a quarter of our cities
have chronic water shortages —
											and this, in a country with 20 percent
of the known water reserves.
									","
											Şehirler,
											insanlar olarak, ortaya çıkardığımız 
en olağanüstü sosyal mühendislik deneyi.
											Eğer bir şehirde yaşıyorsanız;
											eğer bir gecekondu da yaşıyor
olsanız bile —
											ki dünyadaki şehir
nüfusunun %20'si için bu geçerli —
											köyde yaşayan kuzenlerinizden
daha sağlıklı,
											daha zengin, daha eğitimli olacak 
ve daha çok yaşayacaksınız.
											Her hafta 3 milyon insanın
											şehre göç etmesinin bir sebebi var.
											Geleceğin ilk olarak yaşandığı yerler, 
şehirlerdir.
											Açıktırlar, yaratıcıdırlar, 
dinamiktirler, demokratikler,
											kozmopolitdirler,
											seksidirler.
											Gerici milliyetçiliğin mükemmel 
panzehiri...
											Ama karanlık yönleri de vardır.
											Dünya yüzey alanının 
sadece %3'ünü kaplarlar,
											ama enerji tüketiminin %75'ini
											ve sera gazı salınımının
% 80'ini oluştururlar.
											Şehirlerimizde her yıl yüz binlerce insan
											şiddetten
											ve milyonlarcası da 
trafik kazaları
											ve hava kirliliğinden ölüyor.
											Yaşadığım yer olan Brezilya'da
											gezegende en çok cinayet işlenen 
50 şehrin 25'ine sahibiz.
											Şehirlerimizin dörtte birinde
kronik su kıtlığı var —
											bilinen su rezervlerinin %20'sine 
sahip olan bir ülkede.
									","
											Les villes sont un des terrains
d'expérimentation en ingénierie sociale
											l'un des plus extraordinaires qui soient.
											Si vous vivez en ville,
											et même si vous habitez dans un taudis
											— comme 20% de la population
urbaine mondiale —
											vous êtes sans doute en
meilleure santé, plus riche,
											mieux éduqué, et vivrez plus vieux
que vos cousins de la campagne.
											Voici pourquoi 3 millions de personnes
migrent vers les villes
											chaque semaine.
											C'est dans les villes que le futur
apparaît en premier.
											Les villes sont ouvertes, créatives,
dynamiques, démocratiques,
											elles sont cosmopolites,
											et elles sont sexy.
											Elles sont l'antidote parfait
contre le nationalisme réactionnaire.
											Mais elles ont aussi un côté sombre.
											Elles représentent seulement
3% de la surface du globe,
											mais consomment plus de 75%
de notre énergie,
											et émettent 80% des
gaz à effet de serre.
											Des centaines de milliers de
personnes meurent dans nos villes,
											chaque année, à cause de la violence,
											et des millions d'autres sont tuées
dans des accidents de voiture
											ou par la pollution.
											Là où je vis, au Brésil,
											nous totalisons 25 des 50 villes comptant
les plus forts taux d'homicides au monde.
											Et un quart de nos villes connaissent
régulièrement des pénuries d'eau
											— dans un pays qui possède 20%
des réserves d'eau connues.
									",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
","
","
",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
											So cities are dual-edged.
											Part of the problem is that,
											apart from a handful of megacities
in the West and the Far East,
											we don't know that much
about the thousands of cities
											in Africa, in Latin America, in Asia,
											where 90 percent of all future
population growth is set to take place.
											So why this knowledge gap?
											Well, part of the problem
											is that we still see the world
through the lens of nation-states.
											We're still locked
in a 17th-century paradigm
											of parochial national sovereignty.
											And yet, in the 1600's,
											when nation-states were really
coming into their own,
											less than one percent
of the world's population
											resided in a city.
											Today, it's 54 percent.
											And by 2050, it will be
closer to 70 percent.
											So the world has changed.
											We have these 193 nation-states,
											but we have easily as many cities
that are beginning to rival them
											in power and influence.
									","
											Yani şehirler aslında 
iki yönlü.
											Problemin bir kısmı da
											Batı'da ve Uzak Doğu'daki birkaç
mega şehir dışında,
											binlerce şehir hakkında 
hiçbir bilgimiz yok.
											Afrika, Latin Amerika, Asya;
											nüfus artışının %90'ının
gerçekleşeceği yerler.
											Peki bu bilgi eksikliğinin sebebi ne?
											Problemin bir kısmı
											dünyaya ulus devletlerin 
objektifinden bakıyor oluşumuz.
											17. yüzyılın dar görüşlü, ulusal egemenlik
											paradigmasına takılıp kalmışız.
											Halbuki, 1600'lerde
											ulus devletler başarılı oldukları sırada
											dünya nüfusunun %1'inden azı
											şehirlerde yaşıyordu.
											Bugün bu rakam %54.
											2050'de de, %70'e yaklaşacak.
											Yani, dünya değişim sürecinde.
											193 tane ulus devlet var
											ama güç ve etki konusunda 
onlara rakip olan
											en az bir o kadar da şehir var.
									","
											Les villes ont donc un double visage.
											Une part du problème est que,
											mises à part une poignée de mégapoles
en Occident et en Extrême-Orient,
											nous en savons très peu
sur les milliers de villes
											d'Afrique, d'Amérique latine, d'Asie,
											ces zones qui concentreront 90% de la 
croissance démographique.
											Pourquoi une telle méconnaissance ?
											Eh bien, une part du problème
											est que nous voyons encore le monde
à travers le prisme des états-nations.
											Nous sommes encore prisonniers 
de la vision datant du 17ème siècle
											d'une souveraineté nationale paroissiale.
											Et pourtant, en 1600,
											lorsque les états-nations ont pris forme
											moins de 1%
de la population mondiale
											vivait en ville.
											Aujourd'hui, c'est 54%.
											Et d'ici 2050, ce sera
près de 70%.
											Le monde a donc changé.
											Nous avons ces 193 états-nations,
											mais nous avons autant de villes
sur le point de rivaliser avec eux
											en pouvoir et en influence.
									",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
","
","
",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
											Just look at New York.
											The Big Apple has 8.5 million people
											and an annual budget
of 80 billion dollars.
											Its GDP is 1.5 trillion,
											which puts it higher
than Argentina and Australia,
											Nigeria and South Africa.
											Its roughly 40,000 police officers
											means it has one of the largest
police departments in the world,
											rivaling all but
the largest nation-states.
											But cities like New York
											or São Paulo
											or Johannesburg
											or Dhaka
											or Shanghai —
											they're punching above
their weight economically,
											but below their weight politically.
											And that's going to have to change.
											Cities are going to have to find
their political voice
											if we want to change things.
									","
											New York'a bir bakın.
											Büyük Elma'nın (New York) 
8.5 milyon nüfusu
											ve 80 milyar dolar yıllık geliri var,
											1,5 trilyonluk gayri safi milli 
hasılası,
											Arjantin ve Avusturya'nın
											Nijerya ve Güney Afrika'nın üzerinde.
											Şehirde yaklaşık 40.000 polis var,
											yani dünyanın en büyük polis 
departmanlarından birine sahip.
											En büyük devletler dışındaki devletlerin
sahip olduğu kadar polise sahip.
											New York gibi şehirler
											ya da San Paolo
											ya da Johannesburg
											ya da Dakka
											ya da Şangay —
											ekonomik olarak kendilerinden 
üstünlerle yarışıyorlar,
											ancak politik olarak ise 
daha aşağıdakilerle.
											Bunun değişmesi gerekecek.
											Eğer bir şeylerin değişmesini istiyorsak
											şehirlerin politik seslerini 
yükseltmeleri gerekecek.
									","
											Regardez New-York.
											La Grosse Pomme compte 
8,5 millions d'habitants
											et un budget annuel de 
80 milliards de dollars.
											Son PIB est de 1 500 milliards,
											ce qui la place au-dessus
de l'Argentine ou de l'Australie,
											du Nigeria ou de l'Afrique du sud.
											Cela représente 40 000 policiers
											et donc l'un des plus importants
services de police au monde,
											rivalisant avec
les plus grands états-nations.
											Mais les villes comme New-York,
											São Paulo,
											Johannesburg,
											Dacca
											ou Shanghai
											jouent dans la cour des grands
économiquement
											mais pas au niveau politique.
											Et il va falloir que cela change.
											Les villes vont devoir trouver 
leur voix politique
											si nous voulons changer les choses.
									",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
","
","
",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
"
											Now, I want to talk to you
a little bit about the risks
											that cities are facing —
											some of the big mega-risks.
											I'm also going to talk to you briefly
about some of the solutions.
											I'm going to do this
using a big data visualization
											that was developed with Carnegie Mellon's
CREATE Lab and my institute,
											along with many, many others.
											I want you to first imagine the world
not as made up of nation-states,
											but as made up of cities.
											What you see here is every single city
											with a population
of a quarter million people or more.
											Now, without going into technical detail,
											the redder the circle,
the more fragile that city is,
											and the bluer the circle,
the more resilient.
											Fragility occurs when
the social contract comes unstuck.
											And what we tend to see is a convergence
of multiple kinds of risks:
											income inequality,
											poverty,
											youth unemployment,
											different issues around violence,
											even exposure to droughts,
cyclones and earthquakes.
											Now obviously, some cities
are more fragile than others.
									","
											Sizinle biraz da riskler 
hakkında konuşmak isterim,
											şehirlerin karşı karşıya olduğu
											mega riskler hakkında.
											Kısaca çözümlerden 
de söz edeceğim.
											Bunu da Carnergie Mellon'un 
CREATE Labı ve benim enstitümde
											geliştirtirilen büyük veri görselleri
											ve diğer araçlar ile yapacağım.
											İlk olarak dünyanın ulusal 
devletlerden değil
											şehirlerden oluştuğunu 
hayal etmenizi istiyorum.
											Burada gördüğünüz
her şehir
											çeyrek milyon veya daha 
yüksek bir nüfusa sahip.
											Teknik detaya girmiyorum.
											Yuvarlak ne kadar kırmızı ise, 
şehir o kadar kırılgan.
											Yuvarlak ne kadar mavi ise,
şehir de o kadar sağlam.
											Sosyal anlaşmalar başarısız 
olunca kırılganlık ortaya çıkıyor.
											Bu durumda farklı tiplerde 
riskler görüyoruz:
											gelir eşitsizliği,
											fakirlik,
											genç nüfusta işsizlik,
											şiddet ile ilgili konular,
											hatta kıtlıklara, tufanlara 
depremlere açık olma.
											Bazı şehirlerin diğerlerinden 
daha kırılgan olduğu açık.
									","
											Je voudrais vous parler des risques
											auxquels les villes font face
											— les risques majeurs.
											Je vais aussi évoquer brièvement
certaines solutions.
											Je vais pour cela utiliser
un jeu de données
											développé avec le laboratoire CREATE de
Carnegie Mellon et mon institut,
											et bien d'autres.
											D'abord, je veux que vous imaginiez
le monde, non pas en états-nations,
											mais comme un ensemble de villes.
											Vous voyez ici toutes les villes
											comptant une population
d'un quart de million d'habitants ou plus.
											Sans entrer dans les détails techniques,
											plus le cercle est rouge, 
plus la ville est jugée fragile,
											et plus le cercle est bleu,
plus elle est résiliente.
											La fragilité intervient lorsque
le contrat social se dégrade.
											Et on observe l'apparition d'une
convergence de risques multiples :
											inégalité de revenus,
											pauvreté,
											chômage des jeunes,
											problèmes autour de la violence,
											et même exposition aux sécheresses,
aux cyclones et aux séismes.
											Alors, bien sûr, certaines villes
sont plus fragiles que d'autres.
									",The biggest risks facing cities — and some solutions,Robert Muggah,17:10,"Brazil,climate change,data,democracy,economics,politics,future,map,global development,global issues,cities,government,infrastructure,society,inequality,urban planning"
