en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
											You're watching the life cycle
of a Streptomyces coelicolor.
											It's a strain of bacteria
that's found in the soil
											where it lives in a community
with other organisms,
											decomposing organic matter.
											Coelicolor is a beautiful organism.
											A powerhouse for synthesizing
organic chemical compounds.
											It produces an antibiotic
called actinorhodin,
											which ranges in color
from blue to pink and purple,
											depending on the acidity
of its environment.
											That it produces these pigment molecules
sparked my curiosity
											and led me to collaborate
closely with coelicolor.
											It is an unlikely partnership,
											but it's one that completely transformed
my practice as a materials designer.
											From it, I understood how nature
was going to completely revolutionize
											how we design and build our environments,
											and that organisms like coelicolor
											were going to help us
grow our material future.
									","
											Vous regardez le cycle de vie
d'un Streptomyces coelicolor,
											une souche de bactéries
que l'on trouve dans le sol
											qui vit en communauté
avec d'autres organismes
											et décompose la matière organique.
											Le coelicolor est un superbe organisme.
											C'est un moteur à synthétiser
des composés chimiques organiques.
											Il produit un antibiotique,
l'actinorhodine,
											dont la couleur va du bleu
au rose et au violet,
											suivant l'acidité de son environnement.
											Le fait qu'il produise ces molécules
de pigment a piqué ma curiosité
											et m'a menée à collaborer
étroitement avec le coelicolor.
											C'est un partenariat étonnant
											qui a complètement transformé
ma façon de travailler
											en tant que créatrice de matières.
											J'ai compris comment la nature
allait complètement révolutionner
											la façon dont nous créons
et construisons nos environnements,
											et que ces organismes
tels que le coelicolor
											allaient nous aider à développer
le futur de nos matières.
									","
											Esta imagen muestra el ciclo de vida
del Streptomyces coelicolor.
											Es la cepa de una bacteria 
que se encuentra en la tierra
											y vive en comunidades
junto a otros organismos,
											descomponiendo materia orgánica.
											El coelicolor es un organismo maravilloso,
											un motor que sintetiza
compuestos químicos orgánicos.
											Produce un antibiótico
llamado actinorodina,
											cuyo color que varía
entre azul, rosa y morado,
											según la acidez de su medio ambiente.
											Esta bacteria despertó mi curiosidad 

											porque produce
estas moléculas pigmentadas
											y por eso empecé a trabajar con ella.
											Hicimos una sociedad poco común,
											pero fue lo que transformó radicalmente
mi trabajo como diseñadora textil.
											Comprendí que la naturaleza
revolucionaría totalmente
											la forma en que diseñamos 
y construimos el medio ambiente,
											y comprendí también que organismos
como el coelicolor
											nos ayudarían a construir
el futuro material.
									","
											Streptomyces coelicolor bakterisinin
yaşam döngüsünü izliyorsunuz.
											Organik maddeyi ayrıştıran 
ve diğer organizmalarla birlikte yaşadığı
											toprakta bulunan bir bakteri türü.
											Coelicolor güzel bir organizma.
											Organik kimyasal bileşimleri
sentezlemeye yarayan bir santral.
											Ortamın asit derecesine bağlı olarak
											mavi, pembe ve mora varan renklerde
											actinorhodin isimli
bir antibiyotik üretiyor.
											Bu pigment moleküllerini üretiyor
olması bende merak uyandırdı
											ve beni coelicolor ile
birlikte çalışmaya itti.
											Bu alışılmadık bir ortaklık
											ancak bir materyal tasarımcısı olarak
çalışma şeklimi tamamen değiştirdi.
											Bununla birlikte, doğanın çevremizi
tasarlama ve inşa etme şeklimizi
											nasıl köklü biçimde değiştireceğini
											ve coelicolor gibi organizmaların
											kumaşlarımızın geleceğini geliştirmeye
yardım edeceğini anladım.
									",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
","
","
","
",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
											So what's wrong with things as they are?
											Well, for the last century,
											we've organized ourselves
around fossil fuels,
											arguably, the most valuable
material system we have ever known.
											We are tethered to this resource,
and we've crafted a dependency on it
											that defines our identities, cultures,
our ways of making and our economies.
											But our fossil fuel-based activities
are reshaping the earth
											with a kind of violence that is capable
of dramatically changing the climate,
											of accelerating a loss of biodiversity
											and even sustaining human conflict.
											We're living in a world
											where the denial of this dependence
has become deadly.
											And its reasons are multiple,
											but they include the privilege
of not being affected
											and what I believe
is a profound lack of imagination
											about how else we could live
											within the limits
of this planet's boundaries.
									","
											Qu'est-ce qui ne va pas
dans la situation actuelle ?
											Ces cent dernières années,
											nous nous sommes organisés
autour des énergies fossiles,
											sans doute le système de matières
le plus important de l'histoire.
											Nous sommes attachés à cette ressource
et la dépendance que nous avons formée
											définit nos identités, nos cultures,
nos façons de créer et nos économies.
											Mais nos activités autour des énergies
fossiles transforment la Terre
											avec une violence capable
de changer radicalement le climat,
											d'accélérer la perte de la biodiversité
											et même de maintenir les humains
en situation de conflit.
											Nous vivons dans un monde
											où le déni de cette dépendance
est devenu mortel.
											Les raisons sont multiples
											mais elles comprennent le privilège
de ne pas être affecté
											et ce qui est, à mon avis,
un grave manque d'imagination
											concernant d'autres façons de vivre
											dans les limites de ce que la Terre
peut supporter.
									","
											Ahora bien, ¿qué está fallando
en nuestra realidad actual?
											En el último siglo,
											hemos organizado nuestra vida
en torno a los combustibles fósiles,
											posiblemente el material
más valioso que conocemos.
											Estamos atados a este recurso,
y hemos creado una dependencia
											que define nuestra identidad,
nuestra cultura,
											nuestras formas de producción
y nuestra economía.
											Pero las actividades basadas 
en los combustibles fósiles
											están transformando la Tierra
											con una violencia capaz de alterar
el clima de manera drástica,
											de acelerar la pérdida de la biodiversidad
											e incluso alimentar situaciones
de conflicto entre los seres humanos.
											Vivimos en un mundo
											donde la negación de esta dependencia
se ha transformado en algo mortal.
											Las razones son múltiples,
											pero incluyen el privilegio
del no vernos afectados
											y de lo que considero
es una profunda falta de imaginación
											para encontrar otra manera de vivir
											respetando los límites 
de nuestro planeta.
									","
											Şu anki durumlarının nesi var?
											Geçen yüzyılda,
											kendimizi şimdiye kadar
bildiğimiz en değerli
											materyal sistem olan fosil
yakıtlara göre organize ettik.
											Bu kaynağa bağlıyız.
											Üzerinde kimliklerimizi, kültürlerimizi,
											üretim şekillerimizi ve ekonomilerimizi
belirleyen bir bağımlılık yarattık.
											Ancak fosil yakıt esaslı
faaliyetlerimiz çarpıcı bir biçimde
											iklimi değiştirebilen, biyoçeşitlilik
kaybını hızlandırabilen bir tür şiddetle
											dünyayı yeniden şekillendiriyor
											ve hatta insan çatışmasını besliyor.
											Bu bağımlılığın inkârının ölümcül hale 
geldiği bir dünyada yaşıyoruz.
											Bunun çok sayıda nedeni var
											ancak bunlar etkilenmeme
ayrıcalığını da içeriyor
											ve bu gezegenin sınırları
içerisinde başka türlü
											nasıl yaşayabileceğimiz konusunda
											büyük bir hayal gücü eksikliği
olduğuna inanıyorum.
									",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
","
","
","
",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
											Fossil fuels will one day
give way to renewable energy.
											That means we need to find
new material systems
											that are not petroleum-based.
											I believe that those material systems
will be biological,
											but what matters
is how we design and build them.
											They mustn't perpetuate
the destructive legacies of the oil age.
									","
											L'énergie fossile cèdera un jour
la place à l'énergie renouvelable.
											Nous devons trouver
de nouveaux systèmes de matières
											qui ne sont pas dérivés du pétrole.
											Je crois que ces systèmes matériels
seront biologiques,
											mais ce qui importe
est leur création et leur construction.
											Ils ne doivent pas perpétuer l'héritage
destructeur de l'ère du pétrole.
									","
											Algún día, los combustibles fósiles
darán paso a la energía renovable.
											Esto significa que debemos encontrar
nuevos sistemas de materiales
											que no deriven del petróleo.
											Creo que esos sistemas 
deberán ser biológicos,
											pero el tema es cómo los diseñamos
y cómo los construimos.
											No deben perpetuar el legado destructivo
de la era del petróleo.
									","
											Fosil yakıtlar, bir gün yerini
yenilenebilir enerjiye bırakacak.
											Bu, petrol esaslı olmayan
yeni materyal sistemleri
											bulmamız gerektiği anlamına geliyor.
											Bu materyal sistemlerinin
biyolojik olacağına inanıyorum
											ama önemli olan onları nasıl
tasarladığımız ve inşa ettiğimiz.
											Petrol çağının tahripkâr
miraslarını sürdürmemeliler.
									",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
","
","
","
",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
											When you look at this image,
											what do you see?
											Well, I see a highly sophisticated
biological system,
											that through the use of enzymes,
											can move and place atoms
more quickly and precisely
											than anything we've ever engineered.
											And we know that it can do this at scale.
											Nature has evolved over 3.8 billion years
											to be able to do this,
											but now through the use
of synthetic biology,
											an emerging scientific discipline
											that seeks to customize
this functionality of living systems,
											we can now rapid prototype
the assembly of DNA.
											That means that we can engineer
the kind of biological precision
											that makes it possible
to design a bacteria
											that can recycle metal,
											to grow fungi into furniture
											and even sequester
renewable energy from algae.
									","
											Lorsque vous regardez cette image,
											que voyez-vous ?
											Je vois un système biologique
hautement sophistiqué,
											qui, grâce à l'utilisation des enzymes,
											déplace et dépose des atomes
avec plus de rapidité et de précision
											que tout ce que nous avons
jamais fabriqué.
											Nous savons que c'est possible
à grande échelle.
											La nature a évolué
pendant 3,8 milliards d'années
											pour être capable d'une telle réussite,
											mais maintenant,
avec la biologie synthétique,
											une nouvelle discipline scientifique
											qui cherche à adapter cette fonctionnalité
des systèmes vivants,
											nous pouvons accéder à un prototype
rapide de l'assemblage de l'ADN.
											Ce qui veut dire que nous pouvons
fabriquer cette précision biologique
											qui nous permet de créer une bactérie
											capable de recycler du métal,
											pour transformer
des champignons en meubles
											et même séquestrer de l'énergie
renouvelable dans des algues.
									","
											Cuando miran esta imagen,
											¿qué ven?
											Yo veo un sistema biológico
altamente sofisticado
											que a través del uso de enzimas
											puede mover y colocar átomos
de un modo más rápido y preciso
											que cualquier otra cosa
que se haya creado.
											Y sabemos que lo puede ajustar a escala.
											La naturaleza ha evolucionado
a lo largo de 3.8 mil millones de años
											para poder hacer esto.
											Pero ahora, con el uso
de la biología sintética,
											—disciplina científica en desarrollo
											que intenta adaptar esta funcionalidad
de los sistemas vivos—,
											podemos hacer rápidamente
un prototipo de ensamblaje de ADN.
											Es decir que podemos desarrollar
una precisión biológica
											que permita diseñar una bacteria
											para reciclar metal,
											criar hongos para hacer muebles
											e incluso secuestrar
energía renovable de las algas.
									","
											Bu fotoğrafa baktığınızda
											ne görüyorsunuz?
											Ben, enzimlerin kullanımıyla
bugüne kadar tasarladığımız
											her şeyden daha hızlı
											ve kararlı bir şekilde atomları
hareket ettirebilen ve dizebilen
											çok gelişmiş bir biyolojik
sistem görüyorum.
											Bunu ölçeklendirerek
yapabildiğini biliyoruz.
											Doğa, bunu yapabilmek için
3,8 milyar yıl evrim geçirdi
											ancak yaşayan sistemlerin
bu işlevselliğini uyarlamaya çalışan
											yeni bilimsel bir disiplin olan
sentetik biyoloji aracılığıyla
											artık DNA birleşimini
hızlı prototipleyebiliyoruz.
											Bu, metali geri dönüştürebilen
bir bakteri tasarlamayı,
											mantarları mobilyaya dönüştürmeyi
ve hatta su yosunlarından
											yenilenebilir enerji 
depolamayı mümkün kılan
											bir tür biyolojik duyarlılık
üretebileceğimiz anlamına geliyor.
									",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
","
","
","
",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
"
											To think about how we might access
this inherent brilliance of nature —
											to build things from living things —
											let's consider the biological
process of fermentation.
											I've come to think of fermentation,
when harnessed by humans,
											as an advanced technological
toolkit for our survival.
											When a solid or a liquid ferments,
											it's chemically broken down
by bacterial fungi.
											The byproduct of this is what we value.
											So for example, we add yeast
to grapes to make wine.
											Well in nature, these transformations
are part of a complex network —
											a continuous cycle
that redistributes energy.
											Fermentation gives rise
to multispecies interactions
											of bacteria and fungi,
											plants, insects, animals and humans:
											in other words, whole ecosystems.
											We've known about these powerful
microbial interactions
											for thousands of years.
											You can see how through
the fermentation of grains,
											vegetal matter and animal products,
											all peoples and cultures of the world
have domesticated microorganisms
											to make the inedible edible.
											And there's even evidence
that as early as 350 AD,
											people deliberately fermented
foodstuffs that contained antibiotics.
											The skeletal remains
of some Sudanese Nubian
											were found to contain
significant deposits of tetracycline.
											That's an antibiotic that we use
in modern medicine today.
											And nearly 1500 years later,
											Alexander Fleming discovered
the antimicrobial properties of mold.
											And it was only through the industrialized
fermentation of penicillin
											that millions could survive
infectious diseases.
											Fermentation could once again
play an important role
											in our human development.
											Could it represent a new mode of survival
											if we harness it to completely
change our industries?
									","
											Afin d'imaginer comment nous pourrions
accéder à ce génie inhérent à la nature —
											la création à partir du vivant —
											réfléchissons au processus
biologique de la fermentation.
											Je crois que la fermentation,
lorsqu'elle est exploitée par les humains,
											est l'instrument technologique
avancé de notre survie.
											Lorsqu'un solide ou un liquide fermente,
											il est décomposé chimiquement
par une bactérie
											et c'est son dérivé qui nous importe.
											Par exemple, nous ajoutons de la levure
aux raisins pour faire du vin.
											Dans la nature, ces transformations
font partie d'un réseau complexe —
											un cycle continu
de redistribution d'énergie.
											La fermentation entraîne
des interactions plurispécifiques
											entre les bactéries et les champignons,
											les plantes, les insectes,
les animaux et les humains :
											en d'autres mots, des écosystèmes entiers.
											Nous connaissons ces puissantes
interactions microbiennes
											depuis des milliers d'années.
											Vous pouvez voir comment grâce
à la fermentation des graines,
											de la matière végétale
et des produits d'origine animale,
											tous les peuples et les cultures du monde
ont domestiqué les micro-organismes
											pour rendre le non comestible, comestible.
											Nous avons des preuves qui montrent
que déjà en l'an 350 av. J.-C.,
											on fermentait délibérément des aliments
qui contenaient des antibiotiques.
											On a trouvé dans les restes
du squelette d'un Nubien
											des dépôts non négligeables
de tétracycline.
											C'est un antibiotique que nous utilisons
dans la médecine moderne.
											Près de 1 500 ans plus tard,
											Alexander Fleming a découvert
les propriétés anti-microbiennes
											de la moisissure.
											Ce n'est que grâce à la fermentation
industrialisée de la pénicilline
											que des millions de personnes
ont survécu à des maladies infectieuses.
											La fermentation pourrait
une fois encore contribuer
											à notre développement humain.
											Pourrait-elle représenter
un nouveau mode de survie
											si nous l'exploitions en vue de changer
complètement nos industries ?
									","
											Para poder acceder a esta
inherente genialidad de la naturaleza
											—crear cosas a partir de seres vivos—
											veamos el proceso biológico 
de la fermentación.
											Considero que cuando la fermentación
es aprovechada por los humanos
											se transforma en una herramienta
de tecnología avanzada
											para nuestra superviviencia.
											Cuando un sólido o un líquido fermentan,
											se descomponen químicamente 
por acción de los hongos bacterianos.
											Lo que resulta de este proceso
es lo nos sirve.
											Por ejemplo, el vino se obtiene
al incorporar levadura a las uvas.
											En la naturaleza, estas transformaciones 
son parte de una compleja red.
											un ciclo continuo
que redistribuye la energía.
											La fermentación da lugar
a interacciones entre múltiples especies
											de hongos y bacterias,
											plantas, insectos, animales y humanos.
											En otras palabras, ecosistemas enteros.
											Hace miles de años que conocemos
											estas poderosas interacciones microbianas.
											Mediante la fermentación de granos,
											materia vegetal y productos animales,
											los pueblos y las culturas del mundo
han domesticado a los microorganismos
											para transformar lo no comestible
en comestible.
											Incluso existen evidencias
de que ya en el año 350 d. C.
											la gente fermentaba deliberadamente
los alimentos que contenían antibióticos.
											Se descubrió que los restos óseos
de algunos nubios de Sudán
											contenían importantes depósitos
de tetraciclina,
											un antibiótico que se usa
en la medicina moderna.
											Y casi 1500 años después,
											Alexander Fleming descubrió
las propiedades antimicrobianas del moho.
											Y fue con la fermentación industrializada
de la penicilina
											que millones de personas pudieron
sobrevivir a enfermedades infecciosas.
											Nuevamente, la fermentación podría
desempeñar un importante rol
											en el desarrollo humano.
											¿Podría representar
una nueva forma de supervivencia
											si la utilizamos para cambiar
las industrias de manera radical?
									","
											Doğanın bu doğuştan gelen zekasına
nasıl erişebileceğimizi düşünmek için —
											yaşayan şeylerden 
bir şeyler yapmak için —
											fermantasyonun biyolojik
sürecini ele alalım.
											Fermantasyonu, insanlar tarafından
kontrol altına alındığında
											hayatta kalmamız için gerekli
ileri bir teknoloji olarak düşünüyorum.
											Bir katı ya da sıvı fermante olduğunda
											bakteriyel mantarlar tarafından
kimyasal olarak ayrıştırılır.
											Bizim için değerli olan bunun yan ürünü.
											Örneğin, şarap yapmak için
üzümlere maya ekliyoruz.
											Bu dönüşümler doğada
enerjiyi yeniden dağıtan
											devamlı bir döngü olan
kompleks bir ağın parçası.
											Fermantasyon; bakterilerin ve mantarların,
											bitkilerin, böceklerin,
hayvanların ve insanların,
											diğer bir deyişle tüm ekosistemin
											çok türlü etkileşimine sebep oluyor.
											Bu güçlü mikrobiyal etkileşimlerden
											binlerce yıldır haberdarız.
											İnsanların ve kültürlerin
yenilmeyeni yenilebilir yapmak için
											tahılları, bitkisel madde
ve hayvansal ürünleri
											fermante ederek mikroorganizmaları
nasıl evcilleştirdiğini görebilirsiniz.
											Milattan sonra 350 yılında
insanların antibiyotik içeren
											gıda madelerini kasıtlı olarak
fermante ettiğinin kanıtı bile var.
											Birkaç Sudanlı Nubinin
iskelet kalıntılarında
											önemli ölçüde tetrasiklin
içerdiği bulundu.
											Bugün modern tıpta 
kullandığımız bir antibiyotik bu.
											Neredeyse 1500 yıl sonra,
											Alexander Fleming küf mantarının
antimikrobiyal özelliklerini keşfetti.
											Milyonların bulaşıcı 
hastalıkları atlatabilmesi
											yalnızca penisilinin endüstrileştirilmiş
fermantasyonuyla mümkün oldu.
											Fermantasyon, insani gelişimimizde
bir kez daha önemli bir rol oynayabilir.
											Endüstrilerimizi tamamen 
değiştirmek için ondan yararlanırsak
											bu yeni bir hayatta kalma 
biçimini temsil edebilir mi?
									",Fashion has a pollution problem — can biology fix it?,Natsai Audrey Chieza,13:14,"bacteria,creativity,biotech,design,biology,fashion,future,materials,innovation,nature,pollution,sustainability,science,technology,water"
