en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
											Welcome. If I could have the first slide, please?
											Contrary to calculations made by some engineers, bees can fly,
											dolphins can swim, and geckos can even climb
											up the smoothest surfaces. Now, what I want to do, in the short time I have,
											is to try to allow each of you to experience
											the thrill of revealing nature's design.
											I get to do this all the time, and it's just incredible.
											I want to try to share just a little bit of that with you in this presentation.
											The challenge of looking at nature's designs —
											and I'll tell you the way that we perceive it, and the way we've used it.
											The challenge, of course, is to answer this question:
											what permits this extraordinary performance of animals
											that allows them basically to go anywhere?
											And if we could figure that out, how can we implement those designs?
									","
											Bienvenidos. ¿Me pueden poner la primera diapositiva?
											En contra de los cálculos de algunos ingenieros, las abejas pueden volar
											los delfines pueden nadar y las lagartijas pueden escalar
											sobre las superficies más lisas. Ahora lo que quiero hacer, en el corto tiempo que tengo,
											es tratar de permitir a cada uno de ustedes experimentar
											de alguna manera, la emoción de revelar los secretos del diseño natural.
											Yo lo hago todo el tiempo, y es simplemente increíble.
											Quiero compartir un poco de eso con ustedes en esta presentación.
											El desafío de mirar los diseños naturales -
											y les diré de qué manera lo percibimos, y cómo lo hemos usado.
											El desafío desde luego, es responder a esta pregunta:
											¿Qué concede este extraordinario desempeño
											que les permite básicamente ir a cualquier parte?
											Y ¿si pudiéramos encontrar la manera de implementar esos diseños?
									","
											Bonjour. Pourrais-je avoir le premier slide s'il vous plait?
											Contrairement aux calculs de certains ingénieurs, les abeilles peuvent voler,
											les dauphins peuvent nager, et les geckos peuvent toujours
											grimper sur les surfaces les plus lisses. Maintenant ce que je veux faire, dans le peu de temps dont je dispose,
											c'est de permettre à chacun de vous d'essayer,
											en quelque sorte, de découvrir ce que la nature à su mettre au point.
											J'essaye de le faire tout le temps, c'est tout bonnement incroyable.
											Je vais essayer de vous le faire partager un peu avec cette présentation.
											""Le challenge de découvrir les inventions de la nature""
											et je vais vous dire la façon dont nous le percevons, et la façon dont nous l'utilisons.
											La difficulté bien sûr est de répondre à cette question :
											Quelle est l'extraordinaire capacité de cet animal
											qui lui permet d'aller où il le désire?
											Si nous pouvions l'utiliser, dans quel domaine pourrions-nous le faire?
									","
											Willkommen. Die erste Folie, bitte.
											Im Gegensatz zu den Berechnungen
mancher Ingenieure können Bienen fliegen,
											Delfine schwimmen und Geckos
sogar die glattesten Oberflächen
											emporklettern. In der kurzen Zeit,
die ich habe, möchte ich Ihnen
											den Nervenkitzel nahebringen, 
den man beim Enthüllen
											der komplexen Strukturen der Natur erlebt.
											Das mache ich die ganze Zeit,
und es ist einfach unglaublich.
											Durch diese Präsentation möchte ich versuchen,
etwas davon mit Ihnen zu teilen.
											Die Herausforderung das Design der Natur zu erforschen –
											und ich werde erklären, wie wir sie wahrnehmen
und verwendet haben.
											Die Herausforderung besteht darin, 
diese Frage zu beantworten:
											Was ermöglicht diese außergewöhnliche
Leistung der Tiere,
											die es ihnen erlaubt, überall hinzugehen?
											Und wenn wir das herausfinden könnten,
wie können wir die Entwürfe umsetzen?
									",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
","
","
","
",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
											Well, many biologists will tell engineers, and others,
											organisms have millions of years to get it right;
											they're spectacular; they can do everything wonderfully well.
											So, the answer is bio-mimicry: just copy nature directly.
											We know from working on animals that the truth is
											that's exactly what you don't want to do — because evolution works
											on the just-good-enough principle, not on a perfecting principle.
											And the constraints in building any organism, when you look at it,
											are really severe. Natural technologies have incredible constraints.
											Think about it. If you were an engineer and I told you
											that you had to build an automobile, but it had to start off to be this big,
											then it had to grow to be full size and had to work every step along the way.
											Or think about the fact that if you build an automobile, I'll tell you that you also — inside it —
											have to put a factory that allows you to make another automobile.
									","
											Bueno, muchos biólogos le dirán a los ingenieros y a otros,
											que los organismos han tenido millones de años para perfeccionarse,
											que son espectaculares, que pueden hacer todo maravillosamente bien.
											Así que la respuesta es el bio-mimetismo - copiar a la naturaleza directamente.
											Sabemos al trabajar con animales que la verdad es
											que eso es exactamente lo que no quieres hacer. Porque la evolución trabaja
											bajo el principio de “apenas-bien-basta”, no bajo el principio de la perfección.
											Y las limitaciones en construir cualquier organismo, cuando lo piensas bien,
											son realmente severas. Las tecnologías naturales tienen increíbles limitaciones,
											Piénsalo. Si fueras un ingeniero y yo te dijera
											que tienes que construir un automóvil pero que debes empezar así de pequeñito
											y luego tiene que crecer a tamaño completo y tiene que funcionar en cada etapa.
											Piensa en el hecho de que construyeras el automóvil y de que yo te dijera que dentro de él tienes que
											construirle también un fábrica que le permita hacer otro automóvil.
									","
											Donc, beaucoup de biologistes diront aux ingénieurs et aux autres,
											les êtres vivants ont eu des millions d'années pour tout mettre au point,
											ils sont spectaculaires, ils peuvent tout faire extrêmement bien.
											Et le mieux à faire est la ""biomimicry"" : juste copier directement ce que la nature a fait.
											Nous savons, à force de travailler sur les animaux, que ces solutions
											sont opposées à ce que chacun essaye de faire. En effet l'évolution est basée
											sur le principe du ""juste suffisant"", pas sur la perfection.
											Et les contraintes à l'origine de tout organisme sont, à bien y regarder,
											très strictes. Les technologies de la nature sont incroyablement contraintes.
											Réfléchissez y. Si vous étiez un ingénieur et que je vous disais
											que vous avez à construire une automobile qui doit être de cette taille au début,
											puis qui doit grandir jusqu'à avoir sa taille normale et qui enfin doit fonctionner à chaque étape de sa croissance.
											Dites vous aussi que si vous construisiez cette automobile, vous devriez aussi
											mettre une usine capable de fabriquer une seconde automobile à l'intérieur.
									","
											Nun, viele Biologen erzählen Ingenieuren und anderen,
											dass Organismen Jahrmillionen hatten, um es richtig zu machen;
											sie sind spektakulär,
sie können alles wunderbar tun.
											Also, die Antwort ist Bio-Mimikry:
Kopieren Sie einfach direkt die Natur.
											Wir wissen aus der Arbeit an Tieren,
dass wir genau das
											in Wahrheit nicht tun wollen – weil die Evolution nach dem
											“Gerade gut genug""-Prinzip arbeitet, nicht nach einem perfektionierenden Prinzip.
											Und die Einschränkungen beim Aufbau
jedes Organismus sind, wenn man ihn betrachtet,
											wirklich gravierend. Natürliche Technologien
sind unglaublich eingeschränkt.
											Stellen Sie sich vor:
Sie wären ein Ingenieur und ich sagte Ihnen,
											dass Sie ein Auto bauen müssten, 
aber es müßte anfangs so klein sein,
											und dann zur vollen Größe heranwachsen 
und dabei jederzeit fehlerfrei funktionieren.
											Oder Sie müssen so ein kleines Auto bauen,
aber es muss in sich auch
											eine Fabrik haben, in der man 
ein weiteres Auto bauen kann.
									",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
","
","
","
",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
","
","
","
",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
											And you can absolutely never, absolutely never, because of history
											and the inherited plan, start with a clean slate.
											So, organisms have this important history.
											Really evolution works more like a tinkerer than an engineer.
											And this is really important when you begin to look at animals.
											Instead, we believe you need to be inspired by biology.
											You need to discover the general principles of nature,
											and then use these analogies when they're advantageous.
											This is a real challenge to do this, because animals,
											when you start to really look inside them — how they work —
											appear hopelessly complex. There's no detailed history
											of the design plans, you can't go look it up anywhere.
											They have way too many motions for their joints, too many muscles.
											Even the simplest animal we think of, something like an insect,
											and they have more neurons and connections than you can imagine.
									","
											Y no puedes absolutamente nunca, absolutamente nunca, a causa de la historia
											y del plan heredado, comenzar de ceros.
											Así que los organismos tienen esta importante historia.
											Realmente la evolución trabaja más como alguien que repara experimentando y jugueteando que como un ingeniero.
											Y esto es realmente importante cuando comienzas a estudiar a los animales.
											Al contrario, creemos que debes inspirarse en la biología.
											Necesitas descubrir los principios generales de la naturaleza
											y entonces usar esas analogías cuando sean ventajosas.
											Es un verdadero desafío hacer esto porque los animales,
											cuando comienzas a mirar dentro de ellos, cómo funcionan,
											parecen ser desesperantemente complejos. No hay una historia detallada
											de los planos de diseño, no puedes encontrarlos en parte alguna.
											Tienen demasiados movimientos para sus articulaciones, demasiados músculos
											aún el más simple de los animales que se nos ocurra, como un insecto,
											y tienen más neuronas y conexiones de lo que pueda imaginar.
									","
											Or, vous ne pouvez jamais, absolument jamais, en raison de l'histoire
											et du principe d'héritage, commencer à partir de rien.
											Les organismes ont cet historique si important.
											En réalité, l'évolution fonctionne plus comme un réparateur que comme un ingénieur.
											C'est très important à cerner quand vous commencez à regarder les animaux.
											Plutôt que de croire qu'il faut toujours s'inspirer de la biologie,
											il vous faut découvrir les principes même qui régissent la nature
											et utiliser des analogies quand c'est avantageux.
											C'est vraiment complexe à faire car ces animaux,
											quand on commence à bien y regarder, la façon dont ils fonctionnent,
											apparait désespérément complexe. Il n'y a pas d'archive
											de plans, vous ne pouvez les trouver nulle part.
											Ils ont développé bien trop de libertés via leurs articulations, trop de muscles,
											même dans les plus simples des animaux, comme les insectes,
											et ils ont bien plus de neurones et de connections que vous pouvez l'imaginer.
									","
											Und Sie können absolut nie, absolut nie,
wegen der Geschichte
											und des ererbten Plans bei Null beginnen.
											Organismen haben also diese wichtige Geschichte.
											Die Evolution arbeitet in Wirklichkeit eher 
wie ein Tüftler als ein Ingenieur.
											Und das ist wirklich wichtig, 
wenn Sie beginnen, Tiere zu erforschen.
											Man soll sich aber von der Biologie inspirieren lassen.
											Die allgemeinen Grundsätze der Natur entdecken
											und dann diese Analogien verwenden,
wenn sie von Vorteil sind.
											Das ist eine echte Herausforderung,
weil Tiere,
											wenn Sie sich Tiere von innen anschauen – 
wie sie funktionieren –
											scheinen sie hoffnungslos komplex zu sein.
Es gibt keine detaillierte Geschichte
											der Baupläne, man kann sie nirgendwo nachschlagen.
											Sie haben für ihre Gelenke viel zu viele Bewegungen, 
zu viele Muskeln.
											Auch wenn wir an das einfachste Tier denken,
etwa ein Insekt,
											sie haben mehr Neuronen und Verbindungen,
als Sie sich vorstellen können.
									",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
","
","
","
",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
"
											How can you make sense of this? Well, we believed —
											and we hypothesized — that one way animals could work simply,
											is if the control of their movements
											tended to be built into their bodies themselves.
											What we discovered was that two-, four-, six- and eight-legged animals
											all produce the same forces on the ground when they move.
											They all work like this kangaroo, they bounce.
											And they can be modeled by a spring-mass system that we call the spring mass system
											because we're biomechanists. It's actually a pogo stick.
											They all produce the pattern of a pogo stick. How is that true?
											Well, a human, one of your legs works like two legs of a trotting dog,
											or works like three legs, together as one, of a trotting insect,
											or four legs as one of a trotting crab.
											And then they alternate in their propulsion,
											but the patterns are all the same. Almost every organism we've looked at this way
											— you'll see next week, I'll give you a hint,
											there'll be an article coming out that says that really big things
											like T. rex probably couldn't do this, but you'll see that next week.
									","
											¿Cómo puedes entender esto? Bueno, creímos -
											y suponemos - que una manera en la cual los animales pueden funcionar simplemente,
											es si el control de sus movimientos
											tendiera a estar construido dentro de sus cuerpos mismos.
											Hemos descubierto que los animales de dos, cuatro, seis y ocho patas
											producen las mismas fuerzas sobre el terreno cuando se mueven.
											Todos funcionan como este canguro, rebotan.
											Y pueden ser modelados por un sistema de resortes y aunque lo llamamos sistema de resortes
											porque somos bio-mecánicos, en realidad es un saltador que rebota.
											Todos producen el patrón de un saltador. ¿De qué forma es esto verdad?
											Bueno, un ser humano, una de sus piernas, trabaja como dos piernas de un perro trotando
											y trabaja como las tres piernas juntas de un insecto trotando,
											o cuatro piernas juntas como en un cangrejo trotando.
											Y entonces alternan su propulsión
											pero los patrones son los mismos. Casi todo organismo que hemos estudiado
											- lo verán la semana entrante - les daré una pista,
											saldrá un artículo que dice que animales realmente grandes
											como el T. Rex probablemente no podían hacer esto, pero lo verán la semana próxima.
									","
											Comment pourrions nous concevoir tout cela? En fait nous croyons...
											et nous partons du principe... que dans un sens, les animaux fonctionneraient simplement,
											comme si le contrôle de leurs mouvements
											pouvaient être issus de leur corps eux même.
											Ce que nous avons découvert c'est que les animaux avec deux, quatres, six, huit pattes,
											exercent le même effort sur le sol lorsqu'ils se déplacent.
											Ils fonctionnent tous comme ce kangourou, ils sautent.
											Et peuvent être modélisés par un ensemble de masse et de ressorts, que nous appelons système masse-ressort
											parce que nous somme des bio-mécaniciens, mais en fait c'est un bâton-sauteur.
											Ils ont tous développés les caractéristiques d'un bâton-sauteur. Comment cela peut il être possible?
											En fait, pour un homme, une de vos jambes équivaut à deux pattes d'un chien qui trotte,
											ou trois pattes fonctionnant ensemble d'un insecte qui trotte,
											voir quatre pour un crabe.
											puis ils alternent pour se propulser,
											mais le principe est toujours le même. Comme presque chaque organisme que nous avons observé de cette manière
											- vous allez le voir la semaine prochaine - Je vais vous donner un indice,
											il va y avoir prochainement un article qui explique que certains animaux très gros
											comme le T. Rex ne pouvaient sans doutes pas faire cela, mais vous le verrez la semaine prochaine.
									","
											Wie soll man das verstehen können?
Nun, wir glaubten –
											und stellten die Hypothese auf – dass eine Art, in der Tiere funktionieren könnten,
											darin besteht, dass die Bewegungssteuerung
											eher in ihre Körper selbst eingebaut ist.
											Wir entdeckten, dass zwei-, vier-, 
sechs- und achtbeinige Tiere
											bei ihrer Bewegung alle die gleichen Kräfte
auf den Boden ausüben.
											Sie alle funktionieren wie dieses Känguruh,
sie hüpfen.
											Und sie können durch ein Feder-Masse-System
modelliert werden. Wir nennen das so,
											weil wir Biomechaniker sind. 
Es ist eigentlich ein Pogo-Stab.
											Sie alle produzieren das Muster eines Pogo-Stabs.
Wie kann das sein?
											Bei Menschen funktioniert eines Ihrer Beine
wie zwei Beine eines laufenden Hundes,
											oder wie drei Beine eines laufenden Insekts,
											oder vier Beine einer laufenden Krabbe.
											Und sie bewegen sich abwechselnd vorwärts,
											aber die Muster sind alle gleich. Fast jeder Organismus,
den wir so untersucht haben –
											nächste Woche werden Sie es selbst sehen,
											da wird ein Artikel erscheinen, der erklärt,
dass wirklich große Wesen –
											ein T. Rex wohl eher nicht, aber Sie
werden es nächste Woche sehen.
									",Robots inspired by cockroach ingenuity,Robert Full,20:22,"animals,design,evolution,robots,science,technology,transportation"
