en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
											Four years ago,
											a security researcher,
											or, as most people would call it, a hacker,
											found a way to literally
											make ATMs throw money at him.
											His name was Barnaby Jack,
											and this technique was later called ""jackpotting""
											in his honor.
									","
											Hace cuatro años,
											un investigador en seguridad,
											o lo que la mayoría de las personas
llamarían hacker,
											encontró literalmente una forma
											de hacer que los cajeros automáticos 
le escupieran dinero.
											Se llamaba Barnaby Jack,
											y esta técnica se llamó luego 
""jackpotting""
											en su honor.
									","
											Há quatro anos,
											um investigador de segurança,
											ou, como a maioria lhe chamaria, 
um ""hacker"",
											descobriu uma forma de literalmente
											fazer as máquinas Multibanco 
atirarem-lhe dinheiro.
											Chamava-se Barnaby Jack,
											e o método que usou mais tarde 
foi apelidado de ""jackpotting""
											em sua homenagem.
									","
											Dört yıl önce,
											bir güvenlik araştırmacısı
											veya insanların büyük bir kesiminin
kullandığı tabirle, bir hacker
											ATM makinelerinin kendisine
											para fırlatmasının bir yolunu buldu.
											Onun adı Barnaby Jack idi
											ve kullandığı bu yöntem daha sonra onun onuruna
											""jackpotting"" olarak anılmaya başlandı.
									","
											Il y a quatre ans,
											un chercheur en sécurité,
											ou, comme la plupart des gens 
l'appelleraient, un hacker,
											a trouvé un moyen
pour que les distributeurs de billets
											lui envoient littéralement 
de l'argent dessus.
											Son nom était Barnaby Jack,
											et cette technique fut, plus tard,
appelée « Jackpotting »
											en son honneur.
									",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
","
","
","
","
",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
											I'm here today because I think
											we actually need hackers.
											Barnaby Jack
											could have easily turned
											into a career criminal or James Bond villain
											with his knowledge,
											but he chose to show the world
											his research instead.
											He believed that sometimes
											you have to demo a threat
											to spark a solution.
											And I feel the same way.
											That's why I'm here today.
									","
											Estoy aquí hoy porque pienso
											que realmente necesitamos hackers.
											Barnaby Jack
											podría haberse convertido
											en un criminal de carrera 
o en un James Bond villano
											con su conocimiento,
											pero en vez de eso eligió
											mostrar al mundo su investigación.
											El creía que a veces
											se tiene que demostrar una amenaza
											para provocar una solución.
											Y yo siento lo mismo.
											Por eso estoy aquí hoy.
									","
											Estou aqui hoje porque acho que,
											na realidade, precisamos de 
""hackers"".
											Barnaby Jack
											podia facilmente ter-se tornado
											um criminoso de carreira 
ou um vilão do James Bond
											dado os seus conhecimentos,
											mas preferiu mostrar ao mundo
											as suas descobertas.
											Ele acreditava que 
""por vezes, temos de demonstrar uma ameaça
											""para gerar uma solução.""
											E eu penso o mesmo.
											Por isso hoje aqui estou.
									","
											Bugün buradayım çünkü
											gerçekten hackerlara ihtiyacımız
olduğunu düşünüyorum.
											Barnaby Jack
											kolayca azılı bir suçluya dönüşebilir
											veya tüm bilgi donanımı ile
											James Bond'daki kötü adamlardan olabilirdi,
											fakat o bunun yerine tüm dünyaya
											kendi araştırmasını göstermek istedi.
											Bazen bir çözüm bulmak için
											gözdağı vermek
											gerektiğine inanıyordu.
											Ben de aynı şekilde düşünüyorum.
											Bugün burada olmamın sebebi de bu.
									","
											Je suis ici aujourd'hui parce que je pense
											qu'on a vraiment besoin des hackers.
											Barnaby Jack
											aurait facilement pu devenir
											un criminel de carrière 
ou un méchant de James Bond
											avec ses connaissances.
											Mais il a choisi à la place 
de montrer au monde
											le fruit de ses recherches.
											Il pensait que parfois,
											on a besoin de prouver
l'existence d'une menace
											pour initier une solution.
											Et je ressens la même chose.
											C'est la raison pour laquelle
je suis ici aujourd'hui.
									",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
","
","
","
","
",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
											We are often terrified and fascinated
											by the power hackers now have.
											They scare us.
											But the choices they make
											have dramatic outcomes
											that influence us all.
											So I am here today because I think we need hackers,
											and in fact, they just might be
											the immune system for the information age.
											Sometimes they make us sick,
											but they also find those hidden threats
											in our world,
											and they make us fix it.
									","
											A menudo nos aterra y fascina
											el poder que tienen ahora los hackers.
											Nos asustan.
											Pero las decisiones que toman
											tienen resultados increíbles
											que nos afectan a todos.
											Así que estoy aquí hoy porque creo 
que necesitamos hackers,
											y de hecho, ellos podrían ser
											el sistema inmunológico 
de la era de la información.
											A veces nos ponen enfermos,
											pero también encuentran 
esas amenazas ocultas
											en nuestro mundo
											y nos obligan a arreglarlas.
									","
											Ficamos amiúde aterrorizados e fascinados
											pelo poder que hoje 
os ""hackers"" têm.
											Assustam-nos.
											Mas as escolhas que fazem
											têm impactos dramáticos
											que nos influenciam a todos.
											Por isso aqui estou, pois acho que
necessitamos de ""hackers"",
											e, na realidade, eles podem bem ser
											o sistema imunológico 
da era da informação.
											Por vezes, enojam-nos,
											mas também descobrem 
as ameaças secretas
											que existem no mundo,
											e obrigam-nos a removê-las.
									","
											Sık sık hackerların bugün ellerinde bulundurdukları
											güç nedeniyle dehşete kapılır,
aynı zamanda büyüleniriz.
											Bizi korkuturlar.
											Ama yaptıkları tercihler
											hepimizi etkileyen
											dramatik sonuçlar doğurur.
											Bugün buradayım çünkü hackerlara
ihtiyacımız olduğunu düşünüyorum
											ve aslında, bilgi çağı için aradığımız
											bağışıklık sistemi onlar olabilirler.
											Bazen bizi hasta etseler de,
											aynı zamanda dünyamızdaki gizli tehditleri de
											açığa çıkarıp
											onların üstesinden gelmemize yardım ederler.
									","
											Nous sommes souvent terrifiés et fascinés
											par le pouvoir 
qu'ont désormais les hackers.
											Ils nous font peur.
											Mais les choix qu'ils font
											ont des conséquences importantes
											qui influent sur nous tous.
											Donc je suis ici aujourd'hui parce que 
je pense que l'on a besoin des hackers,
											et, en fait, il se pourrait
											qu'ils soient le système immunitaire
pour l'âge de l'information.
											Ils nous rendent parfois malades,
											mais ils trouvent aussi 
ces menaces cachées
											dans notre monde,
											et ils nous forcent à les réparer.
									",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
","
","
","
","
",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
											I knew that I might get hacked
											for giving this talk,
											so let me save you the effort.
											In true TED fashion,
											here is my most embarrassing picture.
											But it would be difficult for you to find me in it,
											because I'm the one who looks like a boy
											standing to the side.
											I was such a nerd back then
											that even the boys on the
Dungeons and Dragons team
											wouldn't let me join.
											This is who I was,
											but this is who I wanted to be:
											Angelina Jolie.
											She portrayed Acid Burn
											in the '95 film ""Hackers.""
											She was pretty and she could rollerblade,
											but being a hacker, that made her powerful.
											And I wanted to be just like her,
											so I started spending a lot of time
											on hacker chat rooms and online forums.
											I remember one late night
											I found a bit of PHP code.
											I didn't really know what it did,
											but I copy-pasted it
											and used it anyway
											to get into a password-protected site
											like that.
											Open Sesame.
											It was a simple trick,
											and I was just a script kiddie back then,
											but to me, that trick,
											it felt like this,
											like I had discovered limitless potential
											at my fingertips.
											This is the rush of power that hackers feel.
											It's geeks just like me
											discovering they have access to superpower,
											one that requires the skill and tenacity
											of their intellect,
											but thankfully no radioactive spiders.
									","
											Sabía que me podrían hackear
											por dar esta charla,
											así que les ahorraré el esfuerzo.
											Al mejor estilo TED,
											aquí está mi imagen más embarazosa.
											Pero les sería difícil encontrarme,
											porque yo soy la que se parece a un niño
											parado a un costado.
											Yo era tan nerd entonces
											que hasta los chicos del equipo
de Calabozos y Dragones
											no me dejaban unirme a ellos.
											Así era yo,
											pero esta es quien yo quería ser:
											Angelina Jolie.
											Ella protagonizó Acid Burn
											en la película ""Hackers"" del 95.
											Era bonita y podía patinar,
											pero ser una hacker
la hizo poderosa.
											Y yo quería ser como ella,
											así que empecé a pasar mucho tiempo
											en las salas de chat 
y foros de hackers en línea.
											Recuerdo una noche
											que encontré algo de código PHP.
											Realmente no sabía qué hacía,
											pero lo copié y pegué
											y lo utilicé de todos modos
											para entrar en un sitio 
protegido por contraseña
											así.
											Ábrete Sésamo.
											Era un simple truco,
											y yo entonces era solo una falsa hacker.
											Pero para mí ese truco
											me hacía sentir
											como si hubiera descubierto 
un potencial ilimitado
											en mis manos.
											Esta es la oleada de poder 
que los piratas informáticos sienten.
											Son los geeks como yo
											descubriendo que tienen acceso 
a la superpotencia,
											que requiere la habilidad y tenacidad
											de su intelecto,
											pero por suerte no hay 
arañas radioactivas.
									","
											Eu sei que poderia ser 
alvo de pirataria informática
											só por fazer esta palestra,
											por isso, poupo-vos o esforço.
											No verdadeiro espírito TED,
											eis a minha foto mais embaraçosa.
											(Risos)
											Vão ter dificuldade em encontrar-me
											porque sou aquela que parece um rapazinho
											ali na ponta.
											Era tão cromo, na altura,
											que nem os rapazes que jogavam 
Dungeons and Dragons
											me deixavam entrar na equipa.
											Era assim que eu era,
											mas esta é quem eu queria ser:
											Angelina Jolie.
											Ela fez a personagem Acid Burn
											no filme de 1995, 
""'Hackers' — Piratas Cibernéticos"".
											Era bonita e sabia andar 
de patins em linha,
											mas ser ""hacker"" é que a tornava poderosa.
											E eu queria ser como ela,
											por isso, comecei a passar muito tempo
											nas salas de conversação dos ""hackers"" 
e nos fóruns ""online"".
											Recordo-me de uma noite, já tarde,
											em que encontrei um pedaço de código PHP.
											Não sabia o que ele fazia
											mas copiei-o e colei-o
											e usei-o na mesma,
											para entrar num ""site"" 
protegido por senha;
											assim.
											Abre-te Sésamo.
											Era um truque simples,
											e eu na altura era apenas 
uma amadora a usar ""scripts"",
											mas para mim, esse truque
											fez-me sentir assim:
											que tinha descoberto 
um potencial sem limites
											na ponta dos dedos.
											É esta a onda de poder 
que os ""hackers"" sentem.
											""Geeks"" como eu
											descobrem estes superpoderes
											que exigem perícia e tenacidade
											por parte da sua mente,
											mas, felizmente, sem aranhas radioativas.
									","
											Bu konuşmayı yaptığım için
											hacklenebileceğimin farkındayım,
											o yüzden siz zahmet etmeyin.
											TED modasına uygun olarak
											işte en utanç verici fotoğrafım.
											Fakat bu fotoğrafta beni bulmanız zor olabilir,
											çünkü ben erkeğe benzeyen,
											kenarda duran çocuğum.
											O zamanlar o kadar inektim ki
											erkekler bile Dungeons and Dragons takımına
											girmeme izin vermezlerdi.
											Ben buydum,
											olmak istediğim kişi ise buydu:
											Angelina Jolie.
											95'teki ""Hackerlar"" filminde
											Acid Burn karakterini canlandırdı.
											Güzeldi ve paten kayabiliyordu,
											ama onu esas güçlü yapan şey, hacker olmasıydı.
											Ben de aynı onun gibi olmak istedim.
											Bu yüzden hacker sohbet odaları ve online forumlarda
											çokça zaman geçirmeye başladım.
											Bir gece yarısı
											biraz PHP kodu bulduğumu hatırlıyorum.
											Ne işe yaradıkları hakkında hiçbir fikrim yoktu,
											fakat yine de onu kopyalayıp yapıştırarak
											bunun gibi
											şifre korumalı bir siteye girmek için
											kullandım.
											Açıl susam açıl.
											Basit bir numaraydı,
											ve o zamanlar sadece bir betik çocuğuydum
											ama yine de, o ufak numara bile,
											parmaklarımın ucunda
											uçsuz bucaksız bir potansiyel
											keşfetiğim hissini vermişti.
											Hackerlerin hissettikleri güç dalgası budur.
											Benim gibi inekler
											süper güçlere erişebildiklerini keşfeder,
											yetenek ve azim isteyen,
											zeka gerektiren,
											ancak çok şükür radyoaktif örümcekler değil.
									","
											Je sais que je pourrais me faire hacker
											pour avoir fait ce discours,
											alors laissez-moi 
vous épargner le travail.
											Dans le vrai style de TED,
											voici ma photo la plus honteuse.
											Mais ça serait difficile pour vous
de m'y trouver,
											parce que je suis celle qui ressemble
à un garçon
											debout sur le côté.
											J'étais une telle geekette à l'époque
											que même les garçons
de l'équipe de Donjons &amp; Dragons
											ne voulaient pas que je les rejoigne.
											Ça, c'est qui j'étais.
											Mais ça, c'est qui je voulais être :
											Angelina Jolie.
											Elle jouait le rôle d'Acid Burn
											dans le film de 1995 « Hackers ».
											Elle était belle 
et elle savait faire du roller,
											mais d'être un hacker,
c'est ça qui lui donnait du pouvoir.
											Et je voulais être tout comme elle,
											alors je me suis mise
à passer beaucoup de temps
											sur des sites de discussion
et des forums de hackers.
											Je me souviens qu'un soir, tard,
											j'ai trouvé un bout de code PHP.
											Je ne savais pas vraiment 
à quoi il servait,
											mais je l'ai copié-collé
											et je l'ai quand même utilisé
											pour entrer dans un site
protégé par mot de passe,
											comme ça.
											Sésame, ouvre-toi !
											C'était une astuce simple,
											et j'étais juste
une débutante à l'époque.
											Mais pour moi, cette astuce,
											je me sentais comme ça,
											comme si j'avais découvert
un potentiel illimité
											au bout de mes doigts.
											Ça, c'est l'afflux de puissance
que ressentent les hackers.
											Ce sont des geeks exactement comme moi
											qui découvrent 
qu'ils ont accès à un super-pouvoir,
											qui nécessite le talent et la ténacité
											de leur intellect,
											mais heureusement,
pas d'araignées radioactives.
									",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
","
","
","
","
",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
"
											But with great power
											comes great responsibility,
											and you all like to think that if we had such powers,
											we would only use them for good.
											But what if you could read your ex's emails,
											or add a couple zeros to your bank account.
											What would you do then?
											Indeed, many hackers do not resist
											those temptations,
											and so they are responsible in one way or another
											to billions of dollars lost each year
											to fraud, malware or plain old identity theft,
											which is a serious issue.
											But there are other hackers,
											hackers who just like to break things,
											and it is precisely those hackers
											that can find the weaker elements in our world
											and make us fix it.
									","
											Pero un gran poder
											conlleva una gran responsabilidad,
											y a todos Uds. les gusta pensar 
que si tuviéramos esas facultades,
											solo las usaríamos para el bien.
											Pero ¿qué pasaría si una pudiera leer 
los emails del ex
											o añadir un par de ceros 
en la cuenta bancaria propia?
											¿Qué harían Uds. entonces?
											De hecho, muchos hackers no se resisten
											a esas tentaciones,
											y por eso son responsables 
de un modo u otro
											de miles de millones de dólares 
perdidos cada año
											por fraude, malware o 
robo de identidad a secas,
											lo que es un problema grave.
											Pero hay otros hackers,
											hackers a los que simplemente 
les gusta romper cosas,
											y son precisamente esos hackers
											los que pueden encontrar los elementos
más débiles de nuestro mundo
											y nos obligan a arreglarlos.
									","
											Mas um grande poder
											acarreta uma grande responsabilidade.
											Todos vocês gostam de pensar 
que, se tivéssemos esses poderes,
											os usaríamos apenas para o bem.
											Mas, se pudessem ler os ""emails"" 
dos vossos ou vossas ex's,
											ou acrescentar alguns zeros 
às vossas contas bancárias...
											o que fariam?
											Com efeito, muitos ""hackers"" não resistem
											a essas tentações,
											e por isso são, de uma forma 
ou de outra, responsáveis
											por milhares de milhões de 
dólares de prejuízos por ano,
											por fraude, ""software"" malicioso, 
ou puro e simples roubo de identidade,
											o que é um grave problema.
											Mas existem outros ""hackers"",
											que apenas gostam de entrar em coisas,
											e são eles, precisamente,
											quem descobre as vulnerabilidades
											e nos obrigam a removê-las.
									","
											Fakat büyük güçler
											beraberinde büyük sorumluluk getirir
											ve herkes, eğer böyle güçlerimiz
olsaydı sadece iyilik için
											kullanacağını düşünmek ister.
											Fakat ya eski sevgilinizin e-postalarını okuyabiliyor
											veya banka hesaplarınıza birkaç sıfır ekleyebilseydiniz?
											O zaman ne yapardınız?
											Aslına bakarsanız, birçok hacker bu cezbedici şeylere
											karşı koyamaz,
											bu yüzden de öyle ya da böyle
											her yıl ortadan kaybolan
milyar dolarlara, dolandırıcılığa
											kötü amaçlı yazılımlara ve
kimlik hırsızlığına yol açarlar
											ve bu büyük bir sorundur.
											Ama bir de diğer hackerlar vardır,
											sadece bir şeyleri kırmayı seven hackerlar,
											işte dünyamızdaki zayıf noktaları bulup
											bunları onarmamızı sağlayanlar da
											tam olarak bu hacklerlardır.
									","
											Mais un grand pouvoir
											implique de grandes responsabilités,
											et tout le monde aime à penser
que si l'on avait de tels pouvoirs,
											on ne les utiliserait 
que pour faire le bien.
											Mais si vous pouviez lire
les e-mails de votre ex,
											ou ajouter un ou deux zéros
à votre compte en banque,
											que feriez-vous ?
											En effet, de nombreux hackers
n'ont pas su résister
											à la tentation,
											et ils sont ainsi responsables,
d'une manière ou d'une autre,
											de milliards de dollars de pertes par an,
											par la fraude, les malwares,
ou tout simplement les vols d'identité
											qui sont un problème grave.
											Mais il y a d'autres hackers,
											des hackers qui aiment juste 
casser des codes,
											et ce sont justement ces hackers
											qui peuvent trouver les points faibles
dans notre monde
											et nous permettre de les réparer.
									",Hackers: the Internet's immune system,Keren Elazari,16:39,"Internet,activism,crime,hack,terrorism,encryption"
