en,fr,de,title,speaker,duration,tags
"
","
","
",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
											Tonight, I'm going to try to make the case
											that inviting a loved one, a friend
or even a stranger
											to record a meaningful interview with you
											just might turn out to be one of the most 
important moments in that person's life,
											and in yours.
									","
											Ce soir, je vais essayer
de vous convaincre
											qu'inviter un proche, un ami,
ou même un étranger
											à enregistrer une entrevue 
significative avec vous
											pourrait être l'un des moments les plus 
marquants de la vie de cette personne
											et de la vôtre.
									","
											Heute Abend werde ich 
versuchen zu beweisen,
											dass die Einladung eines Angehörigen,
eines Freundes oder sogar eines Fremden
											zu einem bedeutsamen Interview mit Ihnen
											einer der wichtigsten Momente 
in seinem Leben
											und auch in Ihrem werden kann.
									",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
","
","
",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
											When I was 22 years old,
I was lucky enough to find my calling
											when I fell into making radio stories.
											At almost the exact same time,
											I found out that my dad,
who I was very, very close to, was gay.
											I was taken completely by surprise.
											We were a very tight-knit family,
											and I was crushed.
											At some point, in one
of our strained conversations,
											my dad mentioned the Stonewall riots.
											He told me that one night in 1969,
											a group of young black
and Latino drag queens
											fought back against the police
at a gay bar in Manhattan
											called the Stonewall Inn,
											and how this sparked
the modern gay rights movement.
									","
											Quand j'avais 22 ans,
j'ai eu la chance de trouver ma vocation
											en faisant des reportages à la radio.
											Et quasiment au même moment,
											j'ai découvert que mon père,
avec qui j'étais très proche, était gay.
											J'étais complètement surpris.
											Nous étions une famille très soudée,
											et j'étais brisé.
											Un jour, lors d'un
de nos échanges tendus,
											mon père m'a parlé 
des émeutes de Stonewall.
											Il m'a raconté qu'une nuit de 1969,
											un groupe de jeunes drag queens
noirs latinos
											s'était battu contre la police dans un bar
gay de Manhattan appelé le Stonewall Inn,
											ce qui déclencha le mouvement moderne
de défense des droits des gays.
									","
											Mit 22 fand ich 
glücklicherweise meine Berufung,
											als ich begann, 
Radiogeschichten zu erstellen.
											Zur fast gleichen Zeit fand ich heraus,
											dass mein Vater, dem ich sehr, 
sehr nahe stand, schwul war.
											Ich war vollkommen überrascht.
											Wir waren eine sehr eng verbundene Familie
											und ich war am Boden zerstört.
											Irgendwann, während einem
unserer angespannten Gespräche,
											erwähnte mein Vater 
die Stonewall-Aufstände.
											Er erzählte mir, dass 1969 eines Nachts
											eine Gruppe von jungen, schwarzen 
und Latino-Transvestiten
											die Polizei in einer Schwulenbar
namens ""Stonewall-Inn""
											in Manhattan zurückschlugen.
											Dies war der Auslöser für die
moderne Schwulenrechtsbewegung.
									",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
","
","
",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
											It was an amazing story,
and it piqued my interest.
											So I decided to pick up my tape 
recorder and find out more.
											With the help of a young archivist
named Michael Shirker,
											we tracked down all
of the people we could find
											who had been at
the Stonewall Inn that night.
											Recording these interviews,
											I saw how the microphone
gave me the license
											to go places I otherwise
never would have gone
											and talk to people I might not
otherwise ever have spoken to.
											I had the privilege of getting to know
											some of the most amazing,
fierce and courageous human beings
											I had ever met.
											It was the first time
the story of Stonewall
											had been told to a national audience.
											I dedicated the program to my dad,
											it changed my relationship with him,
and it changed my life.
									","
											C'était une histoire passionante,
et cela a éveillé mon intérêt.
											J'ai décidé de prendre mon magnétophone
et de chercher à en savoir plus.
											Avec l'aide d'un jeune archiviste
appelé Michael Shirker,
											nous avons recherché tous ceux
qu'on pouvait retrouver
											qui étaient à Stonewall Inn
cette nuit là.
											En enregistrant ces entrevues,
											j'ai constaté que le micro me permettait
											d'aller là où je ne serais
jamais allé autrement
											et de parler à des gens auxquels
je n'aurais autrement jamais parlés.
											J'ai eu le privilège de connaître
											certains des êtres humains les
plus exceptionnels, féroces, et courageux
											que je n'ai jamais rencontrés.
											Pour la premère fois,
l'histoire de Stonewall
											atteignait un auditoire national.
											J'ai dédié l'émission à mon père.
											Ça a changé ma relation avec lui,
et ça a changé ma vie.
									","
											Das war eine unglaubliche Geschichte, 
die mich sehr interessierte.
											Also nahm ich mein Tonbandgerät
und wollte mehr herausfinden.
											Mit der Hilfe eines jungen Aktivisten
namens Michael Shirker
											spürten wir alle Leute auf, 
die wir finden konnten,
											die in jener Nacht im Stonewall Inn
dabei gewesen waren.
											Während ich diese Interviews aufnahm,
											begriff ich, wie mir 
das Mikrofon erlaubte,
											Orte aufzusuchen, in die ich 
sonst nie gegangen wäre
											und mit Leuten zu sprechen, 
mit denen ich sonst nie gesprochen hätte.
											Ich hatte das Privileg,
einige der erstaunlichsten,
											leidenschaftlichsten und 
mutigsten Menschen kennenzulernen,
											die ich je getroffen hatte.
											Zum ersten Mal wurde 
die Stonewall-Geschichte
											einem nationalen Publikum erzählt.
											Ich widmete dieses Programm meinem Vater.
											Es änderte meine Beziehung zu ihm 
und es veränderte mein Leben.
									",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
","
","
",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
											Over the next 15 years,
I made many more radio documentaries,
											working to shine a light on people
who are rarely heard from in the media.
											Over and over again,
											I'd see how this simple act
of being interviewed
											could mean so much to people,
											particularly those who had been told
that their stories didn't matter.
											I could literally see
people's back straighten
											as they started to speak
into the microphone.
									","
											Pendant les 15 années suivantes, 
j'ai fait beaucoup d'autres documentaires,
											tentant de mettre en avant ceux
souvent oubliés par les médias.
											Je voyais encore et toujours que
ce simple acte d'être interviewé,
											pouvait être si important
pour les gens,
											surtout ceux à qui on avait dit
que leur histoire ne comptait pas.
											Je pouvais littéralement voir
le dos des gens se redresser
											lorsqu'ils commençaient
à parler dans le microphone.
									","
											In den folgenden 15 Jahren machte ich 
viele Radiodokumentationen,
											um Menschen vorzustellen, von 
denen man sonst kaum in den Medien hört.
											Immer wieder
											konnte ich sehen, wie viel 
ein einfaches Interview
											den Menschen bedeutete,
											vor allem denjenigen, deren Geschichte
niemanden interessiert hatte.
											Ich konnte buchstäblich sehen, 
wie sie sich aufrichteten,
											wenn sie anfingen, 
ins Mikrofon zu sprechen.
									",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
","
","
",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
"
											In 1998, I made a documentary
about the last flophouse hotels
											on the Bowery in Manhattan.
											Guys stayed up in these
cheap hotels for decades.
											They lived in cubicles
the size of prison cells
											covered with chicken wire
											so you couldn't jump
from one room into the next.
											Later, I wrote a book on the men
with the photographer Harvey Wang.
											I remember walking into a flophouse
with an early version of the book
											and showing one of the guys his page.
											He stood there staring at it in silence,
											then he grabbed the book out of my hand
											and started running down
the long, narrow hallway
											holding it over his head
											shouting, ""I exist! I exist.""
											(Applause)
									","
											En 1998, j'ai fait un documentaire
sur les derniers asiles de nuit
											sur la Bowery à Manhattan.
											Des gens logeaient dans ces hotels
à bas prix pendant des décennies.
											Ils vivaient dans des carrés de la taille
de cellules de prison entourés de barbelés
											pour ne pas passer
d'une chambre à l'autre.
											J'ai écrit un livre sur ces hommes
avec le photographe Harvey Wang.
											Je me rappelle être entré dans l'asile
avec une version préliminaire du livre
											et en avoir montré
une page à l'un des hommes.
											Il se tenait là,
le contemplant en silence,
											et puis il a arraché
le livre de ma main
											et il a commencé à courir
dans un couloir étroit
											en le brandissant
au-dessus de sa tête
											et en criant : « J'existe, j'existe ! »
											(Applaudissements)
									","
											1998 verfasste ich eine Dokumentation 
über die letzten Absteigehotels
											in der Bowery-Straße in Manhattan.
											Leute quartierten sich über 
Jahrzehnte dort ein.
											Sie lebten in Kabinen 
der Größe einer Gefängniszelle.
											Die Decken waren aus Maschendraht,
											damit man nicht von 
Raum zu Raum springen konnte.
											Später schrieb ich ein Buch über die
Männer mit dem Fotografen Harvey Wang.
											Ich besuchte die Absteige mit einer 
ersten Fassung des Buches
											und zeigte einem der Leute seine Seite.
											Er stand da, starrte stumm darauf,
											dann riss er mir das Buch aus der Hand
											und lief den langen, 
schmalen Gang hinunter.
											Er hielt das Buch über seinen Kopf
											und rief: ""Ich existiere! Ich existiere.""
											(Applaus)
									",Everyone around you has a story the world needs to hear,Dave Isay,21:38,"TED Prize,United States,history,journalism,storytelling"
