es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
											¡Hola! Bien, este hombre de acá
											cree que puede predecir el futuro.
											Su nombre es Nostradamus, aunque en este caso el periódico
											lo hace parecer un poco a Sean Connery. (Risas)
									","
											Olá!
											Este tipo aqui
											acha que pode prever o futuro.
											Chama-se Nostradamus, 
embora aqui o sol faça
											com que ele se pareça mais 
com Sean Connery.
											(Risos)
									","
											Merhaba. Burada gördüğünüz bu adam,
											geleceği görebildiğini sanıyor.
											Her ne kadar Sun gazetesi onu Sean Connery'e
											epey benzetmiş olsa da, adı Nostradamus. (Gülüşmeler)
									","
											Hi. So, this chap here,
											he thinks he can tell you the future.
											His name is Nostradamus, although here the Sun have
											made him look a little bit like Sean Connery. (Laughter)
									","
											Salut ! Ce gars-là,
											il pense qu'il peut prédire l'avenir.
											C'est Nostradamus, 
mais le journal <i>The Sun</i>
											lui a plutôt donné 
des airs de Sean Connery. (Rires)
									","
											Hi. Dieser Kerl hier glaubt,
											er kann euch die Zukunft vorhersagen.
											Sein Name ist Nostradamus, auch wenn ihn die Sun
											hier eher ein bisschen wie 
Sean Connery aussehen lässt.
									",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
","
","
","
","
","
",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
											Y al igual que la mayoría de ustedes, me imagino, no creo
											que la gente pueda predecir el futuro.
											No creo en la clarividencia y de vez en cuando
											se oye que alguien ha sido capaz de predecir algo que sucedió en el futuro,
											probablemente fue un golpe de suerte
											y sólo escuchamos sobre casualidades y fenómenos.
											No oímos sobre todas las veces que la gente se equivoca.
											Ahora esperamos que eso suceda con historias comunes
											acerca de la clarividencia, pero el problema es
											que tenemos exactamente el mismo problema en el mundo académico,
											en medicina y en este entorno, cuesta vidas.
									","
											Tal como vocês, segundo penso,
											não acredito que as pessoas 
possam prever o futuro.
											Não acredito na precognição.
											De vez em quando, 
ouvimos dizer que há alguém
											capaz de prever 
o que vai acontecer no futuro.
											Provavelmente, isso aconteceu por acaso.
											Só ouvimos falar 
dos acasos e coincidências.
											Nunca ouvimos falar de todas as vezes 
que as pessoas se enganam.
											Ora bem, pensamos que isso
											só acontece nas histórias disparatadas 
sobre precognição,
											mas o problema é que temos 
exatamente o mesmo problema
											na academia e na medicina.
											E nestas áreas, isso custa vidas.
									","
											Ve ben de pek çoğunuz gibi, şüphe duyuyorum
											insanların geleceği görebileceklerine inanmıyorum.
											Önsezi denen şeye inanmıyorum. Siz zaman zaman
											birilerinin, gelecekte olan bir olayı öngörebildiğini duyuyor olabilirsiniz.
											ama bunun nedeni büyük ihtimalle tamamen rastlantı
											ve bizler sadece rastlantısal ve acayip olayları duyarız.
											İnsanların yanlış tahminlerde bulundukları zamanları ise duymayız bile.
											Şimdi, bizler bu durumun önsezi ile ilgili saçma hikayelerde
											ortaya çıkmasını bekleriz, ama esas sorun şu,
											bu sorunun aynısı akademik ortamlarda veya
											tıp dünyasında da mevcut ve bu ortamlarda görüldüğünde ölümcül olabiliyor.
									","
											And like most of you, I suspect, I don't really believe
											that people can see into the future.
											I don't believe in precognition, and every now and then,
											you hear that somebody has been able to predict something that happened in the future,
											and that's probably because it was a fluke, and we only
											hear about the flukes and about the freaks.
											We don't hear about all the times that people got stuff wrong.
											Now we expect that to happen with silly stories
											about precognition, but the problem is,
											we have exactly the same problem in academia
											and in medicine, and in this environment, it costs lives.
									","
											Et comme la plupart d'entre vous, 
je présume, je ne crois pas
											que les gens puissent
vraiment prédire l'avenir.
											Je ne crois pas à la clairvoyance. 
Et de temps en temps,
											on entend parler de quelqu'un 
qui a réussi à prédire un événement futur,
											et c'est sans doute qu'il s'agissait 
d'un coup de chance.
											On n'entend parler que 
des coups de chance et des hurluberlus.
											On n'entend pas parler de toutes
les fois où des gens se sont trompés.
											On s'attend à ça 
pour ces histoires stupides
											de prémonitions, 
mais le hic, c'est qu'on a
											exactement le même problème 
dans le monde universitaire
											et en médecine. Dans ce contexte, 
ça coûte des vies.
									","
											Und wie die meisten von euch 
glaube ich nicht so wirklich,
											dass Menschen in die Zukunft sehen können.
											Ich glaube nicht an die sogenannte Präkognition. 
Immer wieder hört man,
											dass jemand etwas vorhersagen konnte, 
was dann tatsächlich passierte.
											Das war dann wahrscheinlich 
bloß Zufall. Aber wir hören nur
											von solchen Zufällen
und Glückstreffern.
											Wir hören nichts von all den Fällen, in denen Leute 
etwas Falsches behauptet haben.
											Das erwarten wir bei solchen albernen Geschichten
											über Zukunftsvorhersagen, 
aber das Problem ist,
											dass wir genau das gleiche Problem in der Wissenschaft
											und der Medizin haben,
und dort kostet es Leben.
									",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
","
","
","
","
","
",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
											Así que primero, pensar sólo en la clarividencia, como resultado,
											el año pasado un investigador llamado Daryl Bem dirigió
											un trabajo de investigación donde encontró evidencia
											de poderes de clarividencia en estudiantes de pregrado,
											esto fue publicado en una revista académica
											y la mayoría de las personas que la leyeron solo dijeron: ""Bueno, está bien,
											pero creo que eso es un golpe de suerte, sólo un fenómeno, porque sé
											que si yo hiciera un estudio en el que no encontrara evidencia
											acerca de que los estudiantes universitarios tenían poderes de clarividencia,
											probablemente no se publicaría en una revista científica.
											De hecho, sabemos que eso es cierto, porque
											varios grupos de científicos investigadores intentaron
											repetir los hallazgos de este estudio acerca de la clarividencia
											y cuando lo presentaron a la misma revista,
											les dijeron, ""No, no estamos interesados en publicar duplicados.
											No estamos interesados en su información negativa "".
											Esta es la evidencia de cómo, en la literatura académica,
											veremos una muestra sesgada de la verdadera imagen
											de todos los estudios científicos que se han realizado.
									","
											Primeiro, pensando apenas na precognição,
											ainda no ano passado, 
um investigador chamado Daryl Bem
											efetuou uma investigação 
em que descobriu provas
											de poderes precognitivos 
em estudantes universitários.
											Isto foi publicado numa revista académica, 
revista por pares.
											A maior parte das pessoas 
que o leram, disseram:
											""Ok, mas acho que é um acaso, 
uma coincidência.
											""Se eu fizesse um estudo 
em que não encontrasse indícios
											""de que os estudantes universitários 
tinham poderes precognitivos,
											""provavelmente isso 
não seria publicado numa revista"".
											De facto, sabemos que isso é verdade,
											porque diversos grupos diferentes 
de cientistas investigadores
											tentaram reproduzir as conclusões 
desse estudo sobre precognição
											e, quando as apresentaram 
a essa mesma revista, diseram-lhes:
											""Não, não estamos interessados 
em publicar essa reprodução.
											""Não estamos interessados 
nos vossos dados negativos"".
											Portanto, isto é já uma prova 
de como, na literatura académica,
											podemos ver uma amostra distorcida 
da verdadeira imagem
											de todos os estudos científicos 
que têm sido realizados.
									","
											Şimdi ilk önce, sadece önsezi konusuna bakacak olursak,
											geçen yıl, Daryl Bem isimli bir araştırmacı
											bir araştırma yayınladı. Bu araştırmada, üniversite öğrencilerinin
											önsezi yetisi olduğuna ilişkin kanıtlar bulduğunu iddia etti
											ve araştırmasının sonucu hakemli bilimsel dergilerden birinde yayınlandı.
											Bu makaleyi okuyan insnaların çoğu, ""Tamam,
											ilginç ama bence bu tamamen rastlantısal, çıkan sonuç tamamen şansa bağlı
											çünkü ben bir deney yapsam ve üniversite öğrencilerinin
											önsezi yeteneği olmadığını gösteren bir makale yazsam
											bu makale muhtemelen bir dergide yayınlanmazdı.
											Aslında, bunun tam da böyle olduğunu biliyoruz, çünkü
											birkaç farklı bilim insanı, bu önsezi deneyini tekrar etmek
											ve bulgularını yayınlamak istediler,
											ancak, yazdıkları makaleleri, daha önceki çalışmayı yayınlayan dergiye ilettiklerinde
											dergi ""Hayır, biz tekrar edilen çalışmaları yayınlama
											konusunda istekli değiliz. Herhangi bir şey bulmayan makaleleri yayınlamıyoruz."" dedi.
											İşte bu, akademik yayınlarda, yapılan tüm bilimsel
											çalışmaların ortak sonucu olan gerçeklerin ne denli
											saptırılmış ve yanlı olarak gördüğümüzün güzel bir örneği.
									","
											So firstly, thinking just about precognition, as it turns out,
											just last year a researcher called Daryl Bem conducted
											a piece of research where he found evidence
											of precognitive powers in undergraduate students,
											and this was published in a peer-reviewed academic journal
											and most of the people who read this just said, ""Okay, well,
											fair enough, but I think that's a fluke, that's a freak, because I know
											that if I did a study where I found no evidence
											that undergraduate students had precognitive powers,
											it probably wouldn't get published in a journal.
											And in fact, we know that that's true, because
											several different groups of research scientists tried
											to replicate the findings of this precognition study,
											and when they submitted it to the exact same journal,
											the journal said, ""No, we're not interested in publishing
											replication. We're not interested in your negative data.""
											So this is already evidence of how, in the academic
											literature, we will see a biased sample of the true picture
											of all of the scientific studies that have been conducted.
									","
											Premièrement, en ce qui a trait 
aux prédictions, il s'avère que
											l'an dernier, un chercheur
nommé Daryl Bem
											a réalisé une recherche 
qui démontrait l'existence
											de facultés de prédiction 
chez les étudiants de premier cycle.
											Ça a été publié dans une revue
universitaire examinée par des pairs.
											La plupart de ceux qui l'ont lue 
ont dit: « Bon, d'accord,
											mais il s'agit d'un coup de chance, 
car je sais que
											si je faisais une étude où 
je ne trouvais aucune preuve
											de facultés de prédiction 
chez ces étudiants,
											elle ne serait sans doute pas 
publiée dans une revue.
											En fait, on sait que 
c'est la vérité, parce que
											plusieurs groupes 
de chercheurs ont tenté
											de reproduire les résultats de 
cette étude sur la faculté de prédiction
											et quand ils ont soumis 
leurs résultats à la même revue,
											celle-ci a répondu: « Non, publier 
des copies ne nous intéresse pas.
											Vos résultats négatifs 
ne nous intéressent pas. »
											Voilà déjà une preuve du fait que dans 
l'univers des publications universitaires,
											on ne voit qu'un échantillon 
subjectif de la réalité
											de toutes les études scientifiques 
qui ont été réalisées.
									","
											Erstens, noch zum Thema Hellsehen:
											Erst letztes Jahr hat tatsächlich 
ein Forscher namens Daryl Bem
											eine Studie durchgeführt 
und fand darin Hinweise
											auf hellseherische Fähigkeiten bei Studenten.
											Das wurde in einer wissenschaftlichen 
Fachzeitschrift veröffentlicht.
											Und die meisten Leser sagten nur: ""Okay,
											gut und schön, aber ich denke, 
das ist bloß Zufall, weil ich weiß,
											dass eine Studie, 
in der keine Beweise
											für hellseherische Fähigkeiten 
unter Studenten gefunden wurden,
											wahrscheinlich nicht in einer Fachzeitschrift 
veröffentlicht werden würde.
											Und wir wissen tatsächlich, 
dass das stimmt,
											denn eine ganze Reihe 
von Forschern versuchte,
											die Ergebnisse dieser Hellseher-Studie zu wiederholen,
											und als sie das bei genau 
derselben Zeitschrift einreichten,
											sagten die: ""Nein, wir sind nicht an 
Wiederholungsstudien interessiert.
											Wir wollen Ihre negativen Daten nicht.""
											Das ist also schon ein Beweis dafür, wie wir
											in der akademischen Literatur ein schiefes Bild
											all der tatsächlich durchgeführten 
wissenschaftlichen Studien sehen.
									",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
","
","
","
","
","
",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
											Pero no sólo sucede en el campo de la psicología.
											También sucede, por ejemplo, en la investigación sobre el cáncer.
											En marzo de 2012, algunos investigadores
											informaron en la revista Nature cómo habían intentado
											repetir 53 diferentes estudios de ciencia básica buscando
											posibles objetivos de tratamiento del cáncer,
											de esos 53 estudios, sólo pudieron
											repetir seis con éxito.
											Cuarenta y siete de los 53 eran irrepetibles.
											En su debate dicen que esto es muy probable
											porque los fenómenos sí son publicados.
											La gente va a hacer miles de estudios diferentes
											y cuando sean de utilidad, serán publicados,
											aquellos que no lo sean, no serán publicados.
											Su primera recomendación para solucionar este problema,
											porque realmente es un problema, ya que nos envía a callejones sin salida,
											es que sea más fácil
											publicar los resultados negativos de la ciencia
											y cambiar los incentivos para que los científicos estén
											motivados a publicar más sobre sus resultados negativos en público.
									","
											Mas isto não acontece apenas 
na área seca académica da psicologia.
											Também acontece, por exemplo, 
em pesquisas sobre cancro.
											Em março de 2012, há apenas um mês,
											investigadores relataram na revista Nature
											como tinham tentado reproduzir 
53 diferentes estudos científicos básicos,
											procurando alvos potenciais 
de tratamento para o cancro.
											Desses 53 estudos, só conseguiram 
reproduzir seis com êxito.
											Não conseguiram reproduzir 47 desses 53.
											Dizem, na sua análise, 
que muito provavelmente
											isso deve-se a terem sido 
publicadas coincidências.
											As pessoas fazem muitos estudos diferentes.
											Quando as coisas funcionam, eles publicam
											e quando elas não funcionam, eles não publicam.
											A primeira recomendação que fazem 
para remediar este problema
											— porque é um problema, dado que 
nos mete em becos sem saída —
											a primeira recomendação 
para remediar este problema
											é facilitar a publicação 
de resultados negativos na ciência
											e alterar os incentivos 
de forma a incentivar os cientistas
											a publicar mais vezes 
os resultados negativos.
									","
											Ancak, bu sadece sıkıcı bir akademik alan olan psikoloji için geçerli değil.
											mesela kanser araştırmalarında da bu böyle.
											Mart 2012'de, bundan yaklaşık bir ay önce,
											bazı araştırmacılar Nature dergisinde bir makale yayınlayarak,
											kanser hastalığının potansiyel tedavi hedeflerine ilişkin
											53 adet basit bilimsel çalışmayı tekrar etmeye çalıştıklarını aktardılar.
											Bu 53 çalışmadan sadece 6 tanesini başarılı bir şekilde
											tekrar edebildiler.
											53 çalışmadan 47 tanesi tekrar edilemedi.
											Bu durumun, muhtemelen sadece beklenmeyen, anormal bulgu
											veren çalışmaların yayınlanması ile açıklanabildiğini aktarıyorlar.
											İnsanlar pek çok farklı araştırmalar yapıyorlar,
											yaptıkları çalışmadan bir sonuç çıkıyor, işe yarıyorsa yayınlanıyor,
											sonuç çıkmayanlar ise yayınlanmıyor.
											Bu durumu ne şekilde düzelteceğimize ilişkin önerileri ise,
											çünkü bu bir sorun ve bu sorun bizi çıkmaz sokaklara sürüklüyor,
											onların bu sorunu çözmek için getirdikleri öneri
											bilim dünyasında negatif sonuç veren çalışmalarının yayınlanmasını kolaylaştırmak,
											ve bilim adamlarını motive eden dürtüyü değiştirerek
											sonuç vermeyen çalışmalarının da kamuya açıklanmasını sağlamak.
									","
											But it doesn't just happen in the dry academic field of psychology.
											It also happens in, for example, cancer research.
											So in March, 2012, just one month ago, some researchers
											reported in the journal Nature how they had tried
											to replicate 53 different basic science studies looking at
											potential treatment targets in cancer,
											and out of those 53 studies, they were only able
											to successfully replicate six.
											Forty-seven out of those 53 were unreplicable.
											And they say in their discussion that this is very likely
											because freaks get published.
											People will do lots and lots and lots of different studies,
											and the occasions when it works they will publish,
											and the ones where it doesn't work they won't.
											And their first recommendation of how to fix this problem,
											because it is a problem, because it sends us all down blind alleys,
											their first recommendation of how to fix this problem
											is to make it easier to publish negative results in science,
											and to change the incentives so that scientists are
											encouraged to post more of their negative results in public.
									","
											Mais ça n'arrive pas uniquement dans 
le domaine universitaire aride de la psychologie.
											Ça arrive aussi, par exemple, en cancérologie.
											En mars 2012, il y a tout juste un mois, 
des chercheurs ont rapporté
											dans la revue Nature 
qu'ils avaient tenté de reproduire
											53 recherches scientifiques 
élémentaires différentes,
											visant des cibles potentielles 
de traitement du cancer.
											Sur ces 53 études, ils n'ont réussi
											à en reproduire que six.
											47 de ces 53 études 
étaient impossibles à reproduire.
											Ils expliquent ça dans leur discussion 
par le fait qu'il est fort probable
											que ce soient les anomalies 
qui ait été publiées.
											Les gens font des tas d'études différentes,
											et quand elles sont concluantes, 
on les publie,
											et quand elles ne le sont pas, 
on ne les publie pas.
											Et leur recommandation première 
pour régler ce problème,
											car il s'agit d'un réel problème 
qui nous entraîne dans des impasses,
											leur recommandation première 
pour régler le problème
											est de faciliter la publication 
de résultats non-concluants en science,
											et de changer les motivations 
afin que les scientifiques
											soient encouragés à publier davantage 
leurs résultats négatifs.
									","
											Aber das passiert nicht nur im trockenen 
Forschungsfeld der Psychologie.
											Das passiert zum Beispiel auch in der Krebsforschung.
											Im März 2012, vor erst einem Monat, berichteten
											einige Forscher in der Fachzeitschrift Nature, 
wie sie versucht hatten,
											53 verschiedene grundlegende Studien zu wiederholen,
											die mögliche Behandlungsziele bei Krebs untersuchten.
											Von diesen 53 Studien konnten sie nur
											sechs erfolgreich wiederholen.
											47 von diesen 53 ließen sich nicht 
mit denselben Ergebnissen wiederholen.
											Und sie sagen in ihrem Fazit, 
das sei auch sehr wahrscheinlich,
											weil außergewöhnliche Ergebnisse 
eben veröffentlicht werden.
											Menschen führen sehr viele 
verschiedene Studien durch
											und die, bei denen etwas 
herauskommt, veröffentlichen sie,
											und die, bei denen nichts herauskommt, 
veröffentlichen sie nicht.
											Ihre erste Empfehlung, wie man 
dieses Problem lösen könnte –
											und es ist ein Problem, 
weil es uns in die Sackgasse führt –
											ihre erste Empfehlung,
dieses Problem zu lösen, ist,
											die Veröffentlichung negativer 
Forschungsergebnisse zu vereinfachen
											und die Anreize zu ändern, 
um Wissenschaftler dazu
											zu ermutigen, der Öffentlichkeit 
mehr negative Ergebnisse zu zeigen.
									",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
","
","
","
","
","
",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
"
											Pero esto no sólo sucede en el mundo
											de la investigación del cáncer de la ciencia básica preclínica.
											También sucede en la realidad de carne y hueso
											de la medicina académica. En 1980,
											algunos investigadores realizaron un estudio sobre un medicamento llamado lorcainide,
											un fármaco antiarrítmico
											que suprime los ritmos cardíacos anormales.
											La idea era que, después de que las personas sufren un ataque al corazón,
											son muy propensas a tener ritmos cardíacos anormales,
											así que si les damos un medicamento que suprima estos ritmos cardíacos anormales
											las posibilidades de que sobrevivan aumentarán.
											Al inicio de su desarrollo, hicieron una pequeña prueba
											con cien pacientes.
											Cincuenta pacientes tomaron lorcainide, de esos pacientes murieron 10.
											Otros 50 pacientes recibieron un placebo o una píldora de azúcar
											con ningún ingrediente activo y sólo uno de ellos murió.
											Así que rápidamente consideraron esta droga como un fracaso,
											su desarrollo comercial se detuvo y debido a esto,
											este ensayo nunca fue publicado.
									","
											Mas isto não acontece apenas 
no mundo muito árido
											da ciência básica pré-clínica 
da investigação do cancro.
											Também acontece na medicina académica 
muito real, de carne e osso.
											Assim, em 1980,
											investigadores fizeram um estudo 
sobre a droga lorcainida,
											que era uma droga anti-arritmia,
											uma droga que suprime 
ritmos cardíacos anormais.
											Muita gente, depois de ter 
um ataque de coração,
											ficava sujeita a ritmos cardíacos anormais,
											mas, se lhes déssemos uma droga 
que suprimisse ritmos cardíacos anormais,
											isso aumentaria as hipóteses 
de elas sobreviverem.
											Logo no início do desenvolvimento,
											fizeram um pequeno teste 
em apenas 100 pacientes.
											Cinquenta pacientes tomaram lorcainida 
e, desses pacientes, morreram 10.
											Outros 50 pacientes 
tomaram uma pílula de açúcar,
											um placebo sem qualquer ingrediente ativo 
e só morreu uma delas.
											Portanto, consideraram, e bem, 
que esta droga era um fracasso
											e o seu desenvolvimento 
comercial foi cancelado.
											Como esse desenvolvimento comercial 
foi cancelado, a experiênca não foi publicada.
									","
											Ancak bu, sadece kanser araştırmalarının klinik öncesi
											olan bu sıkıcı türlerinde olan bir durum değil.
											Aynı zamanda, gerçek hayatta, kanlı canlı
											akademik tıp dünyasında da karşımıza çıkıyor. 1980 yılında
											bir grup araştırmacı, lorcainide isimli bir ilaç üzerinde inceleme yaptı,
											bu bir anti-aritmi ilacı,
											yani anormal kalp ritmlerini baskılayan bir ilaç,
											insanlar kalp krizi geçirdikten sonra sıklıkla,
											kalplerinde tehlikeli ritm bozuklukları başlayabiliyor,
											eğer biz bu bozuk ritmleri baskılayan bir ilaç verirsek
											bu, hastaların hayatta kalma ihtimalini arttıracaktır.
											İlacın geliştirme sürecinin başında, çok küçük bir deney yapmışlar,
											100 hastadan az katılımla.
											50 hasta lorcainide almış ve bunlardan 10 tanesi ölmüş.
											diğer 50 hasta, içinde etken madde olmayan bir şeker tableti,
											bir plasebo ilacı almışlar, sadece bir tane hasta ölmüş.
											Bu nedenle, haklı olarak bu ilacın bir fiyasko olduğunu düşünmüşler
											ve ilacın ticari üretimi durdurulmuş, ticari üretimi
											durdurulduğu için de bu deney hiç bir yayında çıkmamış.
									","
											But it doesn't just happen in the very dry world
											of preclinical basic science cancer research.
											It also happens in the very real, flesh and blood
											of academic medicine. So in 1980,
											some researchers did a study on a drug called lorcainide,
											and this was an anti-arrhythmic drug,
											a drug that suppresses abnormal heart rhythms,
											and the idea was, after people have had a heart attack,
											they're quite likely to have abnormal heart rhythms,
											so if we give them a drug that suppresses abnormal heart
											rhythms, this will increase the chances of them surviving.
											Early on its development, they did a very small trial,
											just under a hundred patients.
											Fifty patients got lorcainide, and of those patients, 10 died.
											Another 50 patients got a dummy placebo sugar pill
											with no active ingredient, and only one of them died.
											So they rightly regarded this drug as a failure,
											and its commercial development was stopped, and because
											its commercial development was stopped, this trial was never published.
									","
											Mais ceci n'arrive pas 
que dans le monde très aride
											de la recherche élémentaire 
préclinique en cancérologie.
											Ça se passe aussi 
dans la médecine universitaire
											bien réelle. En 1980,
											des chercheurs ont fait une étude 
d'un médicament appelé lorcaïnide,
											un antiarythmique,
											un médicament qui supprime 
les rythmes cardiaques anormaux,
											et l'idée était que les gens, 
après avoir subi une crise cardiaque,
											sont susceptibles d'avoir 
des rythmes cardiaques anormaux,
											donc si on leur donne un médicament
qui supprime les rythmes cardiaques anormaux,
											ça augmentera leurs chances de survie.
											Très tôt dans son développement,
un petit essai a été réalisé
											sur un peu moins de cent patients.
											50 patients ont reçu de la lorcaïnide, 
et parmi eux, 10 sont morts.
											50 autres patients ont reçu un placebo
											ne contenant pas d'ingrédient actif, 
et un seul d'entre eux est mort.
											On a donc, à juste titre, conclu 
que le médicament était un échec,
											et son développement commercial 
a été arrêté,
											et parce que son développement commercial 
a été arrêté, cet essai n'a jamais été publié.
									","
											Aber das passiert nicht nur 
in der staubtrockenen Welt
											der vorklinischen Grundlagenkrebsforschung.
											Das passiert auch in der realen tatsächlichen
											klinischen Forschung. 
Im Jahr 1980
											führten ein paar Forscher eine Studie 
zu einem Medikament namens Lorcainid durch.
											Das war ein Medikament 
gegen Herzrhythmusstörungen,
											ein Medikament, das anormale 
Herzrhythmen verhindert.
											Die Idee war, dass Menschen 
nach einem Herzinfarkt
											recht wahrscheinlich 
anormale Herzrhythmen haben.
											Wenn wir ihnen also ein Medikament geben, 
das anormale Rhyhmen verhindert,
											dann erhöht das ihre Überlebenschancen.
											Ganz früh in dieser Entwicklung 
machten sie einen sehr kleinen Versuch
											mit weniger als hundert Patienten.
											50 Patienten bekamen Lorcainid
und von denen starben zehn.
											50 andere bekamen einen Placebo,
											ein Bonbon ohne Inhaltsstoff, 
und von denen starb nur einer.
											Also betrachteten sie aus guten Gründen 
dieses Medikament als gescheitert
											und die Entwicklung für den Markt wurde gestoppt.
											Da die Entwicklung für den Markt gestoppt wurde, 
wurde dieser Versuch nie veröffentlicht.
									",What doctors don't know about the drugs they prescribe,Ben Goldacre,13:29,"cancer,medicine,science,pharmaceuticals,medical research,data,activism,corruption,health,health care,illness,public health"
